42,その他機械,"36,219","11,647","24,572","37,783","11,332","26,451","47,740","14,693","33,047","59,685","26,166","33,519","52,341","14,187","38,154",42,その他機械,,,,,
化学工業品,,"5,876,910","2,381,459","3,495,451","6,084,718","2,414,432","3,670,286","5,866,225","2,377,349","3,488,876","5,470,335","2,274,041","3,196,294","5,314,605","2,153,946","3,160,659",化学工業品,,,,,,
43,陶磁器,"152,514","10,392","142,122","148,993","11,304","137,689","155,896","10,180","145,716","149,149","9,758","139,391","146,174","8,161","138,013",43,陶磁器,,,,,
44,セメント,"17,303",710,"16,593","16,676","3,356","13,320","21,322","8,629","12,693","17,357","9,507","7,850","16,421","7,791","8,630",44,セメント,,,,,
45,ガラス類,"267,417","85,642","181,775","291,358","89,267","202,091","203,514","69,108","134,406","169,946","73,716","96,230","177,088","61,862","115,226",45,ガラス類,,,,,
46,窯業品,"322,886","120,768","202,118","371,416","146,997","224,419","357,015","109,932","247,083","332,195","101,213","230,982","328,871","71,546","257,325",46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,354,-,354,243,-,243,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"48,989","30,357","18,632","42,507","22,130","20,377","36,674","20,855","15,819","32,505","22,964","9,541","26,339","17,170","9,169",49,その他の石油,,,,,
50,LNG/液化天然ガス,120,-,120,194,-,194,318,-,318,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"1,680",-,"1,680",930,-,930,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,"20,858","6,423","14,435","36,557","16,979","19,578","24,615","9,308","15,307","25,841","9,381","16,460","25,914","5,931","19,983",52,その他石油製品,,,,,
53,コークス,"21,913",-,"21,913","45,301",-,"45,301","24,279",-,"24,279","10,168",170,"9,998","19,282",338,"18,944",53,コークス,,,,,
54,石炭製品,"7,186","6,129","1,057","5,429","4,810",619,"8,244","7,824",420,"11,372","10,641",731,"7,332","6,324","1,008",54,石炭製品,,,,,
55,化学薬品,"888,155","293,597","594,558","932,885","294,194","638,691","952,093","315,884","636,209","891,284","298,622","592,662","854,086","306,468","547,618",55,化学薬品,,,,,
56,化学肥料,"54,966","3,033","51,933","54,842","2,249","52,593","53,508","4,102","49,406","53,140","7,611","45,529","47,116","2,203","44,913",56,化学肥料,,,,,
57,その他化学工業品,"4,072,569","1,824,408","2,248,161","4,137,387","1,823,146","2,314,241","4,028,747","1,821,527","2,207,220","3,777,378","1,730,458","2,046,920","3,665,982","1,666,152","1,999,830",57,その他化学工業品,,,,,
軽工業品,,"5,392,100","624,288","4,767,812","5,474,818","646,465","4,828,353","5,776,494","694,963","5,081,531","5,471,015","645,826","4,825,189","5,475,804","570,425","4,905,379",軽工業品,,,,,,
58,紙・パルプ,"980,948","219,308","761,640","982,329","263,357","718,972","1,210,245","333,009","877,236","1,201,851","294,417","907,434","1,176,490","246,169","930,321",58,紙・パルプ,,,,,
59,糸及び紡績半製品,"55,303","6,175","49,128","56,960","3,492","53,468","72,221","7,420","64,801","91,054","10,947","80,107","72,489","9,138","63,351",59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"352,337","55,864","296,473","379,041","59,435","319,606","407,028","61,393","345,635","382,385","56,022","326,363","338,752","53,572","285,180",60,その他繊維工業品,,,,,
61,砂糖,"45,725",855,"44,870","53,613",370,"53,243","57,248",511,"56,737","44,395",535,"43,860","52,104",629,"51,475",61,砂糖,,,,,
62,製造食品,"2,821,976","277,757","2,544,219","2,820,254","262,856","2,557,398","2,739,830","242,776","2,497,054","2,492,446","236,952","2,255,494","2,513,016","212,826","2,300,190",62,製造食品,,,,,
63,飲料,"701,938","55,248","646,690","754,896","50,720","704,176","835,528","44,667","790,861","787,365","42,877","744,488","860,482","44,511","815,971",63,飲料,,,,,
64,水,"201,421","8,135","193,286","178,136","5,320","172,816","195,419","4,205","191,214","214,543","3,316","211,227","199,880","2,548","197,332",64,水,,,,,
65,たばこ,"96,953",233,"96,720","77,778",218,"77,560","81,049",198,"80,851","83,040",130,"82,910","93,235",614,"92,621",65,たばこ,,,,,
66,その他食料工業品,"135,499",713,"134,786","171,811",697,"171,114","177,926",784,"177,142","173,936",630,"173,306","169,356",418,"168,938",66,その他食料工業品,,,,,
雑工業品,,"11,654,539","1,229,819","10,424,720","11,630,964","1,174,803","10,456,161","11,530,615","1,188,632","10,341,983","11,028,268","1,197,136","9,831,132","10,459,189","1,174,319","9,284,870",雑工業品,,,,,,
67,がん具,"646,964","30,998","615,966","699,165","22,212","676,953","660,434","17,877","642,557","619,412","18,104","601,308","574,534","17,197","557,337",67,がん具,,,,,
68,衣服・身廻品・はきもの,"4,914,960","167,910","4,747,050","4,862,198","158,055","4,704,143","4,794,447","178,084","4,616,363","4,631,384","201,277","4,430,107","4,343,895","183,027","4,160,868",68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"795,965","126,502","669,463","818,396","126,835","691,561","814,465","125,446","689,019","802,840","129,395","673,445","804,627","141,322","663,305",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"2,133,503","93,195","2,040,308","2,158,505","108,807","2,049,698","2,200,550","97,636","2,102,914","2,167,875","112,322","2,055,553","2,073,020","106,607","1,966,413",70,家具装備品,,,,,
71,その他日用品,"541,606","120,788","420,818","545,552","127,908","417,644","582,446","123,270","459,176","546,804","128,000","418,804","521,321","129,450","391,871",71,その他日用品,,,,,
72,ゴム製品,"815,870","387,696","428,174","803,331","354,845","448,486","793,960","366,336","427,624","725,996","359,225","366,771","759,184","400,371","358,813",72,ゴム製品,,,,,
73,木製品,"1,229,870","11,869","1,218,001","1,179,501","9,639","1,169,862","1,135,577","10,503","1,125,074","1,052,028","12,722","1,039,306","961,699","12,924","948,775",73,木製品,,,,,
74,その他製造工業品,"575,801","290,861","284,940","564,316","266,502","297,814","548,736","269,480","279,256","481,929","236,091","245,838","420,909","183,421","237,488",74,その他製造工業品,,,,,
特殊品,,"5,098,370","2,926,087","2,172,283","5,452,941","3,178,705","2,274,236","6,627,563","3,605,357","3,022,206","6,828,696","3,934,591","2,894,105","6,644,556","3,885,291","2,759,265",特殊品,,,,,,
75,金属くず,"698,942","638,591","60,351","607,923","535,710","72,213","672,779","607,088","65,691","716,280","659,584","56,696","599,602","539,172","60,430",75,金属くず,,,,,
76,再利用資材,"1,925,132","1,883,199","41,933","2,220,569","2,173,069","47,500","2,452,886","2,404,593","48,293","2,630,205","2,579,333","50,872","2,785,122","2,743,788","41,334",76,再利用資材,,,,,
77,動植物性製造飼肥料,"1,004,264","18,864","985,400","1,052,195","23,875","1,028,320","1,076,276","17,190","1,059,086","925,917","11,709","914,208","850,441","13,189","837,252",77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,"1,192,755","212,237","980,518","1,259,390","209,996","1,049,394","1,250,278","187,761","1,062,517","1,181,468","189,283","992,185","1,143,710","188,489","955,221",80,輸送用容器,,,,,
81,取合せ品,"277,277","173,196","104,081","312,864","236,055","76,809","1,175,344","388,725","786,619","1,374,826","494,682","880,144","1,265,681","400,653","865,028",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
