化学工業品,,"13,790,683","2,871,897","10,918,786","5,876,910","2,381,459","3,495,451","5,860,940","2,381,459","3,479,481","387,197","117,005","270,192","198,181","71,571","126,610","713,305","382,862","330,443",化学工業品,,,,
43,陶磁器,"152,628","10,486","142,142","152,514","10,392","142,122","152,514","10,392","142,122","5,832","2,170","3,662","2,833",72,"2,761","23,679","3,967","19,712",43,陶磁器,,,
44,セメント,"2,481,383","34,049","2,447,334","17,303",710,"16,593","17,303",710,"16,593",421,43,378,90,-,90,504,102,402,44,セメント,,,
45,ガラス類,"280,272","98,085","182,187","267,417","85,642","181,775","267,417","85,642","181,775","17,042","4,916","12,126","3,245",344,"2,901","21,742","10,005","11,737",45,ガラス類,,,
46,窯業品,"409,350","156,110","253,240","322,886","120,768","202,118","322,886","120,768","202,118","36,924","8,088","28,836","13,213","10,088","3,125","51,543","28,517","23,026",46,窯業品,,,
47,重油,"479,337","229,859","249,478",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,
48,揮発油,"3,130",901,"2,229",354,-,354,354,-,354,45,-,45,-,-,-,284,-,284,48,揮発油,,,
49,その他の石油,"4,505,753","50,658","4,455,095","48,989","30,357","18,632","48,989","30,357","18,632","2,836",525,"2,311","2,261",9,"2,252","4,647",921,"3,726",49,その他の石油,,,
50,LNG/液化天然ガス,125,-,125,120,-,120,120,-,120,-,-,-,-,-,-,45,-,45,50,LNG/液化天然ガス,,,
51,LPG/液化石油ガス,"8,310","6,605","1,705","1,680",-,"1,680","1,680",-,"1,680",-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,
52,その他石油製品,"110,535","12,973","97,562","20,858","6,423","14,435","20,858","6,423","14,435","1,834",200,"1,634","2,930",15,"2,915","3,057",780,"2,277",52,その他石油製品,,,
53,コークス,"71,383","15,513","55,870","21,913",-,"21,913","8,849",-,"8,849",30,-,30,-,-,-,-,-,-,53,コークス,,,
54,石炭製品,"7,206","6,129","1,077","7,186","6,129","1,057","7,186","6,129","1,057",30,-,30,"1,679","1,649",30,51,30,21,54,石炭製品,,,
55,化学薬品,"989,694","336,669","653,025","888,155","293,597","594,558","885,249","293,597","591,652","89,029","34,561","54,468","35,481","10,959","24,522","136,135","66,403","69,732",55,化学薬品,,,
56,化学肥料,"61,806","6,388","55,418","54,966","3,033","51,933","54,966","3,033","51,933","2,541",7,"2,534",370,1,369,"2,716",316,"2,400",56,化学肥料,,,
57,その他化学工業品,"4,229,771","1,907,472","2,322,299","4,072,569","1,824,408","2,248,161","4,072,569","1,824,408","2,248,161","230,633","66,495","164,138","136,079","48,434","87,645","468,902","271,821","197,081",57,その他化学工業品,,,
軽工業品,,"7,866,870","1,406,020","6,460,850","5,392,100","624,288","4,767,812","5,392,060","624,288","4,767,772","770,431","52,641","717,790","320,929","50,076","270,853","759,669","129,774","629,895",軽工業品,,,,
58,紙・パルプ,"2,396,830","413,210","1,983,620","980,948","219,308","761,640","980,948","219,308","761,640","83,382","12,692","70,690","193,847","40,632","153,215","66,196","36,175","30,021",58,紙・パルプ,,,
59,糸及び紡績半製品,"55,557","6,369","49,188","55,303","6,175","49,128","55,303","6,175","49,128",362,197,165,"3,856","2,590","1,266","2,262",986,"1,276",59,糸及び紡績半製品,,,
60,その他繊維工業品,"354,646","57,864","296,782","352,337","55,864","296,473","352,337","55,864","296,473","9,917","3,718","6,199","9,994","2,302","7,692","27,367","11,356","16,011",60,その他繊維工業品,,,
61,砂糖,"127,917","13,976","113,941","45,725",855,"44,870","45,725",855,"44,870","16,255",38,"16,217","3,823",239,"3,584","10,556",34,"10,522",61,砂糖,,,
62,製造食品,"3,120,978","466,487","2,654,491","2,821,976","277,757","2,544,219","2,821,976","277,757","2,544,219","449,072","28,179","420,893","40,852","3,556","37,296","301,792","62,246","239,546",62,製造食品,,,
63,飲料,"1,093,213","324,166","769,047","701,938","55,248","646,690","701,898","55,248","646,650","69,749","7,499","62,250","38,086",757,"37,329","250,059","18,687","231,372",63,飲料,,,
64,水,"272,113","59,442","212,671","201,421","8,135","193,286","201,421","8,135","193,286","93,814",120,"93,694","2,145",-,"2,145","31,297",269,"31,028",64,水,,,
65,たばこ,"112,103","8,648","103,455","96,953",233,"96,720","96,953",233,"96,720",156,6,150,"26,631",-,"26,631","12,947",-,"12,947",65,たばこ,,,
66,その他食料工業品,"333,513","55,858","277,655","135,499",713,"134,786","135,499",713,"134,786","47,724",192,"47,532","1,695",-,"1,695","57,193",21,"57,172",66,その他食料工業品,,,
雑工業品,,"12,128,276","1,603,953","10,524,323","11,654,539","1,229,819","10,424,720","11,654,530","1,229,819","10,424,711","316,749","100,433","216,316","141,623","27,307","114,316","690,825","367,008","323,817",雑工業品,,,,
67,がん具,"647,265","31,148","616,117","646,964","30,998","615,966","646,964","30,998","615,966","5,096","2,266","2,830","4,138",10,"4,128","15,536","8,963","6,573",67,がん具,,,
68,衣服・身廻品・はきもの,"4,929,924","180,214","4,749,710","4,914,960","167,910","4,747,050","4,914,960","167,910","4,747,050","45,329","3,884","41,445","37,568",452,"37,116","92,547","15,061","77,486",68,衣服・身廻品・はきもの,,,
69,文房具・運動娯楽用品・楽器,"801,617","130,910","670,707","795,965","126,502","669,463","795,964","126,502","669,462","33,843","10,973","22,870","23,593","10,971","12,622","54,649","27,670","26,979",69,文房具・運動娯楽用品・楽器,,,
70,家具装備品,"2,162,902","114,692","2,048,210","2,133,503","93,195","2,040,308","2,133,503","93,195","2,040,308","43,482","9,850","33,632","10,723","1,292","9,431","93,130","14,393","78,737",70,家具装備品,,,
71,その他日用品,"802,947","352,220","450,727","541,606","120,788","420,818","541,606","120,788","420,818","57,389","14,494","42,895","4,904","1,673","3,231","62,322","45,364","16,958",71,その他日用品,,,
72,ゴム製品,"842,719","401,267","441,452","815,870","387,696","428,174","815,870","387,696","428,174","60,181","51,633","8,548","36,162","12,415","23,747","284,760","226,855","57,905",72,ゴム製品,,,
73,木製品,"1,255,990","36,845","1,219,145","1,229,870","11,869","1,218,001","1,229,870","11,869","1,218,001","49,633",325,"49,308","13,560",-,"13,560","46,460","1,838","44,622",73,木製品,,,
74,その他製造工業品,"684,912","356,657","328,255","575,801","290,861","284,940","575,793","290,861","284,932","21,796","7,008","14,788","10,975",494,"10,481","41,421","26,864","14,557",74,その他製造工業品,,,
特殊品,,"12,364,941","7,668,216","4,696,725","5,098,370","2,926,087","2,172,283","4,497,482","2,386,925","2,110,557","924,834","96,647","828,187","61,033","24,768","36,265","177,766","70,813","106,953",特殊品,,,,
75,金属くず,"732,836","656,959","75,877","698,942","638,591","60,351","159,830","99,479","60,351","20,045","1,053","18,992","8,848",33,"8,815","5,796","2,098","3,698",75,金属くず,,,
76,再利用資材,"2,192,778","2,126,604","66,174","1,925,132","1,883,199","41,933","1,925,132","1,883,199","41,933","71,138","48,081","23,057","23,130","20,910","2,220","27,934","26,308","1,626",76,再利用資材,,,
77,動植物性製造飼肥料,"1,074,782","83,787","990,995","1,004,264","18,864","985,400","1,004,214","18,814","985,400","728,965",563,"728,402","10,707",45,"10,662","61,826",573,"61,253",77,動植物性製造飼肥料,,,
78,廃棄物,"12,697","3,575","9,122",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,
79,廃土砂,"1,286,413","1,274,566","11,847",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,
80,輸送用容器,"1,491,890","292,977","1,198,913","1,192,755","212,237","980,518","1,131,029","212,237","918,792","56,260","9,638","46,622","10,156","1,777","8,379","60,803","25,139","35,664",80,輸送用容器,,,
81,取合せ品,"5,573,545","3,229,748","2,343,797","277,277","173,196","104,081","277,277","173,196","104,081","48,426","37,312","11,114","8,192","2,003","6,189","21,407","16,695","4,712",81,取合せ品,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,
