"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2018-10-12 10:48:00","ラピロス六本木地下1階指定喫煙場所（ファミリーマート地下鉄六本木店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/82.html","麻布地区","","港区六本木六丁目1番24号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/rapirosu-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/rapirosu-02.png","","","","","","","","35.662429","139.731886",""
"2019-01-16 15:12:51","msb Tamachi 田町ステーションタワーS　1階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/83.html","芝浦港南地区","","港区芝浦三丁目1番21号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/musubu-01-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/musubu-01-02.png","","","","","","","","35.644973","139.749108",""
"2019-01-16 15:23:41","msb Tamachi 田町ステーションタワーS　2階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/84.html","芝浦港南地区","","港区芝浦三丁目1番21号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/musubu-02-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/musubu-02-02.png","","","","","","","","35.644973","139.749108",""
"2019-03-07 11:57:52","浜松町エクセレントビル2階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/85.html","芝地区","","港区浜松町二丁目6番5号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190307-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190307-02.png","","","","","","","","35.654439","139.755862",""
"2019-04-03 11:34:34","キャピタル赤坂ビル1階指定喫煙場所（ファミリーマート赤坂一丁目店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/86.html","赤坂地区","","港区赤坂一丁目7番19号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190403-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190403-02.png","","","","","","","","35.669355","139.741481",""
"2019-05-30 09:11:53","御成門BNビル1階指定喫煙場所 （セブンイレブン御成門駅北店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/87.html","芝地区","","港区新橋六丁目16番10号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/87.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/87-2.png","","","","","","","","35.662117","139.752195",""
"2019-05-30 09:08:38","新橋2丁目指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/88.html","芝地区","","港区新橋二丁目20番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/88.png","","","","","","","","","","35.666414","139.759852",""
"2019-07-02 11:29:02","芝生花ビル1階指定喫煙場所 （ファミリーマート芝五丁目店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/89.html","芝地区","","港区芝五丁目10番8号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190702-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190702-02.png","","","","","","","","35.648981","139.746268",""
"2019-07-05 11:12:52","エスプラザ弥生ビルⅡ2階指定喫煙場所（ファミリーマート新橋駅西店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/90.html","芝地区","","港区新橋二丁目15番9号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190705-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190705-02.png","","","","","","","","35.666261","139.756655",""
"2019-09-19 10:21:05","鈴与竹芝ビル1階指定喫煙場所 （ファミリーマート南山堂竹芝駅前店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/91.html","芝地区","","港区海岸一丁目13番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190919-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/190919-02.png","","","","","","","","35.654796","139.762177",""
"2020-01-21 16:16:20","鳳月堂ビル2階指定喫煙場所（ファミリーマート赤坂駅前店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/93.html","赤坂地区","","港区赤坂二丁目14番28号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/200121_01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/200121_02.png","","","","","","","","35.672603","139.737053",""
"2020-08-14 13:16:51","the ARGYLE aoyamaビル2階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/95.html","赤坂地区","","港区北青山二丁目14番4号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/200814-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/200814-02.png","","","","","","","","35.669557","139.715792",""
"2020-09-24 18:13:41","msb Tamachi田町ステーションタワーN（1）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/96.html","芝浦港南地区","","港区芝浦三丁目1番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/msbn01-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/msbn01-02.png","","","","","","","","35.645843","139.749787",""
"2024-03-05 13:38:42","ファミリーマート港南一丁目店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/98.html","芝浦港南地区","","港区港南1-7-18　A-PLACE品川東1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/dbc_01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/dbc_02.png","","","","","","","","35.630965","139.744849",""
"2020-11-12 16:12:56","ウォーターズ竹芝シアター棟1F　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/99.html","芝地区","","港区海岸１丁目10番45号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/wt_01.png","","","","","","","","","","35.656207","139.762670",""
"2020-11-12 16:12:37","ウォーターズ竹芝シアター棟2F　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/100.html","芝地区","","港区海岸１丁目10番45号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/wt2_01.png","","","","","","","","","","35.656207","139.762670",""
"2021-01-25 16:08:40","ヒューリックJP赤坂ビル1階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/101.html","赤坂地区","","港区赤坂二丁目5番8号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/210125-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/210125-02.png","","","","","","","","35.672676","139.740019",""
"2021-01-25 16:10:58","セブンイレブン港区芝5丁目東店内　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/102.html","芝地区","","港区芝五丁目22番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/210125-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/210125-04.png","","","","","","","","35.648439","139.746563",""
"2021-11-10 09:32:12","関根ビル1階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/103.html","赤坂地区","","港区赤坂二丁目13番21号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/02.png","","","","","","","","35.67282633371143","139.7380944073847",""
"2021-11-10 09:33:31","セブンイレブン芝2丁目金杉橋店内　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/104.html","芝地区","","港区芝二丁目3番3号　芝二丁目大門ビルディング1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/01_1.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/02_1.png","","","","","","","","35.65262436865979","139.75375607305435",""
"2021-11-10 09:34:46","日比谷フォートタワー1階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/105.html","芝地区","","港区西新橋一丁目1番1号1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya-02.png","","","","","","","","35.67015324912093","139.7527055748486",""
"2021-11-10 09:35:57","日比谷フォートタワー2階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/106.html","芝地区","","港区西新橋一丁目1番1号2階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya2f-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya2f-02.png","","","","","","","","35.67015324912093","139.7527055748486",""
"2021-11-10 09:39:32","日比谷フォートタワー11階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/107.html","芝地区","","港区西新橋一丁目１番１号11階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya11f-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hibiya11f-02.png","","","","","","","","35.67015324912093","139.7527055748486",""
"2022-07-29 11:56:08","東洋カーマックス芝3丁目第11駐車場内指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/108.html","芝地区","","芝三丁目31番8号","","","","開設時間　9：00～19：00","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220125-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220125-02.png","","","","","","","","35.650876","139.747140",""
"2022-07-29 13:36:40","エコロパーク芝大門第３駐車場内指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/109.html","芝地区","","港区芝大門二丁目12番18号","","","","開設時間　9：00～19：00","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-ekoro01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-ekoro02.png","","","","","","","","35.65459195376365","139.75393333329063",""
"2022-07-29 13:37:03","ニュー新橋ビル3階THE CAFE内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/110.html","芝地区","","港区新橋二丁目16番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-newshinbashi01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-newshinbashi02.png","","","","","","","","35.66647972407418","139.7573496313515",""
"2022-07-29 13:37:40","paspa新橋4丁目指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/111.html","芝地区","","港区新橋四丁目24番7号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-pasupashinbashi01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-pasupashinbashi02.png","","","","","","","","35.66353334267899","139.7567875205811",""
"2022-07-29 13:38:00","加藤たばこ店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/112.html","高輪地区","","港区高輪四丁目23番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-kato01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-kato02.png","","","","","","","","35.62639752239338","139.73757787838824",""
"2022-07-29 13:38:21","四方ビル2階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/113.html","赤坂地区","","港区赤坂三丁目12番21号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-shikata01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-shikata02.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-shikata03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/220729-shikata04.png","","","","35.674109364062936","139.737539382539",""
"2024-01-09 14:01:54","paspa赤坂指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/115.html","麻布地区","","港区赤坂三丁目14番2号　ドルミ赤坂103号室","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-02.png","","","","","","","","35.67385477205119","139.7373797433988",""
"2023-09-12 15:11:50","セブンイレブン田町駅前店店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/117.html","芝地区","","港区芝五丁目34番7号　田町センタービル1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-05.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-06.png","","","","","","","","35.646333215880965","139.74678172207535",""
"2023-09-12 15:17:16","THE TOBACCO SHIODOME指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/118.html","芝地区","","港区東新橋一丁目8番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-07.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-08_1.png","","","","","","","","35.66300379341111","139.76207881043507",""
"2023-09-12 15:34:42","THE TOBACCO TORANOMON指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/119.html","芝地区","","港区虎ノ門二丁目3番17号　虎ノ門2丁目タワー1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-09.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-10.png","","","","","","","","35.66836261273509","139.74672931043256",""
"2023-09-12 15:37:38","paspa浜松町指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/120.html","芝地区","","港区浜松町二丁目5番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-11.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-12.png","","","","","","","","35.65437800798922","139.7564674852955",""
"2024-01-09 14:40:08","ファミリーマート南山堂第一京浜芝店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/121.html","芝地区","","港区芝二丁目14番5号　芝二丁目大広ビル","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-03.png","","","","","","","","","","35.650793605697714","139.7535039032701",""
"2024-01-09 14:52:45","田町タワー1階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/122.html","芝地区","","港区芝五丁目33番11号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-04.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-05.png","","","","","","","","35.647138123840165","139.7485596597526",""
"2024-01-09 15:03:34","エコロパーク新橋第7駐車場内指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/123.html","芝地区","","港区新橋一丁目4番3号","","開所時間：9：00～19：00","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-06.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240109-07.png","","","","","","","","35.667825861088055","139.75930971740488",""
"2024-03-05 14:07:01","ファミリーマート西新橋一丁目店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/124.html","芝地区","","港区西新橋一丁目5番11号　11東洋海事ビル","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240305-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240305-02.png","","","","","","","","35.66932362441603","139.7536083124461",""
"2024-03-05 14:11:05","ファミリーマート＋ミヤモトドラッグ御成門店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/125.html","芝地区","","港区新橋六丁目17番15号　菱進御成門ビル","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240305-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240305-04.png","","","","","","","","35.661042855628615","139.7518489068715",""
"2024-05-02 16:42:04","ゆうらいふセンター1階北側指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/126.html","芝浦港南地区","","港区海岸1丁目4番26号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-04.png","","","","","","","","35.65412840172168","139.75984938358468",""
"2024-05-02 16:44:36","新虎安田ビル1階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/127.html","芝地区","","港区新橋4丁目3番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-05.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-06.png","","","","","","","","35.6649221834583","139.75466995767135",""
"2024-05-02 16:48:08","paspa溜池指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/128.html","芝地区","","港区赤坂1丁目1番16号　細川ビルB1F","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-07.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240502-08.png","","","","","","","","35.67096587259067","139.74404521427059",""
"2024-08-21 16:16:59","ファミリーマート浜松町駅南店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/129.html","芝地区","","港区浜松町2丁目9番3号　NBC浜松町ビル","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240821-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240821-02.png","","","","","","","","35.65399677259604","139.7564247546088",""
"2024-08-21 16:37:21","paspa虎ノ門3丁目指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/130.html","芝地区","","港区虎ノ門3丁目4番7号　虎ノ門36森ビル地下1階","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240821-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/240821-04.png","","","","","","","","35.66619527419011","139.7468429528997",""

"港区施設情報 指定喫煙場所","Ver20240904"
