年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,7,9,19,14,8,8,11,22,11,14,3,5,21,25,16,22,7,9,5,3,2,5,5,5,5,7,13,12,37,51,7,5,5,9,11,17,3,4,8,16,10,12,7,3,7,9,13,19,17,23,16,15,10,24,14,19,19,20,31,33,24,31,16,18,2,0,3,7,5,8,4,2,13,11,9,10,24,22,18,26,25,27,9,11,20,19,6,10,16,12,21,23,27,44,32,45,19,36,11,13,0,0,20,21,43,54,8,16,18,14,8,4,16,23,35,40,20,24,10,7,10,12,17,18,12,17,9,11,45,52,38,35,26,43,4,15,10,14,10,6,33,31,9,12,31,42,24,17,3,3,9,7,6,3,12,10,4,5,10,12,9,8,29,24,"1,190","1,414","2,604"
74,7,8,19,16,6,13,13,17,7,10,8,3,19,22,16,12,10,16,4,6,6,3,7,3,6,1,7,7,38,34,7,2,3,8,20,12,5,8,11,9,6,13,3,5,11,11,17,17,14,17,11,14,11,17,13,19,20,29,44,43,34,31,11,12,0,1,7,5,4,8,2,9,3,9,10,13,25,16,17,27,29,33,7,8,10,21,10,17,10,13,22,26,29,48,37,48,23,38,7,10,0,0,18,21,49,50,16,18,10,15,8,12,14,25,35,50,28,26,3,13,16,24,18,6,16,17,7,14,46,49,30,46,35,36,19,19,10,8,7,6,34,36,14,8,22,42,19,11,5,8,7,12,4,6,7,18,6,8,9,24,14,17,18,31,"1,210","1,464","2,674"
75,9,6,8,14,1,15,15,15,5,3,1,11,17,14,8,10,8,14,3,1,0,2,6,8,3,6,5,12,38,47,3,5,9,9,9,14,3,5,12,7,7,8,3,2,8,5,8,19,9,9,11,8,15,14,16,23,12,15,17,26,15,22,11,3,1,0,2,3,4,8,1,6,6,6,11,9,10,8,17,19,11,21,3,5,6,13,11,10,9,6,22,16,22,47,29,29,21,24,11,9,0,0,12,14,44,44,10,6,8,14,4,7,22,11,30,31,10,14,10,6,6,12,11,15,13,13,6,4,20,31,20,42,28,21,14,7,3,7,3,5,30,28,12,14,20,28,13,10,4,6,7,5,5,7,18,9,5,5,9,7,8,17,19,22,916,"1,073","1,989"
76,5,2,5,11,7,8,6,18,6,8,5,4,7,16,8,10,7,7,1,4,1,0,1,4,2,1,6,6,18,29,0,4,3,4,9,12,3,2,8,3,5,9,4,3,4,12,7,9,8,5,3,4,6,6,8,10,7,6,23,22,14,26,5,4,0,0,3,2,3,3,0,0,2,4,9,9,17,9,15,21,19,22,5,5,7,13,10,6,4,5,13,11,21,28,12,36,13,34,1,3,0,0,8,12,32,26,13,11,8,11,5,4,14,18,21,17,15,15,0,15,6,16,4,17,4,6,2,6,22,19,14,13,20,16,8,8,0,5,1,3,19,20,7,9,17,26,7,3,2,4,1,3,2,1,7,10,4,4,6,9,5,15,18,12,648,834,"1,482"
77,4,6,9,12,8,5,10,13,3,4,2,1,13,11,11,8,7,7,2,2,2,1,12,6,3,2,8,9,27,26,8,8,3,4,9,7,2,5,10,12,11,6,5,5,4,11,5,15,10,9,9,11,7,10,19,23,7,13,23,15,23,18,6,6,0,0,2,4,3,4,1,8,2,3,10,9,13,19,8,15,15,22,9,7,3,19,11,15,3,1,10,24,29,35,19,36,21,26,6,8,0,0,8,12,37,39,10,11,8,11,7,14,7,8,21,21,19,16,6,7,20,24,10,4,13,11,5,3,35,37,9,32,22,19,5,7,9,7,5,2,21,22,10,12,32,17,6,3,4,5,6,5,0,10,11,17,4,7,12,12,7,13,11,22,827,976,"1,803"
78,6,11,7,13,8,11,9,13,7,7,1,3,12,18,8,13,7,10,5,5,2,2,1,4,0,4,3,10,29,47,4,7,2,13,7,17,1,3,8,7,6,6,3,6,4,10,12,14,8,9,10,13,4,10,16,19,22,20,13,27,19,15,9,5,0,0,4,7,3,4,2,0,7,4,8,9,19,15,23,21,26,29,9,13,15,27,5,25,10,12,16,22,31,60,36,42,25,33,6,10,0,0,14,14,37,31,10,12,11,13,6,8,10,9,24,26,10,13,8,13,12,27,9,18,6,7,6,13,23,35,26,33,15,23,7,9,4,5,1,2,15,28,6,12,19,27,11,9,5,2,7,5,4,3,7,19,9,9,10,11,8,16,18,27,856,"1,184","2,040"
79,5,7,5,13,2,11,12,12,3,6,3,4,16,20,7,10,5,12,2,2,2,3,5,2,6,6,4,9,39,40,4,6,6,8,11,9,2,3,9,10,5,16,2,9,8,15,18,13,13,6,8,9,11,13,10,23,9,5,18,23,18,17,5,9,0,1,6,3,3,6,1,8,2,6,6,6,20,6,13,31,16,28,8,10,13,16,19,13,6,11,18,15,37,36,29,35,28,32,8,6,0,0,10,18,26,26,5,11,11,14,9,9,12,14,18,28,14,8,7,9,16,18,6,15,10,9,6,9,24,22,20,19,27,16,10,10,6,9,2,2,20,21,10,9,16,19,9,8,2,3,2,2,2,8,13,19,5,9,8,16,6,14,23,26,861,"1,040","1,901"
80,3,4,13,12,4,7,14,9,6,6,2,2,13,19,7,6,11,10,2,8,1,2,8,1,5,4,6,10,31,49,3,8,5,6,9,6,2,6,3,10,4,9,5,3,4,7,11,14,8,10,11,6,10,6,8,21,8,8,20,20,16,10,11,10,0,0,3,7,2,1,1,3,9,6,1,7,8,19,15,15,29,28,9,8,15,15,10,18,8,7,10,22,29,42,29,44,26,22,4,6,0,0,9,13,28,20,5,6,11,11,3,11,11,14,20,26,16,10,6,6,10,10,11,8,7,10,8,9,29,36,24,18,19,17,10,10,1,9,3,1,16,17,9,11,23,19,6,11,4,5,3,4,5,3,13,14,9,7,4,11,11,18,13,22,819,966,"1,785"
81,7,10,9,23,1,4,3,14,3,2,1,1,10,11,9,14,6,11,3,5,1,3,2,5,1,1,5,9,23,33,5,4,8,9,9,12,5,6,6,5,2,4,4,4,7,9,10,11,6,10,4,13,6,10,15,23,9,7,14,26,16,12,7,5,0,2,3,4,3,3,1,4,5,5,6,8,10,9,18,21,17,21,4,11,16,15,13,16,3,7,16,14,30,42,25,48,21,18,9,6,0,0,8,4,22,23,10,10,11,13,2,7,12,10,24,20,13,12,8,9,10,25,3,9,9,10,6,3,20,28,14,20,14,15,6,8,8,9,2,0,14,21,10,10,19,14,9,5,2,3,3,6,2,7,12,17,5,4,5,15,8,19,7,17,715,943,"1,658"
82,2,8,7,8,10,5,6,9,5,3,3,2,12,17,2,11,5,7,3,2,1,0,3,5,0,3,3,6,16,38,10,5,6,6,11,10,4,2,4,12,8,5,1,2,3,4,8,12,3,7,7,8,7,13,10,23,13,16,10,22,22,14,6,4,0,0,4,3,2,6,5,3,0,2,5,7,8,6,13,13,22,23,3,7,9,18,9,12,2,8,10,15,22,19,18,25,18,20,5,6,0,0,7,3,16,17,2,12,14,10,6,7,4,9,11,21,7,4,6,7,14,12,4,9,1,5,5,6,22,17,21,17,12,11,7,5,8,7,1,3,13,11,5,5,17,11,4,3,4,3,2,3,1,5,10,14,3,3,5,10,10,11,10,15,618,758,"1,376"
83,3,7,3,5,5,6,7,7,0,8,0,4,16,13,5,10,4,7,1,3,1,1,0,4,1,1,4,7,17,35,4,4,3,7,3,7,1,3,2,6,3,3,1,1,8,2,1,16,5,9,3,9,11,7,18,18,6,7,7,6,11,12,3,1,1,0,2,5,1,2,1,10,5,2,6,5,5,12,9,9,14,12,5,6,8,14,7,7,1,6,10,14,16,30,15,28,9,15,3,5,0,0,6,5,18,17,12,4,13,15,2,7,6,7,21,18,7,8,1,7,16,13,5,6,5,8,2,1,9,10,11,10,12,3,7,4,4,4,3,1,9,6,3,5,13,13,2,2,1,2,3,3,1,1,10,7,2,4,7,10,5,12,13,20,504,651,"1,155"
84,5,1,6,11,2,8,7,10,2,2,0,3,5,11,5,4,4,8,4,2,1,1,0,3,2,0,5,4,27,26,4,2,3,6,6,8,2,6,3,5,8,2,3,4,2,7,9,9,6,4,2,4,7,16,5,17,13,3,17,9,8,15,5,3,0,0,2,3,3,3,0,5,1,3,6,8,9,10,7,11,10,16,4,8,8,7,8,7,3,3,13,13,24,30,13,26,16,15,6,5,0,0,4,9,11,16,8,10,11,6,2,4,7,8,16,12,6,5,6,15,8,15,5,7,2,4,2,1,17,20,11,7,7,9,7,6,1,3,1,0,11,12,9,10,10,8,3,3,0,3,3,4,3,4,8,10,3,3,5,10,7,10,15,8,520,629,"1,149"
85,1,7,5,6,2,5,3,13,3,8,1,1,8,7,0,8,5,7,4,3,0,3,3,0,1,2,5,14,13,24,1,4,5,4,4,7,6,2,4,11,4,8,2,2,2,9,2,8,4,8,6,5,6,5,8,10,6,7,9,11,11,14,4,4,0,0,2,4,1,1,4,10,2,3,3,5,11,2,11,19,4,11,2,7,8,12,6,6,5,6,6,8,20,18,13,24,9,8,3,5,0,0,6,5,11,15,7,3,9,7,6,4,7,4,13,9,5,4,3,10,9,11,9,11,3,7,4,2,8,16,11,19,4,7,3,5,5,6,2,7,9,5,6,7,10,7,4,3,2,1,2,1,5,3,7,11,3,8,4,4,9,11,11,18,445,607,"1,052"
86,2,9,4,11,4,5,6,12,5,5,0,1,10,11,4,3,5,6,3,3,0,3,0,4,0,2,1,6,11,28,2,4,4,8,5,4,0,6,7,6,3,7,1,0,7,12,5,10,2,12,3,10,7,4,4,14,3,7,10,8,13,9,1,1,1,0,3,2,1,3,0,2,0,2,1,6,4,11,9,10,10,12,4,4,5,6,6,8,6,9,10,13,16,25,14,30,10,11,3,2,0,0,6,2,6,14,2,2,7,10,1,5,2,8,14,12,6,2,7,10,6,13,5,6,5,7,4,0,16,16,10,16,4,8,4,4,1,5,1,4,6,9,6,2,8,10,3,3,3,0,1,1,1,1,3,8,1,3,4,9,5,12,8,9,391,598,989
87,4,9,3,7,3,8,2,13,2,4,1,3,7,11,2,5,3,1,1,3,0,1,1,3,0,1,4,1,9,20,3,4,1,2,4,3,3,1,3,4,7,2,1,4,6,8,8,9,0,5,6,6,6,4,7,8,1,5,10,11,5,7,1,0,0,0,0,1,1,4,3,4,1,2,5,5,2,10,11,11,5,7,6,4,4,8,4,5,1,2,9,9,11,18,19,32,10,8,3,1,0,0,2,6,11,8,0,3,4,10,2,2,4,9,11,4,0,8,5,8,7,9,7,4,1,3,1,3,10,16,5,4,5,6,5,3,1,3,1,1,7,7,3,1,4,4,0,0,4,1,2,1,0,0,3,5,2,0,2,2,6,3,6,9,330,447,777
88,2,8,3,8,1,3,3,6,1,3,2,0,5,7,4,2,4,4,2,3,1,2,0,2,0,1,2,5,9,25,3,7,7,2,4,6,1,6,1,5,5,3,1,3,5,6,5,11,5,7,6,9,3,3,5,10,1,5,7,6,6,5,3,3,0,0,0,2,0,1,0,7,1,1,3,9,2,8,6,15,7,11,4,6,3,5,1,5,0,6,5,11,9,19,11,11,10,6,1,5,0,0,3,5,6,3,5,1,3,4,2,1,2,4,6,10,4,6,4,4,5,14,2,2,0,9,0,2,5,5,2,6,5,2,4,4,0,2,1,3,11,5,4,2,5,8,2,1,1,0,3,4,0,2,2,4,2,2,3,3,4,6,5,8,271,436,707
89,2,8,1,8,3,4,4,11,3,6,0,3,6,12,1,3,3,8,1,2,0,2,1,3,0,0,1,3,2,19,2,1,1,3,0,0,1,3,2,5,4,4,2,4,0,5,6,11,6,8,2,5,5,4,1,7,5,1,8,10,6,5,1,1,2,0,1,2,1,1,3,11,1,0,2,6,5,3,8,3,7,4,4,2,4,7,1,7,1,2,4,6,5,14,8,14,3,9,3,2,0,0,6,3,9,8,2,3,4,4,0,6,0,2,5,7,4,5,3,3,4,13,0,7,4,8,1,4,6,6,6,6,6,3,3,4,3,3,0,0,3,8,1,1,0,2,1,4,0,0,1,1,2,1,2,4,2,5,6,2,3,8,2,5,232,398,630
90,2,9,3,7,1,4,3,5,0,4,1,0,9,6,0,1,3,6,1,3,1,3,0,2,0,1,1,2,6,13,1,2,0,4,0,2,4,7,4,5,5,3,1,4,5,6,7,10,4,12,4,1,4,7,2,6,1,4,3,5,3,5,1,1,0,0,0,4,2,1,2,2,3,0,1,3,2,4,7,4,1,8,1,1,0,7,1,6,2,4,3,6,6,11,7,11,4,10,0,2,0,0,1,1,3,6,0,2,2,4,4,1,2,1,1,4,0,3,5,4,7,8,1,2,1,4,0,0,3,5,5,7,3,5,2,2,1,3,0,2,1,4,2,2,4,5,0,0,1,2,2,0,0,1,3,3,1,1,3,2,5,4,3,6,188,328,516
91,4,6,2,5,0,5,6,8,0,1,2,3,1,10,1,2,1,2,0,1,1,0,0,3,1,1,2,3,5,15,2,3,1,1,0,1,0,4,1,2,1,3,1,2,0,3,4,9,2,12,1,2,3,11,2,5,0,3,1,3,1,0,1,0,0,0,2,1,2,2,0,8,1,0,0,4,3,4,7,4,4,4,0,1,0,1,0,1,2,1,2,7,8,6,3,7,3,3,0,4,0,0,4,4,0,3,0,2,2,3,1,1,1,2,0,3,3,2,0,0,6,4,4,6,0,4,1,3,4,4,3,5,0,1,0,2,1,2,2,1,1,5,2,0,5,6,0,1,0,0,1,2,0,0,1,4,0,1,2,0,2,3,3,7,133,268,401
92,2,6,2,7,0,3,1,3,0,3,0,0,3,6,0,1,2,5,1,2,0,1,0,3,0,1,1,2,6,7,0,0,0,2,3,1,0,4,2,5,0,1,0,1,3,6,0,10,0,7,4,3,2,4,1,2,2,1,3,5,3,3,0,0,0,0,0,4,0,0,0,3,0,2,1,4,0,5,2,5,1,7,1,1,2,3,2,2,3,0,2,3,1,8,1,5,2,3,1,0,0,0,2,0,3,2,0,1,3,0,1,0,2,2,2,1,1,3,0,2,5,0,1,3,1,1,0,2,0,2,2,1,1,6,0,1,0,2,0,1,4,3,0,0,2,2,2,1,0,1,0,1,1,1,0,1,0,1,0,2,1,1,2,2,96,206,302
93,1,4,3,6,1,5,0,3,0,1,0,0,3,5,1,1,0,0,1,1,0,1,0,1,0,1,0,1,2,9,0,0,0,1,1,0,1,3,1,3,0,4,0,1,5,3,3,8,0,4,1,8,2,9,3,4,0,1,2,6,3,4,1,2,0,0,0,1,0,0,0,7,0,1,0,0,2,1,0,6,0,3,1,0,1,0,1,1,0,2,2,4,2,8,0,7,0,0,2,3,0,0,2,2,1,2,0,1,1,1,1,0,1,0,2,3,1,3,1,3,1,2,2,3,0,4,2,1,2,2,2,2,0,1,1,3,0,1,0,1,0,0,0,1,1,3,1,1,0,2,0,2,0,1,1,1,1,3,1,5,0,1,1,0,72,199,271
94,2,3,0,4,1,2,0,4,0,3,0,0,2,3,3,2,1,3,1,4,0,1,0,0,0,1,1,1,4,14,2,0,1,1,2,1,1,1,0,3,0,3,0,1,0,4,1,3,3,3,1,1,0,3,0,4,0,2,3,5,2,2,0,1,0,0,0,0,0,1,0,6,0,0,1,2,0,3,0,3,0,3,0,1,1,0,0,1,0,2,1,2,0,3,3,3,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,2,3,3,0,3,3,5,0,0,0,4,0,2,0,4,0,2,0,3,0,1,0,2,0,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,48,162,210
95,2,4,2,3,0,0,0,1,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10,1,1,0,0,0,0,1,2,1,3,0,1,0,1,2,0,2,5,3,1,1,6,1,6,0,3,1,0,1,4,0,2,1,0,1,0,0,7,0,0,0,4,0,1,4,2,0,2,0,5,0,0,0,1,0,2,0,1,1,0,1,0,3,1,0,6,1,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,2,3,0,0,0,4,1,2,0,0,0,0,0,0,2,0,2,0,1,2,1,1,0,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,48,119,167
96,0,3,0,1,0,2,0,0,1,1,0,1,1,1,0,2,1,2,0,0,0,1,0,2,0,1,0,1,0,10,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,2,6,0,4,1,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,1,0,0,0,4,0,0,1,1,1,0,1,2,0,1,0,3,0,1,0,1,2,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,19,93,112
97,0,0,0,1,1,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,0,5,0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,3,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,1,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,69,84
98,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,2,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,48,58
99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,33
100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,27
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,9
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
