市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,331,東京都,多摩市,2022-06-30,貝取１丁目,1973,1035,938,29,14,42,28,41,45,43,34,50,49,59,45,56,39,68,60,68,78,105,62,78,65,86,72,63,54,58,66,70,87,53,72,36,34,30,34,989,
132241,332,東京都,多摩市,2022-06-30,貝取２丁目,3288,1555,1733,23,23,30,34,62,59,67,72,52,73,44,28,62,50,68,74,102,92,129,131,80,102,76,106,94,104,130,215,210,236,175,166,99,96,52,72,1514,
132241,333,東京都,多摩市,2022-06-30,貝取３丁目,950,403,547,5,9,11,22,20,12,23,36,18,20,9,19,11,19,21,14,14,29,38,33,31,42,16,31,14,15,18,49,50,81,50,52,36,43,18,21,452,
132241,334,東京都,多摩市,2022-06-30,貝取４丁目,1056,509,547,8,5,12,9,15,19,20,19,15,17,15,9,14,10,15,19,25,21,34,38,44,42,30,34,37,35,27,43,58,63,43,62,61,54,36,48,533,
132241,335,東京都,多摩市,2022-06-30,貝取５丁目,538,242,296,6,3,4,3,4,10,9,7,11,7,9,10,11,6,12,11,12,11,19,16,15,19,15,13,10,11,16,27,27,41,27,43,15,36,20,22,320,
132241,341,東京都,多摩市,2022-06-30,豊ヶ丘１丁目,3182,1622,1560,75,51,67,56,54,55,80,79,100,108,112,125,131,100,110,96,125,108,130,104,132,148,125,98,87,87,76,74,91,117,62,58,42,52,23,44,1658,
132241,342,東京都,多摩市,2022-06-30,豊ヶ丘２丁目,2861,1406,1455,31,29,39,34,58,53,56,58,60,56,55,54,52,53,74,65,85,66,106,120,119,130,81,81,88,83,87,108,152,178,111,129,95,100,57,58,1337,
132241,343,東京都,多摩市,2022-06-30,豊ヶ丘３丁目,1579,731,848,5,11,14,20,17,26,23,26,30,28,21,30,29,24,27,33,40,29,43,54,47,67,37,41,44,67,79,108,127,132,68,70,52,39,28,43,707,
132241,344,東京都,多摩市,2022-06-30,豊ヶ丘４丁目,702,326,376,7,9,11,8,11,8,13,7,7,9,6,10,10,11,11,7,15,12,26,27,29,22,17,20,20,17,23,23,34,38,31,49,26,43,29,56,409,
132241,345,東京都,多摩市,2022-06-30,豊ヶ丘５丁目,1264,585,679,4,5,12,11,24,16,30,21,16,26,11,11,17,10,16,18,28,31,46,50,51,48,37,32,31,30,26,48,58,64,60,99,60,77,58,82,651,
132241,346,東京都,多摩市,2022-06-30,豊ヶ丘６丁目,909,417,492,12,10,8,11,17,15,8,14,10,17,13,11,14,18,22,16,17,28,26,18,34,33,28,23,22,26,28,42,59,58,43,64,26,43,30,45,509,
132241,351,東京都,多摩市,2022-06-30,落合１丁目,3001,1446,1555,65,60,83,83,48,70,53,63,54,79,87,85,82,88,126,138,133,127,153,149,143,120,105,100,76,81,69,81,83,93,47,45,25,39,14,54,1522,
132241,352,東京都,多摩市,2022-06-30,落合２丁目,2266,1154,1112,46,38,99,94,97,67,74,69,56,48,34,29,33,39,74,80,114,128,142,114,79,97,74,60,65,47,54,67,49,56,25,36,24,21,15,22,917,
132241,353,東京都,多摩市,2022-06-30,落合３丁目,2974,1443,1531,40,25,49,43,53,48,47,47,51,63,71,51,49,60,64,64,109,92,115,95,105,115,91,78,70,79,85,115,151,213,133,146,100,115,60,82,1512,
132241,354,東京都,多摩市,2022-06-30,落合４丁目,2054,944,1110,17,15,15,20,27,26,41,31,25,39,22,33,27,26,31,40,55,57,79,90,89,78,61,61,41,50,47,83,142,175,91,141,86,77,48,68,1108,
132241,355,東京都,多摩市,2022-06-30,落合５丁目,2121,1034,1087,10,18,29,33,50,45,47,37,40,34,30,32,30,29,57,45,55,53,86,80,68,70,55,58,62,78,74,111,134,145,113,104,64,59,30,56,931,
132241,356,東京都,多摩市,2022-06-30,落合６丁目,1724,880,844,22,15,34,28,59,47,56,48,55,53,33,24,38,29,51,44,60,75,97,80,69,71,63,36,36,41,35,57,60,87,49,42,37,35,26,32,796,
132241,361,東京都,多摩市,2022-06-30,鶴牧１丁目,2656,1310,1346,70,59,80,85,50,51,70,70,89,82,66,56,72,75,106,112,105,108,136,140,143,122,88,80,67,89,56,55,56,68,23,33,20,31,13,30,1264,
132241,362,東京都,多摩市,2022-06-30,鶴牧２丁目,1701,892,809,25,22,23,37,41,43,53,53,71,64,76,68,68,48,65,40,54,57,90,89,90,70,70,70,62,38,38,33,35,36,13,14,9,6,9,21,891,
132241,363,東京都,多摩市,2022-06-30,鶴牧３丁目,4309,2073,2236,109,95,126,139,151,158,170,158,63,91,29,51,74,88,132,140,152,174,252,285,206,154,106,110,96,98,68,98,119,154,110,118,63,67,47,58,1582,
132241,364,東京都,多摩市,2022-06-30,鶴牧４丁目,739,349,390,4,3,8,17,12,14,16,11,12,14,11,6,8,6,11,13,25,27,28,29,21,25,15,17,14,15,20,29,36,48,45,56,39,40,24,20,334,
132241,365,東京都,多摩市,2022-06-30,鶴牧５丁目,1929,899,1030,24,23,42,38,37,40,34,39,33,25,27,15,17,18,50,54,52,63,62,70,55,58,37,49,42,49,54,95,108,153,95,118,88,69,42,54,856,
132241,366,東京都,多摩市,2022-06-30,鶴牧６丁目,1750,858,892,32,21,32,29,35,38,42,38,36,54,42,53,39,48,58,55,58,59,61,63,57,62,63,64,59,74,73,72,88,85,45,34,24,24,14,19,799,
132241,371,東京都,多摩市,2022-06-30,南野１、２丁目,946,487,459,23,20,21,20,13,16,34,21,39,37,27,24,26,28,36,30,40,26,44,42,46,37,26,33,23,28,28,28,20,26,16,18,12,17,13,8,499,
132241,373,東京都,多摩市,2022-06-30,南野３丁目,913,449,464,10,11,18,16,31,28,26,40,22,20,10,18,15,11,28,26,41,31,42,45,39,42,29,24,22,23,25,31,43,37,23,25,14,20,11,16,393,
132241,383,東京都,多摩市,2022-06-30,東寺方３丁目,320,128,192,0,0,1,2,11,2,2,10,6,12,4,8,2,5,5,1,4,7,5,13,13,17,6,13,5,13,11,15,19,15,13,28,11,21,10,10,179,
132241,393,東京都,多摩市,2022-06-30,和田３丁目,842,381,461,4,4,8,5,17,9,19,9,12,6,15,6,5,10,11,19,9,14,19,30,26,32,23,18,13,32,24,22,43,68,57,74,51,59,25,44,503,
132241,401,東京都,多摩市,2022-06-30,愛宕１丁目,515,246,269,2,4,7,3,8,6,11,12,12,10,3,6,10,1,5,10,14,17,22,22,20,22,19,14,9,17,20,19,24,22,25,37,23,22,12,25,291,
132241,402,東京都,多摩市,2022-06-30,愛宕２丁目,852,413,439,3,4,9,8,8,11,6,6,10,5,9,5,15,6,23,15,17,17,30,28,45,31,29,22,30,36,30,32,51,66,44,54,27,58,27,35,487,
132241,403,東京都,多摩市,2022-06-30,愛宕３丁目,699,284,415,4,2,5,3,5,6,12,10,12,7,1,1,5,1,3,12,12,14,22,14,21,24,11,23,12,18,17,33,33,51,35,77,41,66,33,53,454,
132241,404,東京都,多摩市,2022-06-30,愛宕４丁目,2589,1218,1371,29,33,35,22,28,37,36,48,61,66,66,75,75,52,70,68,83,73,70,81,72,80,92,106,83,120,99,112,127,127,88,115,59,85,45,71,1397,
