年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,6,8,18,12,8,8,13,21,11,10,2,6,21,18,16,15,10,13,5,3,4,7,6,3,5,6,11,9,39,47,7,5,6,10,13,18,5,8,11,13,9,16,7,5,5,7,17,19,18,21,18,13,10,22,14,16,20,19,40,44,24,33,15,16,0,0,7,5,5,9,5,3,8,12,10,11,17,15,17,26,27,22,7,9,16,21,6,14,15,12,23,19,25,37,36,52,21,38,7,13,0,0,21,18,50,54,7,17,18,13,12,10,17,26,36,41,23,24,10,10,8,13,21,18,11,18,11,13,49,58,39,39,26,37,11,18,14,14,9,6,38,30,7,9,28,49,19,17,3,6,8,9,6,4,11,15,5,2,8,16,12,11,21,24,"1,225","1,428","2,653"
74,10,10,13,18,3,15,10,15,5,9,7,6,18,23,16,10,9,15,4,6,4,0,7,7,5,4,5,11,38,32,4,3,3,11,20,13,4,6,12,10,6,12,4,4,15,13,10,18,13,15,10,12,14,18,13,23,19,29,36,30,31,26,10,10,0,1,4,7,5,5,3,8,4,5,9,11,25,15,23,27,24,29,7,7,10,21,11,16,10,11,18,21,33,59,32,40,24,41,9,9,0,0,18,19,44,45,16,13,10,17,4,10,17,19,32,44,24,24,4,11,13,23,12,8,16,15,5,12,44,33,32,46,39,33,18,15,7,9,7,6,35,33,16,17,27,38,23,11,5,6,6,9,4,8,6,16,8,8,13,18,11,17,27,28,"1,172","1,378","2,550"
75,5,2,9,12,4,15,12,17,4,6,2,7,12,11,6,16,10,11,2,2,0,2,4,6,2,2,6,9,33,45,3,5,7,9,7,14,3,3,9,3,8,4,3,2,5,7,9,16,10,6,9,7,12,8,12,16,9,13,14,29,12,24,10,4,1,0,2,0,1,6,0,6,5,7,10,8,11,7,18,20,11,28,2,6,8,17,7,8,7,6,21,16,19,37,26,28,15,18,8,8,0,0,9,14,39,41,11,8,8,9,4,5,22,12,29,31,8,12,7,6,6,15,12,13,12,9,6,3,18,33,18,28,18,18,10,7,2,5,2,3,23,24,10,8,13,19,9,8,2,3,6,4,3,4,19,7,1,5,8,9,8,15,13,17,781,954,"1,735"
76,7,3,6,10,4,4,7,18,4,6,5,3,12,17,13,5,6,8,2,4,1,0,4,2,3,3,7,7,20,29,3,5,4,3,9,14,2,3,7,5,6,8,4,5,4,10,10,13,10,6,4,4,9,8,14,13,5,7,29,21,19,21,4,3,0,0,5,2,5,4,1,2,2,3,9,10,18,16,10,17,22,20,7,6,3,13,10,9,2,3,12,14,24,31,9,39,16,31,5,4,0,0,9,10,33,29,10,10,7,13,5,6,9,15,20,15,21,15,1,13,13,19,2,16,6,9,4,4,29,20,9,22,29,19,6,8,2,6,1,3,16,24,9,14,20,27,7,2,2,4,4,4,2,2,6,14,6,5,8,7,7,13,16,17,723,877,"1,600"
77,3,9,7,16,10,8,13,13,5,5,1,4,11,10,7,8,9,8,4,1,3,1,10,6,2,2,6,11,27,28,8,7,2,7,11,10,2,6,11,14,11,7,2,8,4,13,6,15,6,12,10,17,4,10,16,25,15,18,19,17,24,19,8,8,0,0,0,8,1,3,0,6,7,3,9,9,16,14,9,15,20,29,8,9,7,19,11,21,7,4,10,24,30,36,23,34,18,31,3,10,0,0,9,18,46,38,13,14,12,12,9,11,8,10,20,23,12,19,7,7,15,24,12,10,12,10,3,6,35,39,14,30,20,19,7,8,9,5,4,2,24,22,7,5,28,23,7,8,6,7,4,4,3,9,13,21,4,9,8,10,5,18,12,22,844,"1,081","1,925"
78,5,9,10,10,7,12,7,14,7,5,2,2,12,21,8,13,6,11,4,5,3,3,1,4,2,3,3,9,34,50,3,9,4,13,11,12,1,2,9,7,4,11,4,0,6,13,11,8,10,7,7,11,7,12,21,18,18,15,13,25,16,16,10,7,0,1,6,5,4,6,2,3,5,5,6,9,16,14,24,25,21,28,11,11,16,26,13,20,10,14,16,21,30,63,34,44,32,33,7,7,0,0,13,14,24,27,7,9,8,15,4,8,8,10,27,29,11,8,8,14,16,25,10,15,8,8,7,12,17,35,24,29,19,16,10,6,3,9,2,2,18,26,7,14,19,20,11,7,3,1,7,6,1,4,8,16,7,8,13,16,9,18,23,27,871,"1,146","2,017"
79,8,6,5,13,1,7,15,12,5,6,3,2,19,22,9,9,9,12,1,2,1,3,7,2,6,6,5,7,39,44,5,5,6,7,9,7,2,3,6,7,9,12,4,9,8,9,18,21,13,9,14,6,11,11,6,24,8,6,17,22,20,18,4,5,0,0,4,2,4,4,0,6,3,6,7,6,15,11,11,32,18,23,5,10,11,16,12,12,5,7,18,16,37,32,29,36,24,31,7,8,0,0,7,17,33,29,6,11,14,16,7,7,14,14,22,29,17,11,5,8,12,12,5,12,8,10,8,11,25,27,23,16,22,21,10,12,5,7,2,2,20,20,13,7,21,16,9,9,4,5,3,1,4,8,15,18,8,8,7,13,8,12,21,29,881,"1,010","1,891"
80,3,5,10,12,4,9,11,10,3,5,2,3,13,16,7,12,6,10,4,9,0,1,6,1,2,4,8,11,29,42,4,8,3,7,8,12,4,8,4,9,0,9,4,3,5,9,10,10,8,12,5,8,9,5,7,25,12,7,21,21,15,9,10,12,0,1,5,10,2,2,2,3,9,4,3,6,13,16,18,14,29,31,10,7,17,16,9,19,7,7,13,23,30,40,33,39,26,21,6,3,0,0,8,9,23,21,6,6,8,13,4,13,10,12,15,22,13,8,10,7,10,20,8,7,8,9,7,7,27,26,18,23,18,13,6,11,2,8,5,0,12,17,7,14,22,20,5,8,4,4,2,6,4,5,11,12,6,6,6,18,10,17,10,21,774,969,"1,743"
81,5,10,9,20,4,3,3,11,5,4,3,0,8,14,7,9,7,10,2,5,1,3,2,5,1,1,2,8,22,33,4,5,9,8,9,7,7,6,7,10,6,3,3,4,5,6,11,10,6,6,8,15,6,12,15,20,10,10,12,27,16,14,8,4,0,1,1,1,1,3,2,3,2,5,5,8,8,9,16,20,17,20,3,12,13,16,13,13,3,9,11,14,28,38,19,44,22,13,7,7,0,0,10,3,24,19,9,14,17,9,3,7,11,13,25,20,11,12,8,11,13,17,4,11,7,9,4,3,20,28,20,19,13,21,6,7,11,11,0,3,15,20,9,10,20,14,8,5,0,2,3,3,1,4,9,20,4,3,3,10,7,17,12,14,701,898,"1,599"
82,3,5,6,10,10,5,9,8,3,4,1,4,15,18,1,14,3,6,2,2,2,0,3,5,0,3,4,6,17,42,12,2,6,5,9,9,0,3,3,10,5,5,2,3,4,4,4,16,3,9,4,6,7,14,14,23,9,14,11,17,20,17,4,3,1,0,5,2,2,5,3,5,2,1,4,5,8,7,13,10,20,23,5,5,11,18,10,9,1,6,14,14,26,22,20,33,15,20,5,5,0,0,5,5,16,16,4,9,11,11,5,9,5,4,13,22,9,4,5,4,14,12,2,6,2,5,5,5,23,18,18,14,17,6,8,7,6,4,2,0,11,7,5,4,14,14,4,1,4,4,2,3,1,6,15,10,5,5,5,14,10,12,6,15,613,738,"1,351"
83,2,8,7,8,4,7,8,9,0,6,0,4,11,11,6,6,5,9,2,3,1,1,0,5,1,0,3,9,21,29,2,4,3,6,3,8,1,2,3,5,4,2,1,3,6,3,2,12,6,6,3,8,12,7,11,17,9,5,10,6,10,8,3,1,0,0,2,6,2,5,1,10,3,3,7,6,5,11,5,10,12,12,3,5,7,15,7,8,1,7,8,12,14,32,14,28,9,16,3,5,0,0,8,5,16,18,10,5,13,11,2,5,7,10,20,17,8,8,4,10,14,16,7,9,4,8,2,0,7,14,10,12,2,4,9,4,2,4,2,1,11,7,8,8,12,10,3,4,1,1,3,5,3,2,7,7,0,3,6,5,7,10,17,17,488,649,"1,137"
84,4,4,6,7,1,7,3,9,3,5,0,1,4,12,4,6,4,4,3,2,0,4,1,1,2,1,6,6,22,30,3,3,3,5,5,9,2,6,3,11,9,3,4,2,3,9,8,10,2,7,2,5,5,12,9,15,11,7,13,9,8,15,6,4,0,0,4,4,2,0,2,7,2,3,5,6,11,7,10,16,9,14,4,12,10,7,8,8,6,4,12,11,24,28,17,21,17,16,7,8,0,0,3,7,13,12,8,10,8,7,2,4,7,5,17,12,5,2,5,12,12,11,8,8,2,3,3,2,16,16,14,9,7,8,6,4,3,4,2,1,11,12,4,9,11,6,6,3,0,4,2,2,1,2,7,10,4,6,6,9,7,11,12,13,521,627,"1,148"
85,1,7,4,10,3,7,5,17,2,6,1,1,13,8,0,6,6,9,4,3,0,0,2,1,1,2,4,11,13,29,2,4,4,8,6,7,6,3,3,7,2,11,1,2,4,11,5,9,4,9,7,4,6,4,6,9,5,7,10,12,13,14,3,3,1,0,2,2,1,4,2,8,1,3,3,5,10,6,11,15,9,10,5,4,6,7,7,5,4,4,8,15,23,18,12,28,8,5,3,1,0,0,9,6,8,19,5,2,11,10,6,5,5,5,11,6,5,5,5,10,5,12,7,11,6,9,3,1,8,14,8,15,6,8,2,5,4,5,2,9,7,8,9,4,9,9,0,2,2,0,2,1,6,4,8,11,3,6,3,3,6,14,10,17,443,617,"1,060"
86,3,9,4,9,5,3,5,12,6,6,1,2,6,11,6,3,3,4,3,4,0,4,0,4,0,2,0,4,11,22,2,6,4,5,3,2,1,5,9,7,3,5,0,3,6,9,6,7,2,9,4,9,8,5,4,13,1,7,9,9,9,6,2,1,0,0,1,2,1,2,1,3,0,1,1,6,3,11,11,11,10,12,2,6,6,10,3,7,4,10,11,8,14,26,17,33,10,12,3,2,0,0,5,5,8,12,3,2,7,7,1,4,4,10,14,14,4,4,6,14,7,16,7,3,3,7,3,2,18,20,10,13,3,8,3,4,1,4,0,2,11,8,4,1,6,8,3,2,4,0,1,2,0,0,2,5,2,2,5,9,4,8,6,10,379,575,954
87,5,7,4,5,2,6,3,12,1,4,1,2,8,11,3,4,4,2,1,2,0,1,1,3,0,1,5,3,10,21,4,2,1,0,7,2,2,4,2,2,8,2,1,2,4,8,8,11,0,5,7,7,6,3,8,8,1,3,11,10,8,6,1,0,0,0,0,2,1,3,2,8,2,4,4,8,4,10,9,8,2,7,7,4,2,5,4,6,2,2,6,13,10,15,17,22,12,9,1,3,0,0,2,6,9,5,2,2,1,10,1,1,2,6,11,4,1,8,3,4,5,12,5,3,2,3,1,1,9,11,2,4,7,4,4,1,1,4,1,4,6,6,3,1,5,5,1,1,4,1,3,2,0,1,2,7,3,0,3,2,8,2,9,9,328,418,746
88,1,8,3,13,2,3,2,6,1,4,1,1,4,8,3,2,5,7,2,3,1,2,1,1,0,1,1,4,5,22,2,6,7,6,1,5,1,5,1,5,5,4,3,4,6,4,8,12,6,7,2,10,0,4,5,11,2,4,9,7,4,7,3,3,0,1,1,1,1,1,1,5,1,1,4,8,1,4,6,15,7,11,6,4,4,7,1,5,1,4,5,7,7,21,10,21,7,8,2,3,0,0,4,5,7,8,6,3,3,5,2,2,2,5,4,11,3,6,3,4,6,12,1,4,2,7,0,4,2,6,5,9,6,2,5,6,1,3,1,0,7,7,3,3,3,5,1,3,0,0,2,3,0,1,4,5,0,6,5,3,6,10,3,5,259,469,728
89,2,12,1,3,2,8,5,11,3,4,1,2,5,15,1,3,1,6,2,1,1,2,0,5,0,0,2,3,7,16,1,1,1,3,0,1,3,4,2,6,5,2,0,4,2,5,6,13,6,12,4,2,4,4,3,5,4,1,5,10,7,5,1,2,2,0,0,3,1,0,2,9,2,0,1,5,5,3,7,3,6,8,0,1,3,8,1,7,2,4,7,6,7,13,8,13,3,9,2,2,0,0,3,3,6,6,0,2,6,5,1,5,0,1,4,5,4,4,6,6,2,10,0,7,1,8,1,2,7,9,3,4,4,4,4,3,3,2,0,1,3,7,3,1,1,3,1,3,0,0,2,0,2,1,2,3,2,2,5,3,2,5,3,5,227,385,612
90,4,6,4,7,1,2,3,3,0,3,1,1,9,4,0,0,3,6,0,3,0,2,0,2,0,2,2,2,5,11,2,2,0,3,1,2,2,5,3,4,3,3,1,5,3,6,7,6,4,11,2,2,4,8,1,7,1,5,5,4,1,3,0,0,0,0,0,4,2,2,2,5,2,0,0,4,2,5,8,6,3,6,1,2,0,3,0,5,2,2,2,5,7,12,7,6,3,7,0,5,0,0,2,0,3,5,0,1,3,3,3,1,3,1,1,3,1,1,2,1,8,6,3,2,1,5,1,1,1,2,6,6,2,5,0,2,0,4,1,1,0,3,1,1,5,5,0,2,1,2,1,2,0,1,2,5,1,0,5,0,6,4,2,6,178,290,468
91,4,4,3,6,0,3,5,9,0,4,1,2,1,12,1,2,1,7,0,2,0,0,0,2,1,0,1,4,7,15,1,2,2,1,2,0,0,3,2,2,0,3,1,1,1,5,1,9,1,10,2,2,4,9,3,3,1,4,1,3,2,1,1,0,0,0,2,2,1,1,0,7,1,1,1,5,2,4,6,4,2,5,1,0,1,3,0,3,1,1,0,7,7,4,1,7,3,3,1,1,0,0,3,4,2,3,0,3,3,1,1,1,0,6,0,3,2,3,0,0,7,3,2,5,0,3,1,2,4,2,3,5,0,2,0,2,1,2,1,2,3,7,1,0,4,8,1,1,0,0,1,1,0,0,1,2,0,1,0,0,2,2,4,6,127,268,395
92,0,6,1,7,1,3,1,3,0,1,0,0,3,3,1,1,3,1,1,2,0,0,0,2,0,2,1,1,4,10,0,0,1,2,1,1,0,6,1,5,0,2,0,0,5,6,0,11,0,7,4,7,1,6,3,5,1,1,2,7,4,4,0,0,0,0,0,3,0,0,0,4,0,1,0,2,1,3,1,4,1,3,1,2,1,1,3,1,3,2,4,5,0,9,2,6,3,1,2,2,0,0,3,2,2,3,0,0,1,0,2,0,3,0,3,3,1,2,0,5,5,0,3,3,1,1,1,3,0,2,2,2,1,4,1,0,0,1,0,1,2,0,0,0,2,2,2,1,0,1,0,1,1,1,1,1,0,2,1,3,0,2,1,2,100,209,309
93,2,4,2,6,0,5,0,6,0,3,0,0,2,4,2,1,1,1,1,3,0,2,0,1,0,1,0,2,1,10,0,0,1,0,1,1,1,2,1,2,0,5,0,2,2,3,4,7,2,3,0,4,1,7,2,3,0,1,3,4,2,4,1,2,0,0,0,1,0,0,0,7,0,1,0,1,1,2,0,7,0,4,0,0,1,0,0,1,0,2,2,3,2,5,2,7,0,1,0,2,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,3,4,1,1,0,5,0,2,1,5,1,1,2,3,1,2,1,2,0,3,0,2,0,1,0,2,0,1,1,2,0,0,1,2,0,3,0,1,0,0,1,2,0,4,1,0,1,1,58,197,255
94,3,3,2,2,1,3,0,1,0,1,0,0,3,4,1,2,1,2,1,2,0,0,0,1,0,0,1,1,4,14,2,0,0,1,1,0,1,0,0,2,0,1,0,0,0,3,1,3,3,3,2,4,1,7,0,3,0,2,3,6,1,2,0,1,0,0,0,1,0,1,0,5,0,1,2,3,0,3,0,2,0,1,0,2,1,2,0,0,0,1,0,1,0,4,2,5,1,2,1,0,0,0,0,0,1,2,0,1,0,2,0,1,2,2,1,3,1,2,0,3,4,4,0,0,0,3,0,2,0,3,1,2,0,3,0,1,0,4,0,1,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,52,155,207
95,0,5,0,3,0,0,0,1,0,1,0,1,1,2,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,8,1,1,0,0,0,1,1,3,1,4,0,0,0,1,2,2,3,6,2,3,2,3,0,4,0,3,1,0,0,2,0,2,1,1,1,0,0,6,0,0,0,3,0,0,4,2,0,1,0,4,0,2,0,0,0,0,0,1,1,0,1,0,3,1,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,1,2,1,0,0,4,0,1,0,1,0,0,1,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,38,113,151
96,0,1,0,1,1,2,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0,1,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,7,0,4,0,2,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,2,0,1,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,3,1,1,0,2,0,0,0,0,0,2,1,0,0,1,1,0,1,2,1,0,0,2,0,0,0,2,0,0,0,1,1,1,1,3,0,0,0,3,2,0,0,0,1,0,0,2,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,23,93,116
97,0,0,0,1,0,1,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,4,0,4,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,2,0,1,0,7,0,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,69,81
98,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,2,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,47,59
99,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,29
100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16,18
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,10
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
