21,砂利・砂,"20,372",417,"19,955","20,372",417,"19,955",-,-,-,-,-,-,,,,,
22,石材,"102,097","6,082","96,015","101,935","6,082","95,853",162,-,162,-,-,-,,,,,
23,原油,"2,266",-,"2,266","2,266",-,"2,266",-,-,-,-,-,-,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
25,石灰石,"1,057",1,"1,056","1,057",1,"1,056",-,-,-,-,-,-,,,,,
26,原塩,"12,413",50,"12,363","12,398",50,"12,348",15,-,15,-,-,-,,,,,
27,非金属鉱物,"134,676","16,902","117,774","134,631","16,887","117,744",15,15,-,-,-,-,,,,,
金属機械工業品,,"13,597,425","5,238,154","8,359,271","13,511,073","5,183,446","8,327,627","69,456","52,825","16,631",182,5,177,,,,,
28,鉄鋼,"55,443","25,215","30,228","55,330","25,117","30,213",113,98,15,-,-,-,,,,,
29,鋼材,"361,459","239,511","121,948","358,285","237,033","121,252","2,459","2,434",25,-,-,-,,,,,
30,非鉄金属,"254,990","97,423","157,567","253,407","96,428","156,979","1,383",986,397,-,-,-,,,,,
31,金属製品,"1,744,473","308,221","1,436,252","1,735,895","305,958","1,429,937","5,549","2,263","3,286",-,-,-,,,,,
32,鉄道車両,"4,530",725,"3,805","4,530",725,"3,805",-,-,-,-,-,-,,,,,
33,完成自動車,"136,797","113,828","22,969","136,724","113,780","22,944",73,48,25,-,-,-,,,,,
34,その他輸送用車両,"92,639","2,691","89,948","92,011","2,691","89,320",628,-,628,-,-,-,,,,,
35,二輪自動車,"78,596","24,405","54,191","77,935","24,405","53,530",646,-,646,-,-,-,,,,,
36,自動車部品,"2,392,338","1,582,558","809,780","2,357,742","1,550,411","807,331","32,632","32,139",493,-,-,-,,,,,
37,その他輸送機械,"407,124","68,020","339,104","401,323","64,694","336,629","5,801","3,326","2,475",-,-,-,,,,,
38,産業機械,"3,303,724","1,804,182","1,499,542","3,291,362","1,795,304","1,496,058","10,360","7,993","2,367",-,-,-,,,,,
39,電気機械,"3,963,658","701,533","3,262,125","3,947,741","698,940","3,248,801","7,521","1,874","5,647",182,5,177,,,,,
40,測量・光学・医療機械,"569,910","229,044","340,866","567,431","227,162","340,269","2,050","1,664",386,-,-,-,,,,,
41,事務用機器,"195,528","29,151","166,377","195,269","29,151","166,118",211,-,211,-,-,-,,,,,
42,その他機械,"36,216","11,647","24,569","36,088","11,647","24,441",30,-,30,-,-,-,,,,,
化学工業品,,"5,860,736","2,381,380","3,479,356","5,834,097","2,370,769","3,463,328","16,664","9,262","7,402",-,-,-,,,,,
43,陶磁器,"152,511","10,389","142,122","152,255","10,382","141,873",139,7,132,-,-,-,,,,,
44,セメント,"17,303",710,"16,593","17,303",710,"16,593",-,-,-,-,-,-,,,,,
45,ガラス類,"267,415","85,640","181,775","266,313","85,414","180,899",688,208,480,-,-,-,,,,,
46,窯業品,"322,791","120,701","202,090","320,836","120,655","200,181","1,460",46,"1,414",-,-,-,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
48,揮発油,354,-,354,354,-,354,-,-,-,-,-,-,,,,,
49,その他の石油,"48,989","30,357","18,632","48,836","30,204","18,632",151,151,-,-,-,-,,,,,
50,LNG/液化天然ガス,120,-,120,120,-,120,-,-,-,-,-,-,,,,,
51,LPG/液化石油ガス,"1,680",-,"1,680","1,665",-,"1,665",15,-,15,-,-,-,,,,,
52,その他石油製品,"20,858","6,423","14,435","20,843","6,408","14,435",15,15,-,-,-,-,,,,,
53,コークス,"8,849",-,"8,849","8,789",-,"8,789",60,-,60,-,-,-,,,,,
54,石炭製品,"7,186","6,129","1,057","7,186","6,129","1,057",-,-,-,-,-,-,,,,,
55,化学薬品,"885,249","293,597","591,652","879,715","290,969","588,746","4,979","2,388","2,591",-,-,-,,,,,
56,化学肥料,"54,966","3,033","51,933","54,726","3,033","51,693",240,-,240,-,-,-,,,,,
57,その他化学工業品,"4,072,465","1,824,401","2,248,064","4,055,156","1,816,865","2,238,291","8,917","6,447","2,470",-,-,-,,,,,
軽工業品,,"5,390,562","624,075","4,766,487","5,344,142","622,920","4,721,222","10,816",968,"9,848",-,-,-,,,,,
58,紙・パルプ,"980,045","219,248","760,797","972,600","218,954","753,646","3,470",129,"3,341",-,-,-,,,,,
59,糸及び紡績半製品,"55,303","6,175","49,128","55,198","6,175","49,023",105,-,105,-,-,-,,,,,
60,その他繊維工業品,"352,184","55,711","296,473","350,921","55,655","295,266","1,197",35,"1,162",-,-,-,,,,,
61,砂糖,"45,725",855,"44,870","45,647",855,"44,792",-,-,-,-,-,-,,,,,
62,製造食品,"2,821,619","277,757","2,543,862","2,804,582","277,040","2,527,542","5,171",717,"4,454",-,-,-,,,,,
63,飲料,"701,813","55,248","646,565","700,276","55,160","645,116",650,87,563,-,-,-,,,,,
64,水,"201,421","8,135","193,286","201,421","8,135","193,286",-,-,-,-,-,-,,,,,
65,たばこ,"96,953",233,"96,720","78,221",233,"77,988",-,-,-,-,-,-,,,,,
66,その他食料工業品,"135,499",713,"134,786","135,276",713,"134,563",223,-,223,-,-,-,,,,,
雑工業品,,"11,654,105","1,229,793","10,424,312","11,599,848","1,225,129","10,374,719","28,255","4,553","23,702",-,-,-,,,,,
67,がん具,"646,963","30,998","615,965","645,237","30,976","614,261","1,532",22,"1,510",-,-,-,,,,,
68,衣服・身廻品・はきもの,"4,914,951","167,910","4,747,041","4,879,147","167,904","4,711,243","13,316",-,"13,316",-,-,-,,,,,
69,文房具・運動娯楽用品・楽器,"795,763","126,502","669,261","793,502","126,183","667,319","1,320",314,"1,006",-,-,-,,,,,
70,家具装備品,"2,133,474","93,195","2,040,279","2,129,020","92,648","2,036,372","4,117",545,"3,572",-,-,-,,,,,
71,その他日用品,"541,603","120,788","420,815","540,758","120,616","420,142",727,142,585,-,-,-,,,,,
72,ゴム製品,"815,870","387,696","428,174","812,010","384,611","427,399","3,421","3,017",404,-,-,-,,,,,
73,木製品,"1,229,770","11,866","1,217,904","1,225,802","11,866","1,213,936","2,708",-,"2,708",-,-,-,,,,,
74,その他製造工業品,"575,711","290,838","284,873","574,372","290,325","284,047","1,114",513,601,-,-,-,,,,,
特殊品,,"4,485,210","2,380,988","2,104,222","4,459,939","2,373,566","2,086,373","16,108","7,206","8,902",-,-,-,,,,,
75,金属くず,"159,830","99,479","60,351","159,726","99,393","60,333",104,86,18,-,-,-,,,,,
76,再利用資材,"1,925,132","1,883,199","41,933","1,923,618","1,881,685","41,933","1,514","1,514",-,-,-,-,,,,,
77,動植物性製造飼肥料,"1,004,214","18,814","985,400","997,498","18,814","978,684","6,566",-,"6,566",-,-,-,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
80,輸送用容器,"1,119,006","206,307","912,699","1,103,278","201,598","901,680","6,715","4,493","2,222",-,-,-,,,,,
81,取合せ品,"277,028","173,189","103,839","275,819","172,076","103,743","1,209","1,113",96,-,-,-,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
