東南アジア,"1,719,464","686,510","1,032,954","1,651,646","643,316","1,008,330","1,459,065","552,654","906,411","1,494,499","585,328","909,171","1,481,682","575,540","906,142",東南アジア,,,,,,,,,,,,,,,,,,,,,,,
実入,"1,430,352","399,925","1,030,427","1,398,460","393,246","1,005,214","1,229,046","326,051","902,995","1,253,623","346,870","906,753","1,258,164","354,952","903,212",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"289,112","286,585","2,527","253,186","250,070","3,116","230,019","226,603","3,416","240,876","238,458","2,418","223,518","220,588","2,930",空,,,,,,,,,,,,,,,,,,,,,,,
台湾,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,台湾,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
韓国,"186,659","90,663","95,996","200,818","97,695","103,123","195,956","94,095","101,861","199,075","94,607","104,468","211,335","97,629","113,706",韓国,,,,,,,,,,,,,,,,,,,,,,,
実入,"129,978","34,728","95,250","142,351","40,620","101,731","138,825","38,684","100,141","139,071","36,228","102,843","158,321","46,137","112,184",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"56,681","55,935",746,"58,467","57,075","1,392","57,131","55,411","1,720","60,004","58,379","1,625","53,014","51,492","1,522",空,,,,,,,,,,,,,,,,,,,,,,,
中国(香港含む),"1,487,816","754,302","733,514","1,497,821","749,672","748,149","1,570,809","758,389","812,420","1,378,656","671,894","706,762","1,421,873","700,953","720,920",中国(香港含む),,,,,,,,,,,,,,,,,,,,,,,
実入,"885,720","153,563","732,157","919,580","173,502","746,078","1,008,603","198,672","809,931","871,529","166,962","704,567","904,611","184,694","719,917",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"602,096","600,739","1,357","578,241","576,170","2,071","562,206","559,717","2,489","507,127","504,932","2,195","517,262","516,259","1,003",空,,,,,,,,,,,,,,,,,,,,,,,
ナホトカ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ナホトカ,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
不定期航路,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,不定期航路,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（注）オセアニアはオーストラリア・ニュージーランド・南太平洋諸島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（注）四捨五入しているので、合計の数字と内訳の数字が一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
