林産品,,"60,861","52,835","8,026","2,941","2,797",144,"1,697","1,558",139,"6,716","6,529",187,"4,409","3,827",582,"4,182","3,795",387,"5,758",林産品,
12,原木,22,22,-,-,-,-,22,22,-,-,-,-,-,-,-,-,-,-,-,12,原木
13,製材,"47,906","46,893","1,013","2,487","2,437",50,"1,396","1,316",80,"6,390","6,299",91,"3,584","3,502",82,"2,936","2,895",41,"4,504",13,製材
14,樹脂類,"3,195","2,790",405,385,335,50,210,175,35,210,175,35,325,300,25,230,225,5,225,14,樹脂類
15,木材チップ,"4,738",-,"4,738",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ
16,その他林産品,"4,755","2,920","1,835",54,10,44,34,10,24,76,30,46,490,20,470,996,660,336,"1,014",16,その他林産品
17,薪炭,245,210,35,15,15,-,35,35,-,40,25,15,10,5,5,20,15,5,15,17,薪炭
鉱産品,,"7,316","6,426",890,488,423,65,331,241,90,380,280,100,467,362,105,205,150,55,"1,782",鉱産品,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石
20,金属鉱,"1,950","1,950",-,125,125,-,5,5,-,35,35,-,10,10,-,5,5,-,260,20,金属鉱
21,砂利・砂,"1,886","1,206",680,205,165,40,176,126,50,210,110,100,267,192,75,110,55,55,180,21,砂利・砂
22,石材,713,643,70,73,68,5,50,40,10,60,60,-,65,60,5,55,55,-,130,22,石材
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,215,200,15,5,5,-,-,-,-,25,25,-,50,50,-,20,20,-,25,25,石灰石
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩
27,非金属鉱物,"2,552","2,427",125,80,60,20,100,70,30,50,50,-,75,50,25,15,15,-,"1,187",27,非金属鉱物
金属機械工業品,,"221,646","151,902","69,744","15,357","10,087","5,270","16,600","11,361","5,239","20,681","14,338","6,343","17,080","13,466","3,614","11,472","7,960","3,512","20,675",金属機械工業品,
28,鉄鋼,355,270,85,-,-,-,5,5,-,-,-,-,5,5,-,15,15,-,125,28,鉄鋼
29,鋼材,"2,246","1,305",941,386,150,236,304,159,145,255,100,155,191,136,55,140,115,25,135,29,鋼材
30,非鉄金属,"3,729","3,529",200,"1,310","1,290",20,329,319,10,320,300,20,200,180,20,355,315,40,325,30,非鉄金属
31,金属製品,"18,926","9,757","9,169","1,706",817,889,"1,579",851,728,"1,649",663,986,"1,372",852,520,"1,355",927,428,"1,575",31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"2,824","2,157",667,157,144,13,191,160,31,253,225,28,197,170,27,233,213,20,277,33,完成自動車
34,その他輸送用車両,147,112,35,4,4,-,3,3,-,19,11,8,5,2,3,7,7,-,42,34,その他輸送用車両
35,二輪自動車,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車
36,自動車部品,"41,965","20,502","21,463","4,142","1,754","2,388","3,783","1,867","1,916","4,069","1,870","2,199","3,365","1,736","1,629","3,661","1,777","1,884","3,403",36,自動車部品
37,その他輸送機械,34,32,2,10,10,-,21,21,-,-,-,-,-,-,-,-,-,-,1,37,その他輸送機械
38,産業機械,"9,304","3,202","6,102","1,171",701,470,"1,394",486,908,810,240,570,486,221,265,608,537,71,"1,686",38,産業機械
39,電気機械,"44,231","32,426","11,805","1,979","1,465",514,"2,374","1,843",531,"3,826","2,461","1,365","2,038","1,663",375,"1,636","1,233",403,"4,763",39,電気機械
40,測量・光学・医療機械,"41,317","27,940","13,377","1,668","1,206",462,"2,281","1,612",669,"6,249","5,518",731,"5,345","4,922",423,"1,386","1,137",249,"3,675",40,測量・光学・医療機械
41,事務用機器,"43,470","42,593",877,"1,675","1,615",60,"2,188","2,116",72,"2,828","2,763",65,"2,784","2,709",75,"1,719","1,629",90,"2,862",41,事務用機器
42,その他機械,"13,093","8,077","5,016","1,149",931,218,"2,148","1,919",229,403,187,216,"1,092",870,222,357,55,302,"1,806",42,その他機械
化学工業品,,"95,084","66,808","28,276","8,922","5,864","3,058","7,772","5,199","2,573","6,813","4,576","2,237","7,598","5,226","2,372","6,063","4,918","1,145","8,599",化学工業品,
43,陶磁器,94,94,-,79,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器
44,セメント,946,741,205,45,45,-,60,60,-,70,70,-,185,110,75,55,55,-,40,44,セメント
45,ガラス類,"1,211","1,114",97,80,65,15,90,75,15,96,70,26,85,85,-,85,70,15,90,45,ガラス類
46,窯業品,"4,065","3,075",990,213,75,138,498,60,438,459,65,394,90,90,-,165,165,-,360,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油
49,その他の石油,"3,945","3,780",165,275,255,20,295,280,15,430,400,30,405,395,10,285,280,5,330,49,その他の石油
50,LNG/液化天然ガス,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,"2,487","2,462",25,224,224,-,244,244,-,193,178,15,267,267,-,204,204,-,163,51,LPG/液化石油ガス
52,その他石油製品,765,725,40,68,68,-,50,50,-,30,30,-,100,100,-,55,55,-,50,52,その他石油製品
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品
55,化学薬品,"46,221","39,319","6,902","3,848","3,277",571,"4,371","3,341","1,030","3,689","3,097",592,"3,970","3,388",582,"3,521","3,063",458,"3,709",55,化学薬品
56,化学肥料,"4,600","2,145","2,455",345,140,205,365,145,220,350,165,185,735,345,390,255,120,135,680,56,化学肥料
57,その他化学工業品,"30,745","13,353","17,392","3,745","1,636","2,109","1,799",944,855,"1,496",501,995,"1,761",446,"1,315","1,438",906,532,"3,177",57,その他化学工業品
軽工業品,,"541,903","308,878","233,025","42,235","23,416","18,819","36,121","18,673","17,448","48,413","27,012","21,401","45,758","25,590","20,168","40,653","23,520","17,133","45,868",軽工業品,
58,紙・パルプ,"141,997","30,578","111,419","13,239","3,938","9,301","12,080","2,747","9,333","12,837","2,908","9,929","13,159","2,819","10,340","10,838","2,378","8,460","11,833",58,紙・パルプ
59,糸及び紡績半製品,244,184,60,24,24,-,-,-,-,100,40,60,15,15,-,-,-,-,-,59,糸及び紡績半製品
60,その他繊維工業品,"2,089","1,900",189,189,120,69,35,5,30,95,5,90,5,5,-,28,28,-,255,60,その他繊維工業品
61,砂糖,"59,395","10,644","48,751","5,608","1,795","3,813","4,197","1,007","3,190","5,164",620,"4,544","4,661",838,"3,823","4,098",510,"3,588","4,706",61,砂糖
62,製造食品,"130,957","104,105","26,852","12,769","9,693","3,076","8,810","7,032","1,778","11,147","7,946","3,201","10,591","8,431","2,160","10,162","8,119","2,043","10,176",62,製造食品
63,飲料,"138,569","106,212","32,357","7,876","6,246","1,630","9,319","7,147","2,172","11,625","9,248","2,377","10,822","8,292","2,530","9,385","7,250","2,135","13,118",63,飲料
64,水,"13,060",645,"12,415",955,115,840,920,45,875,"1,115",30,"1,085","1,330",90,"1,240",850,30,820,"1,070",64,水
65,たばこ,"1,500","1,425",75,195,195,-,160,155,5,185,185,-,125,120,5,135,135,-,135,65,たばこ
66,その他食料工業品,"54,092","53,185",907,"1,380","1,290",90,600,535,65,"6,145","6,030",115,"5,050","4,980",70,"5,157","5,070",87,"4,575",66,その他食料工業品
雑工業品,,"161,156","142,263","18,893","11,887","10,447","1,440","12,837","11,281","1,556","16,235","13,924","2,311","13,954","12,018","1,936","15,172","12,987","2,185","12,430",雑工業品,
67,がん具,266,150,116,-,-,-,15,15,-,5,5,-,15,10,5,111,-,111,5,67,がん具
68,衣服・身廻品・はきもの,"14,374","11,784","2,590","2,378","2,091",287,"1,717","1,712",5,"1,903","1,201",702,"1,699","1,479",220,"1,980","1,518",462,448,68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,"5,562","4,368","1,194",967,912,55,"1,151","1,121",30,"1,177","1,002",175,-,-,-,917,472,445,66,69,文房具・運動娯楽用品・楽器
70,家具装備品,"17,489","16,377","1,112","1,435","1,385",50,"1,526","1,440",86,"1,836","1,706",130,"1,200","1,055",145,"1,314","1,069",245,"1,140",70,家具装備品
71,その他日用品,"71,432","65,584","5,848","3,494","3,062",432,"4,204","3,800",404,"6,877","6,421",456,"5,842","5,323",519,"5,755","5,236",519,"5,977",71,その他日用品
72,ゴム製品,"9,541","7,293","2,248",943,707,236,"1,130",556,574,838,500,338,"1,132",520,612,570,555,15,649,72,ゴム製品
73,木製品,"5,241","5,241",-,505,505,-,242,242,-,524,524,-,785,785,-,"1,447","1,447",-,755,73,木製品
74,その他製造工業品,"37,251","31,466","5,785","2,165","1,785",380,"2,852","2,395",457,"3,075","2,565",510,"3,281","2,846",435,"3,078","2,690",388,"3,390",74,その他製造工業品
特殊品,,"1,615,213","752,791","862,422","100,295","51,660","48,635","112,856","57,304","55,552","133,775","68,986","64,789","159,234","62,650","96,584","128,623","56,601","72,022","151,367",特殊品,
75,金属くず,"2,813",563,"2,250",207,39,168,317,25,292,383,175,208,492,80,412,305,175,130,173,75,金属くず
76,再利用資材,"12,074","4,786","7,288",530,5,525,576,-,576,785,5,780,536,-,536,549,5,544,"1,384",76,再利用資材
77,動植物性製造飼肥料,"55,095","54,140",955,"1,575","1,520",55,"2,688","2,638",50,"11,230","11,180",50,"1,795","1,720",75,"3,435","3,375",60,"2,600",77,動植物性製造飼肥料
78,廃棄物,"3,415","2,925",490,385,345,40,455,315,140,465,410,55,230,225,5,125,125,-,170,78,廃棄物
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"151,019","36,039","114,980","9,218","3,596","5,622","11,070","3,785","7,285","15,074","3,539","11,535","13,671","2,436","11,235","12,092","2,270","9,822","14,693",80,輸送用容器
81,取合せ品,"1,390,797","654,338","736,459","88,380","46,155","42,225","97,750","50,541","47,209","105,838","53,677","52,161","142,510","58,189","84,321","112,117","50,651","61,466","132,347",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
