年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,飯田橋,Iidabashi,◎,6460,3336,3124,6346,3336,3010
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,後楽園,Korakuen,◎,6646,3116,3530,6633,3116,3517
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,東大前,Todaimae,,4912,3055,1857,4992,3055,1937
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,本駒込,Hon-Komagome,,3794,2485,1309,3782,2485,1297
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,駒込,Komagome,,6647,3973,2674,6752,3973,2779
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,西ケ原,Nishigahara,,1296,712,584,1260,712,548
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子,Oji,,10383,6699,3684,10480,6699,3781
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子神谷,Oji-Kamiya,,6253,4409,1844,6034,4409,1625
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,志茂,Shimo,,2013,1276,737,1951,1276,675
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,赤羽岩淵,Akabane-Iwabuchi,,14490,10933,3557,14301,10933,3368
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,,,※,117976,62675,55301,117541,62675,54866
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,小竹向原,Kotake-Mukaihara,◎,13044,8146,4898,12298,8146,4152
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,千川,Senkawa,◎,2905,2218,687,3155,2218,937
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,要町,Kanamecho,◎,3002,2100,902,3228,2100,1128
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,池袋,Ikebukuro,◎,18172,10320,7852,20073,10320,9753
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,雑司が谷,Zoshigaya,,2929,1424,1505,2864,1424,1440
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,西早稲田,Nishi-Waseda,,5912,3749,2163,5906,3749,2157
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,東新宿,Higashi-Shinjuku,,5480,2478,3002,5385,2478,2907
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,新宿三丁目,Shinjuku-Sanchome,◎,14665,5331,9334,14611,5331,9280
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,北参道,Kita-Sando,,3334,1587,1747,3356,1587,1769
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,5446,1127,4319,4611,1127,3484
平成25,2013,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,渋谷,Shibuya,◎,43087,24195,18892,42054,24195,17859
平成25,2013,都営,Toei Subway,,,,,,1007616,587103,420513,1007757,587103,420654
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,,,※,239992,137912,102080,239992,137912,102080
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,西馬込,Nishi-Magome,,7943,5903,2040,7705,5903,1802
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,馬込,Magome,,4612,2958,1654,4359,2958,1401
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,中延,Nakanobu,,5192,3316,1876,5193,3316,1877
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,戸越,Togoshi,,3642,2186,1456,3526,2186,1340
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,五反田,Gotanda,,11566,6992,4574,11905,6992,4913
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,高輪台,Takanawadai,,2390,1376,1014,2534,1376,1158
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,泉岳寺,Sengakuji,,33531,19079,14452,33919,19079,14840
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,三田,Mita,◎,17211,9950,7261,17396,9950,7446
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,大門,Daimon,◎,17016,9061,7955,17359,9061,8298
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,新橋,Shimbashi,,15571,8393,7178,15518,8393,7125
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,東銀座,Higashi-Ginza,,13321,7058,6263,13434,7058,6376
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,宝町,Takaracho,,4014,2216,1798,4203,2216,1987
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,日本橋,Nihombashi,,15477,9357,6120,15488,9357,6131
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,人形町,Ningyocho,,8890,4938,3952,8662,4938,3724
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,東日本橋,Higashi-Nihombashi,◎,13994,7557,6437,14109,7557,6552
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,浅草橋,Asakusabashi,,10369,5323,5046,10284,5323,4961
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,蔵前,Kuramae,,6135,2959,3176,6226,2959,3267
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,浅草,Asakusa,,8635,3544,5091,9253,3544,5709
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,本所吾妻橋,Honjo-Azumabashi,,3202,1888,1314,3153,1888,1265
平成25,2013,都営,Toei Subway,浅草線,Asakusa Line,押上,Oshiage,,37281,23858,13423,35766,23858,11908
平成25,2013,都営,Toei Subway,三田線,Mita Line,,,※,215020,133915,81105,215020,133915,81105
平成25,2013,都営,Toei Subway,三田線,Mita Line,目黒,Meguro,,15567,10526,5041,14884,10526,4358
平成25,2013,都営,Toei Subway,三田線,Mita Line,白金台,Shirokanedai ,,1655,914,741,1983,914,1069
平成25,2013,都営,Toei Subway,三田線,Mita Line,白金高輪,Shirokane-Takanawa,,4359,2341,2018,4530,2341,2189
平成25,2013,都営,Toei Subway,三田線,Mita Line,三田,Mita,◎,17173,10250,6923,17108,10250,6858
平成25,2013,都営,Toei Subway,三田線,Mita Line,芝公園,Shibakoen,,4955,3003,1952,5065,3003,2062
平成25,2013,都営,Toei Subway,三田線,Mita Line,御成門,Onarimon,,7316,4539,2777,7559,4539,3020
平成25,2013,都営,Toei Subway,三田線,Mita Line,内幸町,Uchisaiwaicho,,6846,3980,2866,7107,3980,3127
平成25,2013,都営,Toei Subway,三田線,Mita Line,日比谷,Hibiya,,13917,8011,5906,14044,8011,6033
平成25,2013,都営,Toei Subway,三田線,Mita Line,大手町,Otemachi,,15618,9870,5748,15869,9870,5999
平成25,2013,都営,Toei Subway,三田線,Mita Line,神保町,Jimbocho,◎,23547,13907,9640,23629,13907,9722
平成25,2013,都営,Toei Subway,三田線,Mita Line,水道橋,Suidobashi,,7995,4437,3558,8093,4437,3656
平成25,2013,都営,Toei Subway,三田線,Mita Line,春日,Kasuga,◎,11319,6054,5265,11313,6054,5259
平成25,2013,都営,Toei Subway,三田線,Mita Line,白山,Hakusan,,8776,6428,2348,8630,6428,2202
平成25,2013,都営,Toei Subway,三田線,Mita Line,千石,Sengoku,,5600,3441,2159,5476,3441,2035
平成25,2013,都営,Toei Subway,三田線,Mita Line,巣鴨,Sugamo,,16878,10957,5921,17239,10957,6282
平成25,2013,都営,Toei Subway,三田線,Mita Line,西巣鴨,Nishi-Sugamo,,4935,3298,1637,4789,3298,1491
平成25,2013,都営,Toei Subway,三田線,Mita Line,新板橋,Shin-Itabashi,,4960,2999,1961,5002,2999,2003
平成25,2013,都営,Toei Subway,三田線,Mita Line,板橋区役所前,Itabashikuyakushomae,,5549,3332,2217,5493,3332,2161
平成25,2013,都営,Toei Subway,三田線,Mita Line,板橋本町,Itabashihoncho,,5754,3781,1973,5508,3781,1727
平成25,2013,都営,Toei Subway,三田線,Mita Line,本蓮沼,Motohasunuma,,4001,2636,1365,3882,2636,1246
平成25,2013,都営,Toei Subway,三田線,Mita Line,志村坂上,Shimura-Sakaue,,5183,3320,1863,5183,3320,1863
平成25,2013,都営,Toei Subway,三田線,Mita Line,志村三丁目,Shimura-Sanchome,,5807,3973,1834,5666,3973,1693
平成25,2013,都営,Toei Subway,三田線,Mita Line,蓮根,Hasune,,3250,2096,1154,3167,2096,1071
平成25,2013,都営,Toei Subway,三田線,Mita Line,西台,Nishidai,,4617,3178,1439,4603,3178,1425
平成25,2013,都営,Toei Subway,三田線,Mita Line,高島平,Takashimadaira,,5403,3729,1674,5298,3729,1569
平成25,2013,都営,Toei Subway,三田線,Mita Line,新高島平,Shin-Takashimadaira,,1780,1270,510,1722,1270,452
平成25,2013,都営,Toei Subway,三田線,Mita Line,西高島平,Nishi-Takashimadaira,,2260,1645,615,2178,1645,533
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,,,※,238997,143921,95076,239138,143921,95217
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,新宿,Shinjuku,◎,48978,30424,18554,48430,30424,18006
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,新宿三丁目,Shinjuku-Sanchome,,10852,4884,5968,11375,4884,6491
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,曙橋,Akebonobashi,,6619,3662,2957,6459,3662,2797
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,市ヶ谷,Ichigaya,,15580,9664,5916,16230,9664,6566
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,九段下,Kudanshita,,17068,9418,7650,16752,9418,7334
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,神保町,Jimbocho,◎,22644,13727,8917,22771,13727,9044
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,小川町,Ogawamachi,,11944,7399,4545,12033,7399,4634
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,岩本町,Iwamotocho,,8086,4429,3657,8082,4429,3653
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,馬喰横山,Bakuroyokoyama,◎,19653,11500,8153,19750,11500,8250
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,浜町,Hamacho,,3813,2073,1740,3879,2073,1806
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,森下,Morishita,◎,12373,6649,5724,12655,6649,6006
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,菊川,Kikukawa,,4171,2619,1552,4194,2619,1575
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,住吉,Sumiyoshi,,7201,4345,2856,7227,4345,2882
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,西大島,Nishi-Ojima,,4786,2955,1831,4807,2955,1852
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,大島,Ojima,,5502,3513,1989,5334,3513,1821
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,東大島,Higashi-Ojima,,5700,3816,1884,5652,3816,1836
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,船堀,Funabori,,10771,6997,3774,10620,6997,3623
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,一之江,Ichinoe,,7263,4897,2366,7101,4897,2204
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,瑞江,Mizue,,9451,6462,2989,9343,6462,2881
平成25,2013,都営,Toei Subway,新宿線,Shinjuku Line,篠崎,Shinozaki,,6542,4488,2054,6444,4488,1956
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,,,※,313607,171355,142252,313607,171355,142252
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,新宿西口,Shinjuku-Nishiguchi ,,10370,4909,5461,9518,4909,4609
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,東新宿,Higashi-Shinjuku,,5547,2546,3001,5374,2546,2828
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,若松河田,Wakamatsu-Kawada,,5573,2945,2628,5549,2945,2604
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,牛込柳町,Ushigome-Yanagicho,,3570,2086,1484,3550,2086,1464
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,牛込神楽坂,Ushigome-Kagurazaka ,,2443,1182,1261,2602,1182,1420
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,飯田橋,Iidabashi ,◎,5321,2746,2575,5266,2746,2520
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,春日,Kasuga,◎,9957,5485,4472,9684,5485,4199
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,本郷三丁目,Hongo-Sanchome,,3388,1816,1572,3482,1816,1666
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,上野御徒町,Ueno-Okachimachi,,9729,4922,4807,9674,4922,4752
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,新御徒町,Shin-Okachimachi,,8030,5017,3013,7811,5017,2794
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,蔵前,Kuramae,,5593,2749,2844,5571,2749,2822
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,両国,Ryogoku,,5250,2923,2327,5226,2923,2303
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,森下,Morishita ,◎,11437,6293,5144,11161,6293,4868
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,清澄白河,Kiyosumi-Shirakawa ,,6362,3506,2856,6488,3506,2982
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,門前仲町,Monzen-Nakacho,,14198,8547,5651,14183,8547,5636
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,月島,Tsukishima ,◎,11589,6530,5059,11445,6530,4915
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,勝どき,Kachidoki ,,16522,10658,5864,16548,10658,5890
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,築地市場,Tsukijishijo ,,4621,2016,2605,4752,2016,2736
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,汐留,Shiodome,,8852,4687,4165,9119,4687,4432
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,大門,Daimon ,,21674,11270,10404,21353,11270,10083
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,赤羽橋,Akabanebashi,,6470,3392,3078,6412,3392,3020
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,麻布十番,Azabu-Juban ,,6517,2862,3655,6365,2862,3503
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,六本木,Roppongi,,18162,7898,10264,18237,7898,10339
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,青山一丁目,Aoyama-Itchome ,◎,13087,6525,6562,12937,6525,6412
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,国立競技場,Kokuritsu-Kyogijo,,2139,638,1501,2095,638,1457
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,代々木,Yoyogi ,,6344,3304,3040,6409,3304,3105
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,新宿,Shinjuku,◎,23616,13046,10570,24957,13046,11911
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,都庁前,Tochomae,,7338,3607,3731,8098,3607,4491
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,西新宿五丁目,Nishi-Shinjuku-Gochome ,,5412,3231,2181,5234,3231,2003
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,中野坂上,Nakano-Sakaue ,,6725,4081,2644,6814,4081,2733
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,東中野,Higashi-Nakano,,4732,2852,1880,4970,2852,2118
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,中井,Nakai ,,4227,2432,1795,4118,2432,1686
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,落合南長崎,Ochiai-Minami-Nagasaki,,4409,2653,1756,4298,2653,1645
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,新江古田,Shin-Egota,,4553,2830,1723,4456,2830,1626
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,練馬,Nerima,,13342,8093,5249,13447,8093,5354
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,豊島園,Toshimaen,,2050,1128,922,2024,1128,896
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,練馬春日町,Nerima-Kasugacho,,3662,2327,1335,3617,2327,1290
平成25,2013,都営,Toei Subway,大江戸線,Oedo Line,光が丘,Hikarigaoka,,10796,7623,3173,10763,7623,3140
,,,,,,,,,,,,,,
東京都統計年鑑（平成25年）TOKYO STATISTICAL YEARBOOK ( 2013 ) 4　運輸 4　TRANSPORT ,,,,,,,,,,,,,,
4-15  地下鉄の駅別乗降車人員 (平成21～25年度） 4-15 NUMBER OF PASSENGERS ON SUBWAY TRAINS BY STATION ( Fiscal Years 2009-2013 ),,,,,,,,,,,,,,
第4-13 表頭注参照。  但し，都営地下鉄は，同一会社内の乗り継ぎを含む。,,,,,,,,,,,,,,
See headnote， Table 4-13.　But， figures of Metropolitan subway include transfer between other lines of the same company.,,,,,,,,,,,,,,
資料：東京地下鉄株式会社，都交通局総務部企画調整課 Source: Tokyo Metro Co.， Ltd.; Bureau of Transportation， TMG,,,,,,,,,,,,,,
（単位　千人) (In thousands),,,,,,,,,,,,,,
