"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2021-06-16 10:41:45","新芝浦橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/12.html","芝浦港南地区","","芝浦一丁目1番先から海岸二丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_018.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_017.jpg","","","","","","","","35.650355","139.758259",""
"2021-06-16 10:43:07","浦島橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/13.html","芝浦港南地区","","芝浦二丁目2番先から海岸三丁目2番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_021.jpg","","","","","","","","","","35.645150","139.755494",""
"2021-06-16 10:44:06","港栄橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/16.html","芝浦港南地区","","芝浦四丁目20番先から海岸三丁目5番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_023.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_022.jpg","","","","","","","","35.638121","139.752004",""
"2021-06-16 10:44:56","竹芝橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/17.html","芝浦港南地区","","芝浦一丁目6番先から芝浦二丁目17番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_025.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_024.jpg","","","","","","","","35.645884","139.753849",""
"2021-06-16 10:45:59","汐彩橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/18.html","芝浦港南地区","","芝浦四丁目22番先から海岸三丁目4番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_050.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_051.jpg","","","","","","","","35.640525","139.753099",""
"2021-06-16 10:46:48","鹿島橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/19.html","芝浦港南地区","","芝浦三丁目1番先から芝浦一丁目16番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_048.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_049.jpg","","","","","","","","35.644968","139.750986",""
"2021-06-16 10:47:39","香取橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/20.html","芝浦港南地区","","芝浦一丁目16番先から芝浦二丁目17番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_046.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_047.jpg","","","","","","","","35.644844","139.751425",""
"2021-06-16 10:49:11","霞橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/21.html","芝浦港南地区","","芝浦三丁目7番先から芝浦二丁目13番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_044.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_045.jpg","","","","","","","","35.644371","139.751246",""
"2021-06-16 10:50:13","新芝橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/22.html","芝浦港南地区","","芝浦三丁目2番先から芝浦三丁目6番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_042.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_043.jpg","","","","","","","","35.643800","139.748987",""
"2021-06-16 10:51:08","百代橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/23.html","芝浦港南地区","","芝浦三丁目20番先から芝浦四丁目5番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_040.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_041.jpg","","","","","","","","35.642128","139.746166",""
"2021-06-16 10:52:18","渚橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/24.html","芝浦港南地区","","芝浦三丁目18番先から芝浦四丁目21番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_036.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_037.jpg","","","","","","","","35.641540","139.750717",""
"2021-06-16 10:53:14","浜路橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/26.html","芝浦港南地区","","港南一丁目3番先から港南三丁目5番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_030.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_031.jpg","","","","","","","","35.634838","139.747843",""
"2021-06-16 10:53:57","御楯橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/27.html","芝浦港南地区","","港南一丁目6番先から港南四丁目5番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_028.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_029.jpg","","","","","","","","35.629033","139.746006",""
"2021-06-16 10:54:51","楽水橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/28.html","芝浦港南地区","","港南二丁目12番先から港南四丁目5番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_027.jpg","","","","","","","","","","35.624722","139.746133",""
"2021-04-23 14:37:37","赤坂一丁目陸橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/30.html","赤坂地区","","赤坂一丁目14番先から赤坂一丁目13番先","","","","","","","","","","","","","","","","","","","","35.666792","139.741611",""
"2021-06-16 10:57:06","三之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/37.html","麻布地区","","南麻布二丁目6番先から三田五丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_062.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_063.jpg","","","","","","","","35.648554","139.737400",""
"2021-06-16 10:58:18","四之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/38.html","麻布地区","","南麻布三丁目から白金五丁目に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_064.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_065.jpg","","","","","","","","35.647081","139.731605",""
"2021-06-16 10:59:03","小山橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/39.html","麻布地区","","麻布十番四丁目から三田二丁目に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_066.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_067.jpg","","","","","","","","35.654011","139.737599",""
"2021-06-16 10:59:53","末広橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/40.html","芝浦港南地区","","芝浦一丁目から海岸二丁目に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_068.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_069.jpg","","","","","","","","35.649198","139.757647",""
"2021-06-16 11:01:11","芝浦橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/41.html","芝浦港南地区","","芝浦y四丁目から港南一丁目に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_070.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_071.jpg","","","","","","","","35.637488","139.744536",""

"港区施設情報 橋梁","Ver20220127"
