18,石炭,465,262,"1,341",-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,705,15,75,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,"1,110",30,150,-,-,-,-,-,-,-,-,"1,905",10,-,-,-,21,砂利・砂,,,,,
22,石材,"11,315",41,"1,553",-,-,-,-,-,30,75,-,"6,420","52,838",-,-,-,22,石材,,,,,
23,原油,120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,585,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,705,-,30,-,-,-,-,-,-,15,-,-,86,-,-,-,26,原塩,,,,,
27,非金属鉱物,585,120,"2,847",225,780,"2,055",-,30,-,150,-,-,75,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"110,938","16,446","1,331,270","4,699","31,887","1,723","2,353","31,297","15,280","164,346",-,"59,849","248,249",139,29,690,金属機械工業品,,,,,,
28,鉄鋼,330,768,"1,643",-,-,-,-,53,-,-,-,30,80,-,-,-,28,鉄鋼,,,,,
29,鋼材,"1,822",-,"8,116",-,35,-,-,197,-,"2,287",-,-,30,-,-,-,29,鋼材,,,,,
30,非鉄金属,"1,324",411,"29,304",15,"4,259",-,-,177,39,657,-,"3,252","1,180",-,-,-,30,非鉄金属,,,,,
31,金属製品,"21,666",796,"179,781",30,"2,857",90,620,"8,065","3,075","29,716",-,"11,474","69,959",-,-,-,31,金属製品,,,,,
32,鉄道車両,-,-,74,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,17,-,"2,266",-,112,-,-,-,-,-,-,-,150,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,"16,814",67,"19,299",-,60,-,-,30,-,"3,884",-,30,78,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,116,-,878,-,-,-,-,-,-,"1,056",-,-,43,-,-,-,35,二輪自動車,,,,,
36,自動車部品,"11,936","3,775","61,072",-,"19,073",-,-,947,149,"13,807",-,"16,218","35,025",-,-,-,36,自動車部品,,,,,
37,その他輸送機械,383,-,"22,365",-,615,-,-,"3,510",856,"6,091",-,-,"1,065",-,-,-,37,その他輸送機械,,,,,
38,産業機械,"15,180","6,264","258,905",304,"1,934",-,30,47,"1,829","28,838",-,"5,713","5,064",41,-,-,38,産業機械,,,,,
39,電気機械,"36,505","4,335","660,221","4,254","2,414","1,633","1,703","18,241","8,338","68,525",-,"22,986","121,461",98,29,690,39,電気機械,,,,,
40,測量・光学・医療用機械,"2,833",-,"60,396",96,498,-,-,30,914,"3,006",-,146,"13,353",-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,"1,800",30,"24,338",-,30,-,-,-,80,"6,405",-,-,761,-,-,-,41,事務用機器,,,,,
42,その他機械,212,-,"2,612",-,-,-,-,-,-,74,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,"90,998","23,782","314,604",978,"15,838",135,"5,927","20,855","12,005","26,584",-,"15,174","27,976",-,-,-,化学工業品,,,,,,
43,陶磁器,"2,596","1,181","7,885",700,336,-,-,-,-,285,-,-,"11,169",-,-,-,43,陶磁器,,,,,
44,セメント,-,-,183,-,-,-,-,-,-,-,-,-,45,-,-,-,44,セメント,,,,,
45,ガラス類,"5,015",150,"34,723",25,30,-,15,270,686,"1,683",-,132,565,-,-,-,45,ガラス類,,,,,
46,窯業品,"13,374","5,924","13,606",-,15,-,-,-,280,607,-,920,936,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,24,480,-,28,-,-,-,-,210,-,-,15,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,45,-,345,-,45,-,-,-,-,-,-,"1,077",-,-,-,-,51,その他石油製品,,,,,
52,コークス,345,750,30,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,"35,957","11,671","57,024",225,"13,388",45,"2,487","5,560","10,335","9,512",-,"3,449","3,413",-,-,-,54,化学薬品,,,,,
55,化学肥料,"4,526","1,369","3,313",-,"1,230",90,-,885,-,195,-,15,150,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,"29,140","2,713","196,985",28,766,-,"3,425","14,140",704,"14,092",-,"9,581","11,683",-,-,-,56,その他化学工業品,,,,,
軽工業品,,"232,550","13,010","220,492",452,"2,303",780,"1,679",39,"13,317","40,336",-,"114,824","61,743",-,-,345,軽工業品,,,,,,
57,紙・パルプ,"4,905","1,403","38,035",15,303,690,-,-,11,"9,237",-,303,"6,430",-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,"1,330",-,"13,891",-,-,-,-,-,15,823,-,43,120,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"12,519","1,215","77,915",-,"1,895",-,255,9,45,"1,635",-,295,"4,046",-,-,285,59,その他繊維工業品,,,,,
60,砂糖,270,-,"1,298",-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,"209,562","10,392","59,731",437,105,90,"1,424",30,"13,246","24,323",-,"113,088","49,008",-,-,60,61,製造食品,,,,,
62,飲料,"3,668",-,"8,671",-,-,-,-,-,-,"2,563",-,"1,065","1,209",-,-,-,62,飲料,,,,,
63,水,30,-,"18,226",-,-,-,-,-,-,-,-,-,585,-,-,-,63,水,,,,,
64,たばこ,-,-,80,-,-,-,-,-,-,-,-,-,150,-,-,-,64,たばこ,,,,,
65,その他食料工業品,266,-,"2,645",-,-,-,-,-,-,"1,755",-,30,195,-,-,-,65,その他食料工業品,,,,,
雑工業品,,"812,728","110,538","2,105,245","17,185","15,547",195,"10,878","17,473","54,569","291,141","2,516","39,440","214,247",-,-,495,雑工業品,,,,,,
66,がん具,"4,952",295,"64,334","6,704",464,-,28,-,"9,357","16,718",-,69,"12,376",-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,"621,822","31,629","1,433,800","2,353","4,447",60,"5,413","8,253","22,679","100,728","2,516","15,972","117,669",-,-,495,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"19,756","1,761","92,283","6,345","1,172",-,"3,802",390,"1,008","28,788",-,"19,783","30,482",-,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"83,185","6,438","366,710","1,214","7,443",60,"1,470","8,070","19,589","110,822",-,"1,312","42,241",-,-,-,69,家具装備品,,,,,
70,その他日用品,"17,784","8,479","40,662",15,"1,081",75,30,10,378,"16,171",-,477,819,-,-,-,70,その他日用品,,,,,
71,ゴム製品,"27,476",282,"27,271",-,292,-,45,705,60,"5,257",-,30,972,-,-,-,71,ゴム製品,,,,,
72,木製品,"24,222","60,672","32,496",-,15,-,90,-,"1,205","1,553",-,"1,560","4,491",-,-,-,72,木製品,,,,,
73,その他製造工業品,"13,531",982,"47,689",554,633,-,-,45,293,"11,104",-,237,"5,197",-,-,-,73,その他製造工業品,,,,,
特殊品,,"79,639","16,847","277,540","4,196","2,967",90,"1,690",466,"2,815","37,434",55,"13,156","27,614",-,-,30,特殊品,,,,,,
74,金属くず,105,-,884,-,9,-,-,120,-,-,55,105,-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,30,345,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,"7,055",660,"1,800",-,-,90,-,-,-,325,-,"2,970",392,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"47,592","13,432","161,537","4,106","1,121",-,"1,686",240,547,"17,047",-,"7,167","13,053",-,-,-,79,輸送用容器,,,,,
80,取合せ品,"24,887","2,725","112,974",90,"1,837",-,4,106,"2,268","20,062",-,"2,914","14,169",-,-,30,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
