化学工業品,,"13,656,567","2,818,378","10,838,189","5,866,225","2,377,349","3,488,876","5,843,959","2,377,349","3,466,610","596,080","236,142","359,938","250,992","135,627","115,365","532,157","237,774","294,383",化学工業品,,,,
43,陶磁器,"156,819","10,686","146,133","155,896","10,180","145,716","155,896","10,180","145,716","8,211","4,014","4,197","3,090",870,"2,220","9,519",747,"8,772",43,陶磁器,,,
44,セメント,"2,641,260","40,452","2,600,808","21,322","8,629","12,693","21,322","8,629","12,693",451,286,165,60,45,15,"5,457","1,917","3,540",44,セメント,,,
45,ガラス類,"219,142","84,134","135,008","203,514","69,108","134,406","203,514","69,108","134,406","30,341","18,601","11,740","2,648","1,782",866,"18,346","8,746","9,600",45,ガラス類,,,
46,窯業品,"425,263","137,217","288,046","357,015","109,932","247,083","354,797","109,932","244,865","43,268","14,769","28,499","26,807","23,123","3,684","35,376","14,207","21,169",46,窯業品,,,
47,重油,"371,257","176,110","195,147",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,
48,石油製品,"4,420,582","42,785","4,377,797","36,674","20,855","15,819","36,674","20,855","15,819","6,002","2,060","3,942","1,045",307,738,"5,106","2,645","2,461",48,石油製品,,,
49,LNG/液化天然ガス,396,18,378,318,-,318,318,-,318,-,-,-,18,-,18,15,-,15,49,LNG/液化天然ガス,,,
50,LPG/液化石油ガス,"6,733","6,548",185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,
51,その他石油製品,"60,152","18,359","41,793","24,615","9,308","15,307","23,538","9,308","14,230","3,728",254,"3,474","3,798",40,"3,758","2,840","1,213","1,627",51,その他石油製品,,,
52,コークス,"40,323","2,321","38,002","24,279",-,"24,279","9,096",-,"9,096",-,-,-,-,-,-,-,-,-,52,コークス,,,
53,石炭製品,"8,264","7,844",420,"8,244","7,824",420,"8,244","7,824",420,223,13,210,"1,124","1,019",105,"1,082","1,082",-,53,石炭製品,,,
54,化学薬品,"1,063,371","362,926","700,445","952,093","315,884","636,209","948,305","315,884","632,421","125,368","51,451","73,917","55,106","23,877","31,229","103,328","36,210","67,118",54,化学薬品,,,
55,化学肥料,"61,133","7,832","53,301","53,508","4,102","49,406","53,508","4,102","49,406","3,325",559,"2,766",865,150,715,"2,651",63,"2,588",55,化学肥料,,,
56,その他化学工業品,"4,181,872","1,921,146","2,260,726","4,028,747","1,821,527","2,207,220","4,028,747","1,821,527","2,207,220","375,163","144,135","231,028","156,431","84,414","72,017","348,437","170,944","177,493",56,その他化学工業品,,,
軽工業品,,"8,710,342","1,587,422","7,122,920","5,776,494","694,963","5,081,531","5,771,044","694,963","5,076,081","1,059,287","145,906","913,381","394,430","72,181","322,249","582,694","57,744","524,950",軽工業品,,,,
57,紙・パルプ,"2,969,070","527,882","2,441,188","1,210,245","333,009","877,236","1,210,245","333,009","877,236","234,397","65,725","168,672","257,555","55,978","201,577","58,853","24,088","34,765",57,紙・パルプ,,,
58,糸及び紡績半製品,"82,265","7,491","74,774","72,221","7,420","64,801","72,221","7,420","64,801","1,242",710,532,"3,741","2,245","1,496","2,078",515,"1,563",58,糸及び紡績半製品,,,
59,その他繊維工業品,"411,760","65,430","346,330","407,028","61,393","345,635","407,028","61,393","345,635","16,949","7,118","9,831","7,261","1,699","5,562","18,903","2,839","16,064",59,その他繊維工業品,,,
60,砂糖,"124,826","16,188","108,638","57,248",511,"56,737","57,248",511,"56,737","23,914",49,"23,865","2,090",-,"2,090","12,291",19,"12,272",60,砂糖,,,
61,製造食品,"3,039,726","455,259","2,584,467","2,739,830","242,776","2,497,054","2,734,380","242,776","2,491,604","511,245","59,433","451,812","54,029","9,916","44,113","194,489","23,206","171,283",61,製造食品,,,
62,飲料,"1,288,365","356,398","931,967","835,528","44,667","790,861","835,528","44,667","790,861","83,344","11,972","71,372","22,270","2,328","19,942","207,897","7,062","200,835",62,飲料,,,
63,水,"327,211","116,907","210,304","195,419","4,205","191,214","195,419","4,205","191,214","116,529",641,"115,888","3,212",-,"3,212","22,602",15,"22,587",63,水,,,
64,たばこ,"103,659","13,228","90,431","81,049",198,"80,851","81,049",198,"80,851",584,120,464,"44,019",-,"44,019","15,342",-,"15,342",64,たばこ,,,
65,その他食料工業品,"363,460","28,639","334,821","177,926",784,"177,142","177,926",784,"177,142","71,083",138,"70,945",253,15,238,"50,239",-,"50,239",65,その他食料工業品,,,
雑工業品,,"11,944,548","1,512,269","10,432,279","11,530,615","1,188,632","10,341,983","11,530,433","1,188,632","10,341,801","440,521","195,864","244,657","115,695","50,573","65,122","480,351","213,549","266,802",雑工業品,,,,
66,がん具,"660,795","18,163","642,632","660,434","17,877","642,557","660,434","17,877","642,557","8,668","4,858","3,810","3,769",140,"3,629","7,072",747,"6,325",66,がん具,,,
67,衣服・身廻品・はきもの,"4,815,801","196,273","4,619,528","4,794,447","178,084","4,616,363","4,794,447","178,084","4,616,363","65,323","20,952","44,371","16,991","4,924","12,067","50,480","12,146","38,334",67,衣服・身廻品・はきもの,,,
68,文房具・運動娯楽用品・楽器,"829,735","139,326","690,409","814,465","125,446","689,019","814,465","125,446","689,019","55,475","19,502","35,973","19,346","11,967","7,379","33,745","15,819","17,926",68,文房具・運動娯楽用品・楽器,,,
69,家具装備品,"2,230,527","118,616","2,111,911","2,200,550","97,636","2,102,914","2,200,550","97,636","2,102,914","49,617","14,930","34,687","6,575","1,995","4,580","80,013","9,358","70,655",69,家具装備品,,,
70,その他日用品,"780,471","293,256","487,215","582,446","123,270","459,176","582,446","123,270","459,176","67,839","34,002","33,837","7,137","3,137","4,000","37,508","22,210","15,298",70,その他日用品,,,
71,ゴム製品,"839,344","393,139","446,205","793,960","366,336","427,624","793,960","366,336","427,624","101,515","90,081","11,434","46,514","27,827","18,687","172,830","130,338","42,492",71,ゴム製品,,,
72,木製品,"1,157,334","31,449","1,125,885","1,135,577","10,503","1,125,074","1,135,395","10,503","1,124,892","63,813",828,"62,985","5,901",71,"5,830","61,032",831,"60,201",72,木製品,,,
73,その他製造工業品,"630,541","322,047","308,494","548,736","269,480","279,256","548,736","269,480","279,256","28,271","10,711","17,560","9,462",512,"8,950","37,671","22,100","15,571",73,その他製造工業品,,,
特殊品,,"14,683,180","9,052,654","5,630,526","6,627,563","3,605,357","3,022,206","6,222,859","3,217,493","3,005,366","1,171,362","189,289","982,073","135,353","47,718","87,635","230,275","112,462","117,813",特殊品,,,,
74,金属くず,"705,479","619,473","86,006","672,779","607,088","65,691","284,915","219,224","65,691","29,261","4,836","24,425","5,022",346,"4,676","3,164",299,"2,865",74,金属くず,,,
75,再利用資材,"2,803,898","2,735,812","68,086","2,452,886","2,404,593","48,293","2,452,301","2,404,593","47,708","121,137","89,550","31,587","2,620",-,"2,620","84,487","84,217",270,75,再利用資材,,,
76,動植物性製造飼肥料,"1,133,827","71,502","1,062,325","1,076,276","17,190","1,059,086","1,076,276","17,190","1,059,086","799,661",712,"798,949","25,649",-,"25,649","27,333",80,"27,253",76,動植物性製造飼肥料,,,
77,廃棄物,"14,050","4,755","9,295",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,
78,廃土砂,"1,990,989","1,988,532","2,457",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,
79,輸送用容器,"1,587,563","300,930","1,286,633","1,250,278","187,761","1,062,517","1,234,023","187,761","1,046,262","82,798","21,095","61,703","37,374","4,381","32,993","51,821","16,131","35,690",79,輸送用容器,,,
80,取合せ品,"6,447,374","3,331,650","3,115,724","1,175,344","388,725","786,619","1,175,344","388,725","786,619","138,505","73,096","65,409","64,688","42,991","21,697","63,470","11,735","51,735",80,取合せ品,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,
