17,薪炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,薪炭,,,,,,
鉱産品,,-,-,-,"5,075","3,730","1,345",-,-,-,-,-,-,-,-,-,-,-,-,鉱産品,,,,,,,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,,
21,砂利・砂,-,-,-,"4,465","3,730",735,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,,
27,非金属鉱物,-,-,-,610,-,610,-,-,-,-,-,-,-,-,-,-,-,-,27,非金属鉱物,,,,,,
金属機械工業品,,"10,085,730","5,396,175","4,689,555","221,424","45,965","175,459","82,253","53,661","28,592","70,352","48,953","21,399","3,736","3,125",611,"8,165","1,583","6,582",金属機械工業品,,,,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,鉄鋼,,,,,,
29,鋼材,-,-,-,"153,970","1,940","152,030",-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材,,,,,,
30,非鉄金属,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,非鉄金属,,,,,,
31,金属製品,-,-,-,"32,012","21,428","10,584","5,691","1,056","4,635","5,368",733,"4,635",323,323,-,-,-,-,31,金属製品,,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,,
33,完成自動車,"10,085,730","5,396,175","4,689,555","7,223","4,841","2,382",458,458,-,458,458,-,-,-,-,-,-,-,33,完成自動車,,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,,
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,,
36,自動車部品,-,-,-,-,-,-,"3,582",16,"3,566","3,504",16,"3,488",78,-,78,-,-,-,36,自動車部品,,,,,,
37,その他輸送機械,-,-,-,"9,745","7,940","1,805","9,090","2,508","6,582","1,634","1,634",-,874,874,-,"6,582",-,"6,582",37,その他輸送機械,,,,,,
38,産業機械,-,-,-,"18,474","9,816","8,658",987,-,987,827,-,827,160,-,160,-,-,-,38,産業機械,,,,,,
39,電気機械,-,-,-,-,-,-,"43,360","35,947","7,413","41,669","34,421","7,248","1,691","1,526",165,-,-,-,39,電気機械,,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,-,"14,495","10,419","4,076","12,578","8,676","3,902",334,160,174,"1,583","1,583",-,40,測量・光学・医療用機械,,,,,,
41,事務用機器,-,-,-,-,-,-,508,508,-,508,508,-,-,-,-,-,-,-,41,事務用機器,,,,,,
42,その他機械,-,-,-,-,-,-,"4,082","2,749","1,333","3,806","2,507","1,299",276,242,34,-,-,-,42,その他機械,,,,,,
化学工業品,,-,-,-,"41,574","39,773","1,801","7,180","3,842","3,338","6,344","3,251","3,093",836,591,245,-,-,-,化学工業品,,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,,
44,セメント,-,-,-,"21,591","20,190","1,401",-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,,
45,ガラス類,-,-,-,340,140,200,-,-,-,-,-,-,-,-,-,-,-,-,45,ガラス類,,,,,,
46,窯業品,-,-,-,"11,538","11,408",130,-,-,-,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,,
48,石油製品,-,-,-,"5,200","5,200",-,-,-,-,-,-,-,-,-,-,-,-,-,48,石油製品,,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,,
50,LPG/液化石油ガス,-,-,-,"2,535","2,535",-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,,
54,化学薬品,-,-,-,70,-,70,-,-,-,-,-,-,-,-,-,-,-,-,54,化学薬品,,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,,
56,その他化学工業品,-,-,-,300,300,-,"7,180","3,842","3,338","6,344","3,251","3,093",836,591,245,-,-,-,56,その他化学工業品,,,,,,
軽工業品,,-,-,-,"9,052","9,052",-,"196,735","50,772","145,963","39,092","27,710","11,382","23,777","23,062",715,"133,866",-,"133,866",軽工業品,,,,,,,
57,紙・パルプ,-,-,-,-,-,-,"136,104","1,558","134,546","2,124","1,444",680,114,114,-,"133,866",-,"133,866",57,紙・パルプ,,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,,
59,その他繊維工業品,-,-,-,-,-,-,"3,292","3,292",-,"3,292","3,292",-,-,-,-,-,-,-,59,その他繊維工業品,,,,,,
60,砂糖,-,-,-,-,-,-,"8,460","1,754","6,706","7,745","1,696","6,049",715,58,657,-,-,-,60,砂糖,,,,,,
61,製造食品,-,-,-,"4,704","4,704",-,"26,855","22,189","4,666","24,587","19,979","4,608","2,268","2,210",58,-,-,-,61,製造食品,,,,,,
62,飲料,-,-,-,"4,348","4,348",-,"1,299","1,299",-,"1,299","1,299",-,-,-,-,-,-,-,62,飲料,,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,,
65,その他食料工業品,-,-,-,-,-,-,"20,725","20,680",45,45,-,45,"20,680","20,680",-,-,-,-,65,その他食料工業品,,,,,,
雑工業品,,-,-,-,"22,915","21,947",968,"30,157","26,252","3,905","28,593","25,239","3,354","1,564","1,013",551,-,-,-,雑工業品,,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具,,,,,,
67,衣服・身廻品・はきもの,-,-,-,-,-,-,"18,252","15,873","2,379","18,125","15,746","2,379",127,127,-,-,-,-,67,衣服・身廻品・はきもの,,,,,,
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,"4,786","4,194",592,"4,786","4,194",592,-,-,-,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,,
69,家具装備品,-,-,-,-,-,-,"3,553","3,553",-,"3,440","3,440",-,113,113,-,-,-,-,69,家具装備品,,,,,,
70,その他日用品,-,-,-,"3,812","3,277",535,"1,682","1,131",551,871,871,-,811,260,551,-,-,-,70,その他日用品,,,,,,
71,ゴム製品,-,-,-,10,-,10,"1,884","1,501",383,"1,371",988,383,513,513,-,-,-,-,71,ゴム製品,,,,,,
72,木製品,-,-,-,"19,093","18,670",423,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品,,,,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,その他製造工業品,,,,,,
特殊品,,-,-,-,"68,951","26,668","42,283","23,625","13,242","10,383",503,190,313,"1,924","1,924",-,"21,198","11,128","10,070",特殊品,,,,,,,
74,金属くず,-,-,-,"11,827",-,"11,827","11,439","11,215",224,224,-,224,87,87,-,"11,128","11,128",-,74,金属くず,,,,,,
75,再利用資材,-,-,-,548,-,548,89,-,89,89,-,89,-,-,-,-,-,-,75,再利用資材,,,,,,
76,動植物性製造飼肥料,-,-,-,"1,621","1,621",-,"1,210","1,210",-,-,-,-,"1,210","1,210",-,-,-,-,76,動植物性製造飼肥料,,,,,,
77,廃棄物,-,-,-,"8,344",20,"8,324",-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,,
79,輸送用容器,-,-,-,"11,167","2,202","8,965",-,-,-,-,-,-,-,-,-,-,-,-,79,輸送用容器,,,,,,
80,取合せ品,-,-,-,"35,444","22,825","12,619","10,887",817,"10,070",190,190,-,627,627,-,"10,070",-,"10,070",80,取合せ品,,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,,
