年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,2,9,12,6,13,12,15,4,7,2,7,13,13,6,16,10,11,3,2,0,2,4,6,2,2,5,9,34,45,3,5,9,9,6,13,4,3,12,4,7,4,3,2,5,8,9,15,10,7,9,7,11,7,12,17,9,14,17,29,11,24,11,4,1,0,3,1,1,5,0,6,4,5,10,9,11,7,19,20,13,29,2,6,11,20,7,3,6,9,23,17,20,39,30,27,16,19,8,8,0,0,9,14,39,40,12,8,10,10,5,5,21,13,30,32,8,14,7,6,7,15,10,11,13,9,6,3,19,33,19,30,21,20,12,7,2,5,3,3,23,23,11,9,15,19,10,8,2,3,7,4,3,5,20,8,3,7,7,9,9,13,15,18,826,968,"1,794"
74,7,2,6,10,6,5,7,20,5,7,5,3,11,19,14,5,6,8,2,4,1,1,5,2,6,3,8,7,20,31,2,5,5,3,10,13,3,3,8,6,6,9,5,5,4,11,11,15,10,7,6,4,9,8,13,13,3,7,29,22,19,21,5,3,0,0,8,2,4,5,1,1,3,1,9,10,20,16,10,18,23,19,7,6,7,16,7,6,3,3,15,15,28,31,14,38,18,31,5,4,0,0,10,11,34,31,11,10,8,14,5,6,9,16,21,16,21,16,1,13,14,19,2,15,6,9,8,3,30,19,10,22,29,20,6,8,3,6,1,2,16,23,10,14,20,27,6,3,2,4,5,5,2,2,7,15,5,6,8,7,9,13,17,18,775,897,"1,672"
75,3,10,13,14,9,10,13,14,7,5,1,4,13,10,8,8,8,8,4,1,3,2,12,7,2,3,5,10,26,28,7,7,3,7,11,10,2,6,12,14,10,9,3,8,4,12,7,15,7,12,11,18,4,11,14,24,15,17,21,19,25,19,9,8,0,0,1,7,2,3,2,3,5,4,10,9,16,15,9,17,20,30,8,11,13,30,6,12,7,5,12,25,35,35,24,32,20,31,5,10,0,0,10,18,46,41,12,15,14,13,8,10,9,10,20,24,13,17,8,9,16,25,13,11,10,10,3,6,34,42,16,29,21,21,7,8,9,7,5,2,26,22,7,5,28,24,8,8,6,6,4,5,3,9,16,21,6,9,10,12,5,22,11,24,891,"1,114","2,005"
76,5,9,11,10,7,12,7,16,8,5,2,2,13,20,8,13,6,10,4,7,3,3,2,4,2,3,3,9,38,50,3,8,4,13,12,13,1,2,10,6,4,11,4,0,6,14,12,8,11,7,7,12,7,13,18,18,18,16,17,25,17,16,10,7,0,1,6,6,5,5,4,3,4,2,7,8,16,15,26,26,20,30,12,12,24,33,7,16,9,15,18,22,34,64,32,44,34,33,9,7,0,0,14,14,26,29,7,10,9,15,5,8,10,10,29,30,12,9,7,11,17,26,8,14,8,9,6,12,20,38,25,28,20,17,10,6,3,9,2,2,19,28,8,14,20,20,11,7,3,1,8,7,1,4,8,18,8,11,13,20,10,19,22,27,916,"1,177","2,093"
77,9,5,5,13,3,8,12,15,5,7,3,2,19,23,10,9,9,11,1,2,1,4,6,1,6,6,5,7,43,47,5,5,7,7,9,7,4,3,6,7,9,10,4,9,7,9,19,21,15,9,14,6,12,10,7,23,9,7,18,24,20,18,4,5,0,0,4,3,4,3,0,5,3,4,7,6,17,13,11,31,20,27,7,12,17,23,7,7,6,7,20,16,35,33,32,38,24,32,8,8,0,0,6,17,33,31,7,11,17,16,6,8,14,14,26,28,18,11,7,8,15,12,6,11,8,11,8,12,27,27,27,17,22,22,11,13,5,7,2,2,22,22,13,8,22,16,8,9,4,5,3,1,4,8,16,21,10,13,7,13,7,12,23,29,932,"1,043","1,975"
78,4,5,10,12,5,10,11,11,3,3,2,3,14,16,8,13,6,10,5,9,0,1,5,1,2,4,8,9,32,39,4,8,4,6,9,12,5,9,4,10,2,8,5,3,5,8,10,10,9,12,5,8,9,6,7,25,13,7,21,19,16,10,10,12,0,1,5,9,2,3,1,2,2,1,3,6,11,15,18,16,30,32,11,7,22,26,8,13,9,6,14,22,30,42,37,42,28,22,6,3,0,0,9,9,23,23,6,7,8,13,4,13,11,13,15,23,13,8,10,8,10,21,9,6,8,9,6,7,26,28,18,20,18,14,7,13,2,9,5,1,17,19,8,15,22,20,5,8,3,5,3,7,5,5,14,14,13,9,7,18,10,16,11,24,816,992,"1,808"
79,4,12,10,21,5,3,3,12,5,4,4,1,10,17,6,9,8,10,2,6,1,3,2,5,2,1,3,9,22,35,6,5,11,7,9,6,7,4,7,10,7,4,4,4,5,7,13,10,6,6,9,17,5,12,18,21,9,13,12,26,17,14,8,4,0,1,1,1,1,4,1,2,2,3,6,8,10,9,16,21,17,21,4,12,20,29,11,7,4,9,12,15,30,41,21,42,24,14,6,7,0,0,11,4,28,21,10,14,17,9,3,9,10,14,28,20,11,12,7,13,12,19,9,12,8,8,4,3,22,28,20,17,14,21,5,6,11,8,0,3,18,20,9,11,22,14,8,6,0,2,4,3,1,5,9,20,4,6,5,11,6,18,13,16,755,937,"1,692"
80,4,5,6,9,9,4,11,8,3,4,1,4,15,20,1,17,4,6,2,2,2,0,3,6,0,3,4,5,18,40,12,2,7,7,9,11,0,3,3,9,5,5,2,2,5,4,4,15,3,11,4,6,8,14,16,24,9,14,13,17,21,19,4,4,1,0,4,3,3,5,3,4,2,1,4,5,6,8,15,14,22,25,6,5,15,26,6,5,2,5,14,15,29,23,24,34,14,19,5,5,0,0,5,5,18,17,5,9,12,13,5,9,6,4,13,22,10,5,5,4,14,13,3,7,4,6,4,5,24,19,18,15,18,7,9,9,6,4,2,0,12,7,6,4,15,15,4,2,6,4,2,3,1,6,15,12,6,6,6,14,9,13,9,15,655,776,"1,431"
81,2,6,8,8,3,7,8,8,0,6,0,2,13,11,6,6,5,9,2,3,1,1,0,5,2,0,7,10,23,32,4,4,3,7,3,6,1,1,5,6,4,3,2,4,8,5,2,13,6,5,5,10,13,9,14,15,9,5,10,5,13,8,4,1,0,0,1,7,2,4,0,9,1,3,8,6,5,10,9,12,12,16,5,6,9,19,5,7,2,9,9,12,14,36,17,32,9,16,3,6,0,0,10,6,16,21,10,6,13,14,3,5,8,12,21,21,8,8,5,10,16,16,7,10,4,9,4,0,8,16,11,14,3,5,9,8,2,2,2,1,13,8,8,9,13,11,3,4,1,1,3,5,3,2,9,8,2,3,9,5,8,14,18,18,547,703,"1,250"
82,4,4,7,8,1,8,5,11,3,5,0,1,5,13,4,7,4,3,3,2,0,4,3,1,3,2,7,6,25,32,3,4,4,5,7,10,2,4,3,11,8,3,2,2,3,10,11,12,2,7,2,6,7,13,11,17,12,7,15,8,9,15,7,4,0,0,4,6,1,0,4,9,1,3,5,9,11,6,10,17,10,17,5,13,15,13,8,5,6,4,14,13,27,27,19,20,17,17,7,8,0,0,4,9,14,14,8,10,9,7,2,5,8,10,19,12,5,3,6,12,12,12,8,10,2,4,3,2,20,15,15,15,11,9,7,5,4,4,3,1,12,11,4,8,12,7,7,3,1,4,2,2,1,3,9,10,5,5,7,9,11,12,12,15,589,680,"1,269"
83,2,8,6,9,3,7,4,17,2,5,4,1,14,11,1,6,7,9,6,2,0,0,3,0,2,2,4,11,17,31,2,4,6,7,6,8,5,2,3,5,2,11,2,2,5,11,7,10,4,11,9,4,8,7,8,9,4,7,10,13,15,15,3,3,1,0,3,3,1,4,1,7,1,0,5,5,10,8,10,17,11,12,6,4,12,11,4,5,5,4,9,17,27,23,15,33,10,6,2,1,0,0,11,6,11,19,5,3,11,9,8,8,5,7,12,6,7,5,7,11,7,14,9,13,6,8,4,1,8,15,9,15,7,8,3,5,2,7,2,9,8,8,11,4,11,9,1,2,2,2,2,1,6,4,10,13,2,8,4,5,9,17,12,16,519,666,"1,185"
84,3,10,4,10,6,3,6,12,6,6,2,3,8,12,6,3,4,6,3,4,1,2,0,4,1,2,0,3,11,26,5,7,6,5,3,3,0,5,9,9,3,6,0,4,6,8,7,8,2,9,6,9,9,5,6,13,2,8,9,10,10,7,2,1,0,0,1,1,1,2,0,5,0,2,1,7,3,10,12,11,13,13,2,8,7,17,3,4,4,10,10,7,19,26,22,34,11,14,4,3,0,0,5,5,9,14,3,3,9,8,2,6,5,12,15,14,4,5,6,14,8,18,9,4,3,8,3,2,19,18,11,13,5,9,4,4,2,6,0,2,12,9,5,1,8,9,5,5,4,0,1,2,1,0,3,6,3,3,7,9,5,9,9,11,444,626,"1,070"
85,7,4,6,7,3,5,3,8,1,3,2,2,12,13,3,5,5,2,1,4,0,1,1,4,1,1,8,5,13,22,4,2,1,0,8,2,1,5,4,2,8,3,1,1,6,10,9,13,0,5,8,8,7,3,9,9,2,3,12,11,10,8,1,0,0,0,0,3,1,1,3,8,1,4,3,8,4,6,11,12,4,10,7,4,3,9,4,2,2,3,6,13,13,17,22,23,15,10,1,2,0,0,3,5,10,5,3,2,2,13,3,1,4,7,14,4,4,8,3,5,6,14,5,4,3,2,2,1,8,11,4,6,7,4,4,1,2,3,1,4,6,7,3,1,5,5,2,0,3,1,3,2,0,2,3,8,4,0,4,4,8,5,10,10,396,451,847
86,2,9,4,14,3,5,3,5,1,4,1,1,4,11,3,4,5,6,1,2,1,2,3,2,0,1,2,5,7,26,3,6,7,6,2,5,3,1,4,5,6,4,3,3,7,7,9,13,8,6,3,10,2,4,7,11,3,5,10,9,4,9,4,2,0,0,3,1,1,1,0,4,1,0,4,6,1,5,8,15,7,12,6,5,6,8,1,5,1,9,8,7,11,24,12,21,11,8,2,3,0,0,5,6,9,8,6,3,3,6,2,2,3,5,6,11,4,8,5,5,6,13,1,4,3,7,0,4,2,7,7,10,9,4,7,8,3,2,2,0,8,8,3,4,3,6,2,3,0,0,2,3,0,1,5,6,1,8,6,5,7,10,6,5,334,509,843
87,1,10,2,2,3,10,6,12,3,5,0,3,7,17,1,4,3,6,2,1,1,1,0,3,0,0,3,3,9,16,1,1,1,4,1,1,3,4,3,9,6,5,0,5,4,5,8,13,6,13,4,2,4,5,4,10,5,2,6,12,8,5,1,2,2,0,2,3,1,1,2,7,1,0,1,5,6,3,8,3,7,7,0,1,5,11,1,7,3,3,9,6,8,21,12,15,6,13,3,3,0,0,5,3,7,6,0,4,5,6,1,4,1,2,8,8,4,4,5,6,3,11,1,7,1,9,1,2,12,10,3,5,5,4,4,4,3,2,0,1,3,7,3,4,2,4,1,4,0,1,2,0,2,1,3,4,4,4,6,3,4,6,6,8,288,444,732
88,5,6,6,7,1,2,3,5,0,3,1,1,8,5,0,1,3,6,0,3,0,2,0,2,0,3,3,3,6,11,3,2,1,3,1,2,2,5,4,6,4,3,1,3,3,6,7,7,6,13,3,2,4,10,2,8,1,5,5,6,2,4,0,0,0,0,1,5,2,1,1,5,1,0,0,3,2,7,8,8,3,10,1,3,0,7,0,5,3,2,4,7,8,14,7,12,4,7,0,6,0,0,2,1,3,5,0,1,3,3,3,2,4,1,2,4,1,1,2,2,9,9,4,5,1,5,1,1,2,5,8,7,2,5,0,4,0,5,1,1,0,3,2,3,5,6,0,3,2,2,2,3,0,2,2,8,3,0,5,0,8,5,3,10,210,359,569
89,4,5,6,7,0,3,6,10,1,5,1,2,1,13,1,3,1,8,0,1,0,0,0,1,1,0,1,5,11,17,2,4,2,2,2,2,0,3,3,3,0,3,2,1,2,5,4,10,3,11,2,4,4,8,5,4,1,7,1,5,3,2,1,0,0,0,2,2,1,1,1,10,1,1,1,4,2,4,8,6,2,5,1,0,2,6,1,3,1,1,1,6,11,6,4,9,3,3,4,1,0,0,3,4,1,4,0,3,4,2,1,1,0,7,0,5,2,4,0,3,9,2,3,5,0,4,1,3,5,3,3,4,0,4,0,3,1,3,1,3,4,8,2,0,4,8,2,2,0,0,2,1,1,1,2,3,0,2,0,0,3,3,5,8,176,325,501
90,2,5,2,6,1,3,3,4,1,1,0,0,4,5,1,1,3,2,1,2,1,0,1,2,0,2,1,1,6,18,0,1,1,2,1,1,0,3,2,5,0,1,0,0,6,6,0,13,1,7,5,8,1,7,4,6,2,2,2,9,9,7,0,1,0,0,0,1,1,1,0,6,0,1,0,2,0,5,2,6,2,3,1,2,1,1,3,1,3,2,5,5,0,12,4,9,5,3,2,3,0,0,3,2,4,4,0,0,3,0,3,1,4,1,5,5,1,3,0,4,7,1,3,4,1,5,1,3,1,3,3,3,2,4,2,1,1,0,0,1,2,0,0,0,4,2,2,1,0,0,0,1,1,1,1,1,0,3,1,4,2,3,2,4,149,259,408
91,3,6,4,7,0,6,1,8,0,3,0,0,3,5,2,1,1,1,1,4,0,2,1,1,0,1,0,3,1,10,0,2,1,0,1,2,1,1,3,2,0,4,0,2,2,5,6,9,3,6,1,6,2,10,3,3,0,0,2,5,3,6,2,2,0,0,1,1,0,0,1,9,0,1,0,2,1,2,0,10,1,5,0,1,3,4,0,2,0,2,2,5,2,10,3,10,2,2,0,3,0,0,1,1,0,2,1,1,0,2,0,4,1,0,1,2,4,4,1,1,4,5,0,4,1,5,1,2,3,6,1,3,3,1,0,4,1,2,0,1,0,1,0,1,1,3,0,0,0,2,0,2,0,1,0,0,1,2,0,4,2,0,0,1,90,259,349
92,2,4,2,3,1,2,1,1,0,3,0,0,3,8,1,2,2,3,2,2,1,0,0,0,0,0,1,4,8,16,2,0,0,2,1,0,0,0,0,2,1,2,0,1,1,3,1,3,4,4,3,5,2,7,0,3,0,2,4,5,1,2,0,1,0,0,0,1,0,1,0,5,0,1,3,3,0,6,0,3,0,3,0,3,1,2,0,2,0,1,1,4,2,3,3,6,1,2,1,0,0,0,0,0,1,3,0,2,0,2,0,1,2,4,1,5,2,3,0,4,4,4,1,0,0,3,0,2,0,2,1,1,2,4,0,1,0,4,0,1,0,3,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,75,192,267
93,0,5,0,4,1,0,0,1,0,2,0,1,1,3,1,3,0,2,0,0,1,1,0,2,0,0,0,0,1,14,1,1,0,0,1,2,1,2,1,5,1,0,0,1,3,2,5,8,2,6,2,3,0,5,0,4,1,1,0,3,0,3,1,1,1,0,0,7,0,0,0,4,0,0,4,4,0,2,2,4,0,3,0,0,0,2,0,0,1,0,1,0,3,7,0,4,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,1,1,3,1,0,0,3,1,3,0,1,1,0,2,0,2,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,3,55,155,210
94,1,1,1,1,1,3,0,2,1,1,0,0,0,5,0,4,2,0,0,0,0,0,0,1,0,0,0,2,2,13,0,3,0,1,0,1,0,0,1,1,0,0,1,0,0,1,3,10,0,5,0,3,1,4,0,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,3,0,2,0,2,0,1,1,2,0,1,1,0,1,2,2,6,1,3,2,2,0,2,0,0,0,0,0,2,1,0,0,1,1,0,1,2,3,1,0,2,0,0,0,2,1,1,1,1,1,1,1,3,0,0,0,3,2,1,0,3,1,0,0,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,6,43,137,180
95,0,0,0,1,0,1,0,0,1,2,0,0,1,5,0,1,0,1,0,0,0,2,0,1,0,1,0,0,2,7,1,1,0,0,0,0,0,1,2,1,0,1,0,1,0,2,3,2,1,3,1,4,0,6,1,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,2,1,1,1,1,1,0,0,2,1,1,0,2,0,1,2,9,1,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,2,1,1,0,3,0,0,1,3,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,1,0,2,28,111,139
96,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,10,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1,3,1,2,0,1,2,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,2,0,5,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,19,72,91
97,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,50,61
98,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,4,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,38,45
99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,33,38
100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,17,19
101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,16
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
