市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,133,東京都,多摩市,2019-12-31,聖ヶ丘３丁目,2132,1059,1073,28,26,38,41,28,26,51,38,43,39,36,29,44,33,64,65,62,65,66,71,60,69,61,51,67,72,92,113,115,139,95,77,68,64,41,55,946,
132241,134,東京都,多摩市,2019-12-31,聖ヶ丘４丁目,736,352,384,11,14,19,30,14,16,19,12,6,6,3,5,8,9,20,33,36,39,31,28,14,18,11,12,9,17,26,42,54,44,41,36,20,13,10,10,297,
132241,135,東京都,多摩市,2019-12-31,聖ヶ丘５丁目,105,57,48,3,2,1,8,8,2,2,3,4,1,1,2,4,1,3,8,5,1,5,6,8,4,0,1,3,2,2,3,3,1,0,3,2,0,3,0,33,
132241,141,東京都,多摩市,2019-12-31,馬引沢１丁目,1791,918,873,57,65,49,39,32,25,32,32,59,58,75,63,81,69,104,95,75,79,80,68,72,60,59,52,42,35,33,37,29,21,17,26,13,20,9,29,924,
132241,142,東京都,多摩市,2019-12-31,馬引沢２丁目,2390,1252,1138,53,73,81,68,47,46,48,49,101,85,108,96,117,96,143,121,116,89,109,115,118,91,76,57,44,46,40,33,22,31,14,18,8,15,7,9,1259,
132241,151,東京都,多摩市,2019-12-31,山王下１丁目,629,282,347,3,4,5,2,3,4,6,17,46,45,32,40,38,14,18,9,15,12,23,17,17,13,20,17,9,8,11,6,11,19,8,15,8,34,9,71,495,
132241,161,東京都,多摩市,2019-12-31,中沢１丁目,1153,611,542,19,22,22,21,26,16,19,19,58,48,44,47,44,38,40,31,54,32,42,41,57,42,63,58,37,35,31,32,28,29,16,14,5,9,6,8,650,
132241,162,東京都,多摩市,2019-12-31,中沢２丁目,1899,912,987,29,30,61,54,72,70,42,41,37,52,24,47,35,39,55,67,101,83,81,83,61,53,63,64,61,74,62,61,55,57,33,37,23,32,17,43,841,
132241,171,東京都,多摩市,2019-12-31,唐木田１丁目,2307,1132,1175,39,45,39,44,29,30,37,42,45,64,74,58,90,79,81,81,67,74,67,71,72,67,81,84,69,86,105,110,114,83,70,67,35,42,18,48,1116,
132241,172,東京都,多摩市,2019-12-31,唐木田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132241,311,東京都,多摩市,2019-12-31,諏訪１丁目,4113,2043,2070,64,62,71,78,95,82,117,96,134,151,114,124,119,96,137,118,130,139,200,179,201,209,176,157,108,92,98,109,95,121,80,111,56,71,48,75,1964,
132241,312,東京都,多摩市,2019-12-31,諏訪２丁目,3774,1792,1982,136,119,173,174,58,78,44,36,35,48,33,35,75,108,193,206,182,190,162,161,93,90,87,90,90,92,109,121,118,145,107,140,68,83,29,66,1666,
132241,313,東京都,多摩市,2019-12-31,諏訪３丁目,1084,546,538,22,16,13,17,15,22,29,19,53,25,31,23,30,25,30,23,32,24,48,43,39,50,42,35,23,33,26,32,30,40,42,54,24,36,17,21,514,
132241,314,東京都,多摩市,2019-12-31,諏訪４丁目,1729,751,978,35,27,24,26,27,28,33,32,32,40,22,23,35,37,41,35,35,45,48,67,53,72,38,40,31,45,51,68,70,110,96,141,58,86,22,56,929,
132241,315,東京都,多摩市,2019-12-31,諏訪５丁目,586,255,331,0,1,3,2,7,8,14,13,7,12,7,2,7,4,8,6,6,9,14,29,27,30,10,20,17,20,19,21,33,43,39,55,26,26,11,30,351,
132241,321,東京都,多摩市,2019-12-31,永山１丁目,1968,960,1008,17,24,19,27,29,30,38,35,61,88,65,87,47,50,76,73,69,69,86,92,117,77,90,83,69,62,55,57,53,53,35,42,19,32,15,27,1124,
132241,322,東京都,多摩市,2019-12-31,永山２丁目,3193,1589,1604,83,63,71,68,58,64,62,64,75,86,70,78,105,86,128,122,112,103,154,141,130,133,109,85,71,80,84,111,106,96,76,100,56,64,39,60,1552,
132241,323,東京都,多摩市,2019-12-31,永山３丁目,3995,1876,2119,69,79,61,60,85,82,74,64,66,59,72,73,96,102,123,122,138,144,154,155,142,128,95,98,89,109,130,140,139,212,164,215,116,135,63,142,2017,
132241,324,東京都,多摩市,2019-12-31,永山４丁目,2965,1402,1563,26,33,35,21,21,23,35,29,36,32,46,34,58,50,66,59,70,87,154,111,104,97,90,93,92,101,114,126,143,195,146,198,97,153,69,121,1840,
132241,325,東京都,多摩市,2019-12-31,永山５丁目,2057,964,1093,30,30,26,36,28,40,35,41,42,33,26,23,23,31,38,47,60,58,84,74,67,66,50,56,51,56,69,86,93,155,130,132,61,72,51,57,883,
132241,326,東京都,多摩市,2019-12-31,永山６丁目,1238,611,627,11,22,27,23,25,35,36,28,53,47,35,36,31,25,31,37,42,52,52,47,50,34,34,40,37,34,37,41,42,45,34,35,21,23,13,23,599,
132241,331,東京都,多摩市,2019-12-31,貝取１丁目,2006,1042,964,29,28,44,29,49,44,43,32,52,65,57,46,58,55,66,60,83,68,91,69,87,70,77,62,55,66,70,73,73,80,50,62,35,31,23,24,962,
132241,332,東京都,多摩市,2019-12-31,貝取２丁目,3390,1611,1779,22,23,47,47,64,64,59,76,59,67,56,50,60,70,99,75,115,107,108,136,84,91,81,99,102,152,176,219,218,228,156,145,68,85,37,45,1499,
132241,333,東京都,多摩市,2019-12-31,貝取３丁目,977,419,558,8,11,5,16,25,23,24,37,17,22,19,19,15,16,16,18,22,33,44,32,21,47,14,26,15,33,31,55,59,66,42,57,31,31,11,16,444,
132241,334,東京都,多摩市,2019-12-31,貝取４丁目,1105,535,570,8,10,13,12,22,21,19,23,16,12,18,7,14,15,22,22,32,25,43,39,35,44,32,28,28,33,42,51,51,73,65,66,54,51,21,38,542,
132241,335,東京都,多摩市,2019-12-31,貝取５丁目,584,265,319,9,5,5,7,9,6,7,9,11,9,6,8,15,13,18,12,14,13,17,23,16,15,17,11,15,20,14,32,32,36,26,48,20,33,14,19,333,
132241,341,東京都,多摩市,2019-12-31,豊ヶ丘１丁目,3061,1547,1514,78,65,55,51,50,53,63,76,103,114,98,100,129,102,112,112,132,98,134,115,132,133,105,89,74,77,91,89,84,98,54,61,32,45,21,36,1528,
132241,342,東京都,多摩市,2019-12-31,豊ヶ丘２丁目,2944,1457,1487,28,28,47,36,62,58,56,55,69,69,56,53,66,58,76,68,84,91,128,130,108,100,82,71,87,115,120,129,147,173,118,125,80,75,43,53,1326,
132241,343,東京都,多摩市,2019-12-31,豊ヶ丘３丁目,1629,750,879,6,11,18,23,10,27,27,37,32,37,26,37,43,23,25,37,45,38,42,60,46,54,37,51,59,88,102,123,107,107,67,57,34,26,24,43,695,
132241,344,東京都,多摩市,2019-12-31,豊ヶ丘４丁目,689,328,361,9,7,12,6,11,9,12,9,6,10,5,9,12,7,13,12,18,18,32,21,18,18,17,14,23,17,29,27,27,43,39,49,29,51,16,34,398,
132241,345,東京都,多摩市,2019-12-31,豊ヶ丘５丁目,1319,617,702,9,5,15,16,30,18,20,20,23,23,14,10,20,12,23,21,35,37,52,54,40,40,27,31,32,37,45,48,55,82,70,103,57,73,50,72,655,
132241,346,東京都,多摩市,2019-12-31,豊ヶ丘６丁目,932,428,504,14,14,12,15,18,14,14,14,12,15,17,17,23,17,22,26,19,15,19,30,27,26,26,26,16,32,33,45,55,63,45,54,36,44,20,37,489,
132241,351,東京都,多摩市,2019-12-31,落合１丁目,2961,1442,1519,99,82,58,81,51,64,42,42,82,68,74,88,97,112,141,138,159,139,141,148,119,97,94,97,74,76,74,91,64,72,42,47,19,35,12,42,1475,
132241,352,東京都,多摩市,2019-12-31,落合２丁目,2252,1147,1105,58,55,133,100,69,68,60,53,54,44,26,32,58,57,80,106,143,118,109,105,82,81,67,56,56,56,54,60,43,42,27,40,18,10,10,22,888,
132241,353,東京都,多摩市,2019-12-31,落合３丁目,3016,1461,1555,53,33,39,50,58,51,38,52,61,53,60,42,62,80,82,82,126,92,107,117,101,94,75,70,77,87,102,158,176,192,129,163,79,83,36,56,1483,
132241,354,東京都,多摩市,2019-12-31,落合４丁目,2189,1028,1161,18,19,16,30,40,25,42,42,34,45,28,22,34,35,41,57,74,72,107,89,70,77,57,47,39,67,93,125,134,184,106,111,64,72,31,42,1131,
132241,355,東京都,多摩市,2019-12-31,落合５丁目,2170,1065,1105,19,16,34,31,46,40,49,45,42,36,42,32,38,38,52,42,71,71,72,76,61,55,59,71,72,100,90,118,148,156,95,95,44,38,31,45,925,
132241,356,東京都,多摩市,2019-12-31,落合６丁目,1723,899,824,25,18,43,40,62,43,46,53,78,34,30,26,52,29,45,54,81,77,80,78,79,48,43,37,38,48,43,74,61,59,40,46,32,31,21,29,800,
132241,361,東京都,多摩市,2019-12-31,鶴牧１丁目,2557,1263,1294,80,78,54,62,63,63,53,65,90,67,75,56,77,89,107,101,114,125,164,125,104,114,71,78,60,78,61,57,33,46,30,40,16,23,11,27,1191,
132241,362,東京都,多摩市,2019-12-31,鶴牧２丁目,1690,879,811,37,31,28,45,51,37,51,52,67,74,71,55,61,51,58,51,81,76,89,85,76,66,69,60,48,30,36,36,27,26,14,10,9,13,6,13,827,
132241,363,東京都,多摩市,2019-12-31,鶴牧３丁目,4347,2111,2236,131,123,127,142,186,172,124,128,58,71,60,63,100,121,134,141,198,251,248,229,168,122,85,107,86,102,82,116,140,152,102,111,57,43,25,42,1579,
132241,364,東京都,多摩市,2019-12-31,鶴牧４丁目,762,360,402,5,9,10,15,9,10,19,13,13,17,10,8,10,9,13,12,24,28,32,32,18,19,15,16,12,24,21,32,56,63,45,53,34,26,14,16,334,
132241,365,東京都,多摩市,2019-12-31,鶴牧５丁目,1980,929,1051,35,28,33,43,31,33,52,37,29,26,25,21,31,29,47,72,60,55,65,61,49,60,32,54,49,62,72,114,116,164,114,94,59,51,30,47,856,
132241,366,東京都,多摩市,2019-12-31,鶴牧６丁目,1771,851,920,33,20,29,42,42,37,36,41,47,54,30,59,52,55,43,54,71,55,54,75,61,64,65,78,74,68,65,91,80,57,40,38,20,16,9,16,780,
132241,371,東京都,多摩市,2019-12-31,南野１、２丁目,917,483,434,23,21,24,17,16,16,21,21,49,30,31,29,32,31,42,32,42,29,46,35,33,31,20,28,26,32,24,20,18,23,16,19,14,11,6,9,458,
132241,373,東京都,多摩市,2019-12-31,南野３丁目,926,467,459,10,11,25,19,36,35,26,30,21,18,13,21,20,12,34,29,46,44,42,36,34,33,26,24,24,24,33,37,34,35,22,23,10,13,11,15,399,
132241,383,東京都,多摩市,2019-12-31,東寺方３丁目,355,140,215,0,2,5,1,8,8,8,12,8,12,1,6,3,4,4,7,6,8,8,18,11,15,6,15,5,11,14,15,23,24,14,31,12,15,4,11,196,
132241,393,東京都,多摩市,2019-12-31,和田３丁目,961,437,524,7,3,8,11,28,9,17,12,22,14,8,4,7,14,16,17,11,24,30,40,31,33,19,23,17,31,32,45,58,66,63,94,46,49,17,35,555,
132241,401,東京都,多摩市,2019-12-31,愛宕１丁目,631,301,330,4,2,7,7,7,8,20,13,8,9,8,6,5,4,15,14,16,21,30,31,20,22,18,13,18,24,22,26,29,37,41,48,18,25,15,20,360,
132241,402,東京都,多摩市,2019-12-31,愛宕２丁目,897,445,452,11,5,8,8,7,10,9,8,7,5,8,3,21,15,20,18,26,21,42,30,40,27,25,21,27,37,44,40,51,63,42,74,33,42,24,25,481,
132241,403,東京都,多摩市,2019-12-31,愛宕３丁目,792,327,465,6,2,6,3,6,8,14,11,14,7,5,5,6,5,6,15,20,19,22,17,15,23,12,28,16,23,14,42,50,66,38,87,42,65,35,39,486,
132241,404,東京都,多摩市,2019-12-31,愛宕４丁目,2662,1258,1404,35,29,31,31,34,43,43,48,71,65,79,77,72,64,67,67,85,78,73,90,76,100,92,108,95,114,105,119,125,115,80,120,60,75,35,61,1365,
