年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
71,10,9,19,19,8,7,15,26,12,13,4,6,20,24,18,23,8,8,3,2,0,3,3,4,7,4,12,12,38,48,6,7,7,8,11,16,3,2,17,13,6,8,9,4,6,8,14,11,14,18,12,14,8,16,15,22,21,21,32,29,29,33,17,14,2,0,2,4,4,8,4,2,7,10,16,14,29,29,26,33,24,32,8,13,21,19,5,11,18,19,18,24,29,47,31,41,15,19,10,13,0,0,16,18,41,53,10,16,14,19,6,8,18,23,26,40,24,21,6,8,9,6,12,13,17,22,12,8,29,49,35,44,36,42,14,15,8,17,7,11,30,37,12,13,27,37,20,15,5,1,6,10,6,4,13,11,8,8,13,10,10,10,40,29,"1,203","1,408","2,611"
72,3,10,20,17,9,11,13,18,10,10,4,4,23,17,17,21,10,16,6,6,5,7,7,3,5,5,12,14,38,43,7,2,4,10,15,16,6,8,12,16,8,16,6,5,7,9,18,23,18,23,14,13,11,21,12,15,19,25,38,45,28,35,11,14,0,1,9,5,5,9,3,4,6,10,9,9,22,14,20,20,36,25,10,7,15,33,7,14,16,9,28,17,23,33,33,51,23,41,9,11,0,0,22,22,55,56,11,19,14,15,13,7,18,25,41,42,25,27,8,11,11,20,19,14,14,18,11,14,47,52,36,50,24,37,13,13,10,10,9,5,35,28,12,11,27,44,27,17,4,9,12,8,5,5,9,21,6,6,9,20,12,15,20,24,"1,269","1,476","2,745"
73,10,9,11,17,2,14,14,19,3,4,5,8,19,22,13,9,12,14,4,2,3,0,7,8,6,5,6,9,37,38,4,5,6,13,19,15,4,5,16,6,8,11,5,2,13,11,8,14,11,10,14,11,15,17,15,25,19,27,35,31,22,23,15,9,1,0,3,8,4,8,3,6,6,3,10,17,23,14,21,28,16,33,3,7,12,23,7,9,6,11,16,20,29,62,37,34,22,37,12,11,0,0,20,17,46,42,15,11,9,16,4,11,19,19,32,42,22,25,8,7,10,20,14,5,18,14,7,9,41,40,29,43,37,29,16,14,9,8,6,4,35,35,14,15,27,36,16,10,5,2,5,8,7,9,12,9,8,10,13,14,10,14,23,27,"1,149","1,309","2,458"
74,6,1,6,9,5,9,7,15,7,6,2,8,9,10,4,12,6,9,4,2,0,2,3,5,1,1,4,8,30,40,1,6,6,6,8,12,4,3,8,6,5,3,3,4,4,11,10,14,11,6,6,6,8,8,10,13,6,9,18,27,13,22,5,2,0,0,4,0,1,3,1,5,2,3,9,5,13,8,19,21,13,24,4,5,12,17,5,1,6,6,18,14,22,26,23,28,18,25,2,7,0,0,6,14,31,37,10,7,7,7,4,5,17,15,20,29,12,9,3,7,8,16,5,17,5,5,2,4,15,22,15,21,20,22,10,8,2,4,2,4,22,20,6,10,8,22,11,8,1,6,3,4,0,2,15,5,1,8,6,8,9,14,20,18,688,871,"1,559"
75,5,3,10,11,7,4,8,19,3,7,6,1,11,15,14,3,8,9,1,5,2,0,11,2,7,3,9,7,22,33,6,5,5,4,13,11,2,4,10,9,8,7,5,3,5,9,8,17,9,8,8,6,10,11,16,16,5,8,24,22,18,26,4,3,0,0,7,2,4,6,1,4,3,3,10,9,16,12,7,18,23,19,6,6,7,20,10,7,3,4,15,20,31,33,13,38,22,27,7,3,0,0,9,9,39,36,11,11,11,12,6,7,8,12,25,19,23,16,3,15,15,20,6,11,9,11,5,2,34,28,10,20,25,15,7,6,4,6,2,3,15,25,11,12,22,24,2,2,4,2,4,7,2,4,8,17,6,4,10,9,7,15,12,19,820,921,"1,741"
76,5,11,12,13,8,14,15,12,7,6,1,3,15,14,8,12,7,8,4,1,2,3,5,8,0,4,5,12,25,37,5,6,2,9,8,12,1,5,7,12,7,10,4,8,5,12,9,17,8,11,10,16,4,6,14,25,20,19,21,22,24,14,9,10,0,0,2,8,3,1,2,1,6,2,11,9,20,18,15,20,22,31,9,14,17,35,3,14,8,8,13,25,37,46,27,33,23,35,6,13,0,0,11,18,48,37,12,15,9,19,7,11,12,10,24,24,9,16,9,8,17,25,8,14,9,9,5,10,33,39,22,40,21,26,7,10,8,6,5,2,24,26,7,10,28,27,10,8,6,5,6,6,4,7,12,22,7,11,7,12,7,15,10,23,905,"1,196","2,101"
77,3,10,7,12,7,10,7,14,6,7,4,2,12,20,8,10,6,10,4,6,3,4,3,3,4,3,2,7,36,39,2,8,6,10,10,14,2,2,11,8,5,10,3,0,5,13,16,7,11,6,7,11,9,15,15,18,12,16,17,23,19,20,8,8,0,1,4,7,5,7,4,4,2,2,3,9,24,10,21,24,20,35,10,14,20,28,10,12,8,12,18,19,30,55,32,40,26,33,8,7,0,0,13,13,26,29,4,10,10,13,5,8,12,7,23,30,11,9,7,11,15,25,9,10,10,7,5,11,23,30,21,22,22,10,11,9,6,9,2,1,17,23,8,11,21,15,10,7,2,2,6,3,0,3,11,19,8,11,10,19,8,17,25,25,876,"1,084","1,960"
78,9,2,9,13,4,6,11,11,4,3,1,2,19,22,8,8,12,11,3,5,1,3,8,1,6,5,5,9,42,50,5,6,7,7,13,5,2,5,5,10,8,10,4,11,6,9,13,19,13,8,15,6,8,9,6,24,7,7,21,24,19,13,7,4,0,0,6,5,3,4,0,4,4,4,6,7,9,15,13,27,26,29,5,9,19,22,5,9,8,5,17,17,34,35,32,47,28,27,7,5,0,0,7,18,33,28,7,10,18,12,7,7,10,16,24,24,21,11,7,10,15,9,7,12,5,11,8,10,24,30,29,17,21,26,8,8,3,8,2,2,20,20,11,9,24,19,7,9,4,6,3,2,6,10,13,16,14,13,8,12,8,14,23,26,920,"1,024","1,944"
79,5,9,7,16,5,11,11,14,5,4,1,3,14,14,9,15,3,13,2,8,1,0,4,2,1,3,10,11,32,38,5,8,5,9,6,11,5,11,6,3,1,10,6,3,6,7,12,10,9,13,1,12,11,6,14,23,15,6,16,21,16,10,9,12,0,2,3,5,2,1,1,3,3,1,6,7,15,15,17,15,26,25,11,7,22,22,8,13,9,7,16,19,33,46,36,42,22,23,7,4,0,0,8,6,21,25,8,10,9,16,3,12,14,13,20,25,15,8,9,10,9,20,9,7,9,8,6,6,28,28,17,21,15,11,9,15,3,5,4,0,18,20,9,14,19,20,5,9,3,3,2,6,3,4,13,17,7,10,5,17,8,15,10,18,808,992,"1,800"
80,4,9,9,16,5,4,3,11,6,4,4,1,8,22,6,11,6,9,3,4,0,3,4,5,1,1,3,6,17,33,10,6,8,7,11,6,6,3,7,13,10,5,4,3,4,5,9,10,5,7,9,13,5,14,12,21,11,15,13,27,21,16,8,2,0,0,3,3,2,4,2,5,0,3,4,7,9,9,20,22,17,21,3,10,16,32,11,5,2,11,9,17,26,28,18,36,24,9,6,6,0,0,8,3,24,15,7,12,17,8,5,11,5,11,23,18,7,13,4,7,12,17,4,10,7,8,3,7,20,25,21,19,14,20,6,5,9,10,0,3,13,19,8,7,21,14,9,5,3,2,3,4,1,3,10,17,4,1,5,12,10,18,9,15,696,879,"1,575"
81,5,7,6,8,9,2,9,6,0,5,1,3,15,15,1,14,6,4,2,1,2,0,1,5,1,3,5,5,16,38,7,1,5,6,6,12,0,4,1,8,3,4,1,3,4,6,5,18,4,11,3,9,9,11,20,25,8,11,9,9,15,15,2,4,1,0,2,2,2,5,1,5,2,1,1,4,5,8,11,12,19,21,7,6,15,25,6,5,2,3,13,14,22,29,22,28,13,21,4,6,0,0,8,5,15,18,8,6,9,12,4,7,7,6,16,23,10,3,8,8,18,14,5,6,2,6,5,1,19,17,12,12,15,6,8,6,6,6,3,1,16,8,8,4,15,14,4,1,2,5,2,2,2,6,15,10,6,6,7,10,6,13,9,15,599,725,"1,324"
82,2,3,9,8,2,8,8,10,0,6,0,2,12,11,6,5,4,8,2,3,1,1,0,4,1,1,6,10,28,34,5,4,4,5,7,5,2,3,4,6,5,2,2,4,7,7,4,10,6,3,4,6,11,14,12,19,8,2,13,7,12,12,5,1,0,0,2,6,2,3,1,7,1,4,8,8,6,11,8,15,14,16,5,4,8,10,3,7,4,9,12,14,18,32,17,32,12,17,6,5,0,0,7,6,16,22,9,11,15,14,2,5,10,11,21,17,7,9,3,9,10,17,4,13,5,8,2,1,11,18,13,13,6,5,10,7,3,3,1,0,10,6,8,11,11,9,2,4,0,3,5,5,2,4,6,11,2,3,8,8,11,13,19,17,558,707,"1,265"
83,4,4,6,9,1,6,5,10,4,6,1,1,3,12,3,10,6,5,5,3,0,5,3,1,2,2,5,10,18,31,1,4,3,5,2,11,4,2,4,11,6,4,3,1,3,9,9,10,2,7,5,5,4,7,10,10,11,8,14,9,10,15,8,6,0,0,3,5,4,0,4,14,2,2,5,8,9,8,9,17,5,16,3,10,13,14,6,5,5,3,9,8,26,26,15,19,16,12,5,7,0,0,3,7,12,14,9,6,9,6,4,5,6,6,17,14,7,2,5,13,13,11,11,6,2,5,3,1,15,15,12,15,11,8,4,5,3,4,3,4,11,9,2,6,10,9,7,4,0,1,0,2,5,1,11,10,7,7,6,7,8,13,11,12,531,641,"1,172"
84,1,10,5,7,4,6,3,19,2,5,3,1,16,13,3,4,6,9,2,2,0,2,2,1,1,1,4,8,16,32,2,5,6,7,7,7,3,3,6,8,3,10,2,3,5,8,9,10,5,14,5,5,9,6,8,11,4,7,5,12,14,12,2,0,1,0,3,2,0,4,1,5,0,1,2,4,10,10,9,17,16,16,5,4,8,10,3,5,4,7,11,17,23,26,17,31,8,10,1,1,0,0,10,6,7,16,2,2,12,10,4,7,5,8,10,7,3,4,4,7,5,15,8,12,7,9,4,1,15,17,9,17,5,8,4,5,2,8,2,7,7,10,10,5,13,9,2,2,3,0,3,2,2,3,6,11,0,6,3,4,8,18,15,17,475,671,"1,146"
85,5,10,5,12,4,6,6,11,5,6,2,4,11,11,5,4,2,4,3,3,1,2,0,3,1,3,2,2,10,23,7,4,3,5,4,4,1,5,8,6,4,7,0,3,6,8,9,11,0,9,6,10,7,5,3,10,1,6,11,12,9,8,1,1,0,0,0,3,1,3,1,4,0,2,2,5,3,6,12,11,8,8,5,9,7,11,3,3,4,7,11,9,18,23,22,33,10,12,4,2,0,0,4,4,10,14,3,2,4,9,3,4,4,12,15,12,3,7,7,15,9,15,7,5,0,6,2,2,14,14,9,9,4,9,2,3,3,3,0,1,10,9,4,1,5,5,4,3,6,1,1,1,0,0,3,4,3,3,4,10,7,7,8,9,411,568,979
86,4,7,8,6,3,3,3,8,2,3,2,0,5,11,2,7,5,4,1,5,1,1,1,3,0,1,6,5,9,19,3,5,3,0,5,3,3,4,3,2,7,3,1,1,7,13,7,12,3,5,8,7,6,3,12,10,2,6,11,7,7,9,2,0,0,0,2,2,1,1,4,9,2,3,2,11,4,5,12,13,3,13,5,4,3,9,2,3,2,5,4,13,10,17,15,18,15,7,1,5,0,0,2,5,9,3,3,2,2,9,3,0,1,6,10,5,5,5,3,4,4,14,4,4,4,6,1,2,7,11,4,7,8,5,8,3,1,4,1,4,10,7,3,0,6,7,2,0,1,0,3,3,0,2,4,7,4,0,6,2,8,6,6,9,362,453,815
87,1,4,2,11,4,5,4,9,1,3,0,4,4,9,3,2,5,5,1,2,0,2,3,1,0,0,1,4,7,27,2,3,6,7,2,2,2,6,2,7,5,4,3,6,6,5,8,10,6,7,2,9,3,3,5,11,5,2,10,7,5,6,2,3,0,0,1,1,1,1,0,7,1,0,4,5,2,4,9,11,8,8,5,4,9,8,0,5,2,4,8,4,11,19,13,19,9,8,2,1,0,0,6,7,12,7,5,5,4,7,1,5,3,4,5,10,2,9,6,5,7,11,1,5,3,7,0,3,4,8,7,7,6,3,2,6,2,2,2,0,4,8,3,4,3,5,2,4,0,1,2,2,1,1,4,6,3,8,4,5,4,8,7,5,310,463,773
88,2,12,2,6,3,8,5,9,2,6,0,0,7,15,1,3,5,7,1,0,1,2,0,3,0,0,3,3,10,12,2,1,0,4,0,1,2,5,4,7,5,5,0,3,4,6,9,12,5,15,3,2,2,8,1,6,2,2,4,13,5,5,1,2,2,0,1,4,2,1,3,5,0,0,1,3,4,5,8,3,6,10,0,1,2,10,1,6,3,4,8,6,8,15,11,14,5,12,2,5,0,0,3,3,3,7,0,3,5,5,2,3,1,1,6,5,2,6,5,5,5,12,1,5,0,7,1,2,7,8,3,8,7,3,4,3,3,1,0,1,3,7,3,5,1,7,0,4,0,0,2,1,1,1,2,3,2,3,4,2,6,3,4,9,244,420,664
89,3,5,4,3,0,3,5,4,0,3,2,2,6,6,1,2,2,6,0,4,0,0,0,2,0,3,4,5,8,14,3,3,1,1,1,3,2,6,3,4,3,1,1,3,2,4,4,8,5,12,4,1,4,7,4,8,1,7,4,3,2,3,1,0,0,0,2,4,3,2,1,5,2,0,0,7,2,3,7,8,3,7,1,2,0,3,0,4,1,1,2,7,8,10,5,12,4,6,1,4,0,0,3,1,2,3,0,2,2,3,2,1,4,2,2,5,2,0,0,4,6,6,2,3,1,2,1,2,1,6,8,2,0,4,0,2,1,4,2,1,1,2,3,1,5,4,0,2,1,2,1,2,0,2,2,8,2,0,5,0,4,5,2,11,187,313,500
90,4,7,5,7,0,3,5,9,1,4,0,1,1,12,0,3,2,6,0,1,0,0,0,2,1,1,0,3,8,17,0,3,1,3,1,1,0,3,3,3,0,3,2,1,2,7,3,8,3,10,3,5,4,9,3,3,1,5,2,5,5,5,0,0,0,0,1,1,1,1,1,9,0,1,1,1,2,6,6,5,2,5,1,0,2,7,1,3,2,2,1,5,7,8,3,5,3,3,2,2,0,0,3,3,1,5,0,1,4,1,3,1,1,6,0,2,1,5,0,1,7,2,3,6,1,5,1,4,4,2,2,5,1,4,0,3,0,4,0,2,3,8,1,0,6,6,1,1,0,1,1,1,1,1,2,1,0,3,0,2,3,4,6,2,152,306,458
91,2,4,2,7,1,4,2,5,1,2,0,0,4,3,1,0,1,0,1,4,0,1,0,2,0,1,1,1,5,18,0,0,1,1,1,0,0,6,1,4,0,1,0,0,5,3,1,11,1,4,2,8,2,8,4,7,2,2,2,8,7,5,2,1,0,0,0,2,0,0,0,4,0,1,0,2,0,2,1,7,1,5,1,3,0,0,3,1,2,2,4,5,1,14,3,8,5,1,2,4,0,0,2,3,4,3,0,0,2,0,1,1,3,0,6,4,1,1,1,5,5,2,3,4,1,3,1,1,2,5,1,2,1,3,1,1,0,0,0,1,2,0,0,0,2,3,2,1,0,0,0,2,0,1,1,1,0,2,1,4,1,1,0,3,119,239,358
92,4,6,3,8,0,4,1,7,0,3,0,0,4,3,2,3,1,2,1,2,0,1,0,0,0,1,0,2,3,11,1,0,1,0,2,2,2,1,2,3,0,6,0,2,2,5,5,9,3,7,0,4,0,8,2,1,0,2,3,4,2,5,0,2,0,0,0,0,0,1,0,9,0,1,0,1,1,3,0,7,0,4,0,3,2,2,0,3,0,2,2,2,2,5,2,6,2,2,0,1,0,0,1,0,0,1,0,1,0,2,0,2,2,1,0,1,4,5,0,1,3,5,0,2,0,5,1,2,0,3,1,3,1,1,0,3,0,3,0,1,0,2,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,2,0,3,1,0,1,1,74,222,296
93,1,4,2,1,1,2,0,1,0,1,0,0,2,7,1,0,2,2,1,2,0,0,0,3,0,0,1,3,4,13,1,1,0,2,0,0,0,0,0,2,1,1,0,2,1,3,2,2,3,3,3,4,2,6,0,4,0,1,2,6,0,3,0,1,0,0,0,2,0,0,0,3,0,1,2,4,0,6,0,4,0,3,0,1,1,2,0,0,0,0,0,2,2,3,3,7,0,3,1,0,0,0,0,0,2,2,0,2,1,2,0,1,2,2,1,4,0,3,0,5,3,3,1,0,0,2,0,1,1,3,1,0,2,5,0,2,0,3,0,1,0,3,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3,57,174,231
94,0,4,0,3,0,1,0,0,0,2,0,1,1,3,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,14,1,0,0,0,1,2,1,2,2,3,0,0,0,0,2,2,3,9,2,5,2,4,0,5,0,3,1,0,0,3,0,2,1,1,1,0,0,6,0,0,0,3,0,0,3,3,0,2,1,3,0,2,0,0,0,3,0,0,2,0,1,1,2,5,1,4,1,2,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,2,1,1,0,2,0,1,1,1,1,0,2,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,43,133,176
95,1,0,0,1,1,2,0,2,2,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,2,1,10,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,8,1,6,0,5,1,2,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,3,0,2,1,1,0,1,1,1,0,0,0,0,0,1,1,5,0,4,1,0,0,2,0,0,0,0,0,2,1,0,0,1,1,1,1,2,2,0,0,3,0,0,0,2,0,1,1,2,1,1,0,3,0,0,0,3,2,1,0,2,1,0,0,3,1,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,33,119,152
96,0,0,0,0,0,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,6,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,2,0,0,2,0,1,1,4,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,2,1,0,0,2,1,2,1,4,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,3,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,1,23,76,99
97,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,2,3,1,1,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,3,0,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11,66,77
98,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,45
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,24,31
100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,21,25
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,17
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,10
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
