年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,9,6,9,15,1,14,15,14,5,2,1,11,18,16,8,11,8,14,4,1,0,2,6,8,3,6,5,12,38,48,3,5,11,10,9,13,4,5,16,7,6,8,3,2,8,6,8,18,10,10,11,8,14,13,16,23,12,16,18,25,14,22,11,3,1,0,4,4,3,7,1,6,5,4,11,10,11,8,19,18,12,20,3,5,10,19,7,6,7,8,24,17,24,48,32,28,22,27,11,9,0,0,12,13,46,44,10,6,10,14,5,6,21,12,31,33,12,14,10,6,7,12,10,14,13,12,6,4,20,35,20,42,29,23,14,8,3,7,4,5,31,27,13,14,20,28,14,10,4,5,7,5,5,7,18,10,6,7,8,7,9,16,20,22,949,"1,086","2,035"
74,5,1,5,10,10,8,6,18,6,8,5,4,6,14,9,10,7,7,2,4,1,0,3,4,3,1,7,6,20,31,0,4,3,4,8,12,4,2,9,5,6,9,4,4,4,13,8,10,9,5,5,4,6,7,6,10,5,7,26,23,14,26,4,4,0,0,6,2,2,4,0,0,3,2,9,9,18,8,15,22,20,24,5,5,10,15,10,2,5,5,14,12,23,29,18,35,15,34,1,3,0,0,8,14,34,27,14,11,8,11,6,4,13,18,22,18,16,18,0,13,7,16,3,14,5,6,2,5,22,19,13,15,22,16,9,8,1,5,1,2,19,20,8,10,17,26,7,4,2,4,2,4,2,2,8,10,3,5,6,9,7,14,19,13,696,847,"1,543"
75,4,7,13,13,7,5,9,15,3,5,2,1,14,11,11,8,7,8,2,2,2,3,12,6,4,3,7,9,25,27,7,8,5,4,14,6,2,5,10,11,11,8,7,4,4,11,6,16,10,10,10,11,7,11,17,23,7,12,25,17,24,18,6,6,0,0,3,4,3,4,2,5,3,3,10,9,13,18,8,15,17,22,9,7,8,27,5,9,3,3,12,24,35,34,18,35,22,26,7,9,0,0,9,12,38,43,9,13,10,11,5,12,7,9,20,22,20,15,7,9,21,24,11,6,12,11,7,3,36,37,12,31,23,21,5,7,9,9,5,2,22,22,11,12,31,17,6,2,4,5,6,5,0,10,13,18,4,8,15,13,8,16,12,23,870,"1,006","1,876"
76,6,11,9,12,8,12,11,14,7,7,1,3,12,18,8,12,6,10,5,7,2,2,2,5,0,4,3,10,33,46,4,7,2,13,7,19,1,4,9,8,6,7,3,6,5,9,13,14,10,10,10,16,3,11,16,18,23,21,16,27,20,15,10,5,0,0,4,6,5,4,3,0,5,2,8,8,20,18,25,24,26,31,9,16,18,37,4,16,10,13,17,24,35,61,35,41,27,33,8,10,0,0,16,13,38,34,10,13,11,14,7,8,12,9,25,26,11,12,8,11,13,28,8,16,5,7,5,13,26,39,28,32,15,22,8,8,5,5,3,2,16,31,6,12,19,27,11,9,5,2,8,5,4,3,8,21,10,11,10,14,9,18,15,29,905,"1,221","2,126"
77,6,7,6,13,3,12,9,14,4,7,4,4,18,22,7,10,5,10,2,2,2,4,5,2,5,6,4,9,42,41,4,5,6,8,11,9,4,3,9,9,5,14,2,9,8,14,19,13,14,6,8,9,13,12,10,23,10,6,20,25,19,17,5,9,0,1,6,5,3,5,2,6,1,2,7,6,21,7,14,31,18,30,10,11,24,23,8,9,7,11,20,15,36,39,30,37,28,33,9,6,0,0,9,18,28,26,6,11,15,15,9,10,12,14,27,28,14,9,8,9,16,18,5,14,10,10,6,10,26,24,24,19,27,17,10,11,6,9,2,2,21,23,11,9,18,19,8,8,2,3,2,3,2,8,14,19,8,14,8,17,5,14,26,26,918,"1,068","1,986"
78,3,3,13,12,6,8,15,11,6,4,2,2,14,21,8,7,11,11,3,8,1,2,7,0,5,4,6,8,35,47,4,9,7,5,10,6,3,6,3,11,6,8,6,3,3,7,11,15,10,10,11,6,10,7,8,20,8,9,20,20,16,10,11,10,0,0,3,7,2,2,0,3,4,4,2,7,10,19,13,16,30,33,10,8,19,22,8,14,8,6,13,20,28,44,31,44,28,23,5,6,0,0,9,13,28,23,5,6,12,11,3,11,12,13,20,27,17,10,8,8,13,10,11,7,7,9,7,8,30,37,24,19,20,19,11,12,1,9,3,1,18,20,10,13,23,20,6,11,3,6,3,5,6,3,15,16,13,10,4,11,11,17,15,23,864,996,"1,860"
79,8,11,9,24,3,4,3,16,3,3,1,1,14,14,9,14,8,11,3,6,1,3,3,4,1,1,6,9,26,35,5,4,9,8,9,11,5,7,7,5,3,5,5,4,7,8,11,11,6,11,4,14,5,10,16,25,11,8,14,25,17,13,7,5,0,2,3,3,3,3,1,2,3,2,6,8,10,10,18,23,17,21,5,11,24,32,10,7,6,7,17,16,33,44,27,50,22,18,9,5,0,0,8,4,26,26,11,10,11,13,2,7,11,11,26,20,13,12,9,9,11,26,8,9,9,10,6,4,21,29,13,16,15,15,6,9,8,8,2,0,19,21,11,10,20,14,9,5,2,3,3,6,2,7,12,18,7,8,7,15,7,20,7,19,775,978,"1,753"
80,2,8,7,7,9,4,7,9,6,4,4,2,10,19,2,12,6,6,3,2,1,0,3,7,1,3,3,5,17,39,12,5,7,6,11,12,4,2,4,11,7,5,2,2,3,4,9,11,3,8,7,9,7,13,13,21,13,19,11,21,23,16,6,5,0,0,4,3,2,6,4,3,0,2,4,7,10,7,15,17,24,25,4,7,12,25,7,8,3,7,11,15,23,19,21,23,18,19,5,6,0,0,7,3,18,18,3,12,15,13,6,8,5,10,12,22,7,5,5,8,13,13,3,10,4,6,4,6,22,18,24,18,13,12,7,7,8,5,1,3,14,11,6,5,18,12,5,5,4,3,2,3,1,5,10,14,3,4,7,11,10,12,12,16,659,794,"1,453"
81,3,5,5,6,4,6,7,7,0,8,0,3,18,14,5,12,4,7,1,3,1,1,0,5,1,1,7,7,18,33,5,4,3,8,3,7,1,3,4,6,4,3,1,2,8,4,1,17,5,9,5,10,11,7,21,21,6,7,8,7,12,13,4,1,1,0,1,5,2,2,0,10,2,2,8,5,3,12,12,10,14,17,6,6,11,22,5,5,2,7,11,16,20,33,18,35,9,15,3,6,0,0,6,6,19,19,12,5,13,16,3,7,7,7,21,20,8,7,4,7,17,14,5,6,5,8,3,1,11,12,10,12,13,4,9,5,4,3,3,1,12,7,3,6,14,14,2,2,2,2,3,3,1,1,12,9,5,4,9,10,4,14,17,22,561,709,"1,270"
82,5,2,6,12,2,8,9,11,2,2,0,2,6,13,5,4,4,7,4,2,1,1,1,2,3,1,6,5,29,35,5,2,3,7,7,8,2,5,3,7,7,2,3,4,3,7,12,10,6,4,2,4,8,16,7,15,14,3,18,8,10,15,5,3,0,0,2,6,2,2,0,6,1,3,6,8,11,9,10,15,12,21,5,8,14,9,6,6,3,4,13,13,26,30,18,26,16,16,6,6,0,0,5,10,12,17,8,10,12,8,2,4,9,12,19,14,6,6,6,15,8,16,6,9,2,5,3,1,19,20,13,11,10,11,8,7,1,3,1,0,11,11,9,10,11,9,4,3,0,3,3,4,3,4,8,10,4,3,7,10,10,13,14,10,583,684,"1,267"
83,1,7,9,6,2,5,4,13,3,8,3,1,9,8,0,9,6,7,4,3,0,3,4,0,1,3,5,14,16,27,1,5,7,4,4,6,5,1,5,11,4,9,1,2,3,9,4,9,4,8,7,6,6,9,10,11,5,7,10,11,14,15,6,4,0,0,3,5,1,2,4,11,1,1,2,7,10,5,10,19,6,12,2,7,12,18,3,4,6,6,8,11,24,25,15,27,11,8,3,5,0,0,10,7,12,15,7,5,9,6,7,7,8,6,14,9,7,4,4,10,11,11,11,14,4,8,5,2,10,15,12,20,7,7,3,6,4,7,3,8,10,5,9,6,11,7,5,3,2,2,2,1,5,3,9,11,3,9,4,5,11,13,12,16,515,662,"1,177"
84,2,10,4,11,4,5,6,14,5,4,2,2,11,16,6,3,6,8,5,2,0,3,0,3,1,2,1,6,14,31,3,4,6,7,5,6,0,6,7,5,3,7,2,2,7,12,7,12,2,15,4,10,8,4,6,13,3,7,9,10,15,10,1,1,1,0,3,1,1,2,0,4,0,2,3,6,6,11,9,12,14,14,5,6,7,12,6,5,6,9,10,12,21,24,18,32,10,13,2,3,0,0,6,3,7,15,3,2,8,11,1,5,3,11,15,14,6,3,8,10,7,15,8,8,5,8,4,0,16,14,10,15,6,9,5,4,1,7,1,4,7,11,6,2,12,11,5,6,3,1,1,1,1,1,7,11,1,4,6,10,8,14,11,11,465,660,"1,125"
85,5,6,6,7,6,7,3,14,2,4,1,3,10,13,2,5,4,1,1,5,1,0,1,3,0,1,7,3,10,21,5,5,2,2,5,3,2,0,4,5,7,3,1,3,7,9,10,10,0,4,8,7,8,4,9,9,2,5,12,12,6,8,1,0,0,0,0,2,1,3,3,5,1,4,3,5,3,7,13,14,8,10,6,4,5,13,4,1,1,3,10,9,16,20,25,32,12,10,4,0,0,0,3,6,12,8,1,4,5,11,5,5,4,9,14,4,1,8,5,9,7,11,7,4,1,2,2,3,11,16,6,7,5,6,5,3,3,3,1,1,7,8,3,1,4,4,0,0,4,1,2,1,0,0,4,5,3,1,3,4,7,5,9,10,407,484,891
86,2,9,5,9,2,4,5,4,1,2,3,0,6,9,4,3,4,4,1,2,1,2,2,2,1,1,3,5,10,26,3,7,7,3,5,5,2,5,5,5,6,4,1,2,6,9,7,12,5,6,6,9,4,3,7,12,3,7,9,8,7,7,4,3,0,0,2,2,0,0,1,6,1,0,2,8,2,5,6,16,7,12,4,7,5,5,0,6,2,9,7,10,13,22,13,16,13,7,1,5,0,0,4,6,8,2,5,1,4,7,2,1,5,6,6,10,5,7,6,4,6,16,2,3,3,8,0,2,4,5,6,7,7,3,6,6,1,2,1,3,11,6,4,2,5,9,2,2,0,0,3,4,0,3,3,5,4,4,4,5,5,7,7,8,345,479,824
87,3,7,2,9,3,6,4,10,3,6,0,4,6,17,2,5,5,8,1,2,0,1,1,1,0,0,2,4,8,19,3,1,1,4,1,0,2,4,2,8,5,6,2,5,4,6,9,11,8,9,2,5,5,4,4,12,6,2,9,12,7,5,1,1,2,0,2,2,1,2,2,8,1,0,3,5,6,4,11,3,8,5,4,2,7,10,1,5,2,3,6,7,7,20,13,16,8,12,4,2,0,0,7,4,11,8,2,5,4,4,0,6,1,2,9,7,3,6,3,5,5,13,0,7,3,10,1,4,8,8,6,7,7,4,3,4,4,2,1,0,4,8,1,4,2,3,2,4,0,1,1,1,2,1,3,6,2,6,7,2,6,8,5,7,312,457,769
88,3,9,4,8,2,5,3,7,0,5,0,0,8,6,0,2,3,6,1,3,1,2,0,3,0,1,2,3,7,15,1,1,1,5,0,2,4,6,6,6,6,3,1,4,5,6,7,10,5,15,4,1,3,10,3,6,1,4,5,8,4,6,1,1,0,0,2,5,2,1,1,3,1,0,1,3,2,4,7,4,1,6,1,1,0,9,1,7,3,4,5,7,8,14,9,16,6,10,0,4,0,0,1,2,3,7,0,2,2,5,4,2,2,2,2,7,1,3,4,4,8,13,2,4,1,4,0,0,3,7,5,8,4,4,2,3,1,3,0,2,1,5,2,4,4,6,0,3,1,2,3,1,0,1,3,5,4,2,4,2,8,4,6,8,222,392,614
89,4,7,4,5,0,5,8,10,1,3,2,3,1,8,1,2,1,4,0,1,0,0,0,1,1,2,3,5,9,13,3,4,1,1,1,2,0,6,2,3,1,3,2,1,0,3,5,10,4,12,2,3,3,10,4,7,0,7,1,4,2,1,1,0,0,0,2,2,2,1,1,9,1,0,0,4,3,7,9,6,4,7,0,2,0,4,0,2,2,1,3,7,11,8,5,11,3,3,1,3,0,0,4,4,0,3,0,2,2,3,1,1,2,4,0,5,3,2,0,3,7,3,5,7,0,5,2,3,6,6,5,5,0,2,0,2,1,5,2,1,2,4,4,0,5,7,0,2,0,0,1,3,0,2,2,5,0,2,2,0,2,5,4,12,176,331,507
90,3,7,2,6,0,3,3,5,0,3,0,0,3,9,0,2,3,5,1,2,0,0,0,3,0,1,1,2,8,16,0,1,1,3,2,1,0,4,2,5,0,1,0,1,5,7,1,12,1,8,4,5,2,5,1,3,3,2,3,6,6,5,0,0,0,0,0,2,1,1,1,6,0,2,1,3,0,5,3,6,1,6,1,2,2,4,3,2,3,1,3,4,2,11,4,7,5,4,3,3,0,0,2,0,3,4,0,1,4,1,2,0,3,3,3,2,1,5,0,2,7,0,2,4,1,2,0,3,1,1,2,1,2,6,0,2,1,1,0,1,4,4,0,0,3,3,2,1,0,0,0,1,2,1,1,1,0,2,0,2,4,3,3,3,141,262,403
91,3,4,6,7,1,6,1,6,1,1,0,0,4,8,1,1,0,0,1,2,1,1,1,1,0,1,0,2,3,15,0,2,1,1,0,0,1,2,4,3,0,3,0,1,5,4,4,10,2,4,2,10,3,12,5,5,0,1,2,8,5,7,2,3,0,0,1,1,0,0,0,5,0,1,0,0,1,2,0,8,1,5,1,2,2,2,1,2,0,2,3,5,2,12,1,10,2,1,2,4,0,0,2,3,2,3,0,1,1,1,1,2,2,0,3,5,1,3,1,3,6,3,2,4,1,6,2,2,3,5,2,3,3,1,1,4,0,1,0,2,0,0,0,1,2,4,1,1,0,2,0,2,0,1,1,1,1,3,1,6,1,1,0,2,116,269,385
92,2,4,0,5,0,2,1,4,0,4,0,0,3,4,3,2,1,3,2,4,0,1,0,0,0,1,1,2,5,15,2,1,1,1,2,2,0,1,0,3,1,3,0,1,0,5,2,4,4,6,3,2,1,4,2,4,0,2,4,4,3,3,0,1,0,0,0,0,0,1,0,5,0,0,2,3,0,6,0,6,0,5,0,2,1,2,0,3,0,2,2,5,1,4,4,5,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,2,1,4,0,2,4,5,0,3,3,5,1,0,0,3,0,2,0,4,0,2,1,3,0,2,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,68,204,272
93,1,4,2,3,1,0,0,1,0,2,0,0,1,6,1,3,2,1,0,0,0,0,0,2,0,0,0,1,2,13,1,1,0,1,1,1,1,1,1,4,0,1,0,2,4,0,4,5,3,6,1,6,1,6,0,3,1,1,1,5,0,3,1,0,1,0,0,8,0,0,0,6,0,1,4,4,0,3,0,5,0,1,0,1,0,4,0,0,1,0,1,1,3,3,0,5,1,2,0,0,0,0,0,0,2,2,0,1,1,1,0,0,2,1,2,6,0,0,0,3,2,2,0,0,1,1,0,0,2,1,2,0,2,2,1,1,0,2,0,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,64,158,222
94,0,3,0,1,0,3,0,0,1,1,0,1,1,4,0,3,1,2,0,0,1,1,0,1,0,0,0,1,0,15,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,3,2,10,0,4,1,2,1,4,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,3,0,3,0,0,0,2,0,0,1,0,0,1,0,8,1,3,1,2,0,1,0,0,0,1,0,2,0,0,0,4,1,0,1,1,2,0,1,2,0,1,0,3,1,1,1,1,3,1,1,1,0,1,0,1,1,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,5,34,132,166
95,1,0,0,1,1,1,0,2,1,1,0,0,1,4,0,2,1,0,0,0,0,2,0,1,0,1,0,1,3,7,1,2,0,0,0,1,0,1,2,0,0,1,0,1,0,1,3,5,1,5,0,5,0,2,1,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,1,1,0,1,1,2,1,0,0,0,0,2,2,6,0,3,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,2,0,3,2,1,0,2,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,3,1,1,0,1,0,0,0,2,1,1,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,31,114,145
96,0,0,0,0,0,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,0,1,3,0,0,1,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,1,1,1,1,0,0,0,1,0,1,0,2,1,1,1,4,1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,2,21,79,100
97,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,0,1,0,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,1,1,3,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,48,61
98,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,46,49
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,28,35
100,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,18,22
101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,20,23
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
