18,石炭,850,845,5,840,840,-,-,-,-,10,5,5,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,705,695,10,675,675,-,-,-,-,30,20,10,-,-,-,20,金属鉱,,,,,
21,砂利・砂,"1,675","1,020",655,75,75,-,-,-,-,"1,600",945,655,-,-,-,21,砂利・砂,,,,,
22,石材,"2,185","2,140",45,75,75,-,-,-,-,"2,110","2,065",45,-,-,-,22,石材,,,,,
23,原油,30,30,-,30,30,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,325,280,45,-,-,-,-,-,-,325,280,45,-,-,-,25,石灰石,,,,,
26,原塩,70,70,-,60,60,-,-,-,-,10,10,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,"4,741","4,741",-,"4,606","4,606",-,-,-,-,135,135,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"424,565","233,611","190,954","182,563","44,757","137,806","4,824","4,109",715,"180,726","146,311","34,415","56,452","38,434","18,018",金属機械工業品,,,,,,
28,鉄鋼,376,225,151,196,45,151,-,-,-,180,180,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,"8,281","1,405","6,876","6,471",190,"6,281",-,-,-,"1,810","1,215",595,-,-,-,29,鋼材,,,,,
30,非鉄金属,"9,293","2,722","6,571","8,978","2,672","6,306",-,-,-,315,50,265,-,-,-,30,非鉄金属,,,,,
31,金属製品,"30,524","14,145","16,379","11,494","4,746","6,748",-,-,-,"8,325","3,750","4,575","10,705","5,649","5,056",31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,"2,641","2,148",493,"1,013",614,399,-,-,-,947,868,79,681,666,15,33,完成自動車,,,,,
34,その他輸送用車両,571,376,195,335,225,110,-,-,-,236,151,85,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,"1,105",426,679,"1,085",406,679,-,-,-,20,20,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,"99,191","28,991","70,200","51,298","6,895","44,403",-,-,-,"44,311","22,080","22,231","3,582",16,"3,566",36,自動車部品,,,,,
37,その他輸送機械,"3,904","3,362",542,"2,524","2,007",517,-,-,-,50,25,25,"1,330","1,330",-,37,その他輸送機械,,,,,
38,産業機械,"66,247","9,979","56,268","62,574","8,288","54,286",-,-,-,"1,836",836,"1,000","1,837",855,982,38,産業機械,,,,,
39,電気機械,"65,657","41,926","23,731","29,528","14,233","15,295","4,144","3,609",535,"5,875","2,665","3,210","26,110","21,419","4,691",39,電気機械,,,,,
40,測量・光学・医療機械,"14,751","9,494","5,257","6,043","3,466","2,577",680,500,180,145,20,125,"7,883","5,508","2,375",40,測量・光学・医療機械,,,,,
41,事務用機器,"114,539","114,169",370,60,60,-,-,-,-,"113,971","113,601",370,508,508,-,41,事務用機器,,,,,
42,その他機械,"7,485","4,243","3,242",964,910,54,-,-,-,"2,705",850,"1,855","3,816","2,483","1,333",42,その他機械,,,,,
化学工業品,,"115,858","82,292","33,566","52,475","30,490","21,985","1,202",781,421,"54,211","46,011","8,200","7,970","5,010","2,960",化学工業品,,,,,,
43,陶磁器,923,506,417,923,506,417,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,510,505,5,-,-,-,-,-,-,510,505,5,-,-,-,44,セメント,,,,,
45,ガラス類,"1,581","1,200",381,406,75,331,-,-,-,"1,175","1,125",50,-,-,-,45,ガラス類,,,,,
46,窯業品,"4,903","2,733","2,170","4,038","1,888","2,150",-,-,-,865,845,20,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,"4,025","3,645",380,350,175,175,-,-,-,"3,675","3,470",205,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,78,18,60,18,18,-,-,-,-,60,-,60,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,"2,700","2,515",185,-,-,-,-,-,-,195,10,185,"2,505","2,505",-,50,LPG/液化石油ガス,,,,,
51,その他の石油製品,935,900,35,315,315,-,-,-,-,620,585,35,-,-,-,51,その他の石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,"53,768","43,803","9,965","13,632","8,787","4,845",-,-,-,"40,136","35,016","5,120",-,-,-,54,化学薬品,,,,,
55,化学肥料,"4,685","2,400","2,285",105,105,-,-,-,-,"4,580","2,295","2,285",-,-,-,55,化学肥料,,,,,
56,その他化学工業品,"41,750","24,067","17,683","32,688","18,621","14,067","1,202",781,421,"2,395","2,160",235,"5,465","2,505","2,960",56,その他化学工業品,,,,,
軽工業品,,"573,768","362,265","211,503","120,260","105,450","14,810","1,488","1,300",188,"387,870","201,680","186,190","64,150","53,835","10,315",軽工業品,,,,,,
57,紙・パルプ,"192,448","84,022","108,426","51,846","50,802","1,044",-,-,-,"135,955","29,315","106,640","4,647","3,905",742,57,紙・パルプ,,,,,
58,糸及び紡績半製品,"10,044",71,"9,973","10,044",71,"9,973",-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"4,562","3,897",665,"1,225",575,650,-,-,-,45,30,15,"3,292","3,292",-,59,その他繊維工業品,,,,,
60,砂糖,"50,818","14,797","36,021","6,336","5,073","1,263",68,-,68,"37,270","7,970","29,300","7,144","1,754","5,390",60,砂糖,,,,,
61,製造食品,"127,311","104,253","23,058","22,546","20,966","1,580","1,420","1,300",120,"77,965","60,745","17,220","25,380","21,242","4,138",61,製造食品,,,,,
62,飲料,"143,035","125,139","17,896","23,938","23,647",291,-,-,-,"116,135","98,530","17,605","2,962","2,962",-,62,飲料,,,,,
63,水,"15,471","2,191","13,280","1,196","1,196",-,-,-,-,"14,275",995,"13,280",-,-,-,63,水,,,,,
64,たばこ,"4,360","3,400",960,-,-,-,-,-,-,"4,360","3,400",960,-,-,-,64,たばこ,,,,,
65,その他食料工業品,"25,719","24,495","1,224","3,129","3,120",9,-,-,-,"1,865",695,"1,170","20,725","20,680",45,65,その他食料工業品,,,,,
雑工業品,,"180,050","148,354","31,696","45,167","28,408","16,759","2,674","2,514",160,"103,990","92,620","11,370","28,219","24,812","3,407",雑工業品,,,,,,
66,がん具,341,266,75,101,26,75,-,-,-,240,240,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,"20,534","17,419","3,115","5,632","4,290","1,342","1,430","1,310",120,275,275,-,"13,197","11,544","1,653",67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"14,940","13,810","1,130","10,810","10,040",770,818,778,40,645,625,20,"2,667","2,367",300,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"15,087","13,630","1,457","2,039","1,942",97,426,426,-,"10,430","9,070","1,360","2,192","2,192",-,69,家具装備品,,,,,
70,その他日用品,"68,372","59,504","8,868","3,646",704,"2,942",-,-,-,"55,725","50,870","4,855","9,001","7,930","1,071",70,その他日用品,,,,,
71,ゴム製品,"26,577","14,298","12,279","17,275","7,264","10,011",-,-,-,"8,140","6,255","1,885","1,162",779,383,71,ゴム製品,,,,,
72,木製品,"1,416","1,411",5,"1,391","1,391",-,-,-,-,25,20,5,-,-,-,72,木製品,,,,,
73,その他製造工業品,"32,783","28,016","4,767","4,273","2,751","1,522",-,-,-,"28,510","25,265","3,245",-,-,-,73,その他製造工業品,,,,,
特殊品,,"1,636,998","851,124","785,874","563,667","243,607","320,060","125,006","17,927","107,079","604,374","391,849","212,525","343,951","197,741","146,210",特殊品,,,,,,
74,金属くず,"3,054",407,"2,647",268,225,43,-,-,-,"2,475",95,"2,380",311,87,224,74,金属くず,,,,,
75,再利用資材,"8,581","1,337","7,244","1,331","1,307",24,-,-,-,"7,185",30,"7,155",65,-,65,75,再利用資材,,,,,
76,動植物性製造飼肥料,"44,075","43,336",739,"33,345","33,301",44,-,-,-,"9,520","8,825",695,"1,210","1,210",-,76,動植物性製造飼肥料,,,,,
77,廃棄物,"5,075","4,545",530,-,-,-,-,-,-,"5,075","4,545",530,-,-,-,77,廃棄物,,,,,
78,廃土砂,95,95,-,-,-,-,95,95,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"203,386","66,320","137,066","24,048","22,080","1,968",-,-,-,"179,317","44,240","135,077",21,-,21,79,輸送用容器,,,,,
80,取合せ品,"1,372,732","735,084","637,648","504,675","186,694","317,981","124,911","17,832","107,079","400,802","334,114","66,688","342,344","196,444","145,900",80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
