12,原木,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,原木
13,製材,"18,263","17,104","1,159","1,494","1,459",35,"2,473","2,352",121,"1,100",964,136,787,719,68,"1,416","1,376",40,862,13,製材
14,樹脂類,"6,056","2,470","3,586",380,165,215,465,150,315,600,195,405,525,225,300,565,195,370,590,14,樹脂類
15,木材チップ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ
16,その他林産品,490,176,314,26,5,21,51,36,15,25,5,20,35,15,20,40,15,25,55,16,その他林産品
17,薪炭,250,230,20,15,15,-,30,25,5,20,20,-,30,30,-,10,10,-,15,17,薪炭
鉱産品,,"10,581","9,821",760,325,255,70,577,517,60,"1,292","1,242",50,970,940,30,"1,612","1,547",65,996,鉱産品,
18,石炭,850,845,5,10,5,5,120,120,-,120,120,-,90,90,-,-,-,-,60,18,石炭
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石
20,金属鉱,705,695,10,-,-,-,15,10,5,25,25,-,-,-,-,45,45,-,30,20,金属鉱
21,砂利・砂,"1,675","1,020",655,195,130,65,135,80,55,100,55,45,95,70,25,110,60,50,140,21,砂利・砂
22,石材,"2,185","2,140",45,80,80,-,120,120,-,190,185,5,140,135,5,225,210,15,240,22,石材
23,原油,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,325,280,45,5,5,-,10,10,-,25,25,-,40,40,-,55,55,-,25,25,石灰石
26,原塩,70,70,-,5,5,-,-,-,-,5,5,-,-,-,-,-,-,-,-,26,原塩
27,非金属鉱物,"4,741","4,741",-,30,30,-,177,177,-,827,827,-,605,605,-,"1,177","1,177",-,501,27,非金属鉱物
金属機械工業品,,"424,565","233,611","190,954","24,414","15,186","9,228","29,503","15,973","13,530","30,390","18,313","12,077","37,241","20,839","16,402","35,376","20,175","15,201","35,462",金属機械工業品,
28,鉄鋼,376,225,151,10,10,-,10,10,-,5,5,-,35,20,15,25,10,15,20,28,鉄鋼
29,鋼材,"8,281","1,405","6,876",312,85,227,213,55,158,346,75,271,924,60,864,917,60,857,"1,076",29,鋼材
30,非鉄金属,"9,293","2,722","6,571",645,375,270,550,59,491,701,74,627,619,80,539,209,110,99,"1,171",30,非鉄金属
31,金属製品,"30,524","14,145","16,379","1,190",581,609,"1,270",637,633,695,325,370,"2,254",709,"1,545","3,324","1,862","1,462","2,443",31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"2,641","2,148",493,250,223,27,475,444,31,405,294,111,493,463,30,18,18,-,232,33,完成自動車
34,その他輸送用車両,571,376,195,25,14,11,90,69,21,56,43,13,-,-,-,10,10,-,150,34,その他輸送用車両
35,二輪自動車,"1,105",426,679,-,-,-,30,30,-,-,-,-,-,-,-,5,5,-,60,35,二輪自動車
36,自動車部品,"99,191","28,991","70,200","6,959","2,204","4,755","8,951","2,302","6,649","7,666","2,015","5,651","8,592","2,281","6,311","7,686","3,145","4,541","7,445",36,自動車部品
37,その他輸送機械,"3,904","3,362",542,511,491,20,542,529,13,55,35,20,104,29,75,"1,158","1,102",56,-,37,その他輸送機械
38,産業機械,"66,247","9,979","56,268","3,287",949,"2,338","4,643",851,"3,792","4,206",821,"3,385","6,008",652,"5,356","5,796","1,335","4,461","4,613",38,産業機械
39,電気機械,"65,657","41,926","23,731","3,226","2,710",516,"2,628","1,678",950,"2,900","2,340",560,"6,380","5,215","1,165","5,957","3,109","2,848","6,040",39,電気機械
40,測量・光学・医療機械,"14,751","9,494","5,257","1,334","1,101",233,"1,515","1,201",314,"2,228","1,681",547,936,579,357,898,315,583,"1,058",40,測量・光学・医療機械
41,事務用機器,"114,539","114,169",370,"6,324","6,304",20,"7,279","7,259",20,"10,239","10,214",25,"10,696","10,691",5,"8,792","8,782",10,"10,496",41,事務用機器
42,その他機械,"7,485","4,243","3,242",341,139,202,"1,307",849,458,888,391,497,200,60,140,581,312,269,658,42,その他機械
化学工業品,,"115,858","82,292","33,566","7,567","4,999","2,568","7,185","5,439","1,746","7,465","5,597","1,868","10,200","6,513","3,687","9,601","6,773","2,828","9,860",化学工業品,
43,陶磁器,923,506,417,12,12,-,-,-,-,-,-,-,270,270,-,25,25,-,-,43,陶磁器
44,セメント,510,505,5,30,30,-,30,30,-,25,25,-,45,45,-,50,50,-,35,44,セメント
45,ガラス類,"1,581","1,200",381,80,65,15,89,75,14,97,80,17,108,85,23,199,165,34,139,45,ガラス類
46,窯業品,"4,903","2,733","2,170",55,45,10,357,357,-,65,65,-,487,327,160,606,361,245,376,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,"4,025","3,645",380,310,295,15,285,275,10,285,285,-,375,360,15,330,315,15,340,48,石油製品
49,LNG/液化天然ガス,78,18,60,-,-,-,-,-,-,-,-,-,-,-,-,20,-,20,-,49,LNG/液化天然ガス
50,LPG/液化石油ガス,"2,700","2,515",185,217,217,-,211,211,-,258,258,-,250,250,-,196,196,-,181,50,LPG/液化石油ガス
51,その他の石油製品,935,900,35,40,40,-,40,40,-,40,40,-,55,55,-,35,35,-,80,51,その他の石油製品
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品
54,化学薬品,"53,768","43,803","9,965","4,086","3,517",569,"3,290","2,837",453,"3,686","3,277",409,"4,678","3,610","1,068","4,337","3,581",756,"4,745",54,化学薬品
55,化学肥料,"4,685","2,400","2,285",415,230,185,185,100,85,485,300,185,810,420,390,425,200,225,805,55,化学肥料
56,その他化学工業品,"41,750","24,067","17,683","2,322",548,"1,774","2,698","1,514","1,184","2,524","1,267","1,257","3,122","1,091","2,031","3,378","1,845","1,533","3,159",56,その他化学工業品
軽工業品,,"573,768","362,265","211,503","35,079","19,708","15,371","38,279","22,891","15,388","42,851","24,521","18,330","46,250","26,705","19,545","48,383","30,581","17,802","41,636",軽工業品,
57,紙・パルプ,"192,448","84,022","108,426","13,441","4,416","9,025","12,513","4,938","7,575","13,315","4,753","8,562","14,219","5,079","9,140","16,533","7,235","9,298","11,640",57,紙・パルプ
58,糸及び紡績半製品,"10,044",71,"9,973",465,-,465,316,15,301,408,-,408,"1,317",-,"1,317","1,438",11,"1,427",817,58,糸及び紡績半製品
59,その他繊維工業品,"4,562","3,897",665,25,15,10,311,292,19,352,294,58,140,21,119,156,109,47,461,59,その他繊維工業品
60,砂糖,"50,818","14,797","36,021","3,370",890,"2,480","4,822",919,"3,903","4,656",735,"3,921","4,306",865,"3,441","3,956","1,090","2,866","3,913",60,砂糖
61,製造食品,"127,311","104,253","23,058","8,057","6,630","1,427","8,175","6,680","1,495","9,398","7,820","1,578","10,547","8,781","1,766","11,276","9,675","1,601","10,199",61,製造食品
62,飲料,"143,035","125,139","17,896","8,256","7,287",969,"10,837","9,637","1,200","13,072","10,439","2,633","13,317","11,070","2,247","12,942","11,449","1,493","12,536",62,飲料
63,水,"15,471","2,191","13,280","1,010",105,905,915,100,815,"1,180",130,"1,050","1,570",190,"1,380","1,585",685,900,"1,463",63,水
64,たばこ,"4,360","3,400",960,285,285,-,235,230,5,325,290,35,410,350,60,340,245,95,360,64,たばこ
65,その他食料工業品,"25,719","24,495","1,224",170,80,90,155,80,75,145,60,85,424,349,75,157,82,75,247,65,その他食料工業品
雑工業品,,"180,050","148,354","31,696","11,767","8,835","2,932","12,015","8,304","3,711","12,906","9,839","3,067","13,859","10,201","3,658","14,956","13,348","1,608","14,435",雑工業品,
66,がん具,341,266,75,20,20,-,-,-,-,5,5,-,35,35,-,5,5,-,20,66,がん具
67,衣服・身廻品・はきもの,"20,534","17,419","3,115",385,319,66,532,497,35,234,216,18,377,317,60,"1,084",964,120,"1,286",67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"14,940","13,810","1,130",902,902,-,691,665,26,"1,027","1,022",5,913,888,25,"1,859","1,788",71,"2,117",68,文房具・運動娯楽用品・楽器
69,家具装備品,"15,087","13,630","1,457","1,354","1,279",75,"1,075",900,175,990,920,70,"1,282","1,007",275,"1,485","1,235",250,978,69,家具装備品
70,その他日用品,"68,372","59,504","8,868","4,442","3,691",751,"5,684","3,889","1,795","6,402","4,793","1,609","5,868","4,805","1,063","5,067","4,630",437,"5,556",70,その他日用品
71,ゴム製品,"26,577","14,298","12,279","2,456",756,"1,700","1,900",705,"1,195","1,835",790,"1,045","2,315",555,"1,760","2,674","2,239",435,"1,781",71,ゴム製品
72,木製品,"1,416","1,411",5,30,30,-,45,45,-,88,88,-,74,74,-,141,136,5,25,72,木製品
73,その他製造工業品,"32,783","28,016","4,767","2,178","1,838",340,"2,088","1,603",485,"2,325","2,005",320,"2,995","2,520",475,"2,641","2,351",290,"2,672",73,その他製造工業品
特殊品,,"1,636,998","851,124","785,874","97,628","48,076","49,552","101,376","48,929","52,447","143,479","78,340","65,139","136,802","69,167","67,635","128,286","67,339","60,947","152,280",特殊品,
74,金属くず,"3,054",407,"2,647",302,92,210,150,5,145,233,65,168,255,-,255,210,25,185,190,74,金属くず
75,再利用資材,"8,581","1,337","7,244",635,5,630,660,-,660,740,5,735,600,-,600,570,30,540,635,75,再利用資材
76,動植物性製造飼肥料,"44,075","43,336",739,"1,285","1,245",40,"1,040",990,50,"1,710","1,630",80,"2,745","2,655",90,"3,495","3,440",55,"2,890",76,動植物性製造飼肥料
77,廃棄物,"5,075","4,545",530,385,365,20,615,480,135,795,675,120,360,355,5,280,250,30,260,77,廃棄物
78,廃土砂,95,95,-,95,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,"203,386","66,320","137,066","16,520","8,009","8,511","12,688","5,178","7,510","17,679","6,233","11,446","16,383","5,093","11,290","17,636","4,621","13,015","19,604",79,輸送用容器
80,取合せ品,"1,372,732","735,084","637,648","78,406","38,265","40,141","86,223","42,276","43,947","122,322","69,732","52,590","116,459","61,064","55,395","106,095","58,973","47,122","128,701",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
