空,"26,087","25,939",148,"26,919","26,772",147,"29,864","29,115",749,"47,930","47,330",600,"43,224","42,548",676,空,,,,,,,,,,,,,,,,,,,,,,,
北欧・地中海,"238,123","117,526","120,597","227,647","118,338","109,309","254,150","129,208","124,942","310,072","170,932","139,140","270,675","130,557","140,118",北欧・地中海,,,,,,,,,,,,,,,,,,,,,,,
実入,"214,142","93,958","120,184","193,928","84,970","108,958","215,485","91,127","124,358","240,945","102,176","138,769","223,353","83,474","139,879",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"23,981","23,568",413,"33,719","33,368",351,"38,665","38,081",584,"69,127","68,756",371,"47,322","47,083",239,空,,,,,,,,,,,,,,,,,,,,,,,
南米西岸,"61,759","13,504","48,255","64,961","20,128","44,833","61,034","17,997","43,037","62,830","21,502","41,328","56,903","17,283","39,620",南米西岸,,,,,,,,,,,,,,,,,,,,,,,
実入,"49,739","1,860","47,879","47,044","2,323","44,721","43,751","1,238","42,513","42,253","1,761","40,492","40,554","1,231","39,323",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"12,020","11,644",376,"17,917","17,805",112,"17,283","16,759",524,"20,577","19,741",836,"16,349","16,052",297,空,,,,,,,,,,,,,,,,,,,,,,,
南米東岸,-,-,-,-,-,-,"1,009",885,124,"1,137",981,156,-,-,-,南米東岸,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,285,161,124,823,667,156,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,724,724,-,314,314,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
南米東岸・南ア経由,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,南米東岸・南ア経由,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
アフリカ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アフリカ,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
オセアニア,"32,458","14,747","17,711","22,545","10,177","12,368","28,962","16,529","12,433","32,520","17,748","14,772","28,172","14,795","13,377",オセアニア,,,,,,,,,,,,,,,,,,,,,,,
実入,"21,030","3,325","17,705","15,116","2,800","12,316","14,898","2,465","12,433","17,334","2,562","14,772","15,917","2,636","13,281",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"11,428","11,422",6,"7,429","7,377",52,"14,064","14,064",-,"15,186","15,186",-,"12,255","12,159",96,空,,,,,,,,,,,,,,,,,,,,,,,
印パ･ペルシャ･ベンガル,"113,404","72,963","40,441","89,722","49,828","39,894",-,-,-,324,82,242,"9,813","3,182","6,631",印パ･ペルシャ･ベンガル,,,,,,,,,,,,,,,,,,,,,,,
実入,"106,838","66,452","40,386","83,992","44,113","39,879",-,-,-,284,42,242,"8,912","2,518","6,394",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"6,566","6,511",55,"5,730","5,715",15,-,-,-,40,40,-,901,664,237,空,,,,,,,,,,,,,,,,,,,,,,,
東南アジア,"1,459,065","552,654","906,411","1,494,499","585,328","909,171","1,481,682","575,540","906,142","1,577,986","591,614","986,372","1,606,913","634,854","972,059",東南アジア,,,,,,,,,,,,,,,,,,,,,,,
実入,"1,229,046","326,051","902,995","1,253,623","346,870","906,753","1,258,164","354,952","903,212","1,338,865","355,442","983,423","1,350,894","381,192","969,702",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"230,019","226,603","3,416","240,876","238,458","2,418","223,518","220,588","2,930","239,121","236,172","2,949","256,019","253,662","2,357",空,,,,,,,,,,,,,,,,,,,,,,,
台湾,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,台湾,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
韓国,"195,956","94,095","101,861","199,075","94,607","104,468","211,335","97,629","113,706","223,950","104,605","119,345","205,905","95,331","110,574",韓国,,,,,,,,,,,,,,,,,,,,,,,
実入,"138,825","38,684","100,141","139,071","36,228","102,843","158,321","46,137","112,184","158,841","41,329","117,512","145,422","36,583","108,839",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"57,131","55,411","1,720","60,004","58,379","1,625","53,014","51,492","1,522","65,109","63,276","1,833","60,483","58,748","1,735",空,,,,,,,,,,,,,,,,,,,,,,,
中国(香港含む),"1,570,809","758,389","812,420","1,378,656","671,894","706,762","1,421,873","700,953","720,920","1,455,866","725,202","730,664","1,358,057","648,333","709,724",中国(香港含む),,,,,,,,,,,,,,,,,,,,,,,
実入,"1,008,603","198,672","809,931","871,529","166,962","704,567","904,611","184,694","719,917","913,008","184,100","728,908","886,539","177,479","709,060",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"562,206","559,717","2,489","507,127","504,932","2,195","517,262","516,259","1,003","542,858","541,102","1,756","471,518","470,854",664,空,,,,,,,,,,,,,,,,,,,,,,,
ナホトカ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ナホトカ,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
不定期航路,-,-,-,-,-,-,-,-,-,10,3,7,-,-,-,不定期航路,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,7,3,4,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,3,-,3,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（注）オセアニアはオーストラリア・ニュージーランド・南太平洋諸島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
