31,金属製品,"1,321","1,122","3,315","1,776","1,539","2,949",838,"2,111","3,551","1,367","2,184","3,030","1,503","1,527","3,178","1,772","1,406","3,325","1,454","1,871",31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,217,15,60,51,9,54,54,-,315,45,270,106,106,-,205,205,-,28,28,-,33,完成自動車
34,その他輸送用車両,150,-,10,10,-,-,-,-,55,5,50,120,60,60,25,15,10,30,-,30,34,その他輸送用車両
35,二輪自動車,-,60,13,13,-,30,-,30,541,-,541,-,-,-,121,73,48,305,305,-,35,二輪自動車
36,自動車部品,"2,321","5,124","8,763","2,479","6,284","5,933","2,289","3,644","9,074","2,115","6,959","7,246","2,225","5,021","10,766","3,161","7,605","10,110","2,454","7,656",36,自動車部品
37,その他輸送機械,-,-,"1,084","1,069",15,89,29,60,163,-,163,39,24,15,84,54,30,75,-,75,37,その他輸送機械
38,産業機械,"1,080","3,533","4,950",650,"4,300","6,131",438,"5,693","7,233",677,"6,556","4,698",660,"4,038","6,360",758,"5,602","8,322","1,108","7,214",38,産業機械
39,電気機械,"4,177","1,863","7,212","3,732","3,480","7,643","4,468","3,175","6,669","3,714","2,955","6,982","4,412","2,570","6,495","3,525","2,970","3,525","2,846",679,39,電気機械
40,測量・光学・医療機械,711,347,"1,000",558,442,"1,408","1,039",369,"1,309","1,054",255,362,202,160,"1,329",465,864,"1,374",588,786,40,測量・光学・医療機械
41,事務用機器,"10,466",30,"11,340","11,295",45,"10,446","10,381",65,"8,483","8,438",45,"10,766","10,751",15,"10,444","10,399",45,"9,234","9,189",45,41,事務用機器
42,その他機械,472,186,471,311,160,233,100,133,361,206,155,537,120,417,714,674,40,"1,194",609,585,42,その他機械
化学工業品,,"6,890","2,970","8,983","6,447","2,536","9,104","6,466","2,638","8,533","5,560","2,973","10,496","8,245","2,251","13,895","10,424","3,471","12,969","8,939","4,030",化学工業品,
43,陶磁器,-,-,45,45,-,29,29,-,-,-,-,30,30,-,454,37,417,58,58,-,43,陶磁器
44,セメント,35,-,40,40,-,60,55,5,45,45,-,45,45,-,55,55,-,50,50,-,44,セメント
45,ガラス類,105,34,143,130,13,115,75,40,144,90,54,125,80,45,203,150,53,139,100,39,45,ガラス類
46,窯業品,124,252,539,273,266,348,75,273,558,175,383,380,190,190,426,210,216,706,531,175,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,300,40,270,255,15,380,320,60,355,305,50,420,350,70,305,275,30,370,310,60,48,石油製品
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,20,-,20,-,-,-,18,18,-,20,-,20,49,LNG/液化天然ガス
50,LPG/液化石油ガス,181,-,163,163,-,176,176,-,171,171,-,171,171,-,353,243,110,353,278,75,50,LPG/液化石油ガス
51,その他の石油製品,60,20,55,55,-,120,120,-,85,80,5,110,110,-,140,140,-,135,125,10,51,その他の石油製品
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品
54,化学薬品,"3,523","1,222","4,464","3,700",764,"4,730","3,857",873,"4,733","3,640","1,093","5,285","4,499",786,"5,059","4,208",851,"4,675","3,554","1,121",54,化学薬品
55,化学肥料,425,380,525,255,270,150,80,70,225,120,105,115,40,75,200,70,130,345,160,185,55,化学肥料
56,その他化学工業品,"2,137","1,022","2,739","1,531","1,208","2,996","1,679","1,317","2,197",934,"1,263","3,815","2,730","1,085","6,682","5,018","1,664","6,118","3,773","2,345",56,その他化学工業品
軽工業品,,"26,174","15,462","49,459","32,389","17,070","47,767","30,773","16,994","51,179","33,386","17,793","58,151","38,783","19,368","54,461","36,531","17,930","60,273","39,823","20,450",軽工業品,
57,紙・パルプ,"3,240","8,400","17,068","7,951","9,117","15,099","6,646","8,453","18,370","8,685","9,685","19,545","9,599","9,946","20,869","10,934","9,935","19,836","10,546","9,290",57,紙・パルプ
58,糸及び紡績半製品,30,787,915,-,915,658,15,643,883,-,883,"1,309",-,"1,309",703,-,703,815,-,815,58,糸及び紡績半製品
59,その他繊維工業品,417,44,211,115,96,67,45,22,"1,862","1,786",76,262,154,108,42,-,42,673,649,24,59,その他繊維工業品
60,砂糖,"1,955","1,958","3,346","1,124","2,222","4,000",744,"3,256","3,729","1,240","2,489","4,071","1,275","2,796","4,369","1,883","2,486","6,280","2,077","4,203",60,砂糖
61,製造食品,"8,637","1,562","9,849","8,161","1,688","9,398","7,478","1,920","9,781","7,454","2,327","14,360","12,071","2,289","13,395","11,137","2,258","12,876","9,729","3,147",61,製造食品
62,飲料,"11,135","1,401","16,071","14,533","1,538","11,077","9,722","1,355","9,494","8,446","1,048","11,647","10,357","1,290","11,098","9,742","1,356","12,688","11,322","1,366",62,飲料
63,水,283,"1,180","1,515",150,"1,365","1,538",338,"1,200","1,280",80,"1,200","1,195",55,"1,140",905,15,890,"1,315",60,"1,255",63,水
64,たばこ,330,30,325,325,-,300,280,20,365,365,-,575,215,360,335,210,125,505,275,230,64,たばこ
65,その他食料工業品,147,100,159,30,129,"5,630","5,505",125,"5,415","5,330",85,"5,187","5,057",130,"2,745","2,610",135,"5,285","5,165",120,65,その他食料工業品
雑工業品,,"13,136","1,299","17,402","14,167","3,235","17,533","14,966","2,567","19,113","15,403","3,710","15,325","12,952","2,373","14,715","13,214","1,501","16,024","13,989","2,035",雑工業品,
66,がん具,20,-,50,50,-,5,5,-,95,20,75,61,61,-,20,20,-,25,25,-,66,がん具
67,衣服・身廻品・はきもの,"1,247",39,"2,132","1,725",407,"3,904","3,311",593,"5,437","4,588",849,"1,304",886,418,"1,384","1,164",220,"2,475","2,185",290,67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"2,102",15,"1,087","1,012",75,"1,519","1,489",30,"1,342","1,103",239,736,597,139,"1,839","1,661",178,908,581,327,68,文房具・運動娯楽用品・楽器
69,家具装備品,913,65,"1,255","1,155",100,"1,286","1,211",75,"1,242","1,148",94,"1,159","1,036",123,"1,082","1,002",80,"1,899","1,824",75,69,家具装備品
70,その他日用品,"5,062",494,"5,821","5,358",463,"5,812","5,328",484,"5,464","5,024",440,"6,396","5,954",442,"5,743","5,337",406,"6,117","5,633",484,70,その他日用品
71,ゴム製品,"1,475",306,"4,014","2,209","1,805","2,119","1,069","1,050","2,438",840,"1,598","2,031","1,240",791,"1,245","1,075",170,"1,769","1,345",424,71,ゴム製品
72,木製品,25,-,77,77,-,45,45,-,45,45,-,120,120,-,440,440,-,286,286,-,72,木製品
73,その他製造工業品,"2,292",380,"2,966","2,581",385,"2,843","2,508",335,"3,050","2,635",415,"3,518","3,058",460,"2,962","2,515",447,"2,545","2,110",435,73,その他製造工業品
特殊品,,"81,237","71,043","150,502","74,520","75,982","162,072","87,796","74,276","134,064","72,804","61,260","141,057","77,167","63,890","144,907","73,271","71,636","144,545","72,478","72,067",特殊品,
74,金属くず,10,180,325,10,315,165,20,145,220,40,180,295,90,205,200,10,190,509,40,469,74,金属くず
75,再利用資材,5,630,605,5,600,465,-,465,640,10,630,980,455,525,"1,080",570,510,971,252,719,75,再利用資材
76,動植物性製造飼肥料,"2,875",15,"2,989","2,944",45,"3,880","3,825",55,"4,439","4,355",84,"5,990","5,930",60,"6,247","6,177",70,"7,365","7,270",95,76,動植物性製造飼肥料
77,廃棄物,230,30,210,195,15,405,380,25,395,355,40,525,505,20,280,255,25,565,500,65,77,廃棄物
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,"5,194","14,410","21,842","4,931","16,911","18,458","5,253","13,205","15,302","4,361","10,941","16,602","6,101","10,501","15,647","5,437","10,210","15,025","5,909","9,116",79,輸送用容器
80,取合せ品,"72,923","55,778","124,531","66,435","58,096","138,699","78,318","60,381","113,068","63,683","49,385","116,665","64,086","52,579","121,453","60,822","60,631","120,110","58,507","61,603",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
