51,その他の石油製品,935,900,35,668,668,-,800,795,5,"1,004",967,37,827,812,15,51,その他の石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,5,5,-,-,-,-,45,45,-,53,石炭製品,,,,,
54,化学薬品,"53,768","43,803","9,965","45,194","39,228","5,966","49,105","34,881","14,224","66,203","37,634","28,569","65,523","35,230","30,293",54,化学薬品,,,,,
55,化学肥料,"4,685","2,400","2,285","4,630","2,520","2,110","4,370","2,485","1,885","4,990","2,630","2,360","4,645","2,490","2,155",55,化学肥料,,,,,
56,その他化学工業品,"41,750","24,067","17,683","23,345","10,334","13,011","14,182","7,873","6,309","32,571","11,082","21,489","45,985","15,752","30,233",56,その他化学工業品,,,,,
軽工業品,,"573,768","362,265","211,503","524,222","317,531","206,691","491,070","306,537","184,533","494,889","325,970","168,919","570,583","363,218","207,365",軽工業品,,,,,,
57,紙・パルプ,"192,448","84,022","108,426","161,706","59,302","102,404","137,404","52,509","84,895","130,751","64,776","65,975","167,686","84,380","83,306",57,紙・パルプ,,,,,
58,糸及び紡績半製品,"10,044",71,"9,973","4,812",130,"4,682","1,642",860,782,"1,667",830,837,"1,228","1,048",180,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"4,562","3,897",665,"1,930","1,524",406,230,230,-,702,400,302,882,864,18,59,その他繊維工業品,,,,,
60,砂糖,"50,818","14,797","36,021","48,026","8,754","39,272","50,347","11,476","38,871","43,820","9,787","34,033","51,480","9,193","42,287",60,砂糖,,,,,
61,製造食品,"127,311","104,253","23,058","129,392","106,450","22,942","121,270","100,846","20,424","130,926","107,294","23,632","149,690","114,307","35,383",61,製造食品,,,,,
62,飲料,"143,035","125,139","17,896","149,478","130,258","19,220","149,238","130,597","18,641","146,220","124,915","21,305","139,142","117,387","21,755",62,飲料,,,,,
63,水,"15,471","2,191","13,280","23,430","6,825","16,605","25,029","5,539","19,490","31,791","9,731","22,060","47,176","24,056","23,120",63,水,,,,,
64,たばこ,"4,360","3,400",960,"1,905","1,895",10,355,345,10,315,315,-,391,376,15,64,たばこ,,,,,
65,その他食料工業品,"25,719","24,495","1,224","3,543","2,393","1,150","5,555","4,135","1,420","8,697","7,922",775,"12,908","11,607","1,301",65,その他食料工業品,,,,,
雑工業品,,"180,050","148,354","31,696","143,822","111,479","32,343","113,638","94,092","19,546","170,517","131,068","39,449","203,083","147,797","55,286",雑工業品,,,,,,
66,がん具,341,266,75,180,175,5,135,130,5,278,263,15,731,551,180,66,がん具,,,,,
67,衣服・身廻品・はきもの,"20,534","17,419","3,115","4,303","3,214","1,089","1,548","1,210",338,"8,161","2,174","5,987","18,044","8,013","10,031",67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"14,940","13,810","1,130","8,437","7,838",599,812,523,289,"12,180","2,199","9,981","19,507","6,742","12,765",68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"15,087","13,630","1,457","13,068","9,633","3,435","14,026","8,916","5,110","15,625","10,225","5,400","16,674","12,694","3,980",69,家具装備品,,,,,
70,その他日用品,"68,372","59,504","8,868","66,918","54,144","12,774","56,226","48,612","7,614","64,828","56,525","8,303","86,105","68,594","17,511",70,その他日用品,,,,,
71,ゴム製品,"26,577","14,298","12,279","17,799","8,387","9,412","10,131","8,660","1,471","17,939","17,187",752,"15,319","13,786","1,533",71,ゴム製品,,,,,
72,木製品,"1,416","1,411",5,642,642,-,"2,956","2,931",25,"11,710","11,630",80,"9,659","8,379","1,280",72,木製品,,,,,
73,その他製造工業品,"32,783","28,016","4,767","32,475","27,446","5,029","27,804","23,110","4,694","39,796","30,865","8,931","37,044","29,038","8,006",73,その他製造工業品,,,,,
特殊品,,"1,636,998","851,124","785,874","1,312,485","693,762","618,723","1,283,794","702,382","581,412","1,456,196","786,097","670,099","1,406,923","789,188","617,735",特殊品,,,,,,
74,金属くず,"3,054",407,"2,647","2,439",279,"2,160","3,001",185,"2,816","3,161",621,"2,540","2,598",665,"1,933",74,金属くず,,,,,
75,再利用資材,"8,581","1,337","7,244","8,060",25,"8,035","8,870",70,"8,800","7,445",395,"7,050","6,815",200,"6,615",75,再利用資材,,,,,
76,動植物性製造飼肥料,"44,075","43,336",739,"18,051","17,265",786,"25,103","24,283",820,"36,681","36,067",614,"25,789","23,799","1,990",76,動植物性製造飼肥料,,,,,
77,廃棄物,"5,075","4,545",530,"4,810","4,215",595,"4,580","4,250",330,"3,905","3,755",150,"4,345","4,125",220,77,廃棄物,,,,,
78,廃土砂,95,95,-,-,-,-,320,110,210,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"203,386","66,320","137,066","209,607","74,662","134,945","215,497","94,423","121,074","224,709","102,021","122,688","223,630","100,562","123,068",79,輸送用容器,,,,,
80,取合せ品,"1,372,732","735,084","637,648","1,069,518","597,316","472,202","1,026,423","579,061","447,362","1,180,295","643,238","537,057","1,143,746","659,837","483,909",80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
