72,木製品,"1,134,884","10,503","1,124,381","1,134,884","10,503","1,124,381","63,710",828,"62,882","5,901",71,"5,830","61,032",831,"60,201","1,471",-,"1,471",72,木製品,,,
73,その他製造工業品,"548,700","269,480","279,220","548,700","269,480","279,220","28,271","10,711","17,560","9,462",512,"8,950","37,671","22,100","15,571",385,21,364,73,その他製造工業品,,,
特殊品,,"6,056,891","3,067,589","2,989,302","6,056,891","3,067,589","2,989,302","1,171,221","189,289","981,932","135,353","47,718","87,635","230,275","112,462","117,813","107,044","4,671","102,373",特殊品,,,,
74,金属くず,"137,554","71,863","65,691","137,554","71,863","65,691","29,261","4,836","24,425","5,022",346,"4,676","3,164",299,"2,865",450,-,450,74,金属くず,,,
75,再利用資材,"2,452,301","2,404,593","47,708","2,452,301","2,404,593","47,708","121,137","89,550","31,587","2,620",-,"2,620","84,487","84,217",270,"3,461","3,461",-,75,再利用資材,,,
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","1,076,276","17,190","1,059,086","799,661",712,"798,949","25,649",-,"25,649","27,333",80,"27,253","25,706",-,"25,706",76,動植物性製造飼肥料,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,
79,輸送用容器,"1,215,559","185,219","1,030,340","1,215,559","185,219","1,030,340","82,798","21,095","61,703","37,374","4,381","32,993","51,821","16,131","35,690","10,186",774,"9,412",79,輸送用容器,,,
80,取合せ品,"1,175,201","388,724","786,477","1,175,201","388,724","786,477","138,364","73,096","65,268","64,688","42,991","21,697","63,470","11,735","51,735","67,241",436,"66,805",80,取合せ品,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,
