42,その他機械,"47,740","14,693","33,047","59,685","26,166","33,519","52,341","14,187","38,154","47,472","12,173","35,299","34,550","11,233","23,317",42,その他機械,,,,,
化学工業品,,"5,843,737","2,377,143","3,466,594","5,463,518","2,273,998","3,189,520","5,296,914","2,153,937","3,142,977","5,331,151","2,017,605","3,313,546","5,269,964","1,935,556","3,334,408",化学工業品,,,,,,
43,陶磁器,"155,896","10,180","145,716","149,146","9,758","139,388","146,174","8,161","138,013","152,158","8,045","144,113","158,988","8,316","150,672",43,陶磁器,,,,,
44,セメント,"21,322","8,629","12,693","17,357","9,507","7,850","16,421","7,791","8,630","14,273","8,108","6,165","13,470","7,750","5,720",44,セメント,,,,,
45,ガラス類,"203,514","69,108","134,406","169,933","73,716","96,217","177,088","61,862","115,226","183,829","62,254","121,575","172,987","61,427","111,560",45,ガラス類,,,,,
46,窯業品,"354,713","109,848","244,865","332,195","101,213","230,982","328,871","71,546","257,325","337,815","76,630","261,185","310,573","61,968","248,605",46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,"36,674","20,855","15,819","32,505","22,964","9,541","26,339","17,170","9,169","27,624","18,457","9,167","39,433","25,193","14,240",48,石油製品,,,,,
49,LNG/液化天然ガス,318,-,318,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他の石油製品,"23,538","9,308","14,230","25,841","9,381","16,460","25,914","5,931","19,983","24,992","6,770","18,222","18,734","5,644","13,090",51,その他の石油製品,,,,,
52,コークス,"9,096",-,"9,096","6,974",170,"6,804","3,615",338,"3,277","2,815",594,"2,221","4,034",153,"3,881",52,コークス,,,,,
53,石炭製品,"8,244","7,824",420,"11,372","10,641",731,"7,332","6,324","1,008","8,001","6,838","1,163","3,893","2,998",895,53,石炭製品,,,,,
54,化学薬品,"948,302","315,884","632,418","891,280","298,620","592,660","852,074","306,468","545,606","883,856","311,361","572,495","888,479","314,440","574,039",54,化学薬品,,,,,
55,化学肥料,"53,508","4,102","49,406","53,140","7,611","45,529","47,116","2,203","44,913","50,358","1,998","48,360","59,211","2,356","56,855",55,化学肥料,,,,,
56,その他化学工業品,"4,028,612","1,821,405","2,207,207","3,773,775","1,730,417","2,043,358","3,665,970","1,666,143","1,999,827","3,645,430","1,516,550","2,128,880","3,600,162","1,445,311","2,154,851",56,その他化学工業品,,,,,
軽工業品,,"5,705,577","694,938","5,010,639","5,390,599","645,826","4,744,773","5,363,106","570,425","4,792,681","5,632,219","579,595","5,052,624","5,821,230","532,793","5,288,437",軽工業品,,,,,,
57,紙・パルプ,"1,144,885","332,985","811,900","1,121,436","294,417","827,019","1,063,798","246,169","817,629","1,167,620","256,841","910,779","1,208,689","225,923","982,766",57,紙・パルプ,,,,,
58,糸及び紡績半製品,"72,221","7,420","64,801","91,054","10,947","80,107","72,489","9,138","63,351","111,627","19,332","92,295","78,222","12,928","65,294",58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"407,020","61,392","345,628","382,384","56,022","326,362","338,752","53,572","285,180","327,246","52,463","274,783","280,529","51,281","229,248",59,その他繊維工業品,,,,,
60,砂糖,"57,248",511,"56,737","44,395",535,"43,860","52,104",629,"51,475","41,624",267,"41,357","43,108",476,"42,632",60,砂糖,,,,,
61,製造食品,"2,734,281","242,776","2,491,505","2,492,446","236,952","2,255,494","2,513,010","212,826","2,300,184","2,576,386","206,296","2,370,090","2,726,982","202,420","2,524,562",61,製造食品,,,,,
62,飲料,"835,528","44,667","790,861","787,365","42,877","744,488","860,482","44,511","815,971","884,630","36,361","848,269","916,299","32,997","883,302",62,飲料,,,,,
63,水,"195,419","4,205","191,214","214,543","3,316","211,227","199,880","2,548","197,332","228,118","2,351","225,767","265,517","1,594","263,923",63,水,,,,,
64,たばこ,"81,049",198,"80,851","83,040",130,"82,910","93,235",614,"92,621","104,390","5,124","99,266","108,397","4,413","103,984",64,たばこ,,,,,
65,その他食料工業品,"177,926",784,"177,142","173,936",630,"173,306","169,356",418,"168,938","190,578",560,"190,018","193,487",761,"192,726",65,その他食料工業品,,,,,
雑工業品,,"11,529,818","1,188,625","10,341,193","11,028,199","1,197,131","9,831,068","10,456,171","1,174,315","9,281,856","11,093,958","1,170,045","9,923,913","11,110,679","1,135,927","9,974,752",雑工業品,,,,,,
66,がん具,"660,434","17,877","642,557","619,412","18,104","601,308","574,534","17,197","557,337","601,318","15,062","586,256","602,565","10,898","591,667",66,がん具,,,,,
67,衣服・身廻品・はきもの,"4,794,432","178,084","4,616,348","4,631,384","201,277","4,430,107","4,343,895","183,027","4,160,868","4,451,027","195,053","4,255,974","4,462,411","155,986","4,306,425",67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"814,422","125,446","688,976","802,833","129,392","673,441","801,628","141,322","660,306","829,983","147,282","682,701","793,044","145,896","647,148",68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"2,200,547","97,633","2,102,914","2,167,863","112,322","2,055,541","2,073,016","106,603","1,966,413","2,388,315","117,022","2,271,293","2,467,022","116,045","2,350,977",69,家具装備品,,,,,
70,その他日用品,"582,439","123,266","459,173","546,755","127,998","418,757","521,309","129,450","391,859","526,232","129,657","396,575","512,095","135,708","376,387",70,その他日用品,,,,,
71,ゴム製品,"793,960","366,336","427,624","725,995","359,225","366,770","759,184","400,371","358,813","748,289","399,723","348,566","726,264","432,379","293,885",71,ゴム製品,,,,,
72,木製品,"1,134,884","10,503","1,124,381","1,052,028","12,722","1,039,306","961,696","12,924","948,772","1,118,739","7,980","1,110,759","1,149,172","11,469","1,137,703",72,木製品,,,,,
73,その他製造工業品,"548,700","269,480","279,220","481,929","236,091","245,838","420,909","183,421","237,488","430,055","158,266","271,789","398,106","127,546","270,560",73,その他製造工業品,,,,,
特殊品,,"6,056,891","3,067,589","2,989,302","6,245,101","3,351,828","2,893,273","6,166,514","3,407,387","2,759,127","6,575,628","3,654,498","2,921,130","6,564,392","3,698,949","2,865,443",特殊品,,,,,,
74,金属くず,"137,554","71,863","65,691","133,653","76,957","56,696","121,774","61,344","60,430","90,647","42,496","48,151","86,314","43,666","42,648",74,金属くず,,,,,
75,再利用資材,"2,452,301","2,404,593","47,708","2,629,985","2,579,333","50,652","2,785,122","2,743,788","41,334","3,067,838","3,027,375","40,463","3,226,160","3,193,776","32,384",75,再利用資材,,,,,
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","925,917","11,709","914,208","850,367","13,115","837,252","938,039","11,864","926,175","895,741","13,233","882,508",76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"1,215,559","185,219","1,030,340","1,181,243","189,147","992,096","1,143,581","188,488","955,093","1,179,510","207,119","972,391","1,101,967","181,431","920,536",79,輸送用容器,,,,,
80,取合せ品,"1,175,201","388,724","786,477","1,374,303","494,682","879,621","1,265,670","400,652","865,018","1,299,594","365,644","933,950","1,254,210","266,843","987,367",80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
