市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-874,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-907,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-907,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-931-23,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-122,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-134-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-178-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-193,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-193,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-201,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-39-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-42-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-46-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-474-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-54,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-155,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-181,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-220,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-77,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-83-97,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-89-67,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-92-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸5-96-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1637,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1664,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1700,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1710,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1718,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1728,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-1731,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-705-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-711-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-713,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-718-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-721-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-721-30,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-733,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-736,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-736-49,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-738-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-741-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-741-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-746,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里1-746,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1137-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1377,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1391-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1393,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1404,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1407,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1428,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1456-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1462,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1462-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1495,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1504-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1530,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1563,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1588,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1598,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1602,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-1620,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-631,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-636-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-642,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-642,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里2-669,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1001,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1007-18,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1007-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1016,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1034-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1035-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1046,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1058,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1064-40,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1065,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1070-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1112-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1118,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1724,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-1725-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-77-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-79-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-867,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-882,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-882,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-882,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-893-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-894-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-898-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-899-56,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-904,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-904,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-910-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-921,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-941-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-971,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-974-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-981,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-981,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-981,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里3-985,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4－1125,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1129,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1140-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1141,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1150,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1296,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1296,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-1296,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-701-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-701-36,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-701-78,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-711-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-744-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-800,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-803,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-806-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-825,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-828,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-829,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里4-850-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-1057,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-1058,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-1060-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-1063,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-110-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-543-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-558,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-569,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-594,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-6-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-624,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-638,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-638,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-737-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-741,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-842,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里5-91-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-38-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-528-43,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-54-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-62-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-68-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中里6-95,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園1-1187-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園1-2-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園1-2-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園1-3-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園1-4-28,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園2-2-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園2-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園2-9-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園2-9-38,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-1-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-12-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-14-47,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-14-72,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-17-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-17-24,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-18-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-21-28,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-2-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-3-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-3-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-3-46,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-4-28,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-4-29,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-5-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-6-27,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-8-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市梅園3-9-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-118-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-122,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-134-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-135-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-143-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-162,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-166-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-171-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-178,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-180,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-184,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-187-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-314,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-314,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-322,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-322-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-328-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-328-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-364,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-367,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-430,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-430-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩1-445,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩2-386,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩2-386-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩2-387-24,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩2-522-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-1-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-14-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-22-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-2-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-24,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-29-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-30,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-3-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-40-52,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-42-37,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-43-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-49,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-49-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-50,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-6-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩3-70-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-107-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-107-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-225-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-228-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-30-74,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-33-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-34,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-59-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-79,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-81-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-84,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩4-96-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-117,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-202-23,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-206,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-206,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-208-29,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-235,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-260-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-262,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-271,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-272-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-275,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-284-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-287-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-298-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市野塩5-299,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘1-259,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘1-273,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘1-273,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘1-616,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘1-620,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘2-8-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘2-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘3-755-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘5-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘5-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘6-911-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘6-941,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市旭が丘6-941,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿1-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿1-1-6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿1-167-20,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿1-1-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿1-213,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-396,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-502-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-516,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-559-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-524,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-524周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿2-577周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿3-1375,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下宿3-1375,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-147,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-149-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-17,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-212,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-224-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-224-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-288,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸1-290-12,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸3-139,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸3-385,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸3-397-2,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸4-406,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸4-640,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸4-688,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸4-772,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸4-637-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸5-837,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市下清戸5-865,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-14-22,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-2-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-3,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-4-23,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-4-41,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-4-5,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-559-16,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1‐6‐6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-8-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-3-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-6-36,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-7-3,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町1-9-3,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-12,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-1-22,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-15,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-20-10,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-25,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-3-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市元町2-16-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-13-23,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-21-12,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-39-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-46-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-13-3,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-37-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-38-2,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-44,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-46-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山1-5-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山2-16-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山2-2-5,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山2-12-19,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山2-17-2,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-201,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-24,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-24,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-13,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-5,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-56,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-92,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-11-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-24,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-24,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-14-22,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市松山3-1-92,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸1-11-12,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸1-12-13,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸1-13-49,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸2-1-11,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸2-14-17,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市上清戸2-4-10,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-11-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-12-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-15-11,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-2,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-9-5,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-11-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-13-15,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-15-10,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-15-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17-21,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17-26,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17-50,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-17-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-2-16,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-6-12,,,,,
