"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"132152","132152GMLT000420","国立市","全域","バッテリー（自転車用）","バッテリー","Battery (for bicycles)","有害ごみ","","",""
"132152","132152GMLT000421","国立市","全域","バッテリー （自動車・バイク用）","バッテリー","Batteries (for automobiles and motorcycles)","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000422","国立市","全域","発泡スチロール","ハッポウスチロール","Styrofoam","容器包装プラスチック","","",""
"132152","132152GMLT000423","国立市","全域","花火","ハナビ","Fireworks","可燃ごみ","","湿らせてから出す",""
"132152","132152GMLT000424","国立市","全域","歯ブラシ","ハブラシ","Toothbrush","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000425","国立市","全域","歯磨き粉のチューブ","ハミガキコノチューブ","Tube of toothpaste","可燃ごみ","","汚れているとリサイクルできないため",""
"132152","132152GMLT000426","国立市","全域","刃物","ハモノ","Cutlery","危険物","","刃の部分を紙などで包んで出す",""
"132152","132152GMLT000427","国立市","全域","針","ハリ","Staple (for a stapler)","危険物","","針先をテープ等で束ねて出す",""
"132152","132152GMLT000428","国立市","全域","ハロゲンヒーター","ハロゲンヒーター","Halogen heater","小型家電製品","","50㎝以上のものは粗大ごみへ","500"
"132152","132152GMLT000429","国立市","全域","ハンガー（木）","ハンガー","Hanger (wood)","可燃ごみ","","",""
"132152","132152GMLT000430","国立市","全域","ハンガー （プラスチック・金属）","ハンガー","Hanger (plastic, metal)","不燃ごみ","","",""
"132152","132152GMLT000431","国立市","全域","半紙","ハンシ","Japanese writing paper used for calligraphy","可燃ごみ","","リサイクルできないため可燃ごみへ",""
"132152","132152GMLT000432","国立市","全域","ばんそうこう","バンソウコウ","Bandage","可燃ごみ","","",""
"132152","132152GMLT000433","国立市","全域","半纏（はんてん）","ハンテン","Short coat (originally for craftsmen) worn over a kimono","可燃ごみ","","",""
"132152","132152GMLT000434","国立市","全域","ハンドクリーム","ハンドクリーム","Hand cream","可燃ごみ","","",""
"132152","132152GMLT000435","国立市","全域","パンフレット","パンフレット","Pamphlet","紙類・古布類","","雑がみ",""
"132152","132152GMLT000436","国立市","全域","ピアノ","ピアノ","Piano","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000437","国立市","全域","髭剃り","ヒゲソリ","Shaver","危険物","","刃の部分を紙などで包んで出す",""
"132152","132152GMLT000438","国立市","全域","ピザの箱","ピザノハコ","Pizza box","可燃ごみ","","リサイクルできないため可燃ごみへ",""
"132152","132152GMLT000439","国立市","全域","ビデオカメラ","ビデオカメラ","Video camera","小型家電製品","","",""
"132152","132152GMLT000440","国立市","全域","ビデオテープ","ビデオテープ","Video tape","不燃ごみ","","ケースも不燃ごみへ",""
"132152","132152GMLT000441","国立市","全域","肥料","ヒリョウ","Fertilizer","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000442","国立市","全域","便せん","ビンセン","Letter paper","紙類・古布類","","雑がみ",""
"132152","132152GMLT000443","国立市","全域","びんのフタ","ビンノフタ","Bottle cap","不燃ごみ","","",""
"132152","132152GMLT000444","国立市","全域","ファクシミリ","ファクシミリ","Facsimile","小型家電製品","","50cm以上のものは粗大ごみへ","500"
"132152","132152GMLT000445","国立市","全域","ファンヒーター（石油）","ファンヒーター","Fan heater (oil)","粗大ごみ","","50cm未満でも粗大ごみへ。粗大料金はサイズによる。",""
"132152","132152GMLT000446","国立市","全域","ファンヒーター （電気・ガス）","ファンヒーター","Fan heater (electric or gas)","小型家電製品","","50cm以上のものは粗大ごみへ。粗大料金は用途による。",""
"132152","132152GMLT000447","国立市","全域","フィルム（ネガ）","フィルム","Film (negative)","不燃ごみ","","",""
"132152","132152GMLT000448","国立市","全域","封筒","フウトウ","Envelope","紙類・古布類","","雑がみ。窓は取る。",""
"132152","132152GMLT000449","国立市","全域","フォーク","フォーク","Folk","不燃ごみ","","",""
"132152","132152GMLT000450","国立市","全域","布巾","フキン","Dish cloth","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000451","国立市","全域","服","フク","Clothes","紙類・古布類","","古布類",""
"132152","132152GMLT000452","国立市","全域","ふとん","フトン","Futon","粗大ごみ","","","200"
"132152","132152GMLT000453","国立市","全域","ブラシ","ブラシ","Brush","可燃ごみ","","衛生上の観点から可燃ごみへ（50cm以上のものは粗大ごみへ）","200"
"132152","132152GMLT000454","国立市","全域","ブランケット","ブランケット","Blanket","紙類・古布類","","古布類",""
"132152","132152GMLT000455","国立市","全域","プリンター （インクジェット）","プリンター","Printer (Inkjet)","小型家電製品","","50cm以上のものは粗大ごみへ","500"
"132152","132152GMLT000456","国立市","全域","プリンター （トナー式・レーザープリンター）","プリンター","Printers (toner and laser printers)","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000457","国立市","全域","ブルーシート","ブルーシート","Blue poly tarp","粗大ごみ","","50cm未満に切った場合は不燃ごみへ","200"
"132152","132152GMLT000458","国立市","全域","風呂おけ（プラスチック）","フロオケ","Bath tub (plastic)","不燃ごみ","","50cm以上のものは粗大ごみへ","200"
"132152","132152GMLT000459","国立市","全域","風呂敷","フロシキ","Wrapping cloth","紙類・古布類","","古布類。ひもで十字に縛って出す。",""
"132152","132152GMLT000460","国立市","全域","ブロック","ブロック","Block","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000461","国立市","全域","フロッピーディスク","フロッピーディスク","Floppy disk","不燃ごみ","","",""
"132152","132152GMLT000462","国立市","全域","ペーパータオル","ペーパータオル","Paper towel","可燃ごみ","","",""
"132152","132152GMLT000463","国立市","全域","ペットの爪とぎ（紙）","ペットノツメトギ","Pet nail clippers (paper)","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000464","国立市","全域","ペットボトルのキャップ","ペットボトルノキャップ","Plastic bottle cap","容器包装プラスチック","","",""
"132152","132152GMLT000465","国立市","全域","ヘッドホン","ヘッドホン","Headphone","小型家電製品","","",""
"132152","132152GMLT000466","国立市","全域","ペット用トイレ （プラスチック）","ペットヨウトイレ","Pet toilet (plastic)","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000467","国立市","全域","ペット用トイレ （シート・ペレット）","ペットヨウトイレ","Pet toilet (seats and pellets)","可燃ごみ","","",""
"132152","132152GMLT000468","国立市","全域","ベルト","ベルト","Belt","可燃ごみ","","",""
"132152","132152GMLT000469","国立市","全域","ペンキ","ペンキ","Paint","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000470","国立市","全域","ペンキ缶","ペンキカン","Paint can","不燃ごみ","","",""
"132152","132152GMLT000471","国立市","全域","便座カバー","ベンザカバー","Toilet seat cover","可燃ごみ","","",""
"132152","132152GMLT000472","国立市","全域","弁当の容器（使い捨て）","ベントウノヨウキ","Bento containers (disposable)","容器包装プラスチック","","汚れているものは可燃ごみへ",""
"132152","132152GMLT000473","国立市","全域","弁当箱","ベントウバコ","Lunch box","不燃ごみ","","",""
"132152","132152GMLT000474","国立市","全域","ほうき（竹・木・草）","ホウキ","Brooms (bamboo, wood, grass)","粗大ごみ","","50cm未満に切った場合は可燃ごみへ","200"
"132152","132152GMLT000475","国立市","全域","ほうき（プラスチック）","ホウキ","Broom (plastic)","粗大ごみ","","50cm未満に切った場合は不燃ごみへ","200"
"132152","132152GMLT000476","国立市","全域","帽子","ボウシ","Hat","可燃ごみ","","",""
"132152","132152GMLT000477","国立市","全域","包装紙","ホウソウシ","Wrapping paper","紙類・古布類","","雑がみ",""
"132152","132152GMLT000478","国立市","全域","包帯","ホウタイ","Bandage","可燃ごみ","","",""
"132152","132152GMLT000479","国立市","全域","防虫剤（衣類用）","ボウチュウザイ","Insect repellant (for clothes)","可燃ごみ","","",""
"132152","132152GMLT000480","国立市","全域","包丁","ホウチョウ","Kitchen knife","危険物","","刃の部分を紙などで包んで出す",""
"132152","132152GMLT000481","国立市","全域","ボウリングの玉","ボウリングノタマ","Bowling ball","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000482","国立市","全域","ホース","ホース","Hose","粗大ごみ","","50cm未満に切った場合は不燃ごみへ","200"
"132152","132152GMLT000483","国立市","全域","ホースリール","ホースリール","Hose reel","不燃ごみ","","50cm以上のものは粗大ごみへ","200"
"132152","132152GMLT000484","国立市","全域","ボールペン","ボールペン","Ball-point pen","不燃ごみ","","",""
"132152","132152GMLT000485","国立市","全域","ポスター","ポスター","Poster","紙類・古布類","","雑がみ。破けないポスターは可燃ごみへ。",""
"132152","132152GMLT000486","国立市","全域","ボタン電池","ボタンデンチ","Button cell","有害ごみ","","",""
"132152","132152GMLT000487","国立市","全域","ホチキス","ホチキス","Stapler","不燃ごみ","","",""
"132152","132152GMLT000488","国立市","全域","ホチキスの針","ホチキスノハリ","Staple (for a stapler)","不燃ごみ","","散らばらないよう、まとめて出す",""
"132152","132152GMLT000489","国立市","全域","ポット","ポット","Hot water dispenser","不燃ごみ","","電気ポットは小型家電製品へ",""
"132152","132152GMLT000490","国立市","全域","ポリタンク","ポリタンク","Plastic container","不燃ごみ","","",""
"132152","132152GMLT000491","国立市","全域","保冷剤","ホレイザイ","Ice pack","可燃ごみ","","",""
"132152","132152GMLT000492","国立市","全域","マウス（パソコン用）","マウス","Mouse (for PC)","小型家電製品","","",""
"132152","132152GMLT000493","国立市","全域","巻尺","マキジャク","Tape measure","不燃ごみ","","",""
"132152","132152GMLT000494","国立市","全域","まくら","マクラ","Pillow","可燃ごみ","","50cm以上でも可燃ごみへ（抱き枕は粗大ごみ）","200"
"132152","132152GMLT000495","国立市","全域","マジックペン","マジックペン","Felt-tip pen","不燃ごみ","","",""
"132152","132152GMLT000496","国立市","全域","マスク","マスク","Mask","可燃ごみ","","",""
"132152","132152GMLT000497","国立市","全域","マッチ","マッチ","Match (to light fire with)","可燃ごみ","","湿らせてから出す",""
"132152","132152GMLT000498","国立市","全域","まな板（木）","マナイタ","Cutting board (wood)","可燃ごみ","","",""
"132152","132152GMLT000499","国立市","全域","まな板（プラスチック）","マナイタ","Cutting board (plastic)","不燃ごみ","","",""
"132152","132152GMLT000500","国立市","全域","マニキュアの固まったびん","マニキュアノカタマッタビン","Hardened bottle of nail polish","びん","","",""
"132152","132152GMLT000501","国立市","全域","マフラー","マフラー","Scarf","紙類・古布類","","古布類",""
"132152","132152GMLT000502","国立市","全域","魔法瓶","マホウビン","Vacuum flask","不燃ごみ","","",""
"132152","132152GMLT000503","国立市","全域","マヨネーズの容器","マヨネーズノヨウキ","Container for mayonnaise","可燃ごみ","","汚れているとリサイクルできないため",""
"132152","132152GMLT000504","国立市","全域","丸太（太さ8cm以上）","マルタ","Logs (at least 8 cm thick)","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000505","国立市","全域","万年筆","マンネンヒツ","Fountain pen","不燃ごみ","","",""
"132152","132152GMLT000506","国立市","全域","みかんのネット","ミカンノネット","Net sack for mandarin oranges ","容器包装プラスチック","","",""
"132152","132152GMLT000507","国立市","全域","ミシン","ミシン","Sewing machine","小型家電製品","","50cm以上のものは粗大ごみへ","500"
"132152","132152GMLT000508","国立市","全域","水着","ミズギ","Swimsuit","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000509","国立市","全域","水枕","ミズマクラ","Water-filled pillow","不燃ごみ","","",""
"132152","132152GMLT000510","国立市","全域","ミニコンポ（本体）","ミニコンポ","Mini-component (main unit)","小型家電製品","","50cm以上のものは粗大ごみへ","500"
"132152","132152GMLT000511","国立市","全域","麦わらぼうし","ムギワラボウシ","Straw hat","可燃ごみ","","",""
"132152","132152GMLT000512","国立市","全域","虫めがね","ムシメガネ","Magnifying glass","危険物","","割れていなくても危険物へ",""
"132152","132152GMLT000513","国立市","全域","眼鏡","メガネ","Glasses","不燃ごみ","","",""
"132152","132152GMLT000514","国立市","全域","目薬の容器","メグスリノヨウキ","Eye drop containers","可燃ごみ","","衛生上の観点から可燃ごみへ",""
"132152","132152GMLT000515","国立市","全域","目覚まし時計","メザマシトケイ","Alarm clock","小型家電製品","","",""
"132152","132152GMLT000516","国立市","全域","メジャー","メジャー","Measure","不燃ごみ","","",""
"132152","132152GMLT000517","国立市","全域","毛布","モウフ","Blanket","紙類・古布類","","古布類。中に綿が入っているものは粗大ごみへ、電気毛布は粗大ごみへ。","200"
"132152","132152GMLT000518","国立市","全域","物置","モノオキ","shed","粗大ごみ","","3.3m²以下で、解体した状態にあるもののみ収集可能","2000"
"132152","132152GMLT000519","国立市","全域","物干し台","モノホシダイ","Clothes-drying platform","粗大ごみ","","コンクリート台は市では収集できないもの。粗大料金はサイズによる。",""
"132152","132152GMLT000520","国立市","全域","やかん","ヤカン","Kettle","不燃ごみ","","",""
"132152","132152GMLT000521","国立市","全域","野球ボール","ヤキュウボール","Baseball","可燃ごみ","","",""
"132152","132152GMLT000522","国立市","全域","薬品類","ヤクヒンルイ","Chemicals","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000523","国立市","全域","浴衣","ユカタ","Yukata (light cotton kimono worn in the summer or used as a bathrobe)","紙類・古布類","","古布類",""
"132152","132152GMLT000524","国立市","全域","ゆたんぽ","ユタンポ","Hot-water bottle","不燃ごみ","","",""
"132152","132152GMLT000525","国立市","全域","楊枝","ヨウジ","Toothpick","可燃ごみ","","",""
"132152","132152GMLT000526","国立市","全域","洋服","ヨウフク","Clothes","紙類・古布類","","古布類",""
"132152","132152GMLT000527","国立市","全域","ヨーグルトの容器（紙）","ヨーグルトノヨウキ","Yogurt container (paper)","可燃ごみ","","リサイクルできないため可燃ごみへ",""
"132152","132152GMLT000528","国立市","全域","ヨーグルトの容器 （プラスチック）","ヨーグルトノヨウキ","Yogurt container (plastic)","容器包装プラスチック","","",""
"132152","132152GMLT000529","国立市","全域","ライター","ライター","Lighter","危険物","","中身を使い切ってから出す",""
"132152","132152GMLT000530","国立市","全域","ラジオ","ラジオ","Radio","小型家電製品","","50cm以上のものは粗大ごみへ","500"
"132152","132152GMLT000531","国立市","全域","ラップ","ラップ","Wrap","可燃ごみ","","リサイクルできないため可燃ごみへ",""
"132152","132152GMLT000532","国立市","全域","ラップの芯","ラップノシン","Wrap core","紙類・古布類","","雑がみ",""
"132152","132152GMLT000533","国立市","全域","ランドセル","ランドセル","Firm-sided backpack made of leather, etc. (used by Japanese elementary schools)","可燃ごみ","","",""
"132152","132152GMLT000534","国立市","全域","リール（釣り用）","リール","Reels (for fishing)","不燃ごみ","","",""
"132152","132152GMLT000535","国立市","全域","リップクリーム","リップクリーム","Lip balm","可燃ごみ","","",""
"132152","132152GMLT000536","国立市","全域","リモコン","リモコン","Remote control","小型家電製品","","",""
"132152","132152GMLT000537","国立市","全域","リュックサック","リュックサック","Rucksack","可燃ごみ","","",""
"132152","132152GMLT000538","国立市","全域","両面テープ","リョウメンテープ","Double-sided tape","可燃ごみ","","",""
"132152","132152GMLT000539","国立市","全域","りんごを包んだネット","リンゴヲツツンダネット","Net that wrapped apples","容器包装プラスチック","","",""
"132152","132152GMLT000540","国立市","全域","ルアー（釣り用）","ルアー","Lure (for fishing)","不燃ごみ","","",""
"132152","132152GMLT000541","国立市","全域","ルーペ","ルーペ","Loupe","危険物","","",""
"132152","132152GMLT000542","国立市","全域","冷蔵庫・冷凍庫","レイゾウコ・レイトウコ","Refrigerators and freezers","市では収集できないもの","","家電リサイクル法対象。メーカーでのリサイクルになります。",""
"132152","132152GMLT000543","国立市","全域","レインコート","レインコート","Raincoat","不燃ごみ","","",""
"132152","132152GMLT000544","国立市","全域","レーザーディスク","レーザーディスク","Laser disk","不燃ごみ","","",""
"132152","132152GMLT000545","国立市","全域","レコード盤","レコードバン","Phonograph record","不燃ごみ","","",""
"132152","132152GMLT000546","国立市","全域","レシート","レシート","Receipt","可燃ごみ","","リサイクルできないため可燃ごみへ",""
"132152","132152GMLT000547","国立市","全域","レジャーシート","レジャーシート","Picnic plaid","粗大ごみ","","50㎝未満に切った場合は可燃ごみへ","200"
"132152","132152GMLT000548","国立市","全域","レトルトパック","レトルトパック","Retort pouch","容器包装プラスチック","","汚れているものは可燃ごみへ",""
"132152","132152GMLT000549","国立市","全域","レンガ","レンガ","Brick","市では収集できないもの","","専門業者に処分の依頼をしてください",""
"132152","132152GMLT000550","国立市","全域","ろうそく","ロウソク","Candle","可燃ごみ","","",""
"132152","132152GMLT000551","国立市","全域","ローラースケート","ローラースケート","Roller skate","不燃ごみ","","",""
"132152","132152GMLT000552","国立市","全域","ワープロ","ワープロ","Word processor","小型家電製品","","",""
"132152","132152GMLT000553","国立市","全域","ワイシャツ","ワイシャツ","Shirt","紙類・古布類","","古布類",""
"132152","132152GMLT000554","国立市","全域","輪ゴム","ワゴム","Rubber band","可燃ごみ","","",""
"132152","132152GMLT000555","国立市","全域","わさびのチューブ","ワサビノチューブ","Prepared Wasabi Paste In Tube","可燃ごみ","","汚れているとリサイクルできないため",""
"132152","132152GMLT000556","国立市","全域","和服","ワフク","Japanese clothes","紙類・古布類","","古布類",""
