町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
高円寺南1丁目,4441,6412,3233,3179,19,12,12,17,12,14,19,14,15,16,13,14,20,18,14,18,17,13,15,14,19,17,11,18,10,13,13,6,15,14,14,19,15,11,13,10,16,16,26,18,26,25,31,27,35,49,56,50,65,69,80,82,92,87,95,84,89,83,89,71,85,68,73,56,68,57,61,56,68,55,63,50,54,42,61,48,48,49,58,60,56,55,45,48,72,41,57,49,50,54,58,45,56,45,66,41,55,48,49,48,45,42,62,53,50,51,44,58,53,43,34,40,35,35,36,27,34,40,40,44,35,32,33,35,27,30,31,29,22,22,36,29,23,32,24,22,31,26,15,27,24,21,24,25,24,23,18,35,27,36,20,35,31,23,13,30,12,17,17,25,21,30,14,25,20,25,13,27,8,12,6,16,13,19,6,18,7,9,15,13,4,14,4,16,4,8,2,9,3,4,2,5,1,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南2丁目,5140,7140,3455,3685,21,20,15,16,15,19,19,13,14,17,11,17,19,11,12,8,10,20,12,13,5,9,14,17,6,12,10,8,6,11,13,12,10,17,11,13,16,25,23,33,26,25,33,31,41,62,61,92,58,102,85,105,90,100,84,96,117,108,102,117,92,94,94,95,87,78,65,61,63,51,66,59,67,62,77,50,76,47,84,63,82,60,64,65,69,50,52,58,63,59,46,38,54,54,54,55,55,64,54,65,57,50,62,67,52,52,52,56,49,46,59,42,48,44,32,39,49,47,33,41,41,37,34,31,31,26,28,26,22,21,28,21,22,21,24,20,19,25,21,29,26,18,17,29,26,20,31,29,27,35,24,51,19,33,17,21,11,26,22,18,17,23,26,27,16,36,14,24,9,22,7,19,11,20,7,15,15,23,5,16,4,12,2,8,3,11,3,5,3,7,2,5,2,2,0,1,1,2,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南3丁目,5168,7549,3876,3673,18,16,19,19,24,10,23,12,19,18,18,16,13,15,14,18,16,23,13,19,25,14,20,16,20,17,13,21,16,21,10,16,19,19,21,17,22,15,33,37,30,26,39,31,51,40,65,56,75,59,95,81,88,95,107,77,76,76,89,85,80,81,102,55,86,78,88,58,69,52,76,53,69,71,72,67,69,70,72,71,63,44,69,69,75,53,77,44,63,60,71,61,81,55,52,62,69,59,72,64,57,64,58,56,50,50,56,72,69,50,53,47,47,51,41,34,48,42,52,37,43,34,46,31,40,36,36,37,40,27,31,37,34,28,27,28,26,34,27,36,35,22,23,29,27,30,28,32,31,39,30,34,38,40,18,30,13,26,23,31,23,26,11,42,18,26,22,26,17,28,14,20,14,18,9,21,9,16,4,14,6,13,2,15,4,11,5,12,3,6,0,5,0,5,0,5,0,2,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南4丁目,2973,4138,2075,2063,10,14,10,9,9,7,11,11,9,11,8,8,7,11,8,9,9,14,6,6,6,5,8,5,4,8,10,6,6,5,6,4,5,9,4,5,9,8,16,11,14,19,18,19,22,32,33,32,38,25,51,33,52,42,40,63,51,49,53,60,50,41,51,42,38,36,45,25,34,31,37,49,37,39,49,30,33,25,35,36,47,41,42,35,36,35,36,37,46,42,40,38,46,29,44,39,38,46,36,43,35,25,35,33,36,34,38,25,27,27,31,31,33,22,22,21,39,25,27,31,28,15,18,19,25,17,15,24,21,13,15,24,12,11,15,20,17,21,17,12,12,11,17,10,21,14,20,21,9,21,14,19,21,29,12,15,12,11,12,12,9,13,5,16,11,14,6,12,5,11,3,14,5,9,3,13,5,10,4,6,4,12,2,6,1,8,2,6,0,2,1,3,0,4,0,3,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南5丁目,4198,6567,3414,3153,14,17,17,21,14,14,26,20,17,20,24,20,22,22,23,14,32,25,19,20,15,15,21,22,16,26,14,16,18,15,14,17,13,22,18,20,13,18,21,20,32,24,38,43,45,39,59,49,68,54,88,66,90,60,75,66,80,68,94,79,76,74,72,50,73,52,77,55,67,45,64,48,48,44,59,44,68,43,57,39,60,57,62,61,52,47,54,43,72,53,58,42,60,50,51,46,59,53,64,50,56,56,57,40,44,42,44,46,41,43,46,45,60,54,40,36,49,46,58,34,35,29,39,31,33,29,42,33,21,27,29,12,18,22,28,32,29,16,20,28,24,23,20,23,18,19,19,25,21,27,26,29,31,35,13,18,9,21,16,16,19,23,17,32,13,20,16,19,11,19,8,24,9,26,7,24,10,16,5,14,8,13,3,12,2,8,2,10,3,5,2,8,0,3,0,4,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北1丁目,1577,2500,1303,1197,11,4,3,4,6,5,6,4,6,6,6,3,5,12,8,9,12,7,12,7,11,5,10,6,6,13,13,5,7,12,5,6,9,6,9,6,12,9,10,6,9,8,11,16,19,21,22,22,21,19,30,26,25,25,29,30,27,21,34,19,26,15,30,12,14,20,18,29,20,7,27,19,26,14,17,9,24,15,25,20,24,18,28,29,18,13,17,28,20,15,25,19,21,21,22,13,17,23,20,12,29,16,29,15,12,12,23,19,15,21,15,17,18,23,14,10,17,10,19,17,17,13,14,17,16,15,14,9,18,3,12,7,13,13,5,12,8,7,9,14,7,7,9,6,13,6,11,14,15,15,9,10,9,15,9,9,8,10,7,7,6,6,9,19,4,5,7,14,4,5,4,11,6,10,2,10,5,10,1,3,1,11,3,3,1,6,0,6,1,3,0,4,1,2,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北2丁目,3127,4277,2239,2038,13,10,5,6,11,9,8,7,10,8,13,4,9,9,13,5,12,9,9,4,7,8,9,8,9,8,4,6,8,1,9,10,4,8,9,6,13,5,17,10,16,10,37,23,21,29,46,37,44,43,57,63,58,55,51,59,68,68,65,51,54,45,54,42,44,36,48,25,39,41,44,29,49,31,28,30,41,37,53,35,50,38,56,24,47,29,36,29,46,36,28,40,37,31,31,33,41,32,43,31,41,32,39,41,44,43,27,33,31,34,43,26,33,26,18,14,24,23,33,24,24,20,11,13,24,14,16,25,23,18,11,13,17,11,15,15,14,16,11,15,15,9,18,8,9,14,11,17,19,18,14,26,11,29,10,17,15,10,8,17,16,9,7,19,9,15,9,16,3,7,12,9,6,6,3,15,4,10,5,9,3,8,1,7,3,3,1,9,1,4,1,3,1,5,0,3,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北3丁目,4081,5823,3069,2754,13,20,9,12,20,24,11,11,11,14,17,17,13,19,24,15,22,13,17,9,15,15,10,16,8,10,16,10,13,11,8,12,12,10,13,14,11,16,23,20,32,23,33,26,52,38,53,58,53,61,81,74,75,76,81,63,68,64,90,69,79,68,74,55,60,47,67,41,57,48,48,52,49,29,47,41,73,55,81,66,65,50,57,48,56,46,59,43,59,51,49,39,51,30,57,47,49,37,52,41,53,57,40,40,49,46,53,36,39,27,39,25,42,25,23,27,33,29,29,17,39,20,33,24,25,19,18,21,31,32,20,14,14,18,23,17,26,19,15,15,16,22,22,22,16,12,27,28,12,29,29,25,26,25,21,18,11,12,25,22,15,27,17,20,14,30,13,13,6,14,5,17,7,29,11,5,11,12,4,12,7,11,4,9,4,6,2,8,2,7,1,2,3,4,0,3,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北4丁目,2378,3599,1830,1769,11,7,12,9,6,5,12,9,9,8,6,6,8,11,7,6,5,9,11,10,14,15,8,14,7,4,15,9,4,7,7,13,9,11,15,6,13,5,15,16,16,9,14,20,20,23,22,33,39,24,55,43,50,29,50,33,37,49,33,34,42,37,38,24,29,29,36,26,34,33,22,29,33,27,36,30,29,22,27,31,29,18,25,23,36,27,29,39,38,27,45,34,27,25,34,36,25,19,37,28,29,17,23,26,32,25,30,24,44,31,22,27,29,23,14,21,26,29,18,16,22,20,24,13,16,22,9,13,13,14,30,17,12,14,15,12,13,9,14,19,5,11,12,11,19,19,17,20,17,25,22,20,17,23,9,16,6,12,14,14,9,12,11,14,4,13,9,15,5,9,8,12,3,10,6,10,6,13,5,11,1,7,1,7,0,2,3,7,2,7,1,4,1,4,0,0,0,3,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南1丁目,4875,7794,3802,3992,26,23,26,30,17,21,23,17,19,24,16,28,23,21,23,11,27,17,23,15,29,21,22,9,19,18,18,24,19,25,28,16,18,21,16,18,22,18,29,26,24,23,23,21,32,32,57,44,43,47,67,72,62,64,70,66,63,84,78,72,86,79,69,70,68,74,65,70,54,64,59,66,72,57,61,65,71,65,68,62,68,62,53,53,61,54,77,74,72,52,60,66,67,67,58,66,59,67,68,67,62,81,73,56,54,66,66,50,57,66,53,64,62,64,38,42,70,60,53,52,40,54,54,43,37,47,46,35,48,52,47,55,36,33,32,39,38,38,30,32,30,32,38,26,26,45,31,51,29,37,37,38,43,52,29,22,25,24,36,33,19,32,22,30,25,34,19,29,19,37,15,24,14,31,13,30,14,20,8,21,5,20,9,15,3,14,2,8,4,9,5,8,6,4,0,2,1,3,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南2丁目,2450,3577,1794,1783,6,9,8,9,4,7,8,10,4,9,3,7,11,9,7,6,5,5,7,6,7,6,14,8,4,6,11,7,9,8,8,6,12,9,6,8,13,9,10,9,20,19,17,14,22,15,30,35,38,38,39,52,40,36,42,46,49,37,40,42,46,48,28,31,48,36,30,38,33,30,38,34,30,34,28,31,38,30,38,29,29,29,25,29,38,35,29,25,28,26,27,19,28,29,32,24,22,24,35,36,34,23,26,36,25,22,28,30,28,22,22,17,24,26,18,16,25,22,20,17,19,21,19,15,19,14,20,15,19,23,17,20,21,11,8,14,15,14,17,16,12,17,15,22,16,13,16,14,25,18,15,15,11,21,17,14,8,10,10,14,5,13,8,14,5,12,10,8,6,13,3,4,9,7,7,10,7,5,4,6,3,4,1,5,4,3,1,1,2,3,2,6,0,5,3,3,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南3丁目,5133,7821,3699,4122,19,21,23,21,20,27,21,23,22,23,31,28,28,22,26,19,21,23,27,25,21,12,24,22,20,20,21,20,18,12,18,22,11,19,10,15,12,16,28,24,24,26,21,31,37,39,59,62,69,71,67,83,69,85,84,88,78,95,75,94,79,82,63,83,82,75,72,74,68,77,62,66,60,66,71,64,69,70,74,73,74,56,63,56,63,76,75,66,57,67,76,77,66,59,60,71,63,66,66,82,71,64,51,59,64,74,50,69,55,49,67,62,47,54,50,55,50,50,53,55,46,43,53,44,32,46,38,44,31,35,25,36,27,36,30,21,24,27,28,52,25,22,27,30,17,26,31,39,36,35,27,45,34,49,17,37,23,27,19,28,26,31,21,31,16,26,20,24,14,18,11,25,10,24,10,15,6,20,15,17,3,10,11,17,8,10,4,13,5,8,2,8,1,6,0,4,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北1丁目,2998,4612,2195,2417,12,16,10,13,14,15,12,13,11,13,10,18,10,9,2,12,8,17,13,11,10,7,6,14,7,14,9,13,15,8,11,12,11,13,12,6,8,10,15,14,17,14,20,24,9,34,27,31,29,36,33,55,50,44,41,42,34,50,43,41,43,42,29,40,44,38,37,50,43,44,45,36,54,32,45,41,39,35,42,34,44,35,27,45,42,30,29,36,40,44,38,37,38,31,35,42,40,28,43,42,43,48,27,32,37,48,46,31,30,37,43,45,38,32,27,30,31,34,40,29,24,28,23,25,30,23,24,23,19,20,17,13,18,13,19,15,16,22,16,24,11,21,15,25,18,27,23,21,26,30,29,23,31,27,8,25,17,13,15,19,17,17,12,18,22,23,9,25,9,15,10,17,8,17,9,16,8,12,6,13,7,6,2,11,2,12,1,7,2,3,1,3,3,2,0,3,0,5,0,2,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北2丁目,2889,4387,2156,2231,15,12,13,11,11,12,10,10,8,10,15,9,12,6,7,7,13,11,12,11,13,5,12,15,13,11,10,7,13,8,5,6,11,7,12,4,13,14,19,14,15,12,27,21,21,25,34,44,30,38,53,38,46,46,38,41,50,48,34,40,44,35,31,37,38,48,33,42,31,33,36,45,53,32,39,37,47,33,36,32,32,44,34,45,41,30,37,35,34,38,27,36,49,35,36,34,34,28,32,39,37,35,34,29,27,36,31,35,36,26,33,43,41,34,33,29,32,32,29,35,33,28,29,23,22,16,29,21,16,26,17,17,13,21,15,20,20,19,17,22,27,19,20,18,16,19,10,32,28,23,16,32,24,26,8,13,14,20,16,22,22,11,12,11,13,15,9,13,7,14,5,10,6,17,9,7,0,17,3,12,4,7,4,8,3,9,2,9,2,4,1,3,1,3,0,0,1,4,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北3丁目,2437,4010,1955,2055,8,14,11,18,13,11,9,12,9,7,12,14,12,12,12,20,19,15,10,11,16,16,21,12,16,13,19,15,12,13,15,10,15,13,12,13,15,12,20,18,19,4,15,17,20,18,32,30,23,26,18,27,38,12,32,30,23,24,27,31,30,31,40,35,26,28,27,18,11,31,27,28,21,25,36,25,28,27,39,27,29,35,26,33,28,27,30,34,36,34,43,32,28,36,38,35,35,33,46,34,29,29,42,30,33,29,38,33,26,31,32,22,31,27,26,24,26,26,30,20,19,21,26,26,19,16,25,21,16,15,19,29,17,16,15,22,17,15,19,18,17,19,13,30,24,19,12,24,26,29,26,27,16,31,15,19,12,17,14,21,15,23,15,22,16,26,10,28,12,15,6,19,18,14,3,12,6,16,5,25,8,11,6,8,2,7,3,11,1,2,1,3,0,5,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北4丁目,2505,4142,2005,2137,17,15,15,16,15,11,14,20,17,8,12,21,12,10,7,10,14,14,11,6,16,11,14,12,12,9,12,11,13,14,16,11,9,15,17,13,10,10,21,19,13,15,17,13,17,21,25,22,36,34,25,26,31,30,32,41,39,36,39,43,34,35,31,30,27,47,35,39,24,33,42,41,30,28,34,23,37,38,34,32,24,31,28,33,33,28,31,38,42,34,36,27,36,30,42,45,37,39,29,27,39,34,30,43,31,38,38,37,43,35,32,27,31,24,22,24,29,25,34,37,31,21,18,21,13,22,22,17,14,23,19,18,27,19,17,20,11,22,26,17,22,23,13,16,8,19,18,23,16,16,24,24,18,27,14,17,13,12,12,24,14,27,20,17,8,13,8,14,9,9,4,18,8,11,10,9,9,14,3,11,1,14,3,10,3,5,2,2,1,8,1,4,0,3,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北5丁目,2207,3872,1894,1978,12,8,8,15,8,11,10,11,13,8,13,8,11,19,19,11,11,17,20,15,17,11,20,15,19,26,11,13,23,11,15,10,10,9,15,9,17,14,15,10,24,18,22,19,23,20,23,26,28,30,34,29,27,38,18,38,23,37,42,32,29,34,33,29,21,28,26,27,32,26,26,28,39,26,32,21,18,24,38,36,23,27,35,34,30,27,31,42,32,25,25,25,25,33,33,27,27,36,32,39,33,36,25,19,34,31,28,32,28,28,29,31,31,29,25,18,37,18,20,27,28,28,20,25,21,12,20,19,19,22,26,14,16,17,14,20,16,26,18,14,18,16,11,11,9,16,25,23,16,22,21,21,21,33,11,18,16,19,21,18,17,13,12,22,17,9,10,17,6,9,2,8,6,10,5,12,1,16,8,7,5,10,1,11,0,4,4,5,0,11,2,7,1,3,0,2,0,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北6丁目,1809,3374,1660,1714,6,12,7,8,9,8,11,9,12,11,10,10,14,12,15,15,15,11,12,17,20,15,12,13,17,11,18,13,18,12,12,15,19,12,9,11,14,10,12,14,17,15,15,31,17,24,26,27,20,25,22,20,29,20,22,16,20,22,18,24,25,22,22,30,25,19,24,20,15,28,22,15,22,24,15,19,27,29,25,19,27,24,24,23,20,19,20,26,30,31,23,28,38,32,21,25,30,31,31,24,33,28,41,33,32,25,33,32,31,22,19,30,32,28,15,22,21,20,28,22,26,18,23,18,15,18,13,26,17,12,18,17,17,12,17,13,18,12,14,12,12,9,9,12,8,12,9,15,21,18,18,33,19,25,12,14,16,20,11,20,12,16,6,16,18,18,10,8,6,13,9,11,9,13,7,9,7,7,3,13,9,8,2,10,2,9,2,3,2,3,0,1,3,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼1丁目,2471,4028,2121,1907,8,7,13,11,20,13,16,16,8,2,13,16,7,11,13,11,11,11,13,15,11,14,18,14,4,11,21,20,12,14,14,9,11,12,15,17,13,8,22,15,11,12,17,18,30,24,39,30,41,33,45,40,51,37,41,39,42,48,41,28,28,24,36,29,50,25,38,30,29,35,31,25,35,40,38,27,33,27,30,23,34,24,28,28,34,18,37,22,38,29,23,31,34,23,30,25,34,30,31,29,44,42,35,20,33,27,40,33,34,32,32,27,29,29,26,24,28,22,30,23,26,19,33,21,26,26,22,14,22,28,12,15,21,18,19,16,16,15,20,18,19,14,21,10,19,14,16,22,19,23,25,19,17,24,16,14,16,14,15,11,10,10,11,19,13,7,9,12,6,13,6,15,8,6,8,18,6,11,2,11,2,6,3,7,3,8,3,7,4,8,2,9,0,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼2丁目,3143,5284,2583,2701,10,13,10,14,14,8,13,18,19,14,13,13,20,29,26,20,22,20,21,18,16,18,21,22,15,14,17,13,18,15,16,16,13,22,16,24,19,14,21,16,16,16,15,19,18,36,26,35,55,46,49,52,45,50,54,49,43,59,47,56,43,35,48,53,45,39,44,39,31,31,34,35,42,29,44,30,54,34,39,37,41,41,35,30,48,43,60,38,54,37,48,43,47,31,32,34,37,42,36,37,38,27,35,49,40,38,49,53,40,55,36,31,48,36,27,30,42,47,29,42,37,33,24,29,37,32,28,26,24,24,26,37,30,20,24,23,26,15,24,23,21,26,33,26,14,21,33,26,24,21,22,33,30,29,14,30,11,21,13,22,16,21,21,19,14,22,14,26,9,17,10,18,11,13,8,14,8,24,7,21,4,14,1,9,4,11,2,14,4,11,0,6,1,4,0,3,0,4,0,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼3丁目,3988,6147,2963,3184,20,26,28,20,17,20,20,24,17,16,22,28,16,12,20,14,12,25,12,13,21,11,16,12,20,12,20,10,19,13,15,11,13,11,18,16,12,13,18,31,14,13,15,24,24,29,43,58,54,46,57,63,73,80,51,77,66,62,65,73,58,60,63,67,60,66,64,63,62,46,57,48,48,51,46,42,52,47,44,43,49,50,58,37,47,50,41,40,62,50,59,44,45,56,59,57,55,57,52,57,46,47,54,46,51,43,46,50,38,51,39,42,39,38,35,29,50,45,35,42,32,25,37,48,34,31,27,27,28,23,27,24,24,28,21,31,25,24,24,23,24,23,20,14,22,35,35,28,23,36,28,35,28,34,17,22,14,15,22,31,15,27,12,26,10,29,11,16,14,17,7,20,10,17,9,19,8,24,5,16,6,23,4,12,1,9,0,2,3,9,0,9,0,7,2,2,2,7,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼1丁目,1836,3192,1626,1566,12,11,11,11,15,14,9,18,15,11,14,20,14,22,7,17,8,7,11,7,15,9,8,12,10,9,11,10,8,7,14,13,12,8,16,2,11,5,5,6,9,17,15,5,18,14,18,15,20,13,23,20,28,25,33,27,20,32,27,18,32,18,37,32,24,26,24,25,29,19,32,19,20,26,30,36,23,15,30,37,31,16,31,23,34,27,25,35,34,24,25,24,21,25,32,23,31,24,27,20,28,22,38,24,24,15,20,16,35,19,27,32,18,20,22,11,31,19,17,25,22,14,13,11,14,20,15,27,18,8,7,13,9,13,13,11,14,13,7,11,17,8,8,9,13,17,10,14,14,17,18,23,18,30,18,14,9,18,7,17,14,13,13,19,16,15,6,9,8,16,6,7,5,6,6,12,3,14,3,7,1,12,5,3,1,4,2,3,0,4,2,2,1,2,1,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼2丁目,2438,4578,2307,2271,11,14,19,16,14,19,19,7,21,22,21,22,17,20,22,10,21,22,28,15,29,23,17,18,22,15,21,19,16,15,16,13,23,21,16,15,18,12,18,24,19,24,26,31,27,21,23,22,34,27,39,31,34,31,35,31,37,31,40,30,26,27,30,30,42,30,32,31,26,35,32,33,30,19,35,27,33,32,28,32,36,35,29,25,41,38,31,25,35,37,40,45,43,33,33,40,42,32,31,33,38,49,44,35,32,29,34,40,32,22,24,24,40,35,33,22,35,31,29,27,28,24,24,24,30,31,23,22,27,26,22,25,19,17,15,22,15,16,17,20,14,21,24,19,21,14,24,21,24,28,25,23,35,32,24,23,16,24,22,16,16,17,19,24,12,21,9,15,7,16,13,21,15,15,7,17,10,17,4,14,6,12,5,14,7,11,2,8,1,4,2,9,1,8,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
