町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1845,3733,1819,1914,16,19,13,13,15,19,12,17,20,20,20,18,14,19,16,24,21,19,14,14,19,16,19,21,19,10,18,11,19,12,19,18,16,9,8,15,14,14,11,11,18,15,11,15,20,15,21,17,19,18,14,21,27,18,34,26,21,24,27,18,28,27,25,25,33,22,22,31,27,16,18,29,17,19,23,34,23,27,25,28,36,22,30,32,22,25,30,31,41,27,36,41,25,24,28,23,40,30,23,32,30,32,22,33,34,30,35,25,21,22,23,17,22,24,21,20,30,17,30,20,17,21,18,27,17,29,19,17,20,19,28,16,8,21,20,18,18,15,10,12,14,7,11,18,20,21,15,22,15,22,18,16,25,18,14,28,9,10,12,21,15,17,14,16,11,27,9,26,13,9,13,13,8,12,14,9,4,20,9,13,6,14,4,19,5,7,2,7,3,7,1,10,2,10,1,2,1,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1321,2836,1367,1469,11,14,15,8,6,16,11,16,14,12,17,14,13,10,20,16,14,13,10,12,18,11,14,15,13,10,20,19,18,13,18,13,13,10,17,10,12,13,15,13,10,8,12,12,13,17,13,12,13,18,13,9,20,21,8,8,16,14,17,13,11,19,18,20,16,15,17,19,8,15,22,21,15,18,20,19,21,21,22,16,23,13,20,21,13,15,16,19,17,23,25,30,24,25,25,27,14,16,29,26,22,28,27,28,27,26,23,28,25,29,22,28,19,17,14,13,21,23,17,15,15,13,17,22,16,18,13,19,19,13,14,16,14,16,16,21,14,11,12,10,11,9,14,14,14,15,14,11,13,15,15,15,11,21,13,12,8,11,12,12,8,18,7,13,10,17,10,11,6,4,2,9,4,9,6,13,2,11,3,8,5,7,3,7,1,6,3,6,3,2,1,0,0,5,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1421,3093,1517,1576,12,13,10,10,15,12,15,19,15,12,14,21,19,13,12,15,18,13,12,15,12,12,17,14,8,14,10,11,17,17,14,15,12,12,12,13,11,10,11,17,23,9,16,15,18,19,22,24,14,20,21,14,16,14,17,14,13,10,17,14,16,19,24,19,18,26,18,25,20,18,20,17,19,12,15,23,25,27,19,17,18,20,20,26,22,27,23,14,20,21,21,23,29,19,28,29,21,31,23,25,24,24,28,33,31,17,24,28,23,15,22,27,26,26,23,24,26,25,27,18,16,24,20,17,21,20,22,16,24,18,20,16,19,13,18,17,8,13,12,13,11,10,18,9,17,15,6,11,15,24,21,20,8,30,12,11,6,10,13,18,14,12,12,13,14,10,9,13,7,14,7,8,2,7,3,6,6,18,5,6,4,5,2,8,1,5,3,7,1,3,2,3,0,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,972,2204,1075,1129,8,6,10,6,5,12,7,12,11,9,10,6,11,5,12,6,14,13,14,9,12,8,9,13,13,6,17,9,9,8,13,12,12,7,19,13,9,13,5,19,9,15,12,18,17,11,10,19,10,22,13,10,12,9,8,13,9,7,13,12,15,11,6,13,15,2,13,9,10,20,11,11,11,13,14,20,16,11,16,16,18,12,14,8,11,15,12,24,13,16,17,12,14,18,13,17,18,12,15,23,18,20,22,26,12,20,17,20,23,29,9,18,23,11,18,17,21,20,23,12,12,14,12,10,20,15,11,11,17,9,17,21,9,15,7,3,12,13,6,11,11,3,6,11,9,7,11,17,9,13,15,13,15,6,7,9,7,11,8,9,11,8,4,7,11,7,5,9,8,5,1,4,5,2,4,4,2,5,1,7,3,10,1,6,3,6,1,5,1,6,1,3,0,4,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,443,924,459,465,3,2,5,4,4,2,2,6,5,3,4,3,4,0,5,5,1,5,5,1,1,3,4,2,3,2,8,4,4,2,4,2,4,3,3,3,3,1,5,6,7,3,7,4,2,7,5,4,5,4,4,2,6,10,10,4,9,1,4,5,3,7,2,6,5,2,3,0,5,5,4,1,7,5,4,3,7,7,5,8,4,8,8,9,10,8,2,2,6,6,5,3,5,5,6,7,7,5,7,6,7,8,11,10,5,6,7,3,10,10,10,12,7,8,6,5,18,12,13,13,9,11,6,6,5,6,5,10,5,8,7,4,3,5,4,2,8,10,6,1,5,6,6,3,4,9,2,5,2,6,5,3,1,9,8,4,3,3,2,3,4,3,1,6,5,8,3,2,1,11,1,2,4,3,1,2,1,3,2,3,1,2,1,1,0,3,1,4,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2458,4604,2237,2367,7,7,18,16,16,15,12,12,20,17,12,19,18,22,23,28,22,16,24,21,22,25,18,20,18,22,20,13,13,26,27,16,13,22,12,15,13,17,24,23,16,14,27,17,26,29,27,25,29,30,21,26,24,24,25,24,32,33,30,28,22,26,29,27,19,28,23,30,27,23,28,28,38,33,27,32,23,30,39,26,31,45,32,39,41,30,40,39,32,35,44,35,33,22,45,43,33,35,33,28,37,37,36,37,39,35,46,37,29,36,34,32,27,31,32,34,45,25,38,22,29,22,24,38,28,21,27,30,21,34,25,20,24,21,15,19,23,11,21,23,31,34,23,17,24,24,25,39,31,41,26,26,27,29,21,18,12,16,12,29,16,21,10,27,18,32,18,22,13,17,10,20,13,25,8,13,10,10,9,11,8,22,6,8,5,8,2,9,3,7,1,10,4,5,1,1,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1706,3781,1833,1948,8,10,8,16,18,22,13,14,24,32,25,27,22,17,19,23,24,24,18,19,23,17,15,28,24,17,19,16,22,24,27,19,23,20,16,13,18,12,15,12,14,13,24,15,18,24,23,28,21,16,16,15,13,14,14,20,28,20,19,15,24,14,22,17,23,18,17,15,14,23,20,28,21,29,22,19,23,26,31,36,32,24,28,27,33,34,29,35,38,29,31,29,24,35,31,29,20,32,34,37,34,39,33,32,37,33,20,31,28,30,28,32,30,23,22,25,28,30,35,20,28,17,24,22,18,21,19,29,13,23,20,21,18,20,20,15,19,18,22,18,17,13,14,13,17,25,19,21,26,15,10,27,18,19,15,13,11,18,9,10,12,15,9,9,7,11,11,8,6,12,1,13,10,16,6,20,9,10,4,12,5,13,3,9,2,5,2,5,2,5,1,4,2,3,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1852,3286,1617,1669,8,15,14,11,12,6,11,8,12,15,13,13,12,9,14,11,19,11,12,14,8,14,14,9,9,13,13,9,7,11,12,15,9,5,16,10,7,8,13,10,13,12,9,10,17,22,23,16,29,25,23,20,23,31,29,29,29,36,32,33,20,32,24,20,22,20,26,24,27,18,18,27,26,25,21,27,33,27,23,24,26,24,34,24,20,32,21,24,31,25,18,19,20,29,28,23,26,27,35,27,23,29,31,28,28,23,26,19,28,32,24,22,31,21,26,20,18,24,17,15,11,17,16,24,14,13,24,19,19,12,17,17,10,19,16,15,11,18,16,18,10,11,19,14,14,12,12,16,14,16,13,16,11,19,12,15,13,12,9,9,14,11,10,11,17,18,13,10,9,14,7,7,7,14,10,20,10,11,6,13,3,10,3,12,8,5,3,6,0,4,1,3,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3040,5714,2700,3014,23,23,28,15,27,29,31,24,33,40,35,26,33,32,30,28,19,39,32,26,25,29,23,25,17,27,18,14,20,14,17,15,14,16,14,12,11,17,19,18,24,24,25,26,29,17,36,40,37,38,36,25,37,37,27,32,27,35,38,34,40,49,21,30,41,44,27,28,30,40,40,38,34,42,38,55,42,57,51,52,51,51,62,60,44,52,54,51,51,51,54,58,60,54,46,52,36,41,51,62,37,40,40,44,40,57,48,53,32,51,35,58,41,34,36,43,37,46,26,31,42,37,43,43,31,29,27,27,34,25,32,41,24,26,22,29,20,25,19,23,16,19,34,30,22,27,30,20,19,34,30,38,28,32,17,17,12,13,24,29,13,26,16,19,13,20,8,25,12,16,8,19,11,12,7,14,8,11,7,12,11,11,7,8,6,14,5,6,8,13,1,6,0,9,1,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3511,5839,2719,3120,16,17,12,11,22,18,18,14,15,29,23,15,12,23,15,14,16,18,16,23,15,12,22,12,19,20,15,18,20,17,14,13,18,15,19,14,15,17,19,29,29,42,23,43,28,34,47,46,41,41,48,44,34,61,50,46,33,36,42,47,39,52,42,59,35,30,36,35,29,49,35,52,30,48,30,48,51,43,42,44,36,38,49,45,46,45,44,60,52,44,43,49,54,42,45,37,46,35,33,54,46,55,40,49,43,45,51,65,75,45,42,42,38,40,41,43,55,60,39,42,37,46,42,33,29,30,32,37,30,27,30,33,32,31,24,22,29,27,26,27,19,22,24,28,28,27,32,31,22,40,25,37,30,35,25,28,14,14,20,25,24,36,13,27,21,34,14,29,11,21,13,21,11,26,9,19,9,21,7,18,5,13,6,12,9,11,6,16,2,8,3,5,0,2,2,4,0,2,0,2,0,1,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2613,5388,2638,2750,29,13,22,21,24,24,19,21,32,17,33,22,20,26,26,24,28,24,29,13,22,22,21,27,28,22,28,26,20,23,32,30,26,20,19,21,24,21,32,25,26,18,33,20,32,33,21,27,34,24,33,26,26,27,33,33,20,29,29,29,26,32,38,28,31,40,36,27,32,31,26,28,29,37,30,38,47,55,36,35,33,41,32,23,40,41,36,37,45,39,34,51,45,32,42,56,42,51,54,55,66,34,45,36,42,44,43,41,45,48,40,48,44,31,29,27,36,33,38,33,36,24,30,38,28,26,33,29,34,32,24,28,26,27,22,21,19,29,29,20,15,35,29,29,19,39,25,28,29,35,25,30,39,33,22,29,18,26,24,21,15,25,23,22,16,22,11,31,11,12,9,14,12,19,11,20,8,28,7,20,8,22,6,12,2,8,3,8,3,17,1,9,0,6,2,1,1,6,0,2,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2184,4007,1915,2092,19,13,15,11,18,17,18,14,17,19,19,13,19,15,25,21,19,19,21,15,23,12,9,22,10,19,17,13,10,17,12,13,11,10,13,7,13,9,20,20,18,10,22,14,15,19,37,23,31,30,24,29,20,33,23,32,28,24,38,38,23,22,29,40,28,18,28,36,25,28,23,21,25,24,25,25,36,31,30,35,36,28,37,26,30,30,25,27,30,32,26,35,25,29,25,27,35,27,27,30,27,34,29,40,22,33,32,39,35,26,24,33,24,27,14,28,22,32,36,20,18,31,28,30,34,22,18,24,27,32,17,11,23,20,14,21,20,23,21,18,15,17,11,17,12,28,15,23,17,33,17,22,23,16,19,20,14,12,11,22,14,14,14,23,12,20,11,22,13,10,7,16,10,15,4,13,5,19,7,8,5,9,7,10,4,6,3,8,1,4,2,7,1,4,2,3,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3687,7024,3398,3626,43,33,32,38,44,41,47,45,46,31,38,41,37,42,27,31,52,33,29,24,34,23,28,28,25,28,22,23,20,19,22,20,34,23,23,16,14,16,18,26,17,20,14,26,24,19,35,38,35,32,41,42,46,49,38,47,55,46,49,33,42,46,39,49,47,45,52,50,50,50,55,58,70,68,62,51,52,70,54,53,57,64,59,62,56,62,66,62,58,54,79,59,40,47,61,63,49,62,62,54,55,67,52,51,49,69,61,65,60,52,58,61,54,47,49,46,41,37,38,42,43,61,38,30,41,40,45,39,31,30,33,38,32,23,26,32,39,30,24,31,24,28,28,24,18,21,23,27,24,44,33,37,28,41,21,44,22,15,19,35,30,31,23,30,16,29,10,29,11,19,6,21,13,23,12,33,9,21,9,19,14,15,11,18,9,21,6,11,2,16,2,5,0,3,5,3,1,2,1,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2702,4331,1980,2351,10,15,16,14,9,19,17,8,14,14,16,7,9,12,14,10,13,9,11,10,7,11,11,9,10,7,9,9,10,9,10,8,8,15,4,14,8,11,9,14,14,9,18,18,13,12,20,32,31,22,25,41,43,39,43,49,42,47,53,45,29,50,37,45,44,37,41,39,33,50,40,32,37,42,25,33,24,32,45,39,35,29,24,32,21,25,37,43,36,31,23,31,31,41,30,42,30,35,25,49,29,33,28,24,32,37,34,40,27,39,21,43,29,39,34,38,36,36,27,28,32,30,24,32,25,28,25,19,23,28,22,34,21,20,12,26,19,26,23,16,17,16,11,18,21,27,20,33,18,25,21,19,27,32,15,12,8,19,20,22,19,16,14,20,10,19,13,15,6,13,6,30,7,9,4,10,11,9,3,14,6,15,4,8,5,6,1,9,4,6,0,1,0,6,1,4,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3114,4859,2231,2628,23,14,27,17,19,17,20,13,18,18,23,10,17,13,20,15,15,12,18,17,14,16,10,15,14,8,16,13,11,8,17,15,12,6,17,12,9,16,10,12,15,11,7,14,13,27,26,37,22,42,42,39,47,45,45,52,47,63,51,47,46,48,38,49,45,38,34,39,29,49,57,40,33,47,49,47,43,44,33,57,41,43,48,46,48,45,30,36,33,42,36,45,45,34,34,35,34,59,43,54,39,53,45,45,33,50,29,48,39,47,45,45,33,35,18,37,33,30,31,39,27,28,25,22,26,32,16,29,16,24,14,30,19,17,14,18,20,22,22,33,18,25,22,18,12,25,13,23,18,28,18,21,21,28,18,15,8,15,6,18,7,16,13,12,8,15,11,16,7,10,8,14,8,13,2,14,3,16,6,10,2,6,1,9,3,9,2,7,1,4,2,6,2,2,1,2,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1912,3843,1852,1991,19,15,17,13,14,15,16,17,20,17,18,8,31,16,12,13,17,19,20,13,16,23,18,18,21,17,11,15,20,9,17,14,18,16,22,16,15,17,14,19,18,22,25,17,23,17,23,28,25,25,26,20,26,31,27,29,22,20,21,21,24,29,24,33,22,20,28,28,20,29,21,28,28,37,33,24,24,30,31,27,25,30,30,21,19,28,27,23,19,37,24,30,29,24,31,28,33,33,29,39,41,29,24,37,29,31,31,31,30,25,32,36,22,27,23,24,25,30,37,23,17,19,24,23,26,23,25,17,15,17,16,24,16,29,19,11,11,15,9,15,18,18,14,15,9,18,18,23,22,16,13,15,14,23,13,22,10,24,12,11,18,19,14,14,10,14,15,11,9,16,9,11,6,11,8,19,9,11,4,10,1,16,4,11,1,12,9,7,0,4,1,6,2,2,1,3,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1923,4017,1965,2052,8,18,17,20,21,18,16,9,19,24,21,11,20,16,22,22,7,19,12,23,12,11,11,14,17,12,14,19,16,19,20,14,30,21,13,22,19,15,29,21,27,20,22,15,26,23,36,29,27,23,32,25,21,25,22,30,25,20,17,23,21,29,34,37,23,23,19,27,23,19,27,35,30,24,26,29,19,24,36,20,24,24,22,29,31,23,26,32,26,35,34,28,30,35,30,29,34,27,35,30,36,32,31,45,25,48,29,38,34,29,34,32,29,34,26,31,37,30,31,31,34,25,27,29,17,21,15,23,16,24,23,23,18,22,20,19,21,15,18,15,25,20,19,13,17,13,15,14,18,21,15,20,29,23,17,17,11,7,14,24,11,11,12,11,14,18,9,14,5,19,4,9,5,15,9,13,13,13,9,9,5,10,1,7,6,3,5,6,3,6,2,2,0,0,1,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1628,3028,1465,1563,18,11,14,12,12,14,13,22,8,13,17,8,8,12,13,10,10,6,17,10,13,4,8,11,3,7,6,11,9,10,8,12,7,12,4,9,8,15,12,8,20,15,12,13,11,14,23,15,24,21,26,31,24,19,32,25,29,22,34,32,19,29,31,15,19,15,23,29,23,17,30,23,29,33,18,21,24,20,12,18,25,18,24,27,15,12,15,22,29,14,16,16,21,23,12,25,17,21,15,14,19,31,19,26,22,22,21,21,27,38,21,32,25,24,22,20,26,26,23,23,19,17,20,18,15,17,20,21,15,12,9,17,17,11,10,12,14,9,12,20,13,21,19,11,13,14,14,20,14,17,19,19,22,20,9,11,7,12,10,4,10,13,6,9,13,19,8,17,7,6,6,6,6,12,5,11,5,10,7,4,2,5,6,3,3,10,0,11,2,6,1,7,1,5,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1967,3426,1607,1819,8,7,11,15,8,7,3,14,14,14,5,17,12,13,11,15,12,17,19,15,13,11,7,14,10,14,12,16,17,13,12,13,13,10,10,15,13,6,14,9,8,7,15,17,11,17,22,25,20,16,28,29,31,38,22,23,28,21,31,24,25,22,19,32,24,29,26,23,18,28,26,28,28,17,29,31,26,24,37,22,35,28,20,32,32,30,30,32,30,37,19,25,27,35,19,30,25,28,30,30,23,32,26,28,35,36,16,22,26,31,22,26,21,29,15,16,20,21,23,32,20,23,25,20,21,13,21,23,15,19,18,19,15,15,15,16,11,16,10,18,14,14,17,12,9,15,15,13,10,21,17,31,17,16,13,17,8,18,17,14,12,20,10,12,15,9,7,12,9,5,6,12,13,8,8,6,5,16,6,6,2,9,5,2,0,6,2,7,2,6,2,5,2,7,0,4,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1156,1691,782,909,15,7,5,5,3,8,4,3,5,6,4,2,2,6,3,5,4,4,1,4,2,3,6,1,5,1,3,3,0,6,5,4,3,1,3,5,5,3,2,4,5,2,5,5,3,6,10,17,16,13,14,15,18,17,12,18,22,25,25,11,28,22,13,21,21,24,13,22,21,14,19,15,13,20,14,12,8,16,23,18,18,13,18,11,13,11,10,12,20,23,14,17,11,14,16,15,14,17,17,18,11,22,10,12,14,13,8,13,10,18,16,4,11,16,10,7,8,9,9,6,7,7,5,7,9,8,5,7,8,8,8,8,4,8,4,8,5,15,6,5,5,8,5,9,4,7,4,14,4,12,10,9,5,13,2,6,5,6,5,4,3,7,5,10,5,7,3,5,2,6,0,5,2,5,3,6,3,6,1,2,1,3,1,3,1,2,0,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3203,5069,2523,2546,16,22,20,20,20,6,18,13,17,20,8,10,12,11,7,13,14,13,19,11,11,6,14,15,3,14,12,11,8,9,10,12,10,6,6,14,12,13,10,13,14,21,21,17,38,27,36,38,43,42,57,42,44,62,62,65,74,75,68,57,49,60,69,43,57,54,37,47,53,44,58,40,58,42,40,43,40,32,31,43,43,39,42,36,35,31,43,37,32,24,54,35,34,33,29,36,35,28,40,34,32,41,39,42,27,41,44,29,41,36,30,44,38,33,18,39,25,26,45,35,28,25,34,36,27,21,24,18,24,22,24,18,27,21,20,29,17,27,24,19,18,21,25,34,20,21,16,23,24,21,28,30,37,28,15,25,9,19,17,21,14,20,12,20,13,14,17,18,11,13,11,15,14,16,11,16,9,12,9,14,6,14,4,9,2,10,4,6,3,8,1,3,1,3,0,2,0,3,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1765,3444,1663,1781,14,15,16,17,14,23,17,18,19,18,16,18,16,12,15,14,11,14,16,11,21,10,5,10,11,14,17,7,13,14,10,13,16,13,16,6,6,13,14,12,16,10,10,13,21,15,21,18,27,26,16,19,21,24,16,16,29,14,24,26,25,30,18,30,18,25,27,30,22,32,26,20,28,35,41,26,24,27,33,24,16,29,28,31,26,20,22,37,40,32,26,31,32,24,31,32,24,26,26,19,22,24,32,27,29,33,24,38,29,24,29,27,24,24,25,26,15,31,22,36,19,22,18,26,23,18,19,11,23,23,14,21,19,17,14,11,16,14,15,10,12,16,13,14,8,13,16,22,19,22,18,13,18,14,12,15,12,17,4,12,9,13,10,13,11,6,6,14,2,11,3,5,11,13,7,7,3,13,9,10,2,9,6,8,2,6,0,6,1,2,0,2,1,2,0,3,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,2000,3468,1629,1839,11,10,7,5,9,10,6,6,8,9,9,9,13,13,13,15,7,17,14,12,9,8,21,12,17,11,18,13,9,15,13,11,13,12,8,12,9,15,18,10,13,13,13,16,13,22,14,17,20,27,24,18,29,27,23,25,28,24,33,30,26,38,23,15,19,24,23,26,17,21,20,30,28,21,20,19,33,21,24,25,27,30,28,19,18,29,26,34,28,36,29,35,27,29,23,31,31,29,27,37,30,35,23,22,26,27,24,29,26,30,29,36,38,28,18,31,28,27,25,24,16,34,27,21,18,23,21,20,16,26,20,20,18,17,10,14,12,15,18,16,22,21,27,13,11,25,18,18,20,20,16,26,16,21,10,24,11,12,12,16,14,16,8,15,11,17,7,6,4,8,7,8,4,13,3,8,4,11,6,6,3,12,6,5,1,8,2,4,1,2,1,10,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
