市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,文化財分類,種類,場所名称,住所,緯度,経度,所有者等,文化財指定日
132284,18,東京都,あきる野市,菅生歌舞伎,スガオカブキ,都指定無形民俗文化財,,,,,,菅生歌舞伎菅生一座,2014/3/25
132284,19,東京都,あきる野市,広徳寺境域,コウトクジキョウイキ,都指定史跡,,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺、あきる野市,1978/3/16
132284,20,東京都,あきる野市,深沢家屋敷跡,フカサワケヤシキアト,都指定史跡,,,あきる野市深沢７,35.750161,139.205403,個人,1983/5/6
132284,21,東京都,あきる野市,前田耕地遺跡,マエダコウチイセキ,都指定史跡,,,あきる野市野辺1-1他,35.723982,139.316109,あきる野市,1988/2/22
132284,22,東京都,あきる野市,戸倉城跡,トクラジョウセキ,都指定史跡,,,あきる野市戸倉328-1他,35.725616,139.20214,（宗）光厳寺他,1993/3/22
132284,23,東京都,あきる野市,瀬戸岡古墳群,セドオカコフングン,都指定史跡,,,あきる野市瀬戸岡398他,,,あきる野市他,2006/3/16
132284,24,東京都,あきる野市,大塚古墳,オオツカコフン,都指定旧跡,,,あきる野市雨間232,35.727323,139.289955,個人,1926/5/1
132284,25,東京都,あきる野市,二宮神社並びに城跡,ニノミヤジンジャナラビニシロアト,都指定旧跡,,二宮神社,あきる野市二宮2252,35.726873,139.3136,（宗）二宮神社,1926/5/1
132284,26,東京都,あきる野市,草花石器時代住居跡,クサナバセッキジダイジュウキョアト,都指定旧跡,,,あきる野市草花1371,35.740299,139.30717,個人,1938/2/1
132284,27,東京都,あきる野市,羽ケ田石器時代住居跡,ハケタセッキジダイジュウキョアト,都指定旧跡,,,あきる野市草花2859・あきる野市草花2865,35.74156,139.298237,個人,1938/2/1
132284,28,東京都,あきる野市,奥御岳景園地,オクミタケケイエンチ,都指定名勝,,,あきる野市養沢1600-5他,35.752585,139.180715,武蔵御岳神社ほか,2000/3/6
132284,29,東京都,あきる野市,広徳寺のタラヨウ,コウトクジノタラヨウ,都指定天然記念物,,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1952/11/3
132284,30,東京都,あきる野市,広徳寺のカヤ,コウトクジノカヤ,都指定天然記念物,,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1952/11/3
132284,31,東京都,あきる野市,大岳鍾乳洞,オオタケショウニュウドウ,都指定天然記念物,,,あきる野市養沢1587,35.76245,139.155758,個人,1966/3/17
132284,32,東京都,あきる野市,南沢の鳥ノ巣石灰岩産地,ミナミザワノトリノスセッカイガン,都指定天然記念物,,,あきる野市深沢376他,35.750161,139.205403,個人,1967/3/31
132284,33,東京都,あきる野市,六枚屏風岩,アキガワノロクマイビョウブイワ,都指定天然記念物,,,あきる野市引田1774,35.724439,139.268021,東京サマーランド,1972/4/19
132284,34,東京都,あきる野市,慈勝寺のモッコク,ジショウジノモッコク,都指定天然記念物,,慈勝寺,あきる野市草花1811,35.741641,139.312086,（宗）慈勝寺,1974/8/1
132284,35,東京都,あきる野市,光厳寺のヤマザクラ,コウゴンジノヤマザクラ,都指定天然記念物,,光厳寺,あきる野市戸倉2102のイ他,35.727333,139.205064,（宗）光厳寺,1993/3/22
132284,36,東京都,あきる野市,地蔵院のカゴノキ,ジゾウインノカゴノキ,都指定天然記念物,,地蔵院,あきる野市雨間1109,35.727323,139.289955,（宗）地蔵院,2008/3/26
132284,37,東京都,あきる野市,広徳寺総門,コウトクジソウモン,市指定有形文化財,建造物,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1969/7/10
132284,38,東京都,あきる野市,広徳寺山門,コウトクジサンモン,市指定有形文化財,建造物,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1969/7/10
132284,39,東京都,あきる野市,開光院本堂・庫裏,カイコウインホンドウ・クリ,市指定有形文化財,建造物,開光院,あきる野市五日市691,35.73111,139.216043,（宗）開光院,1987/7/23
132284,40,東京都,あきる野市,三島神社本殿,ミシマジンジャホンデン,市指定有形文化財,建造物,三島神社,あきる野市戸倉414,35.726675,139.200724,（宗）三島神社,1988/9/22
132284,41,東京都,あきる野市,武多摩神社本殿,ブタマジンジャホンデン,市指定有形文化財,建造物,武多摩神社,あきる野市戸倉414,35.726675,139.200724,（宗）三島神社,1988/9/22
132284,42,東京都,あきる野市,八雲神社の五輪塔,ヤクモジンジャノゴリントウ,市指定有形文化財,建造物,八雲神社,あきる野市野辺316,35.722927,139.311798,（宗）八雲神社,1991/10/18
132284,43,東京都,あきる野市,花蔵院の山門,ケゾウインノサンモン,市指定有形文化財,建造物,花蔵院,あきる野市草花1740,35.742505,139.309853,（宗）花蔵院,1992/7/9
132284,44,東京都,あきる野市,真照寺の山門,シンショウジノサンモン,市指定有形文化財,建造物,真照寺,あきる野市引田863,35.721895,139.268324,（宗）真照寺,1992/7/9
132284,45,東京都,あきる野市,福徳寺の山門,フクトクジノサンモン,市指定有形文化財,建造物,福徳寺,あきる野市油平246,35.732374,139.241529,（宗）福徳寺,1992/7/9
132284,46,東京都,あきる野市,大悲願寺観音堂,ダイヒガンジカンノンドウ,市指定有形文化財,建造物,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1995/6/1
132284,47,東京都,あきる野市,大悲願寺楼門（仁王門）,ダイヒガンジロウモン（ニオウモン）,市指定有形文化財,建造物,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1995/6/1
132284,48,東京都,あきる野市,大悲願寺中門（朱雀門）,ダイヒガンジチュウモン（スザクモン）,市指定有形文化財,建造物,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1995/6/1
132284,49,東京都,あきる野市,旧市倉家住宅,キュウイチクラケジュウタク,市指定有形文化財,建造物,,あきる野市五日市920-1,35.728429,139.216982,あきる野市,1998/9/3
132284,50,東京都,あきる野市,二宮神社本殿,ニノミヤジンジャホンデン,市指定有形文化財,建造物,二宮神社,あきる野市二宮2252,35.726873,139.3136,（宗）二宮神社,2006/12/25
132284,51,東京都,あきる野市,二宮神社宮殿,ニノミヤジンジャクウデン,市指定有形文化財,建造物,二宮神社,あきる野市二宮2252,35.726873,139.3136,（宗）二宮神社,2006/12/25
132284,52,東京都,あきる野市,雨武主神社本殿,アメムシュジンジャホンデン,市指定有形文化財,建造物,雨武主神社,あきる野市雨間1941,35.714377,139.291836,（宗）雨武主神社,2010/11/25
132284,53,東京都,あきる野市,子生神社本殿,コヤスジンジャホンデン,市指定有形文化財,建造物,子生神社,あきる野市小中野187,35.725927,139.209386,（宗）子生神社,2015/3/27
132284,54,東京都,あきる野市,森山神社本殿,モリヤマジンジャホンデン,市指定有形文化財,建造物,森山神社,あきる野市草花275,35.731654,139.318895,森山神社,2018/3/22
132284,55,東京都,あきる野市,阿伎留神社年中十二祭神事絵巻,アキルジンジャネンチュウジュウニサイシンジエマキ,市指定有形文化財,絵画,阿伎留神社,あきる野市五日市1081,35.725279,139.222695,（宗）阿伎留神社,1969/7/10
132284,56,東京都,あきる野市,光厳寺絹本着色仏涅槃図,コウゴンジケンポンチャクショクブツネハンズ,市指定有形文化財,絵画,光厳寺,あきる野市戸倉328,35.725616,139.20214,（宗）光厳寺,1969/7/10
132284,57,東京都,あきる野市,大悲願寺仁王門天井絵,ダイヒガンジニオウモンテンジョウエ,市指定有形文化財,絵画,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1984/11/25
132284,58,東京都,あきる野市,玉林寺本堂天井絵,ギョクリンジホンドウテンジョウエ,市指定有形文化財,絵画,玉林寺,あきる野市五日市926,35.72706,139.217626,（宗）玉林寺,1991/10/18
132284,59,東京都,あきる野市,光厳寺扁額,コウゴンジヘンガク,市指定有形文化財,彫刻,光厳寺,あきる野市戸倉328,35.725616,139.20214,（宗）光厳寺,1969/7/10
132284,60,東京都,あきる野市,貴志嶋神社石造大黒天像,キシジマジンジャセキゾウダイコクテンゾウ,市指定有形文化財,彫刻,貴志嶋神社,あきる野市網代83,35.721389,139.247309,（宗）貴志嶋神社,1978/12/25
132284,61,東京都,あきる野市,大悲願寺懐中仏,ダイヒガンジカイチュウボトケ,市指定有形文化財,彫刻,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1978/12/25
132284,62,東京都,あきる野市,東町観音堂木造阿弥陀如来坐像,ヒガシマチカンノンドウモクゾウアミダニョライザゾウ,市指定有形文化財,彫刻,東町観音堂,あきる野市五日市164,35.729956,139.225992,（宗）東町観音堂,1984/11/25
132284,63,東京都,あきる野市,広徳寺山門木造十六羅漢像,コウトクジサンモンモクゾウジュウロクラカンゾウ,市指定有形文化財,彫刻,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1984/11/25
132284,64,東京都,あきる野市,楞厳寺薬師堂木造十二神将立像,リョウゴンジヤクシドウモクゾウジュウニシンショウリュウゾウ,市指定有形文化財,彫刻,楞厳寺,あきる野市五日市576,35.732515,139.214976,（宗）楞厳寺,1984/11/25
132284,65,東京都,あきる野市,捻成聖観世音菩薩立像,ネンセイショウカンゼオンボサツリュウゾウ,市指定有形文化財,彫刻,,,,,個人,1984/11/25
132284,66,東京都,あきる野市,足利尊氏坐像,アシカガタカウジザゾウ,市指定有形文化財,彫刻,瑞雲寺,あきる野市山田496,35.723983,139.254575,（宗）瑞雲寺,1990/3/29
132284,67,東京都,あきる野市,広徳寺本尊聖観音像,コウトクジホンゾンショウカンノンゾウ,市指定有形文化財,彫刻,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1991/10/18
132284,68,東京都,あきる野市,福徳寺の五輪六地蔵及び中尊,フクトクジノゴリンロクジゾウオヨビチュウソン,市指定有形文化財,彫刻,福徳寺,あきる野市油平246,35.722306,139.286411,（宗）福徳寺,2013/3/26
132284,69,東京都,あきる野市,大悲願寺の五輪地蔵,ダイヒガンジノゴリンジゾウ,市指定有形文化財,彫刻,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,2013/3/26
132284,70,東京都,あきる野市,春日明神社和鏡,カスガミョウジンシャワキョウ,市指定有形文化財,工芸,春日明神社,あきる野市乙津425,35.730352,139.187268,（宗）春日明神社,1969/7/10
132284,71,東京都,あきる野市,阿伎留神社懸仏台盤,アキルジンジャカケボトケダイバン,市指定有形文化財,工芸,阿伎留神社,あきる野市五日市1081,35.725279,139.222695,（宗）阿伎留神社,1969/7/10
132284,72,東京都,あきる野市,大悲願寺六角宝幢式経筒,ダイヒガンジロッカクホウドウガタキョウヅツ,市指定有形文化財,工芸,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1978/12/25
132284,73,東京都,あきる野市,大悲願寺梵鐘,ダイヒガンジボンショウ,市指定有形文化財,工芸,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1978/12/25
132284,74,東京都,あきる野市,三島神社石棒,ミシマジンジャセキボウ,市指定有形文化財,考古資料,二宮考古館（寄託）,あきる野市二宮1151,35.727373,139.313475,（宗）三島神社,1969/7/10
132284,75,東京都,あきる野市,土製耳飾,ドセイミミカザリ,市指定有形文化財,考古資料,五日市郷土館,あきる野市五日市920-1,35.728429,139.216982,都立五日市高等学校,1969/7/10
132284,76,東京都,あきる野市,縄文式壺型土器,ジョウモンシキツボガタドキ,市指定有形文化財,考古資料,五日市郷土館（寄託）,あきる野市五日市920-1,35.728429,139.216982,あきる野市,1978/12/25
132284,77,東京都,あきる野市,縄文式釣手土器,ジョウモンシキツリテドキ,市指定有形文化財,考古資料,五日市郷土館（寄託）,あきる野市五日市920-1,35.728429,139.216982,個人,1978/12/25
132284,78,東京都,あきる野市,五領式土器,ゴリョウシキドキ,市指定有形文化財,考古資料,五日市郷土館（寄託）,あきる野市五日市920-1,35.728429,139.216982,個人,1978/12/25
132284,79,東京都,あきる野市,雨間地区遺跡群出土の旧石器時代石器群,アメマチクイセキグンシュツドノキュウセッキジダイセッキグン,市指定有形文化財,考古資料,二宮考古館,あきる野市二宮1151,35.727373,139.313475,あきる野市,2003/11/26
132284,80,東京都,あきる野市,大六天遺跡出土の石棒,ダイロクテンイセキシュツドノセキボウ,市指定有形文化財,考古資料,二宮考古館（寄託）,あきる野市二宮1151,35.727373,139.313475,個人,2006/12/25
132284,81,東京都,あきる野市,如環版木活字並びに活版本,ニョカンバンモクカツジナラビニカッパンボン,市指定有形文化財,典籍,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1969/7/10
132284,82,東京都,あきる野市,武州南一揆文書,ブシュウミナミイッキモンジョ,市指定有形文化財,古文書,五日市郷土館（寄託）,あきる野市五日市920-1,35.727373,139.313475,（宗）三島神社,1969/7/10
132284,83,東京都,あきる野市,武州南一揆文書,ブシュウミナミイッキモンジョ,市指定有形文化財,古文書,阿伎留神社,あきる野市五日市1081,35.725279,139.222695,（宗）阿伎留神社,1969/7/10
132284,84,東京都,あきる野市,武州南一揆文書,ブシュウミナミイッキモンジョ,市指定有形文化財,古文書,,,,,個人,1969/7/10
132284,85,東京都,あきる野市,後北条氏虎印文書,ゴホウジョウシトラインモンジョ,市指定有形文化財,古文書,広徳寺,あきる野市小和田234,35.721875,139.21736,（宗）広徳寺,1969/7/10
132284,86,東京都,あきる野市,後北条氏虎印文書,ゴホウジョウシトラインモンジョ,市指定有形文化財,古文書,五日市郷土館（寄託）,あきる野市五日市920-1,35.728429,139.216982,（宗）三島神社,1969/7/10
132284,87,東京都,あきる野市,大悲願寺棟札,ダイヒガンジムナフダ,市指定有形文化財,古文書,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1978/12/25
132284,88,東京都,あきる野市,瑞雲寺板碑,ズイウンジイタビ,市指定有形文化財,歴史資料,瑞雲寺,あきる野市山田496,35.723983,139.254575,（宗）瑞雲寺,1978/12/25
132284,89,東京都,あきる野市,大悲願寺井戸枠,ダイヒガンジイドワク,市指定有形文化財,歴史資料,大悲願寺,あきる野市横沢134,35.732374,139.241529,（宗）大悲願寺,1978/12/25
132284,90,東京都,あきる野市,ところ芋の碑,トコロイモノヒ,市指定有形文化財,歴史資料,光厳寺,あきる野市戸倉328,35.725616,139.20214,（宗）光厳寺,1984/11/25
132284,91,東京都,あきる野市,百番供養塔,ヒャクバンクヨウトウ,市指定有形文化財,歴史資料,,あきる野市留原209,35.722399,139.229384,個人,1993/2/25
132284,92,東京都,あきる野市,御嶽神社の懸仏,ミタケジンジャノカケボトケ,市指定有形文化財,歴史資料,御嶽神社,あきる野市小和田531,35.721169,139.223449,（宗）御嶽神社,2018/3/22
132284,93,東京都,あきる野市,地蔵院の板碑,ジゾウインノイタビ,市指定有形民俗文化財,,地蔵院,あきる野市雨間1101,35.721535,139.300441,（宗）地蔵院,1982/11/3
132284,94,東京都,あきる野市,地蔵院の板碑,ジゾウインノイタビ,市指定有形民俗文化財,,地蔵院,あきる野市雨間1101,35.721535,139.300441,（宗）地蔵院,1982/11/3
132284,95,東京都,あきる野市,福泉寺の板碑,フクセンジノイタビ,市指定有形民俗文化財,,福泉寺,あきる野市菅生629,35.746731,139.289732,（宗）福泉寺,1982/11/3
132284,96,東京都,あきる野市,塩野家の板碑,シオノケノイタビ,市指定有形民俗文化財,,二宮考古館,あきる野市二宮1151,35.727373,139.313475,あきる野市,1982/11/3
132284,97,東京都,あきる野市,塩野家の板碑,シオノケノイタビ,市指定有形民俗文化財,,二宮考古館,あきる野市二宮1151,35.727373,139.313475,あきる野市,1982/11/3
132284,98,東京都,あきる野市,東郷前の板碑,トウゴウマエノイタビ,市指定有形民俗文化財,,二宮考古館,あきる野市二宮1151,35.727373,139.313475,あきる野市,1982/11/3
132284,99,東京都,あきる野市,珠陽院の巳待供養塔,シュヨウインノミマチクヨウトウ,市指定有形民俗文化財,,珠陽院,あきる野市瀬戸岡511,35.736947,139.29544,（宗）珠陽院,2014/3/26
132284,100,東京都,あきる野市,五日市の市神様,イツカイチノイチガミサマ,市指定有形民俗文化財,,,あきる野市五日市110-1,35.727874,139.222259,不詳,2014/3/26
132284,101,東京都,あきる野市,二宮神社の算額絵馬,ニノミヤジンジャノサンガクエマ,市指定有形民俗文化財,,五日市郷土館（寄託）,あきる野市五日市920-1,35.728429,139.216982,（宗）二宮神社,2016/3/24
132284,102,東京都,あきる野市,鹿島流引田獅子舞,カシマリュウヒキダシシマイ,市指定無形民俗文化財,,,,,,引田獅子舞保存会,1974/3/13
132284,103,東京都,あきる野市,上代継獅子舞,カミヨツギシシマイ,市指定無形民俗文化財,,,,,,上代継獅子舞保存会,1974/3/13
132284,104,東京都,あきる野市,小宮神社獅子舞,コミヤジンジャシシマイ,市指定無形民俗文化財,,,,,,小宮神社獅子舞保存会,1974/3/13
132284,105,東京都,あきる野市,瀬戸岡獅子舞,セドオカシシマイ,市指定無形民俗文化財,,,,,,瀬戸岡獅子舞保存会,1974/3/13
132284,106,東京都,あきる野市,引田ばやし,ヒキダバヤシ,市指定無形民俗文化財,,,,,,引田はやし保存会,1974/3/13
132284,107,東京都,あきる野市,油平ばやし,アブラダイバヤシ,市指定無形民俗文化財,,,,,,油平はやし保存会,1974/3/13
132284,108,東京都,あきる野市,尾崎ばやし,オザキバヤシ,市指定無形民俗文化財,,,,,,尾崎はやし保存会,1974/3/13
132284,109,東京都,あきる野市,二宮ばやし,ニノミヤバヤシ,市指定無形民俗文化財,,,,,,二宮はやし保存会,1981/11/1
132284,110,東京都,あきる野市,雨間ばやし,アメマバヤシ,市指定無形民俗文化財,,,,,,雨間はやし保存会,1981/11/1
132284,111,東京都,あきる野市,草花ばやし,クサバナバヤシ,市指定無形民俗文化財,,,,,,草花はやし保存会,1981/11/1
132284,112,東京都,あきる野市,森山ばやし,モリヤマバヤシ,市指定無形民俗文化財,,,,,,森山はやし保存会,1981/11/1
132284,113,東京都,あきる野市,野辺囃子神楽,ノベハヤシカグラ,市指定無形民俗文化財,,,,,,野辺囃子神楽保存会,1981/11/1
132284,114,東京都,あきる野市,山田獅子舞,ヤマダシシマイ,市指定無形民俗文化財,,,,,,山田獅子舞保存会,1991/10/18
132284,115,東京都,あきる野市,高尾獅子舞,タカオシシマイ,市指定無形民俗文化財,,,,,,高尾獅子舞保存会,1991/10/18
132284,116,東京都,あきる野市,五日市入野獅子舞,イツカイチイリノシシマイ,市指定無形民俗文化財,,,,,,五日市入野獅子舞保存会,1991/10/18
132284,117,東京都,あきる野市,星竹嵐除獅子舞,ホシダケアラシヨケシシマイ,市指定無形民俗文化財,,,,,,星竹嵐除獅子舞保存会,1991/10/18
132284,118,東京都,あきる野市,乙津Θ大神楽,オツマルイチダイガクラ,市指定無形民俗文化財,,,,,,乙津Θ大神楽保存会,1991/10/18
132284,119,東京都,あきる野市,西戸倉棒使い,ニシトクラボウツカイ,市指定無形民俗文化財,,,,,,西戸倉棒使い保存会,1991/10/18
132284,120,東京都,あきる野市,伊奈本町囃子,イナホンチョウバヤシ,市指定無形民俗文化財,,,,,,伊奈本町囃子保存会,1991/10/18
132284,121,東京都,あきる野市,伊奈宮本囃子,イナミヤモトバヤシ,市指定無形民俗文化財,,,,,,伊奈宮本囃子保存会,1991/10/18
132284,122,東京都,あきる野市,伊奈新宿囃子,イナシンジュクバヤシ,市指定無形民俗文化財,,,,,,伊奈新宿囃子保存会,1991/10/18
132284,123,東京都,あきる野市,留原囃子,トトハラバヤシ,市指定無形民俗文化財,,,,,,留原囃子保存会,1991/10/18
132284,124,東京都,あきる野市,星竹囃子,ホシダケバヤシ,市指定無形民俗文化財,,,,,,星竹囃子連,1991/10/18
132284,125,東京都,あきる野市,栄会囃子,サカエカイバヤシ,市指定無形民俗文化財,,,,,,栄会囃子連,1991/10/18
132284,126,東京都,あきる野市,落合囃子,オチアイバヤシ,市指定無形民俗文化財,,,,,,落合囃子保存会,2010/11/25
132284,127,東京都,あきる野市,本郷囃子,ホンゴウバヤシ,市指定無形民俗文化財,,,,,,本郷囃子連,2010/11/25
132284,128,東京都,あきる野市,小中野囃子,コナカノバヤシ,市指定無形民俗文化財,,,,,,小中野囃子保存会,2010/11/25
132284,129,東京都,あきる野市,尾崎獅子舞,オザキシシマイ,市指定無形民俗文化財,,,,,,尾崎町内会,2010/11/25
132284,130,東京都,あきる野市,渕上の石積井戸,フチガミノイシヅミイド,市指定史跡,,開戸センター内,あきる野市渕上330,35.722648,139.273418,あきる野市,1992/7/9
132284,131,東京都,あきる野市,石神遺跡,イシガミイセキ,市指定史跡,,,あきる野市原小宮1-18,35.734247,139.29906,あきる野市,2010/11/25
132284,132,東京都,あきる野市,玉泉寺のエノキ,ギョクセンジノエノキ,市指定天然記念物,,玉泉寺,あきる野市二宮2265,35.728962,139.31395,（宗）玉泉寺,1975/11/3
132284,133,東京都,あきる野市,戸田家のクスノキ,トダケノクスノキ,市指定天然記念物,,,あきる野市二宮2259,35.728768,139.314675,個人,1975/11/3
132284,134,東京都,あきる野市,二宮神社のフジ,ニノミヤジンジャノフジ,市指定天然記念物,,二宮神社,あきる野市二宮1189,35.726873,139.3136,（宗）二宮神社,1975/11/3
132284,135,東京都,あきる野市,二宮神社のヤナギ,ニノミヤジンジャノヤナギ,市指定天然記念物,,二宮神社,あきる野市二宮1189,35.726873,139.3136,（宗）二宮神社,1975/11/3
132284,136,東京都,あきる野市,杉田家のタワラグミ,スギタケノタワラグミ,市指定天然記念物,,,あきる野市二宮2431,35.729309,139.319189,個人,1975/11/3
132284,137,東京都,あきる野市,法林寺のシラカシ,ホウリンジノシラカシ,市指定天然記念物,,法林寺,あきる野市小川東2-12-10,35.719216,139.319956,（宗）法林寺,1975/11/3
132284,138,東京都,あきる野市,熊野神社のケヤキ,クマノジンジャノケヤキ,市指定天然記念物,,熊野神社,あきる野市小川639,35.721305,139.317081,（宗）熊野神社,1975/11/3
132284,139,東京都,あきる野市,地蔵院のカヤ,ジゾウインノカヤ,市指定天然記念物,,地蔵院,あきる野市雨間1101,35.721535,139.300441,（宗）地蔵院,1975/11/3
132284,140,東京都,あきる野市,真城寺のシダレザクラ,シンジョウジノシダレザクラ,市指定天然記念物,,真城寺,あきる野市上代継344,35.723012,139.278595,（宗）真城寺,1975/11/3
132284,141,東京都,あきる野市,秋川神明社のスギ,アキガワシンメイシャノスギ,市指定天然記念物,,秋川神明社,あきる野市牛沼88,35.718485,139.285759,（宗）秋川神明社,1975/11/3
132284,142,東京都,あきる野市,正勝神社のサカキ,マサカツジンジャンノサカキ,市指定天然記念物,,正勝神社,あきる野市菅生1819,35.757397,139.277758,（宗）正勝神社,1975/11/3
132284,143,東京都,あきる野市,堀部家のイトヒバ,ホリベケノイトヒバ,市指定天然記念物,,,あきる野市小川469,35.717425,139.313951,個人,1975/11/3
132284,144,東京都,あきる野市,小山家のツルウメモドキ,コヤマケノツルウメモドキ,市指定天然記念物,,,あきる野市草花720,35.738491,139.306901,個人,1979/11/3
132284,145,東京都,あきる野市,五柱神社のスギ,イツハシラジンジャノスギ,市指定天然記念物,,五柱神社,あきる野市養沢1392,35.732043,139.180863,（宗）五柱神社,1997/7/23
132284,146,東京都,あきる野市,山抱きの大カシ（ウラジロガシ）,ヤマダキノオオカシ（ウラジロガシ）,市指定天然記念物,,,あきる野市深沢472,35.750161,139.205403,（宗）真光院,2013/3/26
132284,147,東京都,あきる野市,森田家住宅主屋,モリタケジュウタクシュオク,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
132284,148,東京都,あきる野市,森田家住宅見世蔵,モリタケジュウタクミセグラ,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
132284,149,東京都,あきる野市,森田家住宅前の蔵,モリタケジュウタクマエノクラ,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
132284,150,東京都,あきる野市,森田家住宅味噌蔵,モリタケジュウタクミソグラ,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
132284,151,東京都,あきる野市,森田家住宅西蔵,モリタケジュウタクニシグラ,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
132284,152,東京都,あきる野市,森田家住宅旧米蔵,モリタケジュウタクキュウコメグラ,登録有形文化財,建造物,,あきる野市小川633－1,35.721158,139.316364,個人,2013/12/24
