地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13229,西東京市,197447,-122,194462,95376,99086,2985,1336,1649,91371,89062,1421,888
1,13550,町村部,86155,-748,85338,43059,42279,817,300,517,40231,39571,280,380
2,13300,郡部,59085,-61,58485,29414,29071,600,246,354,25239,24786,202,251
4,13303,瑞穂町,33814,-47,33323,16948,16375,491,210,281,14082,13716,171,195
4,13305,日の出町,16989,12,16914,8381,8533,75,22,53,7151,7092,20,39
4,13307,檜原村,2509,-6,2497,1248,1249,12,3,9,1207,1198,6,3
4,13308,奥多摩町,5773,-20,5751,2837,2914,22,11,11,2799,2780,5,14
2,13350,島部,27070,-687,26853,13645,13208,217,54,163,14992,14785,78,129
3,13360,大島支庁,13361,-312,13306,6609,6697,55,31,24,7063,7011,29,23
4,13361,大島町,8213,-193,8167,4073,4094,46,28,18,4698,4655,28,15
4,13362,利島村,296,-18,296,157,139,0,0,0,162,162,0,0
4,13363,新島村,2904,-67,2898,1392,1506,6,3,3,1350,1344,1,5
4,13364,神津島村,1948,-34,1945,987,958,3,0,3,853,850,0,3
3,13380,三宅支庁,3027,-67,2990,1610,1380,37,6,31,1884,1850,13,21
4,13381,三宅村,2722,-54,2686,1447,1239,36,6,30,1715,1682,13,20
4,13382,御蔵島村,305,-13,304,163,141,1,0,1,169,168,0,1
3,13400,八丈支庁,8154,-239,8048,4019,4029,106,9,97,4642,4541,25,76
4,13401,八丈町,7990,-227,7886,3927,3959,104,9,95,4538,4439,25,74
4,13402,青ヶ島村,164,-12,162,92,70,2,0,2,104,102,0,2
3,13420,小笠原支庁,2528,-69,2509,1407,1102,19,8,11,1403,1383,11,9
4,13421,小笠原村,2528,-69,2509,1407,1102,19,8,11,1403,1383,11,9
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成25年4月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成25年4月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
