町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1867,3785,1846,1939,17,15,12,20,13,17,19,18,21,22,15,21,20,23,15,17,27,20,15,14,20,16,16,16,24,8,15,17,22,12,19,14,10,14,7,13,16,11,13,14,15,13,22,15,16,19,22,16,16,18,24,14,19,23,30,29,25,25,29,24,23,26,32,23,22,27,33,24,20,23,23,20,21,25,17,41,26,26,33,24,32,29,26,31,28,27,33,30,41,31,31,33,29,25,32,27,35,34,25,34,28,35,27,31,32,24,27,26,22,17,26,17,23,27,27,16,26,23,22,17,19,23,22,29,16,23,17,17,24,24,17,19,13,11,24,23,11,13,13,6,10,14,19,17,16,24,13,20,24,20,15,17,23,27,11,15,8,16,23,21,11,12,12,27,13,27,8,16,15,13,12,14,13,11,8,18,7,11,7,17,6,13,3,17,7,7,1,5,3,9,1,14,3,8,0,4,1,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1298,2785,1337,1448,17,10,7,9,10,15,6,19,16,9,15,14,17,6,11,20,12,10,16,12,22,11,8,15,16,9,23,22,14,11,17,15,15,7,11,10,16,16,10,7,9,13,11,16,15,10,9,20,18,13,11,15,10,15,10,11,21,11,15,17,14,19,15,14,16,17,13,21,16,15,13,16,16,19,25,18,20,15,17,14,27,20,8,20,14,15,18,21,23,19,23,31,27,30,20,19,17,18,29,22,21,33,33,28,24,27,22,30,25,23,15,25,18,17,18,10,19,23,18,17,13,19,18,17,15,21,15,14,21,14,10,16,13,25,19,10,12,11,9,9,12,14,16,12,16,15,10,16,17,14,15,21,8,17,14,8,10,12,10,12,7,15,9,20,10,13,8,7,3,7,3,6,7,13,4,14,2,10,3,4,3,8,4,9,2,4,4,5,1,0,1,3,0,3,0,1,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1423,3084,1508,1576,10,10,14,10,17,15,9,15,15,18,12,17,18,11,20,16,12,14,11,15,17,13,9,12,10,13,11,19,15,14,12,13,14,13,9,11,13,15,20,11,22,9,13,19,17,25,21,18,16,18,17,14,17,19,17,15,13,11,16,14,21,19,20,22,22,30,14,14,19,16,20,20,11,12,27,30,16,15,16,26,20,17,22,26,24,19,19,19,24,21,24,26,31,26,22,29,22,23,26,30,26,24,25,25,27,27,21,17,23,19,24,28,28,25,23,24,30,24,19,19,21,18,20,18,23,21,22,16,24,22,16,10,16,13,20,20,10,11,9,11,11,11,24,11,12,12,10,21,21,22,11,26,13,19,8,7,10,16,15,16,15,16,12,6,13,12,8,15,9,10,2,6,2,8,4,13,5,13,6,8,3,8,1,6,2,7,1,2,2,5,1,4,1,2,0,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,992,2241,1093,1148,8,8,7,7,6,12,10,11,8,6,11,9,13,3,12,10,11,13,15,6,12,14,9,4,16,11,15,10,11,7,10,11,18,9,11,16,8,14,9,16,8,16,19,14,11,15,9,26,14,15,10,11,8,9,12,12,9,11,13,11,9,10,15,12,14,7,14,15,8,11,14,17,13,12,13,18,17,17,17,8,13,9,16,13,13,21,13,22,12,17,18,11,12,15,19,16,16,18,14,22,19,23,22,23,15,21,19,23,16,27,20,13,22,18,17,13,21,20,20,13,11,13,20,13,15,13,12,7,16,20,18,13,6,10,10,11,8,9,8,7,11,10,8,7,7,8,13,18,11,17,11,5,18,11,3,8,12,13,12,6,6,8,3,6,11,11,7,3,4,8,4,1,1,3,5,9,1,4,5,10,3,6,0,9,4,3,3,7,1,3,0,5,0,3,1,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,441,932,464,468,5,2,3,4,4,5,3,6,6,0,5,3,6,1,2,6,4,4,4,1,2,4,4,2,3,2,9,2,2,4,5,1,5,2,2,4,3,4,8,4,5,2,5,5,5,4,2,4,9,3,1,6,12,6,7,4,7,4,2,2,2,9,5,6,4,1,5,3,4,4,6,3,6,4,5,4,3,9,5,9,8,8,11,8,3,4,5,2,4,7,5,7,5,5,5,3,10,6,7,7,7,8,9,8,8,6,6,7,15,8,5,9,5,10,14,8,14,8,8,17,9,5,6,7,5,7,4,10,9,5,1,2,4,7,8,4,4,7,5,4,9,4,3,6,3,8,2,4,5,5,2,2,5,10,4,4,5,2,4,3,2,6,4,7,2,5,2,8,2,4,1,4,4,2,1,3,1,5,5,1,0,2,1,4,0,3,2,2,0,0,1,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2452,4601,2233,2368,13,10,11,16,14,14,14,17,18,18,16,13,15,33,23,21,29,14,17,22,23,25,16,19,22,17,13,27,21,17,26,19,9,16,14,17,14,24,23,16,24,15,24,28,21,31,25,21,21,31,22,18,24,28,34,24,33,31,31,22,20,25,31,33,21,27,22,27,33,26,25,35,38,28,22,36,30,26,40,25,31,50,33,33,40,37,39,30,34,36,42,34,30,30,41,44,39,30,32,28,45,48,35,28,33,36,47,36,26,38,30,33,33,30,35,30,38,18,35,26,30,32,21,25,28,23,25,33,23,27,25,22,14,23,24,11,19,16,30,33,27,24,30,17,20,38,28,36,30,34,28,34,27,21,11,11,14,24,14,27,13,21,15,29,20,30,12,21,14,20,11,21,9,18,9,11,12,15,7,16,10,16,6,8,4,9,4,9,1,8,2,5,3,4,1,2,1,1,0,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1698,3798,1860,1938,10,15,16,14,13,20,14,18,29,30,23,25,27,22,18,23,24,19,18,23,19,12,22,30,20,15,26,20,20,26,25,15,22,23,14,8,16,12,18,11,15,12,23,16,24,21,27,24,16,11,15,18,15,18,28,16,21,17,19,17,22,12,21,18,22,12,13,27,18,21,17,32,29,18,21,29,28,31,28,25,31,30,33,30,32,28,33,35,31,32,30,30,31,33,27,36,24,32,39,38,24,34,34,33,32,31,26,33,31,23,26,33,28,27,23,29,39,24,25,17,29,20,23,21,16,28,12,29,18,22,20,18,18,18,19,15,22,21,23,12,13,14,14,18,26,26,20,15,14,24,17,19,12,17,15,18,12,13,13,15,6,11,12,10,10,10,8,9,3,12,8,17,7,20,9,11,6,14,4,14,4,10,3,3,2,8,0,3,2,5,2,4,2,3,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1865,3320,1636,1684,14,9,14,14,6,3,17,13,12,16,14,7,13,10,15,12,20,11,7,14,10,14,16,10,6,14,12,8,9,12,13,9,13,13,8,7,10,10,13,10,12,17,10,9,17,24,31,24,21,20,22,25,30,35,24,37,29,24,30,28,25,35,24,20,23,22,27,22,22,30,24,22,25,23,30,32,19,24,26,26,31,24,28,25,22,27,31,29,22,19,23,24,24,29,24,25,30,23,34,29,25,35,36,22,20,16,25,30,30,31,32,23,31,16,20,21,14,23,14,14,19,19,14,17,20,18,20,15,18,13,13,21,12,18,16,17,12,16,14,14,15,10,16,15,12,13,12,20,20,12,9,20,14,19,12,14,9,7,14,13,15,9,9,18,15,11,13,13,6,10,8,15,6,19,12,12,6,14,5,8,2,18,6,3,5,9,2,3,1,5,1,1,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3053,5721,2687,3034,28,12,30,30,25,25,33,29,34,36,31,24,34,35,24,33,27,40,26,21,25,32,22,18,17,24,22,15,14,16,16,11,12,18,12,9,12,24,21,26,25,20,26,20,28,39,33,36,41,33,29,35,36,32,30,40,33,32,37,37,30,43,37,32,28,38,33,37,31,39,40,40,32,48,39,55,55,55,46,53,53,63,51,57,53,47,51,46,58,60,55,55,47,49,42,44,47,56,48,47,38,47,36,45,47,56,37,49,36,60,31,42,48,38,38,44,22,43,45,34,43,37,26,35,35,29,24,22,37,36,26,35,28,29,19,27,17,23,18,22,24,32,32,19,23,26,26,27,26,41,27,32,27,27,15,13,12,25,21,29,20,21,14,19,8,26,11,16,11,20,14,12,6,15,9,14,8,13,8,12,10,9,6,13,4,6,8,12,3,10,1,11,0,4,1,5,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3512,5846,2722,3124,17,12,16,15,24,18,11,23,19,19,17,23,15,13,13,18,15,23,18,16,21,13,21,12,16,23,14,15,20,16,18,15,17,14,19,14,16,18,27,32,18,44,22,35,36,38,40,38,45,49,40,43,39,56,43,42,37,43,42,46,39,62,35,44,39,36,38,44,29,53,37,44,31,51,43,47,50,43,40,42,35,46,51,42,41,49,54,56,44,40,50,45,47,36,52,46,37,48,47,53,37,46,40,52,49,56,56,53,64,49,42,34,32,45,58,46,40,56,45,39,35,40,39,35,28,32,30,30,34,28,22,37,32,26,30,18,20,28,31,30,25,25,21,22,34,39,26,36,25,37,30,39,29,37,15,19,16,17,30,31,14,36,16,30,17,31,15,18,7,24,16,28,10,24,11,21,6,20,5,15,9,15,5,8,9,21,5,6,2,8,2,4,1,6,1,2,0,1,0,3,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2636,5414,2645,2769,30,11,18,23,22,29,29,17,29,18,27,28,16,21,36,20,23,24,30,16,17,23,23,28,34,26,20,24,30,27,29,24,19,19,21,22,32,29,29,12,26,22,33,34,22,26,29,22,34,28,29,24,33,31,31,28,28,35,27,32,32,32,36,37,29,38,36,29,31,29,30,29,27,33,42,56,40,45,31,33,29,35,40,31,37,30,42,39,38,43,39,50,51,41,36,54,50,63,59,34,58,40,45,33,45,44,44,51,39,52,46,35,40,32,33,28,32,31,39,32,34,29,25,33,31,26,34,31,34,32,21,26,23,22,27,27,18,25,23,24,17,32,30,38,21,32,23,32,30,31,32,31,33,40,13,21,23,25,22,20,20,29,16,22,18,23,9,26,12,13,12,13,9,21,13,23,6,26,8,23,8,17,2,8,5,8,3,15,3,11,2,9,1,4,2,1,0,9,0,2,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2162,4008,1913,2095,18,15,18,15,15,17,18,14,18,21,26,15,14,11,25,23,20,17,18,15,17,19,11,21,14,14,16,14,7,17,15,12,11,7,13,9,17,15,15,9,20,7,17,18,31,24,29,23,29,33,18,23,26,31,21,27,39,31,21,31,31,33,29,23,29,34,26,29,21,16,22,26,24,26,29,29,33,29,35,28,40,25,34,39,20,28,31,25,34,33,25,39,24,27,36,32,23,26,28,31,40,38,16,32,28,40,29,32,30,31,28,24,17,36,14,30,32,22,28,26,22,32,38,31,24,20,21,35,23,17,18,16,21,22,18,22,20,21,19,14,9,20,15,21,14,25,14,29,21,25,19,23,19,20,17,14,15,18,11,18,16,21,13,20,11,26,10,11,12,14,5,16,9,10,5,19,8,11,7,12,7,12,5,5,4,7,2,7,1,8,3,6,1,4,2,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3718,7069,3418,3651,44,33,38,41,42,50,48,31,47,43,37,34,27,39,42,29,50,34,27,22,31,26,26,32,26,21,17,31,25,13,24,27,35,18,16,12,18,26,16,19,20,30,16,15,27,28,31,40,36,36,47,42,34,42,47,47,54,40,45,39,47,48,40,49,56,43,52,53,48,54,63,71,67,52,65,59,50,61,60,61,55,72,55,65,64,60,64,54,72,59,63,57,54,59,50,57,59,63,58,62,54,59,48,62,63,63,64,67,55,43,51,54,54,60,38,36,46,40,41,54,36,36,42,41,45,38,34,32,37,36,30,37,25,27,42,33,26,25,24,36,23,19,30,24,16,31,24,33,29,41,31,25,27,58,19,22,23,27,26,30,25,37,20,30,12,29,12,24,7,19,12,18,13,32,13,33,10,19,9,13,14,22,11,19,8,21,2,11,4,11,0,7,3,3,3,4,1,3,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2667,4296,1944,2352,12,21,15,19,13,14,15,8,13,11,16,8,10,10,13,10,8,9,14,9,7,12,8,7,9,7,11,7,8,10,11,11,3,14,5,12,12,14,10,9,13,17,9,14,16,26,16,22,25,26,27,32,35,50,38,47,40,39,45,52,37,43,34,51,42,34,39,40,47,39,37,41,28,36,31,29,28,43,45,33,28,29,20,31,28,37,34,27,32,36,24,41,33,44,29,34,29,40,26,35,32,41,28,35,34,33,29,36,23,38,29,49,40,38,24,39,38,30,31,32,24,28,30,31,19,21,22,19,28,38,21,21,17,23,10,29,26,22,19,19,18,16,15,22,21,25,17,34,16,21,26,28,22,22,11,15,13,20,20,21,17,23,14,17,10,13,9,16,6,23,6,19,8,8,8,8,9,15,3,11,6,14,6,9,4,8,4,10,1,3,0,4,0,6,1,2,0,3,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3086,4832,2203,2629,26,18,21,19,22,12,18,14,25,17,17,7,19,14,18,17,14,14,22,19,9,10,13,14,18,7,9,13,15,11,14,12,16,9,14,16,8,12,16,11,8,9,9,21,13,31,25,34,29,41,38,43,48,48,42,67,43,38,49,59,35,34,41,59,38,23,37,52,40,47,50,41,39,50,42,50,36,42,35,52,45,47,63,43,33,47,23,41,39,42,41,38,37,31,38,49,33,58,50,48,39,58,32,50,35,44,34,51,43,44,41,44,21,34,25,28,32,35,28,33,34,29,16,28,26,30,10,28,20,19,13,30,21,14,17,26,19,29,21,24,20,25,17,20,12,26,16,20,18,28,25,25,17,24,12,12,6,16,10,17,13,14,7,14,12,17,11,12,8,10,7,16,4,16,4,16,4,14,3,6,2,10,1,11,5,5,2,5,2,6,1,5,1,1,2,5,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1911,3839,1845,1994,21,12,13,17,15,18,16,15,19,17,27,12,21,13,13,17,23,16,16,15,12,22,24,16,17,17,12,12,19,6,22,18,20,15,13,15,18,14,17,26,14,16,30,12,20,28,26,30,33,26,19,27,30,24,24,20,20,22,20,20,22,36,27,30,24,18,24,32,23,24,24,41,31,33,25,23,30,35,21,25,33,21,25,17,18,30,27,28,20,33,19,29,29,24,39,34,29,33,33,34,33,32,30,38,28,31,33,35,28,26,24,32,31,26,21,26,28,30,29,15,26,19,20,29,20,18,18,18,21,19,14,26,17,23,18,12,10,15,12,20,16,16,12,15,11,19,24,24,17,15,11,17,16,25,10,21,13,21,15,15,15,19,11,12,18,15,11,14,6,12,11,12,8,14,10,14,7,13,1,16,4,10,2,11,7,10,2,4,1,8,1,4,4,2,2,2,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1914,4011,1962,2049,12,16,20,17,17,15,19,13,18,24,17,8,28,22,16,21,6,28,20,10,9,20,16,12,11,14,15,16,18,23,24,18,22,22,15,18,19,15,27,25,29,12,21,21,28,27,29,19,31,25,33,25,17,31,25,23,22,19,19,28,33,29,25,33,22,30,18,23,23,30,31,24,28,29,25,31,25,20,32,19,21,27,29,27,26,24,32,38,26,35,32,26,23,32,32,28,32,25,48,31,30,46,23,44,29,42,24,32,34,29,38,29,30,38,31,35,30,25,36,29,29,28,21,23,16,18,14,29,24,23,20,25,21,14,18,20,19,13,22,17,23,20,16,11,18,13,19,17,11,21,25,24,22,20,12,8,10,17,16,17,12,9,13,16,12,17,9,20,4,14,3,10,8,18,12,10,14,12,6,9,3,11,2,3,8,6,3,7,3,1,1,2,0,1,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1658,3051,1479,1572,22,11,10,17,8,15,11,20,14,7,12,11,10,10,15,10,13,7,16,6,6,4,7,14,6,7,7,12,11,9,5,10,7,13,6,12,10,8,15,14,17,10,13,16,22,16,21,17,28,23,22,30,32,18,18,28,38,21,27,30,28,26,26,18,19,24,26,23,32,21,24,18,24,35,27,16,17,19,13,17,27,23,20,19,12,19,24,19,25,15,17,18,18,26,14,21,18,20,16,18,21,33,17,21,23,24,25,22,21,43,25,25,29,21,22,27,15,23,20,21,19,16,18,21,19,13,22,22,10,12,16,18,10,11,16,9,8,16,14,21,18,12,14,16,12,19,15,16,20,22,20,19,18,14,9,12,4,11,13,9,6,11,14,15,5,15,12,12,3,6,8,12,5,12,2,9,7,10,8,2,7,5,2,7,3,13,1,9,3,6,2,6,0,4,0,3,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1990,3472,1637,1835,11,10,11,14,4,8,7,12,13,19,9,16,13,9,13,19,14,20,17,16,10,8,9,15,11,14,12,16,14,10,17,10,10,16,10,9,15,9,12,8,8,14,14,9,11,27,26,19,23,15,24,38,29,29,32,23,22,25,26,25,26,24,19,30,28,24,23,29,24,30,28,30,30,24,28,24,33,19,38,26,31,33,28,33,30,29,35,34,27,29,19,40,24,28,23,30,30,26,24,29,19,25,31,42,31,29,19,29,25,23,23,31,18,25,19,16,20,33,23,22,27,24,19,17,21,20,19,15,14,20,21,16,13,17,17,15,6,18,16,17,16,11,13,13,10,16,10,18,16,25,18,27,14,14,11,15,9,18,21,14,9,21,11,10,14,10,12,8,3,10,10,11,13,3,5,11,5,14,6,10,2,5,3,4,1,7,2,9,3,5,2,4,0,8,0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1153,1693,771,922,8,6,6,7,2,9,5,3,4,6,4,2,3,9,3,4,3,4,3,4,5,0,5,1,1,1,3,6,1,5,5,2,4,4,2,2,3,4,4,3,5,1,6,6,5,13,15,11,11,13,12,20,18,19,19,15,18,24,25,17,23,17,17,26,14,23,22,24,18,14,13,18,18,15,8,17,12,11,23,22,18,11,19,16,5,9,18,22,14,12,15,17,15,19,17,15,11,14,14,20,13,16,8,16,16,9,5,15,16,14,14,10,10,10,8,10,11,8,7,6,7,4,7,8,4,8,6,10,9,8,5,8,4,7,5,13,7,9,6,7,4,11,5,3,6,14,1,13,6,8,8,10,5,13,5,6,5,5,5,4,4,11,6,7,3,5,2,6,1,7,1,6,4,3,4,7,0,3,2,3,2,3,0,4,1,1,0,2,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3158,4983,2495,2488,18,17,21,15,14,7,25,18,11,12,8,14,11,15,11,11,13,9,18,9,10,9,8,13,8,11,8,11,10,8,11,12,7,9,11,15,9,10,9,19,13,13,24,18,36,35,33,34,47,31,57,51,41,66,71,69,75,60,61,56,57,50,66,44,43,52,40,39,62,46,56,34,45,57,38,33,38,44,34,38,46,32,36,38,46,36,36,28,45,26,41,30,31,40,27,28,38,33,38,35,32,42,32,38,43,37,42,37,33,33,34,53,29,27,20,36,40,29,31,31,32,29,30,30,26,17,26,17,22,24,29,17,21,25,22,26,16,21,24,23,23,27,20,27,17,17,21,26,26,27,32,31,25,28,12,14,15,20,14,25,17,17,9,18,17,23,18,14,8,15,13,13,14,13,9,16,9,13,7,13,6,15,2,7,6,8,3,5,3,7,1,3,0,4,0,1,0,2,1,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1756,3450,1666,1784,15,19,17,17,15,21,17,20,15,15,20,18,14,14,15,17,13,5,17,14,12,13,13,7,13,13,13,8,11,15,13,15,15,7,12,12,9,12,17,8,7,13,20,14,22,20,23,19,21,18,21,21,21,20,21,15,23,25,26,23,18,31,19,29,21,23,21,38,23,23,31,30,36,30,35,31,26,26,26,23,22,31,32,26,25,21,32,43,30,27,30,36,31,22,30,32,18,18,24,26,27,20,32,31,29,36,31,35,27,20,25,29,29,29,10,24,22,35,21,29,20,24,18,19,18,18,28,18,17,17,19,22,17,18,18,10,11,8,10,14,14,16,11,17,11,17,14,23,25,17,20,14,15,15,10,15,8,13,6,11,8,15,12,9,9,10,2,11,5,8,6,11,7,13,6,10,10,9,3,11,5,6,5,10,1,5,1,4,1,3,1,2,0,3,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,1990,3465,1627,1838,7,8,11,7,7,9,9,7,7,5,14,14,11,14,9,17,11,14,13,13,11,9,23,8,14,17,18,13,9,11,15,13,8,9,12,12,11,15,13,11,11,13,14,12,11,19,20,25,19,22,23,21,22,30,27,20,35,28,20,30,24,27,23,23,22,32,19,20,20,22,27,26,22,20,31,23,25,19,24,24,29,27,26,20,19,45,23,31,34,34,23,30,31,33,25,27,23,32,40,35,17,33,32,22,25,30,16,26,38,34,29,40,28,30,19,20,31,32,25,30,24,23,19,25,22,22,15,22,22,23,16,16,13,18,12,12,12,17,24,21,19,16,21,20,15,21,17,20,19,22,20,21,11,24,12,16,11,17,13,20,12,12,10,20,7,9,10,7,4,9,6,5,4,13,3,12,7,8,6,11,4,7,4,5,0,9,4,3,0,2,2,10,0,3,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
