町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
高円寺南1丁目,4447,6417,3233,3184,20,13,12,14,12,18,18,15,18,12,12,17,22,17,14,18,15,13,16,12,18,17,11,19,10,12,13,4,16,18,16,17,12,11,17,16,14,9,23,23,27,24,27,25,42,52,55,52,69,65,80,82,99,96,86,78,91,85,84,73,93,65,71,57,62,57,60,58,67,52,63,52,54,40,60,55,51,52,55,52,62,62,47,44,66,36,57,56,54,54,54,39,62,51,64,37,55,48,45,53,51,42,62,55,47,57,41,46,53,40,32,44,39,34,34,27,35,41,41,40,33,37,29,27,29,39,30,23,21,25,35,29,22,31,28,25,38,21,10,26,23,22,28,26,22,28,17,30,29,38,21,32,29,24,12,26,14,20,15,26,21,32,18,23,16,29,11,24,9,8,8,19,12,20,7,15,11,9,10,14,4,14,5,16,1,8,3,8,2,5,2,4,1,3,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南2丁目,5151,7163,3460,3703,24,21,15,18,17,20,18,12,14,21,13,13,17,12,13,10,10,19,10,12,8,10,12,16,6,13,10,5,7,11,12,12,12,18,7,13,18,26,20,34,27,23,30,33,46,67,62,99,59,110,85,93,88,102,89,99,112,115,106,104,98,87,90,100,83,77,67,66,69,52,64,57,71,64,80,50,73,52,86,64,82,57,66,62,60,50,59,59,57,53,47,44,60,57,48,51,57,73,58,53,52,59,63,63,57,45,48,60,46,47,57,43,48,42,32,39,46,44,33,44,40,37,34,29,29,26,25,23,24,22,27,26,26,20,19,25,20,26,24,22,23,22,20,25,24,21,35,35,23,32,26,51,20,32,16,25,14,23,20,14,20,26,24,32,14,30,14,24,8,22,9,25,9,13,9,19,15,20,4,20,3,7,2,10,4,13,2,4,3,7,3,5,1,2,0,3,1,3,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南3丁目,5164,7530,3868,3662,14,21,22,16,24,10,22,11,21,19,17,16,12,16,16,16,13,25,15,20,23,13,23,14,17,21,12,20,15,15,11,19,22,18,19,17,26,18,29,36,34,27,37,34,52,44,65,51,72,65,90,76,98,95,97,73,83,75,92,89,83,69,103,68,80,70,94,59,71,47,72,68,67,66,75,62,69,70,72,70,58,47,72,64,76,55,81,51,55,57,74,61,81,50,51,68,63,63,71,62,55,58,63,58,47,53,57,67,67,53,45,43,48,49,40,31,56,45,53,37,45,28,39,36,41,35,40,38,37,27,34,38,30,29,27,25,28,34,27,36,34,19,22,29,27,37,31,30,32,37,29,32,37,40,16,30,13,28,25,27,20,28,11,42,16,26,23,26,17,24,14,23,14,18,10,21,8,16,5,12,6,12,3,17,4,11,6,10,3,6,0,6,0,6,0,3,0,4,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南4丁目,2969,4137,2077,2060,10,9,10,11,9,7,11,12,8,8,8,9,10,11,7,9,7,13,8,6,5,8,7,5,4,7,12,6,6,6,6,5,4,8,4,5,10,8,18,12,13,17,22,19,24,36,34,30,33,22,49,39,51,47,50,55,41,50,54,62,54,43,49,38,41,32,37,28,36,34,38,43,32,38,51,32,34,25,37,32,48,45,42,37,31,36,41,36,45,41,36,38,49,27,40,36,41,52,37,41,34,23,38,36,40,31,29,25,31,26,31,33,36,21,22,20,35,25,30,29,23,19,22,18,21,18,17,21,20,16,14,22,14,12,15,19,18,21,15,11,12,11,21,10,19,20,20,14,9,24,18,19,15,30,15,13,10,10,15,14,6,14,8,16,8,11,8,16,6,12,2,13,5,7,2,17,7,8,2,10,4,8,2,6,2,8,1,7,0,4,1,0,0,4,0,3,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南5丁目,4186,6558,3416,3142,15,19,16,18,19,15,22,20,19,23,28,21,21,19,22,13,33,30,17,18,12,11,21,25,19,29,12,13,17,13,16,20,15,22,13,17,17,19,24,22,32,25,40,40,53,43,57,47,62,54,86,65,91,64,73,70,85,56,84,80,76,65,71,57,70,52,82,55,72,46,59,41,46,50,67,37,56,48,64,45,61,59,61,55,55,50,54,41,70,52,57,45,58,52,55,53,58,45,59,51,58,52,56,41,47,40,39,46,42,40,50,45,60,54,38,42,48,42,56,33,34,30,42,33,35,27,38,34,23,24,32,15,16,25,32,25,28,16,20,30,20,27,23,23,16,12,22,28,18,26,29,35,27,28,15,16,9,22,17,18,17,24,20,29,15,18,10,18,11,22,8,25,10,25,6,24,13,15,5,13,7,16,4,10,1,8,3,10,2,4,2,6,0,4,0,3,0,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北1丁目,1586,2516,1316,1200,10,3,3,5,7,4,6,4,5,6,5,5,7,11,7,9,12,10,13,6,11,5,10,6,5,13,12,5,8,11,4,7,10,5,10,6,11,8,8,7,10,10,13,13,26,22,20,23,24,24,26,25,27,21,29,31,28,24,28,21,32,15,25,9,17,24,22,26,20,8,25,18,28,12,17,7,21,18,31,18,21,20,29,29,19,13,15,27,25,14,24,21,21,16,21,17,18,22,22,11,30,17,30,14,10,15,25,18,12,19,17,18,15,23,15,8,17,13,23,16,13,14,13,19,17,11,13,8,20,4,9,9,15,11,4,13,10,8,7,14,8,7,12,5,11,7,12,14,14,16,10,8,6,16,9,10,9,8,8,6,4,11,9,15,4,6,8,13,4,6,5,9,5,11,1,11,5,8,1,4,2,10,2,3,1,7,0,5,1,3,0,5,1,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北2丁目,3083,4231,2215,2016,10,10,7,9,10,10,8,6,9,8,12,8,12,6,13,6,11,7,9,6,6,11,8,4,9,8,5,6,7,1,9,9,3,9,11,6,14,5,10,10,24,11,31,24,23,26,49,40,38,40,56,60,56,53,54,65,66,60,60,45,57,39,51,44,40,31,53,34,33,32,52,29,41,30,30,32,38,38,50,31,55,35,49,27,44,28,42,31,41,39,23,35,42,31,32,32,42,29,42,35,40,36,42,41,40,38,34,37,35,32,32,23,35,26,22,15,24,28,33,19,23,16,15,13,19,22,18,19,23,18,9,13,17,11,17,14,14,18,11,14,15,8,16,7,11,18,11,17,18,22,9,24,14,25,8,17,15,13,9,17,16,10,9,20,9,14,7,16,7,7,8,7,6,7,3,17,5,9,5,7,4,9,1,6,3,4,1,9,1,4,1,2,1,6,1,4,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北3丁目,4071,5798,3056,2742,11,17,11,11,19,24,12,10,12,16,16,17,15,20,23,15,24,9,13,13,16,14,10,14,9,10,17,11,11,12,7,10,14,8,10,15,16,17,23,21,35,23,29,24,52,45,48,56,56,66,88,68,70,72,83,63,70,68,84,61,78,66,64,60,57,42,73,43,53,46,49,52,51,34,49,43,74,55,77,62,67,50,53,43,54,44,65,49,58,50,44,35,60,30,53,51,47,36,53,46,48,53,45,39,51,44,52,35,39,28,41,22,33,26,28,30,33,26,31,17,37,24,29,24,24,17,20,22,31,31,17,14,15,17,25,18,25,19,16,16,14,20,22,25,22,14,23,27,15,27,28,24,29,25,16,15,15,14,22,24,14,27,18,21,14,25,11,18,5,12,6,24,6,21,13,7,10,13,5,10,9,14,3,8,4,5,2,9,2,6,1,2,3,4,1,4,0,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北4丁目,2377,3590,1826,1764,9,7,12,9,8,6,11,9,8,7,5,7,11,11,5,7,6,9,13,13,10,11,10,13,6,7,14,6,4,7,9,16,10,8,12,6,14,7,15,14,18,10,13,24,20,25,23,32,38,29,57,34,43,32,48,36,39,40,28,40,46,36,40,21,28,30,37,26,28,32,29,29,39,26,28,29,32,26,26,28,34,21,27,24,33,27,28,36,40,26,46,34,21,27,38,35,23,19,39,26,29,18,24,24,31,22,32,24,36,32,27,31,29,22,12,18,26,27,24,15,20,25,20,12,14,20,13,12,14,16,30,17,10,13,14,11,16,9,9,18,5,13,12,14,20,17,20,19,18,23,19,21,17,25,8,12,7,13,11,17,11,11,10,13,4,13,8,15,7,10,7,14,3,9,7,12,6,10,5,11,1,9,1,5,0,2,3,7,2,9,1,4,1,2,0,0,0,3,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南1丁目,4862,7773,3796,3977,27,27,24,25,20,21,21,17,22,25,15,26,29,18,20,11,30,18,21,17,29,19,20,13,21,16,16,29,24,19,24,17,16,20,18,18,23,21,28,25,27,19,23,29,40,31,55,44,50,50,60,73,61,60,61,61,70,89,66,73,80,81,71,57,70,73,59,71,60,64,55,66,72,53,62,73,71,60,72,64,61,57,59,57,62,63,78,67,67,58,73,64,56,60,57,69,63,65,66,71,63,75,74,57,56,65,67,54,56,66,56,62,56,61,47,45,67,61,47,50,43,54,52,44,37,40,50,36,46,54,46,54,38,34,31,38,35,39,31,32,27,31,40,25,27,46,31,50,27,41,39,34,43,52,28,23,28,22,31,34,17,29,23,36,28,31,17,30,17,36,16,23,15,32,14,30,11,17,9,26,8,16,5,16,3,14,2,8,5,8,5,10,5,3,0,3,1,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南2丁目,2453,3577,1793,1784,6,11,8,8,6,8,7,8,5,8,5,9,8,7,8,9,5,3,6,8,10,8,11,6,4,7,11,7,8,8,9,5,12,10,12,7,9,8,8,12,20,20,19,16,27,15,32,33,34,35,40,53,40,36,44,42,41,42,43,42,44,41,33,33,40,38,31,38,30,32,44,30,25,35,28,31,42,30,30,31,33,25,32,34,30,32,30,24,29,26,24,22,28,29,34,23,26,24,31,37,35,27,27,31,23,25,27,26,27,25,27,15,23,25,18,18,27,22,20,21,17,15,20,15,17,17,20,16,20,19,16,19,19,12,8,14,20,16,13,15,15,21,13,19,17,13,15,14,26,16,16,15,9,22,14,14,9,11,10,15,6,10,8,14,7,13,9,9,5,12,6,6,8,7,7,9,6,5,3,5,4,4,0,4,4,3,2,1,2,5,2,6,0,5,3,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南3丁目,5155,7838,3699,4139,19,24,26,18,17,30,21,22,22,25,34,24,25,21,26,19,24,25,24,22,18,13,24,19,22,19,17,25,20,9,19,25,9,17,11,13,12,17,27,24,20,29,27,39,36,38,52,60,73,77,68,84,80,85,84,87,77,101,75,91,75,86,70,78,79,76,75,71,70,79,58,67,63,66,70,68,68,68,76,66,79,59,53,65,71,72,70,64,62,72,72,77,62,62,57,68,68,66,66,79,66,64,53,64,66,69,44,68,65,51,58,63,54,55,42,56,55,56,47,43,50,46,48,45,38,46,34,43,31,35,22,33,30,37,30,21,22,27,28,51,26,22,28,33,20,26,30,39,32,34,34,53,31,47,18,33,23,25,20,29,26,27,16,35,18,23,22,22,9,24,15,23,7,21,11,17,9,24,14,14,4,14,10,14,8,8,3,14,5,10,3,8,0,5,0,3,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北1丁目,2987,4589,2192,2397,11,16,9,10,14,17,13,14,13,14,8,17,10,8,2,13,8,19,17,10,7,5,7,16,6,15,10,10,14,8,12,14,9,11,12,8,7,9,20,13,16,17,18,21,8,33,32,33,27,35,36,55,49,42,45,44,31,45,47,46,36,44,30,33,46,43,34,47,42,39,43,35,56,28,44,43,42,35,41,31,41,35,30,42,42,26,28,38,40,46,42,35,33,31,35,43,40,29,48,41,39,47,28,34,39,43,43,30,32,45,40,37,38,38,26,26,32,37,39,28,23,31,24,22,30,23,22,21,18,19,19,14,16,11,20,19,15,18,17,25,13,21,13,26,21,27,23,20,30,31,27,28,26,25,7,22,19,15,13,16,19,19,10,21,22,21,9,23,12,13,9,18,8,16,9,16,8,12,5,12,7,6,2,12,2,12,1,10,2,2,4,1,0,5,0,2,0,4,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北2丁目,2916,4423,2165,2258,12,12,13,12,11,13,11,9,9,14,15,7,13,6,7,7,12,12,12,10,14,5,12,18,12,7,10,10,13,8,6,4,12,8,11,5,19,17,12,14,21,11,24,23,21,29,35,41,34,41,50,37,43,48,39,45,46,48,37,39,46,36,33,38,37,48,26,38,33,30,36,53,57,34,34,37,49,33,40,35,30,51,41,41,40,32,34,34,37,36,27,36,46,31,39,42,33,23,35,39,38,35,28,31,29,41,34,30,34,34,33,35,40,37,29,29,35,29,34,34,29,28,27,24,25,17,30,23,12,25,18,14,13,25,17,17,19,18,16,23,29,16,19,21,16,21,14,31,24,23,18,33,26,24,5,13,17,20,19,21,20,9,9,18,16,9,9,13,6,14,3,11,9,16,6,8,0,16,4,11,4,11,3,7,3,10,2,7,2,3,1,3,1,4,0,1,1,3,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北3丁目,2439,4011,1960,2051,9,16,14,18,10,12,11,10,7,6,14,16,12,12,15,21,18,13,10,9,16,17,23,12,14,12,20,17,9,10,20,11,11,17,13,11,16,10,19,16,19,9,13,16,22,18,29,25,27,25,19,24,38,13,30,29,23,27,32,32,34,31,31,38,27,20,27,23,12,30,30,30,23,25,34,26,25,29,39,25,29,33,30,34,29,31,27,29,40,32,44,34,23,34,37,40,40,30,41,35,30,30,48,29,30,31,39,33,26,29,30,23,29,33,24,19,28,26,29,17,20,23,26,25,19,17,22,19,15,16,23,30,14,16,15,21,16,14,20,23,15,17,22,29,16,16,15,25,26,32,24,28,15,28,15,19,14,17,15,21,13,22,14,20,20,30,6,26,12,15,10,19,15,13,4,17,5,14,4,24,10,9,4,8,3,8,2,11,2,3,0,2,0,5,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北4丁目,2506,4159,2016,2143,17,11,15,16,20,13,13,21,14,4,13,24,14,8,7,9,14,15,10,7,19,9,13,14,12,9,13,14,12,14,14,9,9,19,20,11,9,11,20,16,16,16,15,15,17,21,27,21,39,31,27,29,26,29,37,41,38,36,35,40,30,34,32,36,31,42,31,44,30,34,36,38,33,24,34,29,41,39,27,25,25,32,30,37,32,30,35,37,39,34,35,26,37,32,44,47,41,39,24,26,42,38,33,44,26,36,38,37,43,32,34,26,29,25,22,25,34,29,30,34,27,22,19,23,11,19,22,19,18,22,23,21,25,17,13,26,17,14,28,20,17,23,11,17,8,17,18,22,21,19,21,21,16,29,16,16,14,13,14,24,15,26,16,16,10,11,7,14,6,10,6,19,7,14,12,7,7,13,2,11,2,15,4,10,2,4,3,2,2,9,1,5,0,2,1,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北5丁目,2223,3892,1902,1990,9,10,9,15,9,9,11,12,12,9,12,9,13,19,19,14,11,14,21,17,12,10,22,16,18,23,14,15,21,9,16,9,10,8,17,11,16,14,15,9,25,17,19,22,22,18,23,27,32,34,29,30,25,38,17,36,32,39,36,35,30,32,33,28,18,29,31,31,32,27,29,30,35,24,32,23,23,25,35,37,25,23,36,38,32,27,31,40,29,24,28,30,24,26,31,31,27,37,37,39,31,33,24,18,36,31,28,34,27,28,30,30,30,31,25,16,36,18,26,28,22,30,25,22,22,12,15,20,20,21,23,13,19,21,12,20,18,24,19,11,17,18,10,11,13,15,20,26,19,20,20,27,23,27,12,20,15,18,20,16,15,18,16,17,13,10,10,17,5,8,2,8,7,10,6,14,3,15,7,7,6,12,0,11,1,2,4,6,1,8,2,8,0,2,0,2,0,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北6丁目,1820,3384,1666,1718,6,12,7,6,9,10,15,8,10,9,11,14,12,11,20,14,11,15,11,17,21,11,11,13,18,12,18,14,19,12,16,13,13,11,10,11,15,10,13,16,18,18,15,28,16,27,24,32,17,15,31,20,26,22,21,16,21,20,17,25,24,19,20,31,25,20,27,26,15,19,21,22,22,22,20,22,22,27,26,20,32,22,21,24,17,22,20,24,30,34,26,27,35,29,26,24,27,30,28,29,38,27,38,29,35,32,30,30,34,21,20,31,26,26,19,22,20,18,25,21,28,20,22,20,13,19,14,21,18,20,19,11,19,13,17,11,14,11,14,12,13,10,8,13,8,11,11,15,20,19,20,34,17,23,12,13,16,20,11,19,10,18,8,19,17,18,11,7,7,14,10,9,8,14,8,9,6,8,2,12,10,7,4,10,1,10,3,3,1,4,2,2,2,1,0,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼1丁目,2469,4029,2130,1899,8,3,17,13,17,10,14,15,11,3,9,16,9,12,13,10,10,10,17,14,10,18,18,12,6,11,20,20,11,13,15,13,11,13,13,16,13,7,24,13,11,10,19,20,31,26,38,31,43,36,50,33,46,35,32,43,47,44,38,30,30,23,40,32,51,27,33,31,31,31,36,28,40,38,36,29,37,23,26,27,33,24,28,28,34,18,36,22,35,32,25,27,34,20,31,29,31,30,40,26,45,39,29,21,36,30,38,28,34,36,27,22,29,30,30,30,24,19,29,22,29,20,34,19,21,27,26,16,20,23,14,17,25,18,13,14,18,15,19,19,18,14,22,12,21,11,14,23,20,22,25,22,16,25,14,12,17,12,15,17,11,6,14,21,10,5,9,16,6,9,5,14,9,9,9,15,6,16,2,7,2,5,2,8,4,9,3,6,3,9,3,7,1,1,1,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼2丁目,3143,5276,2582,2694,10,13,9,10,14,11,13,19,18,14,12,14,20,26,26,17,21,23,21,15,21,22,16,18,14,12,18,15,22,14,9,20,16,18,16,25,21,16,19,14,14,16,18,23,12,42,34,31,57,47,47,54,46,48,56,58,42,64,49,49,43,34,51,51,40,38,42,39,33,28,34,32,44,32,48,30,48,33,42,40,40,38,37,31,53,42,54,37,50,36,53,40,41,31,31,38,39,48,35,31,37,31,39,45,43,46,47,45,38,50,34,32,45,40,29,31,40,48,30,34,34,36,26,26,36,31,27,28,28,26,26,36,31,16,25,26,26,14,20,25,23,28,33,22,18,26,29,21,26,21,23,34,29,29,12,33,11,19,14,17,16,23,20,22,15,20,13,24,10,20,10,14,10,16,11,13,7,27,6,18,3,14,1,12,5,12,3,13,3,10,0,6,1,2,0,3,0,4,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼3丁目,3990,6136,2962,3174,20,21,25,23,21,18,16,26,22,18,20,25,15,10,21,17,11,24,15,12,21,11,13,12,21,15,23,6,16,14,13,12,15,10,19,15,13,20,17,26,14,14,15,21,27,38,45,48,59,51,56,65,70,80,56,66,60,63,62,70,56,61,59,68,68,71,65,56,62,44,55,54,47,48,49,41,46,46,44,41,50,50,59,45,45,40,50,46,57,50,54,45,51,60,54,57,56,53,53,62,45,45,57,44,49,45,43,56,42,44,38,37,37,40,44,32,44,49,34,34,32,29,37,44,35,27,26,28,28,25,30,26,22,26,18,31,27,26,24,21,22,20,21,16,23,36,33,29,23,38,30,35,27,37,16,16,13,17,22,33,18,30,10,27,12,26,12,17,9,13,10,20,9,22,8,15,10,23,4,22,5,17,4,14,1,10,0,2,3,7,1,10,1,6,1,4,1,5,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼1丁目,1832,3199,1625,1574,13,13,9,10,15,16,10,16,14,14,15,18,13,23,7,13,8,7,13,9,16,9,6,13,13,7,10,11,6,8,17,11,11,8,15,2,9,4,5,10,10,14,15,5,22,18,15,12,20,15,25,18,26,25,32,29,18,26,31,21,30,17,42,33,24,25,23,27,27,18,30,24,21,25,30,34,25,14,27,36,30,17,32,26,32,27,30,33,32,26,21,24,23,23,30,24,34,26,24,22,30,22,39,20,22,17,23,14,29,21,29,32,19,18,24,13,26,20,19,24,20,14,11,11,16,24,15,23,17,12,8,14,10,12,13,9,15,18,7,7,18,7,9,12,11,17,15,11,13,17,17,29,20,26,16,15,7,18,10,18,13,12,13,20,13,11,8,10,7,17,7,7,5,5,6,15,5,11,1,9,1,10,5,3,2,5,1,4,0,2,2,2,1,3,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼2丁目,2448,4581,2307,2274,9,12,16,18,15,17,21,5,20,27,21,19,15,18,24,15,24,16,29,18,24,23,20,18,21,13,19,24,17,12,14,14,24,18,16,16,21,16,17,20,24,28,21,28,29,23,20,25,37,24,36,37,36,23,40,36,35,33,38,30,26,26,23,32,45,26,33,30,26,36,31,28,35,20,33,28,32,34,29,31,37,37,30,22,36,38,35,30,33,35,39,47,41,33,37,42,38,32,30,34,41,42,42,40,38,35,30,28,29,26,29,22,38,36,38,24,28,32,30,24,27,25,26,24,27,30,27,23,28,28,19,22,20,20,15,20,17,15,15,23,14,19,26,19,19,13,26,24,22,22,27,24,33,34,24,21,22,22,19,17,18,19,13,25,11,21,11,15,8,16,12,21,15,15,9,14,9,19,6,13,6,16,6,11,5,10,2,8,1,7,2,10,2,6,0,2,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
