町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
高円寺南1丁目,4428,6413,3222,3191,15,12,14,14,19,16,15,16,18,16,13,16,21,16,15,16,18,13,17,13,16,23,11,13,11,9,16,10,12,15,17,16,11,11,17,13,15,17,28,21,26,22,23,28,44,51,59,63,56,56,83,90,99,89,89,92,89,75,74,81,85,62,77,53,61,61,62,57,65,52,55,53,54,40,67,61,54,48,57,57,54,55,60,41,58,42,54,60,60,38,51,52,64,42,67,39,48,50,45,56,54,35,59,56,49,60,40,44,49,46,30,39,41,33,39,34,31,36,37,38,42,41,25,29,33,33,24,26,23,25,34,25,21,30,26,27,33,23,14,25,28,21,28,27,23,28,20,32,27,40,27,29,23,33,10,15,16,22,17,27,17,28,22,27,13,26,10,21,7,10,11,24,12,15,7,13,11,10,8,14,5,17,5,12,2,10,4,7,0,5,5,4,0,2,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南2丁目,5086,7095,3421,3674,27,17,16,19,15,20,17,12,15,20,18,12,12,11,12,15,13,18,7,13,8,8,14,15,5,15,10,4,10,15,12,9,9,20,5,10,23,22,17,26,26,26,27,41,45,83,40,84,61,99,86,81,90,107,88,109,118,109,91,99,93,95,91,85,82,84,68,60,66,57,62,59,76,56,82,55,75,55,75,58,80,57,73,65,60,49,49,65,56,45,54,47,54,53,58,60,55,66,52,59,59,56,60,56,55,49,54,59,53,46,53,44,38,38,39,43,43,47,34,42,39,32,28,23,28,35,23,19,29,21,23,21,28,25,19,21,21,31,25,24,19,19,23,22,27,26,36,35,20,35,23,49,25,30,13,30,17,21,19,14,26,27,20,33,13,33,14,22,10,16,9,30,9,10,12,21,13,21,3,17,4,9,1,12,4,8,4,6,1,6,3,6,1,1,1,4,0,5,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南3丁目,5125,7519,3844,3675,18,22,24,13,24,12,23,8,22,26,11,14,10,18,19,21,10,20,19,17,24,15,20,11,14,25,14,17,14,19,15,18,19,19,19,14,25,23,22,31,34,22,35,37,55,48,60,60,87,59,79,84,103,96,81,72,85,79,84,88,85,74,103,65,84,72,88,47,77,56,70,66,60,56,78,72,70,71,80,58,58,58,69,63,84,57,70,49,61,62,76,61,68,51,61,67,61,66,70,54,52,51,61,63,55,61,55,59,64,61,44,37,50,45,40,38,52,34,54,47,45,26,34,38,43,31,41,40,40,28,32,35,27,30,29,28,30,30,24,35,32,20,26,34,21,33,39,33,29,33,30,41,33,38,14,21,18,28,25,29,16,32,14,42,23,24,21,25,13,26,18,21,8,17,13,25,7,14,7,13,5,12,5,14,2,12,7,10,2,6,0,4,0,6,0,3,0,4,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南4丁目,2948,4122,2046,2076,10,7,10,11,9,8,10,12,7,7,11,16,7,8,8,11,7,11,9,3,3,10,7,5,7,6,8,8,7,4,6,6,3,7,7,7,6,7,18,9,11,20,18,17,21,33,32,30,29,27,50,38,40,58,53,46,52,61,54,52,56,39,45,44,37,30,32,24,36,48,46,40,32,33,41,37,38,26,40,32,40,45,41,39,33,36,40,43,47,33,43,35,46,29,42,42,42,48,30,38,34,26,35,34,39,36,28,23,30,30,34,24,32,22,26,24,38,30,22,22,26,15,17,22,24,17,16,21,21,18,12,17,16,17,14,22,20,16,14,11,14,11,21,14,21,19,17,19,12,21,20,22,15,30,12,10,10,9,14,17,6,15,10,13,8,12,6,15,7,15,4,8,5,12,2,15,7,8,1,11,4,5,2,9,1,5,1,6,0,5,1,1,0,4,0,3,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺南5丁目,4170,6546,3398,3148,20,17,14,17,25,21,19,21,17,20,31,17,17,18,23,19,31,25,17,18,13,13,20,31,16,24,15,14,16,13,16,17,13,27,15,12,18,23,21,22,29,35,46,35,47,46,53,44,67,50,81,74,87,60,74,72,85,54,70,83,86,57,72,59,71,59,86,48,69,47,60,46,48,43,61,36,57,47,64,54,52,52,58,52,56,52,62,44,74,47,56,49,58,50,52,58,57,44,59,51,59,49,52,43,51,42,40,45,43,43,52,44,60,52,34,46,58,44,41,26,35,33,40,30,40,31,35,34,24,21,31,19,13,26,41,18,22,21,18,28,28,24,17,24,18,15,22,29,17,25,38,40,20,21,14,16,11,22,17,18,16,30,21,25,12,19,11,20,12,18,8,26,7,29,13,21,9,14,6,12,5,15,4,9,2,10,3,8,1,5,3,6,0,4,0,3,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北1丁目,1584,2516,1313,1203,8,7,4,4,8,5,6,4,6,3,3,6,6,11,12,11,11,7,13,5,11,7,5,9,7,9,11,7,7,10,7,7,9,5,13,5,8,8,11,5,7,12,15,11,23,20,21,25,23,25,30,22,23,22,27,31,32,23,27,18,32,12,14,16,23,30,22,18,25,12,25,17,29,10,18,8,18,20,34,24,22,24,24,19,20,16,19,22,18,17,26,15,23,18,14,22,22,19,24,13,29,15,28,14,11,17,22,20,15,19,17,18,17,21,12,7,19,17,22,14,13,15,16,17,16,9,11,9,19,4,9,11,12,9,11,13,5,8,7,14,9,9,10,3,13,7,16,18,11,12,8,13,9,14,9,7,8,9,9,5,4,17,8,9,5,8,8,12,4,9,5,5,6,12,2,14,4,6,0,8,3,7,1,6,1,7,0,2,1,3,0,6,1,4,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北2丁目,3093,4255,2223,2032,9,12,8,8,13,14,4,4,13,8,10,9,12,7,12,7,13,6,8,7,6,8,10,8,5,5,7,6,7,3,9,11,4,7,12,5,12,9,9,5,26,16,29,25,26,29,43,35,54,52,45,58,65,55,48,60,63,51,51,43,58,39,48,45,51,28,48,34,38,32,52,36,34,27,39,32,38,40,54,30,57,40,41,28,44,25,44,37,39,42,31,33,40,28,33,32,40,32,43,39,49,39,38,37,33,38,36,35,39,35,31,24,27,19,22,18,30,23,29,24,19,13,18,17,16,20,20,17,20,19,14,9,16,11,15,16,14,21,13,10,15,8,14,11,13,18,13,17,16,25,8,26,17,27,7,8,15,18,9,15,18,11,6,18,10,15,9,15,6,6,7,7,6,11,7,15,4,10,5,5,4,13,1,3,4,4,0,9,2,3,1,4,1,4,1,3,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北3丁目,4055,5779,3020,2759,12,16,12,15,16,19,14,12,10,14,16,19,17,15,24,19,27,7,9,17,16,13,7,12,11,11,17,11,8,14,13,6,11,11,8,14,16,17,16,16,38,31,25,18,48,44,51,56,59,70,82,70,79,79,74,62,75,68,75,66,69,50,64,62,53,49,72,43,52,45,52,54,52,37,62,54,66,56,68,54,71,50,54,42,47,47,69,53,55,51,39,30,63,36,53,44,46,39,49,52,54,49,49,38,50,42,45,34,43,24,42,25,25,26,27,29,38,22,28,23,39,17,27,26,20,24,29,22,27,25,15,16,19,19,24,17,23,20,15,19,18,17,22,23,21,17,22,29,18,30,31,22,26,24,15,13,18,15,17,23,14,27,21,25,13,25,11,15,5,14,6,21,6,19,16,9,6,13,9,9,7,16,5,8,3,6,4,8,0,5,2,3,2,5,1,3,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高円寺北4丁目,2345,3555,1799,1756,11,7,9,9,7,9,12,10,9,6,6,6,10,12,5,6,9,11,13,13,11,12,9,10,5,7,12,9,5,9,10,14,13,5,9,6,17,8,15,12,12,14,11,22,22,28,29,30,37,34,53,30,39,32,37,39,33,34,36,37,43,33,38,23,34,28,33,23,23,33,38,28,33,29,30,24,31,31,29,26,35,18,23,24,35,28,31,34,42,35,33,26,25,29,40,30,23,24,38,25,26,21,30,21,26,23,36,21,26,39,30,27,24,21,19,19,19,24,27,16,19,22,22,18,12,15,11,15,19,15,25,14,11,14,13,10,15,15,9,13,8,13,13,16,21,18,16,19,19,23,22,24,12,21,8,12,10,14,9,14,12,15,8,9,7,16,7,14,7,12,6,9,3,14,7,11,6,11,4,12,2,10,1,2,0,5,4,5,2,10,1,2,1,2,0,1,0,3,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南1丁目,4865,7792,3804,3988,40,27,17,26,20,14,20,24,25,26,14,26,29,14,22,13,35,20,21,21,23,16,20,15,24,16,16,28,26,20,22,18,12,19,22,15,24,23,27,26,23,15,30,33,47,33,43,51,55,51,60,70,59,53,66,76,72,76,65,82,77,77,77,62,69,71,66,65,52,76,56,65,75,48,66,71,61,58,77,66,49,62,66,54,66,72,81,49,61,67,67,67,55,66,63,61,70,73,60,71,67,72,70,62,56,52,65,62,60,62,57,60,52,55,51,52,63,58,50,47,45,55,45,50,37,33,51,48,43,51,43,50,36,30,38,34,38,42,21,35,37,32,35,26,26,44,33,48,30,41,39,37,44,48,21,23,37,20,23,41,19,21,25,40,25,30,17,36,13,28,15,25,16,36,15,26,12,20,9,22,6,18,6,17,2,16,2,5,5,8,6,8,3,3,0,5,1,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南2丁目,2453,3578,1798,1780,6,10,11,12,5,7,6,10,3,7,6,7,9,9,7,7,9,7,3,4,11,7,9,8,6,5,9,9,10,7,12,6,5,8,13,8,10,8,8,11,21,22,22,15,26,17,33,32,35,40,47,38,34,39,49,46,38,42,45,39,38,38,38,38,32,36,29,38,35,29,38,34,30,34,29,33,42,23,34,36,32,24,28,28,33,34,30,34,32,17,23,26,25,29,33,21,32,27,30,34,37,26,22,30,30,25,24,29,24,26,30,14,22,19,20,23,24,19,18,21,18,13,20,16,18,19,23,19,17,16,20,15,12,14,11,15,21,19,11,16,16,18,11,21,18,13,22,15,22,16,12,19,14,19,8,12,9,11,12,16,8,12,5,13,7,9,9,14,5,7,5,6,7,8,10,8,5,6,3,5,2,5,1,2,3,3,3,2,1,9,3,5,1,4,2,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南3丁目,5076,7747,3665,4082,19,23,29,23,18,25,20,25,26,21,29,24,27,21,23,18,27,25,20,20,21,15,24,22,18,18,18,22,20,12,19,23,11,21,9,13,17,16,25,23,17,27,26,38,40,35,55,60,71,74,57,76,84,89,72,80,85,99,73,84,63,79,82,87,72,65,64,83,75,72,59,64,60,72,74,65,76,72,75,61,68,54,58,71,77,76,58,59,67,75,72,75,58,55,57,70,66,71,73,74,65,59,59,66,62,70,41,59,67,60,50,57,62,55,37,51,63,52,37,47,51,48,44,42,44,43,27,40,30,39,21,31,31,32,29,24,23,40,30,38,20,25,27,29,27,37,37,35,24,41,43,49,19,45,25,26,21,28,19,31,22,27,19,31,19,30,18,16,9,23,14,27,6,22,13,17,9,24,11,10,10,17,7,15,6,10,6,9,4,10,2,9,0,4,0,3,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北1丁目,3008,4625,2204,2421,13,17,8,14,18,16,11,12,15,18,8,12,7,9,4,16,11,16,14,8,6,7,7,16,5,16,14,8,12,11,9,14,11,9,10,10,9,8,16,16,22,18,11,20,14,31,30,41,30,41,40,45,46,38,40,48,39,45,43,45,36,39,29,37,49,49,36,50,45,34,51,35,47,35,48,37,43,42,41,31,37,40,40,39,37,24,28,40,45,44,37,38,34,33,36,36,38,34,49,41,30,52,37,31,41,44,40,31,32,44,40,37,33,32,28,32,33,32,36,28,21,28,25,28,31,26,20,20,17,14,20,15,19,12,15,19,20,22,13,21,13,23,16,24,25,27,16,25,30,29,31,29,24,29,8,14,23,15,7,16,17,22,15,21,20,24,12,17,10,20,11,13,7,16,10,15,7,14,5,8,6,10,2,14,2,10,2,8,1,4,4,0,0,6,0,2,0,5,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北2丁目,2910,4422,2158,2264,17,14,11,10,13,13,11,12,9,13,12,10,14,6,7,11,14,10,8,7,15,8,13,17,11,7,9,9,10,5,7,7,12,7,9,7,17,14,11,10,19,15,20,22,24,38,31,33,42,43,45,36,45,54,37,45,37,32,38,42,48,39,28,40,41,45,27,36,32,40,43,46,54,40,41,39,46,33,37,34,33,46,42,42,38,33,34,37,34,35,38,38,47,33,40,37,32,32,26,36,44,32,28,32,31,39,36,29,34,35,35,35,38,35,27,28,37,29,31,37,30,30,23,15,31,22,23,27,13,22,18,13,14,23,18,16,17,20,14,24,33,13,14,24,17,19,16,32,24,25,22,29,19,25,8,16,17,15,23,24,17,7,10,14,13,16,11,11,4,12,4,17,7,12,6,11,0,16,6,8,5,12,3,8,2,12,2,5,2,5,0,5,1,0,0,1,1,3,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北3丁目,2432,3998,1950,2048,13,14,11,17,11,11,8,11,11,7,10,16,13,11,16,19,16,17,13,6,18,18,16,11,22,16,15,18,9,4,18,13,12,14,16,13,13,13,21,10,10,9,12,18,28,20,24,24,29,26,21,21,40,17,28,25,20,31,28,28,33,36,32,35,27,20,25,25,19,27,26,29,27,24,30,25,29,31,36,26,27,31,33,36,29,28,30,32,39,33,38,34,32,39,32,37,43,30,35,34,42,28,40,30,30,34,39,27,26,31,30,27,21,27,30,20,31,26,23,17,22,27,25,22,17,18,25,16,16,18,24,31,11,12,19,19,14,16,22,22,13,26,20,23,18,21,16,23,27,35,23,23,18,31,11,18,11,16,18,22,15,20,15,23,17,29,6,22,12,20,15,16,10,13,5,21,5,14,4,21,9,8,5,9,1,11,2,10,2,2,0,4,0,4,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北4丁目,2491,4118,2002,2116,13,11,16,17,20,18,9,11,15,8,14,21,13,7,5,8,13,14,13,5,19,10,11,13,14,12,12,10,13,15,14,9,10,22,17,10,8,11,26,15,14,16,16,22,17,16,29,22,30,31,34,30,26,38,34,31,45,36,31,39,30,30,34,37,28,41,32,45,28,35,36,29,34,24,34,32,42,34,27,28,19,30,33,36,28,32,40,32,41,35,38,24,33,39,39,43,39,36,29,30,39,34,33,43,30,36,41,36,33,31,45,31,23,22,18,26,40,28,31,33,24,21,13,23,18,19,17,18,20,22,24,21,22,18,12,24,22,15,23,21,17,22,8,16,14,18,15,22,23,20,23,25,16,23,10,16,15,18,13,25,15,21,16,12,11,14,7,11,4,14,8,18,7,13,10,10,9,14,2,13,3,11,4,10,2,4,2,3,2,7,1,5,0,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北5丁目,2225,3904,1895,2009,13,14,7,15,8,9,12,12,14,13,7,13,15,13,21,15,15,13,18,18,13,11,21,18,19,23,15,13,20,8,16,11,10,8,19,10,15,13,18,14,23,18,18,23,22,14,24,29,31,29,33,34,18,34,21,39,30,43,32,32,28,32,31,33,21,24,29,33,34,31,36,21,25,22,34,24,27,29,32,37,28,27,36,33,30,30,27,36,31,27,27,27,22,33,29,30,31,39,35,39,29,26,31,26,32,30,25,30,26,34,35,25,26,33,34,14,24,22,30,32,18,25,29,20,19,12,18,19,21,22,22,14,18,19,12,27,20,18,19,14,12,17,10,10,21,18,13,27,23,19,19,29,19,26,17,17,13,22,20,14,11,16,22,16,10,10,7,17,4,9,4,9,7,10,7,15,7,13,4,8,6,13,0,9,4,2,1,11,1,6,2,8,0,2,0,1,1,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北6丁目,1822,3386,1656,1730,5,12,7,7,12,8,16,10,7,9,12,15,11,11,21,17,12,16,17,14,15,13,12,15,19,8,22,14,15,16,13,11,13,12,13,12,10,11,17,12,16,22,15,26,18,30,19,30,21,14,32,21,21,20,20,19,16,27,20,19,23,18,24,31,25,22,21,28,15,20,18,24,21,18,23,37,27,13,25,22,30,25,23,20,13,26,27,25,21,30,37,34,28,26,25,29,32,25,24,26,45,33,34,25,32,29,28,31,34,21,22,34,24,22,16,23,23,22,27,14,26,20,23,21,13,21,17,16,18,20,18,12,16,14,21,11,14,10,13,11,11,11,7,14,10,12,12,14,20,23,17,32,16,22,16,11,10,19,17,24,5,19,13,16,15,16,8,11,8,12,10,10,7,12,7,8,8,11,3,11,9,7,3,9,2,11,3,3,0,3,4,2,1,1,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼1丁目,2457,4029,2134,1895,13,5,13,14,14,12,16,11,8,7,10,16,10,10,16,9,8,14,15,12,14,16,12,12,10,13,18,17,11,11,18,15,9,13,14,15,16,10,21,12,13,12,20,16,32,26,44,33,39,34,44,30,44,37,47,43,40,45,41,30,34,23,43,26,43,33,35,34,31,19,36,39,31,29,44,30,32,19,31,30,27,23,31,28,36,18,30,22,35,37,28,26,30,17,36,39,33,27,43,30,38,32,34,30,33,24,41,25,32,34,28,23,27,32,36,27,21,20,27,22,38,19,26,22,19,24,22,20,21,21,16,17,23,15,13,17,19,17,20,15,16,14,24,10,18,16,15,17,23,28,26,18,15,24,13,12,17,13,12,17,14,6,13,19,8,6,9,17,10,10,5,16,7,7,9,14,5,18,2,10,3,2,1,9,5,10,3,5,3,12,3,3,1,2,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼2丁目,3124,5277,2593,2684,10,15,14,11,12,18,17,15,12,12,13,19,28,22,18,17,24,24,22,23,19,14,20,19,9,10,22,19,21,16,9,17,13,17,20,22,23,20,13,10,11,15,22,25,14,29,38,36,50,43,44,55,41,42,56,61,41,61,53,45,49,40,39,45,51,48,40,34,34,30,46,34,47,28,49,30,43,36,41,41,40,33,33,37,56,44,55,40,56,33,45,41,42,31,31,37,38,46,32,24,38,42,38,44,49,52,43,42,36,45,37,34,45,36,35,37,37,47,32,32,33,32,26,31,38,28,24,26,26,29,26,33,31,20,25,22,22,17,22,24,26,27,29,20,18,29,25,20,27,24,28,35,24,32,15,26,11,21,13,17,21,21,16,24,17,18,13,24,11,18,9,15,10,15,11,20,7,25,8,18,1,11,2,10,5,15,4,11,1,9,0,7,2,2,0,5,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼3丁目,3957,6101,2954,3147,22,20,28,30,15,12,20,28,17,22,22,17,16,12,18,19,11,22,19,11,18,10,18,13,20,16,21,9,15,11,11,12,19,13,16,14,13,15,11,20,14,16,18,20,33,34,49,50,53,58,61,70,57,81,58,57,69,70,55,62,60,64,60,73,73,67,55,49,70,48,50,55,46,44,52,47,47,50,43,37,55,45,49,45,41,37,63,49,46,46,51,47,60,59,56,57,51,54,47,62,48,45,57,46,46,45,43,53,44,50,36,31,37,36,51,41,38,48,27,28,36,32,43,49,27,21,33,24,24,25,31,26,16,25,23,30,25,29,24,18,24,20,21,22,27,31,30,30,24,39,31,36,25,32,13,14,18,24,20,31,14,29,13,25,13,25,10,17,11,16,8,16,10,22,7,14,10,26,4,18,6,19,3,8,1,9,2,3,2,9,1,8,1,5,1,6,1,4,0,2,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼1丁目,1824,3178,1618,1560,16,11,9,9,14,19,12,11,16,14,11,17,11,21,7,14,12,8,9,11,16,8,7,11,12,9,13,10,8,10,15,10,9,6,16,5,7,3,9,15,7,7,13,6,23,20,15,10,20,14,25,23,24,24,28,28,27,19,30,24,32,23,36,31,23,24,28,24,30,18,24,23,26,29,20,27,27,18,31,32,32,23,29,24,31,32,27,27,31,27,21,26,28,24,30,23,26,20,30,25,31,24,33,18,22,15,24,15,31,21,30,30,22,19,22,13,25,22,20,23,18,10,10,14,14,27,16,18,17,13,5,10,11,17,15,8,12,16,11,8,15,8,11,13,10,17,14,15,17,14,16,37,23,21,12,11,8,19,10,14,11,15,14,20,14,9,5,10,9,16,7,10,6,4,5,18,5,6,1,11,2,9,4,5,2,3,1,5,0,0,2,2,2,4,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼2丁目,2450,4588,2303,2285,7,14,15,16,18,14,21,6,23,27,17,19,14,11,23,19,32,12,25,24,22,19,18,16,28,17,16,23,15,16,19,13,21,15,18,18,19,17,21,25,20,25,22,26,30,21,25,33,36,28,38,31,37,28,37,33,35,36,34,26,28,26,20,35,49,23,28,33,22,34,29,29,40,20,35,33,24,32,27,38,40,29,30,28,38,34,27,36,39,29,47,53,33,31,41,42,35,33,40,41,41,32,38,36,31,42,33,23,27,27,35,30,32,28,40,32,28,30,36,19,21,27,28,22,26,29,27,23,24,27,23,23,14,20,20,18,14,15,16,24,15,17,26,19,21,18,26,21,20,23,31,32,31,27,22,21,21,17,21,22,13,20,17,24,9,20,8,16,13,16,11,20,14,14,9,16,9,18,4,14,10,16,5,10,4,13,1,4,2,11,1,8,2,6,2,1,1,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
