町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
阿佐谷南2丁目,2461,3583,1801,1782,7,11,11,9,7,6,4,11,2,8,9,6,6,9,6,5,8,7,5,7,10,7,7,6,7,5,11,10,10,6,10,9,3,8,17,6,6,7,15,11,23,22,20,12,28,21,32,33,36,44,42,33,32,49,54,38,34,45,42,39,36,42,41,37,31,38,34,34,42,40,31,33,33,35,36,29,39,32,31,24,29,26,43,37,33,31,26,27,28,19,26,25,25,29,28,20,38,31,34,28,26,29,27,26,22,26,30,27,22,23,28,17,22,23,23,21,23,17,20,20,17,18,22,15,18,16,20,18,14,20,22,13,9,12,13,15,18,17,13,18,14,17,17,19,19,13,22,16,17,19,13,19,18,14,4,13,10,11,8,14,8,14,5,11,8,10,8,13,5,8,5,7,8,8,8,5,6,8,4,4,1,7,1,2,4,2,4,2,1,11,2,6,2,2,1,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷南3丁目,5072,7782,3679,4103,24,31,22,24,26,25,22,25,33,30,26,23,25,15,24,20,23,32,22,14,25,21,23,20,18,17,20,15,15,19,18,20,11,17,8,15,18,17,21,20,17,29,25,30,42,45,61,54,59,74,55,81,86,86,68,71,82,110,70,85,62,86,93,78,74,74,65,77,72,67,54,65,60,74,81,68,75,67,76,74,72,53,61,79,72,65,60,64,77,85,62,70,56,57,67,69,73,74,77,76,59,58,67,63,50,72,50,50,67,58,45,56,59,58,41,49,57,52,44,54,48,38,43,48,38,41,31,34,28,37,23,38,34,26,25,23,23,54,30,24,20,29,25,28,30,41,38,34,27,46,39,47,15,41,23,23,22,30,25,32,20,28,15,30,23,28,15,16,10,25,12,25,10,21,11,21,16,23,5,10,13,17,7,13,4,12,5,11,5,7,1,8,1,5,1,4,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北1丁目,2984,4587,2182,2405,15,13,11,13,10,17,12,11,13,20,9,8,3,12,7,21,11,9,11,11,6,9,8,19,8,12,13,11,11,10,10,14,11,5,9,11,11,11,16,13,17,19,12,24,20,26,31,41,30,50,38,38,46,33,33,50,39,41,35,38,34,46,39,31,42,54,37,44,44,36,58,35,45,39,40,40,42,35,38,29,35,41,40,37,35,27,34,44,46,41,37,31,35,37,31,34,44,40,48,46,32,38,31,49,44,31,38,36,36,47,41,33,26,29,35,36,36,28,27,25,25,31,28,25,27,22,20,20,19,17,15,12,20,16,11,20,20,24,15,15,13,27,18,23,25,23,25,28,23,27,34,27,14,30,14,16,18,14,12,18,13,22,21,17,14,23,13,20,11,19,11,14,9,16,8,15,8,14,7,6,4,13,2,15,2,8,1,8,2,5,4,3,0,6,0,4,0,3,0,4,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北2丁目,2866,4390,2130,2260,16,15,12,14,14,12,10,12,13,10,8,10,12,6,11,13,12,10,13,8,12,11,13,15,13,8,10,7,5,6,13,7,10,6,7,12,13,10,15,10,16,14,22,27,21,30,25,35,52,28,36,38,39,51,40,47,38,42,34,36,36,41,37,50,37,37,33,37,34,49,46,37,40,41,42,37,46,33,38,40,33,46,43,43,39,34,38,35,30,35,42,38,46,31,34,33,34,35,33,35,32,38,29,28,34,37,37,28,33,36,36,35,39,33,32,33,25,30,35,32,34,30,19,10,28,20,18,29,17,18,15,20,18,20,16,17,17,27,27,20,24,11,14,27,12,28,24,25,20,27,21,26,20,21,8,19,18,20,25,15,14,8,10,17,14,14,6,14,5,9,3,17,10,14,3,11,2,16,5,5,5,14,2,10,2,9,2,5,2,7,1,3,0,0,1,2,0,2,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北3丁目,2426,3987,1936,2051,14,17,12,15,7,11,10,9,11,9,11,15,11,22,18,13,13,14,15,13,16,12,20,13,17,14,14,15,12,7,13,13,11,12,18,13,14,15,17,6,13,7,12,17,29,19,21,22,27,29,33,17,37,27,26,26,22,27,23,29,42,35,24,33,32,19,14,24,23,33,24,25,27,27,33,25,32,25,35,33,25,32,31,33,30,30,35,29,40,36,31,36,39,41,34,32,45,31,30,33,37,29,35,28,35,34,34,31,35,24,25,27,26,29,27,24,31,21,21,20,21,26,19,19,25,15,21,18,19,26,21,21,12,17,17,17,16,16,19,22,15,28,22,20,14,24,19,26,26,31,20,27,18,24,12,17,14,20,15,23,17,15,14,32,14,26,9,22,9,20,18,21,6,10,6,21,4,16,4,21,11,9,3,9,4,11,0,7,2,4,0,3,0,4,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北4丁目,2506,4143,2016,2127,13,16,18,14,18,16,12,12,16,17,10,14,14,8,9,8,14,10,14,7,13,12,16,11,14,10,10,12,15,14,13,8,11,23,14,9,13,17,22,9,16,19,15,17,21,25,28,25,23,25,36,30,25,31,37,39,47,41,24,33,35,29,36,42,31,44,26,43,31,34,38,32,34,22,38,36,38,34,22,31,19,33,37,31,30,35,44,32,36,29,37,34,37,36,38,39,35,34,34,29,34,40,35,43,35,36,40,40,31,24,40,31,24,23,22,26,36,29,32,30,23,24,16,21,20,15,12,23,23,18,20,25,22,18,12,21,26,16,19,20,19,20,9,20,16,18,14,18,24,22,23,31,17,19,10,13,13,23,14,23,20,19,13,15,11,12,9,12,3,13,7,18,7,8,11,13,7,15,1,12,5,14,5,6,2,4,3,6,1,5,1,5,1,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北5丁目,2193,3866,1886,1980,10,14,10,15,9,11,11,10,13,10,10,20,16,11,15,14,19,14,18,16,13,15,20,20,13,18,19,12,15,7,15,13,12,7,21,13,14,13,21,12,19,14,18,21,22,15,28,29,30,31,25,33,18,28,22,43,30,35,39,29,26,36,24,23,21,27,35,30,26,30,38,28,31,26,26,18,39,36,23,32,35,34,31,21,31,34,35,31,24,29,23,28,35,33,21,33,33,37,36,36,26,26,30,27,31,28,29,28,25,37,37,25,23,22,36,19,21,25,31,28,13,26,31,18,16,14,23,21,22,18,18,16,17,19,14,29,19,12,23,15,7,16,10,15,21,18,17,26,19,20,24,29,13,24,20,19,15,21,17,12,13,21,20,13,10,10,10,17,1,9,6,10,10,10,3,15,7,10,6,8,4,13,0,8,5,3,0,12,2,6,1,7,0,3,0,1,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿佐谷北6丁目,1810,3387,1650,1737,3,10,11,9,11,9,12,12,8,7,17,18,12,11,18,14,12,20,19,12,14,15,15,15,18,11,19,16,15,12,14,12,8,14,15,6,11,15,16,12,17,24,11,29,18,25,17,23,23,16,28,22,19,20,21,23,15,21,21,23,22,28,24,26,26,23,16,25,22,23,19,22,17,19,24,32,26,16,27,24,26,22,23,21,18,27,32,25,23,33,37,27,26,33,29,27,30,25,29,25,42,34,28,29,35,27,30,28,28,24,27,32,18,22,24,21,22,24,29,14,25,20,18,20,11,22,17,14,18,18,19,12,17,14,20,10,11,12,12,11,11,12,7,13,9,11,18,16,20,32,18,26,13,16,18,18,7,18,17,18,5,23,14,16,15,10,6,14,9,11,13,12,7,11,5,7,7,11,4,11,9,9,2,10,2,7,2,6,0,3,4,1,1,4,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼1丁目,2460,4034,2135,1899,16,10,16,14,15,16,7,3,13,12,7,15,11,8,14,11,10,16,11,10,17,16,6,11,11,15,19,13,14,13,11,12,13,16,12,13,22,9,11,12,20,15,22,17,32,25,41,32,37,34,48,25,44,39,44,48,42,33,40,29,40,29,43,25,47,33,31,31,35,25,31,38,39,30,36,29,35,20,36,28,24,25,29,22,37,21,33,27,30,35,35,22,31,22,32,34,28,28,47,37,35,24,38,28,38,28,38,29,29,31,31,24,27,32,29,24,26,25,23,25,35,15,32,26,15,19,26,26,15,14,19,19,18,19,17,12,18,21,18,13,23,11,17,14,19,21,18,15,27,27,24,21,15,20,16,10,15,16,12,13,11,12,12,15,8,11,11,13,7,12,5,11,10,17,7,8,4,20,2,6,4,3,1,8,5,9,2,7,5,11,1,3,2,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼2丁目,3087,5242,2571,2671,9,17,16,9,14,22,18,13,11,10,15,24,27,19,21,16,24,26,18,18,23,16,15,18,13,12,22,15,18,13,8,19,17,26,16,15,16,15,12,9,14,18,17,26,19,28,37,40,45,45,43,52,40,43,62,55,44,49,48,43,44,51,52,45,47,44,41,30,38,33,51,36,38,24,49,31,38,39,41,42,38,33,43,39,58,44,52,33,47,45,45,32,41,35,33,38,39,41,37,29,38,47,30,37,54,52,40,50,34,41,34,30,45,38,40,40,36,48,37,31,26,30,34,30,28,28,25,27,25,26,32,32,21,21,27,21,20,20,24,22,26,27,22,26,25,23,31,20,18,29,28,30,19,37,15,19,11,24,14,19,24,21,15,21,16,22,10,18,10,20,11,16,10,12,9,24,7,27,7,11,2,12,6,12,2,17,5,9,1,7,1,6,2,4,0,5,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天沼3丁目,3925,6081,2953,3128,26,22,20,20,22,20,23,21,21,24,14,18,19,7,16,28,14,16,15,8,19,16,21,9,18,14,19,11,17,15,13,9,15,17,15,10,14,18,10,15,15,16,20,26,34,44,48,37,42,58,62,69,53,72,54,58,68,75,60,59,72,61,60,74,74,62,59,46,66,49,48,50,46,44,49,45,50,49,46,43,59,39,44,54,43,32,63,54,55,44,43,55,61,53,51,59,57,57,47,58,46,45,56,44,46,59,44,49,38,44,40,32,41,37,49,42,30,43,42,24,30,45,40,36,27,27,27,21,29,27,23,29,22,28,21,27,24,25,23,21,25,16,25,31,25,28,28,34,28,38,32,36,20,27,14,11,21,30,17,24,12,32,13,25,12,22,13,16,8,18,10,19,9,21,9,14,10,22,5,26,5,15,2,6,0,7,2,6,3,11,1,7,2,4,0,7,2,3,1,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼1丁目,1826,3188,1623,1565,11,13,15,13,10,15,13,11,16,18,13,20,11,19,7,9,13,5,10,10,13,13,11,12,10,6,11,10,14,12,12,6,14,5,12,5,6,4,10,14,8,8,18,9,18,15,20,11,22,17,19,24,27,26,26,20,20,23,35,23,33,24,31,29,24,23,24,22,31,21,18,23,26,30,20,21,29,31,32,22,34,24,33,28,23,34,34,26,27,26,26,28,25,23,37,21,25,19,29,28,37,22,23,20,24,17,30,15,33,30,21,21,24,17,25,15,21,23,21,19,16,13,10,10,17,32,18,12,12,14,6,10,10,15,15,10,12,15,15,7,10,9,13,20,15,15,11,10,18,24,17,30,23,21,10,10,8,22,12,13,12,18,15,17,11,10,9,11,10,15,3,9,6,8,4,16,5,7,2,14,5,3,1,6,3,4,0,4,1,2,1,2,2,4,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼2丁目,2455,4613,2328,2285,18,15,16,16,14,11,25,14,22,23,19,19,16,13,20,20,34,13,26,26,20,18,21,11,24,22,17,15,18,16,22,19,16,14,16,14,20,20,19,22,20,30,28,18,29,24,25,34,42,33,27,33,41,27,34,38,33,33,30,24,30,26,21,28,43,28,29,31,27,39,30,20,37,24,37,38,26,29,28,38,37,26,31,30,35,27,33,34,43,43,43,39,42,40,39,41,38,35,30,42,42,37,35,33,38,37,35,19,23,27,42,38,29,22,42,31,29,31,32,24,23,24,28,23,25,22,28,31,20,25,22,18,15,19,20,19,15,16,14,24,19,17,26,19,20,18,29,26,17,21,38,30,25,29,25,18,18,16,19,21,15,22,17,25,11,18,6,14,15,17,15,21,10,18,10,13,8,21,4,12,10,17,4,13,7,9,1,7,1,9,3,8,2,5,3,1,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本天沼3丁目,1859,3777,1834,1943,13,17,18,19,12,21,23,19,20,19,15,19,16,22,23,21,17,15,20,18,21,20,18,11,18,9,19,11,20,18,15,10,8,15,11,13,12,11,15,15,15,10,22,18,17,16,21,19,16,19,20,13,31,25,17,29,30,20,28,28,25,26,29,18,29,39,24,17,19,32,22,17,21,31,18,28,27,22,35,32,36,34,24,27,25,29,37,26,39,42,23,24,32,21,40,32,21,26,31,36,24,33,34,30,32,27,24,22,22,19,25,20,18,24,32,16,28,21,17,20,21,27,17,28,19,19,19,17,26,19,11,20,19,16,18,18,8,10,15,9,13,15,18,20,16,26,18,21,18,17,25,16,17,30,8,11,11,18,21,21,14,16,11,28,10,28,12,9,16,14,10,12,15,10,3,20,9,15,8,15,2,20,7,10,4,7,4,6,1,15,2,12,2,7,1,4,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1306,2776,1326,1450,11,9,8,14,11,16,10,14,16,14,12,9,19,12,14,15,11,13,16,10,16,13,10,12,22,18,15,12,19,13,13,7,14,9,12,13,12,10,10,12,10,9,14,18,11,11,13,21,13,9,8,20,8,9,15,15,21,8,14,22,16,19,14,12,13,20,10,19,20,17,16,17,21,16,20,21,23,18,22,12,21,22,11,15,15,19,14,19,25,27,22,27,26,24,15,16,23,23,26,29,27,27,25,21,24,28,22,29,23,26,17,19,13,15,20,23,20,19,18,16,17,19,16,19,10,18,21,13,16,18,16,13,15,24,14,11,11,11,13,7,12,16,13,13,16,13,14,16,17,13,12,25,12,12,10,13,11,10,9,19,8,14,10,18,10,9,6,7,2,8,5,7,6,15,2,12,2,9,7,10,1,8,4,6,2,6,4,3,0,0,1,5,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1415,3083,1505,1578,9,12,15,11,14,19,8,12,15,18,15,18,16,13,17,13,13,15,13,12,18,16,8,12,10,13,16,18,13,18,12,12,12,10,12,11,12,14,19,9,20,15,17,16,18,25,15,19,18,15,17,16,17,19,12,15,16,18,14,16,25,17,18,28,20,22,15,16,19,15,22,13,12,23,26,25,16,14,22,20,18,22,19,27,22,15,22,20,21,25,29,21,30,27,19,34,25,23,24,26,29,33,25,16,31,27,23,16,18,25,27,27,23,25,25,24,32,19,17,24,21,16,19,23,23,14,25,18,20,18,21,13,18,16,11,16,12,12,10,11,17,11,17,13,9,12,14,25,20,18,10,29,14,12,8,9,10,16,15,14,14,12,14,9,10,13,8,16,8,7,2,8,3,5,6,16,5,11,4,7,2,7,1,5,3,7,1,5,1,3,1,5,1,1,0,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,992,2247,1097,1150,10,4,5,11,7,11,9,8,10,7,11,7,13,5,12,16,13,9,14,9,10,11,11,9,16,9,10,7,14,13,11,5,18,15,11,14,4,19,11,16,10,18,18,11,12,18,12,22,14,11,10,10,10,11,13,10,11,12,14,11,7,16,15,3,17,13,12,17,11,12,10,14,12,19,14,9,21,15,18,9,13,11,13,16,11,23,13,19,16,11,16,17,12,15,21,14,15,20,17,23,18,26,16,20,17,18,24,28,10,21,23,13,18,18,21,17,28,17,12,15,12,10,23,14,10,8,16,10,17,23,10,12,6,6,12,13,6,8,9,6,8,11,10,7,11,14,8,18,15,11,15,5,9,10,7,11,8,10,13,7,4,6,6,9,8,9,8,3,2,7,5,2,4,5,2,6,1,6,6,12,1,6,1,7,4,4,2,5,1,4,0,5,1,5,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,442,921,456,465,4,2,4,1,2,8,3,3,4,1,5,1,5,3,2,6,5,1,1,2,2,2,4,2,7,3,4,0,4,4,4,4,3,1,4,3,4,5,8,4,5,2,3,4,6,5,5,4,6,3,4,8,10,5,10,3,4,5,3,5,2,6,5,5,4,1,5,4,4,1,6,4,5,3,5,7,6,8,3,9,6,9,12,7,2,3,5,4,6,7,5,6,6,6,4,6,9,4,8,8,9,7,6,7,7,4,9,8,11,13,7,9,6,5,17,11,11,15,8,8,6,6,5,5,7,10,4,9,8,5,3,4,3,3,9,8,4,3,6,6,7,3,3,9,3,5,2,5,5,4,1,9,7,4,3,3,4,3,5,1,1,8,4,6,4,4,0,11,2,2,4,3,1,3,1,3,3,5,3,1,1,3,0,3,1,4,1,1,0,0,1,1,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2435,4583,2229,2354,16,12,15,18,10,11,19,15,13,18,18,20,21,28,24,16,23,20,22,25,16,19,18,23,19,13,14,25,28,16,13,19,11,18,11,18,23,22,16,14,28,13,20,30,22,26,29,28,19,29,25,21,20,28,42,29,33,28,24,28,23,24,21,30,25,28,26,26,31,24,37,36,26,31,23,30,35,23,33,42,31,36,38,29,39,39,31,36,37,32,39,26,43,40,32,34,36,29,35,35,37,39,38,35,42,33,35,37,30,35,27,32,33,32,42,23,37,21,31,21,28,36,26,24,27,27,21,36,22,19,24,21,16,21,24,9,24,20,31,37,25,18,27,23,25,38,31,42,26,26,26,33,26,17,11,17,12,26,14,22,15,28,16,27,22,29,14,17,10,21,12,26,10,13,11,13,10,11,9,23,7,9,7,13,2,9,4,8,1,12,4,6,2,0,0,2,1,1,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1700,3827,1870,1957,13,16,16,20,11,14,22,31,28,25,28,21,21,21,23,24,20,17,21,18,16,24,23,22,21,15,25,24,26,20,23,22,19,14,16,13,14,11,14,10,24,10,21,19,21,24,27,16,11,13,14,18,18,16,22,21,22,19,21,16,22,17,22,19,18,15,13,23,19,26,24,34,24,15,23,30,32,34,29,23,27,26,36,33,34,35,37,31,31,29,26,36,33,35,20,30,31,34,37,40,32,36,34,34,26,30,32,31,27,33,29,23,23,27,27,30,36,21,26,17,27,22,17,22,20,25,15,30,16,21,21,19,21,16,16,19,23,17,20,14,14,14,17,25,21,21,24,13,10,28,18,20,13,13,15,19,10,10,13,17,6,8,10,12,11,9,4,11,3,10,9,22,8,19,10,10,4,15,6,14,4,10,2,5,2,5,3,5,1,4,1,3,3,3,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1858,3303,1641,1662,13,10,13,9,8,7,16,16,10,11,14,10,10,10,20,11,13,15,7,15,14,8,12,11,8,10,10,12,10,13,8,7,18,11,7,8,10,10,15,12,8,9,16,21,16,16,33,24,19,18,25,34,32,32,28,33,30,24,21,31,24,24,24,21,23,26,31,17,17,28,27,22,23,22,32,29,24,28,29,26,34,23,23,31,21,22,31,28,17,18,24,29,24,27,23,27,35,29,31,26,30,28,31,18,21,20,30,36,29,20,28,23,26,19,22,27,17,16,11,14,16,24,13,14,25,19,20,13,18,15,9,20,18,15,12,17,19,17,8,13,17,14,17,11,12,14,18,19,17,17,12,17,11,16,14,10,7,12,15,11,12,11,14,19,15,12,11,14,8,6,7,13,8,23,10,9,6,16,6,11,3,13,6,5,5,7,0,4,1,3,1,2,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3076,5744,2720,3024,32,16,27,30,28,26,30,39,38,27,34,32,28,27,21,38,30,31,26,27,27,26,17,27,20,12,20,14,14,16,17,15,15,14,10,14,15,20,22,25,26,18,21,23,29,32,38,38,39,28,36,34,38,32,24,38,35,29,42,47,23,32,39,47,32,33,38,37,42,37,28,47,35,57,45,49,51,56,48,51,57,60,44,54,54,49,53,53,53,56,60,54,50,49,36,41,55,56,41,38,39,46,36,54,51,55,30,52,40,60,36,31,39,43,39,44,30,35,40,33,41,42,29,32,28,32,36,22,33,41,30,29,21,32,20,25,22,25,16,17,37,32,23,25,28,23,21,32,31,40,26,32,24,20,10,11,22,29,16,30,19,20,13,18,7,25,14,18,9,21,13,12,8,16,9,14,8,14,10,11,7,13,6,11,5,8,8,15,1,7,1,10,2,3,1,4,1,4,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3521,5864,2725,3139,15,14,21,18,18,15,17,32,20,14,13,21,18,15,16,19,14,23,17,13,22,12,19,19,16,18,16,15,17,16,15,16,19,14,16,16,15,23,32,39,21,40,27,34,38,38,41,41,42,44,31,56,46,38,35,46,43,49,42,50,43,59,36,40,37,30,38,56,35,52,37,49,29,55,49,44,43,41,34,42,45,44,44,44,41,59,57,43,42,51,55,47,50,32,45,38,37,57,42,54,39,46,42,50,49,62,70,47,44,41,39,39,41,42,57,61,42,42,35,45,42,34,33,33,28,35,35,25,32,32,28,32,27,23,30,25,24,30,22,21,25,28,27,24,37,38,22,38,27,38,30,40,24,28,17,17,20,24,24,34,14,28,21,33,14,32,13,20,13,22,11,26,8,21,13,21,6,21,3,14,9,13,7,10,9,20,2,8,3,8,1,3,2,6,1,3,0,2,0,1,0,3,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
