町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1858,3765,1833,1932,13,15,16,19,13,20,21,18,19,17,15,21,18,22,23,21,19,14,18,18,23,19,15,14,21,8,19,12,20,18,16,10,8,14,7,13,15,9,15,18,13,10,26,17,16,16,23,17,15,19,20,14,32,27,16,27,32,22,26,25,25,28,32,18,27,36,24,19,17,28,24,17,18,32,20,31,26,21,32,29,32,35,25,27,28,26,33,28,39,43,26,18,32,28,38,29,24,29,29,34,25,35,31,30,33,28,25,21,25,19,27,19,19,26,28,16,30,19,17,22,19,23,19,30,20,20,19,18,22,18,16,21,17,14,17,18,10,12,15,6,10,16,22,18,15,27,18,19,19,19,22,16,18,31,7,11,11,18,21,19,15,18,9,25,10,29,14,10,14,13,11,13,15,10,3,18,8,16,7,15,4,18,6,11,5,6,3,7,2,14,2,13,2,7,1,4,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1312,2782,1327,1455,12,9,7,14,10,14,12,17,16,13,12,10,20,10,14,17,9,11,17,10,16,12,9,15,24,14,14,16,17,13,16,9,13,8,14,14,11,10,10,11,11,11,13,16,12,9,11,22,16,12,8,18,8,11,16,15,21,9,14,20,14,19,14,11,14,20,9,21,18,17,18,16,20,15,19,23,21,17,24,13,22,22,9,13,17,21,9,19,30,24,22,28,27,25,14,17,23,24,28,25,25,28,27,24,23,28,19,29,25,23,17,23,13,15,20,19,18,19,19,18,14,18,19,21,11,17,21,12,14,19,17,14,14,22,15,11,11,12,13,8,11,16,15,14,14,13,14,14,17,15,12,25,11,12,11,12,11,8,10,17,6,18,12,17,10,10,6,6,2,7,3,7,8,17,2,12,2,9,7,10,1,7,4,7,2,5,4,4,0,0,1,5,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1409,3068,1499,1569,8,11,14,11,14,17,9,12,14,19,15,16,16,12,17,14,13,16,13,10,18,13,10,14,7,14,16,18,14,17,14,12,10,10,11,11,15,15,19,9,20,15,16,15,19,27,16,19,16,16,17,15,18,16,12,16,17,17,13,16,24,16,19,27,19,23,15,17,16,15,22,14,14,21,24,25,17,13,21,20,18,18,20,29,23,15,21,20,21,25,28,23,29,27,22,33,23,19,26,29,27,33,25,17,25,26,20,15,22,27,28,27,25,25,22,21,35,21,18,22,19,18,19,22,26,16,24,18,19,18,20,13,17,16,14,16,11,11,11,10,16,12,17,13,9,12,15,24,19,17,11,33,13,12,8,7,9,16,17,15,12,14,14,9,11,10,8,18,8,7,2,8,3,4,6,16,5,12,4,6,2,8,1,5,3,7,1,5,1,3,1,5,1,1,0,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,993,2234,1088,1146,7,5,8,9,6,11,10,9,10,8,10,7,14,5,11,14,13,10,15,8,10,12,11,7,15,10,11,7,12,13,12,5,17,13,10,15,4,17,12,17,9,17,18,13,12,17,11,23,13,12,11,10,10,10,14,10,9,11,13,10,5,15,16,5,14,10,15,16,10,15,10,13,13,21,13,10,19,15,22,8,12,12,12,14,13,23,12,20,13,11,18,16,13,15,20,13,14,22,17,23,17,25,19,21,17,19,23,28,8,22,25,12,19,17,18,16,24,18,15,11,15,12,21,14,12,9,15,10,17,23,10,13,7,5,11,13,6,9,10,6,8,10,9,7,11,13,9,18,14,12,15,5,9,11,7,10,8,11,14,7,4,6,4,9,9,9,8,3,3,7,5,2,4,4,2,7,1,6,5,9,2,9,1,7,4,4,2,5,1,4,0,5,1,5,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,443,930,460,470,2,3,6,2,2,7,3,5,4,1,4,1,5,3,2,5,5,2,2,3,3,2,4,2,6,3,6,1,4,4,4,4,3,0,4,4,4,5,7,4,5,2,4,3,5,6,6,3,6,3,4,9,10,5,11,4,4,5,3,5,0,7,6,4,3,2,7,4,4,2,7,3,5,3,4,6,7,8,3,10,6,9,11,7,3,3,4,3,7,7,5,6,5,6,6,6,8,5,9,7,5,8,11,8,7,4,6,7,14,13,5,6,8,8,16,11,10,13,9,10,6,5,5,5,7,9,3,10,9,5,2,2,4,5,9,8,4,3,5,6,8,3,3,9,3,5,2,5,4,4,1,7,7,6,3,3,4,3,5,1,1,8,4,6,2,4,2,11,2,2,4,3,1,3,1,3,3,4,3,1,1,3,0,3,1,3,1,2,0,0,1,1,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2444,4597,2231,2366,16,9,14,19,9,11,21,17,13,19,17,20,22,29,23,18,24,17,21,25,17,19,20,23,18,15,14,25,26,17,16,18,12,19,10,17,22,23,18,14,27,13,21,30,23,30,24,25,19,30,26,21,18,29,44,25,33,30,25,27,21,25,24,29,21,26,30,30,29,24,32,35,31,34,23,30,32,24,36,38,32,40,39,30,37,39,33,36,37,29,39,30,41,42,34,33,37,28,34,34,37,40,39,35,39,35,36,34,31,38,28,33,32,30,39,24,40,21,32,21,29,37,23,23,28,25,21,33,22,25,24,22,17,18,24,12,22,18,34,37,21,20,29,23,25,36,29,37,27,31,28,35,26,16,9,15,13,27,14,23,15,27,16,28,20,28,12,17,14,21,10,27,12,13,10,14,11,10,9,24,6,9,8,13,1,8,5,7,1,11,3,6,3,0,0,2,1,1,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1698,3819,1870,1949,14,15,14,20,13,15,20,27,29,25,30,27,21,18,22,26,19,17,21,20,19,23,23,19,20,18,24,24,24,20,21,19,21,17,15,10,16,13,14,9,21,9,21,20,24,22,26,19,13,12,13,19,16,16,22,20,21,19,23,16,23,15,19,20,20,13,16,25,17,26,23,36,23,13,25,30,31,33,28,25,30,26,34,32,35,33,37,32,29,32,24,31,35,34,19,33,32,33,39,42,27,33,38,34,24,30,33,28,27,31,26,24,24,31,27,28,38,20,22,18,31,20,18,22,19,28,13,28,19,20,22,20,17,17,18,17,22,17,21,15,14,15,18,22,20,22,24,14,11,26,17,20,14,15,11,19,13,7,13,18,6,9,10,12,13,8,4,12,3,10,8,20,9,21,10,10,4,14,5,15,5,8,2,7,2,5,1,3,2,5,2,4,2,3,2,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1866,3312,1641,1671,16,12,13,9,8,7,15,16,10,10,13,9,13,11,18,12,13,15,6,14,14,9,13,11,8,10,10,10,11,14,9,8,17,11,7,8,10,10,13,12,9,10,14,17,19,20,28,25,19,18,25,33,33,29,25,38,29,26,25,27,25,30,24,19,23,25,28,22,19,29,29,19,22,21,34,32,21,28,30,25,32,25,24,31,23,22,32,25,18,19,22,31,27,26,24,27,35,30,25,24,34,30,31,17,23,20,26,34,31,23,27,22,26,18,23,25,15,18,12,13,18,22,12,18,24,17,20,12,16,14,11,21,15,16,14,18,18,17,9,13,18,14,16,11,11,14,19,20,15,15,12,19,12,14,15,11,6,12,16,11,12,10,12,18,16,13,11,11,8,9,7,12,7,21,10,12,7,16,6,10,2,14,6,4,5,8,1,4,1,3,1,2,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3066,5736,2703,3033,33,15,25,31,31,25,31,40,36,25,34,31,30,29,21,39,31,31,24,25,25,29,20,27,18,11,20,14,16,17,17,15,14,14,10,13,13,22,23,25,24,20,24,21,32,39,34,37,39,27,35,32,35,33,27,39,34,28,37,43,27,33,40,46,25,32,39,39,40,41,33,45,34,59,41,45,54,60,46,51,59,54,44,58,55,53,48,47,56,59,57,52,51,54,39,40,49,54,43,42,40,42,38,57,53,54,29,50,38,64,35,28,39,45,40,42,26,38,40,32,43,42,30,33,29,32,33,25,34,41,28,29,25,31,18,24,20,25,16,16,35,33,24,20,27,27,23,31,30,40,25,33,22,20,12,10,21,31,16,30,19,18,14,19,7,26,12,17,10,20,13,12,6,17,9,12,8,16,10,11,7,11,6,12,5,5,7,17,2,8,1,9,2,4,0,4,2,2,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3520,5853,2725,3128,15,11,21,17,18,18,15,31,19,10,14,24,18,15,16,17,11,25,19,13,24,13,18,17,14,18,19,15,15,15,17,17,17,12,17,17,16,22,30,38,22,41,24,36,42,41,42,35,45,45,31,57,40,40,39,45,41,45,43,50,41,58,38,43,39,31,33,56,38,49,37,48,29,51,46,46,43,41,33,40,47,45,42,44,44,58,59,39,37,52,55,48,48,31,47,37,38,59,43,51,41,49,40,44,50,62,64,52,50,43,39,39,42,42,54,61,43,40,37,44,39,37,34,33,31,36,33,23,32,29,26,38,25,22,32,23,25,29,25,24,25,28,25,22,35,35,24,41,25,38,31,41,27,28,17,20,18,22,24,35,16,28,21,31,11,32,15,19,10,26,14,25,8,21,13,20,4,23,5,14,9,13,5,10,10,20,3,7,3,8,1,4,2,6,1,3,0,2,0,1,0,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2644,5426,2647,2779,29,18,26,23,14,26,33,13,30,23,25,29,24,19,29,24,22,20,27,20,20,24,27,26,31,22,16,26,36,28,24,18,17,25,25,21,31,23,29,20,29,16,26,40,24,24,33,24,34,25,28,25,30,34,28,27,33,34,22,33,36,32,33,44,32,31,37,29,28,30,28,32,36,38,44,52,33,44,31,39,35,26,38,36,37,36,45,39,39,51,41,33,43,54,46,49,52,59,62,37,53,40,38,41,50,38,43,45,41,54,50,30,31,29,32,35,36,29,33,28,33,37,32,25,29,26,34,34,26,31,23,27,22,21,23,30,23,18,22,32,25,32,27,37,19,29,31,37,26,32,36,30,27,33,15,22,22,25,14,19,24,30,15,24,17,28,8,17,11,13,16,16,12,20,11,30,7,20,8,26,6,11,3,10,4,7,4,15,3,13,1,6,1,4,2,6,0,5,0,4,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2169,4018,1922,2096,16,15,19,19,17,14,16,17,20,17,19,16,24,17,19,20,22,15,20,15,13,22,9,17,16,16,13,16,9,14,13,8,13,7,12,11,18,9,16,11,19,12,18,14,36,26,35,26,26,28,18,31,23,28,27,26,37,43,26,20,26,35,30,23,31,38,22,28,19,21,25,20,26,34,31,24,36,35,36,29,36,26,32,31,28,27,30,31,25,35,28,33,23,31,32,25,31,29,29,37,34,34,18,30,31,46,28,26,29,30,24,29,16,28,19,31,37,22,19,32,27,29,39,24,19,24,26,36,17,11,20,17,17,23,19,21,21,21,16,15,11,20,13,23,17,28,16,29,22,25,23,17,16,21,17,14,12,19,15,18,15,23,12,19,14,25,10,10,8,16,11,12,6,14,4,17,9,11,8,8,5,11,5,7,3,7,2,7,1,8,2,5,1,4,2,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3706,7049,3402,3647,35,42,37,37,53,49,50,22,37,51,38,32,28,39,50,28,35,31,26,22,31,26,28,31,21,24,20,20,25,20,30,21,27,21,11,17,19,23,20,22,15,28,25,14,29,40,27,34,44,37,43,43,31,39,56,44,50,35,41,43,42,47,43,47,60,53,49,50,60,64,61,65,65,56,64,71,53,59,61,68,55,60,57,59,66,64,68,52,77,61,44,56,63,62,46,62,61,53,61,73,52,54,49,69,60,58,58,56,61,56,47,49,52,54,42,36,38,38,41,55,40,38,44,37,42,40,32,31,37,36,30,31,25,28,37,35,27,24,24,34,27,19,21,19,22,33,27,40,30,37,29,39,26,46,18,17,21,33,29,34,23,29,16,29,16,29,9,24,6,18,14,26,16,34,9,26,10,21,11,15,12,18,14,24,5,14,2,13,4,10,0,6,5,3,1,5,2,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2628,4270,1921,2349,16,17,15,22,13,12,15,14,13,8,13,10,16,8,11,10,10,9,10,11,10,10,9,7,8,8,9,8,9,10,9,14,5,13,4,8,9,13,11,6,11,18,11,12,15,29,17,18,27,31,24,36,31,42,31,47,42,40,36,54,33,40,38,44,40,39,38,38,42,37,37,43,30,37,30,34,37,41,42,37,29,35,22,26,33,38,37,30,25,36,28,45,33,42,31,31,22,50,29,35,30,28,29,38,33,39,27,38,28,38,26,44,35,39,35,37,30,31,29,27,28,32,26,30,23,19,23,23,24,41,21,20,13,25,13,27,26,19,17,12,15,20,21,22,21,32,15,28,18,21,27,34,19,12,8,20,19,20,16,15,16,24,12,16,13,14,7,18,7,28,9,12,4,7,12,10,4,15,5,17,5,6,7,10,2,9,5,8,0,2,0,5,1,6,0,1,0,3,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3105,4874,2238,2636,30,13,21,19,23,15,22,16,23,12,17,15,19,13,16,15,18,16,16,19,10,14,16,8,16,11,12,13,17,13,15,10,16,12,11,10,9,15,16,5,4,13,9,20,23,33,27,33,30,44,44,43,42,57,44,55,50,52,43,57,41,34,43,44,40,34,32,49,46,44,44,52,44,47,40,45,32,51,47,49,46,50,53,44,29,44,34,39,32,43,47,32,31,35,43,54,41,55,40,57,44,47,30,51,34,46,36,50,43,46,42,37,21,36,30,29,30,37,26,28,31,28,19,31,25,30,11,22,19,27,17,24,14,18,19,24,25,28,19,28,19,20,15,19,16,25,16,26,17,25,21,28,21,18,7,12,8,17,8,18,15,12,6,14,11,22,12,7,6,14,9,15,1,13,4,20,5,14,3,3,3,13,2,7,5,7,1,5,2,8,2,5,1,1,2,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1906,3845,1844,2001,17,15,13,13,13,21,21,14,16,11,32,13,14,14,16,22,20,12,14,22,19,18,22,14,11,17,21,7,15,11,21,19,22,16,12,14,19,16,13,23,23,14,23,17,30,26,26,35,28,23,27,27,25,28,22,19,18,21,20,24,29,37,22,24,23,30,21,25,23,23,31,41,30,27,21,27,34,29,22,27,29,25,24,22,22,24,18,34,27,35,25,21,31,32,29,35,33,34,37,31,24,40,30,33,29,33,34,26,32,36,27,28,20,22,27,28,35,30,20,15,23,20,23,25,24,21,15,18,17,17,16,33,20,12,12,16,10,12,17,22,15,16,9,15,16,22,23,19,13,18,16,19,12,27,9,22,15,12,13,19,18,17,6,15,20,12,11,13,4,12,15,10,6,17,11,14,6,9,0,16,4,11,3,15,9,10,0,4,2,7,2,2,4,2,2,2,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1899,4021,1963,2058,13,15,26,18,15,13,20,22,21,17,20,13,25,23,13,20,12,29,15,7,9,18,18,15,12,19,13,19,22,17,26,18,14,22,20,16,15,18,26,18,27,16,25,24,30,29,26,15,31,32,23,21,19,31,29,18,16,22,19,29,34,37,25,27,17,26,22,23,26,31,34,25,30,31,27,32,22,18,28,21,22,31,30,23,31,32,31,34,28,31,30,31,23,34,36,22,37,25,39,33,31,44,21,54,30,38,31,28,36,29,35,33,26,34,37,31,31,25,32,25,27,31,18,23,15,18,18,30,19,25,20,21,21,21,17,16,22,13,26,19,17,14,17,14,15,8,21,25,14,19,27,24,19,18,7,6,17,22,10,13,12,9,17,18,10,14,5,22,5,12,3,13,10,15,13,10,10,13,8,12,2,7,6,4,6,7,3,6,2,2,0,1,1,2,1,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1653,3031,1467,1564,17,10,9,13,13,20,7,16,17,8,8,10,13,11,13,7,17,9,12,5,11,10,4,8,6,9,10,13,6,9,7,10,6,13,5,14,12,8,19,15,12,10,13,14,25,18,24,17,27,22,19,27,32,23,30,25,30,28,19,27,33,18,25,19,15,27,28,16,27,17,29,30,19,24,23,18,14,19,19,18,24,25,18,15,12,22,28,18,20,17,18,22,18,24,17,25,18,15,11,25,24,32,21,20,20,17,26,33,23,38,22,22,27,24,22,25,22,24,19,15,19,20,15,17,21,22,19,15,7,13,18,16,7,10,17,9,9,21,12,21,20,10,15,16,11,19,13,16,27,21,17,21,12,14,9,11,9,7,11,10,6,11,14,18,6,15,10,9,6,6,8,13,5,11,4,12,9,5,4,4,8,4,1,10,3,13,3,7,1,6,2,8,1,2,0,3,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1959,3446,1633,1813,10,16,9,7,5,11,13,16,6,14,14,15,12,13,13,18,20,16,13,14,7,9,12,16,12,17,15,11,12,14,11,10,13,16,11,7,17,9,7,9,14,14,8,14,22,25,18,19,25,20,32,39,19,23,34,23,25,25,20,16,22,27,24,31,28,20,17,26,28,31,26,17,32,25,23,26,42,24,36,27,22,33,30,29,32,35,31,33,22,29,28,39,20,26,22,28,32,27,26,33,23,26,37,39,20,22,24,36,27,22,22,30,14,17,19,24,23,32,23,20,22,22,24,14,20,22,17,17,20,23,13,13,14,14,14,16,10,17,12,18,19,11,10,15,12,13,10,21,17,28,19,23,14,16,6,17,17,13,17,18,8,15,14,10,14,9,9,9,4,13,13,6,10,4,5,16,5,10,3,10,5,3,2,5,2,7,1,8,3,5,2,9,0,5,1,3,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1145,1686,770,916,9,7,4,9,4,5,6,8,3,3,4,5,3,6,3,5,3,3,2,4,6,1,6,1,2,3,1,4,4,5,4,2,2,5,2,3,3,2,5,3,6,3,5,5,11,15,13,14,7,9,21,16,9,22,18,18,21,15,28,18,19,23,14,22,16,22,19,16,18,12,18,17,9,16,8,18,20,20,19,13,18,12,15,13,9,14,21,23,8,19,15,13,13,16,16,14,18,19,9,23,16,14,12,14,10,8,8,20,15,5,14,14,8,9,9,9,9,8,10,5,5,8,8,9,6,6,5,8,9,10,4,7,4,8,4,15,7,6,7,8,6,9,3,7,5,11,4,13,9,12,5,5,3,13,5,5,4,5,6,5,5,12,5,7,4,5,3,6,0,5,1,7,4,5,4,5,1,2,1,5,2,3,0,2,1,2,0,2,0,2,2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3168,4989,2503,2486,22,15,19,10,21,9,18,19,7,12,10,11,8,14,12,12,17,10,13,8,14,14,4,9,12,11,7,9,10,10,9,9,8,12,10,12,7,10,9,19,17,18,33,17,29,37,33,33,55,37,55,64,58,60,66,70,60,58,56,50,67,50,65,47,33,53,48,39,59,44,52,44,40,43,46,38,39,39,37,38,46,36,31,29,44,39,37,25,50,26,34,32,29,43,32,21,41,39,30,33,35,42,36,43,43,36,44,33,29,40,39,41,21,35,27,28,46,33,33,28,31,35,27,23,27,20,23,17,23,21,32,21,19,29,17,23,21,20,20,22,25,31,18,23,20,21,22,23,24,30,42,28,18,29,8,16,15,21,17,22,13,18,12,18,17,20,15,16,8,12,15,16,14,10,7,20,11,15,7,14,6,11,3,8,6,8,3,8,2,3,1,3,0,3,0,1,0,5,1,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1742,3398,1637,1761,16,12,18,22,12,15,17,22,14,14,15,14,19,12,10,16,15,8,21,10,6,13,11,12,16,10,11,11,9,16,16,14,13,5,10,11,12,12,16,10,5,13,22,14,25,16,25,18,14,18,25,25,13,17,26,20,26,32,24,23,21,29,15,24,25,23,19,34,26,26,29,32,38,26,28,29,26,27,23,26,31,26,23,23,25,30,31,37,26,25,28,29,34,23,24,30,22,20,23,21,34,25,25,32,29,37,27,27,30,23,26,30,27,26,12,27,19,36,23,24,16,23,20,19,16,11,27,24,17,23,21,17,16,13,15,14,14,11,13,9,12,19,8,16,16,20,17,28,19,12,21,17,12,13,10,17,7,12,10,9,9,16,11,11,7,12,3,13,3,4,9,13,8,11,3,13,10,10,2,11,7,5,4,10,0,6,1,3,1,3,1,1,0,3,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,2012,3493,1641,1852,6,7,11,7,8,7,10,9,8,7,15,16,13,15,6,17,12,14,14,9,15,12,22,8,15,15,11,14,13,9,12,12,8,12,10,17,11,8,16,11,9,14,11,19,12,15,23,31,21,25,28,22,21,24,26,19,30,33,27,29,19,27,21,16,25,33,15,18,23,29,28,25,22,19,31,25,26,21,29,29,25,21,21,26,27,39,22,37,33,30,30,33,21,31,33,26,25,39,33,33,24,27,27,27,24,30,22,25,33,42,32,31,26,29,26,23,28,27,19,34,27,22,21,24,21,20,15,25,22,20,16,19,9,10,14,18,16,18,19,21,22,15,19,24,18,22,20,18,17,26,17,22,12,25,12,9,13,17,13,20,10,14,11,18,11,7,5,7,8,10,4,11,3,8,4,11,9,9,3,12,6,5,1,7,1,6,3,3,1,8,1,4,0,3,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
