"市区町村コード","No","都道府県名","市区町村名","施設番号","業種","施設名称","施設所在地","施設方書","TEL1","許可日","許可番号","施設_種別_等","経度","緯度","分類"
"131148","0000000869","東京都","中野区","36","美容所","ピリカ美容室","中野区弥生町4-7-3","高山ビル2階","","昭和48年10月19日","48中保衛環き第72号","一般","139.673403266424","35.6896185897625","環境衛生施設"
"131148","0000000870","東京都","中野区","57","クリーニング所","福田商会","中野区本町4-42-3","","","昭和49年6月4日","49　　　　き第19号","一般","139.668679119551","35.6959260264201","環境衛生施設"
"131148","0000000871","東京都","中野区","40","美容所","けん美容室","中野区白鷺1-31-18","","","昭和49年4月10日","49第51号","一般","139.638469020535","35.7221267548682","環境衛生施設"
"131148","0000000872","東京都","中野区","38","理容所","バーバーセンス","中野区新井5-23-6","","","昭和49年1月24日","48中北保衛環き第6号","一般","139.670493781192","35.7159596056484","環境衛生施設"
"131148","0000000873","東京都","中野区","43","美容所","ブランコ清水","中野区弥生町2-52-4","","","昭和49年12月3日","49第62号","一般","139.669546661825","35.6907042184876","環境衛生施設"
"131148","0000000874","東京都","中野区","40","理容所","ヘアーサロン　すがわら","中野区中野5-11-9","","","昭和49年12月20日","49き第64号","一般","139.670866336012","35.706898497","環境衛生施設"
"131148","0000000875","東京都","中野区","44","美容所","ポピー美容室","中野区上鷺宮4-16-18","","","昭和49年12月21日","49第66号","一般","139.630193445866","35.7351735640635","環境衛生施設"
"131148","0000000876","東京都","中野区","29","理容所","理髪マーセル","中野区中野6-17-10","","","昭和50年3月11日","49第72号","一般","139.675523984286","35.7068493234739","環境衛生施設"
"131148","0000000877","東京都","中野区","270","理容所","Barber　TOKUTOKO","中野区中央3-34-3","","","令和5年6月20日","5中健衛環第86号","一般","139.671134943511","35.6978319637148","環境衛生施設"
"131148","0000000878","東京都","中野区","15","クリーニング所","クリーニングのZ","中野区野方1-30-3","104","","昭和35年8月9日","35中北保衛環き第7951号","一般","139.65767604088","35.7099598371613","環境衛生施設"
"131148","0000000879","東京都","中野区","20","理容所","PLUS　HAIR","中野区中央4-1-6","","","昭和43年8月31日","43中保収第3727号","一般","139.670236030418","35.6978299543702","環境衛生施設"
"131148","0000000880","東京都","中野区","101","理容所","ヘアースタジオ　サイトウ","中野区弥生町3-1-9","新中野ビル","","平成5年4月20日","5中保衛環き第1号","一般","139.675963098317","35.6880202241446","環境衛生施設"
"131148","0000000881","東京都","中野区","375","クリーニング所","クリーニングみどり","中野区江古田3-5-6","","","令和3年5月6日","3中健衛環第15号","一般","139.668550382862","35.726102761731","環境衛生施設"
"131148","0000000882","東京都","中野区","770","美容所","ムーングレイ2","中野区若宮3-37-8","","","令和5年7月11日","5中健衛環第102号","一般","139.644720193034","35.7209843231406","環境衛生施設"
"131148","0000000883","東京都","中野区","153","美容所","美容室メルシー","中野区中野3-33-15","第1金井ビル2F","","平成5年12月24日","5中保衛環き第103号","一般","139.665311443548","35.7034527912285","環境衛生施設"
"131148","0000000884","東京都","中野区","771","美容所","ムーングレイ","中野区新井1-25-4","KHTビル2階","","令和5年7月11日","5中健衛環第104号","一般","139.665754339347","35.711780402825","環境衛生施設"
"131148","0000000885","東京都","中野区","154","美容所","リーブス","中野区鷺宮4-37-14","","","平成6年3月29日","5中北保衛環き第108号","一般","139.638135560013","35.7253855814965","環境衛生施設"
"131148","0000000886","東京都","中野区","272","理容所","Salon．7","中野区中央2-36-11","良装ビル3F","","令和5年7月13日","5中健衛環第116号","一般","139.679974378309","35.7010236008313","環境衛生施設"
"131148","0000000887","東京都","中野区","161","旅館業","ツートンB号室","中野区新井1-23-24","セントラルプラザ中野101","","令和5年8月4日","5中健衛環第119号","旅館・ホテル営業","139.667207586857","35.7112860026911","環境衛生施設"
"131148","0000000888","東京都","中野区","162","旅館業","華の園","中野区弥生町1-12-2","ツートンB","","令和5年8月28日","5中健衛環第124号","簡易宿所営業","139.681307034764","35.6908038765328","環境衛生施設"
"131148","0000000889","東京都","中野区","163","旅館業","東京ホテルFuji","中野区中央5-49-8","地下1階、1階、2階","","令和5年9月27日","5中健衛環第125号","旅館・ホテル営業","139.665651076914","35.7024792614696","環境衛生施設"
"131148","0000000890","東京都","中野区","760","美容所","Alleum","中野区中野2-11-2","","","令和5年4月21日","5中健衛環第13号","一般","139.668811060485","35.7054227427504","環境衛生施設"
"131148","0000000891","東京都","中野区","385","クリーニング所","ポニークリーニング　新井薬師前駅北口","中野区松が丘1-2-20","301","","令和5年8月3日","5中健衛環第132号","取次所","139.671921487653","35.7166486861787","環境衛生施設"
"131148","0000000892","東京都","中野区","150","旅館業","SLEEPLAB　THE　STAY　西新宿Annex","中野区南台1-5-8","","","令和5年4月14日","4中健衛環第270号","旅館・ホテル営業","139.67562881684","35.6866418326987","環境衛生施設"
"131148","0000000893","東京都","中野区","151","旅館業","SLEEPLAB　THE　STAY　　西新宿","中野区弥生町3-1-16","EMILIO西新宿401室","","令和5年4月14日","4中健衛環第272号","旅館・ホテル営業","139.676120380521","35.68753707253","環境衛生施設"
"131148","0000000894","東京都","中野区","273","理容所","LAVIE　NEW　STANDARD　BARBER","中野区中野5-65-3","The Baron3116 302室","","令和5年8月7日","5中健衛環第136号","一般","139.665453744375","35.707012388269","環境衛生施設"
"131148","0000000895","東京都","中野区","724","美容所","Kalon　　Tokyo","中野区中野2-28-1","ホワイトハウスビル6F","","令和4年3月16日","3中健衛環第334号","一般","139.665810612452","35.7030793546856","環境衛生施設"
"131148","0000000896","東京都","中野区","772","美容所","アイラッシュサロン　エム","中野区中央4-7-19","中野JMビル 1F","","令和5年8月3日","5中健衛環第140号","一般","139.669340787424","35.6979246767044","環境衛生施設"
"131148","0000000897","東京都","中野区","164","旅館業","Y＇s　INN　東中野","中野区東中野1-15-11","ワカキビル2F 202","","令和5年8月28日","5中健衛環第143号","旅館・ホテル営業","139.685797718896","35.7026621463032","環境衛生施設"
"131148","0000000898","東京都","中野区","380","クリーニング所","青い鳥クリーニング　南中野店","中野区中央4-58-4","","","令和5年2月22日","4中健衛環第87号","取次所","139.66675375306","35.7017654818491","環境衛生施設"
"131148","0000000899","東京都","中野区","165","旅館業","Totonou　&　GIVE","中野区中央1-35-5","","","令和5年10月18日","5中健衛環第147号","旅館・ホテル営業","139.685088677544","35.6967397735497","環境衛生施設"
"131148","0000000900","東京都","中野区","166","旅館業","AI－NAKANO　201","中野区弥生町3-33-18","","","令和5年9月12日","5中健衛環第148号","旅館・ホテル営業","139.674727606709","35.6884293975712","環境衛生施設"
"131148","0000000901","東京都","中野区","167","旅館業","AI－NAKANO　203","中野区弥生町3-33-18","シエスタプリムラ201","","令和5年9月12日","5中健衛環第149号","旅館・ホテル営業","139.674727606709","35.6884293975712","環境衛生施設"
"131148","0000000902","東京都","中野区","168","旅館業","AI－NAKANO　102","中野区弥生町3-33-18","シエスタプリムラ203","","令和5年9月12日","5中健衛環第150号","旅館・ホテル営業","139.674727606709","35.6884293975712","環境衛生施設"
"131148","0000000903","東京都","中野区","120","旅館業","オチアイビル401ビーホームズ　OCHIAI　BUILDING　401　BEE　HOMES","中野区上高田3-21-10","シエスタプリムラ102","","令和2年10月15日","2中健衛環第133号","簡易宿所営業","139.672821122628","35.7152897622428","環境衛生施設"
"131148","0000000904","東京都","中野区","773","美容所","美容室m－fleck","中野区野方5-35-9","オチアイビル4F","","令和5年8月18日","5中健衛環第159号","一般","139.649864581228","35.7206469732752","環境衛生施設"
"131148","0000000905","東京都","中野区","774","美容所","A－2nd","中野区弥生町2-31-9","石丸ビル1階","","令和5年8月29日","5中健衛環第160号","一般","139.673362358405","35.6912989410161","環境衛生施設"
"131148","0000000906","東京都","中野区","386","クリーニング所","スワローチェーン　ライフ東中野店","中野区東中野3-9-7","朝日プラザ1F","","令和5年8月29日","5中健衛環第162号","取次所","139.68261452744","35.7077005784238","環境衛生施設"
"131148","0000000907","東京都","中野区","66","旅館業","COTO東京　中野","中野区中央5-39-16","","","令和1年7月9日","31中健衛環第66号","旅館・ホテル営業","139.667161089601","35.7001022840865","環境衛生施設"
"131148","0000000908","東京都","中野区","274","理容所","Hair　works　Asis","中野区本町6-24-3","","","令和5年8月29日","5中健衛環第165号","一般","139.663691804027","35.6954120298853","環境衛生施設"
"131148","0000000909","東京都","中野区","419","美容所","TAYA　中野マルイ店","中野区中野3-34-28","喜瀬川ビル1階","","平成23年1月24日","22中保衛環き第221号","一般","139.66507283821","35.7047291469042","環境衛生施設"
"131148","0000000910","東京都","中野区","220","美容所","アスティ・ソア","中野区東中野1-50-1","6F","","平成11年3月8日","10中衛生環き第234号","一般","139.686308093704","35.7054746812475","環境衛生施設"
"131148","0000000911","東京都","中野区","105","旅館業","share’s　TOKYO","中野区中央1-32-8","パレクレール2階","","令和2年3月25日","31中健衛環第418号","旅館・ホテル営業","139.684311021409","35.6980947253849","環境衛生施設"
"131148","0000000912","東京都","中野区","169","旅館業","share’s　TOKYO","中野区中央1-32-8","カミニート中野坂上102","","令和5年10月19日","5中健衛環第178号","旅館・ホテル営業","139.684311021409","35.6980947253849","環境衛生施設"
"131148","0000000913","東京都","中野区","97","旅館業","share’s　TOKYO","中野区中央1-32-8","カミニート中野坂上301室","","令和2年1月28日","31中健衛環第361号","旅館・ホテル営業","139.684311021409","35.6980947253849","環境衛生施設"
"131148","0000000914","東京都","中野区","762","美容所","BASSA野方","中野区野方6-12-5","カミニート中野坂上101","","令和5年4月27日","5中健衛環第31号","一般","139.652457182862","35.7215923982004","環境衛生施設"
"131148","0000000915","東京都","中野区","699","美容所","BASSA鷺ノ宮店","中野区鷺宮4-43-1","岩出ビル1F","","令和3年6月3日","3中健衛環第50号","一般","139.638133963212","35.7255872571545","環境衛生施設"
"131148","0000000916","東京都","中野区","776","美容所","Rino　Riko　ネイル&アイラッシュ新井薬師店","中野区新井1-36-7","ガルサ1F","","令和5年9月27日","5中健衛環第185号","一般","139.667167888465","35.7128459859845","環境衛生施設"
"131148","0000000917","東京都","中野区","170","旅館業","The　Baron西新宿303","中野区弥生町3-1-16","1F","","令和5年10月10日","5中健衛環第186号","旅館・ホテル営業","139.676120380521","35.68753707253","環境衛生施設"
"131148","0000000918","東京都","中野区","777","美容所","little　中野","中野区中野5-65-6","The Baron西新宿303","","令和5年10月5日","5中健衛環第187号","一般","139.665378228387","35.7074523938962","環境衛生施設"
"131148","0000000919","東京都","中野区","171","旅館業","ロイヤルパレスB201号室","中野区新井1-15-20","山和ビル3 5F","","令和5年11月15日","5中健衛環第190号","旅館・ホテル営業","139.668389775078","35.7111931160522","環境衛生施設"
"131148","0000000920","東京都","中野区","172","旅館業","ロイヤルパレスA101号室、A202号室","中野区新井1-15-20","ロイヤルパレスB棟201","","令和5年11月15日","5中健衛環第191号","旅館・ホテル営業","139.668389775078","35.7111931160522","環境衛生施設"
"131148","0000000921","東京都","中野区","779","美容所","Mais","中野区東中野3-17-15","ロイヤルパレスA棟101、202","","令和5年10月10日","5中健衛環第196号","一般","139.681161524871","35.7090275693988","環境衛生施設"
"131148","0000000922","東京都","中野区","745","美容所","eclat","中野区新井1-23-21","","","令和4年8月22日","4中健衛環第131号","一般","139.666802111957","35.7117568973916","環境衛生施設"
"131148","0000000923","東京都","中野区","141","クリーニング所","有限会社ことぶき","中野区白鷺2-37-14","プルメリア403","","平成5年11月17日","5中北保衛環き第203号","一般","139.635276168962","35.7205944803519","環境衛生施設"
"131148","0000000924","東京都","中野区","582","美容所","QBハウス　中野坂上駅前店","中野区本町2-46-1","","","平成29年3月30日","28中環生環第270号","一般","139.682067292174","35.6966367870835","環境衛生施設"
"131148","0000000925","東京都","中野区","355","美容所","QBハウス中野ブロードウェイ店","中野区中野5-52-15","","","平成20年3月5日","19中保衛環き第220号","一般","139.665699940923","35.7092499295901","環境衛生施設"
"131148","0000000926","東京都","中野区","174","旅館業","アールイー新中野","中野区本町4-44-7","中野ブロードウェイ地下1階42","","令和5年10月23日","5中健衛環第206号","旅館・ホテル営業","139.669503665699","35.6968942543163","環境衛生施設"
"131148","0000000927","東京都","中野区","253","理容所","Smile　hair　NAKANO","中野区中野5-41-8","メゾン新中野203","","令和2年12月16日","2中健衛環第205号","一般","139.667853074412","35.7096477168519","環境衛生施設"
"131148","0000000928","東京都","中野区","275","理容所","Rey　hair　by　Smilehair　NAKANO","中野区本町5-38-11‐103","1F","","令和5年10月20日","5中健衛環第209号","一般","139.668640775148","35.6925283739466","環境衛生施設"
"131148","0000000929","東京都","中野区","143","クリーニング所","㈲第一クリーニング店","中野区弥生町1-38-1","","","平成6年1月14日","5中保衛環き第210号","取次所","139.677945248793","35.6877208661323","環境衛生施設"
"131148","0000000930","東京都","中野区","780","美容所","ピュアカンパニー","中野区本町6-16-10","","","令和5年10月18日","5中健衛環第211号","一般","139.666226805799","35.6971703491387","環境衛生施設"
"131148","0000000931","東京都","中野区","176","旅館業","リリハウス笹塚","中野区南台5-2-6","藤和シティコープ新中野Ⅱ803","","令和5年11月8日","5中健衛環第212号","旅館・ホテル営業","139.66545229731","35.6817778691082","環境衛生施設"
"131148","0000000932","東京都","中野区","177","旅館業","TOMALCO　INN　NAKANO　1","中野区南台5-2-6","ザ・シーザープレイス笹塚101／102","","令和5年11月8日","5中健衛環第213号","旅館・ホテル営業","139.66545229731","35.6817778691082","環境衛生施設"
"131148","0000000933","東京都","中野区","178","旅館業","TOMALCO　INN　NAKANO　2","中野区南台5-2-6","ザ・シーザープレイス笹塚401／402","","令和5年11月8日","5中健衛環第214号","旅館・ホテル営業","139.66545229731","35.6817778691082","環境衛生施設"
"131148","0000000934","東京都","中野区","763","美容所","Lico　Color","中野区中央2-31-8","ザ・シーザープレイス笹塚301／302","","令和5年4月27日","5中健衛環第36号","一般","139.67880281423","35.6976861530477","環境衛生施設"
"131148","0000000935","東京都","中野区","125","旅館業","Little　Forest（リトルフォレスト）","中野区新井2-1-1","糠信ビル101","","令和2年12月8日","2中健衛環第180号","簡易宿所営業","139.664683099221","35.7100845424706","環境衛生施設"
"131148","0000000936","東京都","中野区","778","美容所","m2f","中野区東中野3-8-5","オリーブガーデンアネックス301","","令和5年9月26日","5中健衛環第189号","一般","139.68247214716","35.7073085327063","環境衛生施設"
"131148","0000000937","東京都","中野区","124","旅館業","MISTEL","中野区中野5-33-20","遠田ビル302","","令和2年12月11日","2中健衛環第158号","旅館・ホテル営業","139.667545024618","35.7068285717474","環境衛生施設"
"131148","0000000938","東京都","中野区","781","美容所","美容室あしざわ","中野区南台4-12-12","","","令和5年10月31日","5中健衛環第225号","一般","139.667288592154","35.6819701179945","環境衛生施設"
"131148","0000000939","東京都","中野区","766","美容所","Lamp（ランプ）　中野駅南口店","中野区中野3-20-2","","","令和5年5月9日","5中健衛環第49号","一般","139.662145328995","35.703225059145","環境衛生施設"
"131148","0000000940","東京都","中野区","775","美容所","KAMISAMA","中野区東中野3-1-20","ウィンドバレ1F","","令和5年10月3日","5中健衛環第184号","一般","139.682602667451","35.7066577133467","環境衛生施設"
"131148","0000000941","東京都","中野区","782","美容所","MANI","中野区新井2-1-1","不2園ビル301","","令和5年11月20日","5中健衛環第232号","一般","139.664683099221","35.7100845424706","環境衛生施設"
"131148","0000000942","東京都","中野区","721","美容所","Rooted","中野区新井1-12-8","オリーブガーデンアネックス201","","令和4年3月23日","3中健衛環第319号","一般","139.66590408105","35.7112561061195","環境衛生施設"
"131148","0000000943","東京都","中野区","783","美容所","：muku","中野区野方5-25-1","中野スクエア1F","","令和5年11月29日","5中健衛環第234号","一般","139.653438439257","35.7187584474627","環境衛生施設"
"131148","0000000944","東京都","中野区","276","理容所","バーバーショップ　BACK　ALLEY中野","中野区新井1-18-5","伊倉ビル201","","令和5年11月29日","5中健衛環第238号","一般","139.669156222957","35.7114628441164","環境衛生施設"
"131148","0000000945","東京都","中野区","509","美容所","ZEST　中野店","中野区中野5-32-7","","","平成26年11月25日","26中環生環第141号","一般","139.667342273307","35.706274504788","環境衛生施設"
"131148","0000000946","東京都","中野区","307","美容所","美容室　ラジャ・グー　都立家政店","中野区若宮3-19-11","駿河ビル2F","","平成17年11月17日","17中保衛環き第220号","一般","139.64442584198","35.7215956342646","環境衛生施設"
"131148","0000000947","東京都","中野区","329","美容所","美容室　ラジャ・グー　鷺宮店","中野区鷺宮4-4-23","","","平成18年10月10日","18中保衛環き第214号","一般","139.638021648872","35.7238215112257","環境衛生施設"
"131148","0000000948","東京都","中野区","269","理容所","SPERO（スペロ）","中野区野方6-5-1","","","令和5年4月14日","5中健衛環第3号","一般","139.65294314524","35.720288066643","環境衛生施設"
"131148","0000000949","東京都","中野区","765","美容所","Malino","中野区鷺宮3-6-6","ビルドM1F","","令和5年7月14日","5中健衛環第48号","一般","139.643524220544","35.7237907373565","環境衛生施設"
"131148","0000000950","東京都","中野区","27","旅館業","はなれ","中野区中央4-58-11","ベアヴァレイA","","平成30年7月20日","30中環生環第85号","簡易宿所営業","139.666950193868","35.7021573804503","環境衛生施設"
"131148","0000000951","東京都","中野区","767","美容所","Dover","中野区中野3-36-12","","","令和5年5月23日","5中健衛環第66号","一般","139.664897572039","35.7053074160551","環境衛生施設"
"131148","0000000952","東京都","中野区","340","クリーニング所","ランドリーBOX","中野区野方6-16-5","SK中野ビル9F","","平成28年6月6日","28中環生環第34号","一般","139.653211100907","35.7227865518887","環境衛生施設"
"131148","0000000953","東京都","中野区","687","美容所","EYE’S　lash＿brows","中野区中野3-34-2","メゾン涌井102","","令和2年12月15日","2中健衛環第203号","一般","139.665277945888","35.7038823698064","環境衛生施設"
"131148","0000000954","東京都","中野区","751","美容所","Beauty・I","中野区大和町1-12-9","桃南ビル3階","","令和4年12月5日","4中健衛環第216号","一般","139.65363654659","35.7129672932241","環境衛生施設"
"131148","0000000955","東京都","中野区","22","美容所","ナツ美容室","中野区白鷺2-48-6","ヴェルト高円寺502","","昭和44年7月10日","44第1952号","一般","139.637668101339","35.7219416172669","環境衛生施設"
"131148","0000000956","東京都","中野区","160","旅館業","Tokyo　Base","中野区中央5-10-4","","","令和5年8月9日","5中健衛環第72号","旅館・ホテル営業","139.664705979522","35.6976050809551","環境衛生施設"
"131148","0000000957","東京都","中野区","768","美容所","やまとなでしこ　EyelashSalon　中野店","中野区新井1-14-17","新中野サニーハイツ303、403、601","","令和5年6月19日","5中健衛環第76号","一般","139.666883358106","35.7106832007612","環境衛生施設"
"131148","0000000958","東京都","中野区","769","美容所","KARELIA　SAUNA&SPA","中野区本町1-10-2","チョコラータ中野102","","令和5年6月27日","5中健衛環第77号","一般","139.684532400359","35.6937068520568","環境衛生施設"
"131148","0000000959","東京都","中野区","705","美容所","PROGRESS　中野店","中野区中野3-34-32","グランソレイユ1F","","令和3年8月18日","3中健衛環第160号","一般","139.664904166816","35.7040065918502","環境衛生施設"
"131148","0000000960","東京都","中野区","57","旅館業","SHINOBY’S　INN　中野新橋　ANNEX","中野区弥生町2-28-7","凱旋ビル2F","","令和1年8月9日","30中環生環第315号","旅館・ホテル営業","139.67400542269","35.6918533572879","環境衛生施設"
"131148","0000000961","東京都","中野区","475","美容所","パルア","中野区東中野3-14-23","サンエイビル2階","","平成26年1月14日","25中環生環き第220号","一般","139.683894831856","35.7094833882469","環境衛生施設"
"131148","0000000962","東京都","中野区","207","理容所","JUNES　man　男髪　nakano","中野区中野2-29-18","1F","","平成25年3月27日","24中環生環き第101号","一般","139.665993407786","35.7033899935235","環境衛生施設"
"131148","0000000963","東京都","中野区","158","旅館業","オチアイビル501ビーホームズ　OCHIAI　BUILDING　501　BEE　HOMES","中野区上高田3-21-10","","","令和5年6月1日","4中健衛環第325号","簡易宿所営業","139.672821122628","35.7152897622428","環境衛生施設"
"131148","0000000964","東京都","中野区","271","理容所","Silk　Hat（シルク・ハット）","中野区沼袋1-40-3","オチアイビル501","","令和5年6月30日","5中健衛環第92号","一般","139.664536746009","35.720298724434","環境衛生施設"
"131148","0000000965","東京都","中野区","657","美容所","Hair　Salon　MURMUR．　中野店","中野区中野5-32-4","","","令和1年12月9日","31中健衛環第297号","一般","139.667890828058","35.7063410238456","環境衛生施設"
"131148","0000000966","東京都","中野区","764","美容所","ABC　grooming","中野区中野5-52-15","中野ステーションハイツ103","","令和5年5月1日","5中健衛環第37号","一般","139.665699940923","35.7092499295901","環境衛生施設"
"131148","0000000967","東京都","中野区","58","クリーニング所","クリーニングショップ　ニューN","中野区鷺宮3-32-4","B1","","昭和50年9月23日","50中北保衛環き第104号","取次所","139.638323682568","35.7241649907368","環境衛生施設"
"131148","0000000968","東京都","中野区","60","クリーニング所","ナカノヤ","中野区白鷺3-4-1","","","昭和51年3月23日","50中北保衛環き第108号","一般","139.633703797695","35.7221701640472","環境衛生施設"
"131148","0000000969","東京都","中野区","59","クリーニング所","白洗舎","中野区東中野4-29-5","","","昭和50年11月7日","50中保衛環き第39号","取次所","139.686022623881","35.7104960903732","環境衛生施設"
"131148","0000000970","東京都","中野区","45","美容所","ちぐさ美容室","中野区中野5-52-15","","","昭和50年12月19日","50中保衛環き第47号","一般","139.665699940923","35.7092499295901","環境衛生施設"
"131148","0000000971","東京都","中野区","46","美容所","亜土美容室","中野区中野5-54-5","中野ブロードウェイ2階80","","昭和51年3月3日","50中保衛環き第53号","一般","139.666588897051","35.7087861026807","環境衛生施設"
"131148","0000000972","東京都","中野区","62","クリーニング所","エビスヤ","中野区沼袋2-40-2","","","昭和51年6月21日","51中北保衛環き第112号","一般","139.663752719446","35.7225623285509","環境衛生施設"
"131148","0000000973","東京都","中野区","63","クリーニング所","大洋舎","中野区新井1-37-1","","","昭和51年9月29日","51中北保衛環き第117号","一般","139.667009986469","35.7127769802796","環境衛生施設"
"131148","0000000974","東京都","中野区","65","クリーニング所","ナカムラクリーニング店","中野区丸山2-3-8","","","昭和52年5月4日","51中北保衛環き第123号","一般","139.652979271446","35.7236392947302","環境衛生施設"
"131148","0000000975","東京都","中野区","61","クリーニング所","斉藤クリーニング店","中野区中野1-29-6","","","昭和51年4月23日","51中保衛環き第2号","一般","139.676349938916","35.7029516946732","環境衛生施設"
"131148","0000000976","東京都","中野区","47","美容所","レディスサロン　カール","中野区弥生町6-9-11","","","昭和51年8月30日","51中保衛環き第28号","一般","139.661349076906","35.6854336068406","環境衛生施設"
"131148","0000000977","東京都","中野区","64","クリーニング所","新和ドライクリーニング","中野区中央2-50-7","林ビル1F","","昭和51年10月1日","51中保衛環き第34号","一般","139.675756304677","35.6991122876284","環境衛生施設"
"131148","0000000978","東京都","中野区","49","美容所","美容室ホープ","中野区南台3-1-11","","","昭和52年2月25日","51中保衛環き第57号","一般","139.669184779146","35.6834063784875","環境衛生施設"
"131148","0000000979","東京都","中野区","66","クリーニング所","瀬田クリーニング","中野区中央3-22-17","","","昭和52年7月11日","52中保衛環き第16号","一般","139.674494501424","35.699048130352","環境衛生施設"
"131148","0000000980","東京都","中野区","51","美容所","パスカルアライの店","中野区中央2-58-20","","","昭和52年9月10日","52中保衛環き第28号","一般","139.678272528983","35.7013527434691","環境衛生施設"
"131148","0000000981","東京都","中野区","44","理容所","ヘアーサロンかおる","中野区中央2-17-5","","","昭和52年10月6日","52中保衛環き第35号","一般","139.681563101897","35.7003194444719","環境衛生施設"
"131148","0000000982","東京都","中野区","68","クリーニング所","金丸商会","中野区南台2-30-15","","","昭和53年1月28日","52中保衛環き第53号","一般","139.670542526741","35.6839782764901","環境衛生施設"
"131148","0000000983","東京都","中野区","69","クリーニング所","三友舎","中野区若宮1-39-7","","","昭和53年4月12日","53中北保衛環き第103号","一般","139.647975211007","35.7198568426462","環境衛生施設"
"131148","0000000984","東京都","中野区","70","クリーニング所","クリーニング富澤","中野区白鷺3-8-12","","","昭和53年6月23日","53中北保衛環き第106号","一般","139.632723892739","35.7212955701831","環境衛生施設"
"131148","0000000985","東京都","中野区","71","クリーニング所","クリーニングショップさんけい","中野区沼袋2-29-7","","","昭和53年9月9日","53中北保衛環き第108号","一般","139.66284262365","35.7211882761387","環境衛生施設"
"131148","0000000986","東京都","中野区","72","クリーニング所","有限会社柳クリーニング","中野区大和町3-39-1","","","昭和54年3月7日","53中北保衛環き第117号","一般","139.644867844013","35.7113066701904","環境衛生施設"
"131148","0000000987","東京都","中野区","48","理容所","おしゃれ床屋りゅう","中野区江原町1-30-11","","","昭和53年8月9日","53中北保衛環き第5号","一般","139.673143691703","35.7283957040259","環境衛生施設"
"131148","0000000988","東京都","中野区","55","美容所","カッティング，サロンドクロカワ","中野区大和町3-44-9","","","昭和53年9月20日","53中北保衛環き第63号","一般","139.642301609621","35.7122292970725","環境衛生施設"
"131148","0000000989","東京都","中野区","75","クリーニング所","ランドリー加藤","中野区新井2-23-6","","","昭和54年10月9日","54中北保衛環き第114号","一般","139.663355397051","35.7126198098379","環境衛生施設"
"131148","0000000990","東京都","中野区","4","理容所","原田理髪店","中野区大和町1-59-4","","","昭和32年6月29日","32第29号","一般","139.650007028625","35.7107942704281","環境衛生施設"
"131148","0000000991","東京都","中野区","73","クリーニング所","赤木クリーニング","中野区上高田1-25-8","","","昭和54年2月15日","53中北保衛環き第119号","一般","139.678332352477","35.7095884306873","環境衛生施設"
"131148","0000000992","東京都","中野区","59","美容所","ビューティーサロン　ティ&アィ","中野区鷺宮3-21-10","","","昭和54年5月9日","54中北保衛環き第51号","一般","139.639175833241","35.7237451232757","環境衛生施設"
"131148","0000000993","東京都","中野区","64","美容所","セントラル美容室","中野区沼袋4-29-3","","","昭和54年8月2日","54中北保衛環き第59号","一般","139.662297634295","35.7222560615615","環境衛生施設"
"131148","0000000994","東京都","中野区","67","美容所","ささの美容室","中野区大和町3-6-3","","","昭和55年1月29日","54中北保衛環き第73号","一般","139.64870234178","35.7100842202828","環境衛生施設"
"131148","0000000995","東京都","中野区","76","クリーニング所","ファッションクリーニング都","中野区沼袋2-3-6","","","昭和55年4月12日","55中北保衛環き第117号","一般","139.667925417268","35.7217452927324","環境衛生施設"
"131148","0000000996","東京都","中野区","77","クリーニング所","株式会社　文化クリーニング","中野区南台4-61-10","","","昭和55年5月10日","55中保衛環き第13号","一般","139.664647276113","35.6776513717736","環境衛生施設"
"131148","0000000997","東京都","中野区","71","美容所","サロンド・ボワール","中野区弥生町1-49-7","","","昭和55年11月11日","55中保衛環き第44号","一般","139.676380023524","35.6900846448099","環境衛生施設"
"131148","0000000998","東京都","中野区","79","クリーニング所","筑波クリーニング","中野区本町3-7-1","","","昭和55年11月29日","55中保衛環き第45号","一般","139.678004584739","35.693326806839","環境衛生施設"
"131148","0000000999","東京都","中野区","69","美容所","ビューティーサロン　ラムール","中野区沼袋1-34-25","","","昭和55年9月2日","55中北保衛環き第56号","一般","139.664029199811","35.7196110031912","環境衛生施設"
"131148","0000001000","東京都","中野区","72","美容所","ひとつのリンゴ","中野区上鷺宮4-16-10","","","昭和56年3月9日","55中北保衛環き第67号","一般","139.629667869031","35.7351350712864","環境衛生施設"
"131148","0000001001","東京都","中野区","59","理容所","理容クサノ","中野区松が丘1-12-6","","","昭和56年4月6日","55中北保衛環き第8号","一般","139.671567327927","35.7177085022606","環境衛生施設"
"131148","0000001002","東京都","中野区","68","美容所","美容室ヴェラ","中野区中央5-25-7","","","昭和55年5月13日","55中保衛環き第8号","一般","139.662988781658","35.6999655735877","環境衛生施設"
"131148","0000001003","東京都","中野区","74","美容所","フジ美容室","中野区上高田2-40-13","","","昭和56年9月18日","56中北保衛環き第36号","一般","139.669752271867","35.7110185495192","環境衛生施設"
"131148","0000001004","東京都","中野区","87","クリーニング所","有限会社土屋クリーニング商会","中野区南台3-5-8","","","昭和56年12月24日","56中保衛環き第50号","一般","139.669043266","35.6850790555393","環境衛生施設"
"131148","0000001005","東京都","中野区","90","クリーニング所","サニードライクリーニング","中野区南台3-38-8","","","昭和57年3月8日","56中保衛環き第56号","取次所","139.665256024158","35.6823907552199","環境衛生施設"
