国籍階層,国籍,地域階層,地域コード,地域,総数/総数(人),総数/0～4歳(人),総数/5～9歳(人),総数/10～14歳(人),総数/15～19歳(人),総数/20～24歳(人),総数/25～29歳(人),総数/30～34歳(人),総数/35～39歳(人),総数/40～44歳(人),総数/45～49歳(人),総数/50～54歳(人),総数/55～59歳(人),総数/60～64歳(人),総数/65～69歳(人),総数/70～74歳(人),総数/75～79歳(人),総数/80～84歳(人),総数/85～89歳(人),総数/90歳以上(人),男/総数(人),男/0～4歳(人),男/5～9歳(人),男/10～14歳(人),男/15～19歳(人),男/20～24歳(人),男/25～29歳(人),男/30～34歳(人),男/35～39歳(人),男/40～44歳(人),男/45～49歳(人),男/50～54歳(人),男/55～59歳(人),男/60～64歳(人),男/65～69歳(人),男/70～74歳(人),男/75～79歳(人),男/80～84歳(人),男/85～89歳(人),男/90歳以上(人),女/総数(人),女/0～4歳(人),女/5～9歳(人),女/10～14歳(人),女/15～19歳(人),女/20～24歳(人),女/25～29歳(人),女/30～34歳(人),女/35～39歳(人),女/40～44歳(人),女/45～49歳(人),女/50～54歳(人),女/55～59歳(人),女/60～64歳(人),女/65～69歳(人),女/70～74歳(人),女/75～79歳(人),女/80～84歳(人),女/85～89歳(人),女/90歳以上(人)
1,日本人のみ,4,13111,大田区,44666,1163,500,315,1383,12419,11574,5907,3294,2046,1624,1452,885,618,382,297,259,229,200,119,23174,605,259,159,700,6184,5950,3106,1803,1153,924,826,520,354,196,143,124,81,58,29,21492,558,241,156,683,6235,5624,2801,1491,893,700,626,365,264,186,154,135,148,142,90
1,日本人のみ,4,13112,世田谷区,53442,2000,1147,743,2351,11150,13110,7376,4548,3062,2235,1673,1197,733,415,412,406,344,306,234,26158,996,567,377,1254,5354,6360,3567,2271,1598,1167,856,618,374,215,169,156,115,82,62,27284,1004,580,366,1097,5796,6750,3809,2277,1464,1068,817,579,359,200,243,250,229,224,172
1,日本人のみ,4,13113,渋谷区,18942,443,295,203,477,3221,5131,3034,1916,1207,898,698,513,305,177,131,119,73,63,38,9720,215,119,99,210,1551,2727,1568,1041,679,467,343,299,150,92,62,52,26,13,7,9222,228,176,104,267,1670,2404,1466,875,528,431,355,214,155,85,69,67,47,50,31
1,日本人のみ,4,13114,中野区,26244,635,312,225,961,6128,7088,4076,2193,1327,1040,720,522,307,201,174,118,94,66,57,13852,350,156,107,458,3089,3631,2243,1252,778,611,404,302,180,101,93,44,28,18,7,12392,285,156,118,503,3039,3457,1833,941,549,429,316,220,127,100,81,74,66,48,50
1,日本人のみ,4,13115,杉並区,37275,1151,589,383,1354,8730,9773,5191,3121,1901,1434,1106,779,489,289,255,226,185,172,147,18738,574,294,192,651,4247,4878,2664,1694,1037,738,580,416,275,142,128,91,53,49,35,18537,577,295,191,703,4483,4895,2527,1427,864,696,526,363,214,147,127,135,132,123,112
1,日本人のみ,4,13116,豊島区,20297,496,252,187,790,4531,5415,3031,1741,1025,815,670,434,292,158,131,92,105,79,53,10765,252,128,98,392,2274,2808,1673,997,634,451,375,253,176,79,64,37,39,21,14,9532,244,124,89,398,2257,2607,1358,744,391,364,295,181,116,79,67,55,66,58,39
1,日本人のみ,4,13117,北区,23121,752,334,224,821,4840,6128,3364,1925,1102,952,809,538,342,264,235,180,156,86,69,12151,379,179,115,390,2446,3185,1776,1079,635,567,465,299,182,157,119,80,62,30,6,10970,373,155,109,431,2394,2943,1588,846,467,385,344,239,160,107,116,100,94,56,63
1,日本人のみ,4,13118,荒川区,12695,392,127,101,317,2578,3420,2045,1031,681,500,458,365,210,130,114,81,75,35,35,6796,215,67,53,157,1317,1746,1087,581,415,319,265,218,131,76,58,37,32,11,11,5899,177,60,48,160,1261,1674,958,450,266,181,193,147,79,54,56,44,43,24,24
1,日本人のみ,4,13119,板橋区,33806,990,437,263,1433,8599,8421,4582,2574,1517,1222,1024,727,497,342,327,279,245,191,136,16781,471,246,137,683,3895,4094,2356,1432,851,707,562,405,296,180,160,129,80,60,37,17025,519,191,126,750,4704,4327,2226,1142,666,515,462,322,201,162,167,150,165,131,99
1,日本人のみ,4,13120,練馬区,40491,1944,886,524,1469,8295,9249,5920,3638,2181,1575,1204,900,654,382,390,331,406,314,229,20037,1037,472,280,698,3923,4408,2942,1943,1213,855,648,480,337,208,175,134,130,90,64,20454,907,414,244,771,4372,4841,2978,1695,968,720,556,420,317,174,215,197,276,224,165
1,日本人のみ,4,13121,足立区,33007,1034,406,327,1016,7813,8294,4300,2414,1599,1411,1178,852,611,389,392,312,321,217,121,17629,572,189,180,519,3950,4371,2282,1402,938,838,689,512,360,225,230,150,122,73,27,15378,462,217,147,497,3863,3923,2018,1012,661,573,489,340,251,164,162,162,199,144,94
1,日本人のみ,4,13122,葛飾区,22648,847,325,207,724,5628,5357,2919,1732,1093,881,853,604,361,260,248,173,203,146,87,11764,431,168,108,380,2785,2672,1530,980,653,505,492,346,209,148,133,83,80,39,22,10884,416,157,99,344,2843,2685,1389,752,440,376,361,258,152,112,115,90,123,107,65
1,日本人のみ,4,13123,江戸川区,30446,1298,553,350,1253,6780,7185,4142,2379,1535,1211,1137,745,464,330,309,233,215,214,113,16319,639,272,181,618,3647,3722,2282,1335,901,722,671,448,269,196,162,100,68,65,21,14127,659,281,169,635,3133,3463,1860,1044,634,489,466,297,195,134,147,133,147,149,92
1,日本人のみ,1,13200,市部,189604,10291,4736,2569,10758,33781,35714,24263,16138,10598,8290,7563,5788,4289,3073,3019,2644,2441,2084,1565,97944,5203,2413,1264,5608,17393,18323,12658,8996,6020,4603,3928,3133,2294,1588,1475,1136,881,644,384,91660,5088,2323,1305,5150,16388,17391,11605,7142,4578,3687,3635,2655,1995,1485,1544,1508,1560,1440,1181
1,日本人のみ,4,13201,八王子市,21163,923,450,259,2550,4078,3395,2172,1459,1091,911,840,623,552,415,414,327,292,254,158,11458,483,233,131,1458,2229,1828,1193,853,620,521,441,359,309,214,210,150,105,83,38,9705,440,217,128,1092,1849,1567,979,606,471,390,399,264,243,201,204,177,187,171,120
1,日本人のみ,4,13202,立川市,10187,541,236,112,442,1916,2187,1360,781,534,423,380,277,199,147,167,156,143,113,73,5241,278,108,57,210,941,1155,708,438,309,247,213,145,105,70,82,70,49,38,18,4946,263,128,55,232,975,1032,652,343,225,176,167,132,94,77,85,86,94,75,55
1,日本人のみ,4,13203,武蔵野市,9045,430,244,135,387,1604,2008,1299,859,568,376,295,224,168,106,98,80,66,44,54,4530,218,143,69,169,800,989,669,456,302,192,150,119,85,49,47,29,20,12,12,4515,212,101,66,218,804,1019,630,403,266,184,145,105,83,57,51,51,46,32,42
1,日本人のみ,4,13204,三鷹市,10320,516,293,147,499,1958,2035,1392,975,623,450,357,279,196,105,126,113,90,76,90,5173,255,138,77,262,984,1034,690,501,321,258,168,159,100,55,53,48,29,20,21,5147,261,155,70,237,974,1001,702,474,302,192,189,120,96,50,73,65,61,56,69
1,日本人のみ,4,13205,青梅市,4297,220,83,44,137,645,705,468,309,258,201,183,167,130,107,124,118,155,138,105,2381,114,46,26,63,375,411,276,201,163,120,98,96,74,58,68,57,62,44,29,1916,106,37,18,74,270,294,192,108,95,81,85,71,56,49,56,61,93,94,76
1,日本人のみ,4,13206,府中市,12984,638,249,135,720,2941,2554,1623,1117,700,508,510,348,236,164,132,122,115,106,66,7038,318,120,66,377,1736,1343,876,608,405,298,276,191,133,81,71,52,42,28,17,5946,320,129,69,343,1205,1211,747,509,295,210,234,157,103,83,61,70,73,78,49
1,日本人のみ,4,13207,昭島市,4955,310,135,67,162,770,1019,678,428,271,238,218,149,105,80,97,63,63,59,43,2643,155,66,26,71,440,557,362,243,164,125,118,84,58,35,52,31,21,21,14,2312,155,69,41,91,330,462,316,185,107,113,100,65,47,45,45,32,42,38,29
1,日本人のみ,4,13208,調布市,12730,580,264,155,620,2549,2657,1733,1078,687,570,452,345,242,161,139,158,124,124,92,6242,288,112,67,319,1217,1281,888,561,396,288,223,162,131,84,60,62,41,45,17,6488,292,152,88,301,1332,1376,845,517,291,282,229,183,111,77,79,96,83,79,75
1,日本人のみ,4,13209,町田市,15968,1118,452,241,814,2484,2818,2023,1428,873,730,663,521,379,286,297,259,234,192,156,8194,547,226,113,392,1333,1406,1070,798,507,386,343,288,211,142,136,112,92,55,37,7774,571,226,128,422,1151,1412,953,630,366,344,320,233,168,144,161,147,142,137,119
1,日本人のみ,4,13210,小金井市,6993,349,192,112,398,1389,1457,957,635,389,276,234,159,112,76,68,49,50,53,38,3579,173,102,63,224,689,720,460,346,221,152,128,94,67,39,34,21,17,17,12,3414,176,90,49,174,700,737,497,289,168,124,106,65,45,37,34,28,33,36,26
1,日本人のみ,4,13211,小平市,9346,561,237,130,574,1511,1670,1197,819,526,394,372,336,237,174,143,144,130,110,81,4808,289,128,63,288,746,887,617,464,291,218,180,180,121,93,78,62,54,27,22,4538,272,109,67,286,765,783,580,355,235,176,192,156,116,81,65,82,76,83,59
1,日本人のみ,4,13212,日野市,8662,471,187,117,453,1583,1734,1203,729,477,391,359,282,161,127,114,87,76,66,45,4588,264,98,57,263,827,907,645,409,266,217,186,159,87,58,46,42,23,24,10,4074,207,89,60,190,756,827,558,320,211,174,173,123,74,69,68,45,53,42,35
1,日本人のみ,4,13213,東村山市,6104,361,141,91,240,951,1083,780,561,335,281,285,235,164,123,124,129,90,74,56,3092,189,73,52,117,457,530,397,309,199,163,138,137,78,68,63,60,32,19,11,3012,172,68,39,123,494,553,383,252,136,118,147,98,86,55,61,69,58,55,45
1,日本人のみ,4,13214,国分寺市,7592,450,214,118,402,1320,1545,1117,704,419,294,309,176,147,106,65,72,39,60,35,3730,210,111,55,184,614,757,562,391,225,162,156,80,76,55,32,26,10,14,10,3862,240,103,63,218,706,788,555,313,194,132,153,96,71,51,33,46,29,46,25
1,日本人のみ,4,13215,国立市,4114,198,132,55,265,742,785,530,364,247,177,153,117,87,64,52,41,37,40,28,2016,107,68,25,110,366,387,259,196,126,95,70,63,43,29,25,15,12,12,8,2098,91,64,30,155,376,398,271,168,121,82,83,54,44,35,27,26,25,28,20
1,日本人のみ,4,13218,福生市,2755,102,58,45,121,486,494,374,221,160,130,135,84,66,55,59,44,43,49,29,1521,55,23,24,77,268,280,197,133,106,80,70,49,32,26,36,20,18,19,8,1234,47,35,21,44,218,214,177,88,54,50,65,35,34,29,23,24,25,30,21
1,日本人のみ,4,13219,狛江市,4011,181,83,38,178,829,867,521,313,241,155,148,112,84,64,52,40,52,22,31,1976,96,42,17,95,379,421,257,169,131,84,75,59,45,39,21,15,19,5,7,2035,85,41,21,83,450,446,264,144,110,71,73,53,39,25,31,25,33,17,24
1,日本人のみ,4,13220,東大和市,3475,256,98,62,128,442,582,460,300,224,171,168,129,103,72,104,63,57,21,35,1780,125,58,21,68,211,306,230,165,128,91,97,67,55,38,56,25,19,9,11,1695,131,40,41,60,231,276,230,135,96,80,71,62,48,34,48,38,38,12,24
1,日本人のみ,4,13221,清瀬市,3324,217,84,52,168,509,616,411,270,151,161,125,131,104,60,65,72,53,54,21,1631,104,36,30,75,203,296,219,166,79,85,64,75,62,33,33,27,21,17,6,1693,113,48,22,93,306,320,192,104,72,76,61,56,42,27,32,45,32,37,15
1,日本人のみ,4,13222,東久留米市,4580,312,142,77,179,521,825,601,374,269,209,210,156,144,121,124,101,102,68,45,2281,156,78,41,78,258,393,323,201,150,112,108,75,76,67,59,35,39,22,10,2299,156,64,36,101,263,432,278,173,119,97,102,81,68,54,65,66,63,46,35
1,日本人のみ,4,13223,武蔵村山市,2509,161,88,54,122,369,447,250,227,130,150,132,82,61,52,52,39,41,27,25,1313,76,49,26,57,176,238,145,145,70,81,78,41,32,29,29,10,13,10,8,1196,85,39,28,65,193,209,105,82,60,69,54,41,29,23,23,29,28,17,17
1,日本人のみ,4,13224,多摩市,5900,330,133,58,362,997,962,726,530,331,264,236,228,185,122,115,103,91,79,48,3037,157,77,24,199,503,502,378,300,193,148,136,107,94,59,44,47,35,25,9,2863,173,56,34,163,494,460,348,230,138,116,100,121,91,63,71,56,56,54,39
1,日本人のみ,4,13225,稲城市,4024,269,141,54,160,649,761,566,356,233,182,164,134,79,52,47,41,57,43,36,2098,129,64,23,83,353,393,287,197,137,109,90,76,49,29,24,15,17,14,9,1926,140,77,31,77,296,368,279,159,96,73,74,58,30,23,23,26,40,29,27
1,日本人のみ,4,13227,羽村市,2383,108,44,39,133,403,440,290,256,167,97,95,80,51,30,29,32,33,28,28,1474,65,22,18,86,257,284,193,173,116,63,48,46,25,17,14,13,17,11,6,909,43,22,21,47,146,156,97,83,51,34,47,34,26,13,15,19,16,17,22
1,日本人のみ,4,13228,あきる野市,2688,175,88,42,82,390,404,301,200,154,153,125,95,73,52,47,64,77,87,79,1363,82,46,26,47,195,205,151,124,84,90,70,49,36,28,23,33,36,26,12,1325,93,42,16,35,195,199,150,76,70,63,55,46,37,24,24,31,41,61,67
1,日本人のみ,4,13229,西東京市,9495,514,268,130,462,1745,1664,1231,845,540,398,415,319,224,152,165,127,131,97,68,4757,270,146,67,236,836,813,606,449,311,218,204,173,110,93,79,59,38,27,22,4738,244,122,63,226,909,851,625,396,229,180,211,146,114,59,86,68,93,70,46
1,日本人のみ,1,13550,町村部,3796,284,128,75,167,381,524,417,357,236,220,200,144,110,89,77,79,98,107,103,2133,139,58,39,106,230,289,240,215,146,134,121,86,69,61,49,41,40,39,31,1663,145,70,36,61,151,235,177,142,90,86,79,58,41,28,28,38,58,68,72
1,日本人のみ,2,13300,郡部,2115,130,53,40,92,231,271,203,163,114,106,97,66,61,53,67,68,97,101,102,1131,68,18,21,48,136,149,114,101,75,58,57,36,33,34,44,34,39,36,30,984,62,35,19,44,95,122,89,62,39,48,40,30,28,19,23,34,58,65,72
1,日本人のみ,4,13303,瑞穂町,1181,81,37,22,51,152,195,131,104,81,65,57,44,31,20,27,20,18,27,18,662,40,14,10,23,94,110,75,65,57,38,34,23,17,12,18,9,9,9,5,519,41,23,12,28,58,85,56,39,24,27,23,21,14,8,9,11,9,18,13
1,日本人のみ,4,13305,日の出町,678,40,12,15,40,62,65,57,42,25,29,31,15,20,19,25,29,48,47,57,340,23,3,11,25,32,34,30,26,12,12,17,10,12,12,15,12,20,17,17,338,17,9,4,15,30,31,27,16,13,17,14,5,8,7,10,17,28,30,40
1,日本人のみ,4,13307,檜原村,80,4,0,0,0,6,4,6,5,3,4,1,1,6,6,3,5,12,6,8,41,3,0,0,0,3,3,4,2,3,2,1,0,2,3,2,3,5,3,2,39,1,0,0,0,3,1,2,3,0,2,0,1,4,3,1,2,7,3,6
1,日本人のみ,4,13308,奥多摩町,176,5,4,3,1,11,7,9,12,5,8,8,6,4,8,12,14,19,21,19,88,2,1,0,0,7,2,5,8,3,6,5,3,2,7,9,10,5,7,6,88,3,3,3,1,4,5,4,4,2,2,3,3,2,1,3,4,14,14,13
1,日本人のみ,2,13350,島部,1681,154,75,35,75,150,253,214,194,122,114,103,78,49,36,10,11,1,6,1,1002,71,40,18,58,94,140,126,114,71,76,64,50,36,27,5,7,1,3,1,679,83,35,17,17,56,113,88,80,51,38,39,28,13,9,5,4,0,3,0
1,日本人のみ,3,13360,大島支庁,724,72,41,18,63,59,95,89,83,50,41,43,30,19,11,2,7,0,1,0,430,36,24,9,47,41,47,51,46,29,28,25,20,13,8,1,5,0,0,0,294,36,17,9,16,18,48,38,37,21,13,18,10,6,3,1,2,0,1,0
1,日本人のみ,4,13361,大島町,454,49,26,11,51,37,50,61,50,28,19,26,20,13,7,1,4,0,1,0,275,23,15,5,38,26,27,35,29,17,13,14,15,10,5,0,3,0,0,0,179,26,11,6,13,11,23,26,21,11,6,12,5,3,2,1,1,0,1,0
1,日本人のみ,4,13362,利島村,42,2,2,2,3,3,7,6,6,3,4,0,2,2,0,0,0,0,0,0,19,1,0,1,3,2,1,3,3,3,2,0,0,0,0,0,0,0,0,0,23,1,2,1,0,1,6,3,3,0,2,0,2,2,0,0,0,0,0,0
1,日本人のみ,4,13363,新島村,157,17,11,4,4,14,19,15,19,15,13,13,7,2,3,0,1,0,0,0,94,8,7,3,3,10,10,8,9,7,10,9,4,2,3,0,1,0,0,0,63,9,4,1,1,4,9,7,10,8,3,4,3,0,0,0,0,0,0,0
1,日本人のみ,4,13364,神津島村,71,4,2,1,5,5,19,7,8,4,5,4,1,2,1,1,2,0,0,0,42,4,2,0,3,3,9,5,5,2,3,2,1,1,0,1,1,0,0,0,29,0,0,1,2,2,10,2,3,2,2,2,0,1,1,0,1,0,0,0
1,日本人のみ,3,13380,三宅支庁,222,21,8,2,2,19,31,27,28,18,16,15,18,12,3,0,1,0,1,0,131,9,2,2,1,12,20,20,15,9,11,9,9,9,2,0,1,0,0,0,91,12,6,0,1,7,11,7,13,9,5,6,9,3,1,0,0,0,1,0
1,日本人のみ,4,13381,三宅村,186,18,7,2,1,17,24,25,22,16,14,11,15,10,2,0,1,0,1,0,112,7,2,2,0,10,18,18,12,9,9,7,8,7,2,0,1,0,0,0,74,11,5,0,1,7,6,7,10,7,5,4,7,3,0,0,0,0,1,0
1,日本人のみ,4,13382,御蔵島村,36,3,1,0,1,2,7,2,6,2,2,4,3,2,1,0,0,0,0,0,19,2,0,0,1,2,2,2,3,0,2,2,1,2,0,0,0,0,0,0,17,1,1,0,0,0,5,0,3,2,0,2,2,0,1,0,0,0,0,0
1,日本人のみ,3,13400,八丈支庁,434,41,16,8,8,43,76,62,46,26,26,25,14,11,16,7,3,1,4,1,255,18,7,4,8,24,40,34,29,17,17,16,12,8,12,3,1,1,3,1,179,23,9,4,0,19,36,28,17,9,9,9,2,3,4,4,2,0,1,0
1,日本人のみ,4,13401,八丈町,398,37,15,5,8,41,68,53,43,24,24,24,14,11,15,7,3,1,4,1,237,18,7,3,8,24,38,27,26,15,16,15,12,8,11,3,1,1,3,1,161,19,8,2,0,17,30,26,17,9,8,9,2,3,4,4,2,0,1,0
1,日本人のみ,4,13402,青ヶ島村,36,4,1,3,0,2,8,9,3,2,2,1,0,0,1,0,0,0,0,0,18,0,0,1,0,0,2,7,3,2,1,1,0,0,1,0,0,0,0,0,18,4,1,2,0,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0
1,日本人のみ,3,13420,小笠原支庁,301,20,10,7,2,29,51,36,37,28,31,20,16,7,6,1,0,0,0,0,186,8,7,3,2,17,33,21,24,16,20,14,9,6,5,1,0,0,0,0,115,12,3,4,0,12,18,15,13,12,11,6,7,1,1,0,0,0,0,0
1,日本人のみ,4,13421,小笠原村,301,20,10,7,2,29,51,36,37,28,31,20,16,7,6,1,0,0,0,0,186,8,7,3,2,17,33,21,24,16,20,14,9,6,5,1,0,0,0,0,115,12,3,4,0,12,18,15,13,12,11,6,7,1,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都住民基本台帳人口移動報告/令和5年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第12表 　区市町村、年齢（5歳階級）及び男女別他道府県(含む都内間移動）からの転入者数(令和5年),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）総数には年齢不詳を含むため、内訳の合計と一致しない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国籍階層(0:外国人含む　1:日本人のみ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:大島支庁・三宅支庁・八丈支庁・小笠原支庁　4:区市町村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
