国籍階層,国籍,地域階層,地域コード,地域,総数/総数(人),総数/0～4歳(人),総数/5～9歳(人),総数/10～14歳(人),総数/15～19歳(人),総数/20～24歳(人),総数/25～29歳(人),総数/30～34歳(人),総数/35～39歳(人),総数/40～44歳(人),総数/45～49歳(人),総数/50～54歳(人),総数/55～59歳(人),総数/60～64歳(人),総数/65～69歳(人),総数/70～74歳(人),総数/75～79歳(人),総数/80～84歳(人),総数/85～89歳(人),総数/90歳以上(人),男/総数(人),男/0～4歳(人),男/5～9歳(人),男/10～14歳(人),男/15～19歳(人),男/20～24歳(人),男/25～29歳(人),男/30～34歳(人),男/35～39歳(人),男/40～44歳(人),男/45～49歳(人),男/50～54歳(人),男/55～59歳(人),男/60～64歳(人),男/65～69歳(人),男/70～74歳(人),男/75～79歳(人),男/80～84歳(人),男/85～89歳(人),男/90歳以上(人),女/総数(人),女/0～4歳(人),女/5～9歳(人),女/10～14歳(人),女/15～19歳(人),女/20～24歳(人),女/25～29歳(人),女/30～34歳(人),女/35～39歳(人),女/40～44歳(人),女/45～49歳(人),女/50～54歳(人),女/55～59歳(人),女/60～64歳(人),女/65～69歳(人),女/70～74歳(人),女/75～79歳(人),女/80～84歳(人),女/85～89歳(人),女/90歳以上(人)
1,日本人のみ,4,13111,大田区,39911,1950,775,367,735,5500,10553,6254,3822,2233,1714,1572,1209,856,586,488,441,358,293,205,20761,983,398,186,392,2724,5202,3255,2075,1285,1007,899,706,508,342,270,231,163,83,52,19150,967,377,181,343,2776,5351,2999,1747,948,707,673,503,348,244,218,210,195,210,153
1,日本人のみ,4,13112,世田谷区,50869,2409,1132,667,1074,6595,11699,7956,5298,3415,2607,2175,1671,1216,677,638,559,409,385,287,25381,1288,582,355,576,3298,5614,3892,2719,1823,1342,1091,885,643,346,323,270,159,102,73,25488,1121,550,312,498,3297,6085,4064,2579,1592,1265,1084,786,573,331,315,289,250,283,214
1,日本人のみ,4,13113,渋谷区,18483,892,457,244,352,1720,3849,3079,2231,1545,1166,850,612,442,302,263,166,141,117,55,9465,465,226,136,172,782,1985,1594,1189,846,627,408,336,229,160,133,83,46,38,10,9018,427,231,108,180,938,1864,1485,1042,699,539,442,276,213,142,130,83,95,79,45
1,日本人のみ,4,13114,中野区,24626,1104,370,194,350,3092,6156,4516,2718,1629,1118,929,654,480,305,299,243,190,158,121,12997,562,207,93,163,1497,3132,2448,1496,981,666,519,381,270,163,154,118,73,50,24,11629,542,163,101,187,1595,3024,2068,1222,648,452,410,273,210,142,145,125,117,108,97
1,日本人のみ,4,13115,杉並区,35880,1687,712,342,613,4621,8920,6068,3764,2332,1651,1364,1054,769,479,467,338,279,235,185,17958,921,364,166,298,2247,4270,3029,2000,1256,879,694,526,443,255,233,148,121,73,35,17922,766,348,176,315,2374,4650,3039,1764,1076,772,670,528,326,224,234,190,158,162,150
1,日本人のみ,4,13116,豊島区,20190,863,357,174,330,2561,5050,3479,2160,1329,972,792,598,425,302,251,200,150,115,82,10695,457,196,88,174,1213,2536,1835,1235,793,590,455,339,234,173,149,110,63,33,22,9495,406,161,86,156,1348,2514,1644,925,536,382,337,259,191,129,102,90,87,82,60
1,日本人のみ,4,13117,北区,20383,1020,423,171,419,2472,5007,3497,2127,1265,924,759,581,404,252,276,247,171,202,166,10887,546,237,92,226,1247,2560,1841,1229,731,574,448,333,241,150,153,123,64,56,36,9496,474,186,79,193,1225,2447,1656,898,534,350,311,248,163,102,123,124,107,146,130
1,日本人のみ,4,13118,荒川区,11418,561,200,100,206,1301,2853,1966,1116,673,546,450,376,256,185,175,155,119,115,65,6127,270,101,53,107,640,1483,1076,607,388,330,270,235,157,113,100,85,53,39,20,5291,291,99,47,99,661,1370,890,509,285,216,180,141,99,72,75,70,66,76,45
1,日本人のみ,4,13119,板橋区,30258,1396,556,258,607,4479,7833,4897,2828,1647,1266,1098,815,603,501,427,309,295,244,199,15343,699,299,137,289,2030,3742,2504,1545,973,764,610,440,361,303,245,169,113,87,33,14915,697,257,121,318,2449,4091,2393,1283,674,502,488,375,242,198,182,140,182,157,166
1,日本人のみ,4,13120,練馬区,37793,1941,944,432,879,5661,8888,5856,3689,2213,1613,1447,1165,836,549,483,353,339,295,210,19101,979,467,230,482,2841,4252,2887,1975,1246,858,776,625,462,327,260,169,108,97,60,18692,962,477,202,397,2820,4636,2969,1714,967,755,671,540,374,222,223,184,231,198,150
1,日本人のみ,4,13121,足立区,28720,1326,509,292,669,4551,7452,4260,2502,1606,1265,1159,902,576,430,372,250,244,221,134,15480,664,250,159,367,2275,3881,2350,1467,963,757,696,548,347,264,204,110,79,61,38,13240,662,259,133,302,2276,3571,1910,1035,643,508,463,354,229,166,168,140,165,160,96
1,日本人のみ,4,13122,葛飾区,19805,937,370,191,451,3123,5025,2853,1696,1070,880,737,635,497,345,288,225,193,170,119,10453,492,197,105,242,1561,2516,1521,948,638,538,424,355,269,207,170,122,65,55,28,9352,445,173,86,209,1562,2509,1332,748,432,342,313,280,228,138,118,103,128,115,91
1,日本人のみ,4,13123,江戸川区,30402,1711,843,429,774,4619,6976,4327,2731,1726,1342,1348,1024,712,450,416,340,273,229,132,16494,844,436,213,451,2395,3654,2386,1578,997,809,783,578,444,285,249,168,129,73,22,13908,867,407,216,323,2224,3322,1941,1153,729,533,565,446,268,165,167,172,144,156,110
1,日本人のみ,1,13200,市部,179016,8398,3852,2100,5388,33422,38769,23274,14781,9839,7994,7363,5795,4309,3039,2737,2304,2164,1970,1518,93662,4257,1929,1024,2881,17432,19809,12284,8299,5773,4595,4004,3163,2384,1612,1427,1029,770,617,373,85354,4141,1923,1076,2507,15990,18960,10990,6482,4066,3399,3359,2632,1925,1427,1310,1275,1394,1353,1145
1,日本人のみ,4,13201,八王子市,19886,674,316,199,727,5532,4268,2155,1309,861,733,754,578,423,314,280,214,241,180,128,10809,343,166,103,384,3033,2289,1209,775,515,430,410,326,231,170,147,90,91,68,29,9077,331,150,96,343,2499,1979,946,534,346,303,344,252,192,144,133,124,150,112,99
1,日本人のみ,4,13202,立川市,9268,497,192,85,221,1624,2201,1276,757,509,379,355,273,192,145,138,115,114,105,90,4812,247,98,40,101,769,1151,718,438,294,227,189,146,99,77,71,50,39,32,26,4456,250,94,45,120,855,1050,558,319,215,152,166,127,93,68,67,65,75,73,64
1,日本人のみ,4,13203,武蔵野市,9309,542,288,131,207,1118,1972,1495,1019,633,484,387,285,226,139,88,87,70,69,69,4691,275,144,57,97,544,966,735,562,357,258,203,157,118,74,46,39,26,21,12,4618,267,144,74,110,574,1006,760,457,276,226,184,128,108,65,42,48,44,48,57
1,日本人のみ,4,13204,三鷹市,9995,493,243,125,237,1581,2205,1409,984,627,436,432,334,230,135,129,116,92,92,95,5114,246,128,62,136,818,1127,723,513,334,247,225,163,122,63,71,55,25,26,30,4881,247,115,63,101,763,1078,686,471,293,189,207,171,108,72,58,61,67,66,65
1,日本人のみ,4,13205,青梅市,4046,158,75,59,139,810,882,450,293,227,185,166,168,110,76,66,55,48,43,36,2275,73,27,28,70,465,522,249,181,155,111,99,93,64,41,35,27,14,14,7,1771,85,48,31,69,345,360,201,112,72,74,67,75,46,35,31,28,34,29,29
1,日本人のみ,4,13206,府中市,12267,559,263,146,428,2806,2584,1550,932,604,531,446,345,281,185,162,156,95,110,84,6753,308,132,69,251,1605,1397,819,528,364,311,259,193,167,104,81,87,31,27,20,5514,251,131,77,177,1201,1187,731,404,240,220,187,152,114,81,81,69,64,83,64
1,日本人のみ,4,13207,昭島市,4404,230,108,62,133,680,904,595,368,250,220,192,138,101,83,75,62,88,63,52,2362,110,63,26,83,338,456,334,212,156,143,111,83,57,49,40,27,37,25,12,2042,120,45,36,50,342,448,261,156,94,77,81,55,44,34,35,35,51,38,40
1,日本人のみ,4,13208,調布市,12023,636,297,128,248,1894,2811,1717,1153,710,545,506,372,298,173,132,119,103,102,79,6035,295,156,63,124,940,1364,858,623,387,307,253,196,172,91,64,51,43,27,21,5988,341,141,65,124,954,1447,859,530,323,238,253,176,126,82,68,68,60,75,58
1,日本人のみ,4,13209,町田市,14556,587,252,175,447,2861,3268,1743,1026,709,709,615,502,365,267,292,222,198,204,114,7661,301,123,90,241,1497,1673,936,603,415,394,342,284,203,136,144,101,79,69,30,6895,286,129,85,206,1364,1595,807,423,294,315,273,218,162,131,148,121,119,135,84
1,日本人のみ,4,13210,小金井市,7238,399,181,101,184,1107,1583,1048,660,454,339,296,241,195,118,100,76,62,53,41,3743,195,75,42,98,548,799,541,352,273,196,169,129,103,74,61,36,26,17,9,3495,204,106,59,86,559,784,507,308,181,143,127,112,92,44,39,40,36,36,32
1,日本人のみ,4,13211,小平市,8920,430,219,125,301,1613,1854,1193,780,486,344,376,295,225,156,144,105,97,98,79,4675,232,125,55,174,831,946,603,427,289,202,210,161,125,96,76,45,36,24,18,4245,198,94,70,127,782,908,590,353,197,142,166,134,100,60,68,60,61,74,61
1,日本人のみ,4,13212,日野市,7912,384,125,48,245,1510,1835,1084,633,407,363,321,224,199,131,102,93,81,73,54,4199,193,61,21,135,793,931,601,362,246,229,182,123,113,62,52,37,20,28,10,3713,191,64,27,110,717,904,483,271,161,134,139,101,86,69,50,56,61,45,44
1,日本人のみ,4,13213,東村山市,5495,238,118,70,163,954,1161,722,435,274,254,208,201,153,128,108,75,92,80,61,2801,133,50,36,86,491,562,382,232,162,144,112,108,85,66,58,32,26,19,17,2694,105,68,34,77,463,599,340,203,112,110,96,93,68,62,50,43,66,61,44
1,日本人のみ,4,13214,国分寺市,6873,344,149,67,185,1124,1647,1027,621,379,259,262,226,164,108,81,84,48,54,44,3531,180,73,31,98,541,828,558,339,235,145,131,119,87,53,36,41,14,9,13,3342,164,76,36,87,583,819,469,282,144,114,131,107,77,55,45,43,34,45,31
1,日本人のみ,4,13215,国立市,4134,184,106,46,109,733,876,532,361,253,185,184,140,105,82,67,42,53,41,35,2052,89,55,32,53,351,404,273,205,132,99,92,71,59,40,38,17,16,14,12,2082,95,51,14,56,382,472,259,156,121,86,92,69,46,42,29,25,37,27,23
1,日本人のみ,4,13218,福生市,2560,127,57,22,86,417,530,307,234,150,126,119,77,60,47,54,44,40,35,28,1414,64,35,15,44,227,293,177,133,94,76,61,46,39,22,32,21,15,13,7,1146,63,22,7,42,190,237,130,101,56,50,58,31,21,25,22,23,25,22,21
1,日本人のみ,4,13219,狛江市,4347,192,72,42,108,670,950,601,353,283,187,188,163,101,59,77,84,84,91,42,2151,107,36,23,56,330,455,292,186,151,102,95,85,60,27,34,34,33,36,9,2196,85,36,19,52,340,495,309,167,132,85,93,78,41,32,43,50,51,55,33
1,日本人のみ,4,13220,東大和市,2877,152,73,35,109,484,602,365,213,167,127,132,103,59,44,45,45,43,39,40,1470,86,33,16,59,232,316,171,125,102,69,78,51,24,20,31,16,9,12,20,1407,66,40,19,50,252,286,194,88,65,58,54,52,35,24,14,29,34,27,20
1,日本人のみ,4,13221,清瀬市,2966,140,65,38,98,537,600,362,239,166,131,138,96,66,63,51,48,60,35,33,1484,77,32,21,50,249,277,185,135,98,76,81,50,32,36,22,25,25,7,6,1482,63,33,17,48,288,323,177,104,68,55,57,46,34,27,29,23,35,28,27
1,日本人のみ,4,13222,東久留米市,4298,217,100,63,176,697,784,541,335,248,235,177,165,125,76,85,77,75,73,49,2166,108,51,31,90,357,368,273,189,136,136,90,86,68,40,51,30,29,21,12,2132,109,49,32,86,340,416,268,146,112,99,87,79,57,36,34,47,46,52,37
1,日本人のみ,4,13223,武蔵村山市,2502,137,74,53,120,478,433,264,202,136,134,129,72,59,37,41,31,37,37,28,1317,62,37,29,64,252,219,147,116,80,74,77,44,30,19,24,15,8,15,5,1185,75,37,24,56,226,214,117,86,56,60,52,28,29,18,17,16,29,22,23
1,日本人のみ,4,13224,多摩市,5642,212,107,60,175,1088,1154,664,450,306,276,226,195,157,136,110,97,95,81,53,2893,111,48,23,93,542,584,343,248,190,149,136,112,92,72,48,33,39,24,6,2749,101,59,37,82,546,570,321,202,116,127,90,83,65,64,62,64,56,57,47
1,日本人のみ,4,13225,稲城市,3769,203,86,51,116,644,807,472,285,229,168,173,138,87,71,67,55,48,40,29,2021,95,38,25,64,367,418,262,161,133,99,96,77,49,35,38,31,20,10,3,1748,108,48,26,52,277,389,210,124,96,69,77,61,38,36,29,24,28,30,26
1,日本人のみ,4,13227,羽村市,2286,78,31,17,94,483,486,259,176,153,99,95,71,50,56,53,22,23,21,19,1381,33,12,6,54,305,296,166,131,112,55,49,43,27,31,28,9,7,10,7,905,45,19,11,40,178,190,93,45,41,44,46,28,23,25,25,13,16,11,12
1,日本人のみ,4,13228,あきる野市,2362,116,64,44,92,466,475,256,158,123,100,111,63,45,48,48,45,43,33,32,1240,65,27,30,43,236,254,143,78,84,59,57,29,28,28,26,18,16,12,7,1122,51,37,14,49,230,221,113,80,39,41,54,34,17,20,22,27,27,21,25
1,日本人のみ,4,13229,西東京市,9081,469,191,108,240,1511,1897,1187,805,495,445,375,330,233,162,142,135,134,118,104,4612,229,104,50,133,771,914,586,445,279,257,197,188,130,86,73,62,46,37,25,4469,240,87,58,107,740,983,601,360,216,188,178,142,103,76,69,73,88,81,79
1,日本人のみ,1,13550,町村部,3486,179,138,86,276,464,485,400,296,227,210,192,139,83,61,66,52,51,47,34,1908,84,75,49,157,252,272,212,167,128,124,111,91,54,33,33,26,17,16,7,1578,95,63,37,119,212,213,188,129,99,86,81,48,29,28,33,26,34,31,27
1,日本人のみ,2,13300,郡部,1750,79,55,36,89,346,293,190,126,111,93,83,50,30,26,38,29,28,27,21,950,32,32,17,42,194,165,100,79,72,52,45,31,19,11,21,13,8,11,6,800,47,23,19,47,152,128,90,47,39,41,38,19,11,15,17,16,20,16,15
1,日本人のみ,4,13303,瑞穂町,1058,44,23,14,52,221,198,109,77,63,58,52,34,18,16,21,17,15,12,14,586,19,17,6,25,117,112,61,49,44,35,32,21,10,8,12,5,4,5,4,472,25,6,8,27,104,86,48,28,19,23,20,13,8,8,9,12,11,7,10
1,日本人のみ,4,13305,日の出町,489,28,20,17,25,98,72,56,37,34,23,16,8,8,5,10,6,10,11,5,261,11,11,8,10,63,40,26,21,21,12,6,5,5,2,5,5,4,5,1,228,17,9,9,15,35,32,30,16,13,11,10,3,3,3,5,1,6,6,4
1,日本人のみ,4,13307,檜原村,55,3,2,2,4,5,6,10,4,3,2,3,2,2,2,2,2,0,0,1,28,0,0,1,2,4,4,3,4,2,1,1,1,2,0,1,2,0,0,0,27,3,2,1,2,1,2,7,0,1,1,2,1,0,2,1,0,0,0,1
1,日本人のみ,4,13308,奥多摩町,148,4,10,3,8,22,17,15,8,11,10,12,6,2,3,5,4,3,4,1,75,2,4,2,5,10,9,10,5,5,4,6,4,2,1,3,1,0,1,1,73,2,6,1,3,12,8,5,3,6,6,6,2,0,2,2,3,3,3,0
1,日本人のみ,2,13350,島部,1736,100,83,50,187,118,192,210,170,116,117,109,89,53,35,28,23,23,20,13,958,52,43,32,115,58,107,112,88,56,72,66,60,35,22,12,13,9,5,1,778,48,40,18,72,60,85,98,82,60,45,43,29,18,13,16,10,14,15,12
1,日本人のみ,3,13360,大島支庁,788,49,41,27,110,61,80,95,70,49,50,47,40,16,7,9,17,7,8,5,429,27,18,17,74,32,44,48,34,24,28,30,26,8,4,1,9,3,2,0,359,22,23,10,36,29,36,47,36,25,22,17,14,8,3,8,8,4,6,5
1,日本人のみ,4,13361,大島町,507,29,24,15,95,41,52,58,39,25,30,29,29,10,5,7,8,5,3,3,274,14,11,6,66,19,30,29,19,12,16,17,19,5,3,1,4,2,1,0,233,15,13,9,29,22,22,29,20,13,14,12,10,5,2,6,4,3,2,3
1,日本人のみ,4,13362,利島村,45,1,4,3,3,0,4,8,4,4,8,1,1,1,0,0,1,2,0,0,25,1,3,3,3,0,2,3,1,1,4,1,0,1,0,0,1,1,0,0,20,0,1,0,0,0,2,5,3,3,4,0,1,0,0,0,0,1,0,0
1,日本人のみ,4,13363,新島村,150,15,9,4,5,11,17,14,19,12,7,10,10,3,1,1,7,0,3,2,80,8,3,3,0,6,9,8,12,6,4,7,7,1,1,0,4,0,1,0,70,7,6,1,5,5,8,6,7,6,3,3,3,2,0,1,3,0,2,2
1,日本人のみ,4,13364,神津島村,86,4,4,5,7,9,7,15,8,8,5,7,0,2,1,1,1,0,2,0,50,4,1,5,5,7,3,8,2,5,4,5,0,1,0,0,0,0,0,0,36,0,3,0,2,2,4,7,6,3,1,2,0,1,1,1,1,0,2,0
1,日本人のみ,3,13380,三宅支庁,238,15,6,12,10,11,25,29,19,17,23,15,18,15,6,6,1,4,3,3,135,6,5,8,7,5,15,18,9,9,12,8,13,10,5,3,1,0,1,0,103,9,1,4,3,6,10,11,10,8,11,7,5,5,1,3,0,4,2,3
1,日本人のみ,4,13381,三宅村,200,12,6,8,9,9,19,21,19,14,19,12,17,14,6,4,1,4,3,3,118,5,5,4,6,5,14,14,9,9,10,6,13,9,5,2,1,0,1,0,82,7,1,4,3,4,5,7,10,5,9,6,4,5,1,2,0,4,2,3
1,日本人のみ,4,13382,御蔵島村,38,3,0,4,1,2,6,8,0,3,4,3,1,1,0,2,0,0,0,0,17,1,0,4,1,0,1,4,0,0,2,2,0,1,0,1,0,0,0,0,21,2,0,0,0,2,5,4,0,3,2,1,1,0,0,1,0,0,0,0
1,日本人のみ,3,13400,八丈支庁,411,21,24,6,60,28,46,47,38,30,19,21,19,10,8,10,4,10,7,3,220,11,12,3,30,14,22,25,23,15,14,11,11,8,6,6,2,5,1,1,191,10,12,3,30,14,24,22,15,15,5,10,8,2,2,4,2,5,6,2
1,日本人のみ,4,13401,八丈町,365,19,20,2,59,25,43,43,30,25,15,20,18,8,6,8,4,10,7,3,195,9,11,1,29,13,21,22,18,13,13,10,11,6,4,5,2,5,1,1,170,10,9,1,30,12,22,21,12,12,2,10,7,2,2,3,2,5,6,2
1,日本人のみ,4,13402,青ヶ島村,46,2,4,4,1,3,3,4,8,5,4,1,1,2,2,2,0,0,0,0,25,2,1,2,1,1,1,3,5,2,1,1,0,2,2,1,0,0,0,0,21,0,3,2,0,2,2,1,3,3,3,0,1,0,0,1,0,0,0,0
1,日本人のみ,3,13420,小笠原支庁,299,15,12,5,7,18,41,39,43,20,25,26,12,12,14,3,1,2,2,2,174,8,8,4,4,7,26,21,22,8,18,17,10,9,7,2,1,1,1,0,125,7,4,1,3,11,15,18,21,12,7,9,2,3,7,1,0,1,1,2
1,日本人のみ,4,13421,小笠原村,299,15,12,5,7,18,41,39,43,20,25,26,12,12,14,3,1,2,2,2,174,8,8,4,4,7,26,21,22,8,18,17,10,9,7,2,1,1,1,0,125,7,4,1,3,11,15,18,21,12,7,9,2,3,7,1,0,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都住民基本台帳人口移動報告/令和5年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第13表 　区市町村、年齢（5歳階級）及び男女別他道府県(含む都内間移動）への転出者数(令和5年),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）総数には年齢不詳を含むため、内訳の合計と一致しない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国籍階層(0:外国人含む　1:日本人のみ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:大島支庁・三宅支庁・八丈支庁・小笠原支庁　4:区市町村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
