1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
115,"jissitu","nen","対前年実質増加率_昭和59年",-,-,-,-,4.4,4.2,4.5,3.9,-,4.1,3.4,3.1,-,12.0,8.7,-4.7,-,14.5,-22.6,-4.8,11.2,3.7,-,-,3.6,0.9,2.7,0.9,5.0,5.2,-2.5,-0.8,2.1,-0.6,4.1,4.2,-11.9,1.1,-1.1,-5.9,13.3,14.7,17.9,11.9,25.6,-,1.5,3.0,22.7,-9.0,-8.0,5.5,8.8,0.7,-50.8,4.1,1.5,8.4,-,8.7,3.3,11.0,0.8,-5.2,-,17.0,-2.1,3.5,9.0,1.0,7.1,21.7,24.1,21.8,13.9,0.4,-10.8,4.5,-0.2,1.7,-,-0.9,-,-,-,-,-,,,,,,
116,"jissitu","nen","対前年実質増加率_昭和60年",-,-,-,-,3.9,4.1,4.4,2.9,-,2.2,1.6,5.6,-,13.4,32.3,-20.2,-,-29.7,-7.0,8.2,-9.4,3.5,-,-,0.1,-0.4,-3.4,-2.2,-2.2,-3.1,1.7,-5.6,-1.5,6.0,3.7,-1.3,-3.8,3.2,-0.8,6.7,-20.1,-3.2,-3.5,-4.1,-14.2,-,2.8,7.1,6.6,-7.3,-1.0,3.9,0.3,1.5,1.0,2.6,3.1,1.9,-,-5.1,2.8,4.1,1.9,-3.1,-,0.9,3.9,0.3,-1.8,0.2,5.7,-8.1,-8.8,-9.7,-5.3,1.0,8.2,1.1,0.0,-0.1,-,14.9,-,-,-,-,-,,,,,,
117,"jissitu","nen","対前年実質増加率_昭和61年",-,-,-,-,2.8,2.5,1.7,2.9,-,3.5,-5.7,1.1,-,-6.2,-12.7,14.5,-,21.6,7.1,39.3,20.0,2.1,-,-,2.0,0.4,-0.6,0.0,0.8,-1.9,1.9,1.1,0.8,3.3,-1.0,-4.2,3.2,1.4,7.4,8.8,1.9,3.6,3.6,5.9,0.0,1.6,-1.5,-8.0,-18.0,14.8,10.1,1.1,2.6,-1.7,14.8,-1.9,-0.5,-5.4,-,5.4,-1.3,-7.3,7.8,8.4,-,0.3,10.0,4.1,2.6,7.4,2.0,7.6,2.1,16.1,22.9,3.3,21.9,2.9,2.8,0.2,-,0.9,-,-,-,-,-,,,,,,
118,"jissitu","nen","対前年実質増加率_昭和62年",-,-,-,-,2.9,1.7,1.1,1.4,-,2.7,-12.6,-2.8,-,1.6,-11.1,48.3,-,71.0,21.4,5.1,59.5,3.3,-,-,2.3,-2.0,-7.0,-1.6,-4.8,3.6,-4.4,-3.0,-4.4,-2.7,2.2,8.1,-1.3,2.2,10.2,4.5,31.8,0.8,6.7,-1.7,-16.3,-0.6,10.5,33.3,1.8,-11.2,-1.8,3.0,-15.9,4.1,-8.9,6.4,4.8,1.4,-,2.0,2.9,8.9,-13.4,-3.9,-,-5.8,-17.7,12.3,2.2,25.9,1.3,-8.9,-5.7,-25.2,-14.6,4.3,42.8,6.4,-2.8,-1.7,-,1.9,-,-,-,-,-,,,,,,
119,"jissitu","nen","対前年実質増加率_昭和63年",-,-,-,-,2.3,2.7,3.6,4.1,-,1.8,1.6,13.5,-,-1.0,-1.5,-30.1,-,-36.5,-19.4,-10.6,-9.3,2.6,-,-,1.5,2.0,0.6,0.3,0.3,3.5,-3.8,-2.6,0.4,2.5,8.3,1.2,5.2,6.7,-1.5,5.2,-20.7,2.8,1.3,3.5,0.5,4.0,0.4,-4.7,-9.2,34.2,4.7,1.3,-12.0,1.3,-23.0,5.5,3.2,2.4,-,-3.7,-3.7,4.8,10.9,7.8,-,9.0,12.3,3.5,3.9,3.7,3.0,4.9,8.0,24.8,-5.2,4.2,-5.5,5.5,4.1,8.0,-,2.7,-,-,-,-,-,,,,,,
120,"jissitu","nen","対前年実質増加率_平成元年",-,-,-,-,0.1,0.9,0.5,0.8,-,2.1,-13.7,-3.4,-,-9.7,18.2,18.8,-,37.7,-5.9,7.9,-26.2,1.4,-,-,-0.8,-1.4,-3.6,0.6,-1.8,-0.3,-1.7,-5.8,0.9,2.5,3.5,7.0,-1.3,-4.9,-9.6,-9.5,-8.8,1.3,5.3,-2.6,-17.4,3.9,-12.1,-21.9,3.8,-32.5,-0.5,3.5,-1.4,0.6,35.9,-3.5,0.9,2.9,-,9.0,4.5,0.4,19.4,6.6,-,16.6,24.1,-3.2,9.6,-13.8,4.4,-3.9,-6.4,-21.3,5.9,1.6,11.2,6.2,-2.6,0.5,-,7.5,-,-,-,-,-,,,,,,
121,"jissitu","nen","対前年実質増加率_平成 2年",-,-,-,-,4.4,3.8,3.2,2.9,-,1.3,20.3,8.9,-,17.4,-20.1,26.9,-,29.5,22.0,15.0,35.8,3.7,-,-,3.1,0.7,-1.1,-2.5,-1.4,-3.4,-5.2,-2.2,-2.5,0.5,2.3,5.1,3.1,9.1,3.8,5.4,-1.2,3.2,9.1,-1.5,-11.6,3.6,22.1,37.7,56.2,18.2,3.2,1.3,24.7,1.9,-7.5,3.2,8.1,-3.4,-,0.7,2.5,-2.7,-5.5,8.1,-,15.9,-14.8,8.3,-4.7,19.5,6.3,18.8,18.3,29.4,19.1,4.4,-4.7,6.5,-4.1,8.3,-,-2.4,-,-,-,-,-,,,,,,
122,"jissitu","nen","対前年実質増加率_平成 3年",-,-,-,-,-0.1,0.3,0.8,0.7,-,1.0,-23.3,0.8,-,1.3,0.5,-33.6,-,-36.6,-27.4,3.8,-13.9,-0.4,-,-,1.1,-0.8,-0.1,2.4,-1.2,0.1,-2.2,-3.1,3.8,1.9,1.5,-1.4,-0.1,-5.3,15.8,8.9,43.1,2.6,3.5,1.9,2.8,2.0,2.2,4.6,-11.7,8.1,0.5,6.8,-0.1,-7.1,-1.9,-11.3,-7.8,-2.9,-,-1.2,-4.0,0.9,5.9,14.7,-,-4.1,6.5,2.6,-0.7,5.0,1.3,-7.6,-12.0,-0.6,3.6,0.5,-1.9,-0.8,0.0,1.4,-,9.0,-,-,-,-,-,,,,,,
123,"jissitu","nen","対前年実質増加率_平成 4年",-,-,-,-,0.7,0.7,0.2,0.0,-,1.0,8.6,-3.9,-,3.0,-1.3,19.6,-,29.3,2.1,9.6,3.2,0.5,-,-,-1.1,1.0,1.2,1.9,1.2,4.0,5.8,-3.7,4.4,1.4,0.5,1.3,2.8,-1.9,-6.5,0.4,-25.8,2.8,6.9,0.0,1.9,0.2,-9.4,-11.8,-7.9,-19.0,-4.7,-1.2,-18.5,-3.2,-19.6,-0.8,-6.4,-1.0,-,-4.7,-1.3,-1.7,-6.3,4.3,-,4.1,-13.4,3.4,7.0,3.5,-1.8,-3.5,-0.1,-4.8,-11.0,2.4,-9.1,4.1,0.0,4.2,-,-3.5,-,-,-,-,-,,,,,,
124,"jissitu","nen","対前年実質増加率_平成 5年",-,-,-,-,3.9,4.0,4.6,4.5,-,2.4,-16.7,13.3,-,7.9,-0.7,-10.4,-,-11.4,-8.1,-9.6,-1.3,2.9,-,-,0.6,-1.8,-2.0,-1.0,-3.9,-1.9,-3.5,-1.3,-0.2,0.9,-3.8,-3.5,-3.0,0.6,1.9,2.2,-0.4,2.2,-0.4,2.7,4.0,5.7,0.2,-4.8,-10.9,-1.3,3.1,5.7,37.5,4.9,33.8,5.2,3.2,-2.6,-,2.6,-6.1,7.4,6.1,1.5,-,9.8,5.9,-6.1,-0.6,-14.7,8.5,13.0,12.1,6.6,15.7,0.2,-5.5,3.4,1.3,-0.7,-,3.9,-,-,-,-,-,,,,,,
125,"jissitu","nen","対前年実質増加率_平成 6年",-,-,-,-,-1.5,-1.9,-2.3,-2.0,-,0.3,0.5,-10.0,-,-10.7,14.8,6.4,-,26.7,-37.9,10.6,14.6,-0.1,-,-,-1.1,-3.1,-8.3,-5.7,-7.3,-0.7,-6.8,-4.5,-0.6,-0.7,1.5,5.2,-2.7,1.0,13.0,11.4,19.8,1.9,10.8,-3.6,-14.5,-3.0,-0.9,-2.0,14.0,-9.8,0.3,3.7,-24.9,-5.3,5.8,-6.8,-7.7,-6.2,-,-4.0,5.0,-5.4,-2.4,-1.6,-,-0.9,-4.1,8.2,1.1,15.8,2.8,-4.2,-1.4,-5.7,-10.6,-4.4,25.5,-3.3,-3.7,-8.4,-,-2.1,-,-,-,-,-,,,,,,
126,"jissitu","nen","対前年実質増加率_平成 7年",-,-,-,-,-2.8,-2.4,-2.5,-3.1,-,-1.6,-47.3,-7.4,-,10.9,-19.1,-26.4,-,-83.8,8.8,8.1,-17.4,-3.0,-,-,-3.3,-3.5,-2.5,-3.2,0.4,-3.7,1.1,-7.4,-4.5,-12.8,-0.8,-3.8,-2.2,-5.0,2.5,7.8,-18.2,1.4,2.0,1.6,-5.3,1.2,3.0,5.3,0.8,11.6,0.8,-0.5,6.3,-7.4,-49.6,-2.8,-1.8,-2.5,-,-11.4,-11.1,-9.7,3.9,-25.6,-,-1.3,11.4,-10.5,-5.9,-18.3,3.7,-15.4,-20.0,-19.6,-1.1,-2.1,14.7,-4.6,-5.2,-2.9,-,-6.2,-,-,-,-,-,,,,,,
127,"jissitu","nen","対前年実質増加率_平成 8年",-,-,-,-,-3.0,-2.5,-2.1,-1.7,-2.6,-2.8,-7.5,3.2,0.6,0.9,-31.9,20.1,28.5,30.8,-3.9,-21.6,-22.7,-2.8,-,-,-0.3,-0.8,-4.7,-9.4,-5.2,2.2,-2.3,-3.9,-0.5,-4.2,2.7,4.1,3.1,6.2,9.8,5.2,32.6,0.2,0.6,2.0,-12.2,-1.8,-4.1,-0.1,-9.6,-11.8,-8.3,0.0,-1.4,-4.4,44.9,-5.8,-7.0,-7.6,-,-3.7,-2.0,-1.9,-12.2,-11.0,-10.5,0.9,-17.1,8.6,-5.0,20.5,8.6,-2.8,6.1,28.2,-26.8,0.6,14.7,2.0,-2.7,-0.9,-,-5.6,-,-,-,-,-,,,,,,
128,"jissitu","nen","対前年実質増加率_平成 9年",-,-,-,-,2.7,3.1,3.4,3.2,2.8,3.2,155.8,1.0,-1.0,-2.9,48.1,-25.4,-51.4,17.1,6.3,-1.2,-18.7,1.3,-,-,0.1,1.4,2.6,3.5,0.3,-0.8,2.7,-0.4,2.0,5.3,3.2,2.8,-2.2,-0.8,-9.1,-7.1,-17.6,0.4,1.9,-2.8,-17.0,2.5,3.4,7.0,3.2,11.7,-6.5,5.0,9.1,0.3,-13.9,0.1,5.8,2.7,-,0.8,7.3,-11.7,10.3,12.3,67.8,4.8,8.8,0.5,2.2,-5.8,12.6,9.5,13.0,-14.6,-0.3,0.9,9.4,5.7,-1.8,-1.1,-,-1.4,-,-,-,-,-,,,,,,
129,"jissitu","nen","対前年実質増加率_平成10年",-,-,-,-,-0.8,-1.0,-1.4,-1.7,-0.8,-0.8,-48.1,-3.0,5.3,7.2,-16.6,14.2,32.1,10.5,-4.6,12.1,12.3,0.4,-,-,-3.2,-3.3,-3.3,-3.6,-5.3,0.9,-8.4,-8.6,0.6,-8.8,-1.1,-2.1,3.6,-0.9,-0.9,-7.1,27.8,2.7,5.8,3.8,-2.4,-2.5,-4.5,-6.3,-10.5,5.9,-6.9,1.1,-5.0,-7.7,-41.2,-3.3,-9.0,-10.0,-,-13.0,-9.1,-8.1,-13.7,-2.6,-41.2,1.6,-19.1,5.5,-3.6,16.4,-1.9,-20.4,-25.2,-8.5,-2.5,1.1,9.8,3.8,-1.4,-0.5,-,2.5,-,-,-,-,-,,,,,,
130,"jissitu","nen","対前年実質増加率_平成11年",-,-,-,-,-1.4,-1.7,-1.9,-2.7,-2.6,-0.4,-21.6,-11.7,8.2,7.5,-3.6,-17.5,-5.5,-56.5,6.8,8.2,17.8,-1.1,-,-,-2.0,-0.9,-2.2,-6.1,-0.4,0.5,0.8,2.4,-0.8,-4.3,-2.5,3.9,-8.3,2.8,-4.8,2.4,-29.9,-0.4,1.0,-2.0,-3.3,-0.4,1.1,-0.2,17.4,-22.9,4.9,2.7,-0.6,0.6,59.6,-1.5,1.7,-3.1,-,-2.2,0.5,1.0,5.8,8.3,20.3,14.1,1.1,-12.2,4.6,-31.9,9.4,-3.2,-3.9,-0.2,-2.1,-0.7,13.8,-7.5,-2.8,-0.3,-,3.3,-,-,-,-,-,,,,,,
131,"jissitu","nen","対前年実質増加率_平成12年",-,-,-,-,1.2,1.7,1.4,2.3,2.5,3.0,24.9,-1.3,-7.8,-7.6,-2.0,4.8,28.3,-5.4,-25.8,11.5,-25.9,1.0,-,-,2.7,0.6,-2.6,-1.1,1.3,-4.9,-0.6,5.3,2.0,3.5,7.8,3.8,0.6,-0.9,-1.7,-2.0,-0.8,-1.6,0.6,-3.8,-0.3,-2.6,3.5,6.1,-11.1,15.6,6.3,1.1,-2.5,-4.1,-36.6,-7.3,3.3,-6.7,-,3.5,-5.0,1.7,5.5,6.2,11.5,7.2,4.8,13.8,0.5,28.5,10.6,19.4,21.8,38.7,9.8,0.9,4.6,0.7,4.0,0.2,-,-7.8,-,-,-,-,-,,,,,,
132,"jissitu","nen","対前年実質増加率_平成13年",-,-,-,-,-1.6,-1.7,-1.9,-2.1,-1.5,-3.2,-10.9,3.1,-2.0,-2.6,9.7,48.5,8.6,274.4,17.7,-5.1,5.2,-1.5,-,-,-1.3,-2.3,-0.8,-1.8,-6.8,-0.5,-4.0,-3.2,-0.6,-1.6,2.8,-0.2,-10.0,-2.8,9.3,0.7,50.2,3.2,1.5,5.9,-1.9,3.2,5.3,13.4,6.0,-13.0,1.5,3.4,7.8,-3.9,-3.6,-0.7,-4.5,-6.6,-,-3.4,-1.5,-13.1,-1.8,3.4,42.4,-11.7,-2.3,-2.5,-7.4,-10.4,16.5,-4.5,-7.1,-33.9,8.7,0.9,13.1,3.8,-2.4,-0.5,-,6.8,-,-,-,-,-,,,,,,
133,"jissitu","nen","対前年実質増加率_平成14年",-,-,-,-,1.9,-0.2,0.0,-0.8,-2.8,0.5,6.5,-6.8,10.0,7.8,-1.3,-8.0,21.5,-61.0,22.3,-3.2,139.1,2.6,-,-,0.1,3.4,1.2,0.9,-0.2,0.8,3.2,-0.1,2.0,7.6,1.6,5.5,12.3,5.7,-0.9,-1.5,0.6,-1.5,0.8,-3.5,4.0,-3.5,-0.3,0.5,-3.0,23.4,-3.9,-1.6,-5.4,1.4,-30.4,2.5,0.7,2.0,-,0.2,4.4,5.1,0.0,-10.4,-7.9,4.5,2.4,3.1,7.9,0.4,2.5,-8.9,-7.1,3.9,-15.6,3.1,22.1,2.1,5.4,0.5,-,0.4,-,-,-,-,-,,,,,,
134,"jissitu","nen","対前年実質増加率_平成15年",-,-,-,-,-7.6,-6.1,-5.2,-5.5,-5.1,-3.2,-30.4,-16.2,0.3,1.8,-20.1,-39.3,-32.0,-40.0,-56.2,-20.8,-49.6,-7.9,-,-,-1.2,-2.9,-1.0,-4.8,-0.1,-6.6,-0.8,-2.9,2.4,-3.3,-3.3,-2.6,-3.8,-4.7,-12.1,-8.2,-25.2,-3.1,-4.3,-2.9,1.0,-1.7,-8.8,-12.9,-2.4,-19.1,-6.5,-1.7,-10.8,2.1,224.1,1.1,0.7,-12.6,-,-1.0,-1.1,-10.6,-6.2,3.6,48.2,6.2,-17.9,2.1,-6.8,9.4,1.7,17.6,24.7,-4.8,-5.3,-1.6,11.1,1.8,-3.1,-3.7,-,0.2,-,-,-,-,-,,,,,,
135,"jissitu","nen","対前年実質増加率_平成16年",-,-,-,-,2.3,2.1,1.2,0.8,-0.7,0.6,25.9,1.6,6.2,6.6,-11.5,13.6,-12.9,8.3,116.3,31.8,12.4,2.4,-,-,1.7,1.6,-1.8,-0.4,-2.1,0.7,-4.2,-2.0,2.7,0.8,3.9,10.3,6.2,5.3,-1.1,5.3,-27.6,1.4,4.3,-2.2,-29.1,2.8,2.4,5.9,9.1,-16.6,-4.7,3.4,25.2,-6.6,-54.9,-7.3,0.8,11.0,-,-1.6,-6.8,-5.0,21.6,-14.2,8.8,-6.0,46.7,9.3,4.7,15.9,5.1,-2.1,-10.6,-11.5,38.7,9.2,11.3,-3.7,3.2,15.7,-,4.0,-,-,-,-,-,,,,,,
136,"jissitu","nen","対前年実質増加率_平成17年",-,-,-,-,-2.4,-2.2,-2.2,-2.0,-2.4,-2.5,16.8,-0.1,-6.1,-6.0,11.9,26.6,20.1,157.4,-18.2,-6.3,-14.2,-2.2,-,-,-2.1,-0.5,-1.3,-3.9,0.6,-4.8,4.8,0.7,0.8,-5.7,0.6,-0.3,0.0,-0.5,-1.9,-5.4,19.7,1.1,-0.9,3.2,32.7,0.8,5.5,13.6,-16.5,31.1,4.6,3.9,-7.0,-0.8,-29.4,0.7,-2.3,-9.0,-,-1.6,4.6,-0.2,-6.7,8.7,3.3,-5.8,-10.8,-7.3,-2.9,-17.6,7.0,-7.3,-9.3,17.1,-2.6,-4.5,24.5,-0.6,-5.6,-8.5,-,3.0,-,-,-,-,-,,,,,,
137,"jissitu","nen","対前年実質増加率_平成18年",-,-,-,-,1.1,1.6,2.3,2.0,4.6,2.5,27.4,-1.1,9.6,7.1,-27.1,-7.1,-1.0,-23.3,0.7,-15.0,-27.6,-0.1,-,-,-0.7,0.1,-4.0,-2.4,-0.1,-0.2,-5.2,-12.2,-0.1,4.5,4.6,3.0,1.0,3.1,-8.9,-7.0,-17.7,-1.2,0.2,-1.6,-5.3,-2.9,6.5,14.0,-12.5,23.8,-2.8,3.2,16.3,0.0,75.4,2.5,-9.5,-0.4,-,3.4,1.4,-7.3,3.9,-9.6,-14.8,16.4,5.7,-0.1,1.3,-5.5,5.9,-0.4,0.9,-25.5,-1.8,0.4,18.3,-0.7,1.5,-1.9,-,6.2,-,-,-,-,-,,,,,,
138,"jissitu","nen","対前年実質増加率_平成19年",-,-,-,-,-1.8,-2.5,-2.8,-1.4,-2.3,-2.6,38.1,4.2,-18.5,-18.1,23.6,2.0,-8.7,47.0,-19.9,8.1,45.0,-1.9,-,-,-1.2,-4.2,-0.8,-7.5,-6.7,-3.1,-2.8,-0.1,-1.6,-1.4,-7.5,1.6,-1.7,-6.2,0.8,2.5,-7.8,-5.0,-4.3,-6.0,-31.6,-3.3,-7.8,-13.6,15.8,-27.1,0.0,0.2,-28.5,-5.4,-62.0,-4.7,0.4,-3.9,-,-5.9,-2.4,-9.1,-4.1,-6.8,-13.9,-2.1,-3.5,-0.9,-8.7,2.5,1.9,9.5,10.9,3.6,5.8,-1.3,28.5,2.9,-8.4,-4.7,-,0.6,-,-,-,-,-,,,,,,
139,"jissitu","nen","対前年実質増加率_平成20年",-,-,-,-,0.1,0.5,0.6,1.5,2.2,1.2,-18.9,3.7,-3.1,-3.1,-38.9,-20.2,-37.8,9.0,-30.8,3.7,-18.7,-1.0,-,-,-1.8,1.5,1.2,-1.2,6.6,-0.4,4.0,9.2,6.5,1.5,-2.2,-0.4,-7.9,1.6,-11.5,-12.6,-5.4,2.3,5.9,1.3,-16.8,-0.7,7.7,11.4,18.1,17.4,3.5,3.0,-1.6,-1.6,4.3,1.4,-8.0,-0.2,-,7.0,-5.5,-2.4,-1.6,3.4,14.4,-9.1,-1.4,0.1,-0.3,0.8,-0.4,-4.0,-6.3,-11.4,3.2,4.4,1.8,3.9,3.5,7.0,-,-1.9,-,-,-,-,-,,,,,,
140,"jissitu","nen","対前年実質増加率_平成21年",-,-,-,-,4.3,3.5,3.3,1.8,0.8,4.5,-14.8,-11.0,16.0,17.7,42.9,63.5,162.9,12.1,-8.9,-3.9,50.1,3.2,-,-,5.7,4.7,2.3,4.3,4.4,2.2,0.5,6.2,0.6,-0.3,6.2,9.0,12.2,7.4,11.5,8.9,26.4,1.6,-0.8,3.1,9.3,2.4,11.0,17.7,33.7,-8.2,7.1,2.2,25.1,11.2,-70.3,9.9,19.6,3.3,-,13.9,13.8,14.2,5.7,24.7,-1.6,29.7,-4.1,4.6,2.4,2.8,9.0,8.7,7.8,-3.1,12.0,9.2,67.6,-0.1,-2.6,9.1,-,0.7,-,-,-,-,-,,,,,,
141,"jissitu","nen","対前年実質増加率_平成22年",-,-,-,-,3.8,4.9,4.0,5.5,6.6,2.9,35.8,19.6,-15.8,-14.9,49.3,-13.1,0.2,-39.2,-5.6,41.0,-39.7,3.4,-,-,2.1,-3.1,-1.3,-4.8,0.6,-1.7,-5.5,-7.2,-2.1,0.8,-0.3,1.5,-10.5,-5.0,1.6,-6.8,41.1,4.3,10.0,-1.7,7.3,2.9,7.5,27.1,-44.2,-9.1,-0.4,8.1,47.3,3.9,317.1,6.9,-1.7,-0.5,-,-1.0,1.6,4.0,1.9,10.0,48.9,-1.2,-3.1,0.6,9.1,-5.5,1.3,4.5,5.0,54.8,0.7,9.2,53.8,7.5,1.1,7.0,-,12.9,-,-,-,-,-,,,,,,
142,"jissitu","nen","対前年実質増加率_平成23年",-,-,-,-,-7.7,-7.8,-7.6,-9.2,-10.1,-6.3,-14.0,-24.1,12.0,11.8,-4.0,-40.5,-70.3,23.0,15.3,-4.9,-5.2,-7.3,-,-,-6.6,-0.4,1.1,-6.9,-1.7,-3.0,-1.0,-2.9,1.9,1.3,-0.3,10.7,1.7,-1.2,-6.8,3.8,-40.9,-8.0,-11.1,-7.1,-8.6,-3.4,-4.8,-9.6,19.7,6.1,-6.7,2.9,-19.0,-15.8,0.9,-18.6,-19.6,2.6,-,-9.8,-12.7,-22.3,-1.6,-0.8,-22.4,-8.0,3.4,-6.1,-15.3,-2.8,-1.8,0.5,5.7,-36.5,-9.5,-12.5,-13.0,-5.3,-9.9,-15.1,-,-12.7,-,-,-,-,-,,,,,,
143,"jissitu","nen","対前年実質増加率_平成24年",-,-,-,-,2.3,2.0,2.2,1.1,1.8,0.4,-0.1,6.2,15.1,14.7,-11.3,17.5,31.1,12.2,6.5,-4.0,25.6,1.8,-,-,3.7,1.5,-3.8,0.3,-0.9,5.5,0.5,-2.2,0.9,-2.6,3.6,1.6,10.2,3.8,8.9,-3.6,78.1,2.0,0.3,5.9,8.0,0.7,12.1,22.8,90.8,4.7,4.6,2.0,-29.5,8.6,-13.7,7.3,15.8,4.1,-,4.8,11.0,13.0,5.7,7.0,12.9,8.6,3.6,8.3,16.2,9.2,1.6,-4.9,-3.8,4.2,-8.3,2.5,-4.7,5.5,-10.0,5.1,-,3.8,-,-,-,-,-,,,,,,
144,"jissitu","nen","対前年実質増加率_平成25年",-,-,-,-,0.4,0.7,1.7,0.7,1.5,0.0,16.5,4.2,10.6,9.0,0.0,-31.9,-9.2,-69.6,16.1,-18.6,-17.0,0.2,-,-,4.3,4.2,4.8,0.7,6.5,1.8,0.4,-2.3,3.5,10.4,1.5,12.7,-1.4,5.7,16.5,19.2,8.0,-3.7,-0.4,-7.1,-17.6,-3.5,8.3,24.5,-46.6,55.7,1.8,10.2,20.3,4.3,-11.5,6.0,0.4,11.0,-,4.5,7.9,-6.2,1.2,3.9,-3.2,4.6,0.0,9.8,1.1,18.9,5.0,-1.8,-0.2,-4.1,-6.9,2.4,1.7,5.8,2.2,1.5,-,4.3,-,-,-,-,-,,,,,,
145,"jissitu","nen","対前年実質増加率_平成26年",-,-,-,-,-1.7,-1.9,-2.2,-0.6,-2.0,-1.4,-3.0,4.2,-11.9,-11.1,-30.1,60.8,-21.3,334.3,14.8,-5.1,15.1,-2.7,-,-,-5.7,-2.5,-2.5,-3.2,2.3,0.5,2.6,5.0,0.7,-2.2,1.0,-6.5,0.7,-8.5,-11.6,-12.7,-7.4,-5.0,-6.8,-2.8,-0.7,-4.1,5.7,12.6,19.8,-12.7,1.6,0.3,16.3,0.5,90.1,-3.0,1.6,-4.3,-,1.8,6.5,0.4,-8.7,-0.5,-17.9,-5.7,-11.0,-5.4,-9.4,-4.0,-3.9,-10.4,-13.9,-14.8,2.8,-1.4,-5.8,-1.1,-9.8,0.3,-,-4.8,-,-,-,-,-,,,,,,
146,"jissitu","nen","対前年実質増加率_平成27年",-,-,-,-,-2.9,-2.6,-3.1,-3.6,-1.3,-3.6,3.5,-4.0,3.3,2.2,-22.5,-20.1,24.7,-35.4,-32.9,18.8,-19.8,-2.3,-,-,-0.7,0.6,-0.9,-0.4,-3.9,2.6,0.7,3.0,1.4,-1.7,-0.6,-1.8,2.3,4.5,-4.9,-2.8,-11.0,-0.3,-3.2,4.7,-22.0,0.1,-8.5,-15.4,2.1,-6.4,-6.6,-5.2,-2.7,-2.6,-16.6,6.8,-6.5,-11.6,-,-10.1,-7.2,-14.8,0.6,-0.2,9.3,-9.7,3.8,-8.0,-5.3,-18.6,5.6,18.6,25.7,15.3,-0.4,-4.7,-23.5,-9.0,1.9,-2.1,-,-0.5,-,-,-,-,-,,,,,,
147,"jissitu","nen","対前年実質増加率_平成28年",-,-,-,-,5.5,5.8,5.7,2.5,0.5,2.0,-2.5,5.5,26.5,26.4,90.8,34.3,113.1,-8.6,-29.2,3.3,-20.8,5.3,-,-,0.8,0.6,-0.5,-4.2,0.1,6.6,-5.0,-6.1,0.1,-1.3,7.5,8.2,-9.5,2.6,-3.9,-1.1,-13.8,-1.7,-0.9,-4.2,3.1,-0.2,2.8,-0.4,0.9,13.6,-5.8,13.9,-0.4,-0.6,-72.6,-0.1,4.0,9.2,-,-9.2,-6.4,13.4,2.1,-2.3,22.5,17.0,-3.9,-5.9,5.8,-23.4,4.2,12.1,10.7,-22.4,19.1,1.0,6.0,12.2,-7.7,-1.3,-,2.9,-,-,-,-,-,,,,,,
148,"jissitu","nen","対前年実質増加率_平成29年",-,-,-,-,-4.4,-4.6,-4.7,-3.0,-4.4,-1.1,13.1,-14.3,-12.9,-13.1,-32.3,-23.2,-35.8,-13.2,27.1,3.1,11.5,-3.5,-,-,1.9,-0.8,0.7,-9.5,0.3,-5.5,-1.4,-7.0,2.8,0.3,2.2,-2.7,9.4,-0.9,4.3,-7.8,50.0,2.8,1.0,5.5,-6.3,3.1,-0.3,8.1,-26.0,-27.8,4.3,3.5,-1.2,-5.8,42.9,-5.2,-4.2,-11.1,-,-1.1,-8.2,-12.5,0.2,9.0,30.7,-4.8,-4.2,20.0,3.1,57.0,3.7,-4.1,-3.4,24.3,-7.4,2.2,44.0,-1.8,-2.8,0.7,-,-5.4,-,-,-,-,-,,,,,,
149,"jissitu","nen","対前年実質増加率_平成30年",-,-,-,-,7.7,8.0,6.9,4.0,5.5,-0.9,31.4,31.5,22.2,26.2,98.8,95.5,108.3,100.0,43.0,18.6,-16.5,6.3,-,-,-4.1,-1.2,-0.3,-7.2,-2.4,-2.5,-2.3,-2.5,-0.3,3.5,0.9,5.7,-13.4,0.1,-4.3,3.4,-22.0,-2.2,-0.7,-5.9,5.2,-0.7,-7.3,-20.9,-3.3,18.3,-6.1,-2.8,10.7,-4.2,-18.8,-3.6,-9.3,-0.8,-,-5.4,6.5,-11.4,-0.2,-8.9,-22.3,-1.3,7.3,-8.5,3.3,-23.8,2.2,4.1,6.0,-26.8,-0.4,-8.6,-25.9,-8.0,-6.6,-6.8,-,-1.1,-,-,-,-,-,,,,,,
150,"jissitu","nen","対前年実質増加率_平成31年・令和元年",-,-,-,-,5.6,4.9,4.6,2.9,2.5,1.8,0.5,8.1,13.4,11.8,19.8,-2.9,-18.8,-2.9,73.1,11.6,85.6,6.2,-,-,1.0,1.8,0.1,-0.9,-1.0,-1.0,0.1,1.0,-0.6,1.0,2.2,1.2,17.9,3.1,-1.8,-9.3,21.4,-1.6,-2.8,1.0,9.4,-2.6,9.0,4.7,55.2,21.1,12.1,2.5,-6.4,-0.9,66.5,1.3,-1.8,-9.5,-,1.1,-9.7,3.1,7.9,10.5,-12.7,-2.1,13.7,7.5,7.4,19.5,-3.7,-4.6,-7.1,26.2,2.3,2.7,33.8,9.8,-0.6,-2.0,-,4.1,-,-,-,-,-,,,,,,
