〇,13116 ,28 ,豊島,0 ,17 ,豊島区,雑司が谷１丁目９番４,雑司が谷１－２６－１６,"437,000 ","424,000 ",3.1 ,106 ,,1,2,住宅,Ｗ,2F,1B,小規模一般住宅が密集する閑静な住宅地域,区道,南東,3.7,,,,ガス,水道,下水道,護国寺,,650 ,１中専,準防,60 ,300 ,,,,,,,,,,
〇,13116 ,28 ,豊島,0 ,18 ,豊島区,駒込４丁目１５番４１,駒込４－１０－１６,"595,000 ","567,000 ",4.9 ,"1,877 ",,2.5,1,共同住宅,ＲＣ,6F,,中層マンションのほか一般住宅等もある住宅地域,区道,北東,6,,背面道,,ガス,水道,下水道,駒込,,500 ,１中専,準防,60 ,300 ,,,,,,,,,,
,13116 ,28 ,豊島,0 ,19 ,豊島区,千早２丁目３２番４,,"470,000 ",,,363 ,,1,1,建築中,,,,中規模一般住宅等が建ち並ぶ閑静な住宅地域,区道,西,5.4,,,,ガス,水道,下水道,千川,,460 ,１低専,準防,60 ,150 ,,,,,,,,,,
,13116 ,28 ,豊島,0 ,20 ,豊島区,千早１丁目３５番４２,千早１－２８－１５,"468,000 ",,,103 ,,1,1.2,住宅,Ｓ,3F,,中小規模一般住宅が多い住宅地域,区道,北,4.2,,,,ガス,水道,下水道,要町,,250 ,１中専,準防,60 ,200 ,,,,,,,,,,
,13116 ,28 ,豊島,0 ,21 ,豊島区,上池袋３丁目１５５番１７外,上池袋３－５－５,"427,000 ",,,112 ,,1,1.5,住宅,Ｗ,2F,,一般住宅、アパート等が混在する住宅地域,区道,南西,4,,,,ガス,水道,下水道,北池袋,,520 ,１中専,準防,60 ,300 ,,,,,,,,,,
,13116 ,28 ,豊島,0 ,22 ,豊島区,駒込１丁目１５番５,,"655,000 ",,,105 ,,2.5,1,空地,,,,中層マンションが多く見られる住宅地域,区道,南,10,,,,ガス,水道,下水道,駒込,,310 ,１住居,防火,60 ,400 ,,,,,,,,,,
,13116 ,28 ,豊島,0 ,23 ,豊島区,東池袋５丁目１４９番６外,東池袋５－２２－８,"430,000 ",,,127 ,,1,1.2,住宅,ＲＣ,3F,,一般住宅、アパート等が混在する住宅地域,区道,南,3.6,,,,ガス,水道,下水道,東池袋,,460 ,１住居,準防,60 ,300 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,1 ,豊島区,東池袋１丁目１番１６外,東池袋１－１－４,"9,810,000 ","9,000,000 ",9.0 ,136 ,,1.5,1,店舗兼事務所,Ｓ,10F,1B,中高層の店舗、事務所が建ち並ぶ繁華な商業地域,区道,南西,50,,,,ガス,水道,下水道,池袋,,170 ,商業,防火,80 ,900 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,2 ,豊島区,北大塚３丁目３０番１１,北大塚３－３０－１０,"589,000 ","567,000 ",3.9 ,195 ,台形,1,1.2,事務所兼倉庫,ＲＣ,6F,1B,中高層の店舗、事務所ビル等が建ち並ぶ商業地域,都道,北東,20,,,,ガス,水道,下水道,大塚,,480 ,近商,防火,80 ,400 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,3 ,豊島区,南大塚３丁目５０番４,南大塚３－５０－３,"618,000 ","589,000 ",4.9 ,75 ,,1,2,店舗兼事務所,ＲＣ,5F,2B,中小規模の小売店舗、飲食店等が多い商業地域,区道,北西,6,,,,ガス,水道,下水道,大塚,,150 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,4 ,豊島区,西池袋１丁目３７番２,西池袋１－３７－１６,"2,060,000 ","1,970,000 ",4.6 ,73 ,,1,2.5,店舗,Ｓ,4F,1B,中高層の飲食店が建ち並ぶ商業地域,区道,東,10,,,,ガス,水道,下水道,池袋,,180 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,5 ,豊島区,南池袋２丁目９７番１３,南池袋２－２７－６,"2,620,000 ","2,420,000 ",8.3 ,130 ,,1,3,店舗兼事務所,ＳＲＣ,7F,1B,中高層の店舗、事務所ビルが建ち並ぶ商業地域,区道,北西,20,,,,ガス,水道,下水道,池袋,,300 ,商業,防火,80 ,800 ,,,,,*,13116,5 ,12 ,"2,530,000 ",3.6 
〇,13116 ,28 ,豊島,5 ,6 ,豊島区,池袋１丁目５４４番４,池袋１－７－１７,"730,000 ","711,000 ",2.7 ,89 ,,1,1.5,店舗兼共同住宅,Ｓ,5F,,中層の日用品店舗等の建ち並ぶ商業地域,区道,西,8,,,,ガス,水道,下水道,池袋,,500 ,近商,防火,80 ,400 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,7 ,豊島区,南長崎１丁目２０３１番８,南長崎１－３－３,"622,000 ","598,000 ",4.0 ,162 ,,1,2,店舗兼共同住宅,ＲＣ,4F,1B,小売店舗、マンション等が建ち並ぶ商業地域,都道,南,15,,,,ガス,水道,下水道,椎名町,,640 ,近商,防火,80 ,400 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,8 ,豊島区,巣鴨１丁目１８番１２,巣鴨１－１８－９,"1,320,000 ","1,240,000 ",6.5 ,121 ,,1,2,店舗兼事務所,ＲＣ,9F,,中高層の店舗、事務所ビルが多い商業地域,国道,北東,40,,,,ガス,水道,下水道,巣鴨,,120 ,商業,防火,80 ,700 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,9 ,豊島区,北大塚２丁目１２番３,北大塚２－１２－２,"965,000 ","930,000 ",3.8 ,142 ,,1,1.2,店舗兼事務所,ＲＣ,4F,,小売店舗、飲食店舗ビル等が建ち並ぶ商業地域,区道,南西,10,,,,ガス,水道,下水道,大塚,,110 ,商業,防火,80 ,600 ,,,,,*,13116,5 ,13 ,"948,000 ",1.8 
〇,13116 ,28 ,豊島,5 ,10 ,豊島区,駒込３丁目３４０番６外,駒込３－３－２１,"1,090,000 ","1,040,000 ",4.8 ,126 ,,1,4,店舗兼事務所,ＲＣ,5F,1B,中高層店舗、事務所が建ち並ぶ商業地域,都道,北東,22,,,,ガス,水道,下水道,駒込,,110 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,11 ,豊島区,西池袋１丁目２４番６,西池袋１－２４－９,"1,380,000 ","1,310,000 ",5.3 ,86 ,,1,1,店舗,ＲＣ,2F,1B,飲食店舗等が建ち並ぶ池袋駅北口近くの商業地域,区道,東,4,,,,ガス,水道,下水道,池袋,,100 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,12 ,豊島区,南池袋１丁目３５番７外,南池袋１－１１－２２,"1,730,000 ","1,650,000 ",4.8 ,732 ,台形,1,1.2,店舗兼事務所,ＳＲＣ,8F,1B,大規模な高層ビルが建ち並ぶ都道沿いの商業地域,都道,東,22,,側道,北,ガス,水道,下水道,池袋,,550 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,13 ,豊島区,上池袋１丁目２７５５番１３,上池袋１－３９－３,"715,000 ","690,000 ",3.6 ,495 ,,1,1,店舗兼共同住宅,ＲＣ,11F,,店舗、共同住宅等が建ち並ぶ都道沿いの商業地域,都道,北西,21.8,,側道,南西,ガス,水道,下水道,北池袋,,670 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,14 ,豊島区,西池袋１丁目１０番３,西池袋１－１０－１５,"3,350,000 ","3,160,000 ",6.0 ,368 ,,1,2,店舗兼事務所,ＲＣ,9F,1B,中高層店舗、事務所等が建ち並ぶ高度商業地域,区道,南東,16,,,,ガス,水道,下水道,池袋,近接,0 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,15 ,豊島区,巣鴨２丁目６０番７,巣鴨２－９－２５,"697,000 ","671,000 ",3.9 ,238 ,,1.2,1,店舗兼事務所,Ｓ,5F,1B,店舗付事務所、低層店舗等が混在する商業地域,区道,南東,6,,側道,北東,ガス,水道,下水道,巣鴨,,210 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,16 ,豊島区,池袋２丁目１０４０番３,池袋２－３２－７,"516,000 ","506,000 ",2.0 ,95 ,,1,2,店舗兼共同住宅,Ｓ,3F,1B,店舗、事務所、共同住宅等が混在する商業地域,区道,南西,4,,,,ガス,水道,下水道,池袋,,690 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,17 ,豊島区,池袋本町１丁目２０４番７,池袋本町１－３７－９,"505,000 ","486,000 ",3.9 ,137 ,,1,3,店舗兼共同住宅,Ｓ,4F,,小規模の店舗、飲食店等の多い駅前の商業地域,区道,北,6,,,,ガス,水道,下水道,北池袋,近接,0 ,近商,準防,80 ,300 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,18 ,豊島区,南長崎５丁目３８７２番４外,南長崎５－２６－１３,"640,000 ","630,000 ",1.6 ,113 ,,1,1.5,店舗兼住宅,Ｓ,3F,,小売店舗、銀行等が見られる駅前の商業地域,区道,東,5.4,,,,ガス,水道,下水道,東長崎,,80 ,商業,防火,80 ,400 ,,,,,*,13116,5 ,8 ,"635,000 ",0.8 
〇,13116 ,28 ,豊島,5 ,19 ,豊島区,西池袋３丁目３０番１５,西池袋３－３０－５,"983,000 ","940,000 ",4.6 ,268 ,,1,2,事務所兼診療所,ＳＲＣ,7F,1B,中高層の事務所ビル等が建ち並ぶ商業地域,区道,南,12,,,,ガス,水道,下水道,池袋,,380 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,20 ,豊島区,東池袋３丁目６７番６,東池袋３－１２－１２,"1,200,000 ","1,140,000 ",5.3 ,502 ,,1.2,1,店舗兼事務所,ＳＲＣ,9F,1B,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,区道,南東,15,,側道,南西,ガス,水道,下水道,池袋,,700 ,商業,防火,80 ,700 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,21 ,豊島区,雑司が谷２丁目３２０番２外,雑司が谷２－３－２,"669,000 ","640,000 ",4.5 ,146 ,,1,3,店舗、事務所兼住宅,ＲＣ,5F,,中低層の店舗、マンション等が建ち並ぶ商業地域,都道,南西,18.2,,,,ガス,水道,下水道,雑司が谷,,180 ,近商,防火,80 ,400 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,22 ,豊島区,南大塚２丁目４５番３外,南大塚２－４５－８,"1,420,000 ","1,350,000 ",5.2 ,808 ,,1.5,1,店舗兼事務所,ＳＲＣ,8F,1B,中高層店舗、事務所ビルが建ち並ぶ駅前商業地域,区道,西,27,,三方路,,ガス,水道,下水道,大塚,,150 ,商業,防火,80 ,700 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,23 ,豊島区,南池袋１丁目１番１１外,南池袋１－２１－５,"5,250,000 ","4,890,000 ",7.4 ,367 ,,1.2,1,店舗兼事務所,ＳＲＣ,9F,1B,中高層の店舗ビルが建ち並ぶ商業地域,都道,西,22,,,,ガス,水道,下水道,池袋,,200 ,商業,防火,80 ,900 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,24 ,豊島区,東池袋１丁目２２番２,東池袋１－２２－１４,"1,560,000 ","1,470,000 ",6.1 ,178 ,,1,1,ホテル,ＲＣ,5F,,中高層の店舗、ホテル等が混在する商業地域,区道,東,8,,,,ガス,水道,下水道,池袋,,450 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,25 ,豊島区,高田３丁目１０番３８,高田３－１０－１０,"721,000 ","692,000 ",4.2 ,114 ,,1,1.5,事務所兼車庫,Ｓ,7F,,中層の店舗、事務所ビルが建ち並ぶ商業地域,区道,西,6,,,,ガス,水道,下水道,高田馬場,,230 ,商業,防火,80 ,400 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,26 ,豊島区,南池袋２丁目１３番４,南池袋２－１３－５,"728,000 ","703,000 ",3.6 ,90 ,,1,1.5,店舗、事務所兼共同住宅,ＲＣ,4F,,中低層の店舗兼事務所、共同住宅等が存する地域,区道,北西,4,,,,ガス,水道,下水道,池袋,,510 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,27 ,豊島区,要町１丁目５番１０,要町１－１３－１０,"649,000 ","622,000 ",4.3 ,93 ,台形,1,1.5,店舗、事務所兼共同住宅,ＲＣ,7F,,中高層店舗付マンション等が建ち並ぶ商業地域,都道,南東,40,,,,ガス,水道,下水道,要町,,170 ,商業,防火,80 ,500 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,28 ,豊島区,池袋２丁目４７番５,池袋２－４７－５,"1,110,000 ","1,060,000 ",4.7 ,279 ,,1,1,事務所兼住宅,ＳＲＣ,10F,1B,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,区道,西,15,,,,ガス,水道,下水道,池袋,,250 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,29 ,豊島区,西池袋５丁目１５番２２外,西池袋５－２－１０,"1,660,000 ","1,570,000 ",5.7 ,117 ,,1,2,店舗、事務所兼住宅,ＲＣ,6F,,中高層の店舗、事務所が建ち並ぶ商業地域,区道,北,25,,,,ガス,水道,下水道,池袋,,370 ,商業,防火,80 ,800 ,,,,,,,,,,
〇,13116 ,28 ,豊島,5 ,30 ,豊島区,西池袋１丁目１７番３外,西池袋１－１７－１０,"4,950,000 ","4,640,000 ",6.7 ,428 ,,1,1.2,店舗兼事務所,ＳＲＣ,8F,1B,中高層の店舗、事務所が建ち並ぶ繁華な商業地域,区道,北東,30,,側道,南東,ガス,水道,下水道,池袋,,180 ,商業,防火,80 ,900 ,,,,,,,,,,
,13116 ,28 ,豊島,5 ,31 ,豊島区,高松１丁目２３番３５,高松１－７－６,"460,000 ",,,180 ,,1,1.5,店舗兼住宅,ＲＣ,3F,,中低層の店舗を中心とする近隣商業地域,区道,西,4.5,,,,ガス,水道,下水道,要町,,300 ,近商,準防,80 ,300 ,,,,,,,,,,
,13116 ,28 ,豊島,5 ,32 ,豊島区,西巣鴨１丁目８５８番１７,西巣鴨１－１－２,"500,000 ",,,74 ,,1,2,事務所兼住宅,Ｓ,3F,,中層の店舗兼共同住宅の多く建ち並ぶ商業地域,区道,東,9.7,,,,ガス,水道,下水道,大塚,,570 ,近商,防火,80 ,400 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,1 ,北区,滝野川５丁目４８番１９,滝野川５－４８－１２,"398,000 ","385,000 ",3.4 ,130 ,,1,1.5,共同住宅,Ｓ,2F,,一般住宅、アパート等が混在する既成住宅地域,区道,東,5.7,,,,ガス,水道,下水道,西巣鴨,,600 ,１中専,準防,60 ,200 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,2 ,北区,岩淵町４７５番３,岩淵町９－１３,"346,000 ","338,000 ",2.4 ,165 ,,1,1.5,住宅,Ｗ,2F,,一般住宅、アパート等が混在する住宅地域,区道,東,5.2,,,,ガス,水道,下水道,赤羽岩淵,,440 ,１中専,準防,60 ,200 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,3 ,北区,王子２丁目１７番１７,王子２－６－１６,"369,000 ","360,000 ",2.5 ,202 ,,1,2,共同住宅,ＬＳ,2F,,一般住宅、アパート等が建ち並ぶ住宅地域,区道,南東,5.7,,,,ガス,水道,下水道,王子,,750 ,１住居,準防,60 ,200 ,,,,,,,,,,
,13117 ,28 ,北,0 ,4 ,北区,赤羽西３丁目１２番６,赤羽西３－３５－６,"359,000 ",,,175 ,,1,1.2,住宅,Ｗ,2F,,低層の一般住宅が多い区画整然とした住宅地域,区道,西,6,,,,ガス,水道,下水道,赤羽,,"1,200 ",１中専,準防,60 ,150 ,,,,,,,,,,
,13117 ,28 ,北,0 ,5 ,北区,志茂１丁目１４番６２,志茂１－１４－１０,"349,000 ",,,105 ,,1,1.5,住宅,Ｗ,2F,,一般住宅のほかにアパート等が見られる住宅地域,区道,北,5.4,,,,ガス,水道,下水道,赤羽,,700 ,１住居,準防,60 ,200 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,6 ,北区,田端２丁目１１番１５,田端２－１１－１３,"506,000 ","487,000 ",3.9 ,122 ,,1,2,住宅,Ｗ,2F,,住宅、共同住宅が区画整然と建ち並ぶ住宅地域,区道,北,4,,,,ガス,水道,下水道,田端,,420 ,１住居,準防,60 ,300 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,7 ,北区,赤羽南１丁目１１番３,赤羽南１－１１－７,"1,020,000 ","998,000 ",2.2 ,933 ,,1,1.5,共同住宅,ＳＲＣ,14F,,中高層共同住宅等が建ち並ぶ地域,区道,西,30,,三方路,,ガス,水道,下水道,赤羽,,270 ,商業,防火,80 ,600 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,8 ,北区,王子本町２丁目２７番６,王子本町２－２７－４,"457,000 ","446,000 ",2.5 ,160 ,,1,1.5,住宅,Ｗ,2F,,住宅、アパートが混在する公園近くの住宅地域,区道,西,6,,,,ガス,水道,下水道,王子,,650 ,１住居,準防,60 ,200 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,9 ,北区,豊島３丁目１番６４,豊島３－３－１４,"361,000 ","356,000 ",1.4 ,85 ,,1,1.5,住宅,Ｗ,2F,,小規模一般住宅等の多い住宅地域,区道,西,4.7,,,,ガス,水道,下水道,王子,,"1,100 ",１中専,準防,60 ,150 ,,,,,,,,,,
〇,13117 ,28 ,北,0 ,10 ,北区,志茂３丁目３８番９,志茂３－３８－７,"329,000 ","322,000 ",2.2 ,130 ,,1,2,住宅,Ｗ,2F,,中小規模の住宅、アパート等が混在する住宅地域,区道,南西,3.5,,,,ガス,水道,下水道,志茂,,330 ,１中専,準�
