1,"東京都生計分析調査　令和 5年11月","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
29,"Jissu","tuki","実数_令和 5年11月",332,3.32,1.80,49.8,627176,619449,590771,474581,15208,100981,17680,10998,7727,528671,414047,494455,109116,67.4,508216,375495,333485,100712,20033,18455,18506,18631,12235,36688,17405,43257,47563,42010,132721,670839,390839
30,"meimoku","nen","対前年（同期・同月）名目増加率_平成31年・令和元年平均",-,-,-,-,6.5,5.8,5.5,2.7,8.6,15.2,-2.0,12.6,87.3,9.6,43.8,7.2,27.9,-,3.8,3.8,1.9,2.5,-0.9,1.6,11.8,0.3,8.9,7.0,-5.6,4.4,-1.8,...,3.8,11.4,47.4
31,"meimoku","nen","対前年（同期・同月）名目増加率_令和 2年平均",-,-,-,-,4.2,2.0,2.4,0.2,-0.2,14.1,-10.6,-2.8,139.1,8.4,34.4,4.1,2.5,-,0.6,-0.7,-4.8,3.2,10.7,-2.1,14.9,-21.2,6.6,-15.3,-12.0,-15.4,-7.8,193.8,4.5,9.7,41.4
32,"meimoku","nen","対前年（同期・同月）名目増加率_令和 3年平均",-,-,-,-,4.1,5.3,5.3,5.0,4.9,6.5,2.6,5.7,-26.0,-0.9,112.0,3.9,3.9,-,6.4,6.9,4.0,0.8,-0.8,-5.7,2.0,-1.4,1.7,9.9,2.7,6.1,13.4,53.5,5.0,-0.6,126.5
33,"meimoku","nen","対前年（同期・同月）名目増加率_令和 4年平均",-,-,-,-,-6.3,-5.9,-5.7,-4.9,-3.8,-10.3,10.0,-13.0,-23.5,-7.4,-23.4,-5.6,-7.4,-,-9.0,-8.9,-2.0,-2.5,-4.4,17.8,-6.2,11.6,-4.4,-10.4,-2.0,5.2,-5.8,-82.6,-9.5,-5.8,-23.4
34,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年 7～ 9月",-,-,-,-,-8.4,-8.0,-7.8,-5.0,-15.2,-13.7,-30.3,-5.7,-24.5,-13.4,-32.1,-7.3,22.4,-,-15.1,-15.9,5.5,-0.1,-15.1,19.6,-3.4,33.3,-11.2,-5.5,29.5,15.7,15.8,-97.5,-12.6,-5.2,-37.0
35,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 4年10～12月",-,-,-,-,5.1,7.1,7.9,5.3,7.3,17.8,33.0,-11.5,-47.6,-0.5,-28.0,4.0,-6.8,-,0.6,-2.8,1.3,3.9,-26.6,27.3,19.2,4.8,3.1,-9.5,-2.6,2.9,10.1,-100.0,10.1,2.7,-25.9
36,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 1～ 3月",-,-,-,-,8.2,9.6,10.2,5.6,-30.4,44.0,-18.9,5.8,-25.7,4.4,6.0,8.1,50.0,-,4.4,3.2,7.9,13.0,-3.3,22.5,-7.7,-11.3,6.5,9.0,23.1,27.8,-9.6,-100.0,8.6,10.0,0.1
37,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 4～ 6月",-,-,-,-,4.8,2.6,0.7,4.0,-16.4,9.3,-16.7,51.7,171.2,11.0,13.9,4.1,-11.3,-,6.4,5.9,7.8,12.0,-1.8,3.0,11.8,-4.9,-0.7,5.1,14.6,11.9,7.5,-100.0,7.6,8.3,13.4
38,"meimoku","sihan","対前年（同期・同月）名目増加率_令和 5年 7～ 9月",-,-,-,-,5.1,6.1,4.3,4.8,14.8,-4.0,132.2,31.4,-46.3,2.0,55.8,4.8,20.0,-,3.3,2.2,-0.7,9.9,23.8,-16.2,12.4,-18.9,-10.2,-0.9,-23.0,-2.5,-4.4,468.0,6.5,6.6,54.7
39,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年11月",-,-,-,-,5.3,7.9,8.5,5.3,49.5,19.3,75.3,-43.2,-56.7,6.5,-24.6,4.7,-25.7,-,4.2,3.1,6.1,5.9,-17.3,37.6,24.2,6.3,0.7,-11.4,42.9,0.1,10.5,-100.0,8.1,4.0,-20.8
40,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 4年12月",-,-,-,-,6.7,8.8,9.1,8.0,7.9,15.1,4.2,2.2,-41.5,-7.3,-10.5,5.7,1.3,-,-3.5,-10.5,-2.2,3.0,-51.6,25.4,43.6,-9.7,-0.9,9.1,4.4,7.7,0.8,-100.0,11.2,3.2,-3.6
41,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 1月",-,-,-,-,11.0,13.0,12.9,3.7,41.9,58.3,17.5,15.9,-32.8,6.6,15.0,11.6,80.3,-,7.4,7.1,7.1,14.3,7.6,42.9,-15.5,-22.1,7.6,-10.9,16.3,47.1,-12.6,-,8.7,12.6,7.8
42,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 2月",-,-,-,-,14.3,13.5,15.6,6.8,98.5,56.5,-36.6,3.5,69.5,2.2,10.0,14.1,78.2,-,-1.1,-5.9,7.4,12.5,-20.5,11.0,-17.8,-8.7,42.2,2.7,33.7,1.3,13.8,-100.0,15.2,14.8,11.5
43,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 3月",-,-,-,-,0.0,2.6,2.9,6.1,-55.8,21.2,-32.1,13.8,-41.5,4.4,-6.8,-0.6,13.6,-,6.7,7.9,9.2,12.1,5.6,18.4,8.8,-1.4,-16.9,39.7,20.1,33.4,-20.5,-100.0,2.5,2.7,-16.9
44,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 4月",-,-,-,-,15.4,15.9,12.5,7.6,14.3,35.5,-26.7,89.6,-14.9,6.1,13.7,14.9,20.2,-,5.1,1.9,4.5,16.3,-37.9,1.0,14.0,-0.3,10.2,-13.1,24.3,3.9,16.3,-100.0,18.1,13.7,18.7
45,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 5月",-,-,-,-,10.5,3.8,4.3,1.8,60.8,7.0,-13.2,-9.9,268.0,15.8,20.2,10.6,-36.5,-,8.5,8.0,8.0,10.6,25.9,10.3,15.4,-12.9,-4.9,15.3,-6.0,12.1,1.5,-,10.1,15.0,24.0
46,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 6月",-,-,-,-,-3.9,-5.1,-7.4,2.6,-20.2,-3.1,-7.6,40.0,183.1,11.6,7.8,-5.6,-9.6,-,5.9,8.8,11.7,9.2,43.7,-2.4,6.5,-0.8,-7.8,18.6,22.1,20.8,3.6,-100.0,2.0,0.6,-0.3
47,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 7月",-,-,-,-,10.5,11.8,10.6,4.5,34.1,3.0,139.0,52.8,-64.2,8.7,71.8,9.3,16.1,-,5.3,1.2,1.2,9.9,14.3,-12.2,-8.4,5.7,4.4,6.3,-11.9,0.1,-10.3,-,15.2,13.6,75.3
48,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 8月",-,-,-,-,1.5,2.7,-0.6,6.2,-72.3,-7.2,196.0,30.1,-53.7,-3.3,50.7,1.6,13.2,-,8.0,10.1,-0.2,9.8,53.5,-21.5,19.8,-15.7,-20.7,5.4,-44.9,-6.6,-5.1,...,1.2,0.2,35.3
49,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年 9月",-,-,-,-,2.4,2.8,1.5,3.7,7.7,-8.7,94.1,20.2,-17.3,1.2,45.3,2.8,36.5,-,-3.4,-4.8,-3.0,10.0,2.1,-14.3,23.3,-43.7,-10.4,-13.5,-18.7,0.3,2.5,-100.0,1.0,5.6,54.0
50,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年10月",-,-,-,-,10.2,9.6,7.3,8.6,64.3,-1.3,172.3,13.6,89.6,18.3,48.9,8.8,9.2,-,18.7,19.7,12.3,5.3,18.5,-19.4,1.3,-16.2,9.5,51.4,66.0,24.3,-14.3,...,15.9,10.5,52.3
51,"meimoku","tuki","対前年（同期・同月）名目増加率_令和 5年11月",-,-,-,-,8.6,9.0,7.1,10.5,58.1,-10.4,92.6,47.2,-17.1,3.7,80.3,6.0,42.4,-,7.1,3.4,-8.2,4.3,-15.3,-18.6,11.6,16.5,-23.2,1.1,-34.3,10.5,-32.0,...,19.4,7.7,77.8
52,"jissitu","nen","対前年（同期・同月）実質増加率_平成31年・令和元年平均",-,-,-,-,5.6,4.9,4.6,1.8,7.6,14.2,-2.9,11.6,85.6,-,-,6.2,-,-,-,-,1.0,1.8,-1.8,-1.6,9.0,-0.9,7.9,7.5,-4.6,2.7,-,-,-,-,-
53,"jissitu","nen","対前年（同期・同月）実質増加率_令和 2年平均",-,-,-,-,4.2,2.0,2.4,0.2,-0.2,14.1,-10.6,-2.8,139.1,-,-,4.1,-,-,-,-,-4.8,1.9,9.0,1.0,12.8,-22.7,5.8,-15.6,-5.8,-14.7,-,-,-,-,-
54,"jissitu","nen","対前年（同期・同月）実質増加率_令和 3年平均",-,-,-,-,4.4,5.6,5.6,5.3,5.2,6.8,2.9,6.0,-25.8,-,-,4.2,-,-,-,-,4.3,0.9,-2.3,-4.9,-0.5,-1.6,2.0,17.7,2.1,3.9,-,-,-,-,-
55,"jissitu","nen","対前年（同期・同月）実質増加率_令和 4年平均",-,-,-,-,-9.0,-8.6,-8.4,-7.7,-6.6,-12.9,6.8,-15.5,-25.7,-,-,-8.3,-,-,-,-,-4.9,-6.7,-5.5,-1.4,-9.5,10.2,-3.8,-7.7,-2.5,4.1,-,-,-,-,-
56,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年 7～ 9月",-,-,-,-,-11.3,-10.9,-10.7,-8.0,-17.9,-16.5,-32.5,-8.7,-26.9,-,-,-10.3,-,-,-,-,2.1,-4.4,-16.0,-0.7,-7.2,32.1,-10.4,-5.1,29.4,14.0,-,-,-,-,-
57,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 4年10～12月",-,-,-,-,0.5,2.4,3.2,0.7,2.6,12.6,27.2,-15.4,-49.9,-,-,-0.6,-,-,-,-,-3.2,-2.6,-27.6,4.7,11.8,1.9,3.1,-11.3,-2.7,2.9,-,-,-,-,-
58,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 1～ 3月",-,-,-,-,3.4,4.8,5.4,1.0,-33.5,37.7,-22.5,1.1,-29.0,-,-,3.3,-,-,-,-,3.2,5.2,-5.0,12.2,-14.8,-15.2,5.6,6.1,22.4,25.7,-,-,-,-,-
59,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 4～ 6月",-,-,-,-,0.8,-1.3,-3.2,0.0,-19.6,5.1,-19.9,45.9,160.8,-,-,0.1,-,-,-,-,3.7,3.6,-3.3,8.6,2.9,-9.3,-2.8,1.5,12.6,8.1,-,-,-,-,-
60,"jissitu","sihan","対前年（同期・同月）実質増加率_令和 5年 7～ 9月",-,-,-,-,1.4,2.3,0.6,1.1,10.7,-7.4,123.9,26.7,-48.2,-,-,1.1,-,-,-,-,-4.2,1.4,21.9,-1.9,5.3,-22.9,-12.5,-4.2,-24.6,-7.5,-,-,-,-,-
61,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年11月",-,-,-,-,0.7,3.2,3.7,0.7,42.9,14.1,67.6,-45.7,-58.6,-,-,0.1,-,-,-,-,1.4,-0.9,-18.5,13.3,15.5,3.6,0.6,-13.0,42.8,0.4,-,-,-,-,-
62,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 4年12月",-,-,-,-,1.8,3.8,4.1,3.1,3.0,9.8,-0.6,-2.5,-44.2,-,-,0.9,-,-,-,-,-6.7,-3.7,-52.3,2.4,34.2,-12.8,-1.0,6.4,4.3,8.1,-,-,-,-,-
63,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 1月",-,-,-,-,5.3,7.2,7.1,-1.6,34.6,50.2,11.5,10.0,-36.2,-,-,5.9,-,-,-,-,1.6,6.4,6.0,16.4,-21.2,-25.9,7.2,-13.2,16.2,44.8,-,-,-,-,-
64,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 2月",-,-,-,-,9.7,8.9,10.9,2.5,90.5,50.2,-39.2,-0.7,62.7,-,-,9.5,-,-,-,-,3.1,4.7,-21.8,5.8,-24.5,-12.5,41.1,0.1,32.6,0.0,-,-,-,-,-
65,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 3月",-,-,-,-,-3.9,-1.4,-1.2,1.9,-57.5,16.4,-34.8,9.3,-43.8,-,-,-4.5,-,-,-,-,4.9,4.2,3.6,17.7,-0.3,-5.5,-18.0,36.0,19.0,30.4,-,-,-,-,-
66,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 4月",-,-,-,-,10.6,11.1,7.9,3.2,9.6,29.9,-29.7,81.8,-18.4,-,-,10.2,-,-,-,-,0.2,7.4,-39.0,3.1,3.5,-4.6,8.3,-16.0,22.6,0.8,-,-,-,-,-
67,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 5月",-,-,-,-,6.3,-0.2,0.3,-2.1,54.6,2.9,-16.5,-13.4,253.8,-,-,6.3,-,-,-,-,3.8,2.4,24.0,19.0,5.9,-17.0,-6.9,11.3,-7.8,8.0,-,-,-,-,-
68,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 6月",-,-,-,-,-7.5,-8.7,-10.9,-1.3,-23.2,-6.7,-11.1,34.7,172.5,-,-,-9.1,-,-,-,-,7.5,1.1,41.9,3.9,-0.6,-5.7,-10.0,14.7,19.7,16.7,-,-,-,-,-
69,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 7月",-,-,-,-,6.4,7.6,6.4,0.6,29.1,-0.9,130.0,47.1,-65.5,-,-,5.2,-,-,-,-,-2.6,1.2,12.6,-1.6,-15.0,0.6,2.0,3.1,-13.6,-4.8,-,-,-,-,-
70,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 8月",-,-,-,-,-2.0,-0.9,-4.1,2.5,-73.3,-10.4,185.7,25.6,-55.3,-,-,-1.9,-,-,-,-,-3.7,1.5,51.2,-7.6,12.4,-20.2,-22.9,1.7,-46.0,-11.7,-,-,-,-,-
71,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年 9月",-,-,-,-,-1.1,-0.7,-1.9,0.2,4.1,-11.8,87.5,16.1,-20.1,-,-,-0.7,-,-,-,-,-6.3,1.1,0.5,4.0,16.7,-46.3,-12.7,-16.6,-20.3,-4.8,-,-,-,-,-
72,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年10月",-,-,-,-,6.0,5.4,3.2,4.4,58.0,-5.1,161.8,9.2,82.3,-,-,4.6,-,-,-,-,8.0,-3.1,17.1,-7.0,-5.0,-19.7,7.1,45.6,62.7,15.8,-,-,-,-,-
73,"jissitu","tuki","対前年（同期・同月）実質増加率_令和 5年11月",-,-,-,-,5.1,5.5,3.7,7.0,53.0,-13.3,86.4,42.5,-19.7,-,-,2.6,-,-,-,-,-11.1,-2.5,-16.3,-3.9,6.9,12.3,-24.9,-2.5,-35.6,1.6,-,-,-,-,-
