年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,0,3,9,6,8,4,18,5,9,3,6,7,15,6,11,6,8,4,3,1,0,2,4,2,2,4,10,21,32,1,4,4,6,10,7,4,4,6,8,6,6,3,4,5,13,6,12,8,6,7,4,7,6,10,6,7,6,22,25,14,24,6,3,0,0,5,1,3,4,0,3,3,2,8,7,17,9,16,23,18,23,5,4,12,22,8,3,8,5,16,11,16,19,24,32,17,25,0,2,0,0,8,18,31,30,13,9,8,7,5,5,18,17,19,21,12,16,2,8,8,14,4,11,3,5,3,2,14,18,13,21,23,21,9,9,1,6,3,1,20,19,9,10,16,25,10,7,2,6,3,3,1,2,10,7,2,4,5,9,7,15,22,13,685,833,"1,518"
74,5,7,13,12,8,7,9,14,5,4,5,1,13,12,13,6,8,11,1,3,2,2,13,3,7,2,11,6,22,28,6,6,5,4,14,10,2,6,12,8,7,7,6,5,3,8,9,14,10,9,9,9,8,13,13,20,4,8,21,18,19,23,8,5,0,0,6,3,4,5,1,4,1,3,9,9,16,13,8,14,19,18,7,8,12,26,6,7,4,3,12,21,32,30,11,34,23,27,8,10,0,0,8,12,36,45,11,13,10,10,6,8,8,12,26,19,21,14,6,9,17,23,8,10,10,9,7,5,40,37,10,22,22,16,4,5,8,4,5,3,22,23,10,15,26,22,5,2,4,4,5,6,1,9,13,19,5,7,13,6,6,13,11,23,854,951,"1,805"
75,6,10,12,11,8,12,14,13,9,7,1,3,13,17,11,11,5,10,4,5,1,2,3,7,0,5,2,13,34,44,5,7,2,12,5,16,0,3,13,10,6,8,3,6,6,13,12,19,11,11,11,15,4,9,16,25,23,26,22,28,23,13,10,6,0,0,2,9,4,4,4,0,6,3,12,9,20,20,23,25,25,32,9,14,19,46,6,15,6,10,23,27,36,49,36,38,22,38,6,9,0,0,13,15,47,31,10,13,11,19,8,13,14,10,24,26,14,16,9,12,15,27,7,14,8,9,6,11,29,36,25,37,16,22,8,9,5,10,2,2,18,26,4,11,24,24,10,10,5,2,9,6,4,5,7,23,10,10,11,17,11,19,14,28,952,"1,258","2,210"
76,4,9,7,15,5,9,8,15,4,6,4,4,17,20,6,10,5,7,4,3,3,5,5,3,4,5,5,6,42,41,4,5,5,6,10,13,3,4,11,9,8,14,4,3,9,14,19,8,12,4,9,10,12,12,12,19,10,6,17,23,17,16,6,9,0,1,7,5,4,4,2,6,1,1,7,8,18,10,15,27,16,36,12,15,29,32,9,13,8,14,16,13,31,34,31,40,30,33,8,8,0,0,12,15,28,28,4,12,11,12,7,9,12,8,24,29,12,10,7,7,17,20,10,12,11,10,6,11,23,27,21,18,28,15,11,11,6,9,2,1,19,25,11,9,16,17,10,8,1,3,4,3,2,6,15,21,7,11,6,18,5,14,25,29,908,"1,061","1,969"
77,6,1,11,11,4,9,11,10,5,3,2,1,15,21,9,8,12,13,3,7,1,2,7,0,6,5,5,11,37,51,3,6,8,8,14,5,2,5,4,11,7,7,4,10,3,7,10,16,10,10,11,9,8,8,10,22,10,10,26,20,21,14,10,8,0,0,4,6,3,2,0,3,4,4,4,7,10,16,14,22,32,29,10,7,21,27,9,14,9,4,15,21,26,37,28,47,27,24,8,5,0,0,7,15,33,28,7,7,16,12,4,10,12,17,23,28,20,12,6,9,14,10,10,11,7,10,6,8,34,38,29,17,18,24,11,12,1,8,2,3,20,20,11,10,26,19,7,9,3,6,3,3,6,5,13,15,13,16,8,12,10,17,17,22,916,"1,037","1,953"
78,6,13,7,22,5,6,9,20,4,5,0,3,13,14,10,15,6,12,2,7,0,0,1,2,2,1,8,9,27,33,5,7,4,6,9,11,5,6,7,5,2,7,5,3,7,6,9,14,8,12,3,13,8,11,15,24,11,6,16,21,16,10,8,7,0,2,3,4,3,3,1,3,3,2,5,7,11,11,17,15,21,23,6,10,28,36,10,11,8,10,15,19,30,40,36,48,23,20,7,5,0,0,9,6,23,25,10,12,13,16,3,9,12,10,25,20,12,10,10,8,11,23,10,7,8,9,7,4,21,31,15,20,19,15,6,10,7,8,3,0,24,20,10,13,20,18,4,7,2,4,5,6,3,6,14,17,6,8,8,16,6,13,9,19,800,990,"1,790"
79,3,5,10,9,6,4,6,10,6,4,4,1,10,22,3,10,5,6,3,3,0,2,4,7,1,3,3,5,17,41,9,6,11,9,10,9,5,2,5,10,9,6,4,2,3,6,10,10,4,9,8,10,7,12,12,19,11,17,11,25,25,20,6,3,0,0,5,3,2,7,3,3,0,2,5,6,9,8,19,22,21,26,2,8,21,31,12,8,3,6,13,18,15,19,21,28,24,16,6,5,0,0,6,5,24,14,5,11,15,9,5,8,6,13,15,19,7,7,2,9,14,18,4,11,6,8,4,6,24,19,23,17,15,16,6,6,8,5,1,3,13,18,8,7,20,13,9,6,5,2,2,5,1,4,11,17,4,1,7,13,10,17,11,22,703,852,"1,555"
80,3,7,4,7,7,7,9,8,0,5,1,4,15,14,3,16,6,6,2,2,2,1,1,4,1,2,7,6,19,34,6,3,4,7,4,12,0,3,2,10,4,5,2,2,8,5,4,16,6,9,7,8,11,9,21,26,7,10,8,10,10,12,3,3,1,0,1,3,2,2,1,6,2,1,5,6,4,10,11,13,14,18,7,7,15,25,6,7,1,6,11,10,26,28,17,32,9,18,4,7,0,0,11,5,17,20,9,5,9,19,2,6,5,6,20,25,9,4,6,8,17,12,5,8,4,5,4,1,18,17,11,12,14,5,8,6,5,4,3,1,15,5,4,2,17,14,3,2,2,5,1,1,1,4,12,13,6,7,8,10,4,11,13,13,587,728,"1,315"
81,3,5,9,12,2,5,8,10,2,7,0,2,9,11,7,2,6,9,3,3,1,1,0,4,2,1,7,8,29,32,7,2,3,4,8,7,3,3,5,6,6,4,4,3,4,7,9,12,6,5,2,9,10,17,13,16,12,1,17,6,14,15,4,3,0,0,1,7,2,3,1,5,2,4,8,7,9,10,9,13,13,17,6,8,14,18,7,8,3,6,14,18,20,23,22,33,14,16,6,7,0,0,5,7,13,21,8,12,15,8,2,6,12,11,20,15,9,8,5,11,10,21,5,10,3,7,3,1,14,20,14,13,9,9,10,8,1,3,1,0,7,8,9,12,12,10,3,2,1,3,5,6,2,5,7,8,4,3,7,9,12,14,17,18,611,724,"1,335"
82,3,6,7,7,1,8,4,11,3,5,1,0,8,12,0,9,7,4,4,2,0,4,4,0,4,2,3,12,16,27,1,4,7,4,4,8,5,1,3,10,5,7,1,2,4,9,6,10,3,7,8,5,7,8,9,15,9,9,12,11,12,15,7,4,0,0,3,7,1,1,3,11,1,2,3,7,8,5,9,20,7,14,3,8,17,23,6,4,6,6,11,9,26,23,16,25,16,9,4,4,0,0,8,10,13,13,9,6,9,6,7,4,6,9,17,12,7,3,5,12,10,9,8,10,3,6,5,1,15,18,14,19,12,9,6,7,3,6,3,7,12,8,5,6,11,7,6,4,1,2,1,0,6,2,12,11,4,8,6,7,9,12,10,18,551,668,"1,219"
83,2,11,5,9,4,6,6,17,3,6,4,2,13,16,4,4,6,8,5,3,0,2,2,2,1,1,4,7,20,37,2,4,5,8,7,7,0,4,6,7,2,5,2,2,4,9,7,11,3,16,3,7,10,4,9,11,2,7,6,13,16,13,2,1,1,0,4,2,0,4,0,2,0,2,4,7,10,12,7,16,15,19,7,5,13,16,7,7,6,8,8,14,16,20,19,34,7,15,1,2,0,0,9,4,9,17,3,2,10,11,5,7,7,8,11,10,4,6,6,10,9,20,11,12,6,7,4,1,13,15,9,16,8,11,5,3,2,7,2,6,8,10,9,3,11,11,3,3,4,2,2,2,1,3,6,10,1,5,6,6,9,19,15,12,498,704,"1,202"
84,5,6,7,10,5,6,2,11,3,5,1,4,11,12,3,5,2,4,2,3,1,0,1,3,0,3,4,1,8,22,6,6,3,4,2,4,0,0,6,6,6,6,2,4,7,10,9,10,0,4,8,10,7,5,8,10,2,5,14,13,7,8,1,0,0,0,0,1,1,3,1,6,1,4,3,4,4,5,15,12,8,9,4,7,10,20,3,3,0,4,10,9,16,19,23,37,15,9,5,2,0,0,4,6,12,12,3,3,5,9,5,7,4,12,14,8,4,8,6,11,6,10,7,3,1,5,3,2,14,13,10,7,4,6,3,4,4,2,0,1,10,11,5,1,3,5,2,2,4,1,2,1,1,0,5,8,2,2,5,9,6,8,7,11,423,542,965
85,3,8,6,8,2,3,6,6,2,2,3,0,6,10,4,4,4,4,1,4,1,2,0,4,0,1,6,5,15,25,3,7,6,1,7,4,1,5,4,4,8,5,1,1,8,11,8,13,4,5,6,8,5,3,9,10,4,8,10,11,7,7,3,0,0,0,1,2,1,0,3,9,1,0,2,9,3,5,10,16,5,13,7,6,6,11,2,5,4,9,4,11,11,17,16,17,12,6,2,5,0,0,2,4,9,4,3,1,4,8,4,1,4,7,9,7,5,7,5,6,5,16,3,4,4,9,0,1,5,7,6,6,8,4,7,4,1,5,2,3,10,5,5,1,7,6,3,1,0,0,2,3,0,2,5,7,5,4,6,3,7,6,10,6,389,478,867
86,3,6,2,9,5,6,2,11,2,4,0,4,7,12,1,3,6,9,1,2,0,2,3,1,0,0,1,5,7,20,4,1,1,6,2,1,2,1,3,9,5,3,2,6,4,4,11,10,7,8,4,8,5,4,5,13,4,2,8,10,6,6,2,4,1,0,2,2,1,1,2,9,1,0,3,7,3,7,10,7,7,5,5,3,6,12,1,6,1,3,9,7,8,21,16,16,7,11,2,2,0,0,9,5,11,8,5,4,4,6,1,6,1,4,11,8,3,8,6,4,9,12,1,7,3,9,0,4,8,11,7,9,7,3,2,5,2,2,1,0,4,7,1,5,3,4,2,4,0,1,2,2,2,2,3,6,2,6,6,4,5,10,4,6,325,481,806
87,5,11,3,5,2,7,4,8,2,7,1,0,7,12,1,3,4,6,1,2,1,3,0,4,0,0,3,4,9,17,1,0,0,5,0,1,0,5,6,5,6,7,2,2,5,9,6,12,6,16,5,2,3,7,3,6,3,3,4,10,5,6,1,1,1,0,2,4,1,1,1,4,0,0,1,2,6,4,7,2,4,8,1,1,1,13,2,6,4,6,7,8,9,15,10,17,7,13,2,3,0,0,1,3,3,8,0,3,2,5,4,2,2,3,2,9,4,3,4,5,7,13,2,5,1,5,1,1,8,7,4,8,7,3,4,4,3,0,0,1,3,7,2,5,2,8,0,4,0,2,3,2,1,1,4,5,3,2,3,2,7,5,5,10,257,434,691
88,3,4,8,5,0,4,9,7,0,4,2,3,7,6,1,3,2,4,0,3,0,0,0,1,0,3,3,4,10,16,3,6,2,1,1,4,0,3,3,6,2,3,1,2,1,5,6,10,5,12,4,1,3,14,3,10,0,7,4,4,2,4,1,0,0,0,2,3,3,2,1,7,1,0,0,5,1,6,9,8,3,9,0,3,3,7,0,4,2,2,3,10,8,11,7,12,3,5,1,2,0,0,3,3,1,4,0,2,2,3,2,1,3,3,1,5,2,2,0,5,8,6,6,5,0,2,2,2,3,6,7,7,0,4,1,3,2,5,2,1,1,2,4,0,6,7,0,2,1,0,1,2,0,3,2,9,3,0,6,0,4,5,5,11,211,365,576
89,5,7,3,7,0,3,3,5,1,3,0,0,2,12,0,2,2,8,1,2,0,0,0,2,2,1,0,2,11,15,0,2,1,3,2,1,0,2,2,4,1,1,1,1,5,7,1,13,2,9,3,5,3,5,2,5,2,5,3,7,7,5,0,1,0,0,1,1,1,1,0,10,1,2,1,2,2,3,4,6,2,6,1,1,4,9,2,2,3,2,3,2,5,11,5,9,7,5,3,3,0,0,2,1,2,6,0,1,5,1,2,1,2,5,1,3,0,5,0,2,6,0,1,6,1,6,0,5,3,2,2,1,3,5,1,3,1,2,0,3,4,7,0,0,3,2,3,1,0,0,1,1,2,0,1,1,0,4,0,3,4,3,4,3,164,303,467
90,1,4,4,9,1,7,1,5,1,1,0,0,6,6,1,1,1,0,2,2,1,2,2,2,0,1,1,1,4,16,0,2,2,1,1,0,0,2,3,3,0,1,0,1,5,4,4,7,1,4,4,11,3,11,5,6,1,1,1,7,6,5,2,2,0,0,1,2,0,0,1,6,0,1,0,3,1,4,1,8,1,4,1,1,1,0,2,2,0,2,5,7,2,12,4,11,3,1,2,3,0,0,3,3,3,3,1,1,2,1,1,2,3,0,5,5,1,2,1,2,8,2,3,3,1,3,2,1,4,5,2,4,2,3,1,3,1,1,0,2,1,0,0,0,3,5,1,1,0,0,0,3,0,1,1,1,1,2,1,4,1,1,2,2,144,258,402
91,4,7,3,5,1,4,1,6,0,4,0,0,6,5,1,2,1,2,1,3,0,1,0,0,0,1,1,5,6,16,2,2,1,2,2,2,0,0,1,3,0,4,0,1,1,5,3,8,4,6,2,3,1,9,3,3,0,4,3,1,3,5,0,2,0,0,0,1,0,2,0,5,0,0,1,2,0,3,0,5,1,5,0,3,2,6,0,3,0,2,2,3,2,4,6,7,1,2,0,1,0,0,0,0,0,2,0,1,1,2,0,2,2,3,0,4,5,5,0,4,5,6,0,2,0,6,0,3,0,5,1,2,1,2,0,3,0,3,0,0,0,4,0,1,2,2,0,0,0,2,0,0,0,1,0,0,0,1,1,3,1,1,0,1,85,246,331
92,1,3,2,2,1,1,0,2,0,1,0,0,1,6,2,2,2,2,1,1,1,1,0,2,0,0,0,2,4,18,0,1,0,1,1,1,0,0,0,5,1,1,0,2,3,3,4,4,5,3,2,5,1,8,0,3,0,1,1,6,1,4,1,0,0,0,0,6,0,0,0,7,0,2,3,2,0,5,0,8,0,2,0,1,2,3,0,1,1,0,1,3,1,5,0,6,1,3,1,0,0,0,0,0,2,2,0,1,1,1,0,1,2,0,2,6,1,2,0,3,2,3,1,0,1,1,0,1,2,0,1,0,1,3,0,1,0,3,0,2,0,2,0,0,2,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,3,67,185,252
93,0,4,1,4,0,3,0,1,0,2,0,1,1,6,0,4,1,2,1,0,1,1,1,0,0,0,1,0,0,16,1,1,0,0,0,1,0,1,2,2,1,0,0,0,1,2,2,11,1,6,1,5,2,5,0,3,1,2,0,4,0,1,0,1,1,0,0,2,0,0,2,3,1,0,3,5,2,2,2,2,0,3,0,0,1,3,0,1,2,0,1,1,2,8,1,3,1,2,0,1,0,0,0,2,0,2,0,0,0,3,0,0,1,2,2,0,1,1,0,1,0,2,1,1,1,1,2,1,2,2,1,1,0,0,2,2,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,3,1,4,57,160,217
94,1,0,1,1,1,0,1,2,2,0,0,0,0,4,0,2,1,1,0,0,0,2,0,1,0,1,0,2,3,11,1,2,0,1,0,1,0,0,2,0,0,1,1,1,0,2,4,8,1,4,1,5,0,2,1,1,0,1,2,3,0,4,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,4,0,2,1,1,0,1,2,3,1,0,0,0,0,2,1,6,0,4,1,1,0,1,0,0,0,0,0,3,1,0,0,1,1,2,0,4,2,2,0,3,0,0,0,3,0,1,0,1,1,1,1,2,0,0,0,4,1,1,0,2,0,0,1,3,1,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,41,140,181
95,0,0,0,0,0,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,7,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,2,3,0,0,4,0,2,1,6,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,1,1,0,1,1,0,1,1,0,1,0,2,1,1,1,7,1,2,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,4,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,1,26,88,114
96,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,4,4,1,2,0,1,3,2,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,2,1,2,0,1,0,4,0,0,0,2,0,1,0,3,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,20,74,94
97,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1,3,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,52,59
98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,1,1,2,3,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8,50,58
99,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,26,31
100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,20,22
101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,9
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5
104,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
