年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,6,1,6,9,5,9,7,16,7,6,2,8,9,10,5,12,6,9,4,2,0,2,3,6,2,1,3,8,31,37,1,6,6,6,7,12,4,3,10,7,5,3,3,4,4,11,10,14,11,6,6,6,8,8,10,14,7,8,20,27,13,23,6,2,0,0,5,0,2,2,0,6,2,3,9,5,14,8,19,22,14,24,4,5,14,22,6,1,6,6,19,14,20,23,24,28,18,25,2,6,0,0,6,15,30,37,11,7,7,8,4,5,17,17,22,29,11,11,3,7,8,16,5,14,6,5,3,4,17,22,16,22,21,23,10,8,1,4,3,3,22,20,7,10,9,22,11,8,1,6,4,3,0,3,15,5,1,8,6,8,9,14,21,18,712,878,"1,590"
74,5,3,11,11,7,5,9,20,3,7,6,1,11,17,14,3,8,9,1,5,2,1,11,2,7,3,9,7,23,33,5,4,5,4,13,10,3,4,11,8,8,8,5,3,5,10,8,17,9,8,9,6,10,11,17,15,5,8,24,23,18,26,6,3,0,0,7,2,4,6,1,3,3,3,10,9,17,12,7,20,24,20,6,6,11,23,10,7,3,4,16,19,30,31,13,37,22,27,7,4,0,0,9,10,39,37,13,11,11,13,6,6,8,12,26,19,23,16,3,14,15,20,7,11,9,11,7,2,35,29,10,20,25,16,7,6,3,6,2,3,15,25,11,12,22,24,2,2,4,2,5,8,2,4,9,17,5,4,10,9,7,15,13,21,842,933,"1,775"
75,5,11,12,13,7,13,15,13,9,6,1,3,15,14,9,12,6,8,4,2,2,3,6,8,0,5,5,12,25,36,5,6,2,9,8,12,1,5,10,11,7,10,4,8,6,13,10,17,9,11,11,16,4,7,13,25,20,19,22,22,24,14,10,10,0,0,2,9,3,1,2,1,6,2,12,8,18,20,15,20,21,31,10,14,19,41,3,15,8,8,14,25,36,41,29,32,24,35,6,13,0,0,12,18,48,38,12,15,11,19,8,13,14,10,25,24,9,16,9,7,18,24,8,14,8,9,5,11,33,39,22,38,21,26,7,10,8,8,4,2,25,25,7,10,27,27,11,8,6,5,6,6,4,7,14,23,7,10,9,14,8,19,10,26,931,"1,211","2,142"
76,3,10,8,13,7,10,7,14,6,7,4,2,12,20,8,10,6,9,4,6,3,4,3,3,4,3,2,6,40,40,2,7,6,10,11,15,2,2,12,8,5,10,3,1,5,13,17,7,11,6,7,12,9,15,15,19,12,15,17,23,19,20,8,8,0,1,4,7,5,6,4,4,2,2,5,9,22,10,21,25,20,36,11,15,26,37,11,14,9,12,19,18,27,45,32,42,26,33,8,7,0,0,13,13,27,29,4,10,10,13,5,8,13,7,24,30,11,9,8,11,14,26,9,10,10,8,5,11,23,32,22,22,23,10,11,9,6,8,2,1,17,23,8,11,21,15,10,7,2,2,6,3,1,3,11,20,8,12,10,20,8,16,25,26,897,"1,096","1,993"
77,9,2,9,13,4,6,11,13,4,4,1,2,19,22,9,8,12,11,3,5,1,3,7,1,6,5,6,9,43,51,5,6,7,7,13,5,3,5,6,10,8,10,4,11,6,8,13,19,13,8,15,6,9,10,7,22,7,8,22,26,20,13,7,4,0,0,7,5,3,3,0,4,4,4,6,7,8,16,13,27,26,29,6,10,22,26,7,12,7,5,17,18,31,29,31,48,29,27,8,5,0,0,7,18,35,29,7,10,17,12,6,7,10,16,24,24,22,12,7,9,16,9,9,12,5,12,8,9,25,31,28,16,22,28,10,9,3,8,2,3,23,21,11,9,24,18,7,9,3,6,4,2,6,10,13,18,14,14,8,12,8,14,23,27,941,"1,042","1,983"
78,4,10,7,16,5,10,11,15,5,4,1,3,15,13,9,15,4,13,2,8,1,0,3,2,1,3,9,12,32,38,5,8,4,7,7,12,4,9,5,3,2,8,6,3,6,7,12,10,9,13,1,12,10,7,14,24,14,6,16,20,16,10,9,11,0,2,3,5,2,2,1,3,3,1,6,7,14,13,17,14,26,24,11,7,27,30,12,14,9,8,16,20,30,40,38,43,23,24,6,4,0,0,8,7,21,25,8,11,10,16,3,13,14,13,20,25,15,8,9,9,9,21,13,7,9,9,6,6,28,28,17,19,17,11,8,15,3,6,4,0,20,20,9,14,20,20,4,9,3,4,3,6,3,5,15,17,7,10,8,17,8,14,10,20,825,998,"1,823"
79,3,9,10,17,5,4,4,13,6,4,4,2,8,23,6,11,6,9,3,4,0,3,4,6,1,1,3,6,18,35,10,6,9,7,11,6,6,1,7,12,10,5,4,3,4,5,9,10,5,7,10,13,5,14,13,20,11,16,14,26,21,16,8,2,0,0,3,3,2,5,3,4,0,3,5,7,10,9,20,21,18,24,3,10,21,39,12,5,2,11,10,16,20,25,19,34,24,10,6,6,0,0,9,3,25,15,7,12,17,9,5,11,5,11,23,18,7,13,3,8,12,18,4,11,8,8,3,7,22,25,22,19,15,20,5,6,9,8,0,3,16,19,8,8,22,14,9,5,3,1,3,4,1,3,10,17,4,2,5,14,10,18,10,17,718,895,"1,613"
80,5,7,6,7,8,2,9,7,0,5,1,3,15,16,1,14,6,4,2,1,2,1,1,5,1,3,5,4,15,37,7,1,6,6,6,13,0,4,2,8,3,4,1,2,6,6,5,18,4,11,4,9,10,11,20,25,8,11,10,10,15,16,2,5,1,0,2,3,2,5,1,4,2,1,2,4,5,8,11,13,19,21,7,7,19,29,6,8,2,3,13,15,24,22,22,30,13,21,5,6,0,0,9,5,14,18,8,6,9,13,4,7,7,6,17,23,11,3,8,8,18,14,6,7,3,6,5,1,20,17,12,12,15,6,8,6,6,5,3,1,16,8,8,4,17,16,4,1,4,6,2,2,2,6,15,11,7,8,8,10,5,13,9,15,622,740,"1,362"
81,2,4,8,7,2,9,8,9,0,6,0,2,12,11,6,5,4,8,2,3,1,1,0,4,2,1,7,10,29,31,6,4,4,5,8,4,2,3,4,7,5,3,3,4,7,7,4,11,6,4,5,7,12,15,13,19,8,2,13,7,14,12,5,1,0,0,2,6,2,3,1,6,1,4,9,9,7,10,9,15,14,15,5,4,11,14,3,8,4,9,12,14,16,30,19,34,12,17,6,6,0,0,7,6,16,23,9,12,16,14,2,5,11,13,21,17,7,9,3,9,11,17,3,14,5,8,4,1,11,20,15,13,7,6,10,8,3,2,1,0,10,6,8,11,12,9,2,4,1,3,5,5,2,4,7,11,2,2,8,8,12,14,20,18,586,722,"1,308"
82,3,4,7,11,1,7,5,10,4,6,1,1,4,13,3,9,7,5,5,3,0,4,4,1,2,2,5,10,19,30,1,4,4,4,3,12,4,1,4,11,6,4,2,1,3,10,9,11,2,7,6,7,5,8,10,13,11,8,15,9,11,15,8,6,0,0,3,7,2,1,2,11,2,2,5,8,9,7,9,19,5,16,4,11,17,25,8,6,5,4,11,10,25,19,17,21,18,12,5,6,0,0,6,9,14,15,9,6,9,6,6,5,7,8,18,15,8,3,7,13,13,11,11,7,2,4,3,1,15,13,14,17,12,9,5,6,3,4,3,4,11,9,3,6,10,9,7,4,0,1,0,2,5,2,11,10,6,7,6,7,8,13,12,13,565,671,"1,236"
83,2,10,5,7,4,6,3,19,2,5,3,2,16,14,3,4,6,9,4,2,0,2,2,1,2,1,4,7,19,33,2,4,6,7,7,7,2,2,4,7,3,9,2,3,5,8,8,9,5,14,5,5,10,6,8,11,4,7,5,14,14,13,2,0,1,0,4,2,0,4,1,4,0,1,4,4,9,11,9,17,16,17,6,4,12,15,7,6,4,7,11,17,22,24,19,35,9,11,1,1,0,0,10,6,9,16,3,2,12,10,5,8,6,8,10,7,4,4,5,8,6,16,8,13,7,8,5,1,15,19,9,17,6,8,5,5,2,8,2,7,7,10,11,5,13,9,2,1,3,2,3,2,2,3,7,11,0,6,4,5,9,18,15,18,507,689,"1,196"
84,5,10,5,12,5,6,6,10,5,6,2,4,11,11,5,3,2,4,3,3,1,0,0,3,1,3,2,2,9,26,7,5,5,6,4,5,0,2,8,6,5,7,0,3,5,8,9,12,0,8,6,10,7,5,5,11,2,6,12,13,10,8,1,1,0,0,0,2,1,3,1,5,0,2,2,5,4,6,11,11,9,8,5,9,11,20,4,4,3,7,11,8,12,17,23,36,11,13,4,3,0,0,4,4,11,15,4,3,4,9,5,6,6,13,15,12,4,8,7,15,9,15,7,4,0,5,2,1,14,12,9,9,6,9,2,3,4,4,0,1,11,9,5,1,5,5,4,4,6,1,1,1,1,0,3,7,3,3,5,10,7,10,7,10,431,587,"1,018"
85,5,7,8,6,3,2,3,8,2,2,3,0,7,12,2,7,5,4,1,5,1,2,1,5,1,1,7,5,14,22,3,5,3,0,7,3,1,5,5,2,7,4,1,2,7,13,8,12,3,4,8,7,6,3,12,10,3,6,11,9,7,10,2,0,0,0,1,2,1,0,3,7,2,3,2,10,4,5,11,13,3,14,5,4,4,11,3,4,2,6,2,13,11,16,16,20,15,6,1,5,0,0,2,5,10,4,3,2,2,9,4,0,2,6,12,5,6,5,3,5,5,15,5,4,5,7,1,2,6,12,5,7,8,5,8,3,1,4,1,4,10,7,3,1,6,7,3,0,0,0,3,3,0,2,5,8,4,0,7,3,8,6,7,9,388,472,860
86,3,5,3,12,4,6,4,10,1,3,0,4,5,10,3,2,5,6,1,2,0,2,3,2,0,0,1,5,7,27,2,3,5,7,2,2,2,2,3,7,5,4,3,6,6,5,8,10,6,7,3,9,4,3,5,10,5,2,10,8,6,6,3,2,0,0,1,1,1,1,0,7,1,0,4,5,2,4,11,11,8,8,5,5,10,10,1,5,2,6,8,4,11,20,14,17,9,8,2,1,0,0,7,7,12,7,5,5,4,7,1,5,3,4,6,10,2,10,8,5,7,11,1,5,3,7,0,3,4,9,8,8,8,3,3,6,2,2,2,0,4,8,3,4,3,5,2,4,0,1,2,2,1,1,4,6,3,9,5,5,4,9,8,7,333,477,810
87,4,11,2,5,3,9,5,10,2,6,1,0,9,16,1,4,5,7,1,0,1,3,0,3,0,0,3,3,9,12,2,1,0,5,0,1,1,3,5,8,6,6,0,1,4,6,9,12,5,15,4,2,2,8,2,10,2,2,5,13,5,6,1,2,2,0,3,5,1,1,3,4,0,0,1,3,5,4,8,3,6,8,0,1,2,13,1,6,4,4,9,7,10,18,12,15,5,15,3,4,0,0,2,2,3,7,0,3,5,6,2,2,1,2,6,7,5,3,4,5,5,14,2,7,0,8,1,2,11,9,3,8,7,3,4,4,3,1,0,1,3,6,3,5,1,7,0,5,0,0,2,2,2,1,2,4,2,3,4,2,8,4,5,10,270,444,714
88,3,4,6,3,0,3,5,4,0,3,2,2,6,5,1,2,2,6,0,3,0,0,0,2,0,3,4,5,9,13,4,4,2,1,1,3,0,3,3,6,4,1,2,3,2,4,4,9,6,13,5,1,4,8,4,8,1,7,4,4,2,3,1,0,0,0,2,4,3,2,1,5,2,0,0,6,3,7,7,7,3,9,1,2,3,7,0,5,1,1,3,9,5,12,5,15,4,6,1,2,0,0,3,1,2,4,0,2,2,3,2,1,4,2,2,5,2,0,0,4,7,6,3,4,1,2,1,2,2,6,8,3,0,5,0,4,2,4,2,1,1,2,3,1,5,5,0,2,1,2,1,2,0,2,2,10,3,0,6,0,4,6,2,12,202,338,540
89,5,7,6,7,0,3,6,8,1,4,0,1,1,12,0,3,2,8,0,2,0,0,0,2,1,1,0,3,8,21,0,3,1,3,2,2,0,2,3,3,1,3,2,1,4,7,4,9,3,9,3,5,4,9,3,5,1,5,2,5,6,5,0,0,0,0,1,1,1,1,0,9,1,1,1,1,2,4,6,5,2,5,1,0,4,10,1,3,2,2,3,6,8,8,4,7,4,4,3,2,0,0,3,3,1,5,0,1,4,1,3,2,1,7,0,4,0,5,0,2,8,2,4,6,1,6,1,4,5,3,2,5,1,5,1,3,0,3,0,3,3,8,1,0,6,6,2,1,0,0,2,1,2,1,2,1,0,3,0,2,3,4,6,1,175,325,500
90,2,4,3,7,1,4,2,5,1,2,0,0,6,6,1,0,1,0,2,4,1,1,1,2,0,1,1,1,7,18,0,1,2,1,1,0,0,3,1,4,0,1,0,0,5,3,1,12,1,4,4,9,2,8,4,8,2,2,1,9,8,5,2,1,0,0,1,2,0,0,0,7,0,1,0,3,0,4,2,8,1,5,1,2,0,1,3,2,2,2,4,5,1,14,4,9,6,1,2,4,0,0,2,3,4,4,1,0,3,0,1,1,4,0,6,5,1,2,1,3,7,2,3,5,1,4,1,1,4,4,2,3,4,3,2,2,2,0,0,1,2,0,0,0,2,3,2,1,0,0,0,2,0,1,1,1,0,2,1,4,2,1,1,4,150,258,408
91,4,7,4,8,0,5,1,7,0,3,0,0,6,4,1,3,1,2,1,2,0,1,1,0,0,1,0,4,6,12,1,3,1,1,2,2,0,0,3,3,0,5,0,2,2,5,5,9,3,7,0,4,1,11,3,1,0,3,3,3,3,5,0,2,0,0,0,0,0,2,1,8,0,1,1,1,1,2,0,7,1,4,0,3,3,5,0,3,0,2,2,4,3,4,2,7,2,2,0,1,0,0,1,0,0,1,0,1,1,2,0,3,2,1,0,3,5,4,0,2,4,5,0,2,0,5,1,3,0,4,1,3,2,1,0,3,0,3,0,1,0,2,0,1,3,3,0,0,0,2,0,1,0,1,0,0,1,2,0,2,1,0,0,1,90,243,333
92,1,4,2,1,2,2,0,1,0,2,0,0,2,9,1,0,2,2,2,2,1,0,0,2,0,0,1,3,5,19,1,1,0,2,0,0,0,0,0,2,1,1,0,2,2,3,2,3,4,3,3,5,2,7,0,4,0,1,2,6,0,3,0,1,0,0,0,2,0,0,0,6,0,1,3,3,0,5,0,4,0,3,0,1,2,3,0,1,0,0,1,4,0,2,4,7,0,3,1,0,0,0,0,0,2,3,0,2,1,2,0,1,2,2,1,5,1,4,0,4,3,4,1,0,0,2,0,1,1,2,1,0,2,4,0,2,0,4,0,2,0,3,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,3,67,193,260
93,0,4,0,5,0,1,0,1,0,3,0,1,1,4,1,5,1,2,0,0,1,1,0,0,0,0,0,0,1,16,1,0,0,0,1,2,0,1,2,4,1,0,0,0,2,2,4,10,2,5,2,4,1,5,0,3,1,0,0,4,0,2,1,1,1,0,0,6,0,0,1,3,0,0,3,4,1,3,2,3,0,3,0,0,0,3,0,0,2,0,2,1,2,8,1,3,2,2,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,1,1,2,1,1,0,2,1,2,1,1,1,0,2,0,2,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,54,154,208
94,2,0,1,2,1,2,1,2,2,0,0,0,0,5,0,3,1,0,1,0,0,0,1,1,0,1,0,2,1,9,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,2,4,8,1,6,1,5,1,3,0,2,0,3,2,3,0,3,0,0,0,0,0,0,0,0,1,8,1,0,0,2,0,3,0,3,1,1,0,1,2,3,0,1,0,0,0,1,1,6,0,4,1,1,0,2,0,0,0,0,0,2,1,0,0,1,1,2,1,2,3,1,0,3,0,0,0,3,0,1,1,2,1,1,0,2,0,0,0,3,2,1,0,3,1,0,1,3,1,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,45,144,189
95,0,0,0,0,0,1,1,0,0,2,0,0,1,3,0,0,0,1,0,0,0,2,1,1,0,0,0,0,2,9,0,1,0,0,0,0,0,1,2,1,1,1,0,1,1,1,3,2,0,3,0,1,1,6,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,1,1,0,1,1,0,1,2,1,1,0,2,1,2,1,6,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,2,32,92,124
96,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,2,3,1,1,0,2,3,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,1,0,2,1,2,0,1,0,3,0,0,0,2,0,0,0,3,0,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,2,14,78,92
97,1,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,61
98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,40,48
99,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,30,35
100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,20,22
101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,11
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
