年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,7,2,6,10,5,5,7,20,5,7,5,3,11,20,13,5,6,8,2,4,1,1,6,2,7,3,9,8,20,31,2,4,5,3,10,13,3,3,8,7,5,9,5,5,4,11,11,15,10,6,7,4,9,8,13,14,5,6,30,22,19,21,6,3,0,0,8,3,5,6,1,1,4,2,9,10,22,16,11,18,23,19,7,6,11,21,7,6,3,3,15,15,24,27,14,40,19,31,5,4,0,0,11,12,36,31,11,10,8,14,5,6,11,17,21,16,21,16,2,14,14,19,3,13,6,10,9,3,31,20,10,21,29,20,6,8,3,6,1,3,17,23,10,14,20,27,6,3,2,4,5,5,2,3,7,15,5,7,9,6,9,14,16,19,796,910,"1,706"
74,3,10,14,14,8,9,13,13,7,5,1,4,13,10,9,8,9,9,4,1,3,2,13,7,3,3,6,10,25,27,7,7,3,7,11,10,2,6,14,14,10,9,3,8,5,12,7,15,7,12,12,18,4,11,14,24,14,17,21,19,25,20,9,8,0,0,1,7,2,3,2,3,4,4,10,9,17,13,10,16,21,30,9,11,15,34,6,12,7,3,13,24,35,29,26,31,20,32,5,11,0,0,9,18,47,41,13,15,14,12,9,14,13,10,21,24,13,17,8,7,16,25,11,10,10,10,3,7,36,41,15,29,21,22,7,8,9,8,5,2,25,23,7,5,29,25,9,8,6,6,4,5,3,10,16,21,5,9,10,12,5,22,11,25,912,"1,112","2,024"
75,5,8,13,10,6,12,7,15,8,5,3,2,15,20,9,13,7,10,4,7,3,3,2,4,2,3,3,10,39,51,2,8,4,13,12,13,2,2,11,6,4,10,4,1,6,14,12,8,11,8,7,12,8,13,17,21,18,16,17,25,17,16,10,6,0,1,5,7,6,5,3,3,4,2,8,8,16,15,26,27,19,30,12,12,27,44,7,18,9,14,20,23,32,56,35,44,34,34,9,8,0,0,14,14,32,29,7,10,9,15,5,8,10,10,30,31,12,8,7,10,17,25,7,12,7,8,6,12,22,38,25,26,20,17,10,7,3,8,4,2,19,29,8,14,20,20,11,8,3,1,8,7,1,5,8,20,6,12,13,20,11,18,22,27,937,"1,187","2,124"
76,8,6,5,13,3,8,12,15,5,7,3,2,18,22,10,8,9,11,1,2,1,4,6,1,6,6,6,7,46,47,4,5,7,7,9,7,4,3,6,8,10,11,4,9,7,8,20,21,16,9,14,6,12,10,9,21,10,9,19,24,21,18,4,5,0,0,6,3,5,3,0,5,3,4,7,6,17,13,12,31,20,26,7,12,20,29,9,10,7,7,20,14,32,29,30,37,25,32,9,8,0,0,6,18,34,31,7,11,16,16,6,7,13,14,27,29,19,13,6,6,14,12,7,12,8,11,8,10,28,28,27,15,24,23,11,13,5,7,2,4,24,22,13,8,22,16,8,9,3,5,3,1,5,8,17,23,10,12,7,13,7,12,23,29,954,"1,047","2,001"
77,3,7,10,13,7,9,12,11,3,3,2,3,15,17,8,13,6,10,5,9,0,1,5,1,3,4,8,9,33,43,4,9,4,6,9,13,3,7,6,10,2,8,6,3,5,7,10,9,9,14,5,9,8,8,9,26,14,6,23,19,16,10,11,11,0,1,5,9,2,3,1,3,2,1,3,6,9,16,20,15,31,33,11,7,26,30,10,15,10,8,13,23,25,37,39,45,29,23,6,3,0,0,8,9,23,24,6,8,9,13,4,12,12,14,16,23,14,8,10,8,9,21,8,5,7,9,6,7,28,29,18,21,20,14,9,13,2,9,5,1,20,19,8,15,22,21,5,8,3,5,4,7,5,5,14,15,13,8,10,18,9,15,10,23,843,"1,013","1,856"
78,4,10,10,22,5,4,3,15,5,4,4,1,10,17,6,9,8,9,3,6,0,2,2,4,2,2,5,8,23,36,5,5,11,8,10,6,6,4,7,11,8,4,4,4,5,7,13,11,6,6,9,17,5,12,18,21,9,13,12,25,17,14,7,4,0,1,2,1,1,4,1,3,2,3,6,7,10,11,17,21,18,21,4,12,24,36,15,7,4,8,14,15,24,36,20,42,25,14,7,8,0,0,11,5,28,22,10,14,17,8,3,10,10,15,28,20,11,11,6,14,12,19,9,12,8,8,4,3,25,29,21,20,16,23,5,6,11,8,0,3,20,20,9,11,22,14,8,6,0,3,4,3,1,7,9,20,4,7,5,12,6,18,13,17,772,959,"1,731"
79,4,5,6,9,9,4,11,11,3,6,1,4,16,19,1,16,5,6,2,2,2,1,3,6,0,3,4,6,20,39,12,1,7,7,10,12,0,3,3,8,5,6,3,2,5,4,4,15,4,11,5,8,8,14,16,26,10,14,14,17,23,20,4,4,1,0,4,2,2,5,3,3,3,1,3,5,9,7,16,13,22,25,6,5,21,32,6,8,2,7,14,16,28,18,23,35,15,19,6,5,0,0,5,5,18,18,5,9,12,14,4,9,6,4,15,22,11,5,4,4,14,13,3,8,4,6,4,5,26,19,20,15,19,7,9,9,6,4,3,0,13,7,6,4,16,16,3,2,7,5,2,3,1,6,15,12,7,7,6,15,9,13,9,15,686,796,"1,482"
80,2,7,8,9,3,8,8,9,0,6,1,2,13,11,6,6,5,9,2,4,1,1,0,5,2,0,7,10,25,32,3,5,3,6,3,7,1,0,4,7,4,5,3,3,8,5,2,15,6,5,5,10,13,9,15,16,10,5,10,6,14,8,4,1,0,0,1,6,2,4,0,8,1,3,8,7,6,9,9,12,12,16,5,5,12,22,6,8,2,8,10,11,13,34,18,32,9,17,4,7,0,0,10,7,17,22,10,6,13,13,3,5,9,12,20,20,8,8,5,9,17,17,6,11,4,9,5,0,9,17,11,14,4,6,10,8,2,2,2,1,13,9,10,9,13,11,3,4,1,1,3,5,3,3,9,8,2,3,9,4,8,15,18,21,566,721,"1,287"
81,4,5,7,9,1,8,4,11,3,5,0,1,6,14,4,7,5,3,3,2,0,4,3,1,3,2,7,6,25,29,3,3,4,4,8,11,2,4,3,11,8,3,2,2,4,10,10,12,2,8,2,7,8,14,12,20,12,7,17,8,9,16,7,4,0,0,5,7,2,1,3,8,1,3,5,9,11,6,10,18,11,17,5,14,20,21,12,7,6,5,14,13,26,23,21,23,20,17,7,10,0,0,4,10,15,14,8,11,9,8,2,5,8,11,20,12,7,4,6,12,12,13,8,11,2,3,4,2,20,15,17,14,11,9,7,7,4,4,3,1,13,11,5,8,12,7,7,2,0,4,2,2,1,3,9,11,5,6,8,9,10,12,13,16,619,710,"1,329"
82,2,9,7,9,3,7,4,18,2,5,4,1,14,11,0,6,6,9,6,2,0,1,3,0,2,2,5,10,17,30,2,4,6,7,6,8,4,1,3,5,3,10,2,2,5,9,8,10,4,11,9,4,9,7,10,9,4,6,11,13,15,15,3,3,1,0,3,3,1,5,1,4,1,0,6,6,9,7,11,18,12,15,6,6,14,15,6,6,4,4,10,16,25,23,16,33,11,6,2,1,0,0,12,6,12,19,6,3,10,11,10,7,8,7,14,7,7,6,7,11,8,15,8,13,7,8,4,1,8,17,10,15,9,8,3,5,2,8,2,10,8,8,12,3,11,9,1,2,2,3,2,1,7,4,12,13,2,8,3,5,9,20,12,17,546,682,"1,228"
83,2,10,4,10,6,3,6,13,5,6,2,3,10,12,6,3,5,6,3,4,1,2,0,4,1,2,0,3,14,27,6,7,6,6,3,3,0,2,9,10,4,6,0,3,6,8,7,8,3,9,8,9,9,5,10,14,2,8,11,11,10,9,2,1,0,0,1,1,1,2,3,5,0,2,1,7,4,9,12,12,14,13,2,7,12,28,5,7,2,10,10,8,14,21,22,35,11,15,4,3,0,0,6,5,10,14,3,3,9,9,2,6,6,12,15,14,4,5,6,15,8,18,9,4,3,7,3,1,21,18,12,13,7,10,4,4,2,6,0,2,14,9,5,1,8,9,5,4,4,0,1,2,1,0,3,8,3,3,8,9,6,11,9,12,476,646,"1,122"
84,6,5,7,7,3,5,3,10,1,3,2,2,12,14,3,5,5,3,1,4,0,2,1,3,0,1,8,5,14,22,5,1,1,0,8,2,0,7,4,2,8,3,2,3,6,10,9,14,1,5,8,9,7,3,9,10,2,3,12,12,12,8,1,0,0,0,0,3,1,1,3,7,1,5,3,7,4,8,11,13,4,10,8,4,6,13,5,4,2,3,6,12,14,14,24,27,15,10,1,2,0,0,3,5,10,5,3,2,2,13,6,2,4,7,15,5,4,8,3,6,6,14,7,4,4,3,2,1,9,12,4,5,7,4,5,1,2,3,1,4,6,7,3,1,6,5,2,0,3,1,3,2,0,2,5,9,3,0,4,4,9,4,10,10,420,475,895
85,4,9,5,14,4,5,3,7,1,4,1,1,5,12,3,4,5,7,1,2,1,2,3,2,0,0,2,3,9,27,4,7,6,6,2,5,1,0,5,7,6,5,3,4,9,7,9,13,8,6,3,11,2,5,7,12,3,5,10,9,5,9,4,2,0,0,2,1,2,1,1,5,1,0,5,7,1,5,8,16,7,12,7,5,7,11,1,5,2,9,11,7,9,26,13,21,11,8,3,3,0,0,6,6,9,9,6,2,4,6,2,3,3,6,7,12,4,10,6,6,7,13,1,4,3,8,0,4,2,8,8,10,10,4,7,8,3,3,2,0,8,8,3,5,4,6,2,3,1,0,2,3,0,1,5,7,1,8,6,6,8,12,7,7,362,542,904
86,2,12,3,3,3,10,6,13,3,5,1,3,9,18,2,4,3,6,2,1,1,1,0,4,0,0,3,4,8,15,1,2,1,4,2,1,1,3,3,10,6,6,0,5,4,6,8,13,7,13,5,3,4,5,4,12,4,2,5,12,8,5,2,3,2,0,2,3,1,1,3,10,1,0,1,5,6,3,8,4,8,7,0,1,5,14,2,6,3,4,10,9,11,16,13,18,6,13,3,3,0,0,4,2,7,7,0,4,5,6,2,5,1,3,8,8,5,3,5,6,4,12,1,8,2,10,2,3,13,11,4,5,7,5,4,3,3,1,0,1,4,7,3,4,2,3,1,4,0,1,2,0,3,2,4,4,4,4,6,3,4,7,6,8,312,471,783
87,5,3,6,7,2,2,4,6,1,4,2,1,8,5,0,1,3,6,0,3,0,2,0,1,0,3,3,3,6,15,2,3,1,3,1,2,0,5,5,6,4,4,3,3,3,8,7,8,7,13,6,2,5,10,3,8,1,5,5,6,2,6,0,0,0,0,2,4,2,1,0,6,0,0,0,3,3,6,8,6,4,11,1,3,4,8,0,5,3,3,4,9,8,12,8,15,5,8,0,4,0,0,2,2,3,4,0,1,4,3,3,2,4,1,3,3,2,2,4,2,10,9,4,5,1,5,1,1,2,5,8,9,2,5,0,4,0,5,1,1,0,4,2,3,6,8,0,3,0,2,2,4,0,2,2,9,4,0,7,0,8,5,5,9,237,376,613
88,6,5,8,7,0,4,6,9,1,6,1,2,1,11,1,3,2,9,0,2,0,0,0,1,2,0,1,5,11,15,2,5,2,2,2,2,0,2,3,3,0,3,2,2,3,6,4,10,3,11,2,5,4,9,5,5,1,7,1,5,4,2,1,1,0,0,2,2,1,1,3,11,2,1,1,5,2,4,8,5,2,5,1,1,4,8,1,3,1,2,2,8,10,7,7,9,4,3,4,1,0,0,3,4,1,5,0,3,5,3,1,1,0,7,0,7,1,4,0,3,9,2,4,5,0,4,1,3,6,4,4,4,0,4,1,3,2,3,1,3,4,9,2,0,4,8,2,2,0,0,2,1,1,1,3,3,0,2,1,0,3,3,5,7,200,343,543
89,2,6,3,6,1,3,3,4,1,2,0,0,4,6,1,1,3,2,1,2,1,0,1,3,0,2,1,1,9,22,0,2,2,2,1,1,0,2,2,5,1,0,0,1,6,6,0,14,1,7,6,8,1,9,5,9,2,2,2,9,12,7,1,1,0,0,1,2,1,1,0,7,0,1,0,2,0,4,2,6,2,3,1,2,1,3,3,1,3,2,4,4,1,11,6,11,5,4,3,3,0,0,3,3,5,5,0,0,4,0,3,2,5,2,6,5,1,3,0,4,7,1,3,5,1,5,1,6,1,3,3,4,5,4,2,1,1,0,0,1,2,0,0,0,5,2,2,1,0,0,0,1,1,1,1,1,1,3,1,5,2,3,2,4,174,287,461
90,3,5,4,7,0,8,1,7,0,4,0,0,6,5,1,1,1,1,2,4,0,3,1,1,0,1,0,3,0,12,0,2,2,1,1,2,0,1,3,3,0,4,0,2,2,7,8,10,4,6,1,6,2,10,3,3,0,2,1,3,3,6,2,2,0,0,1,3,0,0,1,7,0,1,0,3,1,2,0,11,1,6,0,1,3,5,0,2,0,2,3,5,2,9,4,11,2,2,0,3,0,0,1,1,0,3,1,1,1,2,0,4,1,0,2,3,4,4,1,1,4,5,0,4,1,5,1,2,3,6,2,4,2,1,1,4,1,1,0,1,0,2,0,1,1,4,0,0,0,2,0,2,0,1,0,1,1,2,0,4,2,0,1,1,100,277,377
91,2,4,3,3,1,2,1,2,0,3,0,0,5,9,1,2,2,3,2,3,1,0,0,0,0,0,2,4,9,19,2,0,0,2,1,0,0,0,0,2,1,2,0,1,1,5,1,5,4,5,3,6,3,9,0,4,0,2,4,5,3,5,0,2,0,0,0,1,0,2,0,7,0,2,4,4,0,5,0,4,0,3,0,3,1,3,0,2,0,1,1,5,2,6,4,8,1,3,1,0,0,0,0,0,1,3,0,2,0,1,0,1,2,3,2,5,2,5,0,4,5,4,1,0,0,3,0,1,1,2,1,1,1,3,0,1,0,4,0,2,0,4,0,0,3,2,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0,1,0,1,88,225,313
92,0,6,1,6,1,0,0,2,0,1,0,1,2,7,1,3,0,0,0,0,1,2,0,2,0,0,0,0,1,15,1,1,0,1,1,2,0,1,1,5,1,0,0,1,3,5,5,8,2,6,2,4,0,5,0,5,1,2,0,4,1,3,1,1,1,1,0,7,0,0,1,6,0,0,4,5,1,3,3,5,0,3,1,1,2,3,0,2,1,1,1,0,3,8,0,5,1,2,1,0,0,0,0,2,1,1,0,0,1,3,0,0,1,1,1,3,1,0,0,4,1,4,0,1,1,0,2,1,2,2,1,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,2,1,3,64,189,253
93,1,1,1,2,2,3,1,2,1,1,0,0,0,5,0,5,2,0,1,1,0,1,1,1,0,0,0,2,2,14,0,3,0,1,0,1,0,0,1,1,0,0,2,0,0,1,4,10,0,4,0,3,2,5,0,2,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,5,1,3,0,2,0,1,2,3,0,1,1,0,1,2,2,6,1,4,2,2,0,2,0,0,0,0,0,3,1,0,0,0,1,0,1,3,3,1,1,2,1,1,0,2,1,1,1,1,1,1,2,2,0,0,0,3,2,1,0,3,1,1,0,3,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,2,1,1,6,57,155,212
94,0,0,0,2,0,1,0,0,1,2,0,0,1,5,0,2,0,1,0,0,0,2,0,1,0,1,0,0,2,9,1,1,0,0,0,0,0,1,2,1,0,1,0,1,0,2,4,3,1,4,1,4,0,6,1,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,3,1,1,1,1,1,0,1,4,1,1,0,3,0,1,1,8,1,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,2,1,0,0,3,1,0,1,4,0,0,0,1,0,1,0,1,0,1,0,3,0,2,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,2,0,0,0,2,1,0,0,2,0,2,1,2,33,127,160
95,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,10,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,2,3,5,1,2,0,2,2,4,2,0,0,0,1,3,0,1,0,0,0,0,0,1,0,1,0,5,0,0,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,2,1,1,0,3,0,6,1,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,26,93,119
96,1,2,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,2,0,2,0,1,0,2,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,66,81
97,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,1,4,0,1,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,50,60
98,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,7,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,49,58
99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,23,27
100,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16,19
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
