年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,1,5,10,11,8,5,18,7,8,5,4,6,17,9,9,6,7,2,4,1,0,4,4,4,1,8,6,20,29,0,4,3,4,8,12,4,2,9,6,6,9,4,4,4,13,8,10,9,5,6,4,6,7,7,10,7,6,26,23,14,26,7,4,0,0,6,2,3,5,0,0,3,2,9,9,20,9,14,23,20,24,5,5,14,22,10,2,5,5,14,13,19,22,19,35,16,34,1,2,0,0,9,15,35,27,14,11,8,12,6,4,15,18,22,18,16,18,1,12,7,16,4,12,5,6,3,4,23,20,14,15,22,17,9,8,1,5,1,2,20,20,8,10,17,26,7,4,2,4,2,4,2,2,8,10,3,6,6,8,7,14,19,14,720,851,"1,571"
74,4,7,13,12,6,7,9,14,4,5,2,1,15,12,12,8,7,8,2,2,2,3,13,6,5,3,8,9,24,27,7,7,5,4,14,6,2,5,11,11,10,8,7,4,4,12,6,16,10,9,10,11,7,11,18,23,6,11,25,18,24,18,6,6,0,0,3,4,3,4,2,4,2,4,11,9,14,17,9,15,17,22,10,7,11,29,5,9,3,2,13,23,33,31,20,34,23,26,7,10,0,0,8,12,38,44,10,13,10,10,6,15,10,10,21,22,20,15,7,9,21,24,11,5,12,11,8,4,38,37,11,30,23,22,5,7,9,10,5,2,22,21,11,12,31,17,6,2,4,5,6,6,0,11,13,18,4,8,16,13,8,16,12,24,890,"1,009","1,899"
75,6,10,10,12,7,11,11,14,8,7,1,3,13,18,10,12,6,10,5,7,2,2,2,5,0,4,3,10,33,47,4,7,2,13,7,19,2,4,12,8,6,6,3,7,6,10,13,14,10,11,11,16,3,11,14,21,23,21,16,27,20,15,10,4,0,0,3,7,6,3,4,0,5,2,9,8,20,17,25,25,26,31,9,16,19,48,5,19,10,12,19,25,34,52,38,40,27,35,8,11,0,0,16,13,42,32,10,13,12,14,7,8,14,9,25,27,11,12,9,10,14,27,7,16,5,7,5,13,27,38,28,30,15,22,8,8,4,5,2,2,16,32,6,12,20,28,11,10,5,2,8,5,4,3,8,23,8,12,10,15,9,17,15,30,927,"1,232","2,159"
76,5,8,7,13,3,12,9,14,4,7,4,4,19,21,7,9,6,10,2,2,2,4,5,2,5,6,5,9,45,42,3,5,6,8,11,9,4,3,9,9,6,15,2,9,8,13,19,13,15,6,8,9,13,12,10,21,11,8,20,25,20,16,5,9,0,1,8,5,4,5,2,6,1,2,7,6,21,7,14,31,18,29,11,12,30,32,10,9,7,11,20,14,31,31,29,37,28,33,10,6,0,0,9,18,31,26,6,11,14,15,8,10,11,14,26,27,15,10,6,7,16,18,7,14,9,11,6,10,27,25,26,19,28,17,10,12,6,8,3,2,22,23,11,9,18,19,8,8,1,3,3,3,3,8,14,20,9,14,8,17,5,14,26,26,941,"1,068","2,009"
77,3,4,13,13,6,8,16,11,6,4,2,2,14,21,9,6,11,11,3,8,1,2,6,0,5,4,6,8,38,49,3,10,7,5,10,7,1,4,4,12,6,8,6,3,3,6,11,15,10,10,11,6,9,8,11,21,8,8,22,19,17,10,12,10,0,0,3,7,2,2,0,3,4,4,2,7,11,19,15,16,30,33,10,8,22,25,9,18,8,8,12,20,26,40,36,46,29,23,5,6,0,0,9,14,29,23,5,8,12,11,3,10,12,13,20,29,17,11,7,8,12,10,12,7,7,9,7,6,32,37,23,17,21,20,12,12,1,10,3,2,20,20,10,13,23,20,6,11,3,6,3,5,6,3,16,18,13,10,6,11,11,16,14,23,889,"1,011","1,900"
78,7,9,9,25,3,4,3,18,3,3,1,2,14,14,9,15,8,11,3,6,0,2,3,3,2,2,8,9,27,35,5,4,9,8,10,11,4,6,8,5,4,5,5,4,7,9,11,11,6,12,4,14,5,11,17,25,10,8,15,24,17,13,6,4,0,2,4,3,3,4,1,4,3,2,6,7,8,11,20,22,18,21,5,11,28,39,15,7,6,7,18,16,27,40,26,50,22,18,8,6,0,0,8,5,26,26,11,10,12,12,2,8,11,13,26,20,14,11,8,10,11,28,8,9,9,10,6,4,22,30,13,15,17,17,6,8,8,8,2,0,21,21,11,11,21,14,9,5,2,3,5,6,2,8,13,19,7,7,7,16,6,19,7,20,792,995,"1,787"
79,2,8,8,7,9,4,8,10,6,4,4,2,11,19,2,12,7,6,3,2,1,1,3,7,1,3,3,7,18,38,11,4,8,7,12,12,4,2,4,11,7,6,3,2,4,4,9,11,4,8,9,10,7,13,13,22,13,18,11,21,23,17,6,5,0,0,4,3,2,6,4,3,1,2,4,7,11,6,16,16,23,26,4,7,19,30,7,10,3,7,11,16,18,15,20,24,18,20,6,6,0,0,8,4,19,18,3,12,15,13,5,9,5,10,13,22,7,5,4,8,13,13,3,10,4,6,4,6,26,17,23,19,14,12,6,7,8,5,1,3,15,11,6,5,19,13,4,5,5,4,2,3,1,6,10,15,4,4,7,11,10,12,12,16,681,811,"1,492"
80,3,5,5,6,4,7,7,7,0,9,0,3,18,13,5,11,4,7,1,4,1,1,0,5,2,1,7,7,19,31,4,5,3,8,3,9,1,2,3,7,4,4,1,2,9,4,1,18,5,9,5,11,12,7,20,22,7,7,8,7,13,13,4,1,1,0,1,6,1,2,0,8,3,2,6,5,3,10,12,11,13,17,6,7,14,25,5,6,2,8,11,15,21,30,18,35,10,16,5,7,0,0,7,6,18,20,12,5,13,16,3,7,7,7,21,20,9,7,4,7,18,14,6,7,5,8,3,1,13,14,11,12,14,5,9,5,4,2,4,1,12,8,4,6,15,14,2,2,2,3,3,3,1,2,12,9,5,5,9,9,4,14,17,25,578,727,"1,305"
81,5,4,6,13,2,9,9,10,2,2,0,2,6,14,5,4,4,7,4,2,1,1,1,2,3,1,6,5,29,34,5,2,3,5,9,7,2,4,3,7,7,4,4,4,3,7,11,10,6,5,2,5,9,18,9,17,14,3,19,9,10,15,5,3,0,0,2,6,2,2,1,6,1,3,7,8,12,8,10,15,13,20,6,8,17,17,8,8,3,5,15,13,24,24,19,27,18,16,6,6,0,0,5,10,14,19,8,11,11,7,2,4,10,14,19,13,7,7,7,15,9,17,5,9,2,4,5,1,19,21,16,10,9,12,9,8,1,3,1,0,12,11,9,10,11,9,4,3,0,3,3,4,3,4,8,10,4,3,8,10,10,13,15,10,614,702,"1,316"
82,1,7,9,6,2,5,2,13,3,8,3,1,10,8,0,9,6,7,4,3,0,3,5,0,2,3,6,14,16,24,1,4,7,4,4,7,4,0,4,11,4,9,1,2,3,10,4,10,4,8,8,6,8,9,11,12,5,6,10,12,14,16,6,4,0,0,4,6,2,3,3,7,1,1,2,7,8,4,10,19,6,13,2,10,15,24,6,5,6,6,8,11,22,23,15,30,13,8,3,5,0,0,12,8,13,15,8,5,9,7,9,6,10,6,16,10,7,5,4,11,12,12,10,15,4,8,5,2,10,18,14,20,9,7,4,8,4,7,3,8,10,5,10,5,11,7,5,2,2,3,2,1,6,4,10,11,3,9,3,5,11,13,12,16,541,682,"1,223"
83,3,11,5,11,4,5,6,14,4,4,2,2,11,16,5,3,6,8,5,2,0,2,0,3,1,2,1,5,17,33,3,4,6,7,5,7,0,4,7,5,3,6,2,1,6,12,7,11,2,15,4,10,9,4,9,12,3,8,11,11,15,12,1,1,1,0,3,1,1,2,2,4,0,2,5,6,7,11,9,14,14,17,6,6,12,19,8,7,4,9,10,12,17,21,20,33,9,14,2,3,0,0,6,3,8,16,3,2,7,13,2,5,4,11,15,14,6,4,8,10,7,16,8,8,5,7,4,0,16,14,11,15,8,10,5,4,1,7,1,5,8,11,6,2,12,11,5,5,3,1,1,1,1,1,8,13,1,4,8,10,8,15,11,12,490,682,"1,172"
84,5,5,7,8,6,7,3,11,2,4,1,3,11,13,2,5,4,2,1,5,1,1,1,3,0,1,7,3,11,23,7,5,2,3,5,3,0,1,4,6,8,3,2,4,7,9,10,11,0,4,9,7,8,4,10,10,2,5,13,13,7,8,1,0,0,0,0,2,1,3,2,5,1,4,3,4,3,8,13,14,8,10,7,3,7,19,4,3,1,3,10,8,15,17,27,35,13,9,4,0,0,0,3,6,13,7,2,4,5,11,7,7,4,9,14,4,2,8,5,10,7,11,8,4,2,3,2,2,12,17,7,6,5,6,5,3,4,3,1,1,9,8,4,1,4,4,0,0,4,1,2,1,1,0,5,5,3,1,4,4,7,7,8,10,435,501,936
85,3,9,6,8,2,4,5,6,1,2,3,0,8,11,4,3,4,5,1,2,1,2,2,3,0,0,3,4,12,29,3,7,6,3,5,5,1,5,6,6,6,5,1,3,8,9,7,12,6,6,6,10,4,3,7,12,3,6,9,9,7,8,4,2,0,0,1,2,0,0,1,7,1,0,3,9,2,6,7,16,7,12,5,7,7,10,0,7,3,9,8,10,12,21,15,16,12,7,2,5,0,0,5,6,8,4,5,0,5,7,3,1,5,6,8,11,6,8,7,5,7,16,3,4,3,9,0,2,5,6,5,7,8,3,6,6,1,3,1,3,11,6,4,3,6,9,3,2,1,0,3,4,0,3,4,6,3,4,5,6,5,8,9,10,375,511,886
86,4,9,3,9,3,6,4,13,3,6,1,4,6,17,3,5,5,8,1,2,0,1,1,2,0,0,2,3,9,18,4,1,1,4,1,0,2,1,2,9,5,6,2,5,4,7,10,11,8,9,3,5,5,4,4,14,5,3,9,12,8,5,2,2,2,0,2,2,1,2,2,10,1,0,3,6,6,4,11,4,8,5,4,2,6,13,2,5,2,3,6,9,8,19,13,17,8,12,4,2,0,0,6,4,11,8,2,5,4,4,0,6,1,3,10,7,3,7,3,5,6,14,0,7,4,10,1,5,10,8,7,7,7,5,3,4,4,2,1,0,4,8,1,4,2,2,2,4,0,1,1,1,2,1,3,6,2,6,7,2,7,10,5,6,328,478,806
87,4,7,4,8,3,5,4,7,1,5,1,0,11,7,0,2,3,6,1,3,1,3,0,4,0,1,2,3,6,17,1,3,1,5,0,2,0,6,6,7,6,4,2,3,5,7,6,12,6,15,6,2,4,10,4,6,1,4,5,8,4,7,1,1,0,0,2,4,2,1,1,3,0,0,1,3,3,5,7,4,2,6,1,1,2,12,1,7,3,6,5,8,7,13,9,17,6,12,0,3,0,0,1,2,3,8,0,2,2,5,5,3,2,3,3,7,3,2,4,4,9,13,2,5,1,4,0,0,4,8,5,8,6,5,2,3,1,2,0,2,1,5,2,4,4,7,0,3,1,2,3,2,1,2,4,7,5,2,4,2,8,5,7,9,244,421,665
88,4,5,6,5,0,6,8,8,1,5,2,3,0,7,1,2,2,5,0,2,0,0,0,1,2,2,3,5,11,13,3,5,1,1,2,3,0,3,2,3,1,3,2,1,0,4,6,10,5,11,4,3,3,11,4,8,0,7,1,5,3,2,1,0,0,0,3,2,2,1,1,10,2,0,0,5,3,7,9,7,4,9,0,3,2,4,0,2,2,1,4,10,11,10,7,12,4,3,1,2,0,0,4,4,0,4,0,2,2,3,1,1,2,4,0,7,2,3,0,4,8,3,6,7,0,5,2,3,6,5,6,6,0,2,1,3,2,5,2,2,2,5,4,0,5,8,1,2,0,0,1,3,0,2,2,6,1,2,4,0,2,5,4,12,203,355,558
89,4,4,4,6,0,3,3,5,0,3,0,0,3,10,0,2,3,6,1,2,0,0,0,3,0,1,1,2,11,18,0,2,1,3,2,1,0,1,2,5,1,1,0,1,6,7,1,13,1,8,5,6,2,6,2,4,3,2,3,7,8,5,0,1,0,0,0,1,1,1,1,8,0,2,1,3,0,3,3,5,1,6,1,2,3,8,3,2,3,2,3,4,3,10,5,9,5,6,3,3,0,0,2,0,3,6,0,1,6,1,2,1,4,4,3,2,1,5,0,2,7,0,2,5,1,3,0,4,1,2,2,1,5,7,1,2,1,1,0,1,4,4,0,0,3,3,2,1,0,0,1,1,2,1,1,1,0,2,0,3,4,3,3,2,164,282,446
90,3,6,6,7,1,7,1,7,1,1,0,0,7,8,1,1,0,0,2,2,1,2,2,1,0,1,0,3,3,15,0,2,2,2,0,0,0,2,4,4,0,2,0,1,5,4,5,10,2,4,2,10,3,14,5,5,0,1,1,5,5,7,2,3,0,0,1,2,0,0,1,6,0,1,0,1,1,2,0,8,1,5,1,1,2,3,1,2,0,2,4,5,2,11,4,11,2,1,2,4,0,0,2,3,2,4,1,1,2,1,1,3,2,0,3,5,1,2,1,2,6,3,2,5,1,6,2,2,3,6,3,5,2,1,1,4,1,1,0,2,0,0,0,1,2,4,1,1,0,2,0,2,0,1,1,1,1,3,1,6,1,1,1,2,130,282,412
91,2,4,0,5,1,3,1,3,0,5,0,0,5,4,2,2,1,3,2,4,0,1,0,0,0,1,1,3,7,19,2,2,1,1,2,2,0,0,0,3,1,3,0,1,0,6,3,4,5,6,3,3,1,6,3,4,0,4,3,4,4,3,0,1,0,0,0,1,0,2,0,5,0,0,2,3,0,5,0,6,1,5,0,2,2,3,0,3,0,2,2,6,2,6,6,6,1,3,1,0,0,0,0,0,0,1,0,1,1,2,0,3,1,3,0,3,5,7,0,4,4,5,1,0,0,3,0,3,1,4,0,2,1,2,0,2,0,3,0,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1,85,230,315
92,1,4,3,4,1,0,0,2,0,2,0,0,2,7,1,3,2,1,0,1,1,1,0,2,0,0,1,1,2,17,1,1,0,1,1,1,0,0,1,4,1,1,0,2,4,1,4,8,4,7,1,8,1,8,0,3,1,1,1,5,1,5,1,0,1,0,0,8,0,0,1,9,0,2,5,3,0,3,1,7,0,1,0,1,1,5,0,2,1,1,1,1,3,5,0,7,1,2,1,0,0,0,0,1,2,2,0,1,1,0,0,0,2,1,2,6,0,0,0,3,2,4,0,0,1,1,0,0,2,1,2,0,1,2,1,2,0,2,0,0,0,2,0,0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,3,74,195,269
93,1,3,0,3,1,3,1,1,1,1,0,1,1,6,0,3,1,1,1,0,1,1,1,1,0,0,0,1,1,14,0,1,0,0,0,1,0,1,1,2,0,0,1,0,0,3,2,10,0,4,1,2,2,5,0,3,0,2,1,3,0,1,0,1,0,1,0,0,0,0,0,3,1,0,1,4,1,4,2,3,0,3,0,0,1,3,0,1,1,0,1,1,1,8,1,3,1,2,0,1,0,0,0,1,0,2,0,0,0,3,1,0,1,2,2,0,2,2,1,1,0,4,1,1,1,1,3,2,2,1,0,1,0,1,1,1,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,2,1,5,50,153,203
94,0,0,1,3,1,0,0,2,1,1,0,0,1,6,0,2,1,1,0,0,0,3,0,1,0,1,0,1,3,9,1,2,0,1,0,1,0,1,2,0,0,1,0,1,0,1,5,6,1,5,1,5,0,2,1,1,0,1,1,2,0,5,0,0,0,0,0,0,0,0,1,9,1,0,0,1,0,2,1,1,1,1,0,1,2,3,1,0,0,0,0,2,1,7,0,3,1,2,0,2,0,0,0,1,0,3,1,0,0,0,0,2,0,3,2,2,0,2,0,0,1,1,0,1,0,1,0,1,0,2,0,0,0,3,1,1,0,2,0,1,1,2,1,1,1,2,0,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,1,3,39,139,178
95,1,0,0,0,0,1,1,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,9,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,3,3,1,1,4,0,1,1,9,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,3,1,2,1,1,1,1,1,0,1,1,0,1,0,3,1,1,1,6,1,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,6,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2,0,1,31,100,131
96,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,4,0,3,0,2,3,0,1,0,0,0,0,3,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,0,2,0,1,0,3,0,0,0,1,0,1,0,3,0,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,63,80
97,1,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,3,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,61,69
98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,4,2,2,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,48,57
99,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,25,31
100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,22,25
101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
