地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13112,世田谷区,1,1000,民営事業所,2,K,70,物品賃貸業,109,1274,857,417,1083,710,373,43,95,72,23,50,39,11,14,14,12,2,2,2,-,15,30,18,12,15,9,6,5,15,11,4,5,3,2,9,36,31,5,28,25,3,23,154,114,40,117,85,32,23,316,210,106,280,176,104,12,280,213,67,238,180,58,5,183,112,71,159,100,59,2,137,76,61,130,70,60,1,109,60,49,109,60,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,1,L,00,学術研究，専門・技術サービス業,1486,7902,4759,3143,5728,3292,2436,1136,2283,1401,882,870,416,454,439,439,337,102,38,18,20,386,772,451,321,246,98,148,172,516,301,215,269,144,125,139,556,312,244,317,156,161,223,1422,806,616,1001,520,481,84,1084,591,493,892,475,417,15,348,247,101,315,221,94,10,367,246,121,344,227,117,6,441,209,232,379,200,179,8,1104,797,307,1075,771,304,2,536,326,210,535,326,209,1,317,136,181,317,136,181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,1,1000,民営事業所,2,L,71,学術・開発研究機関,37,1378,887,491,1342,859,483,20,36,26,10,15,11,4,9,9,6,3,2,1,1,8,16,11,5,6,4,2,1,3,3,-,3,3,-,2,8,6,2,4,3,1,5,34,13,21,30,10,20,3,41,36,5,38,33,5,3,75,59,16,71,55,16,-,-,-,-,-,-,-,1,67,57,10,65,55,10,2,272,234,38,271,233,38,2,536,326,210,535,326,209,1,317,136,181,317,136,181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,L,72,専門サービス業（他に分類されないもの）,786,3372,1920,1452,2273,1163,1110,639,1251,738,513,453,194,259,263,263,191,72,23,8,15,211,422,242,180,135,45,90,94,282,153,129,146,71,75,71,284,152,132,149,70,79,95,596,318,278,423,197,226,38,494,271,223,413,219,194,4,88,65,23,81,61,20,3,98,29,69,92,23,69,3,234,134,100,227,128,99,4,611,365,246,584,341,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,L,73,広告業,69,339,192,147,182,122,60,51,107,70,37,41,25,16,18,18,15,3,-,-,-,17,34,21,13,12,6,6,9,27,19,8,15,12,3,7,28,15,13,14,7,7,12,74,44,30,45,27,18,3,40,30,10,34,25,9,1,25,17,8,22,15,7,1,40,30,10,40,30,10,1,53,1,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,L,74,技術サービス業（他に分類されないもの）,594,2813,1760,1053,1931,1148,783,426,889,567,322,361,186,175,149,149,125,24,13,9,4,150,300,177,123,93,43,50,68,204,126,78,105,58,47,59,236,139,97,150,76,74,111,718,431,287,503,286,217,40,509,254,255,407,198,209,7,160,106,54,141,90,51,6,229,187,42,212,174,38,1,87,17,70,87,17,70,2,221,198,23,220,197,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,1,1000,民営事業所,1,M,00,宿泊業，飲食サービス業,4028,39236,18202,21003,32505,14412,18062,2199,4826,2526,2300,2290,1000,1290,656,656,364,292,113,76,37,773,1546,831,715,568,213,355,456,1368,702,666,771,331,440,314,1256,629,627,838,380,458,906,6041,3243,2782,4770,2477,2277,529,7075,3692,3368,6151,3177,2959,216,5094,2539,2555,4245,2066,2179,127,4764,2212,2552,3882,1820,2062,36,2349,1091,1258,2084,976,1108,6,697,321,376,695,319,376,1,282,95,187,280,94,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,8108,2483,5625,8108,2483,5625,4
4,13112,世田谷区,1,1000,民営事業所,2,M,75,宿泊業,64,396,181,215,367,163,204,31,62,33,29,57,29,28,14,14,10,4,12,8,4,9,18,11,7,16,9,7,2,6,2,4,6,2,4,6,24,10,14,23,10,13,21,139,55,84,124,48,76,5,70,20,50,68,19,49,4,91,45,46,87,42,45,1,34,28,6,31,25,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13112,世田谷区,1,1000,民営事業所,2,M,76,飲食店,3710,34091,16200,17860,27721,12618,15072,2097,4583,2433,2150,2073,925,1148,625,625,344,281,91,63,28,747,1494,809,685,524,196,328,436,1308,685,623,715,317,398,289,1156,595,561,743,349,394,807,5331,2966,2349,4113,2228,1869,462,6207,3357,2835,5330,2875,2440,185,4349,2120,2229,3638,1730,1908,113,4292,1934,2358,3505,1587,1918,35,2281,1023,1258,2016,908,1108,6,697,321,376,695,319,376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,6351,2046,4305,6351,2046,4305,2
4,13112,世田谷区,1,1000,民営事業所,2,M,77,持ち帰り・配達飲食サービス業,254,4749,1821,2928,4417,1631,2786,71,181,60,121,160,46,114,17,17,10,7,10,5,5,17,34,11,23,28,8,20,18,54,15,39,50,12,38,19,76,24,52,72,21,51,78,571,222,349,533,201,332,62,798,315,483,753,283,470,27,654,374,280,520,294,226,13,438,250,188,346,208,138,1,68,68,-,68,68,-,-,-,-,-,-,-,-,1,282,95,187,280,94,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1757,437,1320,1757,437,1320,-
4,13112,世田谷区,1,1000,民営事業所,1,N,00,生活関連サービス業，娯楽業,2807,14894,7078,7816,11158,4942,6216,2045,4383,1857,2526,2155,625,1530,688,688,339,349,56,18,38,662,1324,604,720,532,127,405,409,1227,494,733,753,231,522,286,1144,420,724,814,249,565,481,3051,1271,1780,2433,931,1502,171,2260,1103,1157,1903,902,1001,46,1092,623,469,942,529,413,39,1495,756,739,1343,667,676,12,832,385,447,627,228,399,4,505,227,278,492,217,275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1276,856,420,1263,843,420,-,-,-,-,-,-,-,7
4,13112,世田谷区,1,1000,民営事業所,2,N,78,洗濯・理容・美容・浴場業,2108,8448,3415,5033,6067,2106,3961,1668,3494,1463,2031,1676,453,1223,581,581,279,302,44,12,32,558,1116,514,602,445,98,347,319,957,390,567,591,183,408,210,840,280,560,596,160,436,328,2050,777,1273,1673,579,1094,75,950,367,583,861,321,540,12,307,136,171,288,123,165,12,422,162,260,360,131,229,5,368,109,259,356,101,255,2,295,134,161,292,132,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,562,267,295,561,266,295,-,-,-,-,-,-,-,5
4,13112,世田谷区,1,1000,民営事業所,2,N,79,その他の生活関連サービス業,281,2270,1134,1136,1921,967,954,180,421,144,277,252,61,191,51,51,26,25,6,4,2,52,104,38,66,49,10,39,42,126,31,95,85,16,69,35,140,49,91,112,31,81,64,412,166,246,328,118,210,24,339,128,211,295,111,184,6,145,48,97,131,43,88,2,80,40,40,79,40,39,1,58,3,55,37,3,34,1,101,16,85,97,14,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,714,589,125,702,577,125,-,-,-,-,-,-,-,2
4,13112,世田谷区,1,1000,民営事業所,2,N,80,娯楽業,418,4176,2529,1647,3170,1869,1301,197,468,250,218,227,111,116,56,56,34,22,6,2,4,52,104,52,52,38,19,19,48,144,73,71,77,32,45,41,164,91,73,106,58,48,89,589,328,261,432,234,198,72,971,608,363,747,470,277,28,640,439,201,523,363,160,25,993,554,439,904,496,408,6,406,273,133,234,124,110,1,109,77,32,103,71,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,1,O,00,教育，学習支援業,1218,21963,11530,10433,19327,10318,9009,622,1167,470,697,560,200,360,308,308,123,185,37,17,20,158,316,133,183,140,37,103,81,243,103,140,161,64,97,75,300,111,189,222,82,140,221,1469,480,989,1082,330,752,158,2207,855,1352,1908,731,1177,76,1775,836,939,1559,726,833,60,2241,1039,1202,1881,856,1025,47,3106,1640,1466,2772,1463,1309,18,2204,1128,1076,1986,1060,926,1,241,96,145,235,91,144,4,1502,1016,486,1498,1012,486,5,3740,2270,1470,3550,2164,1386,2,2311,1700,611,2296,1685,611,4
4,13112,世田谷区,1,1000,民営事業所,2,O,81,学校教育,176,13360,7626,5734,12781,7295,5486,8,25,15,10,18,9,9,1,1,-,1,1,-,1,-,-,-,-,-,-,-,4,12,9,3,8,5,3,3,12,6,6,9,4,5,21,146,28,118,127,22,105,38,524,83,441,493,67,426,21,483,160,323,447,145,302,27,1052,506,546,970,449,521,37,2466,1287,1179,2362,1241,1121,13,1566,825,741,1481,770,711,1,241,96,145,235,91,144,4,1502,1016,486,1498,1012,486,4,3044,1910,1134,2854,1804,1050,2,2311,1700,611,2296,1685,611,-
4,13112,世田谷区,1,1000,民営事業所,2,O,82,その他の教育，学習支援業,1042,8603,3904,4699,6546,3023,3523,614,1142,455,687,542,191,351,307,307,123,184,36,17,19,158,316,133,183,140,37,103,77,231,94,137,153,59,94,72,288,105,183,213,78,135,200,1323,452,871,955,308,647,120,1683,772,911,1415,664,751,55,1292,676,616,1112,581,531,33,1189,533,656,911,407,504,10,640,353,287,410,222,188,5,638,303,335,505,290,215,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,696,360,336,696,360,336,-,-,-,-,-,-,-,4
4,13112,世田谷区,1,1000,民営事業所,1,P,00,医療，福祉,3032,39809,11479,28330,34416,8883,25533,1197,2866,1280,1586,1599,434,1165,342,342,243,99,26,14,12,307,614,295,319,261,64,197,282,846,348,498,542,147,395,266,1064,394,670,770,209,561,940,6257,1805,4452,4894,1052,3842,469,6206,1688,4518,5372,1295,4077,162,3834,1047,2787,3544,928,2616,133,5032,1266,3766,4522,1155,3367,92,6312,1905,4407,5815,1718,4097,26,3521,959,2562,3212,879,2333,3,676,103,573,515,102,413,4,1418,449,969,1362,409,953,3,2062,530,1532,1962,469,1493,1,1625,447,1178,1619,442,1177,2
4,13112,世田谷区,1,1000,民営事業所,2,P,83,医療業,2238,21890,6931,14959,18196,4662,13534,1070,2522,1184,1338,1315,359,956,317,317,234,83,14,8,6,277,554,278,276,210,52,158,253,759,325,434,468,131,337,223,892,347,545,623,168,455,780,5163,1476,3687,3915,762,3153,267,3391,922,2469,2762,584,2178,54,1253,434,819,1083,347,736,22,810,338,472,763,313,450,20,1403,566,837,1228,439,789,13,1768,486,1282,1712,439,1273,2,475,99,376,475,99,376,4,1418,449,969,1362,409,953,3,2062,530,1532,1962,469,1493,1,1625,447,1178,1619,442,1177,2
4,13112,世田谷区,1,1000,民営事業所,2,P,84,保健衛生,9,138,66,72,110,42,68,6,7,3,4,1,-,1,5,5,2,3,-,-,-,1,2,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,14,5,9,12,4,8,-,-,-,-,-,-,-,1,38,19,19,38,19,19,1,79,39,40,59,19,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,P,85,社会保険・社会福祉・介護事業,785,17781,4482,13299,16110,4179,11931,121,337,93,244,283,75,208,20,20,7,13,12,6,6,29,58,16,42,50,12,38,29,87,23,64,74,16,58,43,172,47,125,147,41,106,160,1094,329,765,979,290,689,201,2801,761,2040,2598,707,1891,108,2581,613,1968,2461,581,1880,110,4184,909,3275,3721,823,2898,71,4830,1300,3530,4528,1260,3268,13,1753,473,1280,1500,440,1060,1,201,4,197,40,3,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,1,Q,00,複合サービス事業,93,1654,1004,650,1644,994,650,8,26,12,14,25,11,14,1,1,1,-,-,-,-,1,2,1,1,2,1,1,1,3,1,2,3,1,2,5,20,9,11,20,9,11,60,399,153,246,399,153,246,17,186,84,102,184,82,102,2,46,27,19,46,27,19,2,72,47,25,72,47,25,2,147,106,41,140,99,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,778,575,203,778,575,203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,Q,86,郵便局,77,1312,782,530,1312,782,530,5,20,9,11,20,9,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,20,9,11,20,9,11,59,392,147,245,392,147,245,11,122,51,71,122,51,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,778,575,203,778,575,203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,Q,87,協同組合（他に分類されないもの）,16,342,222,120,332,212,120,3,6,3,3,5,2,3,1,1,1,-,-,-,-,1,2,1,1,2,1,1,1,3,1,2,3,1,2,-,-,-,-,-,-,-,1,7,6,1,7,6,1,6,64,33,31,62,31,31,2,46,27,19,46,27,19,2,72,47,25,72,47,25,2,147,106,41,140,99,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,1,R,00,サービス業（他に分類されないもの）,1340,17577,11109,6468,14718,9435,5283,793,1617,955,662,887,452,435,333,333,228,105,101,53,48,207,414,219,195,217,92,125,142,426,241,185,275,139,136,111,444,267,177,294,168,126,238,1513,899,614,1143,658,485,141,1916,1154,762,1607,949,658,53,1282,783,499,1080,685,395,45,1725,1194,531,1529,1042,487,33,2177,1508,669,1862,1349,513,19,2469,1697,772,2359,1656,703,6,1379,643,736,1228,501,727,4,1584,629,955,1169,556,613,1,905,668,237,892,655,237,1,1010,979,31,962,932,30,6
4,13112,世田谷区,1,1000,民営事業所,2,R,88,廃棄物処理業,34,709,654,55,581,543,38,9,16,12,4,8,5,3,4,4,4,-,1,1,-,4,8,5,3,4,2,2,-,-,-,-,-,-,-,1,4,3,1,3,2,1,8,49,36,13,30,23,7,7,90,79,11,69,62,7,2,44,40,4,41,37,4,3,119,114,5,114,111,3,3,161,150,11,94,86,8,2,230,223,7,225,219,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,R,89,自動車整備業,99,591,496,95,452,387,65,61,150,122,28,72,54,18,15,15,15,-,-,-,-,19,38,30,8,15,12,3,11,33,25,8,17,12,5,16,64,52,12,40,30,10,24,166,130,36,129,104,25,9,126,110,16,111,99,12,-,-,-,-,-,-,-,4,149,134,15,140,130,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,1,1000,民営事業所,2,R,90,機械等修理業（別掲を除く）,126,1716,1299,417,1561,1175,386,89,183,137,46,83,53,30,37,37,35,2,5,4,1,25,50,36,14,18,11,7,12,36,25,11,18,11,7,15,60,41,19,42,27,15,17,107,72,35,87,58,29,9,123,98,25,115,92,23,3,69,63,6,67,61,6,5,172,122,50,162,119,43,2,157,139,18,155,137,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,905,668,237,892,655,237,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,R,91,職業紹介・労働者派遣業,55,749,367,382,468,240,228,26,61,30,31,33,15,18,5,5,2,3,3,1,2,10,20,9,11,10,4,6,8,24,13,11,13,7,6,3,12,6,6,7,3,4,11,69,43,26,41,24,17,4,61,25,36,57,24,33,6,150,66,84,101,54,47,3,118,87,31,67,48,19,3,190,84,106,152,66,86,1,100,32,68,17,9,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,1,1000,民営事業所,2,R,92,その他の事業サービス業,563,11738,7262,4476,10163,6408,3755,269,569,317,252,328,171,157,102,102,55,47,30,10,20,74,148,69,79,75,31,44,53,159,96,63,115,68,47,40,160,97,63,108,62,46,103,663,374,289,508,286,222,80,1083,612,471,904,489,415,35,834,534,300,712,470,242,24,938,607,331,839,524,315,23,1539,1125,414,1396,1051,345,16,2139,1442,697,2117,1428,689,6,1379,643,736,1228,501,727,4,1584,629,955,1169,556,613,-,-,-,-,-,-,-,1,1010,979,31,962,932,30,2
4,13112,世田谷区,1,1000,民営事業所,2,R,93,政治・経済・文化団体,143,825,356,469,591,258,333,102,193,74,119,134,51,83,52,52,27,25,32,17,15,22,44,10,34,35,5,30,15,45,16,29,35,11,24,13,52,21,31,32,18,14,19,123,67,56,93,44,49,11,161,83,78,124,65,59,4,115,44,71,90,28,62,3,103,78,25,85,61,24,2,130,10,120,65,9,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13112,世田谷区,1,1000,民営事業所,2,R,94,宗教,307,1070,584,486,726,335,391,235,438,260,178,223,100,123,118,118,90,28,30,20,10,53,106,60,46,60,27,33,42,126,65,61,75,29,46,22,88,45,43,58,24,34,52,308,163,145,228,106,122,16,206,113,93,161,84,77,3,70,36,34,69,35,34,1,48,12,36,45,10,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,R,95,その他のサービス業,13,179,91,88,176,89,87,2,7,3,4,6,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,2,2,1,1,1,4,2,2,4,2,2,4,28,14,14,27,13,14,5,66,34,32,66,34,32,-,-,-,-,-,-,-,2,78,40,38,77,39,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,1,S,00,公務（他に分類されるものを除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,S,97,国家公務,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,1,1000,民営事業所,2,S,98,地方公務,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1100,個人,0,A-S,00,全産業（Ａ～Ｓ）,8875,26395,12069,14326,14462,4850,9612,7389,14398,7309,7089,5207,1695,3512,2899,2899,1737,1162,65,32,33,2648,5296,2726,2570,1661,437,1224,1165,3495,1659,1836,1804,647,1157,677,2708,1187,1521,1677,579,1098,1168,7432,2702,4730,5441,1552,3889,275,3484,1501,1983,2882,1119,1763,35,794,416,378,670,358,312,6,216,96,120,192,82,110,1,71,45,26,70,44,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,2,1100,個人,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,8875,26395,12069,14326,14462,4850,9612,7389,14398,7309,7089,5207,1695,3512,2899,2899,1737,1162,65,32,33,2648,5296,2726,2570,1661,437,1224,1165,3495,1659,1836,1804,647,1157,677,2708,1187,1521,1677,579,1098,1168,7432,2702,4730,5441,1552,3889,275,3484,1501,1983,2882,1119,1763,35,794,416,378,670,358,312,6,216,96,120,192,82,110,1,71,45,26,70,44,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,2,1100,個人,0,A-B,00,農林漁業（Ａ～Ｂ）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1100,個人,1,A,00,農業，林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
