地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13223,武蔵村山市,2,R,00,000,000,サービス業（他に分類されないもの）,9,93,（再掲）企業常用雇用者50人以下,93,104,428,287,25,25,47,14,54,61,278,189,5,6,14,4,27,27,131,93,9,12,57,37,10,13,69,53,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,51,58,271,187,51,58,271,187,51,58,271,187,52,59,273,187,14,18,103,84
4,13223,武蔵村山市,2,R,00,000,000,サービス業（他に分類されないもの）,9,94,（再掲）企業常用雇用者100人以下,94,111,517,371,25,25,47,14,55,68,367,273,5,6,14,4,27,27,131,93,9,12,57,37,11,20,158,137,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,51,58,271,187,52,65,360,271,52,65,360,271,53,66,362,271,14,18,103,84
4,13223,武蔵村山市,2,R,00,000,000,サービス業（他に分類されないもの）,9,95,（再掲）企業常用雇用者200人以下,94,111,517,371,25,25,47,14,55,68,367,273,5,6,14,4,27,27,131,93,9,12,57,37,11,20,158,137,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,51,58,271,187,52,65,360,271,52,65,360,271,53,66,362,271,14,18,103,84
4,13223,武蔵村山市,2,R,00,000,000,サービス業（他に分類されないもの）,9,96,（再掲）企業常用雇用者300人以下,95,117,765,612,25,25,47,14,56,74,615,514,5,6,14,4,27,27,131,93,9,12,57,37,12,26,406,378,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,51,58,271,187,53,71,608,512,53,71,608,512,54,72,610,512,14,18,103,84
4,13223,武蔵村山市,2,R,00,000,000,サービス業（他に分類されないもの）,9,97,（再掲）企業常用雇用者900人以下,95,117,765,612,25,25,47,14,56,74,615,514,5,6,14,4,27,27,131,93,9,12,57,37,12,26,406,378,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,51,58,271,187,53,71,608,512,53,71,608,512,54,72,610,512,14,18,103,84
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,0,00,総数（企業常用雇用者規模）,10,23,409,385,-,-,-,-,10,23,409,385,-,-,-,-,3,3,25,22,3,5,30,24,4,15,354,339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,10,23,409,385,10,23,409,385,10,23,409,385,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,01,企業常用雇用者0～4人,2,2,9,5,-,-,-,-,2,2,9,5,-,-,-,-,1,1,4,2,-,-,-,-,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,9,5,2,2,9,5,2,2,9,5,2,2,9,5,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,02,企業常用雇用者5～9人,3,5,25,21,-,-,-,-,3,5,25,21,-,-,-,-,1,1,7,7,2,4,18,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,5,25,21,3,5,25,21,3,5,25,21,3,5,25,21,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,03,企業常用雇用者10～19人,3,3,38,34,-,-,-,-,3,3,38,34,-,-,-,-,1,1,14,13,1,1,12,10,1,1,12,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,38,34,3,3,38,34,3,3,38,34,3,3,38,34,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,06,企業常用雇用者50～99人,1,7,89,84,-,-,-,-,1,7,89,84,-,-,-,-,-,-,-,-,-,-,-,-,1,7,89,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,89,84,1,7,89,84,1,7,89,84,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,07,企業常用雇用者100～299人,1,6,248,241,-,-,-,-,1,6,248,241,-,-,-,-,-,-,-,-,-,-,-,-,1,6,248,241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,248,241,1,6,248,241,1,6,248,241,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,91,（再掲）企業常用雇用者5人以下,2,2,9,5,-,-,-,-,2,2,9,5,-,-,-,-,1,1,4,2,-,-,-,-,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,9,5,2,2,9,5,2,2,9,5,2,2,9,5,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,92,（再掲）企業常用雇用者20人以下,8,10,72,60,-,-,-,-,8,10,72,60,-,-,-,-,3,3,25,22,3,5,30,24,2,2,17,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,8,10,72,60,8,10,72,60,8,10,72,60,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,93,（再掲）企業常用雇用者50人以下,8,10,72,60,-,-,-,-,8,10,72,60,-,-,-,-,3,3,25,22,3,5,30,24,2,2,17,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,8,10,72,60,8,10,72,60,8,10,72,60,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,94,（再掲）企業常用雇用者100人以下,9,17,161,144,-,-,-,-,9,17,161,144,-,-,-,-,3,3,25,22,3,5,30,24,3,9,106,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,9,17,161,144,9,17,161,144,9,17,161,144,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,95,（再掲）企業常用雇用者200人以下,9,17,161,144,-,-,-,-,9,17,161,144,-,-,-,-,3,3,25,22,3,5,30,24,3,9,106,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,9,17,161,144,9,17,161,144,9,17,161,144,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,96,（再掲）企業常用雇用者300人以下,10,23,409,385,-,-,-,-,10,23,409,385,-,-,-,-,3,3,25,22,3,5,30,24,4,15,354,339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,10,23,409,385,10,23,409,385,10,23,409,385,-,-,-,-
4,13223,武蔵村山市,3,R,88,000,000,廃棄物処理業,9,97,（再掲）企業常用雇用者900人以下,10,23,409,385,-,-,-,-,10,23,409,385,-,-,-,-,3,3,25,22,3,5,30,24,4,15,354,339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,10,72,60,10,23,409,385,10,23,409,385,10,23,409,385,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,0,00,総数（企業常用雇用者規模）,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,01,企業常用雇用者0～4人,2,2,9,5,-,-,-,-,2,2,9,5,-,-,-,-,1,1,4,2,-,-,-,-,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,9,5,2,2,9,5,2,2,9,5,2,2,9,5,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,02,企業常用雇用者5～9人,1,1,8,6,-,-,-,-,1,1,8,6,-,-,-,-,-,-,-,-,1,1,8,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,6,1,1,8,6,1,1,8,6,1,1,8,6,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,03,企業常用雇用者10～19人,1,1,12,10,-,-,-,-,1,1,12,10,-,-,-,-,-,-,-,-,1,1,12,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,12,10,1,1,12,10,1,1,12,10,1,1,12,10,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,91,（再掲）企業常用雇用者5人以下,2,2,9,5,-,-,-,-,2,2,9,5,-,-,-,-,1,1,4,2,-,-,-,-,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,9,5,2,2,9,5,2,2,9,5,2,2,9,5,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,92,（再掲）企業常用雇用者20人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,93,（再掲）企業常用雇用者50人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,94,（再掲）企業常用雇用者100人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,95,（再掲）企業常用雇用者200人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,96,（再掲）企業常用雇用者300人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,881,000,一般廃棄物処理業,9,97,（再掲）企業常用雇用者900人以下,4,4,29,21,-,-,-,-,4,4,29,21,-,-,-,-,1,1,4,2,2,2,20,16,1,1,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,29,21,4,4,29,21,4,4,29,21,4,4,29,21,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,0,00,総数（企業常用雇用者規模）,6,19,380,364,-,-,-,-,6,19,380,364,-,-,-,-,2,2,21,20,1,3,10,8,3,14,349,336,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,43,39,6,19,380,364,6,19,380,364,6,19,380,364,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,01,企業常用雇用者0～4人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,02,企業常用雇用者5～9人,2,4,17,15,-,-,-,-,2,4,17,15,-,-,-,-,1,1,7,7,1,3,10,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,17,15,2,4,17,15,2,4,17,15,2,4,17,15,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,03,企業常用雇用者10～19人,2,2,26,24,-,-,-,-,2,2,26,24,-,-,-,-,1,1,14,13,-,-,-,-,1,1,12,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,26,24,2,2,26,24,2,2,26,24,2,2,26,24,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,06,企業常用雇用者50～99人,1,7,89,84,-,-,-,-,1,7,89,84,-,-,-,-,-,-,-,-,-,-,-,-,1,7,89,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,89,84,1,7,89,84,1,7,89,84,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,07,企業常用雇用者100～299人,1,6,248,241,-,-,-,-,1,6,248,241,-,-,-,-,-,-,-,-,-,-,-,-,1,6,248,241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,248,241,1,6,248,241,1,6,248,241,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,9,91,（再掲）企業常用雇用者5人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,9,92,（再掲）企業常用雇用者20人以下,4,6,43,39,-,-,-,-,4,6,43,39,-,-,-,-,2,2,21,20,1,3,10,8,1,1,12,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,43,39,4,6,43,39,4,6,43,39,4,6,43,39,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,9,93,（再掲）企業常用雇用者50人以下,4,6,43,39,-,-,-,-,4,6,43,39,-,-,-,-,2,2,21,20,1,3,10,8,1,1,12,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,43,39,4,6,43,39,4,6,43,39,4,6,43,39,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,9,94,（再掲）企業常用雇用者100人以下,5,13,132,123,-,-,-,-,5,13,132,123,-,-,-,-,2,2,21,20,1,3,10,8,2,8,101,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,43,39,5,13,132,123,5,13,132,123,5,13,132,123,-,-,-,-
4,13223,武蔵村山市,4,R,88,882,000,産業廃棄物処理業,9,95,（再掲）企業常用雇用者200人以下,5,13,132,123,-,-,-,-,5,13,132,123,-,-,-,-,2,2,21,20,1,3,10,8,2,8,101,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,6,43,39,5,13,132,123,5,13,132,123,5,13,132,123,-,-,-,-
