内航船　　,"6,335","3,176,346",16,"7,951",438,"208,351",175,"87,290",263,"121,061",25,"12,465",25,"12,465",-,-,-,-,7,"3,492",7,"3,492",-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
500トン以上　　,995,"625,914",-,-,9,"5,157",9,"5,157",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500トン以上　　
内航船　　,994,"625,231",-,-,9,"5,157",9,"5,157",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,1,683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
700トン以上　　,"2,178","1,633,892",33,"24,422",-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,"4,494",6,"4,494",-,-,700トン以上　　
内航船　　,"2,178","1,633,892",33,"24,422",-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,"4,494",6,"4,494",-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"1,000トン以上　　",860,"1,124,274",-,-,-,-,-,-,-,-,12,"13,008",12,"13,008",12,"20,604",12,"20,604",45,"50,310",45,"50,310",-,-,"1,000トン以上　　"
内航船　　,826,"1,065,140",-,-,-,-,-,-,-,-,12,"13,008",12,"13,008",12,"20,604",12,"20,604",45,"50,310",45,"50,310",-,-,内航船　　
外航船　　,34,"59,134",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"2,000トン以上　　",973,"2,497,252",-,-,-,-,-,-,-,-,12,"31,416",12,"31,416",-,-,-,-,-,-,-,-,-,-,"2,000トン以上　　"
内航船　　,952,"2,443,593",-,-,-,-,-,-,-,-,12,"31,416",12,"31,416",-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,21,"53,659",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"3,000トン以上　　",301,"1,071,452",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,"17,965",5,"17,965",-,-,"3,000トン以上　　"
内航船　　,290,"1,031,527",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,11,"39,925",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,"17,965",5,"17,965",-,-,外航船　　
"4,000トン以上　　",534,"2,593,416",-,-,5,"24,421",5,"24,421",-,-,-,-,-,-,310,"1,547,520",310,"1,547,520",49,"237,404",48,"233,166",-,-,"4,000トン以上　　"
内航船　　,466,"2,269,442",-,-,5,"24,421",5,"24,421",-,-,-,-,-,-,310,"1,547,520",310,"1,547,520",1,"4,238",-,-,-,-,内航船　　
外航船　　,68,"323,974",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,"233,166",48,"233,166",-,-,外航船　　
"5,000トン以上　　",548,"3,078,060",-,-,1,"5,468",1,"5,468",-,-,-,-,-,-,313,"1,778,153",313,"1,778,153",8,"45,264",8,"45,264",-,-,"5,000トン以上　　"
内航船　　,520,"2,921,769",-,-,1,"5,468",1,"5,468",-,-,-,-,-,-,313,"1,778,153",313,"1,778,153",-,-,-,-,-,-,内航船　　
外航船　　,28,"156,291",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,"45,264",8,"45,264",-,-,外航船　　
"6,000トン以上　　",116,"757,368",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,"284,360",43,"284,360",-,-,"6,000トン以上　　"
内航船　　,42,"278,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,74,"479,368",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,"284,360",43,"284,360",-,-,外航船　　
"7,000トン以上　　",436,"3,251,486",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,"674,878",90,"674,878",-,-,"7,000トン以上　　"
内航船　　,129,"977,751",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,307,"2,273,735",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,"674,878",90,"674,878",-,-,外航船　　
"8,000トン以上　　",277,"2,326,531",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93,"771,687",93,"771,687",-,-,"8,000トン以上　　"
内航船　　,95,"762,820",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,182,"1,563,711",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93,"771,687",93,"771,687",-,-,外航船　　
"9,000トン以上　　","2,262","22,115,659",-,-,3,"29,871",3,"29,871",-,-,-,-,-,-,-,-,-,-,698,"6,842,404",503,"4,913,528",-,-,"9,000トン以上　　"
内航船　　,343,"3,383,532",-,-,3,"29,871",3,"29,871",-,-,-,-,-,-,-,-,-,-,195,"1,928,876",-,-,-,-,内航船　　
外航船　　,"1,919","18,732,127",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,503,"4,913,528",503,"4,913,528",-,-,外航船　　
"10,000トン以上　　","2,845","38,760,871",-,-,57,"811,340",57,"811,340",-,-,-,-,-,-,61,"673,135",61,"673,135",730,"10,147,802",95,"1,651,977",50,"684,079","10,000トン以上　　"
内航船　　,"1,979","23,970,105",-,-,57,"811,340",57,"811,340",-,-,-,-,-,-,61,"673,135",61,"673,135",585,"7,811,746",-,-,-,-,内航船　　
外航船　　,866,"14,790,766",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145,"2,336,056",95,"1,651,977",50,"684,079",外航船　　
"20,000トン以上　　",565,"15,093,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,"21,932",1,"21,932",-,-,"20,000トン以上　　"
内航船　　,8,"200,386",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,557,"14,893,357",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,"21,932",1,"21,932",-,-,外航船　　
"30,000トン以上　　",298,"10,346,666",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,298,"10,346,666",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"40,000トン以上　　",362,"15,445,085",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,362,"15,445,085",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"50,000トン以上　　",263,"14,427,300",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"50,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,263,"14,427,300",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"60,000トン以上　　",513,"43,841,723",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"60,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,513,"43,841,723",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
