項目名,データ形態,カテゴリー数,質問文,属性,値
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,10,オンラインゲーム
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,11,その他
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,2,情報の検索
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,4,電子メールやメッセージの送受信
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,5,ＳＮＳの利用
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,6,無料通話アプリやボイスチャットの利用
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,7,動画投稿・共有サイトの利用
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,8,オンラインショッピング
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,9,インターネットバンキング
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,10,オンラインゲーム
Q11c10,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]10人目,11,その他
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,1,ホームページ（ウェブ）・ブログの閲覧
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,2,情報の検索
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,4,電子メールやメッセージの送受信
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,5,ＳＮＳの利用
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,6,無料通話アプリやボイスチャットの利用
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,7,動画投稿・共有サイトの利用
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,8,オンラインショッピング
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,9,インターネットバンキング
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,10,オンラインゲーム
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,11,その他
Q12s1,ＭＡ,12,学校におけるインターネット接続環境/利用目的の種類 [MA] ,12,学校ではインターネットを利用していない
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,1,ホームページ（ウェブ）・ブログの閲覧
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,2,情報の検索
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,4,電子メールやメッセージの送受信
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,5,ＳＮＳの利用
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,6,無料通話アプリやボイスチャットの利用
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,7,動画投稿・共有サイトの利用
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,8,オンラインショッピング
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,9,インターネットバンキング
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,10,オンラインゲーム
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,11,その他
Q12s2c1,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]1人目,12,学校ではインターネットを利用していない
Q12s2c2,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]2人目,1,ホームページ（ウェブ）・ブログの閲覧
Q12s2c2,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]2人目,2,情報の検索
Q12s2c2,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]2人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q12s2c2,ＭＡ,12,子供 学校におけるインターネット接続環境/利用目的の種類 [MA]2人目,4,電子メールやメッセージの送受信
