"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第2項道路","","","","","","139.668584620915","35.6999748491257","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.664544486401","35.6992433244609","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.664575381607","35.6992886806819","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.664468943157","35.699296162844","その他基準法指定外道路"
"法第42条第1項第5号道路","778","中央4-1･9","","","","139.670188094441","35.698555424134","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.670199235369","35.6986294698334","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.670416450635","35.6988738631659","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670748213627","35.6979788304876","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671404959992","35.6985352226115","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667095918081","35.6988955230407","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","2056","中央5-3","","","","139.66724266081","35.6981466431436","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1612","中央4-2","","","","139.66990747243","35.6979831841813","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1539","中央4-2","","","","139.669936118085","35.6978141188401","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1957","中央4-3","","","","139.669516391955","35.6977430583434","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1957","中央4-3","","","","139.669540978181","35.6977740885412","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1957","中央4-3","","","","139.669629631843","35.6976351861154","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1957","中央4-3","","","","139.669425179242","35.6976740155209","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","1830","中央4-24","","","","139.668528226893","35.7004835884316","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1092","中央4-17","","","","139.668185852825","35.6990962860893","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.668448477617","35.6988752726973","法第42条第2項道路"
"法第42条第1項第5号道路","1587","中央4-17","","","","139.668506577592","35.6989886391562","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.666923937765","35.6983367930108","法第42条第1項第3号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.664967650867","35.6991399617594","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.664593076535","35.698725743319","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.665064951815","35.6989609091408","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.666409380596","35.6987072460591","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672330155174","35.7009098616725","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671639914877","35.7009921269773","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.67134541318","35.7010261518828","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.661832169065","35.6955136222374","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.662251418424","35.6955559360788","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670851545776","35.6961295274418","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67118752787","35.6955806068291","法第42条第2項道路"
"法第42条第1項第5号道路","2226","本町4-28","1735","","","139.671042054988","35.6955686592145","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.671494769042","35.6951464584194","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.670375766469","35.6943349524309","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.670546115538","35.6939184565607","法第42条第2項道路"
"法第42条第1項第5号道路","1451","本町4-12","","","","139.672077651775","35.6940543292604","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672239897717","35.6941061726445","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.672456726923","35.6942729612449","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.672326060545","35.6960370647047","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671866040227","35.695651815226","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672194181598","35.6954349671643","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672214753135","35.6952553876548","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.672092379082","35.6964723897631","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671937777741","35.6965744205307","その他基準法指定外道路"
"法第42条第1項第3号道路","","","","","","139.671241546763","35.6961858046451","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.671381821012","35.6964862625679","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.665228204926","35.6961696338927","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66614674559","35.6963875585804","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666638736823","35.6962296715874","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66696415298","35.6960835367937","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666736752855","35.6960135011457","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667005801675","35.6963660165444","法第42条第2項道路"
"法第42条第1項第5号道路","1324","本町6-16","","","","139.666720434228","35.6965746834455","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.667433480386","35.6965457755503","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.667680403472","35.6963396815501","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667978976258","35.696314797689","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667931489331","35.6960486779156","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66792885359","35.6961755323155","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671270670211","35.6940879361255","その他基準法指定外道路"
"法第42条第1項第5号道路","1784","本町5-14","","","","139.672038532682","35.6928209208542","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","2358","本町5-33","2031","2016","","139.670181788457","35.6932022963454","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","2221","本町5-33","","","","139.66989448144","35.6934510036607","法第42条第1項第5号道路"
"法第42条第1項第5号道路","825","本町5-16・17","","","","139.672513368771","35.6935842396391","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.671341637836","35.6934671235505","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.67096957698","35.6940304759996","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670168428746","35.6969368916709","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.669500449874","35.697124295068","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671894977481","35.6973027612116","法第42条第2項道路"
"法第42条第2項道路（廃止）","1978","本町4-19","","","","139.671915913755","35.6971223556144","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.671258016265","35.6970302061511","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.671634414281","35.6973522081087","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.672039576335","35.6969045812096","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672017910236","35.6967960401195","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.664983866598","35.6966242618954","法第42条第2項道路"
"法第42条第1項第5号道路","1961","本町6-20","","","","139.665461335065","35.6970872233971","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.666182893032","35.6970274055064","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.666507127965","35.6971854210609","その他基準法指定外道路"
"法第42条第1項第5号道路","2260","本町4-47","2207","1748","1321","139.668164957869","35.6968851307188","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","2260","本町4-47","","","","139.668174867098","35.6969759899624","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.671629406527","35.6977185672545","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671760010493","35.6977218075201","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671890365024","35.6977254529261","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671503995329","35.6981352735","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671469288619","35.6982863004764","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671513970499","35.6985397306796","その他基準法指定外道路"
"法第42条第1項第5号道路","2169","中央3-37","","","","139.671137338026","35.6989691821561","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.670988479455","35.6990492809767","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671776515473","35.6993890969103","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671425119707","35.700288853989","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671613933976","35.700344540241","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","1930","中央5-13","1275","841","","139.664317408121","35.6986271642287","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.666009016957","35.6978461650439","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.666300786564","35.6978700527567","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666363335016","35.6982773305193","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.6663774764","35.6984003334962","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.666415064691","35.6988391399553","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667987045991","35.6990295269964","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.670305024023","35.6993593040498","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670105205555","35.6993340198279","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.672086418708","35.6987983344285","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.671363350959","35.6988087072107","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.668677943864","35.700051588488","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668513033309","35.7000647422404","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671985740122","35.6931076086669","法第42条第2項道路"
"法第42条第1項第5号道路","1395","本町4-35","","","","139.669177411638","35.6944609240883","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.66885700278","35.6959749798503","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669013738708","35.6966410030117","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669341691099","35.696543100156","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671319461562","35.696557715896","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.669977590974","35.6952906094287","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669686872313","35.6948937682909","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66927456891","35.694834572136","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668201991533","35.6955728431664","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","1354","本町6-15","","","","139.667084294245","35.6965834602514","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路（廃止）","2235","本町6-15","","","","139.666932167555","35.6966077576092","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.662638660535","35.6962459687421","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.662390744202","35.6962616467537","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.66337706441","35.6964258240859","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.663287570322","35.6964284930383","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.664130445248","35.6962047392791","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.664254849852","35.696381870163","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.66483917614","35.6964748432767","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.664767297072","35.6960867078331","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.668729029502","35.6957089933488","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666906436803","35.6951740411015","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666975639661","35.6949846517436","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667765391875","35.6944223114222","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.667383194294","35.6945888349836","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667413714503","35.6945098901509","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.667512923585","35.694444827666","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667424562182","35.6940734165111","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667600223096","35.6941191782385","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.667901155101","35.6935179113539","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.667805244906","35.6935550863652","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.667408494518","35.6928272119352","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.66967995343","35.6924759199895","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66908073697","35.6936468834797","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.66956218494","35.6935829757931","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.669718460609","35.693564536213","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670105452752","35.6939653877866","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667390715235","35.695317498358","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667159484351","35.6952399203042","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667187350019","35.695141232705","その他基準法指定外道路"
"法第42条第2項道路（廃止）","","","","","","139.668514892348","35.6947891461163","法第42条第2項道路（廃止）"
"法第42条第2項道路（廃止）","","","","","","139.668383779415","35.6947720456807","法第42条第2項道路（廃止）"
"法第42条第1項第5号道路","2252","本町6-9","","","","139.666316578089","35.6953676845774","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.666256040468","35.6955542465995","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666871383686","35.6954691431654","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.665504197267","35.6954450427204","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","1378","本町6-4","1377","","","139.666411219128","35.6943358949554","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672596261005","35.6931885260654","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.663952179886","35.6954172732664","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.664282550646","35.6955379900803","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.663572203173","35.6955211620322","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.663111906454","35.6955609661664","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.66359534104","35.6960485819041","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.663298241233","35.6959934267786","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.664826961272","35.6954926850155","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.673375333557","35.6997820448858","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.673624079364","35.699606916181","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.672861160633","35.6994346591214","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672742031447","35.6986906097692","法第42条第2項道路"
"法第42条第1項第5号道路","919","中央3-30・31","","","","139.673030820845","35.6984868121063","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1409","中央2-7","","","","139.68134967842","35.6991077781458","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","1145","中央2-15","","","","139.682340071821","35.6996383107883","法第42条第1項第5号道路(廃止)"
"法第42条第1項第1号道路(区道）","","","","","","139.681384259471","35.7002133926233","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.685084974287","35.6988479585456","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.684585568021","35.6982723430046","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.68465633613","35.6984890746833","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.686707763671","35.6977605774662","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.687113037702","35.6976704819646","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","1531","中央1-27","","","","139.685750737266","35.6997917691969","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.685650709925","35.7001170861959","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.685927152943","35.7009666982931","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.685796708784","35.7010110359729","法第42条第2項道路"
"法第42条第1項第5号道路","1398","中央1-24","","","","139.686289712581","35.7010868683926","法第42条第1項第5号道路"
"法第42条第1項第5号道路","2274","中央1-16","","","","139.68669584051","35.7003750280426","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.681048567625","35.6984863115871","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","2155","中央2-7","","","","139.681284814658","35.6989118232285","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","2159","中央2-7","","","","139.681353987121","35.6988494464045","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.681977315522","35.69865236267","その他基準法指定外道路"
"法第42条第1項第1号道路(区道）","","","","","","139.684337608145","35.6989796535152","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.687261861008","35.6997932220209","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.688125423928","35.6998443153812","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.687644936539","35.6985090866891","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","1317","中央1-20","","","","139.686817960399","35.6982750349018","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","2165","中央1-2","","","","139.686829895484","35.6978744989933","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.687870393637","35.6984556380266","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.688196695039","35.6992042744484","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.688058035795","35.7000205844769","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","1753","中央1-12","","","","139.687943239679","35.7005638677751","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","2099","中央1-18","","","","139.687193687675","35.7002703954182","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","2099","中央1-18","","","","139.687121094029","35.7002370380371","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.687199577912","35.6989785813969","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687126110838","35.6987877894494","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.687036577824","35.6988635983089","その他基準法指定外道路"
"法第42条第1項第5号道路","2263","中央1-23","","","","139.686505677348","35.6997242081153","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.686659117356","35.7005655451704","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.686448360555","35.7005302556408","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.686954996543","35.699811376775","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.687439219124","35.69966928966","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.681995729499","35.6975622016026","法第42条第2項道路"
"法第42条第2項道路（廃止）","","","","","","139.683474784572","35.6974483217563","法第42条第2項道路（廃止）"
"法第42条第2項道路","","","","","","139.684416744228","35.6973474238786","法第42条第2項道路"
"法第42条第1項第5号道路","799","中央1-34","","","","139.6851386672","35.6968178854602","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","889","中央1-34","799","","","139.685290710084","35.6972913108742","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1450","中央1-34","889","","","139.685202807483","35.6973046871302","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1450","中央1-34","889","","","139.685200383494","35.6973257886685","法第42条第1項第5号道路(廃止)"
"水路","","","","","","139.686292842609","35.6972244172722","水路"
"法第42条第1項第1号道路(区道）","","","","","","139.683304085718","35.6986921841076","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.68238893544","35.6974632523258","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.682621266401","35.6974941034257","法第42条第2項道路"
"法第42条第1項第5号道路","1059","中央2-8","","","","139.682191316555","35.6985241064475","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.682001843527","35.6980753612774","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.682378175781","35.6982098427716","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.682211270528","35.6982044609727","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.683668997688","35.7000648098494","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.681485601967","35.6996491187342","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.682700159041","35.6997874238998","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.676335652009","35.6996961729436","その他基準法指定外道路"
"法第42条第1項第5号道路","2194","中央2-53","","","","139.676880365393","35.6997658813488","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.677798806799","35.7011110391967","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677956114451","35.7010982452808","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677340540928","35.7010145169874","その他基準法指定外道路"
"法第42条第1項第1号道路(区道）","","","","","","139.675530172919","35.7009153192671","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.675493739733","35.700510707604","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.67553647695","35.6999625828664","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.674996004095","35.6986339289343","その他基準法指定外道路"
"法第42条第1項第1号道路(区道）","","","","","","139.676198953542","35.7005850666237","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.67801612351","35.6995649338237","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.678456726783","35.7001797607481","その他基準法指定外道路"
"法第42条第2項道路（廃止）","2164","中央2-34","","","","139.67928847725","35.7003769042508","法第42条第2項道路（廃止）"
"法第42条第1項第5号道路(廃止)","1540","中央2-34","","","","139.679427477198","35.7002946101325","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","2279","中央2-38","1577","","","139.678950619102","35.7006018911074","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.676158017273","35.6988783795731","法第42条第2項道路"
"法第42条第1項第5号道路","1215","中央3-1","","","","139.675296266739","35.6987117436596","法第42条第1項第5号道路"
"法第42条第1項第5号道路","2317","中央3-1","","","","139.675307554477","35.6985744269407","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.675629365352","35.6983811538737","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677229528862","35.6980159093349","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.677411183981","35.6986560593869","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.677703705616","35.6983752923402","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.674454246383","35.6971563406736","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672716692638","35.6981877266442","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","2046","中央3-25","","","","139.673394446668","35.698030611531","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.673776972664","35.6981023948282","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.674490799376","35.6988579837823","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.674938595654","35.6992337155512","その他基準法指定外道路"
"法第42条第1項第5号道路","1341","中央3-22","","","","139.674928050624","35.6991269037319","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.67498991521","35.6989179428515","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","1530","中央2-44","","","","139.677453842047","35.6994161723052","法第42条第1項第5号道路(廃止)"
"法第42条第1項第3号道路","","","","","","139.677295276911","35.699446041798","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.677684148891","35.6994622097184","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677624555814","35.6993014599195","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677566583383","35.6992265437534","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677506270989","35.6991464435077","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.677239694591","35.6993558293113","その他基準法指定外道路"
"法第42条第1項第5号道路","1291","中央2-45","","","","139.677855876383","35.6993208056317","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.677938588842","35.6994291297322","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.678058328167","35.7004028629718","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.678021733098","35.700531862725","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.678059560271","35.7003257543056","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","1892","本町3-32","","","","139.675581013943","35.6970397959047","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.67726895122","35.6968164571677","法第42条第2項道路"
"法第42条第1項第5号道路","1944","本町3-26","","","","139.677188763972","35.6966174260324","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.67317767647","35.6967263070026","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.673807944172","35.6968965824662","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.676395721506","35.6970602460187","法第42条第2項道路"
"法第42条第1項第5号道路(廃止)","1889","本町3-31","","","","139.676133031043","35.6972562321923","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","1884","本町3-26","","","","139.676654714872","35.6967063976351","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.677977367856","35.69684911294","その他基準法指定外道路"
"法第42条第1項第5号道路","2162","本町2-50","","","","139.679920213871","35.6966770201362","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.680533132571","35.6970349810643","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.680700018663","35.6968896500052","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.687475081735","35.7009805673001","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.687542367217","35.7010063631026","その他基準法指定外道路"
"法第42条第2項道路（廃止）","2313","中央1-36","","","","139.684245747733","35.6970803471385","法第42条第2項道路（廃止）"
"法第42条第1項第3号道路","","","","","","139.684724838189","35.6968788990674","法第42条第1項第3号道路"
"法第42条第1項第5号道路(廃止)","1118","中央2-2","","","","139.681320696959","35.6975491346212","法第42条第1項第5号道路(廃止)"
"法第42条第2項道路","","","","","","139.679415773841","35.6976698845213","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680080670211","35.6982051184908","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.679194102817","35.6981892908008","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.679900592906","35.6980652842579","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.679965486321","35.6976839840907","その他基準法指定外道路"
"法第42条第1項第5号道路","2231","中央2-18","","","","139.682812156906","35.6999980659716","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","1873","中央2-18","716","","","139.682687971086","35.7005909753124","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1866","中央2丁目112-4・113-1・115-6","1069","716","","139.682557302593","35.7003767942617","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.683644300494","35.7010836101687","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","1570","中央2-47","","","","139.677797716689","35.6978340537219","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.678870909276","35.6978726319612","その他基準法指定外道路"
"法第42条第1項第5号道路","1931","中央2-4","","","","139.680430023808","35.6974864804622","法第42条第1項第5号道路"
