性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
1,1,男,1,6,15～16歳,2,13227,羽村市,1729,1628,106.2,1245,1144,917,816,328,108.8
1,1,男,1,7,40～44歳,2,13227,羽村市,2094,1954,107.2,1559,1419,1119,979,440,109.9
1,1,男,1,8,15～49歳,2,13227,羽村市,2305,2402,96.0,1708,1803,1227,1322,481,94.7
1,1,男,1,9,50～54歳,2,13227,羽村市,2130,2195,97.0,1585,1650,1149,1214,436,96.1
1,1,男,1,10,55～59歳,2,13227,羽村市,1912,1834,104.3,1509,1431,1102,1024,407,105.5
1,1,男,1,11,60～64歳,2,13227,羽村市,1458,1562,93.3,1043,1147,719,823,324,90.9
1,1,男,1,12,65歳以上,2,13227,羽村市,6328,6569,96.3,1729,1970,690,931,1039,87.8
1,1,男,2,13,うち75歳以上,2,13227,羽村市,3161,3183,99.3,448,470,102,124,346,95.3
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13227,羽村市,24605,26855,91.6,8884,10433,4546,6095,4338,85.2
1,2,女,1,1,15歳未満,2,13227,羽村市,3156,3155,100.0,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13227,羽村市,775,1329,58.3,154,201,69,116,85,76.6
1,2,女,1,3,20～24歳,2,13227,羽村市,820,1224,67.0,465,691,298,524,167,67.3
1,2,女,1,4,25～29歳,2,13227,羽村市,943,1115,84.6,562,721,350,509,212,77.9
1,2,女,1,5,30～34歳,2,13227,羽村市,1078,1159,93.0,624,705,367,448,257,88.5
1,2,女,1,6,15～16歳,2,13227,羽村市,1269,1428,88.9,703,859,398,554,305,81.8
1,2,女,1,7,40～44歳,2,13227,羽村市,1594,1708,93.3,969,1082,550,663,419,89.6
1,2,女,1,8,15～49歳,2,13227,羽村市,1995,2236,89.2,1257,1498,666,907,591,83.9
1,2,女,1,9,50～54歳,2,13227,羽村市,1897,2105,90.1,1175,1383,618,826,557,85.0
1,2,女,1,10,55～59歳,2,13227,羽村市,1592,1754,90.8,1007,1169,516,678,491,86.1
1,2,女,1,11,60～64歳,2,13227,羽村市,1342,1422,94.4,731,811,345,425,386,90.1
1,2,女,1,12,65歳以上,2,13227,羽村市,8083,8159,99.1,1237,1313,369,445,868,94.2
1,2,女,2,13,うち75歳以上,2,13227,羽村市,4486,4496,99.8,296,306,40,50,256,96.7
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,67342,79292,84.9,24227,35245,9132,20150,15095,68.7
0,0,総数,1,1,15歳未満,2,13228,あきる野市,9382,9235,101.6,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13228,あきる野市,2948,3672,80.3,365,608,128,371,237,60.0
0,0,総数,1,3,20～24歳,2,13228,あきる野市,2083,3558,58.5,1232,2148,516,1432,716,57.4
0,0,総数,1,4,25～29歳,2,13228,あきる野市,2185,2949,74.1,1414,2159,721,1466,693,65.5
0,0,総数,1,5,30～34歳,2,13228,あきる野市,2499,3303,75.7,1566,2363,733,1530,833,66.3
0,0,総数,1,6,15～16歳,2,13228,あきる野市,2898,3907,74.2,1808,2809,826,1827,982,64.4
0,0,総数,1,7,40～44歳,2,13228,あきる野市,3478,4800,72.5,2344,3662,975,2293,1369,64.0
0,0,総数,1,8,15～49歳,2,13228,あきる野市,4571,6289,72.7,3179,4896,1287,3004,1892,64.9
0,0,総数,1,9,50～54歳,2,13228,あきる野市,4138,5640,73.4,2819,4321,1075,2577,1744,65.2
0,0,総数,1,10,55～59歳,2,13228,あきる野市,3561,4684,76.0,2488,3611,1022,2145,1466,68.9
0,0,総数,1,11,60～64歳,2,13228,あきる野市,3509,4347,80.7,2082,2919,794,1631,1288,71.3
0,0,総数,1,12,65歳以上,2,13228,あきる野市,22974,23792,96.6,4930,5749,1055,1874,3875,85.8
0,0,総数,2,13,うち75歳以上,2,13228,あきる野市,12728,12838,99.1,1397,1508,144,255,1253,92.6
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,31723,39230,80.9,12674,19840,5494,12660,7180,63.9
1,1,男,1,1,15歳未満,2,13228,あきる野市,4845,4718,102.7,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13228,あきる野市,1649,1884,87.5,192,301,69,178,123,63.8
1,1,男,1,3,20～24歳,2,13228,あきる野市,1059,1796,59.0,654,1067,279,692,375,61.3
1,1,男,1,4,25～29歳,2,13228,あきる野市,1109,1479,75.0,767,1127,403,763,364,68.1
1,1,男,1,5,30～34歳,2,13228,あきる野市,1227,1705,72.0,869,1343,455,929,414,64.7
1,1,男,1,6,15～16歳,2,13228,あきる野市,1372,2028,67.7,957,1612,488,1143,469,59.4
1,1,男,1,7,40～44歳,2,13228,あきる野市,1559,2458,63.4,1137,2035,556,1454,581,55.9
1,1,男,1,8,15～49歳,2,13228,あきる野市,2127,3281,64.8,1566,2720,747,1901,819,57.6
1,1,男,1,9,50～54歳,2,13228,あきる野市,1876,2909,64.5,1366,2398,646,1678,720,57.0
1,1,男,1,10,55～59歳,2,13228,あきる野市,1555,2401,64.8,1183,2029,604,1450,579,58.3
1,1,男,1,11,60～64歳,2,13228,あきる野市,1529,2141,71.4,1057,1668,500,1111,557,63.4
1,1,男,1,12,65歳以上,2,13228,あきる野市,10185,10799,94.3,2926,3540,747,1361,2179,82.7
1,1,男,2,13,うち75歳以上,2,13228,あきる野市,5452,5534,98.5,885,967,113,195,772,91.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13228,あきる野市,35619,40062,88.9,11553,15405,3638,7490,7915,75.0
1,2,女,1,1,15歳未満,2,13228,あきる野市,4537,4517,100.4,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13228,あきる野市,1299,1788,72.7,173,307,59,193,114,56.4
1,2,女,1,3,20～24歳,2,13228,あきる野市,1024,1762,58.1,578,1081,237,740,341,53.5
1,2,女,1,4,25～29歳,2,13228,あきる野市,1076,1470,73.2,647,1032,318,703,329,62.7
1,2,女,1,5,30～34歳,2,13228,あきる野市,1272,1598,79.6,697,1020,278,601,419,68.3
1,2,女,1,6,15～16歳,2,13228,あきる野市,1526,1879,81.2,851,1197,338,684,513,71.1
1,2,女,1,7,40～44歳,2,13228,あきる野市,1919,2342,81.9,1207,1627,419,839,788,74.2
1,2,女,1,8,15～49歳,2,13228,あきる野市,2444,3008,81.3,1613,2176,540,1103,1073,74.1
1,2,女,1,9,50～54歳,2,13228,あきる野市,2262,2731,82.8,1453,1923,429,899,1024,75.6
1,2,女,1,10,55～59歳,2,13228,あきる野市,2006,2283,87.9,1305,1582,418,695,887,82.5
1,2,女,1,11,60～64歳,2,13228,あきる野市,1980,2206,89.8,1025,1251,294,520,731,81.9
1,2,女,1,12,65歳以上,2,13228,あきる野市,12789,12993,98.4,2004,2209,308,513,1696,90.7
1,2,女,2,13,うち75歳以上,2,13228,あきる野市,7276,7304,99.6,512,541,31,60,481,94.6
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,167697,207388,80.9,52631,88162,24359,59890,28272,59.7
0,0,総数,1,1,15歳未満,2,13229,西東京市,24022,24707,97.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13229,西東京市,7269,9597,75.7,937,1199,445,707,492,78.1
0,0,総数,1,3,20～24歳,2,13229,西東京市,8563,12155,70.4,3626,5965,1967,4306,1659,60.8
0,0,総数,1,4,25～29歳,2,13229,西東京市,7839,10890,72.0,3970,6925,2327,5282,1643,57.3
0,0,総数,1,5,30～34歳,2,13229,西東京市,8167,11358,71.9,4027,7198,2293,5464,1734,55.9
0,0,総数,1,6,15～16歳,2,13229,西東京市,9321,12824,72.7,4467,7959,2416,5908,2051,56.1
0,0,総数,1,7,40～44歳,2,13229,西東京市,10066,14310,70.3,4996,9230,2441,6675,2555,54.1
0,0,総数,1,8,15～49歳,2,13229,西東京市,11923,16631,71.7,6381,11079,3089,7787,3292,57.6
0,0,総数,1,9,50～54歳,2,13229,西東京市,11033,15765,70.0,5944,10673,2751,7480,3193,55.7
0,0,総数,1,10,55～59歳,2,13229,西東京市,9804,13977,70.1,5436,9608,2458,6630,2978,56.6
0,0,総数,1,11,60～64歳,2,13229,西東京市,8557,11440,74.8,4283,7163,1803,4683,2480,59.8
0,0,総数,1,12,65歳以上,2,13229,西東京市,45845,48446,94.6,8564,11163,2369,4968,6195,76.7
0,0,総数,2,13,うち75歳以上,2,13229,西東京市,25724,26109,98.5,2357,2743,345,731,2012,85.9
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,75718,100992,75.0,25473,48061,12845,35433,12628,53.0
1,1,男,1,1,15歳未満,2,13229,西東京市,12138,12558,96.7,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13229,西東京市,3548,4968,71.4,447,579,201,333,246,77.2
1,1,男,1,3,20～24歳,2,13229,西東京市,4284,6226,68.8,1756,2827,893,1964,863,62.1
1,1,男,1,4,25～29歳,2,13229,西東京市,3861,5360,72.0,1964,3385,1111,2532,853,58.0
1,1,男,1,5,30～34歳,2,13229,西東京市,3937,5638,69.8,2105,3794,1249,2938,856,55.5
1,1,男,1,6,15～16歳,2,13229,西東京市,4245,6439,65.9,2236,4426,1321,3511,915,50.5
1,1,男,1,7,40～44歳,2,13229,西東京市,4502,7240,62.2,2391,5126,1350,4085,1041,46.6
1,1,男,1,8,15～49歳,2,13229,西東京市,5138,8285,62.0,2839,5982,1602,4745,1237,47.5
1,1,男,1,9,50～54歳,2,13229,西東京市,4710,7869,59.9,2629,5785,1436,4592,1193,45.4
1,1,男,1,10,55～59歳,2,13229,西東京市,4072,7034,57.9,2424,5386,1277,4239,1147,45.0
1,1,男,1,11,60～64歳,2,13229,西東京市,3468,5645,61.4,1951,4127,920,3096,1031,47.3
1,1,男,1,12,65歳以上,2,13229,西東京市,18681,20596,90.7,4731,6644,1485,3398,3246,71.2
1,1,男,2,13,うち75歳以上,2,13229,西東京市,9669,9939,97.3,1359,1630,228,499,1131,83.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13229,西東京市,91979,106396,86.4,27158,40101,11514,24457,15644,67.7
1,2,女,1,1,15歳未満,2,13229,西東京市,11884,12149,97.8,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13229,西東京市,3721,4629,80.4,490,620,244,374,246,79.0
1,2,女,1,3,20～24歳,2,13229,西東京市,4279,5929,72.2,1870,3138,1074,2342,796,59.6
1,2,女,1,4,25～29歳,2,13229,西東京市,3978,5530,71.9,2006,3540,1216,2750,790,56.7
1,2,女,1,5,30～34歳,2,13229,西東京市,4230,5720,74.0,1922,3404,1044,2526,878,56.5
1,2,女,1,6,15～16歳,2,13229,西東京市,5076,6385,79.5,2231,3533,1095,2397,1136,63.1
1,2,女,1,7,40～44歳,2,13229,西東京市,5564,7070,78.7,2605,4104,1091,2590,1514,63.5
1,2,女,1,8,15～49歳,2,13229,西東京市,6785,8346,81.3,3542,5097,1487,3042,2055,69.5
1,2,女,1,9,50～54歳,2,13229,西東京市,6323,7896,80.1,3315,4888,1315,2888,2000,67.8
1,2,女,1,10,55～59歳,2,13229,西東京市,5732,6943,82.6,3012,4222,1181,2391,1831,71.3
1,2,女,1,11,60～64歳,2,13229,西東京市,5089,5795,87.8,2332,3036,883,1587,1449,76.8
1,2,女,1,12,65歳以上,2,13229,西東京市,27164,27850,97.5,3833,4519,884,1570,2949,84.8
1,2,女,2,13,うち75歳以上,2,13229,西東京市,16055,16170,99.3,998,1113,117,232,881,89.7
0,0,総数,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,60135,55476,108.4,30285,24226,18565,12506,11720,125.0
0,0,総数,1,1,15歳未満,1,13300,郡部,6052,6146,98.5,-,-,…,…,…,-
0,0,総数,1,2,15～19歳,1,13300,郡部,1427,2458,58.1,366,469,…,…,…,78.0
0,0,総数,1,3,20～24歳,1,13300,郡部,1976,2400,82.3,1295,1365,…,…,…,94.9
0,0,総数,1,4,25～29歳,1,13300,郡部,2474,1952,126.7,1885,1351,…,…,…,139.5
0,0,総数,1,5,30～34歳,1,13300,郡部,2839,2309,123.0,2106,1569,…,…,…,134.2
0,0,総数,1,6,15～16歳,1,13300,郡部,3338,2789,119.7,2579,2029,…,…,…,127.1
0,0,総数,1,7,40～44歳,1,13300,郡部,4023,3380,119.0,3119,2473,…,…,…,126.1
0,0,総数,1,8,15～49歳,1,13300,郡部,5086,4057,125.4,4077,3048,…,…,…,133.8
0,0,総数,1,9,50～54歳,1,13300,郡部,4794,3760,127.5,3808,2774,…,…,…,137.3
0,0,総数,1,10,55～59歳,1,13300,郡部,3976,3200,124.3,3119,2343,…,…,…,133.1
0,0,総数,1,11,60～64歳,1,13300,郡部,3696,3203,115.4,2622,2128,…,…,…,123.2
0,0,総数,1,12,65歳以上,1,13300,郡部,20155,19523,103.2,5309,4677,…,…,…,113.5
0,0,総数,2,13,うち75歳以上,1,13300,郡部,10611,10525,100.8,1233,1147,…,…,…,107.5
1,1,男,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,30992,27631,112.2,18022,13826,11750,7554,6272,130.3
1,1,男,1,1,15歳未満,1,13300,郡部,3137,3180,98.6,-,-,…,…,…,-
1,1,男,1,2,15～19歳,1,13300,郡部,660,1289,51.2,169,217,…,…,…,77.9
1,1,男,1,3,20～24歳,1,13300,郡部,1109,1303,85.1,707,703,…,…,…,100.6
1,1,男,1,4,25～29歳,1,13300,郡部,1472,1040,141.5,1178,738,…,…,…,159.6
1,1,男,1,5,30～34歳,1,13300,郡部,1628,1203,135.3,1291,863,…,…,…,149.6
1,1,男,1,6,15～16歳,1,13300,郡部,1914,1473,129.9,1585,1144,…,…,…,138.5
1,1,男,1,7,40～44歳,1,13300,郡部,2215,1807,122.6,1791,1382,…,…,…,129.6
1,1,男,1,8,15～49歳,1,13300,郡部,2825,2153,131.2,2386,1714,…,…,…,139.2
1,1,男,1,9,50～54歳,1,13300,郡部,2671,2025,131.9,2224,1578,…,…,…,140.9
1,1,男,1,10,55～59歳,1,13300,郡部,2157,1666,129.5,1816,1325,…,…,…,137.1
1,1,男,1,11,60～64歳,1,13300,郡部,1974,1656,119.2,1547,1228,…,…,…,126.0
1,1,男,1,12,65歳以上,1,13300,郡部,9054,8660,104.5,3328,2934,…,…,…,113.4
1,1,男,2,13,うち75歳以上,1,13300,郡部,4315,4249,101.6,838,772,…,…,…,108.5
1,2,女,0,0,全年齢（年齢不詳を含む）,1,13300,郡部,29143,27845,104.7,12263,10400,6815,4952,5448,117.9
1,2,女,1,1,15歳未満,1,13300,郡部,2915,2966,98.3,-,-,…,…,…,-
1,2,女,1,2,15～19歳,1,13300,郡部,767,1169,65.6,197,252,…,…,…,78.2
1,2,女,1,3,20～24歳,1,13300,郡部,867,1097,79.0,588,662,…,…,…,88.8
1,2,女,1,4,25～29歳,1,13300,郡部,1002,912,109.9,707,613,…,…,…,115.3
1,2,女,1,5,30～34歳,1,13300,郡部,1211,1106,109.5,815,706,…,…,…,115.4
1,2,女,1,6,15～16歳,1,13300,郡部,1424,1316,108.2,994,885,…,…,…,112.3
1,2,女,1,7,40～44歳,1,13300,郡部,1808,1573,114.9,1328,1091,…,…,…,121.7
1,2,女,1,8,15～49歳,1,13300,郡部,2261,1904,118.8,1691,1334,…,…,…,126.8
1,2,女,1,9,50～54歳,1,13300,郡部,2123,1735,122.4,1584,1196,…,…,…,132.4
1,2,女,1,10,55～59歳,1,13300,郡部,1819,1534,118.6,1303,1018,…,…,…,128.0
1,2,女,1,11,60～64歳,1,13300,郡部,1722,1547,111.3,1075,900,…,…,…,119.4
1,2,女,1,12,65歳以上,1,13300,郡部,11101,10863,102.2,1981,1743,…,…,…,113.7
1,2,女,2,13,うち75歳以上,1,13300,郡部,6296,6276,100.3,395,375,…,…,…,105.3
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,35317,31765,111.2,19043,14736,12328,8021,6715,129.2
0,0,総数,1,1,15歳未満,2,13303,瑞穂町,3380,3443,98.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13303,瑞穂町,1030,1571,65.6,246,324,119,197,127,75.9
0,0,総数,1,3,20～24歳,2,13303,瑞穂町,1189,1562,76.1,757,917,450,610,307,82.6
0,0,総数,1,4,25～29歳,2,13303,瑞穂町,1624,1335,121.6,1195,895,859,559,336,133.5
0,0,総数,1,5,30～34歳,2,13303,瑞穂町,1824,1502,121.4,1303,976,950,623,353,133.5
0,0,総数,1,6,15～16歳,2,13303,瑞穂町,2148,1694,126.8,1646,1192,1179,725,467,138.1
0,0,総数,1,7,40～44歳,2,13303,瑞穂町,2565,2035,126.0,1989,1459,1405,875,584,136.3
0,0,総数,1,8,15～49歳,2,13303,瑞穂町,3345,2580,129.7,2676,1911,1903,1138,773,140.0
0,0,総数,1,9,50～54歳,2,13303,瑞穂町,3187,2462,129.4,2502,1777,1748,1023,754,140.8
0,0,総数,1,10,55～59歳,2,13303,瑞穂町,2588,2034,127.2,2026,1472,1390,836,636,137.6
0,0,総数,1,11,60～64歳,2,13303,瑞穂町,2187,1834,119.2,1587,1234,1014,661,573,128.6
0,0,総数,1,12,65歳以上,2,13303,瑞穂町,10054,9517,105.6,3116,2579,1311,774,1805,120.8
0,0,総数,2,13,うち75歳以上,2,13303,瑞穂町,4738,4641,102.1,728,631,189,92,539,115.4
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,19125,15992,119.6,11991,8405,8382,4796,3609,142.7
1,1,男,1,1,15歳未満,2,13303,瑞穂町,1739,1761,98.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13303,瑞穂町,439,801,54.8,117,159,64,106,53,73.6
1,1,男,1,3,20～24歳,2,13303,瑞穂町,692,812,85.2,460,478,278,296,182,96.2
1,1,男,1,4,25～29歳,2,13303,瑞穂町,1034,722,143.2,808,489,619,300,189,165.2
1,1,男,1,5,30～34歳,2,13303,瑞穂町,1089,781,139.4,840,530,649,339,191,158.5
1,1,男,1,6,15～16歳,2,13303,瑞穂町,1326,931,142.4,1096,701,832,437,264,156.3
1,1,男,1,7,40～44歳,2,13303,瑞穂町,1503,1122,134.0,1219,838,928,547,291,145.5
1,1,男,1,8,15～49歳,2,13303,瑞穂町,1931,1332,145.0,1643,1044,1253,654,390,157.4
1,1,男,1,9,50～54歳,2,13303,瑞穂町,1850,1316,140.6,1535,1001,1171,637,364,153.3
1,1,男,1,10,55～59歳,2,13303,瑞穂町,1466,1031,142.2,1245,810,928,493,317,153.7
1,1,男,1,11,60～64歳,2,13303,瑞穂町,1221,941,129.8,998,718,716,436,282,139.0
1,1,男,1,12,65歳以上,2,13303,瑞穂町,4723,4330,109.1,2030,1637,944,551,1086,124.0
1,1,男,2,13,うち75歳以上,2,13303,瑞穂町,2028,1948,104.1,510,430,149,69,361,118.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13303,瑞穂町,16192,15773,102.7,7052,6331,3946,3225,3106,111.4
1,2,女,1,1,15歳未満,2,13303,瑞穂町,1641,1682,97.6,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13303,瑞穂町,591,770,76.8,129,165,55,91,74,78.2
1,2,女,1,3,20～24歳,2,13303,瑞穂町,497,750,66.3,297,439,172,314,125,67.7
1,2,女,1,4,25～29歳,2,13303,瑞穂町,590,613,96.2,387,406,240,259,147,95.3
1,2,女,1,5,30～34歳,2,13303,瑞穂町,735,721,101.9,463,446,301,284,162,103.8
1,2,女,1,6,15～16歳,2,13303,瑞穂町,822,763,107.7,550,491,347,288,203,112.0
1,2,女,1,7,40～44歳,2,13303,瑞穂町,1062,913,116.3,770,621,477,328,293,124.0
1,2,女,1,8,15～49歳,2,13303,瑞穂町,1414,1248,113.3,1033,867,650,484,383,119.1
1,2,女,1,9,50～54歳,2,13303,瑞穂町,1337,1146,116.7,967,776,577,386,390,124.6
1,2,女,1,10,55～59歳,2,13303,瑞穂町,1122,1003,111.9,781,662,462,343,319,118.0
1,2,女,1,11,60～64歳,2,13303,瑞穂町,966,893,108.2,589,516,298,225,291,114.1
1,2,女,1,12,65歳以上,2,13303,瑞穂町,5331,5187,102.8,1086,942,367,223,719,115.3
1,2,女,2,13,うち75歳以上,2,13303,瑞穂町,2710,2693,100.6,218,201,40,23,178,108.5
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13305,日の出町,17760,16958,104.7,7851,6561,5149,3859,2702,119.7
0,0,総数,1,1,15歳未満,2,13305,日の出町,2207,2235,98.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13305,日の出町,350,709,49.4,112,121,69,78,43,92.6
0,0,総数,1,3,20～24歳,2,13305,日の出町,634,674,94.1,419,355,301,237,118,118.0
0,0,総数,1,4,25～29歳,2,13305,日の出町,644,480,134.2,511,345,380,214,131,148.1
0,0,総数,1,5,30～34歳,2,13305,日の出町,763,612,124.7,584,432,437,285,147,135.2
0,0,総数,1,6,15～16歳,2,13305,日の出町,927,858,108.0,711,642,487,418,224,110.7
0,0,総数,1,7,40～44歳,2,13305,日の出町,1108,1066,103.9,836,791,573,528,263,105.7
0,0,総数,1,8,15～49歳,2,13305,日の出町,1322,1161,113.9,1029,868,725,564,304,118.5
0,0,総数,1,9,50～54歳,2,13305,日の出町,1175,903,130.1,932,660,664,392,268,141.2
0,0,総数,1,10,55～59歳,2,13305,日の出町,944,776,121.6,722,554,523,355,199,130.3
0,0,総数,1,11,60～64歳,2,13305,日の出町,996,856,116.4,661,521,442,302,219,126.9
0,0,総数,1,12,65歳以上,2,13305,日の出町,6600,6538,100.9,1334,1272,548,486,786,104.9
0,0,総数,2,13,うち75歳以上,2,13305,日の出町,3794,3806,99.7,298,310,60,72,238,96.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13305,日の出町,8239,8267,99.7,3952,3684,2615,2347,1337,107.3
1,1,男,1,1,15歳未満,2,13305,日の出町,1139,1157,98.4,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13305,日の出町,196,397,49.4,50,51,33,34,17,98.0
1,1,男,1,3,20～24歳,2,13305,日の出町,335,402,83.3,187,178,132,123,55,105.1
1,1,男,1,4,25～29歳,2,13305,日の出町,308,237,130.0,255,184,185,114,70,138.6
1,1,男,1,5,30～34歳,2,13305,日の出町,374,305,122.6,299,229,235,165,64,130.6
1,1,男,1,6,15～16歳,2,13305,日の出町,437,419,104.3,356,338,256,238,100,105.3
1,1,男,1,7,40～44歳,2,13305,日の出町,506,532,95.1,393,418,280,305,113,94.0
1,1,男,1,8,15～49歳,2,13305,日の出町,657,650,101.1,525,518,362,355,163,101.4
1,1,男,1,9,50～54歳,2,13305,日の出町,562,478,117.6,462,378,334,250,128,122.2
1,1,男,1,10,55～59歳,2,13305,日の出町,431,404,106.7,345,318,265,238,80,108.5
1,1,男,1,11,60～64歳,2,13305,日の出町,447,421,106.2,313,287,218,192,95,109.1
1,1,男,1,12,65歳以上,2,13305,日の出町,2791,2809,99.4,767,785,315,333,452,97.7
1,1,男,2,13,うち75歳以上,2,13305,日の出町,1507,1522,99.0,198,213,39,54,159,93.0
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13305,日の出町,9521,8691,109.6,3899,2877,2534,1512,1365,135.5
1,2,女,1,1,15歳未満,2,13305,日の出町,1068,1078,99.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13305,日の出町,154,312,49.4,62,70,36,44,26,88.6
1,2,女,1,3,20～24歳,2,13305,日の出町,299,272,109.9,232,177,169,114,63,131.1
1,2,女,1,4,25～29歳,2,13305,日の出町,336,243,138.3,256,161,195,100,61,159.0
1,2,女,1,5,30～34歳,2,13305,日の出町,389,307,126.7,285,203,202,120,83,140.4
1,2,女,1,6,15～16歳,2,13305,日の出町,490,439,111.6,355,304,231,180,124,116.8
1,2,女,1,7,40～44歳,2,13305,日の出町,602,534,112.7,443,373,293,223,150,118.8
1,2,女,1,8,15～49歳,2,13305,日の出町,665,511,130.1,504,350,363,209,141,144.0
1,2,女,1,9,50～54歳,2,13305,日の出町,613,425,144.2,470,282,330,142,140,166.7
1,2,女,1,10,55～59歳,2,13305,日の出町,513,372,137.9,377,236,258,117,119,159.7
1,2,女,1,11,60～64歳,2,13305,日の出町,549,435,126.2,348,234,224,110,124,148.7
1,2,女,1,12,65歳以上,2,13305,日の出町,3809,3729,102.1,567,487,233,153,334,116.4
1,2,女,2,13,うち75歳以上,2,13305,日の出町,2287,2284,100.1,100,97,21,18,79,103.1
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13307,檜原村,2133,2003,106.5,1095,935,500,340,595,117.1
0,0,総数,1,1,15歳未満,2,13307,檜原村,130,131,99.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13307,檜原村,17,44,38.6,2,6,1,5,1,33.3
0,0,総数,1,3,20～24歳,2,13307,檜原村,51,46,110.9,36,25,28,17,8,144.0
0,0,総数,1,4,25～29歳,2,13307,檜原村,65,32,203.1,58,26,46,14,12,223.1
0,0,総数,1,5,30～34歳,2,13307,檜原村,85,51,166.7,80,45,54,19,26,177.8
0,0,総数,1,6,15～16歳,2,13307,檜原村,80,62,129.0,72,54,43,25,29,133.3
0,0,総数,1,7,40～44歳,2,13307,檜原村,121,98,123.5,103,80,50,27,53,128.8
0,0,総数,1,8,15～49歳,2,13307,檜原村,120,82,146.3,111,73,69,31,42,152.1
0,0,総数,1,9,50～54歳,2,13307,檜原村,115,117,98.3,102,104,51,53,51,98.1
0,0,総数,1,10,55～59歳,2,13307,檜原村,138,123,112.2,122,107,59,44,63,114.0
0,0,総数,1,11,60～64歳,2,13307,檜原村,141,151,93.4,109,119,38,48,71,91.6
0,0,総数,1,12,65歳以上,2,13307,檜原村,1062,1058,100.4,300,296,61,57,239,101.4
0,0,総数,2,13,うち75歳以上,2,13307,檜原村,652,650,100.3,79,77,9,7,70,102.6
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13307,檜原村,1058,983,107.6,637,547,318,228,319,116.5
1,1,男,1,1,15歳未満,2,13307,檜原村,70,71,98.6,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13307,檜原村,7,18,38.9,-,1,-,1,-,-
1,1,男,1,3,20～24歳,2,13307,檜原村,23,25,92.0,14,12,13,11,1,116.7
1,1,男,1,4,25～29歳,2,13307,檜原村,35,18,194.4,31,14,25,8,6,221.4
1,1,男,1,5,30～34歳,2,13307,檜原村,64,33,193.9,62,31,44,13,18,200.0
1,1,男,1,6,15～16歳,2,13307,檜原村,45,31,145.2,43,29,30,16,13,148.3
1,1,男,1,7,40～44歳,2,13307,檜原村,64,51,125.5,57,44,26,13,31,129.5
1,1,男,1,8,15～49歳,2,13307,檜原村,63,44,143.2,61,42,42,23,19,145.2
1,1,男,1,9,50～54歳,2,13307,檜原村,70,73,95.9,60,63,32,35,28,95.2
1,1,男,1,10,55～59歳,2,13307,檜原村,81,73,111.0,74,66,40,32,34,112.1
1,1,男,1,11,60～64歳,2,13307,檜原村,76,85,89.4,61,70,27,36,34,87.1
1,1,男,1,12,65歳以上,2,13307,檜原村,454,455,99.8,174,175,39,40,135,99.4
1,1,男,2,13,うち75歳以上,2,13307,檜原村,228,226,100.9,46,44,7,5,39,104.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13307,檜原村,1075,1020,105.4,458,388,182,112,276,118.0
1,2,女,1,1,15歳未満,2,13307,檜原村,60,60,100.0,-,-,-,-,-,-
