事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,Q 複合サービス事業,平成23,2011,年平均,34895,502,611,34787,6602,44,73,6572
30人以上,Q 複合サービス事業,平成24,2012,年平均,5341,117,135,5324,2259,86,81,2264
30人以上,Q 複合サービス事業,平成25,2013,年平均,5096,122,122,5091,2042,51,81,2018
30人以上,Q 複合サービス事業,平成26,2014,年平均,5097,128,126,5099,2027,46,40,2034
30人以上,Q 複合サービス事業,平成27,2015,年平均,6487,143,136,6495,743,21,26,738
30人以上,Q 複合サービス事業,平成28,2016,年平均,6578,105,84,6599,561,28,34,555
30人以上,Q 複合サービス事業,平成28,2016,1月,6490,4,2,6492,662,0,0,662
30人以上,Q 複合サービス事業,平成28,2016,2月,6492,171,171,6491,662,57,2,718
30人以上,Q 複合サービス事業,平成28,2016,3月,6492,5,195,6302,717,112,165,664
30人以上,Q 複合サービス事業,平成28,2016,4月,6302,823,612,6513,664,0,79,585
30人以上,Q 複合サービス事業,平成28,2016,5月,6513,5,4,6514,585,0,0,585
30人以上,Q 複合サービス事業,平成28,2016,6月,6514,61,4,6571,585,0,0,585
30人以上,Q 複合サービス事業,平成28,2016,7月,6769,8,7,6769,387,2,0,390
30人以上,Q 複合サービス事業,平成28,2016,8月,6607,1,2,6607,552,3,0,554
30人以上,Q 複合サービス事業,平成28,2016,9月,6645,6,4,6648,516,0,0,515
30人以上,Q 複合サービス事業,平成28,2016,10月,6647,7,2,6653,516,5,159,361
30人以上,Q 複合サービス事業,平成28,2016,11月,6652,161,2,6812,362,159,0,520
30人以上,Q 複合サービス事業,平成28,2016,12月,6811,2,0,6813,521,0,1,520
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,373028,11141,11221,372959,150827,6726,6978,150565
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,432391,9338,9632,432104,168199,6133,6457,167869
30人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,435573,9362,8829,436090,170738,6936,5853,171835
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,458694,9952,9155,459504,164745,6507,5919,165319
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,482127,12103,12569,481745,161333,6020,5232,162037
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,452258,11691,10869,453122,192782,7217,7614,192343
30人以上,R サービス業（他に分類されないもの）,平成28,2016,1月,456150,10431,12870,453813,182095,5117,5694,181416
30人以上,R サービス業（他に分類されないもの）,平成28,2016,2月,449278,9578,7334,451379,185951,9995,7247,188842
30人以上,R サービス業（他に分類されないもの）,平成28,2016,3月,455327,9413,10892,454394,184894,6863,6748,184463
30人以上,R サービス業（他に分類されないもの）,平成28,2016,4月,437532,30722,13991,454034,201325,13163,11290,203427
30人以上,R サービス業（他に分類されないもの）,平成28,2016,5月,456459,13432,15958,454090,201002,9789,14184,196450
30人以上,R サービス業（他に分類されないもの）,平成28,2016,6月,450265,9460,11053,448535,200275,6716,5682,201446
30人以上,R サービス業（他に分類されないもの）,平成28,2016,7月,449382,10777,11744,448691,200599,6264,8964,197623
30人以上,R サービス業（他に分類されないもの）,平成28,2016,8月,447378,8324,8416,447355,198936,5849,5597,199119
30人以上,R サービス業（他に分類されないもの）,平成28,2016,9月,450619,8757,7844,451059,195855,5599,6352,195575
30人以上,R サービス業（他に分類されないもの）,平成28,2016,10月,454643,12150,11469,455615,191991,4977,8318,188359
30人以上,R サービス業（他に分類されないもの）,平成28,2016,11月,463678,10156,7913,465950,180296,5934,5598,180603
30人以上,R サービス業（他に分類されないもの）,平成28,2016,12月,456386,7086,10942,452559,190167,6343,5690,190791
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成28年年報,,,,,,,,,,,,
第11－２表　産業、就業形態別常用労働者数　（事業所規模30人以上）,,,,,,,,,,,,
