地域コード,地域,町丁別地域階層,町丁別地域,世帯数(世帯),人口／総数(人),人口／男(人),人口／女(人)
13212,日野市,1,万願寺1丁目,749,1539,751,788
13212,日野市,1,万願寺2丁目,962,2003,1044,959
13212,日野市,1,万願寺3丁目,1267,2732,1441,1291
13212,日野市,1,万願寺4丁目,802,1507,792,715
13212,日野市,1,万願寺5丁目,444,922,474,448
13212,日野市,1,万願寺6丁目,1068,2332,1145,1187
13212,日野市,1,さくら町,-,0,-,-
13212,日野市,1,大字下田,-,0,-,-
13212,日野市,1,新井1丁目,384,1007,506,501
13212,日野市,1,新井2丁目,702,1610,807,803
13212,日野市,1,新井3丁目,769,1331,621,710
13213,東村山市,0,東村山市総数,74846,151695,73803,77892
13213,東村山市,1,本町1丁目,1367,2195,1135,1060
13213,東村山市,1,本町2丁目,1514,2541,1263,1278
13213,東村山市,1,本町3丁目,1153,2451,1187,1264
13213,東村山市,1,本町4丁目,2405,4078,1752,2326
13213,東村山市,1,久米川町1丁目,1646,3847,1890,1957
13213,東村山市,1,久米川町2丁目,1523,3784,1850,1934
13213,東村山市,1,久米川町3丁目,1523,3489,1727,1762
13213,東村山市,1,久米川町4丁目,1647,3372,1673,1699
13213,東村山市,1,久米川町5丁目,938,2041,1029,1012
13213,東村山市,1,秋津町1丁目,1089,2360,1142,1218
13213,東村山市,1,秋津町2丁目,1157,2715,1350,1365
13213,東村山市,1,秋津町3丁目,1669,3516,1750,1766
13213,東村山市,1,秋津町4丁目,2134,4991,2475,2516
13213,東村山市,1,秋津町5丁目,2068,3748,1809,1939
13213,東村山市,1,青葉町1丁目,1246,2600,1246,1354
13213,東村山市,1,青葉町2丁目,2198,4463,2143,2320
13213,東村山市,1,青葉町3丁目,1818,3720,1815,1905
13213,東村山市,1,青葉町4丁目,194,276,128,148
13213,東村山市,1,恩多町1丁目,1304,2928,1477,1451
13213,東村山市,1,恩多町2丁目,1671,3679,1818,1861
13213,東村山市,1,恩多町3丁目,1346,2970,1470,1500
13213,東村山市,1,恩多町4丁目,992,2380,1156,1224
13213,東村山市,1,恩多町5丁目,1574,3412,1629,1783
13213,東村山市,1,萩山町1丁目,1821,3136,1629,1507
13213,東村山市,1,萩山町2丁目,1638,2967,1396,1571
13213,東村山市,1,萩山町3丁目,1936,3843,1830,2013
13213,東村山市,1,萩山町4丁目,817,1536,777,759
13213,東村山市,1,萩山町5丁目,1063,1777,809,968
13213,東村山市,1,栄町1丁目,2745,5264,2479,2785
13213,東村山市,1,栄町2丁目,2847,4438,2057,2381
13213,東村山市,1,栄町3丁目,2682,4786,2250,2536
13213,東村山市,1,富士見町1丁目,3039,7027,3433,3594
13213,東村山市,1,富士見町2丁目,1643,2628,1228,1400
13213,東村山市,1,富士見町3丁目,1553,3374,1666,1708
13213,東村山市,1,富士見町4丁目,571,1226,602,624
13213,東村山市,1,富士見町5丁目,694,1286,624,662
13213,東村山市,1,美住町1丁目,3462,7081,3369,3712
13213,東村山市,1,美住町2丁目,1438,2985,1484,1501
13213,東村山市,1,廻田町1丁目,930,2029,1048,981
13213,東村山市,1,廻田町2丁目,624,1368,693,675
13213,東村山市,1,廻田町3丁目,657,1384,668,716
13213,東村山市,1,廻田町4丁目,905,2006,1002,1004
13213,東村山市,1,多摩湖町1丁目,712,1603,806,797
13213,東村山市,1,多摩湖町2丁目,491,1162,581,581
13213,東村山市,1,多摩湖町3丁目,472,1035,507,528
13213,東村山市,1,多摩湖町4丁目,847,1671,824,847
13213,東村山市,1,諏訪町1丁目,1314,2626,1249,1377
13213,東村山市,1,諏訪町2丁目,896,2012,950,1062
13213,東村山市,1,諏訪町3丁目,223,511,253,258
13213,東村山市,1,野口町1丁目,1511,2770,1368,1402
13213,東村山市,1,野口町2丁目,1328,2652,1317,1335
13213,東村山市,1,野口町3丁目,1079,2304,1156,1148
13213,東村山市,1,野口町4丁目,732,1652,834,818
13214,国分寺市,0,国分寺市総数,62992,127792,62913,64879
13214,国分寺市,1,東元町一丁目,2069,3719,1868,1851
13214,国分寺市,1,東元町二丁目,1417,2652,1329,1323
13214,国分寺市,1,東元町三丁目,1153,2180,1114,1066
13214,国分寺市,1,東元町四丁目,697,1343,656,687
13214,国分寺市,1,西元町一丁目,248,627,304,323
13214,国分寺市,1,西元町二丁目,843,1759,889,870
13214,国分寺市,1,西元町三丁目,687,1454,733,721
13214,国分寺市,1,西元町四丁目,165,383,203,180
13214,国分寺市,1,南町一丁目,629,1298,616,682
13214,国分寺市,1,南町二丁目,1594,2429,1109,1320
13214,国分寺市,1,南町三丁目,2270,3362,1540,1822
13214,国分寺市,1,泉町一丁目,785,1467,732,735
13214,国分寺市,1,泉町二丁目,2084,5042,2362,2680
13214,国分寺市,1,泉町三丁目,1706,3142,1562,1580
13214,国分寺市,1,本町一丁目,112,148,75,73
13214,国分寺市,1,本町二丁目,1600,2649,1268,1381
13214,国分寺市,1,本町三丁目,1149,1937,944,993
13214,国分寺市,1,本町四丁目,1279,2144,995,1149
13214,国分寺市,1,本多一丁目,810,1309,665,644
13214,国分寺市,1,本多二丁目,1357,2103,1100,1003
13214,国分寺市,1,本多三丁目,962,2035,1009,1026
13214,国分寺市,1,本多四丁目,878,1690,838,852
13214,国分寺市,1,本多五丁目,1124,2072,1052,1020
13214,国分寺市,1,東恋ヶ窪一丁目,503,1437,722,715
13214,国分寺市,1,東恋ヶ窪二丁目,1242,2551,1257,1294
13214,国分寺市,1,東恋ヶ窪三丁目,1944,4266,2182,2084
13214,国分寺市,1,東恋ヶ窪四丁目,1606,3219,1607,1612
13214,国分寺市,1,東恋ヶ窪五丁目,576,1228,628,600
13214,国分寺市,1,東恋ヶ窪六丁目,864,1811,910,901
13214,国分寺市,1,西恋ヶ窪一丁目,1189,2263,1135,1128
13214,国分寺市,1,西恋ヶ窪二丁目,447,816,400,416
13214,国分寺市,1,西恋ヶ窪三丁目,972,1732,904,828
13214,国分寺市,1,西恋ヶ窪四丁目,573,1300,676,624
13214,国分寺市,1,東戸倉一丁目,776,1653,819,834
13214,国分寺市,1,東戸倉二丁目,1062,2216,1080,1136
13214,国分寺市,1,戸倉一丁目,911,1836,891,945
13214,国分寺市,1,戸倉二丁目,807,1759,851,908
13214,国分寺市,1,戸倉三丁目,863,2097,1026,1071
13214,国分寺市,1,戸倉四丁目,1034,2525,1228,1297
13214,国分寺市,1,日吉町一丁目,1107,2263,1114,1149
13214,国分寺市,1,日吉町二丁目,1217,2316,1160,1156
13214,国分寺市,1,日吉町三丁目,914,1963,932,1031
13214,国分寺市,1,日吉町四丁目,658,1402,688,714
13214,国分寺市,1,内藤一丁目,1072,2277,1120,1157
13214,国分寺市,1,内藤二丁目,1271,2712,1316,1396
13214,国分寺市,1,富士本一丁目,1201,2392,1139,1253
13214,国分寺市,1,富士本二丁目,438,1050,496,554
13214,国分寺市,1,富士本三丁目,624,1387,685,702
13214,国分寺市,1,新町一丁目,411,1070,527,543
13214,国分寺市,1,新町二丁目,513,1166,576,590
13214,国分寺市,1,新町三丁目,521,1313,658,655
13214,国分寺市,1,並木町一丁目,659,1571,794,777
13214,国分寺市,1,並木町二丁目,255,663,338,325
13214,国分寺市,1,並木町三丁目,405,1002,486,516
13214,国分寺市,1,北町一丁目,344,740,372,368
13214,国分寺市,1,北町二丁目,231,512,263,249
13214,国分寺市,1,北町三丁目,226,571,291,280
13214,国分寺市,1,北町四丁目,413,1015,499,516
13214,国分寺市,1,北町五丁目,353,833,412,421
13214,国分寺市,1,光町一丁目,1694,3536,1723,1813
13214,国分寺市,1,光町二丁目,858,1473,780,693
13214,国分寺市,1,光町三丁目,675,1624,787,837
13214,国分寺市,1,高木町一丁目,498,1202,580,622
13214,国分寺市,1,高木町二丁目,409,989,476,513
13214,国分寺市,1,高木町三丁目,420,1006,483,523
13214,国分寺市,1,西町一丁目,1239,2578,1278,1300
13214,国分寺市,1,西町二丁目,1056,2349,1140,1209
13214,国分寺市,1,西町三丁目,761,1793,893,900
13214,国分寺市,1,西町四丁目,794,1637,811,826
13214,国分寺市,1,西町五丁目,768,1734,817,917
13215,国立市,0,国立市総数,38957,76317,37105,39212
13215,国立市,1,東1丁目,1812,3278,1477,1801
13215,国立市,1,東2丁目,1532,2828,1363,1465
13215,国立市,1,東3丁目,1584,3061,1508,1553
13215,国立市,1,東4丁目,1494,3231,1604,1627
13215,国立市,1,中1丁目,2243,4070,1906,2164
13215,国立市,1,中2丁目,1347,2620,1249,1371
13215,国立市,1,中3丁目,1047,2301,1100,1201
13215,国立市,1,西1丁目,1944,3718,1835,1883
13215,国立市,1,西2丁目,2739,5110,2561,2549
13215,国立市,1,西3丁目,693,1438,690,748
13215,国立市,1,富士見台1丁目,2715,5023,2422,2601
13215,国立市,1,富士見台2丁目,2343,4675,2304,2371
13215,国立市,1,富士見台3丁目,1974,3832,1873,1959
13215,国立市,1,富士見台4丁目,2092,4064,1857,2207
13215,国立市,1,北1丁目,962,1811,844,967
13215,国立市,1,北2丁目,1260,2285,1125,1160
13215,国立市,1,北3丁目,1864,3945,1782,2163
13215,国立市,1,谷保,3772,8057,4012,4045
13215,国立市,1,谷保4丁目,597,1255,652,603
13215,国立市,1,谷保6丁目,255,467,225,242
13215,国立市,1,谷保7丁目,336,711,381,330
13215,国立市,1,青柳,10,24,10,14
13215,国立市,1,青柳1丁目,921,1975,979,996
13215,国立市,1,青柳2丁目,797,1426,792,634
13215,国立市,1,青柳3丁目,816,1408,663,745
13215,国立市,1,石田,39,92,44,48
13215,国立市,1,泉1丁目,94,160,85,75
13215,国立市,1,泉2丁目,508,1070,524,546
13215,国立市,1,泉3丁目,524,1099,547,552
13215,国立市,1,泉4丁目,82,189,103,86
13215,国立市,1,泉5丁目,94,207,108,99
13215,国立市,1,矢川3丁目,467,887,480,407
13218,福生市,0,福生市総数,30086,56274,28120,28154
13218,福生市,1,大字熊川,9342,17959,8905,9054
13218,福生市,1,大字熊川二宮,3,8,4,4
13218,福生市,1,大字福生,7044,12981,6574,6407
13218,福生市,1,大字福生二宮,130,215,101,114
13218,福生市,1,牛浜,1042,1885,935,950
13218,福生市,1,志茂,1539,2794,1360,1434
13218,福生市,1,本町,826,1333,657,676
13218,福生市,1,北田園一丁目,584,1075,485,590
13218,福生市,1,北田園二丁目,524,1059,536,523
13218,福生市,1,南田園一丁目,523,1148,599,549
13218,福生市,1,南田園二丁目,1154,2032,1041,991
13218,福生市,1,南田園三丁目,678,1334,702,632
13218,福生市,1,武蔵野台一丁目,1760,3444,1719,1725
13218,福生市,1,武蔵野台二丁目,1372,2494,1248,1246
13218,福生市,1,加美平一丁目,807,1536,763,773
13218,福生市,1,加美平二丁目,576,1144,586,558
13218,福生市,1,加美平三丁目,906,1871,930,941
13218,福生市,1,加美平四丁目,1068,1587,811,776
13218,福生市,1,東町,175,318,152,166
13218,福生市,1,横田基地内,33,57,12,45
13219,狛江市,0,狛江市総数,43134,83022,40175,42847
13219,狛江市,1,和泉本町一丁目,3064,6310,2942,3368
13219,狛江市,1,和泉本町二丁目,729,1518,749,769
13219,狛江市,1,和泉本町三丁目,1218,2659,1301,1358
13219,狛江市,1,和泉本町四丁目,2076,3370,1446,1924
13219,狛江市,1,中和泉一丁目,1146,2027,979,1048
13219,狛江市,1,中和泉二丁目,973,1940,996,944
13219,狛江市,1,中和泉三丁目,1446,2820,1396,1424
13219,狛江市,1,中和泉四丁目,696,1456,714,742
13219,狛江市,1,中和泉五丁目,1884,3675,1847,1828
13219,狛江市,1,西和泉一丁目,793,1135,565,570
13219,狛江市,1,西和泉二丁目,479,893,390,503
13219,狛江市,1,元和泉一丁目,720,1168,556,612
13219,狛江市,1,元和泉二丁目,754,1456,711,745
13219,狛江市,1,元和泉三丁目,536,829,402,427
13219,狛江市,1,東和泉一丁目,2086,3180,1446,1734
13219,狛江市,1,東和泉二丁目,852,1373,623,750
13219,狛江市,1,東和泉三丁目,957,1663,786,877
13219,狛江市,1,東和泉四丁目,420,614,309,305
13219,狛江市,1,猪方一丁目,587,1064,537,527
13219,狛江市,1,猪方二丁目,751,1578,801,777
13219,狛江市,1,猪方三丁目,1430,2730,1342,1388
13219,狛江市,1,猪方四丁目,632,1257,628,629
13219,狛江市,1,駒井町一丁目,795,1635,814,821
13219,狛江市,1,駒井町二丁目,548,1282,627,655
13219,狛江市,1,駒井町三丁目,752,1595,818,777
13219,狛江市,1,岩戸南一丁目,1264,2533,1221,1312
13219,狛江市,1,岩戸南二丁目,1237,2273,1105,1168
13219,狛江市,1,岩戸南三丁目,1332,2654,1298,1356
13219,狛江市,1,岩戸南四丁目,842,1950,968,982
13219,狛江市,1,岩戸北一丁目,988,1949,948,1001
13219,狛江市,1,岩戸北二丁目,997,2142,1009,1133
13219,狛江市,1,岩戸北三丁目,1771,3053,1443,1610
13219,狛江市,1,岩戸北四丁目,1100,1741,842,899
13219,狛江市,1,東野川一丁目,1001,1997,993,1004
13219,狛江市,1,東野川二丁目,700,1662,834,828
13219,狛江市,1,東野川三丁目,1207,2602,1276,1326
13219,狛江市,1,東野川四丁目,938,2014,995,1019
13219,狛江市,1,西野川一丁目,902,1833,900,933
13219,狛江市,1,西野川二丁目,744,1645,774,871
13219,狛江市,1,西野川三丁目,378,819,379,440
13219,狛江市,1,西野川四丁目,1409,2928,1465,1463
13220,東大和市,0,東大和市総数,40049,85285,41846,43439
13220,東大和市,1,多摩湖1丁目,0,0,0,0
13220,東大和市,1,多摩湖2丁目,0,0,0,0
13220,東大和市,1,多摩湖3丁目,0,0,0,0
13220,東大和市,1,多摩湖4丁目,1,2,1,1
13220,東大和市,1,多摩湖5丁目,0,0,0,0
13220,東大和市,1,多摩湖6丁目,0,0,0,0
13220,東大和市,1,芋窪1丁目,243,581,297,284
13220,東大和市,1,芋窪2丁目,221,506,249,257
13220,東大和市,1,芋窪3丁目,430,994,504,490
13220,東大和市,1,芋窪4丁目,671,1649,813,836
13220,東大和市,1,芋窪5丁目,300,663,325,338
13220,東大和市,1,芋窪6丁目,584,1194,608,586
13220,東大和市,1,蔵敷1丁目,139,307,150,157
13220,東大和市,1,蔵敷2丁目,672,1614,808,806
13220,東大和市,1,蔵敷3丁目,1637,2840,1437,1403
13220,東大和市,1,奈良橋1丁目,291,673,339,334
13220,東大和市,1,奈良橋2丁目,177,385,193,192
13220,東大和市,1,奈良橋3丁目,350,822,416,406
13220,東大和市,1,奈良橋4丁目,185,414,203,211
13220,東大和市,1,奈良橋5丁目,473,1041,544,497
13220,東大和市,1,奈良橋6丁目,391,928,459,469
13220,東大和市,1,湖畔1丁目,378,865,431,434
13220,東大和市,1,湖畔2丁目,466,1019,477,542
13220,東大和市,1,湖畔3丁目,336,719,358,361
13220,東大和市,1,高木1丁目,174,383,204,179
13220,東大和市,1,高木2丁目,524,1121,572,549
13220,東大和市,1,高木3丁目,688,1574,803,771
13220,東大和市,1,狭山1丁目,192,407,206,201
13220,東大和市,1,狭山2丁目,348,668,315,353
13220,東大和市,1,狭山3丁目,311,763,381,382
13220,東大和市,1,狭山4丁目,571,1271,657,614
13220,東大和市,1,狭山5丁目,428,1012,507,505
13220,東大和市,1,清水1丁目,169,355,161,194
13220,東大和市,1,清水2丁目,394,854,418,436
13220,東大和市,1,清水3丁目,465,1012,527,485
13220,東大和市,1,清水4丁目,460,979,474,505
13220,東大和市,1,清水5丁目,371,852,414,438
13220,東大和市,1,清水6丁目,654,1345,692,653
13220,東大和市,1,上北台1丁目,439,856,417,439
13220,東大和市,1,上北台2丁目,955,1684,805,879
13220,東大和市,1,上北台3丁目,949,1978,992,986
13220,東大和市,1,桜が丘1丁目,1545,3944,1874,2070
13220,東大和市,1,桜が丘2丁目,2134,5013,2407,2606
13220,東大和市,1,桜が丘3丁目,1389,3107,1477,1630
13220,東大和市,1,桜が丘4丁目,1229,3081,1535,1546
13220,東大和市,1,立野1丁目,625,1286,647,639
13220,東大和市,1,立野2丁目,391,777,381,396
13220,東大和市,1,立野3丁目,1113,2160,1033,1127
13220,東大和市,1,立野4丁目,314,651,335,316
13220,東大和市,1,中央1丁目,673,1563,830,733
13220,東大和市,1,中央2丁目,725,1578,786,792
13220,東大和市,1,中央3丁目,129,327,160,167
13220,東大和市,1,中央4丁目,508,1108,535,573
13220,東大和市,1,南街1丁目,590,1133,552,581
13220,東大和市,1,南街2丁目,972,1792,907,885
13220,東大和市,1,南街3丁目,916,2008,971,1037
13220,東大和市,1,南街4丁目,267,468,213,255
13220,東大和市,1,南街5丁目,824,1489,737,752
13220,東大和市,1,南街6丁目,572,1099,536,563
13220,東大和市,1,仲原1丁目,161,414,198,216
13220,東大和市,1,仲原2丁目,336,829,391,438
13220,東大和市,1,仲原3丁目,507,1197,595,602
13220,東大和市,1,仲原4丁目,440,980,466,514
13220,東大和市,1,向原1丁目,501,1089,573,516
13220,東大和市,1,向原2丁目,284,607,293,314
13220,東大和市,1,向原3丁目,648,1310,587,723
13220,東大和市,1,向原4丁目,987,2027,1001,1026
13220,東大和市,1,向原5丁目,501,987,482,505
13220,東大和市,1,向原6丁目,1362,2416,1073,1343
13220,東大和市,1,清原1丁目,219,357,171,186
13220,東大和市,1,清原2丁目,621,1076,463,613
13220,東大和市,1,清原3丁目,437,802,360,442
13220,東大和市,1,清原4丁目,418,776,362,414
13220,東大和市,1,新堀1丁目,624,1312,678,634
13220,東大和市,1,新堀2丁目,455,951,458,493
13220,東大和市,1,新堀3丁目,595,1241,622,619
13221,清瀬市,0,清瀬市総数,36502,74948,36069,38879
13221,清瀬市,1,上清戸一丁目,818,1612,799,813
13221,清瀬市,1,上清戸二丁目,849,1758,877,881
13221,清瀬市,1,元町一丁目,2012,3586,1615,1971
13221,清瀬市,1,元町二丁目,1587,3040,1427,1613
13221,清瀬市,1,中清戸一丁目,782,1789,882,907
13221,清瀬市,1,中清戸二丁目,551,1307,627,680
13221,清瀬市,1,中清戸三丁目,681,1723,851,872
13221,清瀬市,1,中清戸四丁目,810,1756,823,933
13221,清瀬市,1,中清戸五丁目,1026,2350,1130,1220
13221,清瀬市,1,下清戸一丁目,941,2216,1077,1139
13221,清瀬市,1,下清戸二丁目,361,840,407,433
13221,清瀬市,1,下清戸三丁目,139,264,142,122
13221,清瀬市,1,下清戸四丁目,232,567,281,286
13221,清瀬市,1,下清戸五丁目,246,619,304,315
13221,清瀬市,1,下宿一丁目,952,1585,824,761
13221,清瀬市,1,下宿二丁目,554,1407,712,695
13221,清瀬市,1,下宿三丁目,204,520,260,260
13221,清瀬市,1,旭が丘一丁目,454,1035,517,518
13221,清瀬市,1,旭が丘二丁目,1394,2235,1047,1188
13221,清瀬市,1,旭が丘三丁目,228,686,341,345
13221,清瀬市,1,旭が丘四丁目,55,156,84,72
13221,清瀬市,1,旭が丘五丁目,568,960,490,470
13221,清瀬市,1,旭が丘六丁目,270,734,366,368
13221,清瀬市,1,中里一丁目,885,1914,935,979
13221,清瀬市,1,中里二丁目,711,1609,803,806
13221,清瀬市,1,中里三丁目,1485,3614,1797,1817
13221,清瀬市,1,中里四丁目,791,1751,830,921
13221,清瀬市,1,中里五丁目,1132,2641,1272,1369
13221,清瀬市,1,中里六丁目,843,1544,770,774
13221,清瀬市,1,野塩一丁目,1279,2583,1269,1314
13221,清瀬市,1,野塩二丁目,671,1218,531,687
13221,清瀬市,1,野塩三丁目,461,1000,504,496
13221,清瀬市,1,野塩四丁目,637,1492,725,767
13221,清瀬市,1,野塩五丁目,1161,2102,992,1110
13221,清瀬市,1,松山一丁目,1856,3239,1510,1729
13221,清瀬市,1,松山二丁目,1485,2534,1238,1296
13221,清瀬市,1,松山三丁目,871,1603,726,877
13221,清瀬市,1,竹丘一丁目,1692,3565,1633,1932
13221,清瀬市,1,竹丘二丁目,1600,3264,1483,1781
13221,清瀬市,1,竹丘三丁目,1505,3238,1566,1672
13221,清瀬市,1,梅園一丁目,65,119,51,68
13221,清瀬市,1,梅園二丁目,514,929,441,488
13221,清瀬市,1,梅園三丁目,1144,2244,1110,1134
13222,東久留米市,0,東久留米市総数,55777,117091,56926,60165
13222,東久留米市,1,上の原一丁目,1055,1656,709,947
13222,東久留米市,1,上の原二丁目,93,226,121,105
13222,東久留米市,1,金山町一丁目,594,1234,616,618
13222,東久留米市,1,金山町二丁目,877,1950,943,1007
13222,東久留米市,1,学園町一丁目,907,1923,938,985
13222,東久留米市,1,学園町二丁目,690,1525,754,771
13222,東久留米市,1,小山一丁目,432,813,397,416
13222,東久留米市,1,小山二丁目,407,944,472,472
13222,東久留米市,1,小山三丁目,714,1695,853,842
13222,東久留米市,1,小山四丁目,434,1125,540,585
13222,東久留米市,1,小山五丁目,757,1600,815,785
13222,東久留米市,1,幸町一丁目,700,1288,581,707
13222,東久留米市,1,幸町二丁目,530,1244,598,646
13222,東久留米市,1,幸町三丁目,762,1545,763,782
13222,東久留米市,1,幸町四丁目,402,832,419,413
13222,東久留米市,1,幸町五丁目,135,328,180,148
13222,東久留米市,1,下里一丁目,623,1544,774,770
13222,東久留米市,1,下里二丁目,859,2263,1134,1129
13222,東久留米市,1,下里三丁目,666,1410,720,690
13222,東久留米市,1,下里四丁目,2036,3050,1570,1480
13222,東久留米市,1,下里五丁目,722,1909,990,919
13222,東久留米市,1,下里六丁目,317,834,438,396
13222,東久留米市,1,下里七丁目,969,1758,888,870
13222,東久留米市,1,新川町一丁目,974,1923,919,1004
13222,東久留米市,1,新川町二丁目,484,982,477,505
13222,東久留米市,1,神宝町一丁目,564,1329,655,674
13222,東久留米市,1,神宝町二丁目,510,1184,585,599
13222,東久留米市,1,浅間町一丁目,625,1366,662,704
13222,東久留米市,1,浅間町二丁目,925,2064,1039,1025
13222,東久留米市,1,浅間町三丁目,1399,2429,1196,1233
13222,東久留米市,1,滝山一丁目,315,777,394,383
13222,東久留米市,1,滝山二丁目,332,623,276,347
13222,東久留米市,1,滝山三丁目,612,1219,576,643
13222,東久留米市,1,滝山四丁目,312,694,318,376
13222,東久留米市,1,滝山五丁目,657,1523,728,795
13222,東久留米市,1,滝山六丁目,2407,3946,1784,2162
13222,東久留米市,1,滝山七丁目,635,1287,660,627
13222,東久留米市,1,大門町一丁目,231,462,230,232
13222,東久留米市,1,大門町二丁目,1026,2164,1009,1155
13222,東久留米市,1,中央町一丁目,1113,2301,1101,1200
13222,東久留米市,1,中央町二丁目,585,1046,502,544
13222,東久留米市,1,中央町三丁目,522,1239,626,613
13222,東久留米市,1,中央町四丁目,456,1143,545,598
13222,東久留米市,1,中央町五丁目,592,1470,741,729
13222,東久留米市,1,中央町六丁目,427,949,504,445
13222,東久留米市,1,野火止一丁目,107,217,98,119
13222,東久留米市,1,野火止二丁目,571,1260,591,669
13222,東久留米市,1,野火止三丁目,607,1274,613,661
13222,東久留米市,1,八幡町一丁目,985,1960,900,1060
13222,東久留米市,1,八幡町二丁目,991,2079,1018,1061
13222,東久留米市,1,八幡町三丁目,628,1422,695,727
13222,東久留米市,1,氷川台一丁目,566,1287,614,673
13222,東久留米市,1,氷川台二丁目,991,2068,979,1089
13222,東久留米市,1,東本町,1429,2543,1226,1317
13222,東久留米市,1,ひばりが丘団地,1103,2442,1155,1287
13222,東久留米市,1,本町一丁目,1266,2486,1154,1332
13222,東久留米市,1,本町二丁目,785,1377,657,720
13222,東久留米市,1,本町三丁目,1049,2082,950,1132
13222,東久留米市,1,本町四丁目,504,1060,504,556
13222,東久留米市,1,前沢一丁目,617,1392,705,687
13222,東久留米市,1,前沢二丁目,772,1716,827,889
13222,東久留米市,1,前沢三丁目,875,1948,976,972
13222,東久留米市,1,前沢四丁目,771,1731,849,882
13222,東久留米市,1,前沢五丁目,1188,2427,1224,1203
13222,東久留米市,1,南沢一丁目,791,1750,862,888
13222,東久留米市,1,南沢二丁目,375,925,436,489
13222,東久留米市,1,南沢三丁目,565,1364,667,697
13222,東久留米市,1,南沢四丁目,506,1284,629,655
13222,東久留米市,1,南沢五丁目,1179,2635,1216,1419
13222,東久留米市,1,南町一丁目,1058,2223,1039,1184
13222,東久留米市,1,南町二丁目,82,171,85,86
13222,東久留米市,1,南町三丁目,474,1229,619,610
13222,東久留米市,1,南町四丁目,543,1303,615,688
13222,東久留米市,1,柳窪一丁目,268,647,316,331
13222,東久留米市,1,柳窪二丁目,1220,2491,1254,1237
13222,東久留米市,1,柳窪三丁目,172,293,141,152
13222,東久留米市,1,柳窪四丁目,470,1166,593,573
13222,東久留米市,1,柳窪五丁目,209,540,260,280
13222,東久留米市,1,弥生一丁目,496,1079,536,543
13222,東久留米市,1,弥生二丁目,180,404,183,221
13223,武蔵村山市,0,武蔵村山市総数,32373,71872,35768,36104
13223,武蔵村山市,1,伊奈平1丁目,183,341,191,150
13223,武蔵村山市,1,伊奈平2丁目,148,342,175,167
13223,武蔵村山市,1,伊奈平3丁目,155,339,163,176
13223,武蔵村山市,1,伊奈平4丁目,451,875,421,454
13223,武蔵村山市,1,伊奈平5丁目,800,1870,953,917
13223,武蔵村山市,1,伊奈平6丁目,608,1222,582,640
13223,武蔵村山市,1,榎1丁目,24,32,14,18
13223,武蔵村山市,1,榎2丁目,704,1577,822,755
13223,武蔵村山市,1,榎3丁目,474,967,512,455
13223,武蔵村山市,1,大南1丁目,1630,3760,1919,1841
13223,武蔵村山市,1,大南2丁目,1273,2928,1501,1427
13223,武蔵村山市,1,大南3丁目,1695,3580,1852,1728
13223,武蔵村山市,1,大南4丁目,869,1712,868,844
13223,武蔵村山市,1,大南5丁目,1000,2481,1244,1237
13223,武蔵村山市,1,学園1丁目,1003,2492,1233,1259
13223,武蔵村山市,1,学園2丁目,489,1036,513,523
13223,武蔵村山市,1,学園3丁目,708,1494,772,722
13223,武蔵村山市,1,学園4丁目,634,1564,795,769
13223,武蔵村山市,1,学園5丁目,263,564,273,291
13223,武蔵村山市,1,岸1丁目,646,1305,680,625
13223,武蔵村山市,1,岸2丁目,260,564,290,274
13223,武蔵村山市,1,岸3丁目,397,848,437,411
13223,武蔵村山市,1,岸4丁目,0,0,0,0
13223,武蔵村山市,1,岸5丁目,29,66,39,27
13223,武蔵村山市,1,大字岸,0,0,0,0
13223,武蔵村山市,1,残堀1丁目,482,1072,542,530
13223,武蔵村山市,1,残堀2丁目,488,1053,543,510
13223,武蔵村山市,1,残堀3丁目,0,0,0,0
13223,武蔵村山市,1,残堀4丁目,736,1760,871,889
13223,武蔵村山市,1,残堀5丁目,833,2110,1064,1046
13223,武蔵村山市,1,神明1丁目,296,667,338,329
13223,武蔵村山市,1,神明2丁目,572,1362,697,665
13223,武蔵村山市,1,神明3丁目,456,1049,550,499
13223,武蔵村山市,1,神明4丁目,424,988,501,487
13223,武蔵村山市,1,中央1丁目,452,1114,555,559
13223,武蔵村山市,1,中央2丁目,521,1184,604,580
13223,武蔵村山市,1,中央3丁目,420,940,507,433
13223,武蔵村山市,1,中央4丁目,132,318,157,161
13223,武蔵村山市,1,中央5丁目,0,0,0,0
13223,武蔵村山市,1,中藤1丁目,246,575,288,287
13223,武蔵村山市,1,中藤2丁目,58,125,64,61
13223,武蔵村山市,1,中藤3丁目,191,448,228,220
13223,武蔵村山市,1,中藤4丁目,279,649,327,322
13223,武蔵村山市,1,中藤5丁目,238,587,287,300
13223,武蔵村山市,1,中原1丁目,488,1197,621,576
13223,武蔵村山市,1,中原2丁目,779,1700,860,840
13223,武蔵村山市,1,中原3丁目,526,1347,698,649
13223,武蔵村山市,1,中原4丁目,186,367,185,182
13223,武蔵村山市,1,中原5丁目,0,0,0,0
13223,武蔵村山市,1,本町1丁目,504,1026,514,512
13223,武蔵村山市,1,本町2丁目,546,1288,644,644
13223,武蔵村山市,1,本町3丁目,251,608,312,296
13223,武蔵村山市,1,本町4丁目,193,476,250,226
13223,武蔵村山市,1,本町5丁目,106,237,122,115
13223,武蔵村山市,1,本町6丁目,10,28,10,18
