"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","設置位置","緯度","経度","高度の種別","高度の値","男性トイレ総数","男性トイレ数（小便器）","男性トイレ数（和式）","男性トイレ数（洋式）","女性トイレ総数","女性トイレ数（和式）","女性トイレ数（洋式）","男女共用トイレ総数","男女共用トイレ数（和式）","男女共用トイレ数（洋式）","バリアフリートイレ数","車椅子使用者用トイレ有無","乳幼児用設備設置トイレ有無","オストメイト設置トイレ有無","利用開始時間","利用終了時間","利用可能時間特記事項","画像","画像_ライセンス","備考"
"132128","132128C00053","日野市","東部会館","トウブカイカン","","132128","","東京都日野市石田1丁目11-1","東京都","日野市","石田1丁目","11-1","","地下1階","35.668099","139.420673","階数","-1","","2","","","3","","","0","","","0","","無","有","09:00:00","21:30:00","月曜休館日","","",""
"132128","132128C00054","日野市","東部会館","トウブカイカン","","132128","","東京都日野市石田1丁目11-1","東京都","日野市","石田1丁目","11-1","","1階","35.668099","139.420673","階数","1","","1","","","1","","","0","","","0","","無","有","09:00:00","21:30:00","月曜休館日","","",""
"132128","132128C00055","日野市","東部会館","トウブカイカン","","132128","","東京都日野市石田1丁目11-1","東京都","日野市","石田1丁目","11-1","","2階","35.668099","139.420673","階数","2","","3","","","3","","","0","","","1","","無","有","09:00:00","21:30:00","月曜休館日","","",""
"132128","132128C00056","日野市","東部会館","トウブカイカン","","132128","","東京都日野市石田1丁目11-1","東京都","日野市","石田1丁目","11-1","","3階","35.668099","139.420673","階数","3","","3","","","3","","","0","","","0","","無","有","09:00:00","21:30:00","月曜休館日","","",""
"132128","132128C00057","日野市","豊田南交流ハウス","トヨダミナミコウリュウハウス","","132128","","東京都日野市豊田4丁目29-8","東京都","日野市","豊田4丁目","29-8","","1階","35.658742","139.387684","階数","1","","0","","","0","","","1","","","0","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00058","日野市","百草台コミュニティセンター","モグサダイコミュニティセンター","","132128","","東京都日野市百草999","東京都","日野市","百草","999","","1階","35.653789","139.419097","階数","1","","3","","","4","","","0","","","1","","無","有","09:00:00","17:00:00","","","",""
"132128","132128C00059","日野市","百草台コミュニティセンター","モグサダイコミュニティセンター","","132128","","東京都日野市百草999","東京都","日野市","百草","999","","2階","35.653789","139.419097","階数","2","","3","","","3","","","0","","","0","","無","有","09:00:00","17:00:00","","","",""
"132128","132128C00060","日野市","百草台コミュニティセンター","モグサダイコミュニティセンター","","132128","","東京都日野市百草999","東京都","日野市","百草","999","","4階","35.653789","139.419097","階数","4","","3","","","4","","","0","","","0","","無","有","09:00:00","17:00:00","","","",""
"132128","132128C00061","日野市","ひの市民活動支援センター","ヒノシミンカツドウシエンセンター","","132128","","東京都日野市日野1369-27","東京都","日野市","日野","1369-27","","１階","35.679026","139.406347","階数","1","","2","","","0","","","2","","","0","","無","有","09:00:00","17:00:00","","","",""
"132128","132128C00062","日野市","平山台健康・市民支援センター","ヒラヤマダイケンコウ・シミンシエンセンター","","132128","","東京都日野市平山2丁目1-1","東京都","日野市","平山2丁目","1-1","","1階","35.640710","139.386998","階数","1","","2","","","2","","","0","","","0","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00063","日野市","平山台健康・市民支援センター","ヒラヤマダイケンコウ・シミンシエンセンター","","132128","","東京都日野市平山2丁目1-1","東京都","日野市","平山2丁目","1-1","","2階","35.640710","139.386998","階数","2","","2","","","3","","","0","","","0","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00064","日野市","平山台健康・市民支援センター","ヒラヤマダイケンコウ・シミンシエンセンター","","132128","","東京都日野市平山2丁目1-1","東京都","日野市","平山2丁目","1-1","","体育館","35.640710","139.386998","階数","","","2","","","2","","","0","","","0","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00065","日野市","多摩平の森ふれあい館","タマダイラノモリフレアイカン","","132128","","東京都日野市多摩平2丁目9","東京都","日野市","多摩平2丁目","9","","1階","35.663322","139.381592","階数","1","","4","","","4","","","0","","","1","","有","有","08:45:00","21:30:00","図書館、交流センター、児童館、男女平等推進センター、子ども家庭支援センター共用のトイレ","","","年末年始利用不可・数には、地域子ども家庭支援センター内のトイレは含まず"
"132128","132128C00066","日野市","多摩平の森ふれあい館","タマダイラノモリフレアイカン","","132128","","東京都日野市多摩平2丁目9","東京都","日野市","多摩平2丁目","9","","2階","35.663322","139.381592","階数","2","","4","","","4","","","0","","","1","","有","有","08:45:00","21:30:00","図書館、交流センター、児童館、男女平等推進センター、子ども家庭支援センター共用のトイレ","","","年末年始利用不可・数には、地域子ども家庭支援センター内のトイレは含まず"
"132128","132128C00067","日野市","多摩平の森ふれあい館","タマダイラノモリフレアイカン","","132128","","東京都日野市多摩平2丁目9","東京都","日野市","多摩平2丁目","9","","3階","35.663322","139.381592","階数","3","","4","","","4","","","0","","","1","","有","有","08:45:00","21:30:00","図書館、交流センター、児童館、男女平等推進センター、子ども家庭支援センター共用のトイレ","","","年末年始利用不可・数には、地域子ども家庭支援センター内のトイレは含まず"
"132128","132128C00068","日野市","平山季重ふれあい館","ヒラヤマスエシゲフレアイカン","","132128","","東京都日野市平山5丁目18-2","東京都","日野市","平山5丁目","18-2","","1階","35.647156","139.380403","階数","1","","2","","","2","","","0","","","1","","有","有","09:00:00","21:00:00","休館日（不定期）利用不可","","",""
"132128","132128C00069","日野市","平山季重ふれあい館","ヒラヤマスエシゲフレアイカン","","132128","","東京都日野市平山5丁目18-2","東京都","日野市","平山5丁目","18-2","","2階","35.647156","139.380403","階数","2","","3","","","3","","","0","","","1","","有","有","09:00:00","21:00:00","休館日（不定期）利用不可","","",""
"132128","132128C00070","日野市","平山季重ふれあい館","ヒラヤマスエシゲフレアイカン","","132128","","東京都日野市平山5丁目18-2","東京都","日野市","平山5丁目","18-2","","3階","35.647156","139.380403","階数","3","","3","","","3","","","0","","","1","","有","有","09:00:00","21:00:00","休館日（不定期）利用不可","","",""
"132128","132128C00071","日野市","中央図書館","チュウオウトショカン","","132128","","東京都日野市豊田2丁目49-2","東京都","日野市","豊田2丁目","49-2","","1階","35.656179","139.382243","階数","1","","2","","","2","","","0","","","1","有","無","有","10:00:00","19:00:00","平日月曜利用不可・土日祝は17：00まで","","",""
"132128","132128C00072","日野市","日野市立日野図書館","ヒノシリツヒノトショカン","","132128","","東京都日野市日野本町7丁目5-14","東京都","日野市","日野本町7丁目","5-14","","1・2階","35.678758","139.399523","階数;階数","1;2","","3","","","3","","","0","","","2","","有","有","10:00:00","19:00:00","平日月曜利用不可・土日祝は17：00まで","","",""
"132128","132128C00073","日野市","高幡図書館","タカハタトショカン","","132128","","東京都日野市三沢4丁目1-12","東京都","日野市","三沢4丁目","1-12","","1階","35.658811","139.413394","階数","1","","1","","","1","","","0","","","1","有","無","有","10:00:00","19:00:00","平日月曜利用不可・土日祝は17：00まで","","",""
"132128","132128C00074","日野市","高幡図書館","タカハタトショカン","","132128","","東京都日野市三沢4丁目1-12","東京都","日野市","三沢4丁目","1-12","","2階","35.658811","139.413394","階数","2","","0","","","1","","","0","","","0","有","無","有","10:00:00","19:00:00","平日月曜利用不可・土日祝は17：00まで","","",""
"132128","132128C00075","日野市","百草図書館","モグサトショカン","","132128","","東京都日野市百草204-1","東京都","日野市","百草","204-1","","2階","35.657706","139.430909","階数","2","","2","","","2","","","0","","","1","有","無","有","10:00:00","19:00:00","平日月曜利用不可・土日祝は17：00まで","","",""
"132128","132128C00076","日野市","新選組のふるさと歴史館","シンセングミノフルサトレキシカン","","132128","","東京都日野市神明4丁目16-1","東京都","日野市","神明4丁目","16-1","","1階","35.673460","139.396494","階数","1","","2","","","2","","","0","","","1","","無","有","09:30:00","17:00:00","月曜（祝日の場合は翌平日）不可","","",""
"132128","132128C00077","日野市","日野宿交流館","ヒノシュクコウリュウカン","","132128","","東京都日野市日野本町7丁目5-6","東京都","日野市","日野本町7丁目","5-6","","1階","35.678636","139.400009","階数","1","","2","","","2","","","0","","","1","","無","有","09:00:00","17:00:00","月曜（祝日の場合は翌平日）不可。夜間利用がある場合は21：00まで","","",""
"132128","132128C00078","日野市","日野宿交流館","ヒノシュクコウリュウカン","","132128","","東京都日野市日野本町7丁目5-6","東京都","日野市","日野本町7丁目","5-6","","3階","35.678636","139.400009","階数","3","","2","","","2","","","0","","","0","","無","有","09:00:00","17:00:00","月曜（祝日の場合は翌平日）不可。夜間利用がある場合は21：00まで","","",""
"132128","132128C00079","日野市","日野宿本陣","ヒノシュクホンジン","","132128","","東京都日野市日野本町2丁目15-9","東京都","日野市","日野本町2丁目","15-9","","1階別棟","35.678134","139.399657","階数","1","","2","","","1","","","0","","","0","","無","有","09:30:00","17:00:00","月曜（祝日の場合は翌平日）不可","","",""
"132128","132128C00080","日野市","京王高幡SC","ケイオウタカハタショッピングセンター","","132128","","東京都日野市高幡128-5","東京都","日野市","高幡","128-5","","2階","35.661854","139.413728","階数","2","","4","","","3","","","0","","","2","","有","有","07:00:00","23:00:00","","","","SC内には他数か所にトイレあり"
"132128","132128C00081","日野市","PlanT","プラント","","132128","","東京都日野市多摩平2丁目5-1","東京都","日野市","多摩平2丁目","5-1","","1階","35.663018","139.380219","階数","1","","2","","","2","","","0","","","1","","無","有","10:00:00","23:00:00","土日祝日～21:00","","",""
"132128","132128C00082","日野市","勤労・青年会館","キンロウセイネンカイカン","","132128","","東京都日野市多摩平1丁目10-1","東京都","日野市","多摩平1丁目","10-1","","1階","35.659737","139.380497","階数","1","","3","","","3","","","0","","","1","","無","有","09:00:00","22:00:00","月曜（祝日の場合は翌平日）不可","","",""
"132128","132128C00083","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","地下1階","35.671260","139.395194","階数","-1","","2","","","1","","","0","","","0","","無","有","08:30:00","17:15:00","日曜利用不可","","",""
"132128","132128C00084","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","1階東側","35.671260","139.395194","階数","1","","2","","","2","","","0","","","1","","有","有","00:00","00:00","常時利用","","",""
"132128","132128C00085","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","2階東側","35.671260","139.395194","階数","2","","2","","","2","","","0","","","1","","有","有","08:30:00","17:15:00","日曜利用不可","","",""
"132128","132128C00086","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","3階","35.671260","139.395194","階数","3","","4","","","3","","","0","","","0","","無","有","08:30:00","17:15:00","土・日曜利用不可","","",""
"132128","132128C00087","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","4階","35.671260","139.395194","階数","4","","4","","","3","","","0","","","0","","無","有","08:30:00","17:15:00","土・日曜利用不可","","",""
"132128","132128C00088","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","5階","35.671260","139.395194","階数","5","","4","","","3","","","0","","","0","","無","有","08:30:00","17:15:00","土・日曜利用不可","","",""
"132128","132128C00089","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","6階","35.671260","139.395194","階数","6","","3","","","3","","","0","","","0","","無","有","08:30:00","17:15:00","土・日曜利用不可","","",""
"132128","132128C00090","日野市","日野市役所本庁舎","ヒノシヤクショホンチョウシャ","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","外部","35.671260","139.395194","","","","1","","","0","","","0","","","0","","無","有","08:30:00","17:15:00","土・日曜利用不可","","",""
"132128","132128C00091","日野市","建築指導課","ケンチクシドウカ","","132128","","東京都日野市神明2丁目12-3","東京都","日野市","神明2丁目","12-3","","1階","35.666667","139.394889","階数","1","","3","","","2","","","0","","","1","","無","有","08:30:00","17:15:00","土・日・祝利用不可","","",""
"132128","132128C00092","日野市","教育センター","キョウイクセンター","","132128","","東京都日野市程久保550","東京都","日野市","程久保","550","","旧館1階","35.652445","139.411594","階数","1","","4","","","3","","","0","","","1","","無","有","08:30:00","","利用時間は曜日によって異なります。","","","土足厳禁。"
"132128","132128C00093","日野市","教育センター","キョウイクセンター","","132128","","東京都日野市程久保550","東京都","日野市","程久保","550","","旧館2階","35.652445","139.411594","階数","2","","5","","","4","","","0","","","0","","無","有","08:30:00","","利用時間は曜日によって異なります。","","","土足厳禁。"
"132128","132128C00094","日野市","教育センター","キョウイクセンター","","132128","","東京都日野市程久保550","東京都","日野市","程久保","550","","新館2階","35.652445","139.411594","階数","2","","5","","","2","","","0","","","0","","無","有","08:30:00","","利用時間は曜日によって異なります。","","","土足厳禁。"
"132128","132128C00095","日野市","教育センター","キョウイクセンター","","132128","","東京都日野市程久保550","東京都","日野市","程久保","550","","新館3階","35.652445","139.411594","階数","3","","5","","","4","","","0","","","0","","無","有","08:30:00","","利用時間は曜日によって異なります。","","","土足厳禁。"
"132128","132128C00096","日野市","カワセミハウス","カワセミハウス","","132128","","東京都日野市東豊田3丁目26-1","東京都","日野市","東豊田3丁目","26-1","","1階","35.663508","139.384808","階数","1","","2","","","2","","","0","","","1","","有","有","09:00:00","21:30:00","休館日利用不可：毎週月曜日、年末年始・月曜日が祝日の場合はその翌日が休館日です。","","",""
