事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成20,2008,年平均（前年比（％））,0,8.7,-1.8,0.8,3.3,-0.2,3.9,2.5,3.8,－,－,－,－,-3.6,0.3,14.6,－
５人以上,平成21,2009,年平均（前年比（％））,-3.9,0.1,1.3,-4.4,0.1,2.4,-5,-5,-8.3,－,－,－,－,-4.4,-1.3,1.1,－
５人以上,平成22,2010,年平均（前年比（％））,0.8,-0.9,-2.6,5.1,-2,0.4,-1.5,3.3,4.7,－,－,－,－,2.7,0.5,1.7,－
５人以上,平成22,2010,1月（前年同月比（％））,-1.5,15.8,4.1,-1,0.4,-3.6,-8.9,4.3,-1.4,－,－,－,－,-1.8,-2.2,-3.7,－
５人以上,平成22,2010,2月（前年同月比（％））,-1.6,-2.6,-3.7,2.6,-0.3,-1.3,-0.3,-0.2,-7.7,－,－,－,－,-1.7,2.9,0.4,－
５人以上,平成22,2010,3月（前年同月比（％））,2.5,-2.7,6.7,3.7,-0.6,-1.8,6.1,3.1,19.9,－,－,－,－,2.6,3.9,2.1,－
５人以上,平成22,2010,4月（前年同月比（％））,4.8,0.5,-7.6,2.7,-1,3.4,0,2.5,51.2,－,－,－,－,3.8,2.9,9.6,－
５人以上,平成22,2010,5月（前年同月比（％））,-0.7,-1.9,-4.4,1.1,2.1,4.6,-5.6,1.2,-9.1,－,－,－,－,-3.3,2.9,-0.6,－
５人以上,平成22,2010,6月（前年同月比（％））,5.6,1.6,-8,14,-7.3,1.7,4.1,10.8,6.7,－,－,－,－,3.8,8.8,6.6,－
５人以上,平成22,2010,7月（前年同月比（％））,-1,18.3,-4.8,4.2,1.4,-1.4,-7.9,7,-2.2,－,－,－,－,3.2,-2.7,-1.7,－
５人以上,平成22,2010,8月（前年同月比（％））,-0.1,-14.7,-9.9,5.9,-0.4,4.2,-1,0.6,0.7,－,－,－,－,9.9,-1.8,-0.2,－
５人以上,平成22,2010,9月（前年同月比（％））,1.5,-0.5,-3.6,4.6,-0.5,3.8,3.1,2.3,2.2,－,－,－,－,6.7,-1.4,-0.7,－
５人以上,平成22,2010,10月（前年同月比（％））,1.1,-1,0.4,5.4,-0.9,3.4,0.4,2.7,2.1,－,－,－,－,5.8,-1.5,1.1,－
５人以上,平成22,2010,11月（前年同月比（％））,0.8,4.6,-5.8,10.8,6.8,0.5,2,-1.2,5.1,－,－,－,－,0.9,1.8,2.4,－
５人以上,平成22,2010,12月（前年同月比（％））,-1.5,-11.9,4.5,4.3,-6.3,-3.6,-5.4,2.3,-1.9,－,－,－,－,2.8,-5.4,0,－
30人以上,平成15,2003,年平均,95.7,107,93.7,106.5,92,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,平成16,2004,年平均,97.7,110.1,92.3,105.8,112.5,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,平成17,2005,年平均,100,100,100,100,100,100,100,100,100,－,－,－,－,100,100,100,－
30人以上,平成18,2006,年平均,100.8,102.1,97.5,101.1,99.6,99.3,103,103.8,100.8,－,－,－,－,101.2,101,100.5,－
30人以上,平成19,2007,年平均,101.7,95.3,100.7,100.6,100.5,103.5,103.3,102.2,102.1,－,－,－,－,101.5,106,96.3,－
30人以上,平成20,2008,年平均,103,103.6,101.2,101.6,105.1,104.6,109.2,106.5,106.9,－,－,－,－,99.2,104.1,116.7,－
30人以上,平成21,2009,年平均,97.8,103.7,103.9,95.5,104.8,106.5,104.1,99.6,95.5,－,－,－,－,94,99.3,120.9,－
30人以上,平成22,2010,年平均,98.5,102.7,100.8,99.5,101.3,107.5,104.1,101.1,98.4,－,－,－,－,95.9,98.9,121.7,－
30人以上,平成22,2010,1月,79.9,86.2,90.4,75.3,77.4,88.9,83.9,83,75.1,－,－,－,－,69.1,84.1,91.3,－
30人以上,平成22,2010,2月,78.4,70.6,82.1,76.2,77.4,83.1,88.7,80.5,77.3,－,－,－,－,71.1,81.9,90.5,－
30人以上,平成22,2010,3月,86.6,76,99,84,80.2,87.5,97.1,85,95.3,－,－,－,－,88,93.5,95.1,－
30人以上,平成22,2010,4月,86.9,73.5,85.3,81.1,81,89.6,92.1,82.8,120.7,－,－,－,－,79.6,83.8,107.5,－
30人以上,平成22,2010,5月,81.6,72.1,82.3,78.3,76.6,88.1,88.2,81.5,85.6,－,－,－,－,71.4,87.3,91.2,－
30人以上,平成22,2010,6月,157.1,207,142.2,146.9,215.6,185.4,147.4,163.3,164.7,－,－,－,－,162.6,148.5,257.3,－
30人以上,平成22,2010,7月,105.3,130.1,112.9,130.5,76.4,106,111.6,122.4,81.7,－,－,－,－,102.7,96.6,96.1,－
30人以上,平成22,2010,8月,79.6,70.1,80.5,80.2,75.7,87.5,89.5,80.4,74.6,－,－,－,－,73.2,80.4,90.1,－
30人以上,平成22,2010,9月,80.2,72.9,82.7,78.7,77.5,87.3,95.5,80.2,75.5,－,－,－,－,72.1,82.3,88.1,－
30人以上,平成22,2010,10月,80.7,69.4,83.4,79.5,80.7,88.6,90.1,79.2,76.4,－,－,－,－,77.1,82.6,101.6,－
30人以上,平成22,2010,11月,84.9,70.3,89.6,85.5,81.4,93.3,93.7,85.4,88.1,－,－,－,－,71.4,86.2,90.6,－
30人以上,平成22,2010,12月,180.9,234.5,179.4,198.3,215.4,204.6,171.2,189,165.4,－,－,－,－,212.5,180.1,260.6,－
30人以上,平成16,2004,年平均（前年比（％））,2.1,2.9,-1.5,-0.7,22.3,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,平成17,2005,年平均（前年比（％））,2.4,-9.2,8.3,-5.5,-11.1,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,平成18,2006,年平均（前年比（％））,0.8,2.1,-2.5,1.1,-0.4,-0.7,3,3.8,0.8,－,－,－,－,1.2,1,0.5,－
30人以上,平成19,2007,年平均（前年比（％））,0.9,-6.7,3.3,-0.5,0.9,4.2,0.3,-1.5,1.3,－,－,－,－,0.3,5,-4.2,－
30人以上,平成20,2008,年平均（前年比（％））,1.3,8.7,0.5,1,4.6,1.1,5.7,4.2,4.7,－,－,－,－,-2.3,-1.8,21.2,－
30人以上,平成21,2009,年平均（前年比（％））,-5,0.1,2.7,-6,-0.3,1.8,-4.7,-6.5,-10.7,－,－,－,－,-5.2,-4.6,3.6,－
30人以上,平成22,2010,年平均（前年比（％））,0.7,-1,-3,4.2,-3.3,0.9,0,1.5,3,－,－,－,－,2,-0.4,0.7,－
30人以上,平成22,2010,1月（前年同月比（％））,-1.6,15.7,8.8,-2,-1,-4.6,-11.1,4.1,-3.3,－,－,－,－,-0.9,-7.4,-4.3,－
30人以上,平成22,2010,2月（前年同月比（％））,-2.6,-2.8,-3.1,1.9,-1.7,-1.7,0.3,-3.4,-10.2,－,－,－,－,-1.9,-0.7,0.4,－
30人以上,平成22,2010,3月（前年同月比（％））,2.6,-2.7,12.6,2.7,-2.4,-1.6,7.5,0.4,18.2,－,－,－,－,4,1.9,4.3,－
30人以上,平成22,2010,4月（前年同月比（％））,5.6,0.4,-9.4,1.9,-2.1,2.8,0.9,-0.2,54.3,－,－,－,－,5.7,-1.4,9,－
30人以上,平成22,2010,5月（前年同月比（％））,-1.3,-1.9,-5.7,0.1,-1.4,4.9,-6.6,-0.4,-11.7,－,－,－,－,-3.9,-0.6,-1.8,－
30人以上,平成22,2010,6月（前年同月比（％））,5.6,1.6,-8.2,14.3,-7.8,4.6,9.5,8.8,2.5,－,－,－,－,3.8,6.5,2.3,－
30人以上,平成22,2010,7月（前年同月比（％））,-1.2,18.4,-3.6,2.3,-3,-1.4,-5.2,3.9,-4.4,－,－,－,－,3.5,-0.5,-2.2,－
30人以上,平成22,2010,8月（前年同月比（％））,-0.5,-14.8,-15.6,4.4,-1.3,3.2,0.8,-1,-0.9,－,－,－,－,8.1,-1,-0.9,－
30人以上,平成22,2010,9月（前年同月比（％））,1.6,-0.5,-4.7,4.1,-1.4,3.9,5.2,0.1,1.1,－,－,－,－,3.9,-0.1,-2.2,－
30人以上,平成22,2010,10月（前年同月比（％））,1.3,-1,-0.2,4.9,-1.8,3.9,1.8,0.8,1.2,－,－,－,－,4.2,0.1,0.5,－
30人以上,平成22,2010,11月（前年同月比（％））,0.4,4.6,-7.9,10.8,4.1,-0.1,1.1,-2.4,3.2,－,－,－,－,-1.9,6.9,1.3,－
30人以上,平成22,2010,12月（前年同月比（％））,-1.7,-11.9,2.9,2.5,-6.4,-1.7,-3.7,1.2,-2.6,－,－,－,－,0.5,-5.3,-0.3,－
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成22年確報,,,,,,,,,,,,,,,,,,,,
第１３表　名目賃金指数 （現金給与総額）,,,,,,,,,,,,,,,,,,,,
（平成17年平均=100）,,,,,,,,,,,,,,,,,,,,
（注）平成22年１月分から平成19年11月改定の日本標準産業分類による表章に変更しています。平成21年以前の指数（旧産業分類）と接続しない産業の指数、前年比等については算出できないため、「－」と表記しています。,,,,,,,,,,,,,,,,,,,,
