項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,65歳未満（円）,65歳以上（円）,(再掲）75歳以上（円）
2,7,5,1,0,0,554,婦人用帯,-,-100,-,-,-
2,7,5,1,0,0,557,他の婦人用和服,33,...,-,37,-
2,7,5,1,0,0,558,子供用和服,23,475,18,24,19
2,5,5,2,0,0,0,洋服,3138,20.8,3248,3136,2780
2,6,5,2,1,0,0,男子用洋服,712,-7.8,762,708,607
2,7,5,2,1,0,560,背広服,43,-47.6,97,37,18
2,7,5,2,1,0,561,男子用上着,89,30.9,-,98,92
2,7,5,2,1,0,562,男子用ズボン,248,16.4,233,250,201
2,7,5,2,1,0,563,男子用コート,45,-42.3,109,39,45
2,7,5,2,1,0,565,男子用学校制服,13,...,-,15,22
2,7,5,2,1,0,569,他の男子用洋服,274,-17.2,323,269,229
2,6,5,2,2,0,0,婦人用洋服,2238,34.7,2253,2244,2095
2,7,5,2,2,0,570,婦人服,515,120.1,455,525,413
2,7,5,2,2,0,574,婦人用上着,176,29.4,71,188,214
2,7,5,2,2,0,571,スカート,107,24.4,125,105,110
2,7,5,2,2,0,572,婦人用スラックス,546,34.8,597,543,541
2,7,5,2,2,0,573,婦人用コート,239,5.8,77,255,231
2,7,5,2,2,0,575,女子用学校制服,-,-,-,-,-
2,7,5,2,2,0,576,他の婦人用洋服,655,13.9,929,629,587
2,6,5,2,3,0,0,子供用洋服,188,14.6,233,184,78
2,7,5,2,3,0,580,子供服,164,6.5,158,165,77
2,7,5,2,3,0,582,乳児服,24,118.2,74,19,1
2,5,5,3,0,0,0,シャツ・セーター類,2189,29.5,1967,2215,2268
2,6,5,3,1,0,0,男子用シャツ・セーター類,579,15.8,477,592,486
2,7,5,3,1,0,590,ワイシャツ,74,27.6,144,68,36
2,7,5,3,1,0,591,他の男子用シャツ,372,5.7,279,381,366
2,7,5,3,1,0,592,男子用セーター,134,48.9,54,142,84
2,6,5,3,2,0,0,婦人用シャツ・セーター類,1579,36.4,1399,1598,1772
2,7,5,3,2,0,593,ブラウス,463,70.8,127,496,612
2,7,5,3,2,0,594,他の婦人用シャツ,580,12.8,800,559,593
2,7,5,3,2,0,595,婦人用セーター,536,43.7,472,543,567
2,6,5,3,3,0,0,子供用シャツ・セーター類,31,-3.1,90,25,10
2,7,5,3,3,0,596,子供用シャツ,28,-12.5,90,23,10
2,7,5,3,3,0,597,子供用セーター,2,100,-,3,-
2,5,5,4,0,0,0,下着類,914,7,1254,883,844
2,6,5,4,1,0,0,男子用下着類,354,8.9,364,355,393
2,7,5,4,1,0,600,男子用下着,277,12.1,331,273,309
2,7,5,4,1,0,602,男子用寝巻き,77,-1.3,32,82,83
2,6,5,4,2,0,0,婦人用下着類,527,3.5,839,497,447
2,7,5,4,2,0,610,婦人用ファンデーション,63,-18.2,166,53,40
2,7,5,4,2,0,612,他の婦人用下着,393,6.2,560,377,358
2,7,5,4,2,0,614,婦人用寝巻き,70,12.9,113,67,48
2,6,5,4,3,0,0,子供用下着類,33,57.1,52,31,4
2,7,5,4,3,0,620,子供用下着,15,25,20,14,2
2,7,5,4,3,0,621,子供用寝巻き,19,111.1,31,17,2
2,5,5,5,0,0,0,生地・糸類,166,11.4,72,175,155
2,7,5,5,0,0,631,着尺地・生地,49,-34.7,45,50,31
2,7,5,5,0,0,640,他の生地・糸類,116,56.8,28,125,124
2,5,5,6,0,0,0,他の被服,804,18.1,840,804,733
2,7,5,6,0,0,650,帽子,145,15.1,130,148,145
2,7,5,6,0,0,651,ネクタイ,2,-84.6,2,2,-
2,7,5,6,0,0,652,マフラー・スカーフ,153,155,15,167,181
2,7,5,6,0,0,653,手袋,51,0,33,53,46
2,7,5,6,0,0,654,男子用靴下,112,19.1,117,112,106
2,7,5,6,0,0,655,婦人用ストッキング,43,30.3,31,45,34
2,7,5,6,0,0,656,婦人用ソックス,134,-5,162,132,128
2,7,5,6,0,0,657,子供用靴下,8,166.7,24,6,3
2,7,5,6,0,0,659,他の被服のその他,156,-1.9,327,140,91
2,5,5,7,0,0,0,履物類,1089,2.8,1415,1056,869
2,7,5,7,0,0,675,運動靴,217,25.4,369,202,158
2,7,5,7,0,0,679,サンダル,33,3.1,23,34,31
2,7,5,7,0,0,670,男子靴,152,-35.6,77,160,152
2,7,5,7,0,0,672,婦人靴,451,-5.1,794,414,363
2,7,5,7,0,0,676,子供靴,23,130,48,21,32
2,7,5,7,0,0,680,他の履物,214,62.1,104,225,133
2,5,5,8,0,0,0,被服関連サービス,723,-2.6,905,707,626
2,7,5,8,0,0,691,洗濯代,562,5,804,540,493
2,7,5,8,0,0,694,被服賃借料,26,333.3,32,25,-
2,7,5,8,0,0,692,他の被服関連サービス,136,-32.3,70,143,133
2,4,6,0,0,0,0,保健医療,17831,4.5,16280,18005,18715
2,5,6,1,0,0,0,医薬品,3415,6,2577,3498,3616
2,7,6,1,0,0,700,感冒薬,142,10.1,167,139,117
2,7,6,1,0,0,701,胃腸薬,137,-4.2,218,128,124
2,7,6,1,0,0,702,栄養剤,331,29.3,171,347,406
2,7,6,1,0,0,704,外傷・皮膚病薬,68,-1.4,67,68,67
2,7,6,1,0,0,706,他の外用薬,369,50.6,438,361,376
2,7,6,1,0,0,709,他の医薬品,2369,-0.4,1516,2455,2526
2,5,6,2,0,0,710,健康保持用摂取品,1690,2.1,882,1767,2166
2,5,6,3,0,0,0,保健医療用品・器具,2473,15.5,2344,2490,2630
2,7,6,3,0,0,713,紙おむつ,155,84.5,191,151,159
2,7,6,3,0,0,711,保健用消耗品,687,31.4,923,662,643
2,7,6,3,0,0,712,眼鏡,677,-27.4,613,688,684
2,7,6,3,0,0,714,コンタクトレンズ,50,-53.7,374,18,4
2,7,6,3,0,0,719,他の保健医療用品・器具,904,83,243,971,1140
2,5,6,4,0,0,0,保健医療サービス,10254,2,10477,10251,10303
2,7,6,4,0,0,720,医科診療代,4828,11.8,7823,4531,4572
2,7,6,4,0,0,722,歯科診療代,1565,-11.7,1289,1593,1200
2,7,6,4,0,0,723,出産入院料,-,-,-,-,-
2,7,6,4,0,0,721,他の入院料,2481,-8.8,339,2705,3162
2,7,6,4,0,0,724,整骨(接骨)・鍼灸院治療代,303,-17.7,76,326,422
2,7,6,4,0,0,728,マッサージ料金等(診療外),487,120.4,375,499,470
2,7,6,4,0,0,727,人間ドック等受診料,226,-41.3,57,245,100
2,7,6,4,0,0,729,他の保健医療サービス,364,36.3,518,351,377
2,4,7,0,0,0,0,交通・通信,25297,-4.3,41270,23642,20553
2,5,7,1,0,0,0,交通,5826,1.3,8080,5624,5160
2,7,7,1,0,0,730,鉄道運賃,2671,-0.3,4224,2536,1953
2,7,7,1,0,0,731,鉄道通学定期代,125,47.1,1071,32,52
2,7,7,1,0,0,732,鉄道通勤定期代,244,-23.8,415,229,151
2,7,7,1,0,0,733,バス代,346,2.4,398,342,257
2,7,7,1,0,0,734,バス通学定期代,5,0,46,-,-
2,7,7,1,0,0,735,バス通勤定期代,107,75.4,224,94,96
2,7,7,1,0,0,736,タクシー代,1067,64.9,349,1140,1544
2,7,7,1,0,0,737,航空運賃,344,-63,731,304,388
2,7,7,1,0,0,738,有料道路料,867,50.3,616,895,697
2,7,7,1,0,0,739,他の交通,49,-56.3,7,53,21
2,5,7,2,0,0,0,自動車等関係費,10104,-15.6,17879,9241,7553
2,6,7,2,1,0,0,自動車等購入,2129,-43.9,9828,1292,1506
2,7,7,2,1,0,740,自動車購入,2045,-46.1,9828,1198,1506
2,7,7,2,1,0,742,自動車以外の輸送機器購入,85,...,-,94,-
2,6,7,2,2,0,745,自転車購入,315,86.4,354,309,225
2,6,7,2,3,0,0,自動車等維持,7660,-4.3,7697,7640,5823
2,7,7,2,3,0,750,ガソリン,1451,-6.1,1053,1491,1028
2,7,7,2,3,0,751,自動車等部品,628,-20.1,537,634,401
2,7,7,2,3,0,752,自動車等関連用品,512,16.4,1806,372,350
2,7,7,2,3,0,753,自動車整備費,1170,0.9,292,1260,819
2,7,7,2,3,0,755,自動車以外の輸送機器整備費,74,32.1,96,72,94
2,7,7,2,3,0,75X,年極・月極駐車場借料,1249,-5.7,1508,1223,1083
2,7,7,2,3,0,756,他の駐車場借料,140,-2.8,196,135,118
2,7,7,2,3,0,75B,レンタカー・カーシェアリング料金,224,91.5,155,229,51
2,7,7,2,3,0,754,他の自動車等関連サービス,366,-14.7,597,340,263
2,7,7,2,3,0,757,自動車保険料（自賠責）,339,-11.7,245,348,311
2,7,7,2,3,0,758,自動車保険料（任   意）,1495,-7.5,1204,1526,1299
2,7,7,2,3,0,759,自動車保険料以外の輸送機器保険料,12,71.4,8,12,6
2,5,7,3,0,0,0,通信,9367,7.6,15311,8777,7840
2,7,7,3,0,0,760,郵便料,436,-5.8,340,446,445
2,7,7,3,0,0,762,固定電話通信料,2155,4.2,1930,2178,2238
2,7,7,3,0,0,763,移動電話通信料,5975,10.9,12036,5369,4342
2,7,7,3,0,0,769,運送料,430,-4.4,274,446,428
2,7,7,3,0,0,766,移動電話,298,13.7,611,270,322
2,7,7,3,0,0,764,他の通信機器,73,-1.4,120,68,66
2,4,8,0,0,0,0,教育,2124,69.8,18149,559,806
2,5,8,1,0,0,0,授業料等,1699,54.3,13762,555,801
2,7,8,1,0,0,770,国公立小学校,5,...,33,2,3
2,7,8,1,0,0,771,私立小学校,-,-,-,-,-
2,7,8,1,0,0,772,国公立中学校,21,...,234,1,2
2,7,8,1,0,0,773,私立中学校,570,570.6,1434,486,760
2,7,8,1,0,0,774,国公立高校,-,-,-,-,-
2,7,8,1,0,0,775,私立高校,1,-99.5,14,-,-
2,7,8,1,0,0,776,国公立大学,411,209,4630,-,-
2,7,8,1,0,0,777,私立大学,670,0.1,7416,44,-
2,7,8,1,0,0,778,幼児教育費用,20,...,-,22,36
2,7,8,1,0,0,779,専修学校,-,-,-,-,-
2,5,8,2,0,0,0,教科書・学習参考教材,15,25,126,4,6
2,7,8,2,0,0,780,教科書,4,-50,38,-,-
2,7,8,2,0,0,781,学習参考教材,11,175,89,4,6
2,5,8,3,0,0,0,補習教育,410,195,4261,1,-
2,7,8,3,0,0,790,幼児・小学校補習教育,1,...,-,1,-
2,7,8,3,0,0,791,中学校補習教育,9,-92,102,-,-
2,7,8,3,0,0,792,高校補習教育・予備校,400,...,4159,-,-
2,4,9,0,0,0,0,教養娯楽,33556,1.7,29938,33947,29994
2,5,9,1,0,0,0,教養娯楽用耐久財,1924,7.5,3558,1764,1374
2,7,9,1,0,0,801,テレビ,587,25.4,229,621,197
2,7,9,1,0,0,803,携帯型音楽・映像用機器,2,0,-,2,-
2,7,9,1,0,0,813,ビデオレコーダー・プレイヤー,28,-63.2,196,10,15
2,7,9,1,0,0,810,パーソナルコンピュータ,558,-3.6,2514,365,303
2,7,9,1,0,0,804,カメラ,121,-12.9,96,125,62
2,7,9,1,0,0,811,ビデオカメラ,12,...,145,-,-
2,7,9,1,0,0,806,楽器,297,545.7,2,329,550
2,7,9,1,0,0,807,書斎・学習用机・椅子,3,-95.9,-,3,4
2,7,9,1,0,0,809,他の教養娯楽用耐久財,176,-31.8,245,170,125
2,7,9,1,0,0,812,教養娯楽用耐久財修理代,141,-4.1,130,141,119
2,5,9,2,0,0,0,教養娯楽用品,6506,11.4,5780,6600,5397
2,7,9,2,0,821-829,0,文房具,452,-0.9,367,462,438
2,7,9,2,0,821-829,821,筆記・絵画用具,65,0,43,67,61
2,7,9,2,0,821-829,826,ノート・紙製品,233,11.5,185,238,244
2,7,9,2,0,821-829,827,他の学習用消耗品,37,32.1,29,38,38
2,7,9,2,0,821-829,828,他の学習用文房具,52,-7.1,49,52,46
2,7,9,2,0,821-829,829,他の文房具,66,-33.3,61,67,49
2,7,9,2,0,832-834,0,運動用具類,758,19,838,750,650
2,7,9,2,0,832-834,832,ゴルフ用具,195,219.7,113,203,245
2,7,9,2,0,832-834,833,他の運動用具,112,-4.3,36,120,42
2,7,9,2,0,832-834,834,スポーツ用品,451,-1.7,689,427,363
2,7,9,2,0,835-837,0,玩具,200,-2,343,186,91
2,7,9,2,0,835-837,836,テレビゲーム機,15,...,-,17,-
2,7,9,2,0,835-837,835,ゲームソフト等,34,750,88,29,30
2,7,9,2,0,835-837,837,他の玩具,151,-24.5,256,141,62
2,7,9,2,0,0,840,切り花,861,-10.7,476,900,839
2,7,9,2,0,842 843 845-849 84A 84Y,0,他の教養娯楽用品,2779,8.2,2739,2797,2492
2,7,9,2,0,842 843 845-849 84A 84Y,846,音楽・映像用未使用メディア,47,-9.6,158,35,18
2,7,9,2,0,842 843 845-849 84A 84Y,845,音楽・映像収録済メディア,306,251.7,420,291,394
2,7,9,2,0,842 843 845-849 84A 84Y,848,ペットフード,660,4.3,481,678,470
2,7,9,2,0,842 843 845-849 84A 84Y,84Y,他の愛玩動物・同用品,243,-14.4,187,248,177
2,7,9,2,0,842 843 845-849 84A 84Y,84A,園芸用植物,341,-5.5,142,362,391
2,7,9,2,0,842 843 845-849 84A 84Y,847,園芸用品,275,-5.2,183,285,241
2,7,9,2,0,842 843 845-849 84A 84Y,843,手芸・工芸材料,84,82.6,63,87,43
2,7,9,2,0,842 843 845-849 84A 84Y,849,電池,222,14.4,239,220,227
2,7,9,2,0,842 843 845-849 84A 84Y,842,他の教養娯楽用品のその他,602,-3.4,866,590,532
2,7,9,2,0,0,84X,動物病院代,1199,59.4,658,1257,812
2,7,9,2,0,0,841,他の愛玩動物関連サービス,249,-0.4,359,237,74
2,7,9,2,0,0,844,教養娯楽用品修理代,10,11.1,-,11,1
2,5,9,3,0,0,0,書籍・他の印刷物,4575,6.4,3877,4645,4738
2,7,9,3,0,0,850,新聞,3519,2.7,2534,3621,3792
2,7,9,3,0,0,851,雑誌（週刊誌を含む）,277,15.4,190,286,325
2,7,9,3,0,0,854,書籍,651,23.3,1046,609,467
2,7,9,3,0,0,859,他の印刷物,128,24.3,107,129,154
2,5,9,4,0,0,0,教養娯楽サービス,20551,-2.5,16723,20939,18485
2,6,9,4,1,0,860,宿泊料,2344,-10.1,1480,2437,2476
2,6,9,4,2,0,0,パック旅行費,5802,-13.8,950,6299,4960
2,7,9,4,2,0,861,国内パック旅行費,2949,-11.8,650,3191,3004
2,7,9,4,2,0,862,外国パック旅行費,2853,-15.7,300,3108,1956
2,6,9,4,3,0,0,月謝類,2094,5.7,1772,2123,1975
2,7,9,4,3,0,875,語学月謝,28,-78.5,-,31,25
2,7,9,4,3,0,870,他の教育的月謝,44,-64.2,-,49,54
2,7,9,4,3,0,876,音楽月謝,523,21.9,445,529,650
2,7,9,4,3,0,871,他の教養的月謝,443,-4.9,96,478,453
2,7,9,4,3,0,872,スポーツ月謝,581,21.8,1080,530,428
2,7,9,4,3,0,873,自動車教習料,36,9.1,-,40,29
2,7,9,4,3,0,874,家事月謝,23,-65.2,-,25,33
2,7,9,4,3,0,879,他の月謝類,417,61.6,151,442,303
2,6,9,4,4,0,0,他の教養娯楽サービス,10312,5.7,12522,10080,9075
2,7,9,4,4,880 88A 88B,0,放送受信料,2775,-5.3,2909,2763,2809
2,7,9,4,4,880 88A 88B,88A,ＮＨＫ放送受信料,1304,-7.3,1113,1324,1436
2,7,9,4,4,880 88A 88B,88B,ケーブルテレビ放送受信料,1314,-2.8,1611,1284,1220
2,7,9,4,4,880 88A 88B,880,他の放送受信料,157,-9.2,184,155,153
2,7,9,4,4,877 878 881-886,0,入場・観覧・ゲーム代,4317,25.6,5892,4152,3539
2,7,9,4,4,877 878 881-886,882,映画・演劇等入場料,964,44.5,1159,945,864
2,7,9,4,4,877 878 881-886,883,スポーツ観覧料,102,112.5,214,90,75
2,7,9,4,4,877 878 881-886,877,ゴルフプレー料金,1835,49.2,2014,1811,1374
2,7,9,4,4,877 878 881-886,878,スポーツクラブ使用料,715,15.7,1187,665,656
2,7,9,4,4,877 878 881-886,881,他のスポーツ施設使用料,207,-36.9,767,153,118
2,7,9,4,4,877 878 881-886,884,文化施設入場料,168,-13.8,317,154,105
2,7,9,4,4,877 878 881-886,886,遊園地入場・乗物代,44,-8.3,43,44,23
2,7,9,4,4,877 878 881-886,885,他の入場・ゲーム代,283,-6.6,193,291,324
2,7,9,4,4,0,888,諸会費,539,17.7,77,584,598
2,7,9,4,4,0,887,写真撮影・プリント代,110,74.6,380,80,74
2,7,9,4,4,0,88X,教養娯楽賃借料,66,-10.8,30,70,75
2,7,9,4,4,0,88Y,インターネット接続料,1849,-12,2548,1779,1443
2,7,9,4,4,0,889,他の教養娯楽サービスのその他,656,-4.9,686,652,536
2,4,10,0,0,0,0,その他の消費支出,45865,5.9,32776,47176,45372
2,5,10,1,0,0,0,諸雑費,23986,-3.2,23221,24068,22747
2,6,10,1,1,0,0,理美容サービス,3735,8.1,3026,3808,4048
2,7,10,1,1,0,890,温泉・銭湯入浴料,79,12.9,76,79,76
2,7,10,1,1,0,891,理髪料,533,-4.8,384,548,558
2,7,10,1,1,0,892,パーマネント代,364,-35.9,64,395,495
2,7,10,1,1,0,894,カット代,563,5.6,415,579,636
2,7,10,1,1,0,899,他の理美容代,2197,27.5,2087,2207,2283
2,6,10,1,2,0,0,理美容用品,4318,13.2,4950,4260,4139
2,7,10,1,2,0,900,理美容用電気器具,171,32.6,71,180,190
2,7,10,1,2,0,901,歯ブラシ,146,3.5,216,139,112
2,7,10,1,2,0,903,他の理美容用品,214,-12.3,98,226,262
2,7,10,1,2,904-915,0,石けん類・化粧品,3787,14.8,4565,3715,3575
2,7,10,1,2,904-915,904,浴用・洗顔石けん,333,6.1,531,314,275
2,7,10,1,2,904-915,905,シャンプー,174,3.6,316,160,140
2,7,10,1,2,904-915,908,ヘアリンス・ヘアトリートメント,101,11,275,84,68
2,7,10,1,2,904-915,906,歯磨き,293,12.7,279,294,243
2,7,10,1,2,904-915,907,整髪・養毛剤,220,17.6,113,231,253
2,7,10,1,2,904-915,909,化粧クリーム,410,14.8,583,393,420
2,7,10,1,2,904-915,910,化粧水,260,-5.8,299,257,285
2,7,10,1,2,904-915,914,乳液,121,-6.2,268,107,103
2,7,10,1,2,904-915,911,ファンデーション,233,35.5,287,227,209
2,7,10,1,2,904-915,912,口紅,62,34.8,94,59,53
2,7,10,1,2,904-915,915,ヘアカラーリング剤,122,-18.1,87,125,126
2,7,10,1,2,904-915,913,他の化粧品,1458,26.8,1434,1466,1402
2,6,10,1,3,0,0,身の回り用品,1739,35.6,2388,1674,1254
2,7,10,1,3,0,920,傘,97,11.5,142,93,86
2,7,10,1,3,924-927,0,かばん類,667,45.6,884,646,543
2,7,10,1,3,924-927,924,ハンドバッグ,391,39.6,342,397,258
2,7,10,1,3,924-927,925,通学用かばん,28,-9.7,-,31,21
2,7,10,1,3,924-927,926,旅行用かばん,137,280.6,172,133,206
2,7,10,1,3,924-927,927,他のバッグ,111,0,370,85,58
2,7,10,1,3,0,928,装身具,283,-7.2,245,285,191
2,7,10,1,3,0,930,腕時計,290,408.8,509,268,64
2,7,10,1,3,0,932,他の身の回り用品,281,-1.7,604,250,201
2,7,10,1,3,0,935,身の回り用品関連サービス,122,37.1,5,132,168
2,6,10,1,4,0,940,たばこ,723,15.3,1957,596,440
2,6,10,1,5,0,0,他の諸雑費,13471,-13.7,10900,13729,12867
2,7,10,1,5,0,950,信仰・祭祀費,2094,31.4,1233,2179,1711
2,7,10,1,5,0,955,祭具・墓石,986,-51.5,4275,650,949
2,7,10,1,5,0,956,婚礼関係費,-,-100,-,-,-
2,7,10,1,5,0,957,葬儀関係費,1915,-18.7,1226,1980,1937
2,7,10,1,5,0,958,他の冠婚葬祭費,135,-4.9,20,146,141
2,7,10,1,5,0,95X,医療保険料,1308,-18.2,534,1387,1103
2,7,10,1,5,0,952,他の非貯蓄型保険料,3637,-8.3,2862,3723,2821
2,7,10,1,5,0,953,寄付金,608,-17.7,161,654,339
2,7,10,1,5,0,954,保育費用,0,-,2,-,-
2,7,10,1,5,0,951,介護サービス,1319,4.2,81,1445,1981
2,7,10,1,5,0,959,他の諸雑費のその他,1469,9.8,506,1564,1886
2,5,10,2,0,0,0,こづかい,5861,3.4,2215,6232,6050
2,6,10,2,0,0,960,世帯主こづかい,4752,9,1361,5092,4742
2,6,10,2,0,0,961,他のこづかい,1109,-15.1,854,1139,1307
2,5,10,3,0,0,0,交際費,15251,29.4,7300,16031,15891
2,6,10,3,6,0,970,贈与金,12412,30.3,3467,13294,13484
2,7,10,3,6,0,0,贈与金,12412,30.3,3467,13294,13484
2,6,10,3,7,0,0,他の交際費,2839,25.5,3832,2737,2408
2,7,10,3,7,0,971,つきあい費,67,219,12,73,73
2,7,10,3,7,0,973,住宅関係負担費,2465,26.5,3642,2344,2009
2,7,10,3,7,0,972,他の負担費,307,5.1,178,320,326
2,5,10,4,0,0,0,仕送り金,767,-29.1,40,846,684
2,6,10,4,0,0,980,国内遊学仕送り金,-,-,-,-,-
2,6,10,4,0,0,981,他の仕送り金,767,-29.1,40,846,684
2,3,0,0,0,0,0,土地家屋購入,-,-100,-,-,-
2,2,0,0,0,0,0,その他の実支出,35175,9.8,38471,34957,32960
2,3,0,0,0,0,0,直接税,15193,6.9,14445,15316,14251
2,4,0,0,0,0,0,勤労所得税,744,150.5,2670,566,541
2,4,0,0,0,0,0,個人住民税,5395,36.4,6315,5332,4815
2,4,0,0,0,0,0,他の税,9054,-9.1,5460,9419,8895
2,3,0,0,0,0,0,社会保険料,19955,12.2,23993,19614,18679
2,4,0,0,0,0,0,公的年金保険料,3088,82.9,15629,1896,1931
2,4,0,0,0,0,0,健康保険料,10506,2.2,7688,10793,10059
2,4,0,0,0,0,0,介護保険料,6322,9.2,534,6896,6658
2,4,0,0,0,0,0,他の社会保険料,39,62.5,142,28,31
2,3,0,0,0,0,0,その他,28,-20,32,27,30
2,1,0,0,0,0,0,実支出以外の支払(繰越金を除く),288557,11.1,263590,291107,262063
2,2,0,0,0,0,0,預貯金,241746,14,183264,247445,227155
2,2,0,0,0,0,0,保険料,6392,-26.7,4588,6574,5951
2,3,0,0,0,0,0,個人・企業年金保険料,479,14.3,463,480,119
2,3,0,0,0,0,0,他の保険料,5913,-28.7,4125,6094,5832
2,2,0,0,0,0,0,有価証券購入,1006,-78.1,682,1044,633
2,2,0,0,0,0,0,土地家屋借金返済,3807,40.7,18661,2365,1604
2,2,0,0,0,0,0,他の借金返済,589,-2.8,-,649,949
2,2,0,0,0,0,0,分割払購入借入金返済,1432,1.8,582,1516,1629
2,2,0,0,0,0,0,一括払購入借入金返済,32126,12.1,55551,29932,22679
2,2,0,0,0,0,0,実支出以外の支払のその他,1461,65.3,263,1583,1465
2,1,0,0,0,0,0,繰越金,66892,5,46234,69003,65633
,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,
第３１表　世帯主年齢階層別１世帯当たり年平均１か月間の収入と品目別生計支出　―　無職世帯　―,,,,,,,,,,,,
注）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払）,,,,,,,,,,,,
