項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,6,9,4,4,0,0,他の教養娯楽サービス,11383,4.3,10830,11618,11198,10548,12725,14273,13065,10449,9158
2,7,9,4,4,880 88A 88B,0,放送受信料,2523,-2.3,1404,1470,1883,2153,2573,2779,2982,2782,2734
2,7,9,4,4,880 88A 88B,88A,ＮＨＫ放送受信料,1183,-1.6,718,938,998,930,1208,1117,1142,1355,1434
2,7,9,4,4,880 88A 88B,88B,ケーブルテレビ放送受信料,1154,-3.8,639,439,740,1088,1167,1235,1542,1269,1149
2,7,9,4,4,880 88A 88B,880,他の放送受信料,186,2.8,47,93,145,135,198,426,298,158,151
2,7,9,4,4,877 878 881-886,0,入場・観覧・ゲーム代,4814,16.9,4584,4540,4556,3925,5289,6742,5859,4424,3813
2,7,9,4,4,877 878 881-886,882,映画・演劇等入場料,1084,25,1410,1165,1015,995,1419,1498,1357,885,881
2,7,9,4,4,877 878 881-886,883,スポーツ観覧料,170,86.8,140,160,430,84,436,251,145,66,69
2,7,9,4,4,877 878 881-886,877,ゴルフプレー料金,1442,35.8,201,132,121,275,1339,1479,2569,2013,1587
2,7,9,4,4,877 878 881-886,878,スポーツクラブ使用料,798,5.1,678,687,407,754,786,1623,984,710,638
2,7,9,4,4,877 878 881-886,881,他のスポーツ施設使用料,249,-13.8,149,264,348,240,264,774,160,146,132
2,7,9,4,4,877 878 881-886,884,文化施設入場料,283,2.9,294,455,481,294,263,411,356,187,108
2,7,9,4,4,877 878 881-886,886,遊園地入場・乗物代,294,-1,903,577,968,531,215,306,59,84,23
2,7,9,4,4,877 878 881-886,885,他の入場・ゲーム代,494,3.6,809,1100,787,753,568,400,230,334,376
2,7,9,4,4,0,888,諸会費,367,14,122,247,251,227,272,218,190,539,584
2,7,9,4,4,0,887,写真撮影・プリント代,309,-22,1080,930,738,164,529,432,301,76,74
2,7,9,4,4,0,88X,教養娯楽賃借料,111,-1.8,128,97,246,194,189,129,49,62,70
2,7,9,4,4,0,88Y,インターネット接続料,2304,-5.8,2591,3013,2427,2780,2802,2736,2671,1800,1384
2,7,9,4,4,0,889,他の教養娯楽サービスのその他,954,1.7,920,1321,1097,1106,1073,1237,1014,766,499
2,4,10,0,0,0,0,その他の消費支出,49853,1.1,33776,36446,51623,46612,58701,66983,50903,47788,47913
2,5,10,1,0,0,0,諸雑費,26132,1,23612,22822,28960,23786,26857,27586,29176,25626,25271
2,6,10,1,1,0,0,理美容サービス,3848,5.1,2789,2540,3483,3866,3751,4981,4222,3900,4030
2,7,10,1,1,0,890,温泉・銭湯入浴料,155,14.8,76,154,199,149,168,190,56,165,77
2,7,10,1,1,0,891,理髪料,449,10.3,158,86,360,346,456,454,460,542,581
2,7,10,1,1,0,892,パーマネント代,229,-33.2,221,10,108,135,197,55,104,365,499
2,7,10,1,1,0,894,カット代,618,12.6,522,595,736,587,596,688,577,612,647
2,7,10,1,1,0,899,他の理美容代,2397,7.6,1811,1694,2081,2650,2333,3594,3025,2217,2225
2,6,10,1,2,0,0,理美容用品,5379,7.8,4984,5045,6004,5885,6080,6204,6748,4599,4262
2,7,10,1,2,0,900,理美容用電気器具,175,-2.2,396,83,199,217,142,126,215,165,195
2,7,10,1,2,0,901,歯ブラシ,176,10,198,206,199,250,171,153,219,144,108
2,7,10,1,2,0,903,他の理美容用品,241,10,175,196,207,192,383,282,256,223,258
2,7,10,1,2,904-915,0,石けん類・化粧品,4787,8,4215,4559,5401,5225,5384,5644,6058,4067,3701
2,7,10,1,2,904-915,904,浴用・洗顔石けん,523,4.4,569,697,680,695,674,590,669,349,278
2,7,10,1,2,904-915,905,シャンプー,311,1.6,394,451,408,439,446,353,349,194,163
2,7,10,1,2,904-915,908,ヘアリンス・ヘアトリートメント,208,1,238,340,284,314,305,261,245,111,72
2,7,10,1,2,904-915,906,歯磨き,284,4.4,195,209,290,282,229,270,337,303,245
2,7,10,1,2,904-915,907,整髪・養毛剤,232,7.4,195,232,213,163,241,149,374,236,244
2,7,10,1,2,904-915,909,化粧クリーム,481,8.8,455,438,508,382,465,495,731,449,433
2,7,10,1,2,904-915,910,化粧水,335,-5.9,322,270,434,302,402,317,527,268,287
2,7,10,1,2,904-915,914,乳液,137,6.2,133,77,156,87,176,183,170,126,107
2,7,10,1,2,904-915,911,ファンデーション,243,17.4,194,289,248,214,243,328,325,214,214
2,7,10,1,2,904-915,912,口紅,101,2,123,139,145,142,125,123,107,64,61
2,7,10,1,2,904-915,915,ヘアカラーリング剤,130,-1.5,42,34,52,136,149,156,221,134,128
2,7,10,1,2,904-915,913,他の化粧品,1802,14.8,1356,1383,1983,2068,1930,2419,2003,1618,1469
2,6,10,1,3,0,0,身の回り用品,2855,15.5,2909,2301,2705,3763,3111,5386,3935,1974,1481
2,7,10,1,3,0,920,傘,142,13.6,151,141,187,209,126,222,229,88,82
2,7,10,1,3,924-927,0,かばん類,1065,5.2,704,800,1268,983,1480,1635,1204,850,641
2,7,10,1,3,924-927,924,ハンドバッグ,590,7.9,294,243,545,565,809,749,710,551,369
2,7,10,1,3,924-927,925,通学用かばん,76,-18.3,-,57,362,79,56,-,188,21,17
2,7,10,1,3,924-927,926,旅行用かばん,143,10,75,242,62,6,176,324,87,149,190
2,7,10,1,3,924-927,927,他のバッグ,255,4.9,336,258,298,334,439,563,219,129,65
2,7,10,1,3,0,928,装身具,626,25,652,385,209,1015,314,1113,1696,398,357
2,7,10,1,3,0,930,腕時計,306,45,289,319,134,285,449,1027,194,219,53
2,7,10,1,3,0,932,他の身の回り用品,554,2.6,1085,648,751,1134,586,723,524,291,209
2,7,10,1,3,0,935,身の回り用品関連サービス,162,95.2,28,8,157,136,158,667,87,128,139
2,6,10,1,4,0,940,たばこ,778,-6.9,328,808,753,777,634,734,1805,622,419
2,6,10,1,5,0,0,他の諸雑費,13272,-4.5,12603,12128,16014,9496,13281,10281,12466,14531,15079
2,7,10,1,5,0,950,信仰・祭祀費,1311,9.2,64,540,345,224,909,1233,810,2166,2206
2,7,10,1,5,0,955,祭具・墓石,423,-41,23,25,28,112,28,456,1420,502,819
2,7,10,1,5,0,956,婚礼関係費,-,-100,-,-,-,-,-,-,-,-,-
2,7,10,1,5,0,957,葬儀関係費,1610,-12.5,-,-,2605,-,1050,90,1003,2693,3958
2,7,10,1,5,0,958,他の冠婚葬祭費,68,-12.8,-,-,4,13,1,7,10,143,147
2,7,10,1,5,0,95X,医療保険料,1509,-2.9,454,1986,1257,1372,1679,1840,1761,1454,1125
2,7,10,1,5,0,952,他の非貯蓄型保険料,4770,-2.6,2940,4134,5001,5580,5787,4418,5692,4382,2988
2,7,10,1,5,0,953,寄付金,656,-17.3,143,480,1145,602,744,679,410,657,365
2,7,10,1,5,0,954,保育費用,916,33.1,8469,4117,3162,524,674,47,60,-,-
2,7,10,1,5,0,951,介護サービス,542,-16.5,-,-,-,35,243,99,217,1084,1738
2,7,10,1,5,0,959,他の諸雑費のその他,1467,13.8,510,846,2467,1034,2166,1413,1083,1450,1733
2,5,10,2,0,0,0,こづかい,8531,-6.3,2878,5410,11329,11138,13905,13726,7497,6337,6205
2,6,10,2,0,0,960,世帯主こづかい,6787,-0.8,2250,4818,9172,8730,9831,10582,6424,5260,4792
2,6,10,2,0,0,961,他のこづかい,1744,-23.1,629,592,2157,2408,4075,3144,1073,1077,1413
2,5,10,3,0,0,0,交際費,12513,1.3,6172,8021,8907,9017,12014,14627,11458,14934,15598
2,6,10,3,6,0,970,贈与金,8179,0.2,3235,3093,3764,3711,5521,7977,7305,11850,12959
2,7,10,3,6,0,0,贈与金,8179,0.2,3235,3093,3764,3711,5521,7977,7305,11850,12959
2,6,10,3,7,0,0,他の交際費,4334,3.3,2937,4928,5143,5305,6493,6649,4153,3084,2639
2,7,10,3,7,0,971,つきあい費,349,-7.7,323,850,463,546,557,925,335,85,77
2,7,10,3,7,0,973,住宅関係負担費,3381,6.5,1295,2958,3772,3696,5186,4813,3610,2688,2246
2,7,10,3,7,0,972,他の負担費,605,-5.9,1319,1119,908,1062,751,911,208,311,316
2,5,10,4,0,0,0,仕送り金,2677,33.8,1114,193,2427,2671,5924,11044,2773,891,838
2,6,10,4,0,0,980,国内遊学仕送り金,699,-15.8,-,-,266,347,3626,2442,561,-,-
2,6,10,4,0,0,981,他の仕送り金,1978,68.9,1114,193,2161,2324,2299,8603,2212,891,838
2,3,0,0,0,0,0,土地家屋購入,3716,266.8,-,-,41520,-,-,-,836,-,-
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,,,,,,,
第１０表　世帯主年齢階層別１世帯当たり年平均１か月間の品目別生計支出　―　全　世　帯　―　,,,,,,,,,,,,,,,,,,
注）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,,,,
