事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F20 ゴム製品製造業,平成19,2007,10月,19.5,19.7,18,162,162.7,156.5,150.7,151.9,141.6,11.3,10.8,14.9
30人以上,F20 ゴム製品製造業,平成19,2007,11月,21.4,21.6,20,178.2,179,171.8,166.9,168.3,156,11.3,10.7,15.8
30人以上,F20 ゴム製品製造業,平成19,2007,12月,20.2,20.4,18.6,168.5,169.4,162,157.2,158.6,146.4,11.3,10.8,15.6
30人以上,F21 なめし革・同製品・毛皮製造業,平成17,2005,年平均,20.8,21.3,20.3,155.8,169,142.5,153.3,166.4,140.2,2.5,2.6,2.3
30人以上,F21 なめし革・同製品・毛皮製造業,平成18,2006,年平均,20.8,21.2,20.4,153.9,168.7,140.7,151.6,166.2,138.5,2.3,2.5,2.2
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,年平均,20.3,20.4,20.1,165.2,171.6,155.4,156.7,160.3,151.2,8.5,11.3,4.2
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,1月,17.6,17.3,18.1,142.1,143.5,139.8,135.7,134.8,137.2,6.4,8.7,2.6
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,2月,22,22.3,21.4,176.7,184.4,164.1,169.4,174.5,161,7.3,9.9,3.1
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,3月,19.9,20.2,19.4,157.4,164.2,146.7,152.7,157.9,144.5,4.7,6.3,2.2
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,4月,21.2,21.2,21.2,166.8,172,158.9,162.4,165.8,157.1,4.4,6.2,1.8
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,5月,17.5,17.2,17.8,139.5,141.2,136.9,134.9,135.8,133.6,4.6,5.4,3.3
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,6月,22.3,22.6,21.9,177.6,185.3,166.1,171.8,177.8,162.8,5.8,7.5,3.3
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,7月,21,21,20.9,169.9,175.4,161.5,162.1,165.5,156.9,7.8,9.9,4.6
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,8月,18.4,18.4,18.5,151.1,155,145.2,142.3,144.3,139.4,8.8,10.7,5.8
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,9月,22.1,22.4,21.6,184.8,195.5,168.8,170.3,175.1,163.1,14.5,20.4,5.7
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,10月,19.5,19.7,19.3,162.3,169.2,152.3,150.5,153.1,146.8,11.8,16.1,5.5
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,11月,21.8,22.2,21.2,180.5,191.3,164.6,168.3,175.2,158.2,12.2,16.1,6.4
30人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,12月,20.6,20.7,20.3,173,182.1,159.8,159.9,164.2,153.6,13.1,17.9,6.2
30人以上,F22 窯業・土石製品製造業,平成17,2005,年平均,20.2,20.2,20,168.5,167.6,170.7,159.3,159.5,158.7,9.2,8.1,12
30人以上,F22 窯業・土石製品製造業,平成18,2006,年平均,20.2,20.3,20,167.5,166.7,169.6,159.3,160,157.7,8.2,6.7,11.9
30人以上,F22 窯業・土石製品製造業,平成19,2007,年平均,19.3,19.5,18.5,157.6,158.8,152.3,147.7,149.2,141.3,9.9,9.6,11
30人以上,F22 窯業・土石製品製造業,平成19,2007,1月,17.4,17.5,16.7,142.2,143.3,137.6,132.5,133.9,126.6,9.7,9.4,11
30人以上,F22 窯業・土石製品製造業,平成19,2007,2月,19.4,19.7,18.2,159.5,161.8,150,148.2,150.5,138.5,11.3,11.3,11.5
30人以上,F22 窯業・土石製品製造業,平成19,2007,3月,19.5,19.6,18.8,159.5,161,153.1,148.2,149.8,141.2,11.3,11.2,11.9
30人以上,F22 窯業・土石製品製造業,平成19,2007,4月,19.5,19.6,19,159.5,159.9,157.8,148.9,150,144.4,10.6,9.9,13.4
30人以上,F22 窯業・土石製品製造業,平成19,2007,5月,17.8,18.1,16.3,145.2,147.2,136.5,136.4,139.1,124.8,8.8,8.1,11.7
30人以上,F22 窯業・土石製品製造業,平成19,2007,6月,21,21.1,20.2,171.1,172.2,166.1,161.4,162.9,154.6,9.7,9.3,11.5
30人以上,F22 窯業・土石製品製造業,平成19,2007,7月,20,20.1,19.4,161.7,162.4,158.3,152.4,153.4,147.8,9.3,9,10.5
30人以上,F22 窯業・土石製品製造業,平成19,2007,8月,18.6,18.7,18,150.3,151,147.4,141.7,142.7,137.5,8.6,8.3,9.9
30人以上,F22 窯業・土石製品製造業,平成19,2007,9月,19.3,19.5,18.6,155.9,157.3,150,147,148.5,140.6,8.9,8.8,9.4
30人以上,F22 窯業・土石製品製造業,平成19,2007,10月,19.4,19.7,18.2,157.1,159.2,148.3,148.3,150.5,139,8.8,8.7,9.3
30人以上,F22 窯業・土石製品製造業,平成19,2007,11月,21,21.1,20.4,172.8,173.4,169.8,162.6,163.4,159,10.2,10,10.8
30人以上,F22 窯業・土石製品製造業,平成19,2007,12月,19.1,19.3,18.6,156.7,157.2,155.1,145.9,146.4,144.1,10.8,10.8,11
30人以上,F23 鉄鋼業,平成17,2005,年平均,19.7,19.9,19,156.9,157.4,154.5,149.9,151.1,144.1,7,6.3,10.4
30人以上,F23 鉄鋼業,平成18,2006,年平均,19.7,19.8,19.1,157.8,158.4,155.1,150.1,151.4,144.2,7.7,7,10.9
30人以上,F23 鉄鋼業,平成19,2007,年平均,19.4,19.5,18.9,167.2,169.8,157.3,150.1,151,146.5,17.1,18.8,10.8
30人以上,F23 鉄鋼業,平成19,2007,1月,18.2,18.3,17.8,157.4,159.9,148.2,140.5,141.2,137.7,16.9,18.7,10.5
30人以上,F23 鉄鋼業,平成19,2007,2月,18.3,18.4,17.8,158.5,161.3,148.6,141.3,142.3,137.8,17.2,19,10.8
30人以上,F23 鉄鋼業,平成19,2007,3月,20.4,20.6,19.9,175.2,177.5,166.5,157.5,158.6,153.5,17.7,18.9,13
30人以上,F23 鉄鋼業,平成19,2007,4月,19.6,19.8,18.7,168.8,171.8,157.2,151.3,153.1,144.2,17.5,18.7,13
30人以上,F23 鉄鋼業,平成19,2007,5月,18.3,18.3,18.3,158.2,160.1,151.6,141.4,141.5,141.3,16.8,18.6,10.3
30人以上,F23 鉄鋼業,平成19,2007,6月,20.5,20.6,20.1,175.8,178.3,166.6,158.5,159.3,155.5,17.3,19,11.1
30人以上,F23 鉄鋼業,平成19,2007,7月,20.5,20.7,19.8,177.2,180.7,164.1,158.3,159.7,152.9,18.9,21,11.2
30人以上,F23 鉄鋼業,平成19,2007,8月,19.3,19.3,19.5,165.7,166.9,161,149.8,149.4,151,15.9,17.5,10
30人以上,F23 鉄鋼業,平成19,2007,9月,17.9,18.1,17.3,155.2,158.4,143.5,138.9,140.2,134.1,16.3,18.2,9.4
30人以上,F23 鉄鋼業,平成19,2007,10月,21.2,21.4,20.5,182.2,185.8,169.5,163.5,165,158.3,18.7,20.8,11.2
30人以上,F23 鉄鋼業,平成19,2007,11月,20.5,20.7,19.9,176.4,180,163.7,158.5,159.9,153.6,17.9,20.1,10.1
30人以上,F23 鉄鋼業,平成19,2007,12月,18.3,18.5,17.9,155,157.2,147,141.6,142.6,137.9,13.4,14.6,9.1
30人以上,F24 非鉄金属製造業,平成17,2005,年平均,19.1,19.2,18.6,155.6,156.5,152,147.3,148.5,142.4,8.3,8,9.6
30人以上,F24 非鉄金属製造業,平成18,2006,年平均,19.5,19.6,19,158.3,159,154.8,150,151,145,8.3,8,9.8
30人以上,F24 非鉄金属製造業,平成19,2007,年平均,19.1,19.4,18.4,160.9,162.7,155,150,151.6,144.7,10.9,11.1,10.3
30人以上,F24 非鉄金属製造業,平成19,2007,1月,17.1,17.4,16.2,142.3,144.3,136,133.4,135.3,127.4,8.9,9,8.6
30人以上,F24 非鉄金属製造業,平成19,2007,2月,19.5,19.8,18.7,168.2,168.7,166.9,153.2,154.8,148.3,15,13.9,18.6
30人以上,F24 非鉄金属製造業,平成19,2007,3月,19.1,19.3,18.6,161.1,163.1,155,148.9,150.4,144.4,12.2,12.7,10.6
30人以上,F24 非鉄金属製造業,平成19,2007,4月,19.1,19.4,18.3,161.5,163.8,154.1,149.9,151.9,143.6,11.6,11.9,10.5
30人以上,F24 非鉄金属製造業,平成19,2007,5月,17.3,17.5,16.7,146.4,148.2,140.8,135.7,137,131.6,10.7,11.2,9.2
30人以上,F24 非鉄金属製造業,平成19,2007,6月,21.6,21.9,20.6,180.9,184.3,170.2,168.4,170.9,160.5,12.5,13.4,9.7
30人以上,F24 非鉄金属製造業,平成19,2007,7月,19.1,19.2,18.9,159.4,160.4,156,149.7,150.5,147,9.7,9.9,9
30人以上,F24 非鉄金属製造業,平成19,2007,8月,19.3,19.6,18.4,162.1,164.3,155.3,152.4,154.3,146.6,9.7,10,8.7
30人以上,F24 非鉄金属製造業,平成19,2007,9月,19.5,19.6,19.2,164.8,165.8,161.6,155,155.8,152.6,9.8,10,9
30人以上,F24 非鉄金属製造業,平成19,2007,10月,17.6,17.9,16.9,147.5,148.6,144.1,138.8,140.3,134.1,8.7,8.3,10
30人以上,F24 非鉄金属製造業,平成19,2007,11月,21,21.2,20.2,174.8,177,167.7,162.8,164.6,157.2,12,12.4,10.5
30人以上,F24 非鉄金属製造業,平成19,2007,12月,19.3,19.6,18.4,161.4,164.3,152.6,151.3,153.9,143.2,10.1,10.4,9.4
30人以上,F25 金属製品製造業,平成17,2005,年平均,20.5,20.8,19.8,179.7,183.9,169.4,157.7,159.5,153.2,22,24.4,16.2
30人以上,F25 金属製品製造業,平成18,2006,年平均,20.5,20.6,20,182.6,186.7,171.5,159.2,160.5,155.5,23.4,26.2,16
30人以上,F25 金属製品製造業,平成19,2007,年平均,19.8,20.1,19,160,162.8,151.5,152.6,155,145.2,7.4,7.8,6.3
30人以上,F25 金属製品製造業,平成19,2007,1月,16.1,16.2,15.6,128.9,132.8,117.8,122.1,125.1,113.5,6.8,7.7,4.3
30人以上,F25 金属製品製造業,平成19,2007,2月,21.1,21.5,19.7,173.9,180.7,152.2,163.9,170.4,143.1,10,10.3,9.1
30人以上,F25 金属製品製造業,平成19,2007,3月,19.7,19.8,19.2,158.3,161.3,148.8,148.7,151,141.4,9.6,10.3,7.4
30人以上,F25 金属製品製造業,平成19,2007,4月,19.8,20.2,18.7,159.8,165.9,142.3,152.1,157.4,137,7.7,8.5,5.3
30人以上,F25 金属製品製造業,平成19,2007,5月,17.9,18.4,16.4,142.4,147.3,128,137.4,142,123.9,5,5.3,4.1
30人以上,F25 金属製品製造業,平成19,2007,6月,22.4,22.6,21.9,179.4,182.3,170.5,172.8,175.4,164.9,6.6,6.9,5.6
30人以上,F25 金属製品製造業,平成19,2007,7月,20.1,20.2,19.7,165.2,166,162.5,154.9,156.3,150.6,10.3,9.7,11.9
30人以上,F25 金属製品製造業,平成19,2007,8月,19.1,19.3,18.3,155.8,159.2,145.3,147.1,150,138.2,8.7,9.2,7.1
30人以上,F25 金属製品製造業,平成19,2007,9月,20.4,20.5,20.2,170.2,170.2,170.3,160.3,160.5,159.9,9.9,9.7,10.4
30人以上,F25 金属製品製造業,平成19,2007,10月,18.9,19.1,18.4,148.9,151,142.8,144.3,146,139.3,4.6,5,3.5
30人以上,F25 金属製品製造業,平成19,2007,11月,22,22.5,20.7,177.1,177.6,176,171.8,172,171.5,5.3,5.6,4.5
30人以上,F25 金属製品製造業,平成19,2007,12月,19.8,20.1,18.7,159.9,158.9,162.3,155.3,154,158.7,4.6,4.9,3.6
30人以上,F26 一般機械器具製造業,平成17,2005,年平均,19,19.2,18.3,166.7,169,153.2,148.2,149.4,141.5,18.5,19.6,11.7
30人以上,F26 一般機械器具製造業,平成18,2006,年平均,19.1,19.2,18.6,169.4,171.6,156.6,149.6,150.5,144.4,19.8,21.1,12.2
30人以上,F26 一般機械器具製造業,平成19,2007,年平均,18.9,19,18.3,158.2,160.5,148.2,145.9,147.7,138.1,12.3,12.8,10.1
30人以上,F26 一般機械器具製造業,平成19,2007,1月,17.3,17.4,17.1,145.1,146.9,137.2,133.2,134.3,128.5,11.9,12.6,8.7
30人以上,F26 一般機械器具製造業,平成19,2007,2月,18.1,18.2,17.6,153.3,155.7,142.7,140.1,141.7,133,13.2,14,9.7
30人以上,F26 一般機械器具製造業,平成19,2007,3月,20.1,20.2,19.8,169,171.5,157.6,155,156.9,146.5,14,14.6,11.1
30人以上,F26 一般機械器具製造業,平成19,2007,4月,19.1,19.3,18.3,160.8,163.4,149.3,148.4,150.6,138.6,12.4,12.8,10.7
30人以上,F26 一般機械器具製造業,平成19,2007,5月,18.6,18.7,18.3,157.5,159.3,149.4,144.4,145.6,139.3,13.1,13.7,10.1
30人以上,F26 一般機械器具製造業,平成19,2007,6月,19.9,20,19.4,166.1,168.4,156.3,154.3,156.1,146.7,11.8,12.3,9.6
30人以上,F26 一般機械器具製造業,平成19,2007,7月,18.9,19,18.1,158,160.6,146.7,146,148.2,136.7,12,12.4,10
30人以上,F26 一般機械器具製造業,平成19,2007,8月,16.9,17.2,15.6,142.1,145.4,128,130.8,133.6,118.9,11.3,11.8,9.1
30人以上,F26 一般機械器具製造業,平成19,2007,9月,18.4,18.5,17.9,151.9,153.5,144.7,139.7,140.9,134.3,12.2,12.6,10.4
30人以上,F26 一般機械器具製造業,平成19,2007,10月,20.5,20.6,19.9,171.3,173.4,161.8,158.9,160.7,150.7,12.4,12.7,11.1
30人以上,F26 一般機械器具製造業,平成19,2007,11月,20.5,20.6,19.9,171,173.2,161.3,158.6,160.4,150.9,12.4,12.8,10.4
30人以上,F26 一般機械器具製造業,平成19,2007,12月,18.2,18.3,17.5,152.2,154.3,142.8,141,142.9,132.7,11.2,11.4,10.1
30人以上,F27 電気機械器具製造業,平成17,2005,年平均,19.2,19.3,18.5,159.3,161.8,148.6,145.6,147,139.6,13.7,14.8,9
30人以上,F27 電気機械器具製造業,平成18,2006,年平均,19.1,19.2,18.5,159.7,161.8,149.1,145.2,146.4,139.2,14.5,15.4,9.9
30人以上,F27 電気機械器具製造業,平成19,2007,年平均,18.9,19,18.5,156.1,157.6,147.4,143.8,144.7,138.7,12.3,12.9,8.7
30人以上,F27 電気機械器具製造業,平成19,2007,1月,17.4,17.5,16.5,143.1,145.1,132,131.4,132.7,123.9,11.7,12.4,8.1
30人以上,F27 電気機械器具製造業,平成19,2007,2月,18.5,18.6,18.2,154.5,155.9,146.1,141.6,142.3,137.3,12.9,13.6,8.8
30人以上,F27 電気機械器具製造業,平成19,2007,3月,18.9,19.1,18.2,157.6,159.7,145.2,144.4,145.7,136.9,13.2,14,8.3
30人以上,F27 電気機械器具製造業,平成19,2007,4月,19.3,19.3,19,159.4,160.6,152.7,146.4,147.1,142.3,13,13.5,10.4
30人以上,F27 電気機械器具製造業,平成19,2007,5月,18.1,18.2,17.4,149,150.8,139.2,137.9,139.1,131.4,11.1,11.7,7.8
30人以上,F27 電気機械器具製造業,平成19,2007,6月,19.8,19.8,19.3,163,164.7,152.9,151.3,152.3,145.3,11.7,12.4,7.6
30人以上,F27 電気機械器具製造業,平成19,2007,7月,19.7,19.8,19,162.7,164.6,151.9,150.3,151.6,143,12.4,13,8.9
30人以上,F27 電気機械器具製造業,平成19,2007,8月,19.2,19.4,18.6,159.2,161,149.7,147,148.1,141.2,12.2,12.9,8.5
30人以上,F27 電気機械器具製造業,平成19,2007,9月,18,18,17.7,146.4,147.7,139.6,135.5,136.2,131.8,10.9,11.5,7.8
30人以上,F27 電気機械器具製造業,平成19,2007,10月,19,19,18.7,154.6,155.7,149.2,142.5,143.1,139.6,12.1,12.6,9.6
30人以上,F27 電気機械器具製造業,平成19,2007,11月,20.5,20.5,20.1,167.4,168.7,160.2,154.2,154.8,150.7,13.2,13.9,9.5
30人以上,F27 電気機械器具製造業,平成19,2007,12月,19,19,18.7,155.7,156.9,149,142.7,143.3,139.6,13,13.6,9.4
30人以上,F28 情報通信機械器具製造業,平成17,2005,年平均,18.8,18.9,18.4,161.8,163.5,151.4,142,142.7,137.6,19.8,20.8,13.8
30人以上,F28 情報通信機械器具製造業,平成18,2006,年平均,19,19,18.4,166,168.2,152.6,143.7,144.7,137.8,22.3,23.5,14.8
30人以上,F28 情報通信機械器具製造業,平成19,2007,年平均,18.9,19,18.1,159.7,162.1,146.9,142.3,143.7,134.7,17.4,18.4,12.2
30人以上,F28 情報通信機械器具製造業,平成19,2007,1月,17.7,17.8,16.9,147.9,149.9,136.8,131,132.2,124.3,16.9,17.7,12.5
30人以上,F28 情報通信機械器具製造業,平成19,2007,2月,18.2,18.4,17,154.7,157.6,138.3,136.2,138,125.9,18.5,19.6,12.4
30人以上,F28 情報通信機械器具製造業,平成19,2007,3月,19.2,19.3,18.7,163,165.1,152,143.5,144.5,138.5,19.5,20.6,13.5
30人以上,F28 情報通信機械器具製造業,平成19,2007,4月,19.7,19.8,19,165.8,168.1,154.2,147,148.2,141,18.8,19.9,13.2
30人以上,F28 情報通信機械器具製造業,平成19,2007,5月,18.4,18.5,18,153.9,155.4,146,137.3,137.9,134.1,16.6,17.5,11.9
30人以上,F28 情報通信機械器具製造業,平成19,2007,6月,19.9,20,19,167.7,170.1,155.3,150.7,152.1,143.5,17,18,11.8
30人以上,F28 情報通信機械器具製造業,平成19,2007,7月,19.6,19.8,18.7,165,167.7,152,148,149.6,140.2,17,18.1,11.8
30人以上,F28 情報通信機械器具製造業,平成19,2007,8月,18.4,18.5,17.8,155.4,157.6,143.8,139.5,140.7,133.2,15.9,16.9,10.6
30人以上,F28 情報通信機械器具製造業,平成19,2007,9月,17.9,18.1,17.1,151.9,154.3,138.8,136,137.5,127.7,15.9,16.8,11.1
30人以上,F28 情報通信機械器具製造業,平成19,2007,10月,19.2,19.3,18.5,162.9,165,151.7,145.4,146.6,139.1,17.5,18.4,12.6
30人以上,F28 情報通信機械器具製造業,平成19,2007,11月,20.1,20.3,18.8,170.9,174.2,153.6,152.2,154.5,140.2,18.7,19.7,13.4
30人以上,F28 情報通信機械器具製造業,平成19,2007,12月,18.4,18.7,17,156.9,160.3,139.8,139.8,142.2,127.5,17.1,18.1,12.3
30人以上,F29 電子部品・デバイス製造業,平成17,2005,年平均,19,19.1,18.6,165.7,169,152.7,149.2,150.7,143.5,16.5,18.3,9.2
30人以上,F29 電子部品・デバイス製造業,平成18,2006,年平均,19.2,19.4,18.3,165.3,169.1,151.6,149.8,151.9,142.2,15.5,17.2,9.4
30人以上,F29 電子部品・デバイス製造業,平成19,2007,年平均,18.9,19.1,18,154.2,159.9,134.4,143.2,147.2,129.3,11,12.7,5.1
30人以上,F29 電子部品・デバイス製造業,平成19,2007,1月,17.4,17.5,17,140.9,145.8,123.9,130.3,133.5,119.3,10.6,12.3,4.6
30人以上,F29 電子部品・デバイス製造業,平成19,2007,2月,18.8,18.8,18.7,152.9,157.4,137.1,141.7,144.5,131.8,11.2,12.9,5.3
30人以上,F29 電子部品・デバイス製造業,平成19,2007,3月,18.6,19.7,14.8,153.1,164.1,114.7,142.1,151.5,109.1,11,12.6,5.6
30人以上,F29 電子部品・デバイス製造業,平成19,2007,4月,20.3,19.7,22.5,163.3,164.3,160.1,151.8,151.1,154.5,11.5,13.2,5.6
30人以上,F29 電子部品・デバイス製造業,平成19,2007,5月,17.3,17.9,15.6,142,149.3,116.1,131.5,137.3,110.9,10.5,12,5.2
30人以上,F29 電子部品・デバイス製造業,平成19,2007,6月,20.4,20.4,20.6,165,169.3,150,154.3,157,144.9,10.7,12.3,5.1
30人以上,F29 電子部品・デバイス製造業,平成19,2007,7月,19.8,20.1,18.8,161.4,168.2,137.6,149.6,154.5,132.3,11.8,13.7,5.3
30人以上,F29 電子部品・デバイス製造業,平成19,2007,8月,18.4,18.6,17.7,152.4,158.5,131.3,141,145.3,126.2,11.4,13.2,5.1
30人以上,F29 電子部品・デバイス製造業,平成19,2007,9月,18.4,18.3,18.8,149.8,153.2,138,139,140.7,133.1,10.8,12.5,4.9
30人以上,F29 電子部品・デバイス製造業,平成19,2007,10月,19.4,19.8,18.3,158.6,165.3,134.9,147.3,152.2,129.9,11.3,13.1,5
30人以上,F29 電子部品・デバイス製造業,平成19,2007,11月,19.1,20.1,15.6,162,167.5,142.5,150.8,154.6,137.6,11.2,12.9,4.9
30人以上,F29 電子部品・デバイス製造業,平成19,2007,12月,18.3,18.7,17.3,148.8,155.2,126.5,138.8,143.6,122,10,11.6,4.5
30人以上,F30 輸送用機械器具製造業,平成17,2005,年平均,18.7,18.8,18,165.4,167.2,156.9,148,149.3,141.8,17.4,17.9,15.1
30人以上,F30 輸送用機械器具製造業,平成18,2006,年平均,18.7,18.8,18.3,165.5,166.8,158.9,148.6,149.5,143.9,16.9,17.3,15
30人以上,F30 輸送用機械器具製造業,平成19,2007,年平均,18.8,18.9,17.8,168.2,169.8,151.9,148.3,149.1,140.6,19.9,20.7,11.3
30人以上,F30 輸送用機械器具製造業,平成19,2007,1月,17.9,18,17,158.4,159.8,145,140.9,141.6,134.2,17.5,18.2,10.8
30人以上,F30 輸送用機械器具製造業,平成19,2007,2月,18.5,18.7,17,166,168.1,144.5,146.1,147.3,134,19.9,20.8,10.5
30人以上,F30 輸送用機械器具製造業,平成19,2007,3月,19.6,19.7,18,175.2,177.3,154.7,155.1,156.4,142.5,20.1,20.9,12.2
30人以上,F30 輸送用機械器具製造業,平成19,2007,4月,18.9,19,18.1,167.2,168.4,155,148.8,149.4,143,18.4,19,12
30人以上,F30 輸送用機械器具製造業,平成19,2007,5月,18.2,18.2,17.4,162.1,163.4,148.8,143,143.5,137.6,19.1,19.9,11.2
30人以上,F30 輸送用機械器具製造業,平成19,2007,6月,19.4,19.5,18.5,174.1,175.7,157.7,153,153.6,146.4,21.1,22.1,11.3
30人以上,F30 輸送用機械器具製造業,平成19,2007,7月,19.3,19.3,18.5,175,176.9,157.1,151.6,152.3,145.7,23.4,24.6,11.4
30人以上,F30 輸送用機械器具製造業,平成19,2007,8月,17.1,17.2,16.4,155.8,157.6,139.4,135.1,135.7,129.6,20.7,21.9,9.8
30人以上,F30 輸送用機械器具製造業,平成19,2007,9月,18,18.1,16.5,162.1,164.3,140.5,141.5,142.7,129.9,20.6,21.6,10.6
30人以上,F30 輸送用機械器具製造業,平成19,2007,10月,20.2,20.3,19.3,181.6,183.1,166.3,160,160.7,153,21.6,22.4,13.3
30人以上,F30 輸送用機械器具製造業,平成19,2007,11月,20.3,20.5,19.2,180.5,182.2,164.4,161,162,151.8,19.5,20.2,12.6
30人以上,F30 輸送用機械器具製造業,平成19,2007,12月,18.3,18.3,17.8,160.7,161.7,151,144.5,144.9,140.3,16.2,16.8,10.7
30人以上,F31 精密機械器具製造業,平成17,2005,年平均,18.9,19.2,17.8,158.6,164.6,136.6,145.2,149.2,130.5,13.4,15.4,6.1
30人以上,F31 精密機械器具製造業,平成18,2006,年平均,19,19.2,18.4,158.8,163.9,140.2,144.4,147.5,133.1,14.4,16.4,7.1
30人以上,F31 精密機械器具製造業,平成19,2007,年平均,19.4,19.5,19.1,169.3,171.4,157.4,152.5,153.3,148.1,16.8,18.1,9.3
30人以上,F31 精密機械器具製造業,平成19,2007,1月,17.7,17.8,17.3,154,155.9,142.6,138.7,139.5,133.9,15.3,16.4,8.7
30人以上,F31 精密機械器具製造業,平成19,2007,2月,19.3,19.3,19,166.4,168.1,156.3,151.1,151.8,146.9,15.3,16.3,9.4
30人以上,F31 精密機械器具製造業,平成19,2007,3月,19.3,19.3,19.2,168.9,170.3,160.2,151,151.4,148.5,17.9,18.9,11.7
30人以上,F31 精密機械器具製造業,平成19,2007,4月,20,20.1,19.7,174.7,176.7,163.7,157,157.7,153.3,17.7,19,10.4
30人以上,F31 精密機械器具製造業,平成19,2007,5月,18.7,18.8,18.5,162.3,164.3,150.5,146.9,147.8,141.7,15.4,16.5,8.8
30人以上,F31 精密機械器具製造業,平成19,2007,6月,20.6,20.7,20.1,177.5,179.8,164.9,162.1,163.1,156.5,15.4,16.7,8.4
30人以上,F31 精密機械器具製造業,平成19,2007,7月,20.1,20.2,19.5,175.8,178.5,160.5,158.4,159.6,151.6,17.4,18.9,8.9
30人以上,F31 精密機械器具製造業,平成19,2007,8月,18.9,19,18.4,165.6,168.3,150.7,148.4,149.4,142.8,17.2,18.9,7.9
30人以上,F31 精密機械器具製造業,平成19,2007,9月,19.1,19.1,19.1,166.3,168.1,157,149.4,149.8,147.7,16.9,18.3,9.3
30人以上,F31 精密機械器具製造業,平成19,2007,10月,19.1,19.1,19,166.9,168.8,156.6,149.3,149.8,146.7,17.6,19,9.9
30人以上,F31 精密機械器具製造業,平成19,2007,11月,21.1,21.2,20.6,184,186.7,169.1,166,167.1,159.9,18,19.6,9.2
30人以上,F31 精密機械器具製造業,平成19,2007,12月,19.4,19.5,19.2,169.6,172,155.8,152.2,153.1,146.8,17.4,18.9,9
30人以上,F32 その他の製造業,平成17,2005,年平均,19.7,19.9,19.1,160.5,163.2,153.7,150.9,153.4,144.5,9.6,9.8,9.2
30人以上,F32 その他の製造業,平成18,2006,年平均,19.9,20.1,19.3,165.1,168.2,157.2,153.1,155.7,146.6,12,12.5,10.6
30人以上,F32 その他の製造業,平成19,2007,年平均,19.5,19.8,19,160.3,164.8,149.4,146.2,149.2,139,14.1,15.6,10.4
30人以上,F32 その他の製造業,平成19,2007,1月,18.3,18.5,17.8,150.1,154.9,138.2,136.4,139.4,129,13.7,15.5,9.2
30人以上,F32 その他の製造業,平成19,2007,2月,19.1,19,19.3,156.5,159.2,149.9,143.1,144,140.9,13.4,15.2,9
30人以上,F32 その他の製造業,平成19,2007,3月,19.4,19.6,19.1,160.1,165,148,144.9,147.6,138.2,15.2,17.4,9.8
30人以上,F32 その他の製造業,平成19,2007,4月,20.1,20.2,20,166.4,170.8,155.6,150.5,152.3,145.9,15.9,18.5,9.7
30人以上,F32 その他の製造業,平成19,2007,5月,19.3,19.4,18.9,159.3,163.9,148.3,143.4,146.1,136.9,15.9,17.8,11.4
30人以上,F32 その他の製造業,平成19,2007,6月,20.1,20.3,19.8,165.6,170.4,153.8,150.5,153.2,143.8,15.1,17.2,10
30人以上,F32 その他の製造業,平成19,2007,7月,20.6,20.9,19.9,167.3,172.1,156.2,154.1,158.2,144.6,13.2,13.9,11.6
30人以上,F32 その他の製造業,平成19,2007,8月,18.4,18.7,17.6,150.1,154.9,139.2,137.7,141.5,129,12.4,13.4,10.2
30人以上,F32 その他の製造業,平成19,2007,9月,19.5,19.6,19.3,157.9,161.2,150.7,145,147,140.6,12.9,14.2,10.1
30人以上,F32 その他の製造業,平成19,2007,10月,19.7,20.3,18.4,164.1,170.8,149.1,149.5,154.6,138.3,14.6,16.2,10.8
30人以上,F32 その他の製造業,平成19,2007,11月,20.7,21.1,19.7,168.4,173.9,156.1,154.7,159.2,144.5,13.7,14.7,11.6
30人以上,F32 その他の製造業,平成19,2007,12月,19.3,19.6,18.6,156.8,161.2,146.7,144.1,147.8,135.6,12.7,13.4,11.1
30人以上,J-1 卸売業,平成17,2005,年平均,19.5,19.7,19,155.6,157,151.9,147,148.9,142,8.6,8.1,9.9
30人以上,J-1 卸売業,平成18,2006,年平均,19.7,19.9,19.1,158.9,160.7,154.1,148.6,150.5,143.4,10.3,10.2,10.7
30人以上,J-1 卸売業,平成19,2007,年平均,19.7,19.9,19.3,160.1,162.7,152.3,149,151.4,141.9,11.1,11.3,10.4
