全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町4-2-0西武二ツサン入口,東京都,東村山市,富士見町4丁目,2-0 西武二ツサン入口,,35.751198,139.452931,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-9-0クメガワダンチ302ゴウ,東京都,東村山市,本町4丁目,9-0 クメガワダンチ302ゴウ,,35.754386,139.471331,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-10-0クメガワダンチダイイチホ,東京都,東村山市,本町4丁目,10-0 クメガワダンチダイイチホ,,35.754675,139.472491,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-15-0クメガワダンチニジユウイ,東京都,東村山市,本町4丁目,15-0 クメガワダンチニジユウイ,,35.753071,139.473595,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-19-0クメガワダンチヨウジコウ,東京都,東村山市,本町4丁目,19-0 クメガワダンチヨウジコウ,,35.754103,139.475084,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-2-63富士見台団地8等北,東京都,東村山市,富士見町1丁目,2-63 富士見台団地8等北,,35.744714,139.455848,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-26-14,東京都,東村山市,秋津町5丁目,26-14,,35.778935,139.492964,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-31-14,東京都,東村山市,恩多町5丁目,31-14,,35.759833,139.487448,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-4-43青葉郵便局南側,東京都,東村山市,青葉町2丁目,4-43 青葉郵便局南側,,35.760854,139.48706,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-31-0メゾンホークロード東,東京都,東村山市,久米川町2丁目,31-0 メゾンホークロード東,,35.761905,139.482784,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-30-0市民スポーツセンター南,東京都,東村山市,久米川町3丁目,30-0 市民スポーツセンター南,,35.761187,139.479578,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-3-0空地,東京都,東村山市,久米川町4丁目,3-0空地,,35.760085,139.472515,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-33-0駐車場東側,東京都,東村山市,栄町3丁目,33-0 駐車場東側,,35.74796,139.465465,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-20-0ダイエー駐車場北側,東京都,東村山市,栄町3丁目,20-0 ダイエー駐車場北側,,35.743963,139.465137,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-31-0緑風荘病院裏門前,東京都,東村山市,萩山町3丁目,31-0 緑風荘病院裏門前,,35.743919,139.469174,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-18-0萩山3丁目AP1棟北側,東京都,東村山市,萩山町3丁目,18-0 萩山3丁目AP1棟北側,,35.744514,139.473583,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-7-0,東京都,東村山市,萩山町3丁目,7-0,,35.74392,139.474247,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-28-0萩山テニスコート北側,東京都,東村山市,萩山町3丁目,28-0 萩山テニスコート北側,,35.742799,139.474642,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-16-0萩山第一児童遊園南側,東京都,東村山市,萩山町4丁目,16-0 萩山第一児童遊園南側,,35.743573,139.478302,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-16-17マンション萩山東側,東京都,東村山市,萩山町2丁目,16-17 マンション萩山東側,,35.742178,139.479226,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-23-4関ガラス店西側,東京都,東村山市,萩山町2丁目,23-4 関ガラス店西側,,35.740499,139.480078,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-5-24,東京都,東村山市,萩山町1丁目,5月24日,,35.738407,139.481229,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-37-2,東京都,東村山市,諏訪町1丁目,Feb-37,,35.771777,139.469582,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-30-35,東京都,東村山市,諏訪町1丁目,30-35,,35.770651,139.469344,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町2-12-39,東京都,東村山市,諏訪町2丁目,12-39,,35.771335,139.466622,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町2-11-14,東京都,東村山市,諏訪町2丁目,11月14日,,35.770845,139.465915,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町2-10-8,東京都,東村山市,諏訪町2丁目,10月8日,,35.770538,139.466514,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-23-0多摩湖1丁目アパート南側,東京都,東村山市,多摩湖町1丁目,23-0 多摩湖1丁目アパート南側,,35.76352,139.452183,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町4-31-14お好み焼きつくし西側,東京都,東村山市,多摩湖町4丁目,31-14 お好み焼きつくし西側,,35.767687,139.450123,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-18-29,東京都,東村山市,美住町2丁目,18-29,,35.75318,139.462291,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-13-5NTT社宅4棟西側,東京都,東村山市,富士見町1丁目,13-5 NTT社宅4棟西側,,35.742591,139.456467,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-13-3NTT社宅3棟南,東京都,東村山市,富士見町1丁目,13-3 NTT社宅3棟南,,35.742591,139.456467,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-12-0つり掘小島園西側,東京都,東村山市,野口町3丁目,12-0 つり掘小島園西側,,35.76286,139.453807,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-10-1野沢米穀卸倉庫西側,東京都,東村山市,野口町3丁目,10-1 野沢米穀卸倉庫西側,,35.760632,139.45455,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-26-50,東京都,東村山市,富士見町3丁目,26-50,,35.748031,139.449394,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-26-60,東京都,東村山市,富士見町3丁目,26-60,,35.748074,139.449515,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-2-0武蔵野スカイハイツ南側,東京都,東村山市,富士見町3丁目,2-0 武蔵野スカイハイツ南側,,35.749562,139.453093,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-7-0ジドウコウエンミナミ,東京都,東村山市,富士見町1丁目,7-0 ジドウコウエンミナミ,,35.743342,139.461124,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-1-2本町出張所内,東京都,東村山市,本町1丁目,1-2 本町出張所内,,35.755187,139.468678,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-2-0イトーヨカードー西側,東京都,東村山市,本町2丁目,2-0 イトーヨカードー西側,,35.758994,139.466369,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-2-0イトーヨカードー北西角,東京都,東村山市,本町2丁目,2-0 イトーヨカードー北西角,,35.758994,139.466369,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-40-0空地北側,東京都,東村山市,青葉町3丁目,40-0 空地北側,,35.770523,139.497304,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-31-2福寿草パーキング西側,東京都,東村山市,秋津町1丁目,31-2 福寿草パーキング西側,,35.773278,139.494981,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町3-14-3,東京都,東村山市,多摩湖町3丁目,3月14日,,35.76445,139.443338,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-12-17,東京都,東村山市,廻田町4丁目,12月17日,,35.757094,139.450335,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町2-16-2,東京都,東村山市,廻田町2丁目,2月16日,,35.754885,139.449259,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-29-1日本食研東村山支店南側,東京都,東村山市,諏訪町1丁目,29-1 日本食研東村山支店南側,,35.76951,139.469868,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-19-33,東京都,東村山市,諏訪町1丁目,19-33,,35.768441,139.469204,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-1-0第三分団西側,東京都,東村山市,野口町1丁目,1-0 第三分団西側,,35.761653,139.465236,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-15-1,東京都,東村山市,秋津町4丁目,1月15日,,35.777985,139.481058,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-32-29,東京都,東村山市,秋津町5丁目,32-29,,35.778601,139.489928,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-46-0空地西側,東京都,東村山市,秋津町3丁目,46-0 空地西側,,35.774071,139.480428,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-38-4,東京都,東村山市,久米川町4丁目,Apr-38,,35.767711,139.470632,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-29-15,東京都,東村山市,久米川町4丁目,29-15,,35.766257,139.471121,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-12-13,東京都,東村山市,久米川町4丁目,12月13日,,35.763257,139.47274,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-3-0東京住宅センタービル南側,東京都,東村山市,本町2丁目,3-0 東京住宅センタービル南側,,35.760394,139.466418,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-2-2徳田銘木店北側,東京都,東村山市,青葉町3丁目,2-2 徳田銘木店北側,,35.766746,139.490079,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-29-1三恵病院南側,東京都,東村山市,青葉町3丁目,29-1 三恵病院南側,,35.768339,139.496357,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-39-1,東京都,東村山市,青葉町3丁目,Jan-39,,35.769492,139.497818,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町3-44-0空地南側,東京都,東村山市,青葉町3丁目,44-0 空地南側,,35.769928,139.498552,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-15-23,東京都,東村山市,栄町2丁目,15-23,,35.750858,139.468787,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-1-1レジオンス久米川,東京都,東村山市,萩山町3丁目,1-1 レジオンス久米川,,35.747563,139.473893,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-13-3,東京都,東村山市,萩山町4丁目,3月13日,,35.745339,139.476067,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町2-8-4,東京都,東村山市,多摩湖町2丁目,8月4日,,35.761875,139.444439,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町3-23-8,東京都,東村山市,廻田町3丁目,8月23日,,35.757569,139.445199,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-35-0青葉町住宅西,東京都,東村山市,青葉町2丁目,35-0 青葉町住宅西,,35.765858,139.486731,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-23-0,東京都,東村山市,恩多町2丁目,23-0,,35.749172,139.482183,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-26-32,東京都,東村山市,秋津町4丁目,26-32,,35.778506,139.484713,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-8-7,東京都,東村山市,秋津町4丁目,8月7日,,35.776465,139.485032,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-13-8コヤマドライビング南,東京都,東村山市,秋津町3丁目,13-8 コヤマドライビング南,,35.774979,139.477367,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-8-4,東京都,東村山市,秋津町1丁目,8月4日,,35.774967,139.493416,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-35-0秋津東小学校南,東京都,東村山市,秋津町4丁目,35-0 秋津東小学校南,,35.775348,139.488327,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-34-13,東京都,東村山市,秋津町4丁目,34-13,,35.775327,139.486809,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-49-0秋津小学校北,東京都,東村山市,秋津町3丁目,49-0 秋津小学校北,,35.773579,139.481855,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-23-0駐車場西,東京都,東村山市,秋津町2丁目,23-0 駐車場西,,35.769885,139.487838,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-35-0明治薬品工業南,東京都,東村山市,久米川町5丁目,35-0 明治薬品工業南,,35.774302,139.474307,350,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-37-0中央産業駐車場南,東京都,東村山市,久米川町1丁目,37-0 中央産業駐車場南,,35.768712,139.486127,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-35-0空地,東京都,東村山市,久米川町1丁目,35-0空地,,35.76763,139.486149,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-8-6,東京都,東村山市,久米川町1丁目,8月6日,,35.770364,139.477369,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-45-17,東京都,東村山市,久米川町4丁目,45-17,,35.765573,139.467837,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町2-30-3,東京都,東村山市,廻田町2丁目,3月30日,,35.755407,139.446924,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-18-0,東京都,東村山市,廻田町1丁目,18-0,,35.755299,139.453799,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-8-2田口青果店北,東京都,東村山市,廻田町4丁目,8-2 田口青果店北,,35.758676,139.451984,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-27-0空地西,東京都,東村山市,廻田町4丁目,27-0 空地西,,35.760703,139.451675,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-25-24,東京都,東村山市,廻田町4丁目,25-24,,35.761895,139.452275,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-1-9,東京都,東村山市,廻田町4丁目,1月9日,,35.759572,139.454766,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-18-0マエノハシドラゴンズ東,東京都,東村山市,野口町2丁目,18-0 マエノハシドラゴンズ東,,35.757895,139.456523,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-16-0日機装株式会社北東,東京都,東村山市,野口町2丁目,16-0 日機装株式会社北東,,35.757144,139.459391,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-30-17,東京都,東村山市,野口町3丁目,30-17,,35.765424,139.454236,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-18-5,東京都,東村山市,富士見町2丁目,5月18日,,35.738467,139.450607,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-10-0仲良し広場北角,東京都,東村山市,富士見町2丁目,10-0 仲良し広場北角,,35.73924,139.453204,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-27-0駐車場東,東京都,東村山市,富士見町3丁目,27-0 駐車場東,,35.748925,139.450308,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-24-15清西モータース東,東京都,東村山市,富士見町3丁目,24-15 清西モータース東,,35.747246,139.450958,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-20-29,東京都,東村山市,本町1丁目,20-29,,35.758209,139.468608,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-5-5空地南,東京都,東村山市,本町1丁目,5-5 空地南,,35.752722,139.467462,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-4-15,東京都,東村山市,萩山町4丁目,4月15日,,35.746057,139.475149,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-15-12,東京都,東村山市,青葉町1丁目,12月15日,,35.760012,139.498679,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-18-4倉庫東側,東京都,東村山市,青葉町1丁目,18-4 倉庫東側,,35.7615,139.497147,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-20-20駐車場東,東京都,東村山市,青葉町1丁目,20-20 駐車場東,,35.76262,139.495735,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-18-0材木置場東側,東京都,東村山市,廻田町1丁目,18-0 材木置場東側,,35.755299,139.453799,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町2-5-4,東京都,東村山市,廻田町2丁目,5月4日,,35.756464,139.449863,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-2-33,東京都,東村山市,恩多町4丁目,2-33,,35.759673,139.475732,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-45-1北山小学校西,東京都,東村山市,野口町3丁目,45-1 北山小学校西,,35.766343,139.455667,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-21-3明治乳業中央研究所北,東京都,東村山市,栄町1丁目,21-3 明治乳業中央研究所北,,35.750698,139.47604,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-14-0,東京都,東村山市,栄町3丁目,14-0,,35.746505,139.469311,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-34-21,東京都,東村山市,久米川町1丁目,34-21,,35.767204,139.487,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-25-68秋津ハウス北東,東京都,東村山市,秋津町3丁目,25-68 秋津ハウス北東,,35.779564,139.479997,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-24-36,東京都,東村山市,青葉町2丁目,24-36,,35.761283,139.489316,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-42-0駐車場南,東京都,東村山市,恩多町5丁目,42-0 駐車場南,,35.756839,139.490328,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-38-16レグルスコーポ花澤東,東京都,東村山市,恩多町5丁目,38-16 レグルスコーポ花澤東,,35.757021,139.489199,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-44-0兼松カネカ南,東京都,東村山市,恩多町5丁目,44-0 兼松カネカ南,,35.756166,139.488172,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-2-0第3仲良し広場西,東京都,東村山市,恩多町1丁目,2-0 第3仲良し広場西,,35.7541,139.487746,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-5-0,東京都,東村山市,恩多町1丁目,5-0,,35.755097,139.488482,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウホンカ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウホンカ,,35.745355,139.460714,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウカガク,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウカガク,,35.745355,139.460714,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイド,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイド,,35.745355,139.460714,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイジ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイジ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイラ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイラ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイソ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイソ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイニ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイニ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイソ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイソ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイソ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイソ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイソ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイソ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市富士見町5-12-2キカイシケンジヨウナイソ,東京都,東村山市,富士見町5丁目,12-2 キカイシケンジヨウナイソ,,35.745355,139.460714,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町1-3-0ミナミノトエイジユウタク,東京都,東村山市,美住町1丁目,3-0 ミナミノトエイジユウタク,,35.75168,139.461907,150,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町1-3-0ミナミノトエイカワシマタ,東京都,東村山市,美住町1丁目,3-0 ミナミノトエイカワシマタ,,35.75168,139.461907,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市美住町1-3-0都営住宅内広場北,東京都,東村山市,美住町1丁目,3-0 都営住宅内広場北,,35.75168,139.461907,150,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市本町3-11-0久米川住宅北216東,東京都,東村山市,本町3丁目,11-0 久米川住宅北216東,,35.758176,139.471046,150,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市本町4-16-0久米川住宅北42棟南,東京都,東村山市,本町4丁目,16-0 久米川住宅北42棟南,,35.754631,139.473496,150,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市本町4-12-16島田生花店北,東京都,東村山市,本町4丁目,12-16 島田生花店北,,35.752339,139.47161,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市萩山町2-15-3ダイハチトエイジユウタク,東京都,東村山市,萩山町2丁目,15-3 ダイハチトエイジユウタク,,35.741468,139.480782,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市萩山町2-15-0ダイハチトエイジユウタク,東京都,東村山市,萩山町2丁目,15-0 ダイハチトエイジユウタク,,35.741468,139.480782,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市萩山町2-15-0ダイキユウトエイジユウタ,東京都,東村山市,萩山町2丁目,15-0 ダイキユウトエイジユウタ,,35.741468,139.480782,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市萩山町2-14-0ダイキユウトエイジユウタ,東京都,東村山市,萩山町2丁目,14-0 ダイキユウトエイジユウタ,,35.741502,139.478303,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-8-21セイブジユウタクツノダタ,東京都,東村山市,萩山町4丁目,8-21 セイブジユウタクツノダタ,,35.743552,139.475435,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-6-5,東京都,東村山市,萩山町4丁目,6月5日,,35.744416,139.475191,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-12-34,東京都,東村山市,萩山町4丁目,12-34,,35.744805,139.47694,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-5-2,東京都,東村山市,萩山町4丁目,5月2日,,35.745094,139.474947,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-3-18セイブジユウタク,東京都,東村山市,萩山町4丁目,3-18 セイブジユウタク,,35.746265,139.476056,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市萩山町4-4-6,東京都,東村山市,萩山町4丁目,4月6日,,35.746503,139.474984,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町2-37-0,東京都,東村山市,栄町2丁目,37-0,,35.747789,139.469548,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市野口町4-6-1正福寺千体地蔵堂南側,東京都,東村山市,野口町4丁目,6-1 正福寺千体地蔵堂南側,,35.764093,139.459189,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市野口町4-6-1正福寺千体地蔵堂南側,東京都,東村山市,野口町4丁目,6-1 正福寺千体地蔵堂南側,,35.764093,139.459189,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トムサシノエンカンリトウ,東京都,東村山市,青葉町1丁目,7-1 トムサシノエンカンリトウ,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイジユウ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイジユウ,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイニジユ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイニジユ,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイニジユ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイニジユ,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイニイス,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイニイス,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイニイス,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイニイス,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイイチス,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイイチス,,35.760398,139.490981,75,
