全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132136,132136GMLT000708,東村山市,全域,小動物用ゲージ,ショウドウブツヨウゲージ,,粗大ごみ,,,
132136,132136GMLT000714,東村山市,全域,消臭スプレー（かん）,ショウシュウスプレーカン,,びん・かん,,,
132136,132136GMLT000715,東村山市,全域,照明器具,ショウメイキグ,,粗大ごみ,,,300
132136,132136GMLT000716,東村山市,全域,しょうゆびん,ショウユビン,,びん・かん,,,
132136,132136GMLT000717,東村山市,全域,しょうゆボトル,ショウユボトル,,ペットボトル,,,
132136,132136GMLT000727,東村山市,全域,食品トレイ（発泡スチロールトレイ）,ショクヒントレイ,,容器包装プラスチック,,,
132136,132136GMLT000722,東村山市,全域,食器（木製）,ショッキ,,燃やせるごみ,,,
132136,132136GMLT000723,東村山市,全域,食器（プラスチック製）,ショッキ,,燃やせないごみ,,,
132136,132136GMLT000724,東村山市,全域,食器（陶器製・金属製・ガラス製）,ショッキ,,燃やせないごみ,,,
132136,132136GMLT000726,東村山市,全域,食器洗浄・乾燥機,ショッキセンジョウ・カンソウキ,,粗大ごみ,,,
132136,132136GMLT000725,東村山市,全域,食器棚,ショッキダナ,,粗大ごみ,,,
132136,132136GMLT000709,東村山市,全域,ショッピングカート,ショッピングカート,,粗大ごみ,,,
132136,132136GMLT000681,東村山市,全域,七輪,シチリン,,燃やせないごみ,,,
132136,132136GMLT000730,東村山市,全域,新聞折込チラシ,シンブンオリコミチラシ,,古紙・古着,,,
132136,132136GMLT000729,東村山市,全域,新聞紙,シンブンシ,,古紙・古着,,,
132136,132136GMLT000680,東村山市,全域,CD,シーディー,,燃やせないごみ,,,
132136,132136GMLT000682,東村山市,全域,CDプレーヤー（携帯）,シーディープレーヤー,,燃やせないごみ,,,
132136,132136GMLT000683,東村山市,全域,CDプレーヤー,シーディープレーヤー,,燃やせないごみ,,,
132136,132136GMLT000684,東村山市,全域,CDラジカセ,シーディーラジカセ,,粗大ごみ,,,
132136,132136GMLT000677,東村山市,全域,磁気マットレス,ジキマットレス,,粗大ごみ,,,
132136,132136GMLT000678,東村山市,全域,辞書・辞典,ジショ・ジテン,,古紙・古着,,,
132136,132136GMLT000686,東村山市,全域,自転車,ジテンシャ,,粗大ごみ,,300?700円（サイズにより異なる）,
132136,132136GMLT000687,東村山市,全域,自転車の空気入,ジテンシャノクウキイレ,,燃やせないごみ,,,
132136,132136GMLT000688,東村山市,全域,自転車のタイヤ（チューブ）,ジテンシャノタイヤ,,燃やせないごみ,,,
132136,132136GMLT000689,東村山市,全域,自動車用キャリア,ジドウシャヨウキャリア,,粗大ごみ,,,
132136,132136GMLT000703,東村山市,全域,じゅうたん,ジュウタン,,粗大ごみ,,,
132136,132136GMLT000699,東村山市,全域,ジューサーミキサー,ジューサーミキサー,,粗大ごみ,,,
132136,132136GMLT000700,東村山市,全域,ジュースかん,ジュースカン,,びん・かん,,,
132136,132136GMLT000701,東村山市,全域,ジュースの王冠,ジュースノオウカン,,燃やせないごみ,,,
132136,132136GMLT000702,東村山市,全域,ジュースのびん,ジュースノビン,,びん・かん,,,
132136,132136GMLT000711,東村山市,全域,定規（木製）,ジョウギ,,燃やせるごみ,,,
132136,132136GMLT000712,東村山市,全域,定規（金属製、プラスチック製）,ジョウギ,,燃やせないごみ,,,
132136,132136GMLT000719,東村山市,全域,浄水器,ジョウスイキ,,粗大ごみ,,,
132136,132136GMLT000718,東村山市,全域,じょうろ,ジョウロ,,燃やせないごみ,,,
132136,132136GMLT000720,東村山市,全域,除湿器,ジョシツキ,,粗大ごみ,,,
132136,132136GMLT000721,東村山市,全域,除湿剤,ジョシツザイ,,燃やせないごみ,,,
132136,132136GMLT000728,東村山市,全域,ジーンズ,ジーンズ,,古紙・古着,,,
132136,132136GMLT000731,東村山市,全域,吸い殻,スイガラ,,燃やせるごみ,,,
132136,132136GMLT000732,東村山市,全域,水槽,スイソウ,,粗大ごみ,,,
132136,132136GMLT000733,東村山市,全域,水中ポンプ（ペット用）,スイチュウポンプ,,燃やせないごみ,,,
132136,132136GMLT000734,東村山市,全域,水筒,スイトウ,,燃やせないごみ,,,
132136,132136GMLT000735,東村山市,全域,炊飯器,スイハンキ,,粗大ごみ,,,
132136,132136GMLT000736,東村山市,全域,スカート,スカート,,古紙・古着,,,
132136,132136GMLT000737,東村山市,全域,姿見（鏡）,スガタミ,,粗大ごみ,,,
132136,132136GMLT000742,東村山市,全域,スキャナー,スキャナー,,粗大ごみ,,,
132136,132136GMLT000738,東村山市,全域,スキー板,スキーイタ,,粗大ごみ,,,
132136,132136GMLT000739,東村山市,全域,スキーウェア,スキーウェア,,燃やせるごみ,,,
132136,132136GMLT000740,東村山市,全域,スキー靴,スキーグツ,,粗大ごみ,,,
132136,132136GMLT000741,東村山市,全域,スキーストック,スキーストック,,粗大ごみ,,,
132136,132136GMLT000743,東村山市,全域,スケート靴,スケートグツ,,燃やせないごみ,,,
132136,132136GMLT000744,東村山市,全域,スケートボード,スケートボード,,粗大ごみ,,,
132136,132136GMLT000745,東村山市,全域,スコップ（金属製）,スコップ,,粗大ごみ,,,
132136,132136GMLT000746,東村山市,全域,すずり,スズリ,,燃やせないごみ,,,
132136,132136GMLT000747,東村山市,全域,すだれ,スダレ,,粗大ごみ,,,
132136,132136GMLT000750,東村山市,全域,ステレオ（セット）,ステレオ,,粗大ごみ,,,1400
132136,132136GMLT000751,東村山市,全域,ストッキング,ストッキング,,燃やせるごみ,,,
132136,132136GMLT000754,東村山市,全域,ストロー,ストロー,,燃やせないごみ,,,
132136,132136GMLT000752,東村山市,全域,ストーブ（電気・ガス）,ストーブ,,粗大ごみ,,,
132136,132136GMLT000753,東村山市,全域,ストーブ（石油）,ストーブ,,粗大ごみ,,,
132136,132136GMLT000755,東村山市,全域,すのこ,スノコ,,粗大ごみ,,,
132136,132136GMLT000756,東村山市,全域,酢のびん,スノビン,,びん・かん,,,
132136,132136GMLT000757,東村山市,全域,酢のボトル,スノボトル,,ペットボトル,,,
132136,132136GMLT000758,東村山市,全域,スノーボード,スノーボード,,粗大ごみ,,,
132136,132136GMLT000759,東村山市,全域,スピーカー,スピーカー,,粗大ごみ,,,400
132136,132136GMLT000762,東村山市,全域,スプレー缶,スプレーカン,,びん・かん,,,
132136,132136GMLT000760,東村山市,全域,スプーン（木・竹製）,スプーン,,燃やせるごみ,,,
132136,132136GMLT000761,東村山市,全域,スプーン（プラ製）,スプーン,,燃やせないごみ,,,
132136,132136GMLT000763,東村山市,全域,すべり台（幼児用）,スベリダイ,,粗大ごみ,,,900
132136,132136GMLT000764,東村山市,全域,スポンジ,スポンジ,,燃やせないごみ,,,
132136,132136GMLT000766,東村山市,全域,スラックス（ズボン）,スラックス,,古紙・古着,,,
132136,132136GMLT000767,東村山市,全域,スリッパ,スリッパ,,燃やせないごみ,,,
132136,132136GMLT000748,東村山市,全域,スーツ（背広）,スーツ,,古紙・古着,,,
132136,132136GMLT000749,東村山市,全域,スーツケース,スーツケース,,粗大ごみ,,,
132136,132136GMLT000765,東村山市,全域,ズボンプレッサー,ズボンプレッサー,,粗大ごみ,,,
132136,132136GMLT000768,東村山市,全域,生花,セイカ,,燃やせるごみ,,,
132136,132136GMLT000770,東村山市,全域,製図版,セイズバン,,粗大ごみ,,,
132136,132136GMLT000771,東村山市,全域,整理ダンス,セイリダンス,,粗大ごみ,,,
132136,132136GMLT000772,東村山市,全域,清涼飲料のかん,セイリョウインリョウノカン,,びん・かん,,,
132136,132136GMLT000773,東村山市,全域,清涼飲料のびん,セイリョウインリョウノビン,,びん・かん,,,
132136,132136GMLT000774,東村山市,全域,清涼飲料のボトル,セイリョウインリョウノボトル,,ペットボトル,,,
132136,132136GMLT000769,東村山市,全域,生理用品,セイリヨウヒン,,燃やせるごみ,,,
132136,132136GMLT000775,東村山市,全域,石油ファンヒーター,セキユファンヒーター,,粗大ごみ,,,
132136,132136GMLT000776,東村山市,全域,石油ポンプ（プラスチック製）,セキユポンプ,,燃やせないごみ,,,
132136,132136GMLT000777,東村山市,全域,石鹸の外箱,セッケンノソトバコ,,燃やせるごみ,,,
132136,132136GMLT000778,東村山市,全域,石鹸の外袋（プラスチック製）,セッケンノソトブクロ,,容器包装プラスチック,,,
132136,132136GMLT000780,東村山市,全域,石膏ボード,セッコウボード,,収集しません,,,
132136,132136GMLT000782,東村山市,全域,瀬戸物,セトモノ,,燃やせないごみ,,,
132136,132136GMLT000783,東村山市,全域,背広（スーツ）,セビロ,,古紙・古着,,,
132136,132136GMLT000784,東村山市,全域,背広カバー,セビロカバー,,燃やせないごみ,,,
132136,132136GMLT000785,東村山市,全域,セロハンテープ,セロハンテープ,,燃やせないごみ,,,
132136,132136GMLT000786,東村山市,全域,セロハンテープの芯（紙製）,セロハンテープノシン,,古紙・古着,,,
132136,132136GMLT000779,東村山市,全域,洗剤容器（紙製）,センザイヨウキ,,燃やせるごみ,,,
132136,132136GMLT000787,東村山市,全域,洗剤容器（プラマーク付）,センザイヨウキ,,容器包装プラスチック,,,
132136,132136GMLT000788,東村山市,全域,洗濯機,センタクキ,,収集しません,,,
132136,132136GMLT000789,東村山市,全域,洗濯ばさみ,センタクバサミ,,燃やせないごみ,,,
132136,132136GMLT000794,東村山市,全域,剪定枝,センテイシ,,燃やせるごみ,,,
132136,132136GMLT000790,東村山市,全域,栓抜き,センヌキ,,燃やせないごみ,,,
132136,132136GMLT000791,東村山市,全域,扇風機,センプウキ,,粗大ごみ,,,
132136,132136GMLT000792,東村山市,全域,洗面器,センメンキ,,燃やせないごみ,,,
132136,132136GMLT000793,東村山市,全域,洗面化粧台,センメンケショウダイ,,収集しません,,,
132136,132136GMLT000781,東村山市,全域,セーター,セーター,,古紙・古着,,,
132136,132136GMLT000795,東村山市,全域,双眼鏡,ソウガンキョウ,,燃やせないごみ,,,
132136,132136GMLT000798,東村山市,全域,掃除機,ソウジキ,,粗大ごみ,,,300
132136,132136GMLT000800,東村山市,全域,ソファー,ソファー,,粗大ごみ,,900円～1300円（サイズにより異なる）,
132136,132136GMLT000801,東村山市,全域,ソファーベッド,ソファーベッド,,粗大ごみ,,,
132136,132136GMLT000802,東村山市,全域,そり,ソリ,,粗大ごみ,,,
132136,132136GMLT000796,東村山市,全域,造花,ゾウカ,,燃やせないごみ,,,
132136,132136GMLT000797,東村山市,全域,ぞうきん,ゾウキン,,燃やせるごみ,,,
132136,132136GMLT000799,東村山市,全域,ぞうり,ゾウリ,,燃やせるごみ,,,
132136,132136GMLT000803,東村山市,全域,体温計（水銀）,タイオンケイ,,有害ごみ,,,
132136,132136GMLT000804,東村山市,全域,体温計（デジタル）,タイオンケイ,,燃やせないごみ,,,
132136,132136GMLT000805,東村山市,全域,体重計（ヘルスメーター）,タイジュウケイ,,燃やせないごみ,,,
132136,132136GMLT000806,東村山市,全域,タイヤ（自動車・二輪車用）,タイヤ,,収集しません,,,
132136,132136GMLT000807,東村山市,全域,タイヤ（自転車用）,タイヤ,,粗大ごみ,,,
132136,132136GMLT000808,東村山市,全域,タイヤチェーン,タイヤチェーン,,燃やせないごみ,,,
132136,132136GMLT000809,東村山市,全域,タイル,タイル,,収集しません,,,
132136,132136GMLT000812,東村山市,全域,タオル,タオル,,燃やせるごみ,,,
132136,132136GMLT000813,東村山市,全域,タオルケット,タオルケット,,古紙・古着,,,
132136,132136GMLT000814,東村山市,全域,卓上コンロ,タクジョウコンロ,,燃やせないごみ,,,
132136,132136GMLT000815,東村山市,全域,畳,タタミ,,収集しません,,,
132136,132136GMLT000817,東村山市,全域,タッパー容器,タッパーヨウキ,,燃やせないごみ,,,
132136,132136GMLT000818,東村山市,全域,棚,タナ,,粗大ごみ,,,
132136,132136GMLT000822,東村山市,全域,たばこの銀紙,タバコノギンガミ,,燃やせるごみ,,,
132136,132136GMLT000820,東村山市,全域,たばこの吸殻,タバコノスイガラ,,燃やせるごみ,,,
132136,132136GMLT000821,東村山市,全域,たばこの外箱,タバコノソトバコ,,古紙・古着,,,
132136,132136GMLT000819,東村山市,全域,たばこの外フィルム,タバコノソトフィルム,,容器包装プラスチック,,,
132136,132136GMLT000823,東村山市,全域,卵のパック（紙製）,タマゴノパック,,燃やせるごみ,,,
132136,132136GMLT000824,東村山市,全域,卵のパック（プラスチック製）,タマゴノパック,,容器包装プラスチック,,,
132136,132136GMLT000825,東村山市,全域,樽（木製）,タル,,粗大ごみ,,,
132136,132136GMLT000826,東村山市,全域,樽（金属製、プラスチック製）,タル,,粗大ごみ,,,
132136,132136GMLT000827,東村山市,全域,たわし類,タワシルイ,,燃やせないごみ,,,
132136,132136GMLT000828,東村山市,全域,タンス,タンス,,粗大ごみ,,300～2400円（サイズにより異なる）,
132136,132136GMLT000810,東村山市,全域,ダイレクトメール,ダイレクトメール,,古紙・古着,,,
132136,132136GMLT000811,東村山市,全域,ダウンジャケット,ダウンジャケット,,燃やせるごみ,,,
132136,132136GMLT000816,東村山市,全域,脱臭剤,ダッシュウザイ,,燃やせないごみ,,,
132136,132136GMLT000829,東村山市,全域,ダンベル（金属製）,ダンベル,,粗大ごみ,,,
132136,132136GMLT000001,東村山市,全域,段ボール,ダンボール,,古紙・古着,,,
132136,132136GMLT000002,東村山市,全域,チャイルドシート,チャイルドシート,,粗大ごみ,,,500
132136,132136GMLT000003,東村山市,全域,茶殻,チャガラ,,燃やせるごみ,,,
132136,132136GMLT000004,東村山市,全域,茶筒缶,チャヅツカン,,びん・かん,,,
132136,132136GMLT000005,東村山市,全域,茶箱,チャバコ,,粗大ごみ,,,
132136,132136GMLT000006,東村山市,全域,茶碗（木製）,チャワン,,燃やせるごみ,,,
132136,132136GMLT000007,東村山市,全域,茶碗（陶器・プラスチック製）,チャワン,,燃やせないごみ,,,
132136,132136GMLT000008,東村山市,全域,注射器・注射針,チュウシャキ・チュウシャバリ,,収集しません,,,
132136,132136GMLT000012,東村山市,全域,調味料チューブ,チョウミリョウチューブ,,容器包装プラスチック,,,
132136,132136GMLT000009,東村山市,全域,調味料のかん,チョウミリョウノカン,,びん・かん,,,
132136,132136GMLT000010,東村山市,全域,調味料のびん,チョウミリョウノビン,,びん・かん,,,
132136,132136GMLT000011,東村山市,全域,調味料のプラスチック容器,チョウミリョウノプラスチックヨウキ,,容器包装プラスチック,,,
132136,132136GMLT000013,東村山市,全域,チラシ,チラシ,,古紙・古着,,,
132136,132136GMLT000014,東村山市,全域,ちり紙,チリガミ,,燃やせるごみ,,,
132136,132136GMLT000015,東村山市,全域,杖（木製）,ツエ,,粗大ごみ,,,
132136,132136GMLT000016,東村山市,全域,杖（金属製）,ツエ,,粗大ごみ,,,
132136,132136GMLT000017,東村山市,全域,使い捨てカイロ,ツカイステカイロ,,燃やせるごみ,,,
132136,132136GMLT000018,東村山市,全域,使い捨てライター,ツカイステライター,,有害ごみ,,,
132136,132136GMLT000019,東村山市,全域,机,ツクエ,,粗大ごみ,,1000円～1300円（サイズにより異なる）,
132136,132136GMLT000020,東村山市,全域,漬物石,ツケモノイシ,,収集しません,,,
132136,132136GMLT000021,東村山市,全域,土,ツチ,,収集しません,,,
132136,132136GMLT000022,東村山市,全域,壺,ツボ,,粗大ごみ,,,
132136,132136GMLT000023,東村山市,全域,つまようじ,ツマヨウジ,,燃やせるごみ,,,
132136,132136GMLT000024,東村山市,全域,積木（木製）,ツミキ,,燃やせるごみ,,,
132136,132136GMLT000025,東村山市,全域,積木（プラスチック製）,ツミキ,,燃やせないごみ,,,
132136,132136GMLT000026,東村山市,全域,爪切り,ツメキリ,,燃やせないごみ,,,
132136,132136GMLT000027,東村山市,全域,釣り糸,ツリイト,,燃やせないごみ,,,
132136,132136GMLT000028,東村山市,全域,釣りざお,ツリザオ,,粗大ごみ,,,
132136,132136GMLT000030,東村山市,全域,ティッシュペーパー,ティッシュペーパー,,燃やせるごみ,,,
132136,132136GMLT000031,東村山市,全域,ティッシュペーパーの箱,ティッシュペーパーノハコ,,古紙・古着,,,
132136,132136GMLT000029,東村山市,全域,Tシャツ（下着以外）,ティーシャツ,,古紙・古着,,,
132136,132136GMLT000033,東村山市,全域,手紙,テガミ,,古紙・古着,,,
132136,132136GMLT000034,東村山市,全域,手提げ袋（紙製）,テサゲブクロ,,古紙・古着,,,
132136,132136GMLT000035,東村山市,全域,手提げ袋（ビニール製）レジ袋以外,テサゲブクロレジブクロイガイ,,燃やせないごみ,,,
132136,132136GMLT000036,東村山市,全域,鉄アレイ,テツアレイ,,粗大ごみ,,,
132136,132136GMLT000037,東村山市,全域,テニスボール,テニスボール,,燃やせないごみ,,,
132136,132136GMLT000038,東村山市,全域,テニスラケット,テニスラケット,,粗大ごみ,,,
132136,132136GMLT000039,東村山市,全域,手袋（布製）,テブクロ,,燃やせるごみ,,,
132136,132136GMLT000040,東村山市,全域,手袋（皮製）,テブクロ,,燃やせないごみ,,,
132136,132136GMLT000041,東村山市,全域,手袋（化学繊維・ゴム製）,テブクロ,,燃やせないごみ,,,
132136,132136GMLT000046,東村山市,全域,テレビ,テレビ,,収集しません,,,
132136,132136GMLT000047,東村山市,全域,テレビ台,テレビダイ,,粗大ごみ,,,
132136,132136GMLT000048,東村山市,全域,テレフォンカード,テレフォンカード,,燃やせないごみ,,,
132136,132136GMLT000060,東村山市,全域,天体望遠鏡,テンタイボウエンキョウ,,粗大ごみ,,,
132136,132136GMLT000063,東村山市,全域,テント,テント,,粗大ごみ,,,
132136,132136GMLT000067,東村山市,全域,転落防止柵,テンラクボウシサク,,粗大ごみ,,,
132136,132136GMLT000042,東村山市,全域,テーブル,テーブル,,粗大ごみ,,500?900円（サイズにより異なる）,
132136,132136GMLT000043,東村山市,全域,テーブルクロス（布製）,テーブルクロス,,燃やせるごみ,,,
132136,132136GMLT000044,東村山市,全域,テーブルクロス（ビニール製）,テーブルクロス,,燃やせないごみ,,,
132136,132136GMLT000045,東村山市,全域,テープレコーダー,テープレコーダー,,粗大ごみ,,,
132136,132136GMLT000032,東村山市,全域,DVD（ケース含む）,ディーブイディー,,燃やせないごみ,,,
132136,132136GMLT000049,東村山市,全域,電気アンカ,デンキアンカ,,燃やせないごみ,,,
132136,132136GMLT000051,東村山市,全域,電気カミソリ,デンキカミソリ,,燃やせないごみ,,,
132136,132136GMLT000050,東村山市,全域,電気カーペット,デンキカーペット,,粗大ごみ,,,
132136,132136GMLT000052,東村山市,全域,電気釜,デンキガマ,,粗大ごみ,,,
132136,132136GMLT000053,東村山市,全域,電気こたつ,デンキコタツ,,粗大ごみ,,,
132136,132136GMLT000054,東村山市,全域,電気スタンド,デンキスタンド,,粗大ごみ,,,
132136,132136GMLT000055,東村山市,全域,電気ポット,デンキポット,,粗大ごみ,,,
132136,132136GMLT000056,東村山市,全域,電気毛布,デンキモウフ,,粗大ごみ,,,
132136,132136GMLT000057,東村山市,全域,電球（白熱電球）,デンキュウ,,有害ごみ,,,
132136,132136GMLT000058,東村山市,全域,電子ピアノ,デンシピアノ,,収集しません,,,
132136,132136GMLT000059,東村山市,全域,電子レンジ,デンシレンジ,,粗大ごみ,,,900
132136,132136GMLT000061,東村山市,全域,電卓,デンタク,,燃やせないごみ,,,
132136,132136GMLT000062,東村山市,全域,電池,デンチ,,有害ごみ,,,
132136,132136GMLT000064,東村山市,全域,電話機（FAXなし）,デンワキ,,燃やせないごみ,,,
132136,132136GMLT000065,東村山市,全域,電話機（FAXあり）,デンワキ,,粗大ごみ,,,
132136,132136GMLT000066,東村山市,全域,電話台,デンワダイ,,粗大ごみ,,,
132136,132136GMLT000070,東村山市,全域,トイレカバー,トイレカバー,,燃やせるごみ,,,
132136,132136GMLT000071,東村山市,全域,トイレットペーパー,トイレットペーパー,,燃やせるごみ,,,
132136,132136GMLT000072,東村山市,全域,トイレットペーパーの芯,トイレットペーパーノシン,,古紙・古着,,,
132136,132136GMLT000073,東村山市,全域,灯油,トウユ,,収集しません,,,
132136,132136GMLT000074,東村山市,全域,時計（置時計など）,トケイ,,燃やせないごみ,,,
132136,132136GMLT000077,東村山市,全域,戸棚,トダナ,,粗大ごみ,,,
132136,132136GMLT000083,東村山市,全域,鳥かご,トリカゴ,,粗大ごみ,,,
132136,132136GMLT000084,東村山市,全域,塗料,トリョウ,,収集しません,,,
132136,132136GMLT000085,東村山市,全域,トレイ（発泡スチロール）,トレイ,,容器包装プラスチック,,,
132136,132136GMLT000086,東村山市,全域,トレイ・おぼん（木製）,トレイ・オボン,,燃やせるごみ,,,
132136,132136GMLT000087,東村山市,全域,トレイ・おぼん（プラスチック製）,トレイ・オボン,,燃やせないごみ,,,
132136,132136GMLT000090,東村山市,全域,トロフィ,トロフィ,,粗大ごみ,,,
132136,132136GMLT000076,東村山市,全域,トースター,トースター,,粗大ごみ,,,
132136,132136GMLT000068,東村山市,全域,ドア,ドア,,収集しません,,,
132136,132136GMLT000069,東村山市,全域,ドアノブ,ドアノブ,,燃やせないごみ,,,
132136,132136GMLT000075,東村山市,全域,土砂,ドシャ,,収集しません,,,
132136,132136GMLT000078,東村山市,全域,土鍋,ドナベ,,燃やせないごみ,,,
132136,132136GMLT000079,東村山市,全域,ドライバー,ドライバー,,燃やせないごみ,,,
132136,132136GMLT000080,東村山市,全域,ドライヤー,ドライヤー,,燃やせないごみ,,,
132136,132136GMLT000081,東村山市,全域,ドラム缶,ドラムカン,,収集しません,,,
132136,132136GMLT000082,東村山市,全域,ドラムセット,ドラムセット,,粗大ごみ,,,
132136,132136GMLT000088,東村山市,全域,ドレッシングのびん,ドレッシングノビン,,びん・かん,,,
132136,132136GMLT000089,東村山市,全域,ドレッシングのボトル,ドレッシングノボトル,,容器包装プラスチック,,,
132136,132136GMLT000091,東村山市,全域,ナイフ類,ナイフルイ,,燃やせないごみ,,,
132136,132136GMLT000092,東村山市,全域,長靴,ナガグツ,,燃やせないごみ,,,
132136,132136GMLT000093,東村山市,全域,流し台,ナガシダイ,,収集しません,,,
132136,132136GMLT000094,東村山市,全域,ナプキン,ナプキン,,燃やせるごみ,,,
132136,132136GMLT000095,東村山市,全域,鍋,ナベ,,燃やせないごみ,,,
132136,132136GMLT000096,東村山市,全域,生ごみ,ナマゴミ,,燃やせるごみ,,,
132136,132136GMLT000097,東村山市,全域,荷造りのひも（クラフト製）,ニヅクリノヒモ,,燃やせるごみ,,,
132136,132136GMLT000098,東村山市,全域,荷造りのひも（ビニール製）,ニヅクリノヒモ,,燃やせないごみ,,,
132136,132136GMLT000102,東村山市,全域,乳幼児玩具（木製）,ニュウヨウジオモチャ,,燃やせるごみ,,,300
132136,132136GMLT000103,東村山市,全域,乳幼児玩具（プラスチック製）,ニュウヨウジオモチャ,,燃やせないごみ,,,
132136,132136GMLT000104,東村山市,全域,乳幼児遊具,ニュウヨウジユウグ,,粗大ごみ,,,
132136,132136GMLT000099,東村山市,全域,人形（プラスチック製）,ニンギョウ,,燃やせないごみ,,,
132136,132136GMLT000100,東村山市,全域,人形（布製）,ニンギョウ,,燃やせるごみ,,,
132136,132136GMLT000101,東村山市,全域,人形ケース,ニンギョウケース,,粗大ごみ,,,
132136,132136GMLT000105,東村山市,全域,ぬいぐるみ（中身が綿）,ヌイグルミ,,燃やせるごみ,,,
132136,132136GMLT000106,東村山市,全域,ぬいぐるみ（中身がスポンジやビーズ）,ヌイグルミ,,燃やせないごみ,,,
132136,132136GMLT000107,東村山市,全域,縫い針,ヌイバリ,,燃やせないごみ,,,
132136,132136GMLT000108,東村山市,全域,布切れ,ヌノキレ,,燃やせるごみ,,,
132136,132136GMLT000109,東村山市,全域,ネガフィルム,ネガフィルム,,燃やせないごみ,,,
132136,132136GMLT000110,東村山市,全域,ネクタイ,ネクタイ,,燃やせるごみ,,,
132136,132136GMLT000111,東村山市,全域,猫の砂,ネコノスナ,,燃やせるごみ,,,
132136,132136GMLT000112,東村山市,全域,ネジ,ネジ,,燃やせないごみ,,,
132136,132136GMLT000113,東村山市,全域,寝袋,ネブクロ,,燃やせないごみ,,,
132136,132136GMLT000114,東村山市,全域,粘着テープ（紙製・クラフト製）,ネンチャクテープ,,燃やせるごみ,,,
132136,132136GMLT000115,東村山市,全域,粘着テープ（ビニール製）,ネンチャクテープ,,燃やせないごみ,,,
132136,132136GMLT000116,東村山市,全域,粘土（紙粘土・油粘土）,ネンド,,燃やせるごみ,,,
132136,132136GMLT000117,東村山市,全域,農機具,ノウキグ,,収集しません,,,
132136,132136GMLT000118,東村山市,全域,農薬類,ノウヤクルイ,,収集しません,,,
132136,132136GMLT000119,東村山市,全域,のこぎり（手引き）,ノコギリ,,燃やせないごみ,,,
132136,132136GMLT000120,東村山市,全域,のこぎり（電動）,ノコギリ,,粗大ごみ,,,
132136,132136GMLT000124,東村山市,全域,海苔のかん,ノリノカン,,びん・かん,,,
132136,132136GMLT000125,東村山市,全域,海苔の容器（プラスチック性）,ノリノヨウキ,,容器包装プラスチック,,,
132136,132136GMLT000126,東村山市,全域,ノンカーボン紙,ノンカーボンシ,,燃やせるごみ,,,
132136,132136GMLT000121,東村山市,全域,ノート,ノート,,古紙・古着,,,
132136,132136GMLT000122,東村山市,全域,ノート型パソコン,ノートガタパソコン,,収集しません,,,
132136,132136GMLT000123,東村山市,全域,ノート型ワープロ,ノートガタワープロ,,粗大ごみ,,,
132136,132136GMLT000127,東村山市,全域,灰,ハイ,,燃やせるごみ,,,
132136,132136GMLT000128,東村山市,全域,灰皿,ハイザラ,,燃やせないごみ,,,
132136,132136GMLT000133,東村山市,全域,廃油（機械用等）,ハイユ,,収集しません,,,
132136,132136GMLT000136,東村山市,全域,はかり,ハカリ,,燃やせないごみ,,,
132136,132136GMLT000137,東村山市,全域,はがき,ハガキ,,古紙・古着,,,
132136,132136GMLT000138,東村山市,全域,白熱灯（電球）,ハクネツトウ,,有害ごみ,,,
132136,132136GMLT000140,東村山市,全域,はさみ,ハサミ,,燃やせないごみ,,,
132136,132136GMLT000141,東村山市,全域,箸（木製）,ハシ,,燃やせるごみ,,,
132136,132136GMLT000142,東村山市,全域,箸（プラスチック製・金属製）,ハシ,,燃やせないごみ,,,
132136,132136GMLT000143,東村山市,全域,はしご,ハシゴ,,粗大ごみ,,,
132136,132136GMLT000147,東村山市,全域,鉢,ハチ,,燃やせないごみ,,,
132136,132136GMLT000148,東村山市,全域,発泡スチロール（梱包材）,ハッポウスチロール,,容器包装プラスチック,,,
132136,132136GMLT000151,東村山市,全域,花火,ハナビ,,燃やせるごみ,,,
132136,132136GMLT000152,東村山市,全域,歯ブラシ,ハブラシ,,燃やせないごみ,,,
132136,132136GMLT000157,東村山市,全域,歯磨き粉のチューブ,ハミガキコノチューブ,,容器包装プラスチック,,,
132136,132136GMLT000158,東村山市,全域,刃物,ハモノ,,燃やせないごみ,,,
132136,132136GMLT000159,東村山市,全域,針,ハリ,,燃やせないごみ,,,
132136,132136GMLT000160,東村山市,全域,ハンガー,ハンガー,,燃やせないごみ,,,
132136,132136GMLT000161,東村山市,全域,はんこ（象牙、木製）,ハンコ,,燃やせるごみ,,,
132136,132136GMLT000162,東村山市,全域,はんこ（プラスチック製）,ハンコ,,燃やせないごみ,,,
132136,132136GMLT000163,東村山市,全域,半紙,ハンシ,,古紙・古着,,,
132136,132136GMLT000165,東村山市,全域,はんてん,ハンテン,,燃やせるごみ,,,
132136,132136GMLT000166,東村山市,全域,ハンドバッグ（革・布・ビニール製）,ハンドバッグ,,燃やせないごみ,,,
132136,132136GMLT000132,東村山市,全域,バイク（50cc以上）,バイク,,収集しません,,,
132136,132136GMLT000134,東村山市,全域,バインダー（紙製）,バインダー,,燃やせるごみ,,,
132136,132136GMLT000135,東村山市,全域,バインダー（プラスチック製）,バインダー,,燃やせないごみ,,,
