,2017年,,,,,,,,,2018年,,,
アサヒ薬局板橋店,,,1,3,,,,,,,,,4
アスク板橋本町保育園（A型）,,,,,,,1,,,,,3,4
イオンスタイル板橋前野町店,1,,2,,,,,,,,,1,4
いさみ屋　小竹向原店,,3,1,,,,,,,,,,4
エンガ堀緑道,,2,,,,,,,,,,2,4
エンゼルベア・ナーサリー大山（A型）,,1,,,,,2,,,,,1,4
くすりのダイイチ薬局常盤台店,1,,,,,,,1,,2,,,4
グルメシティ　板橋サンゼリゼ店,2,,,,,,,,,1,,1,4
グローバルキッズ成増園,,2,1,1,,,,,,,,,4
こじか保育園,,,1,,2,,1,,,,,,4
こっこ保育園（B型）,,1,,,,,2,,,,,1,4
ご当地名物　舟渡ラーメン　　（麺・ご飯類）,4,,,,,,,,,,,,4
サイゼリヤ　志村2丁目店,2,,,,,,,,,,1,1,4
サカエ薬局,1,,,,,,,,,1,2,,4
サクラ ・ナーサリー成増（A型）,3,1,,,,,,,,,,,4
さくら湯,,,2,,,,1,1,,,,,4
サンシティ小規模保育園,,,1,1,,,,,,1,1,,4
しもじけ児童遊園,,,,,1,1,,1,,1,,,4
ダイエー西台店薬局,1,,,,,,1,2,,,,,4
にりんそう保育園（公設民営）,1,1,,,,,1,,,,,1,4
ハジメ薬局,,,,,,1,2,,,,,1,4
はまなす薬局,1,,,,,,,1,2,,,,4
ヒロ薬局上板橋店,,,,1,3,,,,,,,,4
ヒロ薬局大山店,,,,,,,,,,1,3,,4
ファーマライズ薬局高島平店,,,,,,,,2,2,,,,4
フエンテ　常盤台店,,,1,1,,1,,1,,,,,4
プラザ薬局板橋店,1,,,,,,,,1,2,,,4
ベネッセ前野町保育園,,2,,,,,,2,,,,,4
ほっぺるランド板橋本町（A型）,,4,,,,,,,,,,,4
ほっぺるランド本蓮沼,,3,,,,,,1,,,,,4
まきば幼稚園,,,,,,,1,,1,,2,,4
むさしの薬局中板橋店,1,,,,,,,,1,2,,,4
メディコール小規模保育園西台,,,,1,2,,,,,,1,,4
やよい児童遊園,,,,2,,1,,1,,,,,4
ゆみ薬局,,,,,,,,1,,2,,1,4
ゆりの木公衆トイレ,,,,1,,1,,,,1,1,,4
わかたけ第二保育園,,4,,,,,,,,,,,4
葵薬局,,,,,,,,,1,2,,1,4
一番通り薬局,,1,,,,,1,2,,,,,4
稲垣浴泉,,,,3,,,,,,1,,,4
栄町児童遊園,,1,1,,,1,1,,,,,,4
加賀二丁目緑の広場,,2,,,,,1,,,,,1,4
宮元町会,1,,,1,,,,2,,,,,4
宮本町３７番遊び場,,,1,,1,,1,,,,1,,4
旧若葉小学校＿Ｈ２７削除,4,,,,,,,,,,,,4
金芳堂薬局,1,,,,,,,,1,2,,,4
轡神社,,,,,,2,,,1,,1,,4
蛍光 TEST2,,,,,,,,,,4,,,4
蛍光 test3,,,,,,,,,,4,,,4
公園用地（閉鎖管理）,,,,,,1,2,,,,1,,4
向原児童遊園,,,,,,,,1,1,,,2,4
幸町ロイヤル薬局,1,,,,,1,2,,,,,,4
溝下公園,,,,1,,1,1,,,1,,,4
高島第三小学校,3,1,,,,,,,,,,,4
高島第二中学校,1,,,1,,,1,,1,,,,4
高島平警察署上赤塚交番,,,,,1,2,,,1,,,,4
高島平警察署西台駅前交番,1,,1,,,,,,,,1,1,4
高島平中央総合病院,,1,1,,,1,,,,1,,,4
高島平二丁目第二公園,,,2,,,2,,,,,,,4
三園一丁目23～成増五丁目19番地先（成増橋）　外1橋（大成橋）,,,,,,,,2,,,1,1,4
三菱東京ＵＦＪ銀行　大山支店,,,,,,1,,,1,,,2,4
志村ルート　１氷川神社,2,2,,,,,,,,,,,4
志村警察署坂下交番,1,1,,,,1,,,,,1,,4
志村三丁目駅第３駐輪場,,1,,,3,,,,,,,,4
志村第一中学校,2,1,,,,,,,,1,,,4
志村第五中学校,1,,,,,,3,,,,,,4
志村第四小学校,1,,,1,,,1,,,1,,,4
志村第二中学校,2,,,1,,,1,,,,,,4
私立中台幼稚園,,,4,,,,,,,,,,4
若木公園,,,1,,,2,,,,,1,,4
舟渡斎場（給水拠点）,,,,,,,,,,,4,,4
小規模保育園ビーフェア板橋徳丸保育園,,,,2,1,,1,,,,,,4
小林染芸,2,,,,,,1,,,,,1,4
城山おおぞら広場,,2,,,1,,,,1,,,,4
城山みどり幼稚園,,,,,,,,4,,,,,4
常盤台公園,,,1,,1,1,,,,,,1,4
新高島平駅,3,,,,1,,,,,,,,4
真畔公園,,,,2,1,1,,,,,,,4
成増駅南口公衆トイレ,1,1,,1,,1,,,,,,,4
成増駅南口第５自転車駐車場,,,,,,,,,,,,4,4
成増公園,,,,2,1,,,,,,1,,4
成増公園前自転車駐車場,,1,3,,,,,,,,,,4
成増四丁目緑地,,,1,1,,,,,,2,,,4
成増二丁目緑の広場,,,,,1,,,1,2,,,,4
清水町あさひ公園,,2,1,,,1,,,,,,,4
聖マリア保育園,,,,1,1,2,,,,,,,4
西光院,1,,,1,,1,,1,,,,,4
西光寺,1,,,,1,1,,,,,1,,4
西前野児童遊園,,,,,,,,,4,,,,4
西台三本けやき広場,,,,,1,,,,1,,,2,4
西台東みどり公園,,,1,,,2,,1,,,,,4
西台福寿公園,,1,1,,,,,,2,,,,4
石成公園,,,1,,1,,1,,,,1,,4
赤塚ルート3,,,,4,,,,,,,,,4
赤塚ルート4,,,,4,,,,,,,,,4
赤塚ルート5,,,,4,,,,,,,,,4
赤塚ルート6,,,,4,,,,,,,,,4
赤塚ルート7,,,,4,,,,,,,,,4
赤塚ルート8,,,,4,,,,,,,,,4
赤塚五丁目30番管理地（閉鎖管理）,,2,,,,,,1,,,1,,4
赤塚五丁目集会所,4,,,,,,,,,,,,4
赤塚溜池公園周辺,2,,1,,,,,1,,,,,4
前野小学校,1,,,1,,,2,,,,,,4
前野町三丁目緑の広場,,1,,,,1,,,,,1,1,4
双葉町17～30番地先,1,1,,,,2,,,,,,,4
倉持薬局,,,,,1,3,,,,,,,4
巣鴨萬盛堂薬局大山東町店,,,,,,1,2,,,,,1,4
大山西町公園,,,,,,1,,1,,,2,,4
大山東調剤薬局,,,,,,,,1,,2,,1,4
大谷口公園,,,,,,4,,,,,,,4
大門児童遊園,,,,,,,,,,3,1,,4
男女平等推進センター,,,,,1,,,1,,,2,,4
竹内調剤薬局板橋店,,1,,,,1,2,,,,,,4
中丸町会一帯,,,,,,,,4,,,,,4
中台一丁目児童遊園,,,,,2,,,1,,,,1,4
中台三丁目緑の広場,,,1,,,,,1,,1,1,,4
中板橋児童遊園,,1,1,,,2,,,,,,,4
都立浮間公園,1,,,,,,,,,,3,,4
土のうステーション　板24,,2,1,,,,1,,,,,,4
東坂下一丁目児童遊園,,2,,,,,,,2,,,,4
東坂下広場,,2,,1,1,,,,,,,,4
東武東上線  下板橋駅,,,,,1,1,,,,,,2,4
東武東上線  上板橋駅,,,,,,1,2,1,,,,,4
藤の湯,1,,1,1,,,,,,,1,,4
道路補修工事（４）,,,1,,3,,,,,,,,4
徳丸公園,,,,3,,,,,,,1,,4
日本政策金融公庫　板橋支店,,,,1,,1,,,2,,,,4
白鳩保育園分園,,3,,,,,,,,1,,,4
板橋ルート　４観明寺,,,2,,,,,1,,,1,,4
板橋ロイヤル薬局,,1,,,,,1,2,,,,,4
板橋一丁目町会地区,1,3,,,,,,,,,,,4
板橋区常盤台三丁目20～21番地先,,,,,,2,,,,1,1,,4
板橋区大山金井町54～55番地先,,,,,,2,,2,,,,,4
板橋区役所 本庁舎1階ロビー,,1,2,1,,,,,,,,,4
板橋警察署富士見交番,3,,,,,,1,,,,,,4
板橋警察署平尾交番,1,,,,,2,,,1,,,,4
板橋前野郵便局,,,,3,,,,,,1,,,4
板橋二丁目町会,1,,,3,,,,,,,,,4
平成27年10月29日（木）11時頃,,,2,,1,1,,,,,,,4
平成27年10月30日(金）,,2,2,,,,,,,,,,4
平成27年11月9日（月）,1,1,,,,,2,,,,,,4
平成27年9月3日（木）18時頃,,,2,1,1,,,,,,,,4
平成28年9月8日（木）,,1,,,,,1,,1,1,,,4
平成29年11月26日（日）午後10時40分頃,,,,,,,,,4,,,,4
平成29年12月２日（土）午前８時頃,,,,,,,,,4,,,,4
北野小あいキッズ,,,3,,,1,,,,,,,4
本蓮沼駅,1,,,1,,,1,,,,1,,4
弥生公園,,,1,1,,,,,1,,,1,4
弥生母子寮,,,4,,,,,,,,,,4
龍生堂薬局大山店,1,,,,,,,1,,2,,,4
緑ヶ丘第二公園内集会所,1,,1,,,,,,,,2,,4
蓮根駅,,,,2,,1,,,,1,,,4
蓮根川緑道,,,,1,,2,,,1,,,,4
2,3,,,,,,,,,,,,3
8,3,,,,,,,,,,,,3
16H903_,,,,,,,,,,2,,1,3
16Z002_,,,,,,,,,,,3,,3
A1057_,,,,,,,,,,,3,,3
A7698_,,,,,,,,,,1,,2,3
D7461【備考】_,,,,,,,,,,1,,2,3
dawnkenshou,,3,,,,,,,,,,,3
FJC-88-04,,,,,,,,,,,3,,3
hoiku,1,2,,,,,,,,,,,3
hoiku2,1,2,,,,,,,,,,,3
HYC-20-102,,,,,,2,1,,,,,,3
IT1-11-43,,,,,,,,,,,3,,3
IT2-11-66,,,1,1,,,,,,,,1,3
IT3-15-17,,,,2,1,,,,,,,,3
IT3-20-21,,,,3,,,,,,,,,3
IZC-11-05,,,,,,1,,,,2,,,3
JR　板橋駅,,,3,,,,,,,,,,3
KNC-20-11,,,,,,,,,3,,,,3
MMC-15-09,,,,,,,,3,,,,,3
MSビル,3,,,,,,,,,,,,3
ND1-88-03,,,,,,,3,,,,,,3
No.115遺跡,,,,1,,,,,,,2,,3
No.122遺跡,,,,,,,,,1,,2,,3
No.175遺跡,1,,,1,,,,,1,,,,3
No.21遺跡,,1,,2,,,,,,,,,3
No.31遺跡,,,,,,,,,1,1,,1,3
No.35遺跡,,,,,,1,1,,,1,,,3
No.3遺跡,,,,,,,2,1,,,,,3
No.46遺跡,,,,,,,,,,3,,,3
No.62遺跡,,,,,,,,,,1,2,,3
No.66遺跡,2,,,,,,,,,,,1,3
No.74遺跡,,,1,,1,,,,,,1,,3
No.80遺跡,1,2,,,,,,,,,,,3
No.93遺跡,,2,,,,,,,,1,,,3
NS1-11-15,,3,,,,,,,,,,,3
NS1-15-09,,3,,,,,,,,,,,3
OGC-12-05,,,,,3,,,,,,,,3
S456_,,,,,,,,,,,,3,3
SM1-20-01,,3,,,,,,,,,,,3
SMC-13-290428,3,,,,,,,,,,,,3
spo,3,,,,,,,,,,,,3
SS2-11-03,,,3,,,,,,,,,,3
TC2-11-03,,3,,,,,,,,,,,3
TC2-11-13,,,,,,,,,3,,,,3
test,,,,,,,,,,,3,,3
WK-12-20170831,,,,,2,,1,,,,,,3
WK3-20-02,,,,,2,1,,,,,,,3
X9552_,,,,,,,,,,,,3,3
YYC-20-36,,3,,,,,,,,,,,3
アイエス薬局中台店,,,,,1,2,,,,,,,3
アカツキ薬局,,,,,1,2,,,,,,,3
アコレ　赤塚新町店,,,,,,,,,,,,3,3
あずさわ保育園（B型）,,3,,,,,,,,,,,3
イオン　板橋店,,,,2,,,,,,,,1,3
いたばし花火大会,,,3,,,,,,,,,,3
ガスト 板橋坂下店,,,,1,,,,,,,,2,3
カネヨ薬局徳丸店,,,,,,,,1,2,,,,3
かみいた調剤薬局,,,,,,,,1,,2,,,3
キタマチ薬局宮の下店,,,,,,,,1,2,,,,3
キンダーナーサリー上板橋小規模保育園,,,,,,,,,,,1,2,3
ケイロン薬局,,,,,,,,,,,1,2,3
コイド川緑道,,1,,,,,1,,,,1,,3
コープ　板橋駅前店,,,1,,1,,,,1,,,,3
コスモメイト成増保育園ゆりの木別園,,3,,,,,,,,,,,3
コモディイイダ　宮本町店,,,,2,,,,1,,,,,3
サーマル薬局,,,,,1,2,,,,,,,3
さくら薬局高島平東口店,,,,,1,2,,,,,,,3
サミットストア　志村店,,,,1,,,,,,,,2,3
ジョナサン　蓮根店,,1,,,,,1,1,,,,,3
すみれ薬局本店,,,,1,2,,,,,,,,3
ダイエー　成増店,,,1,1,,,,,,,,1,3
つつじ保育園,,,,,,1,,1,,,1,,3
つばさ薬局,,1,1,,,,,,,,,1,3
デニーズ　小茂根店,1,,1,,1,,,,,,,,3
ときわ健康温泉,,3,,,,,,,,,,,3
どんぐり山公園,,,,,1,1,,,,,1,,3
どんぐり山公園内集会所,3,,,,,,,,,,,,3
ニコニコ湯,,,1,,,,,,2,,,,3
にしたか薬局,,,,,,,,,1,2,,,3
にりんそう公園,,,,,,3,,,,,,,3
のぞみ薬局西台店,,,,,,,1,2,,,,,3
バーミヤン　浮間舟渡店,3,,,,,,,,,,,,3
ファーコス薬局かみいたばし,,,1,2,,,,,,,,,3
プラザ薬局大山1号店,,,,,,,1,2,,,,,3
ホクト薬局,,,,,,,,,,1,2,,3
ほその薬局東新町店,,,1,2,,,,,,,,,3
ほっぺるランド志村坂上,,2,,,,,,,1,,,,3
マルエツ　板橋駅前店,,,,2,,1,,,,,,,3
マルエツ　浮間舟渡店,,,1,1,,,,,,1,,,3
マルエツ成増団地店,,,,,3,,,,,,,,3
みずほ銀行　大山支店,,,,,,,1,,1,,,1,3
みずほ銀行　板橋支店,1,,,1,,,,1,,,,,3
みどり薬局（小豆沢）,,,,,,,1,2,,,,,3
みどり薬局（板橋）,,,,,,,1,2,,,,,3
みなみ児童遊園,,,,,,1,1,,,,,1,3
ミヤモト薬局大山東町店,,,,1,2,,,,,,,,3
むつみ橋児童遊園,,,,,,,,,,,3,,3
メリーポピンズ中板橋ルーム（A型）,,1,,,,,2,,,,,,3
ライフ　前野町店,,,,2,,,,,,,,1,3
愛染湯,,,1,,,,1,,,1,,,3
圧磨機圧輪記念碑,,,,,,1,,1,,1,,,3
稲垣薬局高島平店,,,,,,,,1,2,,,,3
稲垣薬局徳丸店,,,,,,,,,,1,2,,3
黄金湯,,,1,1,,,,1,,,,,3
下赤塚公園,,,,,,,2,1,,,,,3
階段改修工事（1）,,,,,1,2,,,,,,,3
街頭消火器　板-001,,,3,,,,,,,,,,3
学童保育＆シッターこどもの杜,,,,,,1,,1,,,,1,3
株式会社タニタ,1,,,,1,,,,,1,,,3
株式会社松崎マトリクステクノ,,,,,,1,,2,,,,,3
岩の湯,,,1,1,,,1,,,,,,3
旧白子川緑地,,,,,,,,,,,1,2,3
京徳観音堂,1,,1,,1,,,,,,,,3
区立郷土資料館,,1,,,,,1,1,,,,,3
公益財団法人　愛世会　愛歯技工研究所,1,,,,,,,1,,1,,,3
向原公園,,,,1,1,,,1,,,,,3
向口公園,,,,1,,,2,,,,,,3
溝下東公園,,,1,,,,2,,,,,,3
高島第五小学校,1,,,,,1,1,,,,,,3
高島通り薬局,,,,1,2,,,,,,,,3
高島平ルート12,,,,3,,,,,,,,,3
高島平ルート3,,,,3,,,,,,,,,3
高島平一丁目公園,,,,1,1,,1,,,,,,3
高島平警察署,1,,,,,1,1,,,,,,3
高島平警察署徳丸駐在所,,,1,,,,,,,,,2,3
高島平五丁目高齢者在宅サービスセンター,,3,,,,,,,,,,,3
高島平五丁目第二公園,,,,1,,1,,,,,,1,3
高島平団地とけやき並木,2,,,,,,,,,1,,,3
高島平福祉園・障がい者福祉センター,,1,,,,1,,1,,,,,3
高島平歴史ルート　９都立浮間公園,1,,,1,,,,,1,,,,3
高島平歴史ルート　稲荷神社～中山道戸田の渡し,,,,,,,,,,,,3,3
坂下三丁目第二公園,1,,,1,,1,,,,,,,3
三井住友銀行志村支店,,,,,,,,1,2,,,,3
三園公園,,,,,1,,1,,1,,,,3
三葉児童遊園,,,1,,,1,,1,,,,,3
四葉二丁目公園,,1,,1,,1,,,,,,,3
志村ルート　１６志村一里塚,1,,,2,,,,,,,,,3
志村ルート　３長徳寺,1,,,,,,,,,,2,,3
志村ルート　６見次公園,1,,,,,1,,,,,1,,3
志村ルート9,,,,3,,,,,,,,,3
志村坂上公衆トイレ,1,,,1,,,,,,,1,,3
志村三丁目駅,2,1,,,,,,,,,,,3
志村小あいキッズ,,,3,,,,,,,,,,3
志村消防署赤塚出張所,1,,,,,,,,,,,2,3
志村第三中学校,1,,1,1,,,,,,,,,3
志村薬局,,,1,2,,,,,,,,,3
七軒家公園,,1,1,,,1,,,,,,,3
若木原公園,,,,,1,,,,1,,1,,3
若木三丁目貝塚公園,,1,,2,,,,,,,,,3
若木二丁目児童遊園,,,,,3,,,,,,,,3
若葉ゆめの園事業所内保育所,,,1,1,,,,1,,,,,3
舟渡フットサルパーク,3,,,,,,,,,,,,3
初音湯,2,,,,1,,,,,,,,3
小規模保育園ドリームキッズ板橋保育園,,,1,,,,,1,,,1,,3
小規模保育園生活クラブぽむ・徳丸,,,1,,,,,1,,1,,,3
小規模保育園大山西町インフィニティ保育園,,,,,,,2,,1,,,,3
小豆沢二丁目集会所,3,,,,,,,,,,,,3
小茂根四丁目公園,,1,,,1,,,,,,,1,3
上板富士児童遊園,,1,1,,1,,,,,,,,3
常盤台ルート　１３御嶽神社,,,,,,,1,,1,1,,,3
常盤台ルート　１５五本けやき,,,,2,,,,,,,1,,3
常盤台ルート　１６子育て地蔵,,,,2,,,,,,1,,,3
常盤台ルート　８平安地蔵,,1,,1,,,,,,,1,,3
常盤台ルート　９氷川神社,,,1,1,,,,1,,,,,3
常盤台ルート18,,,,3,,,,,,,,,3
常盤台ルート19,,,,3,,,,,,,,,3
常盤台ルート20,,,,3,,,,,,,,,3
常盤台ルート27,,,,3,,,,,,,,,3
常盤台駅前公衆トイレ,,,,1,1,1,,,,,,,3
新河岸二丁目6～新河岸三丁目1番地先　外2路線,,,,,3,,,,,,,,3
水道局北部第二支所技術第二係,,,,,,,,2,1,,,,3
成増五丁目公園,,,,1,,,1,,1,,,,3
成増三丁目51番地先　外1路線,,,1,,,1,,,1,,,,3
成増四丁目前新田の森,,1,,,,2,,,,,,,3
成増地域センター・アクトホール,,,,2,1,,,,,,,,3
成増北第一公園,,,,1,,1,1,,,,,,3
成増北第二公園,,,,1,,,,,,,,2,3
清水町みどりの公園,,3,,,,,,,,,,,3
清水湯,,1,,,,,,,,,,2,3
生活クラブ保育園ぽむ,1,,1,,,,,,,,1,,3
西台ふれあい公園,,,,,,,,1,2,,,,3
西台児童遊園,,1,,,,,,1,1,,,,3
西台中継所,,1,,1,,,,,1,,,,3
石川橋公園,,,,,,,1,,,2,,,3
赤塚ルート　８松月院,,,,,,2,,,,,1,,3
赤塚ルート　安楽寺～旧粕谷家住宅,,,,,,,,,,,2,1,3
赤塚ルート１,,,,3,,,,,,,,,3
赤塚ルート27,,,,3,,,,,,,,,3
赤塚公園,,1,,1,1,,,,,,,,3
赤塚四丁目児童遊園,,,,,,,2,,1,,,,3
赤塚城跡,1,,,,,,2,,,,,,3
赤塚体育館（トレーニング室）,,2,,1,,,,,,,,,3
赤塚第二中学校,1,,1,1,,,,,,,,,3
赤塚不動の滝,,,,1,,,,,,1,1,,3
赤塚並木調剤薬局,,,,,,,,1,,2,,,3
赤徳公園,,,,3,,,,,,,,,3
泉町公園,,,,,1,,,,1,,1,,3
前野ホール公園,,,1,,,,,,2,,,,3
前野町ベビールーム,,,1,,,,2,,,,,,3
前野町六丁目公園,,,,,,,,,3,,,,3
前野田向遺跡第２地点,,,,,,,,2,,,1,,3
前野幼稚園,1,,,,,1,,1,,,,,3
巣鴨信用金庫　成増支店,,,,,,,2,1,,,,,3
大黒湯,,,,2,,,,,,,1,,3
大谷口二丁目児童遊園,,1,,,1,,,,,,,1,3
大東京信用組合常盤台支店,,,1,1,,,,,1,,,,3
大武サッカー場,,,,,,,,,,3,,,3
大門の森,,,,,1,,,,,,1,1,3
大門みはらし台公園,,,,1,,2,,,,,,,3
大門調剤薬局,,,,,,,,1,2,,,,3
沢の湯,1,,,,,1,,,,,1,,3
中の台児童遊園,,,,,1,,,1,,,,1,3
中丸なかよし児童遊園,,,,,1,,,1,1,,,,3
中原公園,,3,,,,,,,,,,,3
中川薬局高島平店,,,,,,,,1,2,,,,3
中台公園,,,1,,,1,,,,,,1,3
中板橋雲母（きらら）保育園（A型）,,1,,,,,1,1,,,,,3
長徳寺,2,,,,,,,1,,,,,3
天神下公園,,,,3,,,,,,,,,3
天祖神社,,1,,,,1,,1,,,,,3
土のうステーション　赤２９,,,,,,2,,,,1,,,3
土のうステーション 赤5,,,,3,,,,,,,,,3
土のうステーション 赤9,,,,2,,,1,,,,,,3
土のうステーション　板14,,,,1,1,,1,,,,,,3
東京信用金庫　大山支店,,,,,,,,,1,,,2,3
東京信用金庫　板橋支店,,,,1,1,,,,1,,,,3
東原公園,,2,,,,1,,,,,,,3
道路補修工事（1708）,1,,2,,,,,,,,,,3
徳丸一丁目公園,,,,,,,,2,,,,1,3
徳丸橋公園,,,1,2,,,,,,,,,3
徳丸三ツ和公園,,,,,,,,,3,,,,3
日本大学医学部附属板橋病院,,,,1,,,,,,,,2,3
梅の湯,,,2,,,,1,,,,,,3
板橋ルート　１近藤勇の墓,,,,,,,,1,,,,2,3
板橋ルート　２加賀公園,1,,,,1,,,,,,1,,3
板橋ルート 東光寺～観明寺,,,,,1,,,,,1,1,,3
板橋ルート１,,,,3,,,,,,,,,3
板橋ルート13,,,,3,,,,,,,,,3
板橋ルート22,,,,3,,,,,,,,,3
板橋警察署大谷口交番,,,,1,,,,,1,,,1,3
板橋消防署常盤台出張所,,,1,1,,,,,,,,1,3
板橋大山郵便局,,,,,,,,,1,,,2,3
番号無し,,,,,2,,,1,,,,,3
富士見児童遊園,1,,1,,,,,,1,,,,3
富士見病院,1,,,1,,,,,,,1,,3
浮間舟渡病院,,,,2,,1,,,,,,,3
平成27年11月10日（火）15時頃,1,,2,,,,,,,,,,3
平成27年5月5日（火),,,2,,,,,,,,1,,3
北前野児童遊園,,,,,1,,,1,,,1,,3
蜜蜂焼　　（その他のお菓子）,3,,,,,,,,,,,,3
薬局メディコファーマシー,,,,,,,,1,2,,,,3
薬師の泉（公園）,1,,,,,1,,,,,,1,3
有限会社HINODE,,,,,3,,,,,,,,3
緑が丘児童館（2F入口）,3,,,,,,,,,,,,3
緑ケ丘第三公園,,,,,,,,,1,,,2,3
蓮根三丁目かぜの広場,,2,,1,,,,,,,,,3
蓮根三丁目第二児童遊園,,,,,1,1,1,,,,,,3
蓮沼第二児童遊園,,2,1,,,,,,,,,,3
16A156_,,,,,,,,,,,,2,2
16B901_,,,,,,,,,,1,,1,2
16C100_,,,,,,,,,,,2,,2
16Z003_,,,,,,,,,,,2,,2
17A018_,,,,,,,,,,,,2,2
17D049_,,,,,,,,,,,,2,2
2018.3.16,,,,,,,,,,,,2,2
30.3.6,,,,,,,,,,,,2,2
A1011_,,,,,,,,,,2,,,2
A1232_,,,,,,,,,,,,2,2
A1345_,,,,,,,,,,,,2,2
A2787_,,,,,,,,,,,,2,2
A3754_,,,,,,,,,,,,2,2
A4143【注意】_,,,,,,,,,,1,,1,2
A4143【備考】_,,,,,,,,,,1,,1,2
A7416_,,,,,,,,,,2,,,2
A7548_,,,,,,,,,,,,2,2
AK1-12-20160511,,,,,,,,,2,,,,2
AK4-12-01-1,,,,,,,,,,,,2,2
AK4-12-01-2,,,,,,,,,,,,2,2
AK5-20-102,,,,,,,2,,,,,,2
AZ1-11-19,,,,,2,,,,,,,,2
AZ2-20-101,,,,2,,,,,,,,,2
C3166【注意】_,,,,,,,,,,1,,1,2
C3166【備考】_,,,,,,,,,,1,,1,2
D2746_,,,,,,,,,,,,2,2
D2947_,,,,,,,,,,,,2,2
dawnkakunin,,,,,,,,,,2,,,2
FN3-20-01,2,,,,,,,,,,,,2
HKC-11-21,,,,,,,,,,2,,,2
HNC-15-11,,2,,,,,,,,,,,2
HNC-20-25,2,,,,,,,,,,,,2
HNC-20-29,,,,,,,,,,,2,,2
IT1-11-37,,,,2,,,,,,,,,2
IT1-15-03,,,,2,,,,,,,,,2
IT2-11-59,,,,,,,,,2,,,,2
IT2-11-60,,1,,,1,,,,,,,,2
IT2-11-64,,,1,,,,,,,1,,,2
IT2-11-69,,,,,1,,,,,,1,,2
IT3-13-02,,,1,,,,,,1,,,,2
IT3-20-09,,,,,,,,,2,,,,2
ititabashi,2,,,,,,,,,,,,2
IZC-20-105,,,,,,,,,2,,,,2
ＪＲ埼京線　浮間舟渡駅,,,,,,,,,,2,,,2
KM1-11-10,,,,2,,,,,,,,,2
KM-14-300117,,,,,,,,,,2,,,2
KM2-11-05,,1,,,,,,1,,,,,2
KM2-11-23,,,,,,,,,2,,,,2
KM2-15-03,,1,,,,,,,,,,1,2
KM3-11-06,,,,2,,,,,,,,,2
KN1-20-03,,,,,,,,,2,,,,2
KNC-11-20,,,,,,1,,,1,,,,2
KNC-20-13,,,,,,,,,2,,,,2
kouji,,,,,,,,,,1,1,,2
koujika,,,,,,,,,,1,1,,2
ME2-15-04,,,,,,,2,,,,,,2
MH2-11-03,,,2,,,,,,,,,,2
MM-13-20,,,,,,,,,,,,2,2
MMC-14-300329,,,,,,,,,,,,2,2
MMC-14-300339,,,,,,,,,,,,2,2
MMC-15-20,,,,,,,,2,,,,,2
MTC-20-117,,,,,,,,,,,,2,2
ND1-15-08,,,,2,,,,,,,,,2
NIB-15-13,,,,,,,,,,2,,,2
NJK-20-64,,1,,1,,,,,,,,,2
NMC-11-05,,,,,,,,,,,,2,2
No.108遺跡,,,1,,,1,,,,,,,2
No.117遺跡,,,,,,,,,,,2,,2
No.119遺跡,,,1,,,,,,,,1,,2
No.120遺跡,,,,,,1,,,,,1,,2
No.12遺跡,1,,,,,,,,,,,1,2
No.132遺跡,,,1,,,,,,1,,,,2
No.39遺跡,,,,,,1,1,,,,,,2
No.45遺跡,,,,,,,,,,2,,,2
No.51遺跡,,,,,,,,1,,1,,,2
No.57遺跡,,,,,1,,,,,1,,,2
No.58遺跡,,,,,,,,,,1,1,,2
No.65遺跡,,,1,1,,,,,,,,,2
No.89遺跡,,,,,1,,1,,,,,,2
No.8遺跡,,2,,,,,,,,,,,2
No.9遺跡,,,,,,,,,1,1,,,2
NR1-15-25,,,,,,,,,,,2,,2
NR4-12-01,1,,,,,,,,,,,1,2
NR4-13-01,,,,,,,,,,,2,,2
NR4-20-107,,,,,,,,,,,2,,2
OGC-15-02-13,,,,,,,,,,,2,,2
OHC-13-02,,,,,1,,1,,,,,,2
OKC-12-20171025,,,,,,,2,,,,,,2
OOC-20-27,,,,,,,,,,,2,,2
OY2-11-31,,,,2,,,,,,,,,2
OY2-15-28-2,,,,2,,,,,,,,,2
P4559_,,,,,,,,,,,,2,2
P7441_,,,,,,,,,,1,,1,2
qqq,,,,,,,,,,,2,,2
S447_,,,,,,,,,,,,2,2
S455_,,,,,,,,,,,,2,2
S894_,,,,,,,,,,,,2,2
SEC-20-101,,,2,,,,,,,,,,2
SEC-20-12,,,1,1,,,,,,,,,2
SG1-15-01,,,,,2,,,,,,,,2
SM1-11-10,,,,,2,,,,,,,,2
SM1-11-35,,1,,,,,,,,,1,,2
SM2-12-05,2,,,,,,,,,,,,2
SS1-15-15,,,,,2,,,,,,,,2
SS3-11-07,,2,,,,,,,,,,,2
SWC-15-19,2,,,,,,,,,,,,2
T96_,,,,,,,,,,,,2,2
TC2-20-03,,2,,,,,,,,,,,2
TM5-11-09,,,,,,2,,,,,,,2
TM5-11-19,,,,,,2,,,,,,,2
WG3-11-20170831,,,,,2,,,,,,,,2
WK3-12-291030,,,,,,,2,,,,,,2
X1863_,,,,,,,,,,,,2,2
Z6_,,,,,,,,,,,,2,2
いたばし讃菓　シュッケ　　（洋菓子）,2,,,,,,,,,,,,2
いなげや　板橋小豆沢店,,,,1,,,,,1,,,,2
オランジェット　　（洋菓子）,2,,,,,,,,,,,,2
オリンピックおりーぶ　志村坂下店,1,,,1,,,,,,,,,2
