,2020年,,,,,,,,,2021年,,,
No.20遺跡,6,,,,,,,,,,,2,8
No.25遺跡,,,,,,1,,4,3,,,,8
No.57遺跡,1,,1,,,,,,,2,1,3,8
OKC-20-11,,,,,8,,,,,,,,8
OOC-14-20200720,,,,6,,,,,,,2,,8
アスクときわ台保育園,2,1,,,,1,1,1,,,1,1,8
インディラ,,,,,,,,,6,,2,,8
ハッピーマム成増（A型）,1,1,,,1,3,,1,,,1,,8
マキオカ,,,,,,,,,7,,1,,8
みなみ児童遊園,6,,,,,,,1,1,,,,8
ラ　ファミリア（La Famiglia),,,,,,,,,6,,2,,8
ラ・ファミーユ,,,,,,,,,7,,1,,8
わかたけかなえ保育園,3,1,,,,,2,1,,,1,,8
井水屋,,,,2,1,,,5,,,,,8
加賀橋公園,,,,,,,7,,1,,,,8
加賀福祉園,1,,1,2,,,2,1,1,,,,8
区立美術館,,,,1,,,1,4,1,,,1,8
弘瀬医院,,2,,,,2,,,,2,,2,8
高島平すみれ保育園,5,1,,1,,,,1,,,,,8
高島平ベビールーム,5,1,,1,,,,1,,,,,8
高島幼稚園,3,1,,1,,,,1,,,1,1,8
昆虫公園,,,,1,,,2,,2,2,1,,8
桜川三丁目１８番遊び場,,,2,,1,,1,,,2,1,1,8
芝蘭（ちーらん）,,,,,,,,,6,,2,,8
十条駅,1,,,1,,,5,,,,1,,8
小規模保育園大山西町インフィニティ保育園,3,1,,,,,,4,,,,,8
上板橋すきっぷ保育園,4,1,,,,1,,1,,,,1,8
上板橋駅東自転車駐車場（有料）,2,,,,,,1,,4,,,1,8
新河岸幼稚園,5,,,,,,1,,,,,2,8
石かわ,,,,,,,,,7,,1,,8
浅倉内科クリニック,2,,2,,4,,,,,,,,8
中台小規模保育園,2,,,,,3,,3,,,,,8
中野製菓,,,,,,,,,6,,2,,8
東山はたけ公園,,,1,,,,5,,,2,,,8
道路補修工事（2012）,,,2,2,3,1,,,,,,,8
道路補修工事（3）,,,,,,1,5,,1,,1,,8
徳丸五丁目集会所,2,3,1,,1,,,1,,,,,8
二階堂調剤薬局ときわ台店,2,,,1,2,1,2,,,,,,8
日生板橋区役所前保育園ひびき,2,,,,,2,,4,,,,,8
板橋ルート　５平尾宿脇本陣跡,,,,,7,,,,1,,,,8
板橋駅,2,,,2,,,1,,1,1,,1,8
板橋区中丸町59～南町59番地先　外1路線,,,,,,,,,8,,,,8
板橋警察署東山町交番,,,,,,,7,,,1,,,8
板橋第六小学校,1,,1,3,,,3,,,,,,8
板橋土木事務所,,,,,1,,1,4,1,,,1,8
板橋二丁目フレンドパーク,3,,,,1,2,,,,,1,1,8
富士見街道にぎわい広場,,,,,,1,5,,1,1,,,8
富士見児童遊園,,,,1,,,7,,,,,,8
北野ベビールーム,4,2,,1,,,,,,,1,,8
木下の保育園上板橋小規模保育園,3,1,,,,2,,1,,,1,,8
洋弓場,,,,,,,7,,1,,,,8
粒粒香（りーりーしゃん）,,,,,,,,,7,,1,,8
蓮根図書館,1,,,,2,1,1,,2,,,1,8
珈琲館 イヴ,,,,,,,,,6,,2,,8
D3339_,,,,7,,,,,,,,,7
IT2-11-69,1,,,1,,,1,,,1,2,1,7
No.100遺跡,,,2,1,2,,,,,,,2,7
No.116遺跡,,,,,3,,,,1,,,3,7
No.128遺跡,,,1,1,,,,,1,,,4,7
No.142遺跡,1,1,2,1,,,1,1,,,,,7
No.148遺跡,,2,1,,,,1,,2,,,1,7
No.1遺跡,,2,,,,,,,,3,2,,7
No.40遺跡,,,,,,1,,,,2,1,3,7
No.92遺跡,,,,,1,3,,,,2,,1,7
OHC-13-02,1,,,1,,,2,,,2,,1,7
P4260_,,,,,,6,1,,,,,,7
TC1-20-09,,,,,,,7,,,,,,7
TK1-11-40,,,,,,,7,,,,,,7
X2002_,,,,,,,5,2,,,,,7
あおば薬局,,,,,,,1,2,,1,2,1,7
えび山広場,3,1,1,,1,,,,1,,,,7
カフェ　トモチート,1,3,,,,,,,,,3,,7
コスモメイトときわ台小規模保育園,4,2,,,,,,1,,,,,7
サイクルショップヤナギヤ,5,,,,1,1,,,,,,,7
さいわい保育園,1,,1,1,,1,1,1,,,1,,7
しらさぎ 保育園,2,,,,2,,1,1,,,1,,7
ほっぺるランド成増,1,,,,3,,,2,,,1,,7
マテリエル(materiel),,,,,,,,,6,,1,,7
マハヤナ第二保育園,3,,,1,,1,,2,,,,,7
マルフク,,,,,,,,,6,,1,,7
まるやま保育園（A型）,,,4,,,,,2,,,,1,7
ゆりの木保育園,,,2,,3,1,,,1,,,,7
縁切榎,,,,,2,,1,1,2,,1,,7
下赤塚小学校,1,,,5,,,,,,,,1,7
開運堂今井薬局,1,2,,1,2,,,,,,,1,7
丸福,,,,,,,,,6,,1,,7
宮本公園,,,1,,,,5,,,,1,,7
近藤胃腸科内科クリニック,1,2,,2,2,,,,,,,,7
近藤勇の墓,,,,1,1,,,,5,,,,7
区役所1階北館・3階南館,1,,2,,,,1,,1,2,,,7
剣閣（けんかく）,,,,,,,,,6,,1,,7
御嶽神社,,,,1,,2,,1,2,,1,,7
荒川戸田橋サッカー場Ｃ面,,,,,,1,5,,,,,1,7
四葉二丁目公園,,,,,1,,,,,3,,3,7
志村警察署小豆沢交番,1,,,,,,6,,,,,,7
志村城山公園,,,1,,,1,1,3,1,,,,7
志村第二中学校,,,,3,,,4,,,,,,7
時ちゃんラーメン,,,,,,,,,6,,1,,7
自家焙煎珈琲屋　カフェ・ベルニーニ,,,,,,,,,5,,2,,7
小規模保育園ドリームキッズ板橋保育園,3,2,,,,,,2,,,,,7
障がい者福祉センター,,,,1,1,2,,3,,,,,7
上板富士公園,1,,,,,,6,,,,,,7
常盤台三丁目15～常盤台二丁目1番地先,,,,,,,,,7,,,,7
成増五丁目公園,3,,1,2,,,,,,,,1,7
成増保育園,1,1,,,,1,,2,1,,,1,7
清水町小規模保育園,3,1,1,,1,,,1,,,,,7
西台 大勝軒 本店,,,,,,,,,6,,1,,7
赤塚いこいの家,,1,1,1,,,,1,1,1,1,,7
前野町ベビールーム,2,,1,,,,,3,,1,,,7
前野福祉作業所,,,,,,7,,,,,,,7
大谷口上町公園,,,,,1,,1,,1,1,,3,7
中華かさま,,,,,,,,,6,,1,,7
中華料理 天宝,,,,,,,,,5,,2,,7
中丸児童遊園,2,,,,,1,,,1,,3,,7
中台ふれあい館,,,,,1,,1,,3,2,,,7
中台中学校,,,,7,,,,,,,,,7
土のうステーション 板26,,3,1,1,,1,,,,1,,,7
道路補修工事（11）,,,,,,2,,2,1,,2,,7
徳丸三ツ和公園,,,,,,,1,,,6,,,7
徳丸東遺跡,,2,1,2,,,,1,,,,1,7
徳丸福祉園,,,,2,,1,,,2,1,,1,7
南板橋公園,,3,,1,1,,,,,,1,1,7
日曜寺,,,,,3,,,1,2,1,,,7
白鳩保育園,3,1,,,,,1,2,,,,,7
麦の子保育園,3,,1,1,,,,2,,,,,7
板橋一丁目電車の見える公園,2,,1,1,,,,3,,,,,7
板橋区画街路第8号線,,,,,,,,,,,,7,7
板橋幸町クリニック,,,,,,,,2,1,2,2,,7
木下製餡,,,,,,,,,5,,2,,7
鈴木ベーカリー,,,,,,,,,6,,1,,7
（旧）板橋健康福祉センター,6,,,,,,,,,,,,6
17N150_,,,6,,,,,,,,,,6
17N152_,,,6,,,,,,,,,,6
31.2.21,,,,,,,,,,,,6,6
AK7-12-251118,,,6,,,,,,,,,,6
B3592_,,,,,,,,,6,,,,6
D2892_,,,,1,5,,,,,,,,6
D4793_,,6,,,,,,,,,,,6
FJC-77-0508,,6,,,,,,,,,,,6
HOC-12-20210311,,,,,,,,,,,,6,6
Ｍサイクル,2,,1,,1,1,1,,,,,,6
No.144遺跡,,,,1,2,1,1,,,,,1,6
No.64遺跡,5,,,,,,,,1,,,,6
No.85遺跡,,,,,1,,1,4,,,,,6
No.88遺跡,,1,,,1,2,1,,,1,,,6
NR3-77-1,,,,,,,,,6,,,,6
NS2-88-01,,,,,6,,,,,,,,6
OOC-77-20210125,,,,,,,,,,1,5,,6
P7629_,,,,,,6,,,,,,,6
SK2-11-06,,,,3,,,,,,3,,,6
Spice食堂,,,,,,,,,5,,1,,6
TM1-15-23,,,,,,,,,6,,,,6
X9393_,,,,,,,6,,,,,,6
あずさわスポーツフィールド,,,,,,,,,,3,2,1,6
あんみつの片山 (片山商店),,,,,,,,,5,,1,,6
いたばし薬局,1,2,,,,,,,1,2,,,6
おんだ薬局,,1,2,,,,,,1,2,,,6
きららの杜西台小規模保育園,2,2,1,,,,,1,,,,,6
ジョナサン　蓮根店,,,,,,,,2,,1,2,1,6
トラットリア　セレーノ（Trattoria Sereno),,,,,,,,,4,,2,,6
なかいたプチパーク,,,,,,,5,,,1,,,6
にしたか薬局,1,2,,,,,,,1,2,,,6
ビストロ　クレール（Ｂｉｓｔｒｏ　Ｃｌａｉｒ）,,,,,,,,,5,,1,,6
ヒルマ薬局小豆沢店,,,,1,2,,,,,,1,2,6
ブラッスリーMORI（Brasserie MORI)本店,,,,,,,,,5,,1,,6
ほっぺるランド本蓮沼,2,,,,,1,,2,,1,,,6
まごころ弁当 板橋北店,,,,4,,1,,1,,,,,6
マルジュー（ＭＡＲＵＪＵ）板橋駅前店,,,,,,,,,5,,1,,6
メディコール小規模保育園西台,2,2,,,,,,1,1,,,,6
メディコール小規模保育園富士見台,4,,,,1,,,1,,,,,6
メディスンショップなります薬局,1,,2,,,1,1,1,,,,,6
ランチハウス　洋庖丁　板橋本店,,,,,,,,,5,,1,,6
井垣医院,2,4,,,,,,,,,,,6
稲垣薬局高島平店,3,,,,,,,,,,1,2,6
下頭橋ラーメン,,,,,,,,,5,,1,,6
丸鶴,,,,,,,,,5,,1,,6
企業活性化センター,,,2,,,,1,,1,,,2,6
戸田一般野球場5面,1,,,,,1,,2,1,,,1,6
公益財団法人　愛世会　愛歯技工研究所,,,,,3,,,,1,,2,,6
高島第二小学校,,6,,,,,,,,,,,6
高島平あやめ保育園,,,,,,4,,2,,,,,6
根ノ上遺跡緑地,,1,,1,,,4,,,,,,6
坂下三丁目30～36番地先,,,,,,1,5,,,,,,6
志村さかした保育園,2,,1,1,,,,1,,,1,,6
志村ルート　熊野神社～富士大山道道標,,,,,,,,,,6,,,6
若木東第一児童遊園,,,,,,,1,,,5,,,6
若木東第三児童遊園,,,,1,,3,,,,1,1,,6
舟渡三丁目こども広場,,1,1,,,,4,,,,,,6
舟渡二丁目いこいの場,,1,1,,,,4,,,,,,6
舟渡保育園,,,,,,,5,1,,,,,6
小茂根公園,,,,,,,6,,,,,,6
上板橋駅,2,,1,,,,2,1,,,,,6
常盤台公園,2,1,,,,1,,,,2,,,6
新河岸三丁目公園,,,3,,,,,2,1,,,,6
成増地域センター集会所,6,,,,,,,,,,,,6
西台三丁目公園,1,,1,,,3,1,,,,,,6
西台図書館,1,1,1,,,1,1,,1,,,,6
西台中学校,,,,2,,,,,,,3,1,6
石神井川の桜並木,5,,,,,1,,,,,,,6
赤塚第一中学校,,1,1,2,,2,,,,,,,6
前野公園,1,,,,1,1,2,1,,,,,6
大原町緑の広場,,,,,1,,5,,,,,,6
大谷口いこいの家,,,,,,1,,5,,,,,6
大谷口上町周辺地区地区計画,,,,,,,,,,,,6,6
第一保育園,3,1,,,,,,2,,,,,6
第二たつの子保育園,1,1,,,,2,,1,1,,,,6
中台さくら公園,,,,,,,2,1,,2,,1,6
中板さくら公園,,,1,1,,,3,,,1,,,6
仲町高齢者在宅サービスセンター,,,,4,1,,,,1,,,,6
土のうステーション 板27,1,,,,1,1,,3,,,,,6
東原公園,1,,,,,,5,,,,,,6
東山みなみ公園,,,,,,,4,,,1,1,,6
東山公園,,1,,,,,3,,,1,1,,6
東武東上線  ときわ台駅,,3,,,2,,1,,,,,,6
道路補修工事（13）,,,,,,1,1,3,1,,,,6
道路補修工事（2005）,,,,,,,,,6,,,,6
道路補修工事（2007）,1,5,,,,,,,,,,,6
道路補修工事（2008）,2,1,,,3,,,,,,,,6
道路補修工事（2010）,1,2,2,1,,,,,,,,,6
徳丸タウンブリッジ緑地,,,,,,,1,1,1,3,,,6
徳丸公園,,,,,,1,5,,,,,,6
破天荒,,,,,,,,,5,,1,,6
板橋区公文書館,1,,,,,,,1,4,,,,6
板橋警察署中板橋交番,,,1,,,,4,,1,,,,6
板橋消防署常盤台出張所,,,,,,,5,,,1,,,6
板橋第十小学校,,,,4,,,,,,1,,1,6
富士見台小学校,,,,1,,,1,3,,1,,,6
風の子保育園,,,,,,1,3,1,,,,1,6
北野保育園,1,1,,,,1,1,1,,1,,,6
蒙古タンメン中本 　上板橋本店,,,,,,,,,5,,1,,6
木下の保育園成増小規模保育園,3,1,1,,,,,1,,,,,6
野村医院,,,,,,,,3,1,2,,,6
立喰処どん亭　成増店,,,,,,,,,5,,1,,6
龍福寺,,,,,,1,,2,2,1,,,6
蓮根三丁目第三児童遊園,,,1,,,1,4,,,,,,6
和菓子とくたけ,,,,,,,,,3,,3,,6
圓福寺,1,,1,1,,,1,1,1,,,,6
AK3-77-20200817,,,,,1,4,,,,,,,5
AK5-15-01-1,,,,,,,2,,,,3,,5
AK5-15-11,,,,,,5,,,,,,,5
B3449_,,,,,,,1,,1,,3,,5
B6518_,,,,,,,,,,,,5,5
B6547_,,,,,,,,5,,,,,5
GOPAN,,,,1,,,,1,,2,1,,5
IT2-11-68,2,1,,,1,,,,,,1,,5
KM1-11-33,,,,,,,,1,,4,,,5
NJK-11-04,1,,,,,,,3,,1,,,5
NJK-20-28,,,,4,1,,,,,,,,5
No.119遺跡,1,,,,,2,,,,,,2,5
No.125遺跡,,1,,,,,,,,,2,2,5
No.151遺跡,,,,,,1,1,1,,1,1,,5
No.37遺跡,,,,2,3,,,,,,,,5
No.44遺跡,,,,,,,2,1,,,2,,5
No.51遺跡,,,2,,,,,,1,,1,1,5
No.53遺跡,,,,,,,,1,,,3,1,5
No.58遺跡,,,,,,3,1,,,1,,,5
No.75遺跡,,,1,,1,,,,1,1,,1,5
NR3-77-20201221,,,,,,,,,3,2,,,5
NS2-13-10,,,,,,,,,,,5,,5
OOC-77-20201113-2,,,,,,,,1,4,,,,5
P4858_,,,,,,,,,2,,3,,5
P7639_,,,,,,,,,,,,5,5
SM2-11-19,,1,,4,,,,,,,,,5
T109_,,,,,,5,,,,,,,5
TC2-77-20200708,,,,2,,3,,,,,,,5
アスク板橋本町保育園（A型）,,,1,,1,1,,2,,,,,5
イオンスタイル板橋前野町店,,,1,,1,,,,,2,,1,5
イクトスマイム,,,,,,,,,4,,1,,5
イトーヨーカドー上板橋店,,,,1,,,,,3,,,1,5
サクラ ・ナーサリー成増（A型）,2,,,,,1,,1,,,1,,5
スーパーベルクス　板橋中台店,1,,,1,,1,,2,,,,,5
そばひろ,,,,,,,,,4,,1,,5
タカセ 板橋店,,,,,,,,,3,,2,,5
にじいろ保育園上板橋,4,,,,,,,1,,,,,5
にりんそう保育園（公設民営）,1,,1,,,,2,1,,,,,5
ブ-ランジェリ-　アンティーム,,,,,,,1,,,2,,2,5
ほっぺるランド志村坂上,2,,,,,,2,1,,,,,5
ほっぺるランド板橋小豆沢,1,,,,1,2,,1,,,,,5
ほっぺるランド板橋本町（A型）,,,,,1,,1,2,,1,,,5
よしや中板橋店,,2,,,,1,,1,1,,,,5
下赤塚駅,1,,1,,,,1,1,,,,1,5
下赤塚児童遊園,2,,,,,1,,1,,,1,,5
加賀庭球場,,,,,1,,3,1,,,,,5
宮本町３７番遊び場,,,2,,1,,2,,,,,,5
公文書館・いたばし総合ボランティアセンター,,,,,5,,,,,,,,5
荒川土手,,,,,,,,,5,,,,5
高島第一小学校,,,1,3,1,,,,,,,,5
高島第二中学校,1,,1,3,,,,,,,,,5
高島平警察署西台駅前交番,1,,4,,,,,,,,,,5
高島平自然ルート　４区立熱帯環境植物館,,,1,,,,,,4,,,,5
高島平少年サッカー場,1,,2,,,,,2,,,,,5
高島平二・三丁目地区,,1,,,3,1,,,,,,,5
高島平歴史ルート　４蓮華寺,,,3,,,,,,1,1,,,5
合格屋,,,,,2,1,,,,,2,,5
坂下三丁目公園,,,1,1,,,3,,,,,,5
志村ルート　１３龍福寺,,,,,,,,,4,,,1,5
志村ルート　１氷川神社,,,1,,,,,,3,1,,,5
志村ルート　７延命寺,,,1,,,,,1,1,2,,,5
志村警察署前野町交番,,,,,,,3,1,1,,,,5
志村第三公園,,1,1,,,,1,2,,,,,5
事業所内保育所東京家政大学ナースリールーム,,,,,,1,,3,,,1,,5
若木西第二児童遊園,,,1,,,1,,,,3,,,5
若木二丁目児童遊園,,,,,,,,,,5,,,5
若木保育園,2,,,1,1,,,,1,,,,5
小規模保育園ビーフェア板橋西口保育園,2,1,,,,,,2,,,,,5
小豆沢野球場B面,,,,,1,1,2,,,,1,,5
小茂根三丁目いこいの森,,,,,,,5,,,,,,5
上板橋二丁目小規模保育園,1,1,,,,,,2,,,,1,5
常盤台ルート　７天祖神社,,,3,1,,,,,,,,1,5
常盤台ルート　９氷川神社,,,,,,,2,,,1,,2,5
常盤台北口公園,2,,1,,,1,1,,,,,,5
真畔公園,1,2,1,,,,,,1,,,,5
成増一丁目児童遊園,,,,,,2,3,,,,,,5
清水町交番【24時間利用可】,,,,,,,,5,,,,,5
清水豆腐店,,2,1,1,,,,,1,,,,5
生産緑地地区,,,,,,,,,,5,,,5
西高島平駅,,,1,1,1,1,,,,,,1,5
西台上台遺跡,,,,,,,,,,5,,,5
西徳第二公園,,,,2,,1,1,,1,,,,5
赤塚五丁目森の広場,1,,1,,,,1,,1,,,1,5
赤塚新町公園,1,1,1,1,,1,,,,,,,5
赤塚六丁目公園,2,,,1,,,,,,,,2,5
専称院,,,1,,,,,,3,1,,,5
増福寺,,,,1,,,,1,1,,2,,5
大原公園,,,,,,,5,,,,,,5
大山駅東地区地区計画,,,,,,,,,,,,5,5
大谷口児童遊園,2,2,,,1,,,,,,,,5
大谷口上町児童遊園,1,,,,3,,,1,,,,,5
大谷口二丁目児童遊園,,,,,3,,1,,1,,,,5
大谷口保育園,,,,,1,,,,,3,,1,5
大門遺跡,,2,,,,,,,3,,,,5
大門児童遊園,,,1,2,2,,,,,,,,5
中板橋児童遊園,,,,1,1,2,1,,,,,,5
長徳寺,1,,,,2,,,,2,,,,5
都立浮間公園,,,,,,,4,,1,,,,5
土のうステーション 赤12,,,,,,4,,,,,1,,5
土のうステーション 赤4,2,,,,1,,,,,2,,,5
東京メトロ　小竹向原駅,,,,,,,,4,,,1,,5
東京ラーメン大番　桜川店,,,,,,,,,3,,2,,5
東京家政大学附属みどりヶ丘幼稚園,,,,,,,,5,,,,,5
道路補修工事（10）,,,,,,,,,5,,,,5
徳丸一丁目緑地,1,,,1,,,1,1,,,,1,5
八百正青果店,,1,1,1,,1,,,,,1,,5
板橋ルート　１０文殊院,,1,,,,,3,1,,,,,5
板橋ルート　１近藤勇の墓,,,,,4,,,,1,,,,5
板橋ルート　２加賀公園,1,,1,1,1,1,,,,,,,5
板橋駅前公園,2,,,,2,,1,,,,,,5
板橋区常盤台二丁目1～5番地先　外9箇所,,,,,,,,,5,,,,5
板橋区立中央図書館,,,,,,,,,,,,5,5
富士見西児童遊園,,,,,,,5,,,,,,5
北赤羽駅,,,,,,,5,,,,,,5
北前野おもいやり広場,,,,2,,,1,1,1,,,,5
味田中,,,,,,1,,,,4,,,5
木下の保育園中板橋小規模保育園,1,3,,,,,,1,,,,,5
薬師の泉庭園,,,,,,,2,1,2,,,,5
(有)近江屋精肉店,2,,,2,,,,,,,,,4
（有）中心商会,,,4,,,,,,,,,,4
17H012_,,,,,,,,,,,,4,4
17H018_,,,,,,,,,,,,4,4
17N151_,,,4,,,,,,,,,,4
42-1-5指定予定,,,,,1,2,,,,,,1,4
A7014_,,,,,,,,,,4,,,4
AK1-11-07,,4,,,,,,,,,,,4
AK5-11-20,,,,2,1,1,,,,,,,4
B3841_,,,,,,,4,,,,,,4
B5508_,,,,,1,,,2,,,1,,4
B7195_,,,,,,,,,4,,,,4
BOULANGERIE  KURIYA,1,,,2,,,,,,,1,,4
C2210_,,,,,1,,3,,,,,,4
C3619_,,,,,,,1,,3,,,,4
D1628_,,1,2,,,,,1,,,,,4
D2889_,,,,,4,,,,,,,,4
D3264_,,,4,,,,,,,,,,4
D4954_,,,,3,,,,1,,,,,4
D7216_,,,,,,,,,,,,4,4
D7660_,4,,,,,,,,,,,,4
FN3-11-25,,,4,,,,,,,,,,4
HOC-13-02,,,2,1,,1,,,,,,,4
IT1-12-260304,,,,,,,,,,,,4,4
IT2-11-64,,2,,,,,,2,,,,,4
IT3-11-02,1,,,1,,,,,2,,,,4
IT3-13-01,,,,,,1,,,1,,1,1,4
IT3-20-03,,,,,,,,,3,,1,,4
IT4-20-16,,,,,,,,,,4,,,4
JAあおばファーマーズショップにりん草,1,1,,1,,,,,,,1,,4
JHC赤塚,2,,,1,,,,,,,1,,4
KG2-12-01,,,,,,,,4,,,,,4
KI2-11-18,,,,,,,4,,,,,,4
KM1-11-34,,,,,,,,2,,2,,,4
ME3-11-01,,,,,,,,,2,,2,,4
ME3-11-14,4,,,,,,,,,,,,4
MTC-20-55,,4,,,,,,,,,,,4
ND1-20-22,,,,4,,,,,,,,,4
No.169遺跡,,,,,,1,,,,,1,2,4
No.17遺跡,,,,,,,,,1,2,,1,4
No.38遺跡,,1,,1,,,,,1,,1,,4
No.3遺跡,,,,,1,,2,1,,,,,4
NR2-15-020824-2,,,,,4,,,,,,,,4
NR2-77-020811-2,,,,,4,,,,,,,,4
NS1-15-04,,,4,,,,,,,,,,4
nusr,,,,,,,1,,,1,2,,4
OOC-20-15,,,,,,,,4,,,,,4
OOC-20-24,,,,,,,,,,,4,,4
OOC-77-20201113,,,,,,,,2,2,,,,4
P1988_,,,,3,,1,,,,,,,4
P4462_,,,,,2,,,,,2,,,4
P5171_,,,,,,,,,,4,,,4
P6004_,,,,2,,,1,,1,,,,4
P6015_,,,,,,,,1,3,,,,4
P6736_,,,,4,,,,,,,,,4
SS2-15-020407,4,,,,,,,,,,,,4
SS3-15-24,,,,,,,,4,,,,,4
SWC-77-04,,,,,2,,,,,2,,,4
T48_,,,,,,,,,,,4,,4
TK1-15-06,,,,,,,,4,,,,,4
YYC-11-01,,,,4,,,,,,,,,4
いたばしボローニャ子ども絵本館(中央図書館併設),,,,,,,,,,,,4,4
イトーヨーカドー　上板橋店,,,,,1,,,2,1,,,,4
エール・コーヒー カフェ,,,,,,,,,2,,2,,4
エンゼルベア・ナーサリー上板橋（A型）,,,,,,,2,1,,,,1,4
きららの杜小茂根小規模保育園,2,,,,,,,1,,,,1,4
こども動物園（高島平分園）,,,,,,,1,3,,,,,4
このえ蓮根小規模保育園,3,,,,,,,1,,,,,4
こぶし保育園（公設民営）,,,,,,2,,2,,,,,4
コモディイイダ　ハッピーロード大山店,,,,1,,1,,1,,1,,,4
さかうえいこいの家,,,,,,,4,,,,,,4
さくらさくみらい　中板橋,,,1,,,1,,1,,1,,,4
さくらさくみらい新板橋,,,,,,,,3,,,1,,4
ソラスト成増保育園,,,,,,1,,2,,,1,,4
なります薬局,,,,,,1,3,,,,,,4
にじいろ保育園小茂根,,,,,,,,4,,,,,4
にじいろ保育園板橋二丁目,,,,,1,1,,1,,,,1,4
にりんそう公園,,,,,,,2,1,1,,,,4
ぬくもりのおうち保育 高島平小規模保育園,,,,,,1,,3,,,,,4
ピッツェリア　モニカ,,,,,,1,,,,1,,2,4
ひまわりキッズガーデン小茂根,2,,,,,,,2,,,,,4
ぶらいと薬局中板橋,,,,4,,,,,,,,,4
ほっぺるランド大谷口,2,1,,,,,,1,,,,,4
ほっぺるランド板橋徳丸,,,2,,,,,2,,,,,4
まきば幼稚園,,,,1,,,1,1,,,1,,4
ミアヘルサ保育園ひびき板橋区役所前,,,,,,,,2,,,,2,4
メリーポピンズ成増ルーム（A型）,1,,,,1,1,,1,,,,,4
やよい児童遊園,,,,,1,,2,,1,,,,4
ゆみ薬局坂上店,,,,,1,3,,,,,,,4
レストラン&amp;コーヒールーム　ドンキー,,,,,,,,,2,,2,,4
わかたけ保育園,,,,,,1,1,1,,1,,,4
沖口公園,,,,,,,,,,3,1,,4
下板橋駅,,1,,,,,,,1,,1,1,4
株式会社共同,,,1,,,,,,,1,1,1,4
宮下公園,1,1,,,,,,,2,,,,4
欣家,,,,,,,,,2,,2,,4
区立リサイクルプラザ,,,,,,,,,4,,,,4
轡神社,,,1,,,,,,2,1,,,4
戸田少年硬式軟式兼用野球場Ａ面,,,,1,,1,,,,,2,,4
向屋敷公園,1,1,,,,,2,,,,,,4
向原公園,,,1,,1,,1,,,1,,,4
向原小学校,,2,,,,,,,,2,,,4
紅梅公園,1,,,1,,,1,,,,1,,4
高島第五小学校,,,,2,,,,,,,2,,4
高島第三小学校,1,,,,,,,,,2,1,,4
高島第三中学校,,,,2,,1,,,1,,,,4
高島平九丁目公園,1,,,,1,,1,,1,,,,4
高島平警察署笹目橋交番,,,2,,,1,,,1,,,,4
高島平自然ルート　１舟渡大橋,,,,,,,,,4,,,,4
高島平多目的運動場,,,,,,,,3,,,1,,4
高島平二丁目第二公園,,1,1,,1,,,,,,,1,4
坂下三丁目第二公園,,,,,,,,,2,,2,,4
三井住友銀行志村支店,,,,1,1,2,,,,,,,4
三葉児童遊園,,,,,,,2,,,1,,1,4
四葉公園,,1,,,,1,1,,,,,1,4
子易神社,,,,1,,,,,2,,,1,4
志村警察署坂上交番,1,,,,,,3,,,,,,4
志村坂下小学校,,,,1,,,,,,3,,,4
志村第一中学校,,,1,,,,3,,,,,,4
志村第五中学校,,,,4,,,,,,,,,4
社会福祉法人緑伸会保育園加賀のこども,,,,,1,1,1,,,1,,,4
若木一丁目公園,,,,,,,3,,,1,,,4
若木二丁目みどり第一公園,,1,,,,,,,,3,,,4
手打蕎麦　こはら,,,,,,,1,,,1,2,,4
舟渡一丁目第二児童遊園,,,,,,,3,,1,,,,4
舟渡三丁目公園,,,1,,,,2,,,,,1,4
小規模保育園MIRATZ常盤台保育園,2,,,,,1,,1,,,,,4
小茂根二丁目公園,,,,,,,4,,,,,,4
上板橋一丁目えのき広場,,,,,,,2,,2,,,,4
上板橋保育園,,,1,,1,1,,,,,,1,4
乗蓮寺,1,,,,,1,1,,1,,,,4
常盤台ルート　１０旧上板橋村役場跡地,,,,,,,2,,,,,2,4
常盤台ルート　１４桜川緑道,,,,,,2,,,,2,,,4
常盤台ルート　１専称院,,,2,,,1,,1,,,,,4
常盤台ルート　３大山福地蔵,1,,1,1,,,,1,,,,,4
常盤台ルート　スタート　東武東上線　中板橋駅,,,1,,,1,,,1,,1,,4
新田坂,,,,,,,,,3,,1,,4
水久保公園,1,,,1,,,1,1,,,,,4
成増うめの里公園,,1,,1,1,,,,,,,1,4
成増ヶ丘小学校,,,,4,,,,,,,,,4
成増との山遺跡,,2,,,,,,,2,,,,4
成増駅南口公衆トイレ,,1,,,,,2,1,,,,,4
成増南児童館,4,,,,,,,,,,,,4
生活クラブ保育園ぽむ・向原,,,,,,,,3,1,,,,4
赤塚しのがやと公園,2,,,1,,,,,1,,,,4
赤徳公園,,1,1,,,1,,,,,1,,4
大原みなみ広場,,1,,,,,2,1,,,,,4
大谷口調剤薬局,,,,,,,,1,3,,,,4
中台小学校,1,1,,,,,,1,1,,,,4
中島自転車商会,,1,,,3,,,,,,,,4
仲町おとしより相談センター,1,,,2,,,1,,,,,,4
坪木屋精肉店,,,,,,,2,,2,,,,4
天祖神社,,,2,,,,,,1,1,,,4
土のうステーション 赤31,,,,,,,,,,4,,,4
土のうステーション 板1,2,,,,,,,1,1,,,,4
土のうステーション 板31,,,,,,3,1,,,,,,4
東武パン工場直売所,,,,,,,,,3,,1,,4
