,2018年,,,,,,,,,2019年,,,
道路補修工事（９）,2,,,,,,,,,,,,2
徳丸ヶ原,,,,,1,1,,,,,,,2
徳丸一丁目公園,1,,,,,,,,,,1,,2
徳丸一丁目西児童遊園,1,,,,,1,,,,,,,2
徳丸一丁目緑地,1,,,,,,,,,,1,,2
徳丸小学校あいキッズ,,,,1,1,,,,,,,,2
南極の石モニュメント,,1,,,1,,,,,,,,2
南常盤台一丁目1番地先,1,,,1,,,,,,,,,2
南蔵院のしだれ桜,,,,,1,1,,,,,,,2
日生中板橋保育園ひびき,,,1,,,,1,,,,,,2
梅田,,,,,,1,,,,1,,,2
板橋ハッピーロード郵便局,,1,1,,,,,,,,,,2
板橋ルート　１２板橋,1,,,,,,,1,,,,,2
板橋ルート　観明寺～平尾宿脇本陣跡,,1,,1,,,,,,,,,2
板橋ルート 東光寺～観明寺,1,1,,,,,,,,,,,2
板橋ルート　板橋宿本陣跡～文殊院,,,,,,,,,,2,,,2
板橋雲母（きらら）保育園高島平（A型）,,,,,,2,,,,,,,2
板橋区役所７階清掃リサイクル課,,,1,,1,,,,,,,,2
板橋警察署桜川三丁目駐在所,,,,1,,,,,,,,1,2
板橋警察署大山町交番,1,,,1,,,,,,,,,2
板橋警察署東山町交番,1,,,,,,1,,,,,,2
板橋警察署茂呂交番,,1,,,,,1,,,,,,2
板橋四小学校,,1,,1,,,,,,,,,2
板橋消防署小茂根出張所,,,,,,,1,,,,,1,2
板橋常盤台三郵便局,,,,,2,,,,,,,,2
板橋大山郵便局,1,1,,,,,,,,,,,2
板橋第一小学校あいキッズ,,,,1,1,,,,,,,,2
板橋第五小学校あいキッズ,,1,,1,,,,,,,,,2
板橋第十小あいキッズ,,,,2,,,,,,,,,2
板橋第二小学校通学区域,,,,,,,,,1,,,1,2
板橋第八小あいキッズ,,,,2,,,,,,,,,2
板橋第八小学校あいキッズ,,,,1,,,1,,,,,,2
板橋第六小あいキッズ,,,,2,,,,,,,,,2
板橋東新町郵便局,,,,1,1,,,,,,,,2
板橋八小学校,1,1,,,,,,,,,,,2
板橋本町交番【24時間利用可】,,1,,,,,,,,1,,,2
板橋蓮沼郵便局,,,1,,,,,,,,1,,2
番号無し,,,,,1,,,1,,,,,2
富士見台小あいキッズ,,,,2,,,,,,,,,2
浮間公園,,,,,,,1,,,1,,,2
平家,,,,,,,1,,,,,1,2
平成29年11月26日（日）午後10時40分頃,,1,,,1,,,,,,,,2
北前野小あいキッズ,,,,2,,,,,,,,,2
北前野小学校あいキッズ,,,,1,,,1,,,,,,2
北村整形外科病院,,,,,2,,,,,,,,2
北村整形外科病院【24時間利用可】,,2,,,,,,,,,,,2
北野交番【24時間利用可】,1,1,,,,,,,,,,,2
北野小あいキッズ,,,,2,,,,,,,,,2
北野小学校あいキッズ,,,,1,,,,,1,,,,2
万来軒,,,,,,,,2,,,,,2
蜜蜂焼　　（その他のお菓子）,,,2,,,,,,,,,,2
弥生小学校あいキッズ,,,,1,1,,,,,,,,2
有限会社片山商店,,,,,,,1,,,1,,,2
洋菓子喫茶のナバタ,,,,,,,1,1,,,,,2
緑ケ丘第三公園,1,,,,,,,,,,,1,2
緑小あいキッズ,,,,2,,,,,,,,,2
蓮華寺,,,,1,1,,,,,,,,2
蓮根かとう接骨院,,,,,,,,,,,,2,2
蓮根みなみ公園,1,,,1,,,,,,,,,2
蓮根三丁目公園,1,,,1,,,,,,,,,2
蓮根三丁目第三児童遊園,1,,,,,,1,,,,,,2
蓮根児童遊園,1,,,,,,,,1,,,,2
蓮根出張所【24時間利用可】　※消防隊使用時は設置場所に無い場合があります。,,2,,,,,,,,,,,2
蓮根小あいキッズ,,,,2,,,,,,,,,2
蓮根小学校,,1,,,,,,,,,,1,2
蓮根小学校あいキッズ,,,,2,,,,,,,,,2
蓮根川緑道,1,,,,,,1,,,,,,2
蓮根第二小学校あいキッズ,,,,2,,,,,,,,,2
和食れすとらん 天狗　西台駅前店,,,,1,,,1,,,,,,2
萬盛庵,,,,1,,,,,,,1,,2
5,,1,,,,,,,,,,,1
20150622,,1,,,,,,,,,,,1
20150701,,,,,,,1,,,,,,1
20151202,,,,,,,,,,,,1,1
20160614,,,,,1,,,,,,,,1
20160901,,,1,,,,,,,,,,1
20190322,,,,,,,,,,,,1,1
(株)伊藤園　板橋支店,,,,,,,,,1,,,,1
16A062_,,1,,,,,,,,,,,1
16A086_,,,1,,,,,,,,,,1
16A146_,,1,,,,,,,,,,,1
16A150_,1,,,,,,,,,,,,1
16A152_,,,,,,,,1,,,,,1
16A167_,,,,,,,,1,,,,,1
16A168_,,,,,,,,1,,,,,1
16A901_,1,,,,,,,,,,,,1
16B001_,,,,,,1,,,,,,,1
16B070_,,,,,,,,,,,,1,1
16B704_,1,,,,,,,,,,,,1
16B902_,1,,,,,,,,,,,,1
16C069_,,,,,,,,1,,,,,1
16C071_,,,,,,,,1,,,,,1
16C109_,,,,,,,,1,,,,,1
16C902_,,,1,,,,,,,,,,1
16C903_,1,,,,,,,,,,,,1
16D014_,1,,,,,,,,,,,,1
16D033_,1,,,,,,,,,,,,1
16D905_,1,,,,,,,,,,,,1
16E004_,,,,,,,,1,,,,,1
16E005_,,,,,,,,1,,,,,1
16E906_,,,,,,1,,,,,,,1
16F907_,1,,,,,,,,,,,,1
16H014_,,,,1,,,,,,,,,1
16H047_,1,,,,,,,,,,,,1
16H904_,,,,,,1,,,,,,,1
16H907_,,,1,,,,,,,,,,1
16L030_,,,,,,,,1,,,,,1
16N082_,,,,,1,,,,,,,,1
17A005_,,,,,,,,1,,,,,1
17A007_,,,,,,,,1,,,,,1
17A010_,,,,,,,,1,,,,,1
17A019_,,,,,,,,1,,,,,1
17A020_,,,,,,,,1,,,,,1
17A042_,,,,,,,,1,,,,,1
17A056_,,,1,,,,,,,,,,1
17A074_,,,1,,,,,,,,,,1
17A122_,,,,,,,,1,,,,,1
17A143_,1,,,,,,,,,,,,1
17A144_,1,,,,,,,,,,,,1
17A145_,1,,,,,,,,,,,,1
17A146_,1,,,,,,,,,,,,1
17B001_,,,,,,,,,1,,,,1
17B077_,,,,,,,,,1,,,,1
17B168_,,1,,,,,,,,,,,1
17C086_,,,,,,,,1,,,,,1
17C915_,,,,,,,,1,,,,,1
17C916_,,,,,,,,1,,,,,1
17C917_,,,,,,,,1,,,,,1
17C920_,,,,,,,,1,,,,,1
17C931_,,,,,,,,,,,1,,1
17E022_,,,,,,,,1,,,,,1
17E057_,,,,,,,,1,,,,,1
17E913_,,,,,,,,1,,,,,1
17F086_,,,,,,,,1,,,,,1
17F101_,,,1,,,,,,,,,,1
17G935_,1,,,,,,,,,,,,1
17H040_,1,,,,,,,,,,,,1
17H082_,1,,,,,,,,,,,,1
17H088_,1,,,,,,,,,,,,1
17H152_,,,,,,1,,,,,,,1
17H923_,,,,1,,,,,,,,,1
17H929_,,1,,,,,,,,,,,1
17K153_,,,,,,,,1,,,,,1
17L052_,,,,,1,,,,,,,,1
2019.12.19,,,,,,,,,,,,1,1
30.12.28,,,,,,,,,1,,,,1
30.2.21,,,,,,,,,,,1,,1
30.4.11,1,,,,,,,,,,,,1
30.4.13,1,,,,,,,,,,,,1
30.4.17,1,,,,,,,,,,,,1
30.6.15,,,1,,,,,,,,,,1
30.7.6,,,,1,,,,,,,,,1
30.8.17,,,,,1,,,,,,,,1
30.8.24,,,,,1,,,,,,,,1
30.9.19,,,,,,1,,,,,,,1
30.9.6,,,,,,1,,,,,,,1
31.1.7,,,,,,,,,,1,,,1
31.2.20,,,,,,,,,,,1,,1
31.2.21,,,,,,,,,,,1,,1
31.3.12,,,,,,,,,,,,1,1
31.3.5,,,,,,,,,,,,1,1
A1016_,1,,,,,,,,,,,,1
A1055_,,,,,,,,1,,,,,1
A1111_,1,,,,,,,,,,,,1
A1157_,1,,,,,,,,,,,,1
A1230_,,,,,,1,,,,,,,1
A1258_,1,,,,,,,,,,,,1
A1271_,1,,,,,,,,,,,,1
A1287_,1,,,,,,,,,,,,1
A1299_,,1,,,,,,,,,,,1
A1316_,1,,,,,,,,,,,,1
A1432_,1,,,,,,,,,,,,1
A1434_,1,,,,,,,,,,,,1
A1435_,1,,,,,,,,,,,,1
A1521_,1,,,,,,,,,,,,1
A1602_,,,,,,1,,,,,,,1
A1611_,,,,,,1,,,,,,,1
A1620_,1,,,,,,,,,,,,1
A1861_,,,,,,,,1,,,,,1
A1868_,,,,1,,,,,,,,,1
A1958_,1,,,,,,,,,,,,1
A1996_,,,,,,1,,,,,,,1
A2036_,,,,,,,,1,,,,,1
A2060_,,,,,1,,,,,,,,1
A2063_,,,,,1,,,,,,,,1
A2082_,1,,,,,,,,,,,,1
A2375_,1,,,,,,,,,,,,1
A2380_,,,,,,,,1,,,,,1
A2396_,,,,,,,,1,,,,,1
A2408_,,,,,,,,1,,,,,1
A2446_,1,,,,,,,,,,,,1
A2493_,,,,1,,,,,,,,,1
A2497_,,,,,,,,1,,,,,1
A2553_,1,,,,,,,,,,,,1
A2556_,1,,,,,,,,,,,,1
A2585_,1,,,,,,,,,,,,1
A2613_,,,,1,,,,,,,,,1
A2641_,,,,1,,,,,,,,,1
A2719_,,,,,,,,,,,,1,1
A2756_,,,,,,,,,,,1,,1
A2849_,,,,1,,,,,,,,,1
A2865_,,1,,,,,,,,,,,1
A2867_,,,,,1,,,,,,,,1
A2999_,,,,1,,,,,,,,,1
A3008_,,,,1,,,,,,,,,1
A3083_,,,,1,,,,,,,,,1
A3264_,,,,1,,,,,,,,,1
A3357_,,,,,,1,,,,,,,1
A3405_,,,,1,,,,,,,,,1
A3469_,1,,,,,,,,,,,,1
A3513_,,1,,,,,,,,,,,1
A3519_,,,,1,,,,,,,,,1
A3525_,,,,1,,,,,,,,,1
A3779_,,,,,,,,1,,,,,1
A3795_,,,,1,,,,,,,,,1
A3832_,,,,,,,,1,,,,,1
A4024_,,,,,,1,,,,,,,1
A4057_,,,,,,,,1,,,,,1
A4061_,,,,,,1,,,,,,,1
A4194_,,,,,1,,,,,,,,1
A4448_,1,,,,,,,,,,,,1
A4503_,,,,,,1,,,,,,,1
A4572_,1,,,,,,,,,,,,1
A4582_,,,,1,,,,,,,,,1
A4597_,,,,1,,,,,,,,,1
A4655_,1,,,,,,,,,,,,1
A4690_,,,,,,,,1,,,,,1
A4697_,,1,,,,,,,,,,,1
A4754_,,,,,,1,,,,,,,1
A4779_,1,,,,,,,,,,,,1
A4785_,,,,,,,,1,,,,,1
A4911_,,,,,,,,1,,,,,1
A4914_,,,,,,,,1,,,,,1
A4917_,,,,1,,,,,,,,,1
A4918_,,,,1,,,,,,,,,1
A4920_,,,,1,,,,,,,,,1
A4922_,,,,1,,,,,,,,,1
A4923_,,,,1,,,,,,,,,1
A4925_,,,,1,,,,,,,,,1
A4926_,,,,1,,,,,,,,,1
A4940_,,,,,,,,1,,,,,1
A4959_,,,,1,,,,,,,,,1
A5241_,1,,,,,,,,,,,,1
A5257_,1,,,,,,,,,,,,1
A5364_,,,,1,,,,,,,,,1
A5369_,,,,,,1,,,,,,,1
A5376_,,,,,,1,,,,,,,1
A7090_,,,,1,,,,,,,,,1
A7262_,,,,,,,,1,,,,,1
A7300_,,,,1,,,,,,,,,1
A7310_,1,,,,,,,,,,,,1
A7312_,,,,,,,,,,1,,,1
A7331_,,,,,,,,1,,,,,1
A7353_,,,,,,,,1,,,,,1
A7380_,,,,1,,,,,,,,,1
A7448_,,,,1,,,,,,,,,1
A7511_,,,,1,,,,,,,,,1
A7522_,,,,1,,,,,,,,,1
A7570_,,,,,,,,,1,,,,1
A7602_,,,,,,1,,,,,,,1
A7610_,,,,,,,,1,,,,,1
A7652_,,,,,1,,,,,,,,1
A7694_,,,,,,,,1,,,,,1
Ａ7821_,,,,1,,,,,,,,,1
A7828_,,,,,,,,1,,,,,1
AIC-11-03,,,,,1,,,,,,,,1
AIC-11-05,,,,,1,,,,,,,,1
AIC-11-300817,,,,,1,,,,,,,,1
AIC-12-01,,,,,1,,,,,,,,1
AK2-15-38,,,,,,,,,,,1,,1
AK2-15-49,,,,1,,,,,,,,,1
AK2-20-112,,,,,,,,,,,1,,1
AK2-20-114,,,,,,,1,,,,,,1
AK2-2-300411,1,,,,,,,,,,,,1
AK2-88-300718,,,,1,,,,,,,,,1
AK3-11-37,,,,,,,,1,,,,,1
AK4-15-15-T,,,,,,,,,,,,1,1
AK5-11-16,,,,,1,,,,,,,,1
AK5-11-38,,,,,1,,,,,,,,1
AK5-13-01,,,,,,,1,,,,,,1
AK5-77-02,,,,,,,,,,,1,,1
AK6-11-09,,,,,,1,,,,,,,1
AK6-11-21,1,,,,,,,,,,,,1
AK6-13-04,,,,,,1,,,,,,,1
AK6-13-05,1,,,,,,,,,,,,1
AK6-15-18,,,,,1,,,,,,,,1
AK7-15-25,,,1,,,,,,,,,,1
AK7-20-105,,,,,,,,1,,,,,1
AK8-15-03,,,,,,,,,,,,1,1
AS1-20-08,,,,,,,,,,,,1,1
AS2-11-01,1,,,,,,,,,,,,1
AS2-11-20160630,,,,,,,,,,,1,,1
AS2-20-103,,,,,,,,,,,1,,1
AS2-20-108,,,,,,,,,,,1,,1
AS3-11-02,,,,1,,,,,,,,,1
AS3-11-03,1,,,,,,,,,,,,1
AS3-11-06,,,,,,,,,,,,1,1
AS3-11-11,,,,,,,,,,1,,,1
AS3-11-23,1,,,,,,,,,,,,1
AZ1-11-06,,,,,,,,,,1,,,1
AZ1-11-07,,,1,,,,,,,,,,1
AZ2-11-27,,,,,,,,,1,,,,1
AZ2-20-02,1,,,,,,,,,,,,1
AZ2-20-101,1,,,,,,,,,,,,1
AZ2-20-11,1,,,,,,,,,,,,1
B1396_,,,,1,,,,,,,,,1
B1436_,,,,,1,,,,,,,,1
B1437_,,,,,1,,,,,,,,1
B1529_,,,,,,1,,,,,,,1
B1535_,,,,,,,1,,,,,,1
B1539_,,,,,,,1,,,,,,1
B1675_,,,,,,,,1,,,,,1
B1822_,,,1,,,,,,,,,,1
B2109_,,,,,,,,1,,,,,1
B2291_,,1,,,,,,,,,,,1
B2292_,,1,,,,,,,,,,,1
B2312_,,1,,,,,,,,,,,1
B2314_,,1,,,,,,,,,,,1
B2366_,,1,,,,,,,,,,,1
B2371_,,1,,,,,,,,,,,1
B2372_,,1,,,,,,,,,,,1
B2373_,,1,,,,,,,,,,,1
B2374_,,1,,,,,,,,,,,1
B2375_,,1,,,,,,,,,,,1
B2377_,,1,,,,,,,,,,,1
B2430_,,,1,,,,,,,,,,1
B2435_,,,1,,,,,,,,,,1
B2743_,,,,1,,,,,,,,,1
B2850_,,,,,,,,,1,,,,1
B2925_,,,,,,,,1,,,,,1
B3019_,1,,,,,,,,,,,,1
B3139_,,,,,,,,,,1,,,1
B3272_,,,,,,1,,,,,,,1
B3658_,,1,,,,,,,,,,,1
B3681_,,1,,,,,,,,,,,1
B3900_,,,1,,,,,,,,,,1
B3975_,,,,1,,,,,,,,,1
B4150_,,1,,,,,,,,,,,1
B4348_,,,,,,,1,,,,,,1
B4452_,,,,,,,1,,,,,,1
B4474_,,,,,,,1,,,,,,1
B4493_,,,,,,,,,1,,,,1
B4696_,1,,,,,,,,,,,,1
B5011_,,,,,1,,,,,,,,1
B5058_,,1,,,,,,,,,,,1
B5258_,,1,,,,,,,,,,,1
B5466_,,,,1,,,,,,,,,1
B5581_,,1,,,,,,,,,,,1
B5582_,,1,,,,,,,,,,,1
B5656_,,,,,,1,,,,,,,1
B5730_,,,,1,,,,,,,,,1
B5756_,1,,,,,,,,,,,,1
B5757_,,,,1,,,,,,,,,1
B5764_,,,,,,1,,,,,,,1
B5773_,,,,,,1,,,,,,,1
B5842_,,,,,,,,1,,,,,1
B5878_,,,,,,,1,,,,,,1
B5880_,,,,,,,1,,,,,,1
B5882_,,,,,,,1,,,,,,1
B6317_,,,,,,,,1,,,,,1
B6323_,,,,,,,1,,,,,,1
B6325_,,,,,,,1,,,,,,1
B6331_,,,,,,,,1,,,,,1
B6483_,,,,1,,,,,,,,,1
B6590_,,,1,,,,,,,,,,1
B6737_,,,,,,,,1,,,,,1
B7030_,1,,,,,,,,,,,,1
B7215_,,1,,,,,,,,,,,1
B7294_,,1,,,,,,,,,,,1
B7335_,,1,,,,,,,,,,,1
B7501_,1,,,,,,,,,,,,1
bkanri,,,,,,,,,,1,,,1
bkanri2,,,,,,,,,,1,,,1
C1029_,,1,,,,,,,,,,,1
C1032_,,1,,,,,,,,,,,1
C1177_,,,,,,,,1,,,,,1
C1276_,1,,,,,,,,,,,,1
C1296_,1,,,,,,,,,,,,1
C1378_,1,,,,,,,,,,,,1
C1384_,1,,,,,,,,,,,,1
C1399_,1,,,,,,,,,,,,1
C1516_,,1,,,,,,,,,,,1
C1517_,,1,,,,,,,,,,,1
C1533_,1,,,,,,,,,,,,1
C1534_,,1,,,,,,,,,,,1
C1540_,1,,,,,,,,,,,,1
C1572_,1,,,,,,,,,,,,1
C1605_,1,,,,,,,,,,,,1
C1626_,,1,,,,,,,,,,,1
C1683_,1,,,,,,,,,,,,1
C1766_,1,,,,,,,,,,,,1
C1790_,,,,1,,,,,,,,,1
C1867_,1,,,,,,,,,,,,1
C1883_,1,,,,,,,,,,,,1
C1893_,,,,,,1,,,,,,,1
C1938_,,1,,,,,,,,,,,1
C2260_,,,,,,,,1,,,,,1
C2261_,,,,,,,,1,,,,,1
C2376_,,,,,,1,,,,,,,1
C2391_,,,,,,,1,,,,,,1
C2393_,,,,,,,1,,,,,,1
C2425_,1,,,,,,,,,,,,1
C2472_,1,,,,,,,,,,,,1
C2524_,,,,,,,,1,,,,,1
C2575_,1,,,,,,,,,,,,1
C2698_,,,1,,,,,,,,,,1
C2868_,,1,,,,,,,,,,,1
C2891_,,1,,,,,,,,,,,1
C2955_,,,,1,,,,,,,,,1
C2965_,,,,1,,,,,,,,,1
C3040_,,,,,,,,1,,,,,1
C3302_,,,,,,,1,,,,,,1
C3330_,,,,,,1,,,,,,,1
C3405_,,,,,,,1,,,,,,1
C3431_,,,,,,,1,,,,,,1
C3467_,,,,,,1,,,,,,,1
C3638_,1,,,,,,,,,,,,1
C3682_,1,,,,,,,,,,,,1
C7005_,,1,,,,,,,,,,,1
C7122_,,1,,,,,,,,,,,1
C7134_,,1,,,,,,,,,,,1
C7214_,,,,,,1,,,,,,,1
C7305_,,,,,,,1,,,,,,1
C7348_,,,,1,,,,,,,,,1
caf? pousse カフェ　プ―ス,,,,,,,,,,,1,,1
D1041_,,1,,,,,,,,,,,1
D1049_,,,,,,,,,1,,,,1
D1182_,,,,,,,1,,,,,,1
D1258_,,1,,,,,,,,,,,1
D1259_,,1,,,,,,,,,,,1
D1262_,,,,,1,,,,,,,,1
D1418_,,,,,,,,,,1,,,1
D1434_,,,,,,,,,,1,,,1
D1464_,,,,,,,,,1,,,,1
D1508_,,,,,,1,,,,,,,1
D1519_,,,,,1,,,,,,,,1
D1590_,,,1,,,,,,,,,,1
D1680_,,,,,,,1,,,,,,1
D1681_,,,,,,,1,,,,,,1
D1811_,,,,,,,,1,,,,,1
D1883_,,1,,,,,,,,,,,1
D1941_,,,,,,1,,,,,,,1
D2027_,,,,,,1,,,,,,,1
D2040_,,,,,1,,,,,,,,1
D2042_,,,,,,,1,,,,,,1
D2151_,,,,,,,,1,,,,,1
D2255_,,1,,,,,,,,,,,1
D2369_,,1,,,,,,,,,,,1
D2385_,,1,,,,,,,,,,,1
D2452_,,1,,,,,,,,,,,1
D2481_,,1,,,,,,,,,,,1
D2503_,,,,,1,,,,,,,,1
D2509_,,1,,,,,,,,,,,1
D2526_,,,1,,,,,,,,,,1
D2564_,,1,,,,,,,,,,,1
D2625_,,,,,,,,,,1,,,1
D2633_,,,,,,1,,,,,,,1
D2650_,,1,,,,,,,,,,,1
D2711_,,1,,,,,,,,,,,1
D2715_,,1,,,,,,,,,,,1
D2716_,,1,,,,,,,,,,,1
D2717_,,1,,,,,,,,,,,1
D2718_,,1,,,,,,,,,,,1
D2720_,,1,,,,,,,,,,,1
D2721_,,1,,,,,,,,,,,1
D2722_,,1,,,,,,,,,,,1
D2723_,,1,,,,,,,,,,,1
D2725_,,1,,,,,,,,,,,1
D2726_,,1,,,,,,,,,,,1
D2727_,,1,,,,,,,,,,,1
D2728_,,1,,,,,,,,,,,1
D2729_,,1,,,,,,,,,,,1
D2730_,,1,,,,,,,,,,,1
D2731_,,1,,,,,,,,,,,1
D2736_,,1,,,,,,,,,,,1
D2737_,,1,,,,,,,,,,,1
D2738_,,1,,,,,,,,,,,1
D2739_,,1,,,,,,,,,,,1
D2740_,,1,,,,,,,,,,,1
D2741_,,1,,,,,,,,,,,1
D2742_,,1,,,,,,,,,,,1
D2743_,,1,,,,,,,,,,,1
D2746_,,1,,,,,,,,,,,1
D2748_,,1,,,,,,,,,,,1
D2749_,,1,,,,,,,,,,,1
D2751_,,1,,,,,,,,,,,1
D2752_,,1,,,,,,,,,,,1
D2755_,,1,,,,,,,,,,,1
D2756_,,1,,,,,,,,,,,1
D2757_,,1,,,,,,,,,,,1
D2758_,,1,,,,,,,,,,,1
D2779_,,1,,,,,,,,,,,1
D2796_,,,,,,,,,,1,,,1
D2836_,,,,,,,,,,1,,,1
D2888_,,,,,,1,,,,,,,1
D2900_,,,,,,,,,,1,,,1
D3020_,,1,,,,,,,,,,,1
D3035_,,1,,,,,,,,,,,1
D3037_,,1,,,,,,,,,,,1
D3064_,,,,,,1,,,,,,,1
D3088_,,,,,1,,,,,,,,1
D3208_,,,,,1,,,,,,,,1
D3219_,,,,,,,,,,1,,,1
D3290_,,1,,,,,,,,,,,1
D3291_,,1,,,,,,,,,,,1
D3292_,,1,,,,,,,,,,,1
D3293_,,1,,,,,,,,,,,1
D3294_,,1,,,,,,,,,,,1
D3295_,,1,,,,,,,,,,,1
D3296_,,1,,,,,,,,,,,1
D3369_,,,1,,,,,,,,,,1
D3381_,,,,,,,,1,,,,,1
D3731_,,1,,,,,,,,,,,1
D3764_,,,,1,,,,,,,,,1
D3919_,,,,,,,,1,,,,,1
D3994_,,,1,,,,,,,,,,1
D4035_,,,,,,,1,,,,,,1
D4046_,,,,,,,,,1,,,,1
D4118_,,,,1,,,,,,,,,1
D4130_,,,1,,,,,,,,,,1
D4154_,,1,,,,,,,,,,,1
D4273_,,1,,,,,,,,,,,1
D4316_,,1,,,,,,,,,,,1
D4373_,,1,,,,,,,,,,,1
D4374_,,1,,,,,,,,,,,1
D4376_,,1,,,,,,,,,,,1
D4378_,,1,,,,,,,,,,,1
D4379_,,1,,,,,,,,,,,1
D4380_,,1,,,,,,,,,,,1
D4382_,,1,,,,,,,,,,,1
D4383_,,1,,,,,,,,,,,1
D4384_,,1,,,,,,,,,,,1
D4385_,,1,,,,,,,,,,,1
D4386_,,1,,,,,,,,,,,1
D4387_,,1,,,,,,,,,,,1
D4389_,,1,,,,,,,,,,,1
D4390_,,1,,,,,,,,,,,1
D4391_,,1,,,,,,,,,,,1
D4448_,,,,1,,,,,,,,,1
D4474_,,,,,,,,1,,,,,1
D4514_,,,,,,,1,,,,,,1
D4616_,,,,,,,,,,1,,,1
D4618_,,,,,,,,,,1,,,1
D4619_,,,,,,,,,1,,,,1
D4621_,,,,,,,,,1,,,,1
D5004_,,1,,,,,,,,,,,1
D5005_,,1,,,,,,,,,,,1
D5008_,,1,,,,,,,,,,,1
D5027_,,1,,,,,,,,,,,1
D5123_,,,,,,,,,1,,,,1
D5124_,,,,,,,,,1,,,,1
D5198_,,1,,,,,,,,,,,1
D5283_,,,,,,,,,,1,,,1
D5358_,,,,,,,,1,,,,,1
D5383_,,1,,,,,,,,,,,1
D5569_,,,,1,,,,,,,,,1
D5591_,,,,,1,,,,,,,,1
D5617_,,,,,,,,1,,,,,1
D5618_,,,,,,,,1,,,,,1
D5619_,,,,,,,,1,,,,,1
D5638_,,1,,,,,,,,,,,1
D5640_,,,,,,,,,1,,,,1
D5714_,,,,,,,,1,,,,,1
D5747_,,,,,,,,,1,,,,1
D5760_,,1,,,,,,,,,,,1
D7140_,,,,1,,,,,,,,,1
D7322_,,,1,,,,,,,,,,1
D7334_,,,,,,,1,,,,,,1
D7335_,,,,,,,1,,,,,,1
D7336_,,,,,,,1,,,,,,1
D7338_,,,,,,,1,,,,,,1
D7385_,,,,,,,,,,1,,,1
D7437_,,,,,,,1,,,,,,1
D7465_,,1,,,,,,,,,,,1
D7694_,,1,,,,,,,,,,,1
D7763_,,1,,,,,,,,,,,1
D7772_,,,,,1,,,,,,,,1
D7847_,,,,,,,1,,,,,,1
D7862_,,1,,,,,,,,,,,1
D7941_,,,,,,,1,,,,,,1
D7966_,,,,,,,,,,1,,,1
D7973_,,,,,1,,,,,,,,1
D8060_,,,,,,,,1,,,,,1
E153_,,,,1,,,,,,,,,1
E41_,,1,,,,,,,,,,,1
E48_,1,,,,,,,,,,,,1
E97_,,,,,,,,1,,,,,1
FD3-14-300411,1,,,,,,,,,,,,1
FJC-15-07-1,,,,,,,,,,1,,,1
FJC-15-15-2,,,,,,1,,,,,,,1
FN3-11-09,,,,,,,,,,,,1,1
FN3-11-22,,,,1,,,,,,,,,1
FTC-15-01,,,1,,,,,,,,,,1
FTC-20-20,,,,1,,,,,,,,,1
Galois,,,,1,,,,,,,,,1
H30.11.9？B,,,,,,,,1,,,,,1
H30.11.9？C,,,,,,,,1,,,,,1
HKC-11-05,,,,1,,,,,,,,,1
HKC-11-06,,,,,,,1,,,,,,1
HKC-11-07,,,,,,,,,,,1,,1
HKC-11-08,,,1,,,,,,,,,,1
HKC-11-09,,,,,,,,,,1,,,1
HKC-11-11,,,,,,,,1,,,,,1
HKC-11-16,,,,,,,,,,,1,,1
HKC-11-29,,,,,,,,,,,,1,1
HKC-11-30,,,,,,,,,1,,,,1
HKC-20-05,,,1,,,,,,,,,,1
HNC-11-05,,,,,,,,,,,1,,1
HNC-15-07,,,,1,,,,,,,,,1
HNC-15-08,,,,1,,,,,,,,,1
HNC-20-102,,,,,,,,,,,1,,1
HNC-20-11,,,,,,,,,,,1,,1
HOC-15-17-4,,1,,,,,,,,,,,1
HOC-15-17-5,,1,,,,,,,,,,,1
HOC-20-41,,,,,,,1,,,,,,1
HOC-20-46,,,,,,,,1,,,,,1
HS2-11-19,,,,,,,,,,1,,,1
HYC-15-29-4,,,,,,1,,,,,,,1
HYC-15-29-6,,,,1,,,,,,,,,1
IND-20-30,,,,,,,,,,,,1,1
IT1-11-01,,,,,,,,1,,,,,1
IT1-11-21,,,,,1,,,,,,,,1
IT1-11-27,,,,,,,,,,,,1,1
IT1-11-34,,,,,,,,,,,,1,1
IT1-11-36,,,,,1,,,,,,,,1
IT1-11-37,1,,,,,,,,,,,,1
IT1-11-47,,,,,1,,,,,,,,1
IT1-11-48,,,,,,,,,,,,1,1
IT1-12-260304,,,,,,,,,,,,1,1
IT1-15-05,,,,,,,,,,,,1,1
IT1-20-09,,,,,,,,,,,1,,1
IT2-11-49,,,,,,,1,,,,,,1
IT2-11-60,,,,,,,1,,,,,,1
IT2-11-61,,,1,,,,,,,,,,1
IT2-11-62,,1,,,,,,,,,,,1
IT2-11-67,,,,,,,,,,,,1,1
IT3-11-22,,1,,,,,,,,,,,1
IT3-11-25,,,,,,,,,,,1,,1
IT3-11-29,,,,,1,,,,,,,,1
IT3-13-01,,,,,1,,,,,,,,1
IT3-13-02,,1,,,,,,,,,,,1
IT3-13-03,,1,,,,,,,,,,,1
IT3-15-03,,,,,,,,,,,,1,1
IT3-20-03,,,,,,,1,,,,,,1
IT3-20-24,,,,,,,,,,1,,,1
IT3-20-38,,1,,,,,,,,,,,1
IT3-20-42,,1,,,,,,,,,,,1
IT3-20-45,,,,,1,,,,,,,,1
IT4-11-47,,1,,,,,,,,,,,1
IT4-11-48,,,,,,,,,,,1,,1
